,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
11,EOS-EOS,$1.43,+0.51%,$529.7m,$160.8m,+2.18%,0.71%,0.30,-0.0066%,+0.0021%,$900.2k,2022-09-17 04:16:24.736876
12,Chainlink-LINK,$7.83,+4.01%,$480.7m,$119.1m,+10.21%,0.53%,0.25,+0.0146%,-0.0086%,$669.4k,2022-09-17 04:16:24.736876
13,Binance Coin-BNB,$276.95,+1.24%,$472.4m,$259.7m,+1.57%,1.15%,0.55,+0.0056%,+0.0006%,$245.0k,2022-09-17 04:16:24.736876
14,Polygon-MATIC,$0.8142,-1.22%,$453.9m,$160.5m,-1.40%,0.71%,0.35,-0.0038%,-0.0160%,$827.0k,2022-09-17 04:16:24.736876
15,Avalanche-AVAX,$18.31,+0.52%,$387.4m,$135.1m,+2.46%,0.60%,0.35,-0.0176%,+0.0035%,$854.7k,2022-09-17 04:16:24.736876
16,Litecoin-LTC,$56.23,+0.34%,$368.4m,$172.3m,-4.45%,0.76%,0.47,+0.0079%,-0.0097%,$495.8k,2022-09-17 04:16:24.736876
17,Terra-LUNA,$3.02,+6.55%,$352.3m,$17.0m,+3.61%,0.07%,0.05,-0.0139%,-0.0210%,$1.5m,2022-09-17 04:16:24.736876
18,Polkadot-DOT,$7.00,+0.96%,$342.2m,$248.8m,+0.93%,1.10%,0.73,+0.0060%,+0.0009%,$647.4k,2022-09-17 04:16:24.736876
19,ApeCoin-APE,$4.80,-2.69%,$324.7m,$81.5m,+11.46%,0.36%,0.25,-0.0067%,-0.0148%,$701.8k,2022-09-17 04:16:24.736876
20,Optimism-OP,$1.12,-0.15%,$300.6m,$55.7m,+0.35%,0.25%,0.19,+0.0083%,+0.0009%,$513.2k,2022-09-17 04:16:24.736876
21,Terra Classic-LUNC,$0.0003,+8.61%,$278.8m,$45.6m,+17.22%,0.20%,0.16,-0.0466%,-0.1358%,$1.3m,2022-09-17 04:16:24.736876
22,NEAR Protocol-NEAR,$4.27,+1.04%,$254.4m,$103.0m,-0.32%,0.45%,0.40,-0.0126%,-0.0182%,$354.5k,2022-09-17 04:16:24.736876
23,Filecoin-FIL,$5.86,+1.78%,$220.8m,$107.4m,+2.57%,0.47%,0.49,-0.0011%,-0.0044%,$275.7k,2022-09-17 04:16:24.736876
24,Bitcoin Cash-BCH,$120.12,+1.38%,$211.6m,$159.3m,+1.95%,0.70%,0.75,-0.0045%,-0.0001%,$115.6k,2022-09-17 04:16:24.736876
25,Dogecoin-DOGE,$0.0605,+1.51%,$207.8m,$118.3m,-0.69%,0.52%,0.57,-0.0077%,-0.0277%,$192.5k,2022-09-17 04:16:24.736876
26,STEPN-GMT,$0.6591,-1.42%,$202.3m,$94.4m,+1.55%,0.42%,0.47,-0.0007%,-0.0005%,$299.8k,2022-09-17 04:16:24.736876
27,1000SHIB-1000SHIB,$0.0117,-0.19%,$195.8m,$40.1m,-1.68%,0.18%,0.20,+0.0004%,+0.0089%,$366.6k,2022-09-17 04:16:24.736876
28,Reef-REEF,$0.0052,+6.51%,$160.7m,$20.3m,+11.17%,0.09%,0.13,-0.0804%,-0.1114%,$209.5k,2022-09-17 04:16:24.736876
29,Curve DAO Token-CRV,$1.06,+0.39%,$158.4m,$55.5m,+2.03%,0.25%,0.35,+0.0240%,+0.0082%,$140.1k,2022-09-17 04:16:24.736876
30,The Sandbox-SAND,$0.8828,+2.77%,$153.4m,$66.1m,+1.81%,0.29%,0.43,+0.0021%,+0.0046%,$196.2k,2022-09-17 04:16:24.736876
31,Ethereum Name Service-ENS,$14.34,-2.89%,$142.5m,$24.8m,+2.33%,0.11%,0.17,-0.0074%,+0.0053%,$88.3k,2022-09-17 04:16:24.736876
32,Coti-COTI,$0.0962,+5.30%,$140.8m,$7.8m,+93.94%,0.03%,0.06,-0.0481%,-0.0453%,$426.5k,2022-09-17 04:16:24.736876
33,Tellor-TRB,$17.23,+9.16%,$139.2m,$28.0m,+2.11%,0.12%,0.20,+0.0350%,-0.0048%,$196.9k,2022-09-17 04:16:24.736876
34,Kyber Network Crystal-KNC,$1.88,-6.64%,$123.2m,$27.1m,-18.78%,0.12%,0.22,-0.0590%,-0.0142%,$175.1k,2022-09-17 04:16:24.736876
35,ETHPoW-ETHW,$9.69,-28.50%,$115.1m,$10.6m,+173.95k%,0.05%,0.09,-1.2784%,-1.0875%,$1.8m,2022-09-17 04:16:24.736876
36,Helium-HNT,$4.28,+2.89%,$114.6m,$21.9m,-1.16%,0.10%,0.19,+0.0040%,-0.0057%,$172.5k,2022-09-17 04:16:24.736876
37,Axie Infinity-AXS,$12.74,+0.03%,$112.3m,$82.2m,+4.95%,0.36%,0.73,-0.0419%,-0.0203%,$182.8k,2022-09-17 04:16:24.736876
38,Tron-TRX,$0.0617,+0.34%,$101.7m,$125.5m,-8.52%,0.55%,1.23,-0.0045%,-0.0045%,$1.9k,2022-09-17 04:16:24.736876
39,Aave-AAVE,$79.92,+1.20%,$101.6m,$45.6m,+6.07%,0.20%,0.45,-0.0132%,-0.0092%,$51.6k,2022-09-17 04:16:24.736876
40,Compound-COMP,$53.51,-1.55%,$99.1m,$25.7m,-5.17%,0.11%,0.26,+0.0081%,-0.0021%,$225.8k,2022-09-17 04:16:24.736876
41,BinaryX-BNX,$144.28,-10.04%,$96.9m,$31.6m,-20.62%,0.14%,0.33,+0.0047%,+0.0012%,$289.5k,2022-09-17 04:16:24.736876
42,Fantom-FTM,$0.2484,+2.40%,$95.9m,$44.3m,+2.40%,0.20%,0.46,+0.0086%,+0.0092%,$66.3k,2022-09-17 04:16:24.736876
43,Decentraland-MANA,$0.7386,+1.81%,$95.0m,$38.9m,+0.55%,0.17%,0.41,+0.0096%,+0.0097%,$144.9k,2022-09-17 04:16:24.736876
44,Uniswap-UNI,$5.89,-0.20%,$88.8m,$46.3m,+5.15%,0.20%,0.52,+0.0064%,-0.0125%,$130.9k,2022-09-17 04:16:24.736876
45,Coin98-C98,$0.4413,+10.44%,$85.2m,$18.4m,+57.84%,0.08%,0.22,-0.0044%,-0.0008%,$147.6k,2022-09-17 04:16:24.736876
46,Waves-WAVES,$4.32,+1.73%,$82.7m,$48.2m,+3.76%,0.21%,0.58,+0.0107%,+0.0097%,$75.9k,2022-09-17 04:16:24.736876
47,Unifi Protocol DAO-UNFI,$7.17,+2.21%,$76.5m,$16.9m,-0.26%,0.07%,0.22,+0.0100%,+0.0100%,$17.6k,2022-09-17 04:16:24.736876
48,Celsius-CEL,$1.50,-16.52%,$72.7m,$16.1m,-18.34%,0.07%,0.22,+0.1476%,-0.1081%,$581.0k,2022-09-17 04:16:24.736876
49,Gala-GALA,$0.0480,+1.11%,$69.7m,$33.4m,+0.57%,0.15%,0.48,+0.0056%,+0.0072%,$41.3k,2022-09-17 04:16:24.736876
50,dYdX-DYDX,$1.37,+2.03%,$63.5m,$33.0m,+0.75%,0.15%,0.52,+0.0022%,-0.0025%,$102.7k,2022-09-17 04:16:24.736876
51,Stargate Finance-STG,$0.5781,-0.81%,$61.1m,$13.8m,+7.89%,0.06%,0.23,+0.0064%,+0.0064%,$135.4k,2022-09-17 04:16:24.736876
52,FOOTBALL-FOOTBALL,$984.07,-5.43%,$58.8m,$8.2m,-13.81%,0.04%,0.14,+0.1636%,+0.1726%,$84.7k,2022-09-17 04:16:24.736876
53,THORChain-RUNE,$1.75,+1.19%,$55.4m,$22.0m,+4.18%,0.10%,0.40,+0.0072%,+0.0076%,$30.9k,2022-09-17 04:16:24.736876
54,yearn.finance-YFI,"$8,833.08",+2.76%,$54.9m,$29.7m,+2.32%,0.13%,0.54,-0.0150%,-0.0084%,$79.2k,2022-09-17 04:16:24.736876
55,Monero-XMR,$150.78,+3.04%,$54.2m,$41.4m,+3.85%,0.18%,0.76,+0.0144%,-0.0007%,$26.3k,2022-09-17 04:16:24.736876
56,iExec RLC-RLC,$1.25,+1.44%,$53.6m,$5.3m,-4.48%,0.02%,0.10,-0.0071%,-0.0948%,$104.8k,2022-09-17 04:16:24.736876
57,ConstitutionDAO-PEOPLE,$0.0206,+3.60%,$51.1m,$25.5m,+4.55%,0.11%,0.50,+0.0095%,+0.0114%,$26.9k,2022-09-17 04:16:24.736876
58,SHIBA INU-SHIB,$0.0000,-0.70%,$49.6m,$20.5m,-0.78%,0.09%,0.41,+0.0032%,+0.0030%,$136.4k,2022-09-17 04:16:24.736876
59,1inch-1INCH,$0.6204,+2.33%,$47.3m,$24.1m,+2.94%,0.11%,0.51,+0.0116%,-0.0124%,$46.7k,2022-09-17 04:16:24.736876
60,THETA-THETA,$1.10,+0.84%,$46.6m,$22.0m,+2.26%,0.10%,0.47,+0.0114%,+0.0114%,$18.0k,2022-09-17 04:16:24.736876
61,SushiSwap-SUSHI,$1.15,+2.30%,$44.9m,$25.7m,-1.04%,0.11%,0.57,+0.0138%,-0.0023%,$25.3k,2022-09-17 04:16:24.736876
62,Algorand-ALGO,$0.3023,+1.64%,$44.0m,$29.5m,+1.92%,0.13%,0.67,+0.0015%,+0.0101%,$28.3k,2022-09-17 04:16:24.736876
63,ZCash-ZEC,$57.23,-2.59%,$43.6m,$21.9m,+9.00%,0.10%,0.50,-0.0158%,+0.0197%,$55.7k,2022-09-17 04:16:24.736876
64,Metal-MTL,$1.17,+3.44%,$43.1m,$7.0m,+27.01%,0.03%,0.16,+0.0001%,-0.0022%,$58.4k,2022-09-17 04:16:24.736876
65,Synthetix Network Token-SNX,$2.67,+3.01%,$42.6m,$28.4m,+3.26%,0.13%,0.67,-0.0114%,-0.0250%,$28.5k,2022-09-17 04:16:24.736876
66,Project Galaxy-GAL,$2.65,+4.15%,$41.8m,$13.2m,+5.58%,0.06%,0.32,+0.0081%,+0.0018%,$33.0k,2022-09-17 04:16:24.736876
67,Lido DAO Token-LDO,$1.81,+3.54%,$39.5m,$19.0m,+6.55%,0.08%,0.48,-0.0203%,-0.0203%,$40.6k,2022-09-17 04:16:24.736876
68,Stellar Lumens-XLM,$0.1061,+3.35%,$39.4m,$37.1m,+4.16%,0.16%,0.94,+0.0090%,+0.0057%,$14.3k,2022-09-17 04:16:24.736876
69,The Graph-GRT,$0.1072,-1.87%,$37.7m,$22.6m,-1.36%,0.10%,0.60,-0.0087%,+0.0041%,$107.2k,2022-09-17 04:16:24.736876
70,Tether-USDT,$1.0000,+0.00%,$37.0m,$302.5m,+1.01%,1.34%,8.17,-0.0003%,-0.0004%,$0.0,2022-09-17 04:16:24.736876
71,Tezos-XTZ,$1.54,+0.75%,$36.7m,$27.0m,+5.61%,0.12%,0.74,+0.0063%,-0.0048%,$31.6k,2022-09-17 04:16:24.736876
72,Jasmy-JASMY,$0.0084,+0.38%,$35.7m,$16.3m,+3.84%,0.07%,0.46,+0.0078%,+0.0082%,$44.2k,2022-09-17 04:16:24.736876
73,Kava-KAVA,$1.57,+1.37%,$33.9m,$10.7m,+1.31%,0.05%,0.32,+0.0030%,+0.0068%,$50.3k,2022-09-17 04:16:24.736876
74,Flow (Dapper labs)-FLOW,$1.81,+2.65%,$32.1m,$22.8m,+5.44%,0.10%,0.71,-0.0198%,-0.0040%,$7.6k,2022-09-17 04:16:24.736876
75,Arweave-AR,$10.09,+2.14%,$31.6m,$12.3m,+11.13%,0.05%,0.39,+0.0081%,+0.0082%,$25.2k,2022-09-17 04:16:24.736876
76,Elrond-EGLD,$50.32,+2.69%,$30.1m,$15.8m,+3.59%,0.07%,0.52,+0.0097%,+0.0036%,$51.5k,2022-09-17 04:16:24.736876
77,Kusama-KSM,$45.15,+2.23%,$29.4m,$16.7m,+8.65%,0.07%,0.57,-0.0043%,+0.0079%,$52.4k,2022-09-17 04:16:24.736876
78,NEO-NEO,$9.07,-1.23%,$29.4m,$14.2m,-3.44%,0.06%,0.48,-0.0064%,-0.0010%,$18.0k,2022-09-17 04:16:24.736876
79,Enjin Coin-ENJ,$0.5011,+2.27%,$28.4m,$13.7m,+4.02%,0.06%,0.48,+0.0104%,+0.0038%,$9.2k,2022-09-17 04:16:24.736876
80,Storj-STORJ,$0.5048,+3.06%,$28.4m,$10.6m,+12.36%,0.05%,0.37,-0.0008%,-0.0111%,$9.2k,2022-09-17 04:16:24.736876
81,Oasis Network-ROSE,$0.0613,+1.78%,$27.7m,$11.6m,-0.49%,0.05%,0.42,+0.0074%,+0.0063%,$14.5k,2022-09-17 04:16:24.736876
82,VeChain-VET,$0.0235,+0.49%,$27.2m,$16.1m,+1.42%,0.07%,0.59,-0.0003%,+0.0082%,$7.6k,2022-09-17 04:16:24.736876
83,BitDAO-BIT,$0.5292,+5.35%,$27.2m,$22.5m,+9.80%,0.10%,0.83,+0.0109%,+0.0109%,$120.4k,2022-09-17 04:16:24.736876
84,NEM-XEM,$0.0421,+1.52%,$25.5m,$7.4m,-0.52%,0.03%,0.29,-0.0050%,-0.0047%,$6.3k,2022-09-17 04:16:24.736876
85,FTX Token-FTT,$24.26,-0.03%,$25.4m,$67.1m,+0.33%,0.30%,2.64,+0.0073%,+0.0073%,$72.5k,2022-09-17 04:16:24.736876
86,Bluzelle-BLZ,$0.0855,+2.42%,$25.3m,$5.5m,-3.67%,0.02%,0.22,+0.0100%,+0.0100%,$65.1k,2022-09-17 04:16:24.736876
87,Dash-DASH,$43.97,-0.60%,$24.9m,$13.6m,+1.45%,0.06%,0.55,+0.0097%,+0.0174%,$49.6k,2022-09-17 04:16:24.736876
88,Loopring-LRC,$0.3278,+1.54%,$24.6m,$13.0m,-3.09%,0.06%,0.53,+0.0081%,+0.0029%,$92.0k,2022-09-17 04:16:24.736876
89,StormX-STMX,$0.0078,+3.05%,$24.4m,$5.8m,+53.13%,0.03%,0.24,-0.1043%,-0.1252%,$34.1k,2022-09-17 04:16:24.736876
90,Flamingo-FLM,$0.1062,-0.02%,$23.8m,$16.8m,-2.14%,0.07%,0.71,-0.0098%,-0.0280%,$14.1k,2022-09-17 04:16:24.736876
91,Reserve Rights-RSR,$0.0059,+1.92%,$23.0m,$13.3m,+6.89%,0.06%,0.58,-0.0010%,+0.0163%,$15.7k,2022-09-17 04:16:24.736876
92,Litentry-LIT,$0.6585,-1.50%,$22.6m,$4.7m,-0.16%,0.02%,0.21,+0.0080%,+0.0100%,$15.1k,2022-09-17 04:16:24.736876
93,Zilliqa-ZIL,$0.0340,+0.40%,$22.4m,$21.8m,+2.69%,0.10%,0.98,+0.0119%,+0.0083%,$22.0k,2022-09-17 04:16:24.736876
94,Hedera-HBAR,$0.0616,+0.75%,$22.3m,$8.8m,-1.17%,0.04%,0.39,+0.0085%,+0.0084%,$25.9k,2022-09-17 04:16:24.736876
95,Balancer-BAL,$5.96,-0.99%,$20.9m,$10.8m,-2.19%,0.05%,0.52,-0.0079%,+0.0062%,$79.2k,2022-09-17 04:16:24.736876
96,Ocean Protocol-OCEAN,$0.1596,+2.04%,$20.6m,$3.9m,+12.88%,0.02%,0.19,+0.0032%,+0.0100%,$19.3k,2022-09-17 04:16:24.736876
97,Serum-SRM,$0.7896,-0.84%,$20.3m,$22.3m,-2.93%,0.10%,1.10,+0.0053%,+0.0159%,$61.0k,2022-09-17 04:16:24.736876
98,Ankr-ANKR,$0.0332,+0.46%,$19.9m,$11.3m,+0.34%,0.05%,0.57,+0.0100%,+0.0065%,$34.4k,2022-09-17 04:16:24.736876
99,Audius-AUDIO,$0.2568,+4.98%,$19.7m,$7.2m,+2.83%,0.03%,0.36,-0.0037%,+0.0064%,$11.6k,2022-09-17 04:16:24.736876
100,1000XEC-1000XEC,$0.0424,-0.12%,$18.7m,$4.6m,-1.67%,0.02%,0.24,+0.0100%,+0.0100%,$14.7k,2022-09-17 04:16:24.736876
101,Harmony-ONE,$0.0206,+1.15%,$18.2m,$13.4m,-0.72%,0.06%,0.74,-0.0209%,-0.0102%,$8.5k,2022-09-17 04:16:24.736876
102,MyNeighborAlice-ALICE,$2.01,+2.31%,$17.4m,$10.6m,+4.94%,0.05%,0.61,+0.0067%,+0.0067%,$13.4k,2022-09-17 04:16:24.736876
103,Ren-REN,$0.1141,+2.05%,$17.4m,$6.4m,-5.11%,0.03%,0.37,+0.0130%,-0.0010%,$11.1k,2022-09-17 04:16:24.736876
104,Iota-IOTA,$0.2643,+0.60%,$17.3m,$9.8m,+3.77%,0.04%,0.57,+0.0076%,+0.0014%,$28.7k,2022-09-17 04:16:24.736876
105,Injective Protocol-INJ,$1.72,+0.81%,$16.9m,$3.6m,-6.90%,0.02%,0.22,+0.0100%,+0.0100%,$7.9k,2022-09-17 04:16:24.736876
106,Bella Protocol-BEL,$0.5922,+0.18%,$16.7m,$3.6m,+3.03%,0.02%,0.21,+0.0004%,+0.0100%,$12.0k,2022-09-17 04:16:24.736876
107,API3-API3,$1.56,-2.20%,$16.6m,$5.1m,-7.73%,0.02%,0.31,+0.0114%,-0.0060%,$42.8k,2022-09-17 04:16:24.736876
108,OmiseGO-OMG,$1.77,+1.74%,$16.3m,$11.6m,+2.57%,0.05%,0.71,+0.0070%,+0.0057%,$12.8k,2022-09-17 04:16:24.736876
109,Qtum-QTUM,$3.02,+1.10%,$15.9m,$14.2m,+3.77%,0.06%,0.90,+0.0101%,+0.0119%,$34.0k,2022-09-17 04:16:24.736876
110,Chromia-CHR,$0.1581,+1.74%,$15.5m,$7.2m,-1.19%,0.03%,0.46,-0.0060%,-0.0050%,$11.2k,2022-09-17 04:16:24.736876
111,Maker-MKR,$676.59,+1.16%,$15.3m,$14.9m,+3.20%,0.07%,0.98,-0.0047%,+0.0013%,$16.5k,2022-09-17 04:16:24.736876
112,Internet Computer-ICP,$6.32,+3.92%,$14.9m,$12.9m,+0.81%,0.06%,0.86,+0.0026%,-0.0023%,$4.7k,2022-09-17 04:16:24.736876
113,DFI.Money-YFII,$921.73,-0.65%,$14.7m,$14.0m,-4.41%,0.06%,0.96,-0.0082%,-0.0224%,$16.8k,2022-09-17 04:16:24.736876
114,Sweat Economy-SWEAT,$0.0572,+7.89%,$13.4m,$951.7k,+59.75%,0.00%,0.07,-0.4492%,-0.6437%,$164.7k,2022-09-17 04:16:24.736876
115,Bitcoin SV-BSV,$52.02,-0.03%,$13.3m,$34.0m,+66.95%,0.15%,2.56,-0.0192%,-0.0329%,$3.2k,2022-09-17 04:16:24.736876
116,Immutable X-IMX,$0.8004,-0.76%,$13.1m,$8.2m,-0.39%,0.04%,0.62,+0.0056%,-0.0016%,$13.3k,2022-09-17 04:16:24.736876
117,Holo-HOT,$0.0021,+1.56%,$12.9m,$5.3m,+3.41%,0.02%,0.41,+0.0042%,+0.0062%,$20.6k,2022-09-17 04:16:24.736876
118,Cartesi-CTSI,$0.1561,+2.95%,$12.9m,$3.9m,+18.96%,0.02%,0.31,+0.0100%,+0.0100%,$6.9k,2022-09-17 04:16:24.736876
119,SKALE Network-SKL,$0.0488,+0.32%,$12.8m,$6.8m,-3.05%,0.03%,0.53,-0.0069%,-0.0077%,$26.0k,2022-09-17 04:16:24.736876
120,Swipe-SXP,$0.3524,+1.06%,$12.8m,$7.7m,+4.02%,0.03%,0.60,+0.0071%,+0.0072%,$6.6k,2022-09-17 04:16:24.736876
121,Binance BTCDOM Index-BTCDOM,"$1,252.10",+1.08%,$12.7m,$9.7m,-4.42%,0.04%,0.77,+0.0100%,+0.0100%,$1.6k,2022-09-17 04:16:24.736876
122,Linear-LINA,$0.0078,+2.14%,$12.5m,$4.9m,+8.96%,0.02%,0.40,+0.0073%,+0.0068%,$19.7k,2022-09-17 04:16:24.736876
123,Origin Protocol-OGN,$0.1572,+2.50%,$12.3m,$6.8m,+4.04%,0.03%,0.56,+0.0092%,-0.0004%,$4.4k,2022-09-17 04:16:24.736876
124,CertiK-CTK,$0.9434,+1.42%,$11.9m,$6.4m,-6.04%,0.03%,0.54,+0.0084%,+0.0056%,$17.6k,2022-09-17 04:16:24.736876
125,Basic Attention Token-BAT,$0.3216,+2.04%,$11.6m,$10.0m,+1.28%,0.04%,0.86,+0.0048%,+0.0122%,$16.2k,2022-09-17 04:16:24.736876
126,Ontology-ONT,$0.2292,+0.57%,$11.3m,$7.6m,+1.75%,0.03%,0.67,+0.0035%,+0.0050%,$3.5k,2022-09-17 04:16:24.736876
127,Render Token-RNDR,$0.4649,+4.39%,$11.2m,$5.3m,+50.11%,0.02%,0.47,-0.1842%,-0.1349%,$23.6k,2022-09-17 04:16:24.736876
128,Band Protocol-BAND,$1.25,+2.11%,$11.2m,$5.5m,-3.25%,0.02%,0.49,+0.0107%,+0.0018%,$9.3k,2022-09-17 04:16:24.736876
129,BakeryToken-BAKE,$0.2307,+1.36%,$10.7m,$4.2m,-2.26%,0.02%,0.39,+0.0100%,+0.0100%,$15.8k,2022-09-17 04:16:24.736876
130,Gitcoin-GTC,$2.00,+0.97%,$10.6m,$4.1m,-1.51%,0.02%,0.39,-0.0003%,+0.0100%,$54.4k,2022-09-17 04:16:24.736876
131,Mask Network-MASK,$1.30,+1.11%,$10.4m,$6.9m,-1.20%,0.03%,0.66,-0.0129%,+0.0225%,$10.5k,2022-09-17 04:16:24.736876
132,0x-ZRX,$0.2845,+0.78%,$10.3m,$8.2m,+0.78%,0.04%,0.79,+0.0037%,+0.0038%,$3.5k,2022-09-17 04:16:24.736876
133,Civic-CVC,$0.1386,+3.42%,$9.9m,$6.4m,+1.27%,0.03%,0.65,+0.0142%,-0.0108%,$6.8k,2022-09-17 04:16:24.736876
134,Livepeer-LPT,$9.53,+1.40%,$9.8m,$6.4m,-1.24%,0.03%,0.65,+0.0181%,-0.0269%,$204.8,2022-09-17 04:16:24.736876
135,Akropolis -AKRO,$0.0045,+4.32%,$9.6m,$595.5k,+16.29%,0.00%,0.06,-0.0148%,-0.0148%,$53.8k,2022-09-17 04:16:24.736876
136,Raydium-RAY,$0.5941,+0.35%,$9.5m,$7.2m,+0.70%,0.03%,0.76,+0.0033%,+0.0028%,$28.0k,2022-09-17 04:16:24.736876
137,Horizen-ZEN,$14.55,+0.04%,$9.4m,$6.8m,+5.00%,0.03%,0.72,+0.0236%,+0.0223%,$6.3k,2022-09-17 04:16:24.736876
138,Dent-DENT,$0.0010,+1.43%,$9.4m,$5.4m,+3.58%,0.02%,0.58,+0.0019%,+0.0050%,$9.7k,2022-09-17 04:16:24.736876
139,Celo-CELO,$0.8051,+2.82%,$9.2m,$8.8m,+3.70%,0.04%,0.96,-0.0061%,+0.0038%,$3.8k,2022-09-17 04:16:24.736876
140,Wootrade-WOO,$0.1470,+2.55%,$9.1m,$4.0m,+3.54%,0.02%,0.43,+0.0059%,+0.0100%,$2.0k,2022-09-17 04:16:24.736876
141,TomoChain-TOMO,$0.4576,-1.92%,$9.0m,$3.3m,+6.68%,0.01%,0.36,+0.0034%,+0.0071%,$21.0k,2022-09-17 04:16:24.736876
142,NKN-NKN,$0.0936,+1.37%,$8.5m,$3.1m,-0.07%,0.01%,0.36,+0.0077%,+0.0100%,$12.7k,2022-09-17 04:16:24.736876
143,Step App-FITFI,$0.0703,-2.11%,$8.2m,$2.6m,+1.94%,0.01%,0.31,+0.0100%,+0.0415%,$18.1k,2022-09-17 04:16:24.736876
144,IOST-IOST,$0.0125,+1.58%,$8.0m,$10.9m,+0.54%,0.05%,1.36,+0.0093%,+0.0064%,$6.8k,2022-09-17 04:16:24.736876
145,Aragon-ANT,$1.72,+3.12%,$7.8m,$4.1m,+0.94%,0.02%,0.52,+0.0256%,+0.0056%,$14.4k,2022-09-17 04:16:24.736876
146,Alpha Finance Lab-ALPHA,$0.1139,-0.16%,$7.6m,$5.1m,+0.19%,0.02%,0.67,+0.0071%,-0.0043%,$3.2k,2022-09-17 04:16:24.736876
147,Spell Token-SPELL,$0.0012,+1.33%,$7.6m,$5.0m,-4.38%,0.02%,0.66,+0.0052%,+0.0047%,$4.6k,2022-09-17 04:16:24.736876
148,Mines of Dalarnia-DAR,$0.2286,+0.79%,$7.5m,$3.2m,+1.33%,0.01%,0.43,+0.0100%,+0.0100%,$6.5k,2022-09-17 04:16:24.736876
149,Celer Network-CELR,$0.0167,-0.07%,$7.4m,$4.4m,-0.58%,0.02%,0.60,+0.0100%,+0.0067%,$15.2k,2022-09-17 04:16:24.736876
150,Icon-ICX,$0.2589,+1.32%,$6.7m,$4.1m,+3.15%,0.02%,0.60,+0.0064%,+0.0063%,$5.9k,2022-09-17 04:16:24.736876
151,Crypto.com Coin-CRO,$0.1071,+0.85%,$6.2m,$10.9m,+1.67%,0.05%,1.77,+0.0042%,+0.0053%,$1.2k,2022-09-17 04:16:24.736876
152,IoTeX-IOTX,$0.0316,-0.41%,$6.0m,$5.7m,+2.55%,0.03%,0.94,+0.0100%,+0.0100%,$5.2k,2022-09-17 04:16:24.736876
153,ARPA Chain-ARPA,$0.0355,-1.04%,$5.8m,$3.2m,-4.82%,0.01%,0.55,+0.0100%,+0.0100%,$28.2k,2022-09-17 04:16:24.736876
154,TerraClassicUSD-USTC,$0.0342,+6.22%,$5.6m,$839.3k,-11.14%,0.00%,0.15,-0.0016%,-0.0006%,$7.0k,2022-09-17 04:16:24.736876
155,Klaytn-KLAY,$0.2039,-0.75%,$5.6m,$4.7m,+8.92%,0.02%,0.84,+0.0063%,+0.0077%,$13.0k,2022-09-17 04:16:24.736876
156,LooksRare-LOOKS,$0.2407,-2.26%,$5.5m,$11.3m,-0.28%,0.05%,2.07,-0.0004%,+0.0021%,$10.8k,2022-09-17 04:16:24.736876
157,SafePal-SFP,$0.3631,+2.24%,$5.0m,$4.3m,+2.41%,0.02%,0.86,+0.0041%,+0.0011%,$10.0k,2022-09-17 04:16:24.736876
