,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
41,SushiSwap-SUSHI,$1.34,+1.40%,$144.5m,$34.9m,-11.16%,0.14%,0.24,+0.0156%,+0.0048%,$235.9k,2022-09-09 23:16:27.337155
42,Tron-TRX,$0.0636,+3.88%,$131.8m,$138.5m,-2.47%,0.55%,1.05,+0.0040%,+0.0014%,$313.7k,2022-09-09 23:16:27.337155
43,Gala-GALA,$0.0522,+6.58%,$122.6m,$35.1m,+3.02%,0.14%,0.29,+0.0084%,+0.0055%,$196.3k,2022-09-09 23:16:27.337155
44,Decentraland-MANA,$0.8087,+4.56%,$120.4m,$40.9m,+6.06%,0.16%,0.34,+0.0093%,+0.0042%,$248.9k,2022-09-09 23:16:27.337155
45,Waves-WAVES,$4.76,+6.78%,$117.6m,$52.3m,+4.94%,0.21%,0.44,+0.0080%,+0.0072%,$274.9k,2022-09-09 23:16:27.337155
46,Aave-AAVE,$91.66,+3.74%,$116.1m,$47.0m,+2.30%,0.19%,0.40,+0.0103%,-0.0011%,$208.3k,2022-09-09 23:16:27.337155
47,Flow (Dapper labs)-FLOW,$2.13,+8.66%,$109.4m,$25.8m,+4.13%,0.10%,0.24,+0.0049%,+0.0054%,$102.9k,2022-09-09 23:16:27.337155
48,dYdX-DYDX,$1.58,+8.10%,$100.1m,$38.4m,+6.87%,0.15%,0.38,+0.0088%,+0.0079%,$333.3k,2022-09-09 23:16:27.337155
49,THETA-THETA,$1.19,+6.22%,$91.6m,$23.7m,+6.59%,0.09%,0.26,+0.0061%,-0.0058%,$159.9k,2022-09-09 23:16:27.337155
50,Jasmy-JASMY,$0.0097,+9.73%,$90.2m,$14.5m,+26.05%,0.06%,0.16,+0.0009%,+0.0014%,$151.7k,2022-09-09 23:16:27.337155
51,THORChain-RUNE,$2.02,+9.71%,$88.9m,$24.3m,+12.83%,0.10%,0.27,+0.0085%,+0.0081%,$163.7k,2022-09-09 23:16:27.337155
52,Arweave-AR,$11.14,+11.87%,$88.6m,$14.4m,+21.78%,0.06%,0.16,+0.0076%,+0.0078%,$213.1k,2022-09-09 23:16:27.337155
53,Algorand-ALGO,$0.3245,+5.73%,$85.3m,$31.7m,+7.76%,0.13%,0.37,-0.0077%,+0.0083%,$103.6k,2022-09-09 23:16:27.337155
54,Anchor Protocol-ANC,$0.1591,+49.76%,$82.5m,$2.7m,+100.30%,0.01%,0.03,-0.0042%,-0.0076%,$494.1k,2022-09-09 23:16:27.337155
55,Kyber Network Crystal-KNC,$1.85,+4.08%,$75.0m,$20.8m,-1.45%,0.08%,0.28,+0.0059%,+0.0061%,$361.5k,2022-09-09 23:16:27.337155
56,Synthetix Network Token-SNX,$3.04,+3.44%,$74.1m,$33.0m,+4.48%,0.13%,0.45,+0.0011%,+0.0086%,$194.2k,2022-09-09 23:16:27.337155
57,Ankr-ANKR,$0.0393,+11.51%,$73.8m,$16.4m,+12.43%,0.07%,0.22,-0.0152%,-0.0544%,$212.8k,2022-09-09 23:16:27.337155
58,Tezos-XTZ,$1.65,+3.42%,$73.3m,$32.0m,+4.09%,0.13%,0.44,+0.0083%,+0.0035%,$138.6k,2022-09-09 23:16:27.337155
59,Monero-XMR,$158.76,+4.68%,$65.5m,$43.1m,+2.74%,0.17%,0.66,+0.0008%,-0.0146%,$178.3k,2022-09-09 23:16:27.337155
60,Balancer-BAL,$7.58,+4.04%,$64.2m,$15.1m,-6.61%,0.06%,0.24,-0.0188%,-0.0021%,$110.6k,2022-09-09 23:16:27.337155
61,Stellar Lumens-XLM,$0.1137,+8.89%,$62.8m,$41.4m,+10.53%,0.16%,0.66,+0.0021%,+0.0085%,$130.6k,2022-09-09 23:16:27.337155
62,ZCash-ZEC,$66.12,+7.87%,$62.3m,$23.1m,+13.01%,0.09%,0.37,-0.0012%,+0.0111%,$108.6k,2022-09-09 23:16:27.337155
63,BinaryX-BNX,$150.60,+5.99%,$59.6m,$31.8m,-0.80%,0.13%,0.53,+0.0100%,+0.0092%,$223.3k,2022-09-09 23:16:27.337155
64,Flamingo-FLM,$0.1230,+8.82%,$56.5m,$19.6m,+7.22%,0.08%,0.35,+0.0006%,-0.0006%,$134.2k,2022-09-09 23:16:27.337155
65,DFI.Money-YFII,"$1,023.18",+7.91%,$56.0m,$18.9m,+4.53%,0.07%,0.34,-0.1142%,-0.0876%,$94.2k,2022-09-09 23:16:27.337155
66,Zilliqa-ZIL,$0.0374,+5.79%,$54.2m,$23.3m,+6.06%,0.09%,0.43,-0.0123%,+0.0032%,$77.5k,2022-09-09 23:16:27.337155
67,1inch-1INCH,$0.6669,+2.95%,$51.6m,$21.4m,+1.93%,0.09%,0.41,+0.0026%,+0.0011%,$70.2k,2022-09-09 23:16:27.337155
68,Lido DAO Token-LDO,$2.07,+9.67%,$50.9m,$20.7m,+8.23%,0.08%,0.41,+0.0053%,+0.0051%,$73.8k,2022-09-09 23:16:27.337155
69,Elrond-EGLD,$54.17,+2.71%,$50.2m,$17.0m,+7.09%,0.07%,0.34,+0.0044%,+0.0027%,$80.2k,2022-09-09 23:16:27.337155
70,Enjin Coin-ENJ,$0.5486,+4.70%,$49.0m,$16.2m,+9.89%,0.06%,0.33,+0.0054%,+0.0044%,$195.8k,2022-09-09 23:16:27.337155
71,Oasis Network-ROSE,$0.0675,+11.71%,$48.3m,$14.7m,+27.63%,0.06%,0.30,+0.0083%,+0.0085%,$103.2k,2022-09-09 23:16:27.337155
72,iExec RLC-RLC,$1.33,+10.53%,$48.2m,$8.0m,+22.60%,0.03%,0.17,-0.1324%,-0.1038%,$191.5k,2022-09-09 23:16:27.337155
73,Compound-COMP,$52.64,+8.33%,$45.6m,$25.2m,+9.00%,0.10%,0.55,+0.0048%,+0.0068%,$102.2k,2022-09-09 23:16:27.337155
74,Kava-KAVA,$1.76,+6.86%,$44.6m,$11.9m,+6.14%,0.05%,0.27,+0.0075%,+0.0075%,$57.7k,2022-09-09 23:16:27.337155
75,VeChain-VET,$0.0258,+5.64%,$44.2m,$17.3m,+6.38%,0.07%,0.39,+0.0038%,+0.0083%,$99.8k,2022-09-09 23:16:27.337155
76,1000XEC-1000XEC,$0.0449,+6.48%,$43.0m,$4.5m,-3.64%,0.02%,0.10,+0.0100%,+0.0100%,$17.9k,2022-09-09 23:16:27.337155
77,The Graph-GRT,$0.1130,+8.24%,$42.5m,$23.4m,+10.26%,0.09%,0.55,+0.0104%,+0.0066%,$65.2k,2022-09-09 23:16:27.337155
78,NEO-NEO,$9.92,+5.01%,$42.4m,$15.3m,-2.15%,0.06%,0.36,+0.0094%,-0.0114%,$42.6k,2022-09-09 23:16:27.337155
79,Litentry-LIT,$0.7565,+10.60%,$41.4m,$5.8m,+27.31%,0.02%,0.14,+0.0100%,+0.0100%,$64.2k,2022-09-09 23:16:27.337155
80,Harmony-ONE,$0.0219,+9.66%,$40.5m,$15.4m,+6.44%,0.06%,0.38,+0.0081%,+0.0082%,$164.7k,2022-09-09 23:16:27.337155
81,Kusama-KSM,$52.87,+5.42%,$40.3m,$16.6m,+3.45%,0.07%,0.41,+0.0089%,+0.0068%,$86.8k,2022-09-09 23:16:27.337155
82,Coin98-C98,$0.4523,+13.36%,$39.1m,$15.2m,+19.99%,0.06%,0.39,+0.0076%,+0.0078%,$103.8k,2022-09-09 23:16:27.337155
83,Serum-SRM,$0.8614,+4.20%,$38.6m,$28.1m,+6.67%,0.11%,0.73,+0.0066%,-0.0026%,$84.1k,2022-09-09 23:16:27.337155
84,FTX Token-FTT,$27.39,+5.01%,$38.3m,$67.7m,+0.49%,0.27%,1.77,+0.0075%,+0.0076%,$27.8k,2022-09-09 23:16:27.337155
85,Ocean Protocol-OCEAN,$0.1802,+3.96%,$37.7m,$5.6m,-2.19%,0.02%,0.15,-0.0079%,-0.0098%,$94.5k,2022-09-09 23:16:27.337155
86,Aragon-ANT,$2.04,+12.00%,$37.6m,$6.7m,+1.37%,0.03%,0.18,+0.0190%,-0.0023%,$137.8k,2022-09-09 23:16:27.337155
87,Loopring-LRC,$0.3737,+8.75%,$37.5m,$15.6m,+20.67%,0.06%,0.42,+0.0078%,+0.0045%,$52.6k,2022-09-09 23:16:27.337155
88,Celsius-CEL,$1.35,+6.82%,$35.7m,$23.0m,+0.04%,0.09%,0.64,-0.1005%,-0.1635%,$179.9k,2022-09-09 23:16:27.337155
89,Maker-MKR,$780.81,+7.54%,$35.4m,$16.8m,+7.44%,0.07%,0.47,-0.0007%,+0.0112%,$29.2k,2022-09-09 23:16:27.337155
90,Dash-DASH,$49.02,+5.97%,$35.3m,$15.4m,+7.53%,0.06%,0.44,-0.0020%,+0.0162%,$71.0k,2022-09-09 23:16:27.337155
91,Spell Token-SPELL,$0.0014,+4.36%,$34.1m,$6.1m,-7.77%,0.02%,0.18,+0.0035%,+0.0027%,$77.9k,2022-09-09 23:16:27.337155
92,BakeryToken-BAKE,$0.2748,+5.23%,$33.9m,$4.9m,-3.62%,0.02%,0.14,+0.0100%,+0.0100%,$66.5k,2022-09-09 23:16:27.337155
93,Tether-USDT,$1.00,+0.02%,$31.7m,$282.2m,+26.41%,1.12%,8.89,-0.0011%,-0.0011%,$512.0,2022-09-09 23:16:27.337155
94,CertiK-CTK,$1.05,+1.96%,$29.9m,$8.5m,-2.00%,0.03%,0.28,+0.0100%,+0.0100%,$91.6k,2022-09-09 23:16:27.337155
95,Bitcoin SV-BSV,$55.73,+4.87%,$29.5m,$34.7m,+3.50%,0.14%,1.18,-0.0080%,-0.0601%,$10.2k,2022-09-09 23:16:27.337155
96,Horizen-ZEN,$16.91,+9.34%,$28.6m,$7.8m,+19.96%,0.03%,0.27,-0.0062%,+0.0463%,$112.8k,2022-09-09 23:16:27.337155
97,Internet Computer-ICP,$7.17,+10.42%,$28.5m,$15.6m,+11.93%,0.06%,0.55,+0.0061%,+0.0028%,$78.5k,2022-09-09 23:16:27.337155
98,MyNeighborAlice-ALICE,$2.20,+6.35%,$27.6m,$10.9m,+9.61%,0.04%,0.40,+0.0077%,+0.0084%,$70.8k,2022-09-09 23:16:27.337155
99,Basic Attention Token-BAT,$0.3543,+7.07%,$26.8m,$11.3m,+5.69%,0.05%,0.42,+0.0128%,+0.0039%,$71.5k,2022-09-09 23:16:27.337155
100,Ontology-ONT,$0.2540,+4.94%,$26.3m,$8.8m,+3.16%,0.03%,0.33,+0.0018%,+0.0067%,$85.3k,2022-09-09 23:16:27.337155
101,NEM-XEM,$0.0462,+4.37%,$26.3m,$8.7m,+3.05%,0.03%,0.33,+0.0233%,+0.0040%,$32.9k,2022-09-09 23:16:27.337155
102,0x-ZRX,$0.3142,+4.24%,$26.1m,$9.2m,+7.74%,0.04%,0.35,+0.0041%,+0.0047%,$39.9k,2022-09-09 23:16:27.337155
103,Bella Protocol-BEL,$0.6963,+8.30%,$26.1m,$4.6m,+20.69%,0.02%,0.18,+0.0100%,+0.0100%,$41.1k,2022-09-09 23:16:27.337155
104,Swipe-SXP,$0.3852,+4.28%,$26.1m,$9.0m,+17.05%,0.04%,0.35,+0.0076%,+0.0074%,$38.7k,2022-09-09 23:16:27.337155
105,Chromia-CHR,$0.1869,+5.68%,$25.7m,$8.4m,-4.22%,0.03%,0.33,+0.0065%,+0.0076%,$78.4k,2022-09-09 23:16:27.337155
106,Reserve Rights-RSR,$0.0063,+4.51%,$25.4m,$13.4m,+2.60%,0.05%,0.53,+0.0056%,+0.0032%,$23.1k,2022-09-09 23:16:27.337155
107,OmiseGO-OMG,$1.93,+4.40%,$24.9m,$13.3m,+5.66%,0.05%,0.53,+0.0113%,+0.0091%,$105.8k,2022-09-09 23:16:27.337155
108,Immutable X-IMX,$0.8805,+7.43%,$24.4m,$9.4m,+5.70%,0.04%,0.39,+0.0099%,+0.0127%,$14.7k,2022-09-09 23:16:27.337155
109,Storj-STORJ,$0.5588,+5.64%,$23.5m,$11.2m,+4.43%,0.04%,0.47,+0.0069%,+0.0132%,$24.4k,2022-09-09 23:16:27.337155
110,Mask Network-MASK,$1.48,+6.03%,$22.9m,$8.3m,+9.82%,0.03%,0.36,+0.0061%,+0.0256%,$37.6k,2022-09-09 23:16:27.337155
111,Ren-REN,$0.1325,+8.83%,$22.8m,$8.9m,+10.70%,0.04%,0.39,+0.0083%,+0.0092%,$105.5k,2022-09-09 23:16:27.337155
112,API3-API3,$1.84,+5.06%,$21.8m,$5.7m,+8.19%,0.02%,0.26,-0.0131%,-0.0064%,$29.5k,2022-09-09 23:16:27.337155
113,Audius-AUDIO,$0.2916,+3.12%,$21.3m,$8.1m,+8.10%,0.03%,0.38,+0.0061%,+0.0068%,$22.4k,2022-09-09 23:16:27.337155
114,Qtum-QTUM,$3.36,+6.54%,$21.0m,$16.3m,+5.67%,0.06%,0.77,+0.0107%,+0.0001%,$10.1k,2022-09-09 23:16:27.337155
115,Gitcoin-GTC,$2.32,+3.41%,$20.8m,$4.8m,+7.11%,0.02%,0.23,+0.0100%,+0.0100%,$88.8k,2022-09-09 23:16:27.337155
116,Iota-IOTA,$0.2929,+5.11%,$20.6m,$10.6m,+8.34%,0.04%,0.51,-0.0009%,+0.0081%,$31.6k,2022-09-09 23:16:27.337155
117,FOOTBALL-FOOTBALL,"$1,114.55",+1.45%,$20.5m,$6.9m,+9.77%,0.03%,0.34,+0.2776%,+0.2184%,$25.6k,2022-09-09 23:16:27.337155
118,Dent-DENT,$0.0010,+3.84%,$20.5m,$4.9m,-7.19%,0.02%,0.24,-0.0046%,-0.0008%,$52.0k,2022-09-09 23:16:27.337155
119,Hedera-HBAR,$0.0640,+4.56%,$20.5m,$8.4m,+5.87%,0.03%,0.41,+0.0079%,+0.0077%,$31.2k,2022-09-09 23:16:27.337155
120,Holo-HOT,$0.0022,+8.17%,$20.3m,$5.5m,+12.56%,0.02%,0.27,+0.0071%,+0.0089%,$78.3k,2022-09-09 23:16:27.337155
121,Bluzelle-BLZ,$0.0915,+6.47%,$20.2m,$6.2m,+1.47%,0.02%,0.30,+0.0100%,+0.0100%,$81.3k,2022-09-09 23:16:27.337155
122,Metal-MTL,$1.23,+3.69%,$20.2m,$6.6m,+3.76%,0.03%,0.33,-0.0124%,-0.0090%,$17.1k,2022-09-09 23:16:27.337155
123,Celo-CELO,$0.8882,+6.07%,$19.6m,$9.7m,+9.76%,0.04%,0.50,+0.0043%,+0.0068%,$37.5k,2022-09-09 23:16:27.337155
124,Alpha Finance Lab-ALPHA,$0.1286,+7.62%,$19.0m,$6.4m,+17.18%,0.03%,0.34,+0.0084%,-0.0009%,$59.6k,2022-09-09 23:16:27.337155
125,Raydium-RAY,$0.6781,+9.75%,$19.0m,$8.7m,+16.79%,0.03%,0.46,+0.0069%,+0.0065%,$22.0k,2022-09-09 23:16:27.337155
126,IoTeX-IOTX,$0.0383,+12.85%,$18.4m,$6.8m,+15.57%,0.03%,0.37,+0.0054%,+0.0100%,$66.9k,2022-09-09 23:16:27.337155
127,Origin Protocol-OGN,$0.1797,+5.32%,$17.8m,$7.5m,+11.34%,0.03%,0.42,+0.0100%,+0.0100%,$54.8k,2022-09-09 23:16:27.337155
128,Linear-LINA,$0.0088,+9.34%,$17.5m,$5.1m,+10.70%,0.02%,0.29,+0.0068%,+0.0074%,$73.9k,2022-09-09 23:16:27.337155
129,Injective Protocol-INJ,$1.66,+7.87%,$17.0m,$2.9m,+17.59%,0.01%,0.17,+0.0100%,+0.0100%,$23.1k,2022-09-09 23:16:27.337155
130,Band Protocol-BAND,$1.37,+6.18%,$17.0m,$5.9m,+16.80%,0.02%,0.35,+0.0047%,+0.0119%,$43.1k,2022-09-09 23:16:27.337155
131,ARPA Chain-ARPA,$0.0395,+3.03%,$16.8m,$4.1m,-4.36%,0.02%,0.24,+0.0072%,+0.0056%,$74.0k,2022-09-09 23:16:27.337155
132,Wootrade-WOO,$0.1630,+4.28%,$16.8m,$4.4m,+9.01%,0.02%,0.26,+0.0100%,+0.0100%,$23.7k,2022-09-09 23:16:27.337155
133,BitDAO-BIT,$0.6268,+0.79%,$15.8m,$25.9m,+3.39%,0.10%,1.64,-0.0021%,-0.0031%,$21.1k,2022-09-09 23:16:27.337155
134,IOST-IOST,$0.0134,+5.00%,$15.8m,$11.5m,+3.88%,0.05%,0.73,+0.0178%,+0.0029%,$28.9k,2022-09-09 23:16:27.337155
135,Binance BTCDOM Index-BTCDOM,"$1,186.70",+5.36%,$15.7m,$10.1m,-9.74%,0.04%,0.64,+0.0100%,+0.0368%,$30.1k,2022-09-09 23:16:27.337155
136,StormX-STMX,$0.0080,+2.91%,$15.6m,$3.7m,+7.55%,0.01%,0.24,+0.0069%,+0.0082%,$16.9k,2022-09-09 23:16:27.337155
137,Tornado Cash-TORN,$10.09,+5.82%,$14.5m,$1.5m,+9.91%,0.01%,0.10,+0.1869%,+0.0197%,$37.3k,2022-09-09 23:16:27.337155
138,Livepeer-LPT,$10.71,+8.12%,$14.4m,$7.3m,+0.49%,0.03%,0.51,+0.0186%,+0.0022%,$6.4k,2022-09-09 23:16:27.337155
139,Coti-COTI,$0.0994,+2.49%,$14.3m,$5.2m,-1.44%,0.02%,0.36,+0.0094%,+0.0100%,$36.6k,2022-09-09 23:16:27.337155
140,Celer Network-CELR,$0.0188,+6.39%,$14.3m,$5.0m,+3.82%,0.02%,0.35,+0.0100%,+0.0100%,$64.8k,2022-09-09 23:16:27.337155
141,Reef-REEF,$0.0039,+7.67%,$14.2m,$5.0m,+9.24%,0.02%,0.35,+0.0067%,-0.0009%,$21.0k,2022-09-09 23:16:27.337155
142,Icon-ICX,$0.2883,+5.21%,$13.9m,$4.5m,+9.67%,0.02%,0.33,+0.0074%,+0.0075%,$53.3k,2022-09-09 23:16:27.337155
143,Civic-CVC,$0.1502,+7.91%,$13.8m,$7.2m,+0.90%,0.03%,0.52,-0.0042%,+0.0127%,$18.3k,2022-09-09 23:16:27.337155
144,Mines of Dalarnia-DAR,$0.2580,+8.67%,$13.5m,$4.1m,+36.07%,0.02%,0.30,+0.0100%,+0.0100%,$10.8k,2022-09-09 23:16:27.337155
145,NKN-NKN,$0.1044,+4.29%,$13.2m,$3.0m,-9.13%,0.01%,0.23,+0.0100%,+0.0100%,$11.4k,2022-09-09 23:16:27.337155
146,SKALE Network-SKL,$0.0520,+7.69%,$13.0m,$6.3m,+8.75%,0.02%,0.48,+0.0071%,+0.0074%,$15.9k,2022-09-09 23:16:27.337155
147,Automata Network-ATA,$0.1703,+9.19%,$12.3m,$3.0m,+29.20%,0.01%,0.24,+0.0100%,+0.0100%,$19.3k,2022-09-09 23:16:27.337155
148,Cartesi-CTSI,$0.1538,+3.01%,$10.9m,$4.1m,+0.45%,0.02%,0.38,+0.0072%,+0.0100%,$10.5k,2022-09-09 23:16:27.337155
149,TomoChain-TOMO,$0.5241,+8.83%,$10.1m,$3.5m,+13.21%,0.01%,0.35,+0.0061%,+0.0082%,$32.6k,2022-09-09 23:16:27.337155
150,LooksRare-LOOKS,$0.2833,+8.75%,$9.4m,$13.7m,+9.80%,0.05%,1.46,+0.0004%,-0.0052%,$17.3k,2022-09-09 23:16:27.337155
151,SafePal-SFP,$0.3979,+5.35%,$9.1m,$4.7m,+3.27%,0.02%,0.51,+0.0012%,+0.0012%,$24.1k,2022-09-09 23:16:27.337155
152,Yield Guild Games-YGG,$0.4973,+6.00%,$9.0m,$4.4m,+8.60%,0.02%,0.49,-0.0192%,+0.0223%,$4.3k,2022-09-09 23:16:27.337155
153,Klaytn-KLAY,$0.2327,+5.24%,$8.9m,$5.7m,+17.57%,0.02%,0.64,+0.0100%,+0.0100%,$24.9k,2022-09-09 23:16:27.337155
154,Moonbeam-GLMR,$0.5688,+15.52%,$8.9m,$3.5m,+42.64%,0.01%,0.39,-0.2637%,-0.4022%,$25.3k,2022-09-09 23:16:27.337155
155,Dusk Network-DUSK,$0.1378,+5.73%,$8.9m,$3.4m,-9.66%,0.01%,0.39,+0.0098%,+0.0100%,$17.8k,2022-09-09 23:16:27.337155
156,Step App-FITFI,$0.0725,+9.72%,$8.6m,$2.3m,-3.20%,0.01%,0.26,-0.0088%,+0.0310%,$45.5k,2022-09-09 23:16:27.337155
157,Everdome-DOME,$0.0022,+33.74%,$8.3m,$973.4k,+7.22%,0.00%,0.12,+0.0030%,-0.1094%,$58.1k,2022-09-09 23:16:27.337155
