,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$20,185.00",-2.91%,$34.6b,$9.7b,-5.72%,41.50%,0.28,-0.0017%,-0.0004%,$80.3m,2022-09-14 17:16:23.530692
1,Ethereum-ETH,"$1,589.26",-1.78%,$30.2b,$7.2b,+1.36%,30.65%,0.24,-0.1779%,-0.2113%,$54.0m,2022-09-14 17:16:23.530692
2,LUNA2-LUNA2,$3.03,-30.05%,$2.6b,$57.5m,+72.11%,0.25%,0.02,-0.4391%,-0.4064%,$4.1m,2022-09-14 17:16:23.530692
3,Ethereum Classic-ETC,$36.91,+3.59%,$2.5b,$443.3m,+6.18%,1.90%,0.18,-0.0150%,-0.0287%,$6.6m,2022-09-14 17:16:23.530692
4,Solana-SOL,$33.44,-4.69%,$1.5b,$406.8m,-5.69%,1.74%,0.27,+0.0001%,-0.0023%,$3.7m,2022-09-14 17:16:23.530692
5,Ravencoin-RVN,$0.0710,+17.25%,$1.4b,$97.6m,+97.98%,0.42%,0.07,-0.0699%,-0.1160%,$2.7m,2022-09-14 17:16:23.530692
6,Terra-LUNA,$3.07,-29.46%,$1.2b,$27.6m,+71.62%,0.12%,0.02,-0.9235%,-0.2508%,$10.4m,2022-09-14 17:16:23.530692
7,Reef-REEF,$0.0052,-9.70%,$822.6m,$29.4m,-30.39%,0.13%,0.04,-1.2625%,-1.2557%,$1.7m,2022-09-14 17:16:23.530692
8,1000LUNC-1000LUNC,$0.2976,-17.10%,$751.6m,$30.0m,-2.43%,0.13%,0.04,-0.0452%,-0.0463%,$1.7m,2022-09-14 17:16:23.530692
9,Cardano-ADA,$0.4822,+1.72%,$738.9m,$268.9m,+0.59%,1.15%,0.36,-0.0045%,-0.0070%,$1.0m,2022-09-14 17:16:23.530692
10,EOS-EOS,$1.47,-5.98%,$639.2m,$160.5m,-5.09%,0.69%,0.25,-0.0158%,-0.0175%,$1.6m,2022-09-14 17:16:23.530692
11,Litecoin-LTC,$60.30,-3.31%,$622.5m,$221.0m,-8.11%,0.95%,0.35,+0.0095%,+0.0143%,$1.7m,2022-09-14 17:16:23.530692
12,Binance Coin-BNB,$278.31,-1.82%,$621.5m,$244.7m,-2.62%,1.05%,0.39,-0.0049%,+0.0038%,$644.1k,2022-09-14 17:16:23.530692
13,Cosmos-ATOM,$13.80,-3.89%,$570.1m,$121.5m,-6.95%,0.52%,0.21,+0.0086%,-0.0034%,$1.1m,2022-09-14 17:16:23.530692
14,Ripple-XRP,$0.3360,-1.18%,$528.7m,$317.9m,-2.62%,1.36%,0.60,-0.0030%,+0.0050%,$869.5k,2022-09-14 17:16:23.530692
15,Polygon-MATIC,$0.8505,-1.94%,$497.2m,$170.0m,-6.79%,0.73%,0.34,+0.0026%,+0.0002%,$1.1m,2022-09-14 17:16:23.530692
16,Avalanche-AVAX,$18.98,-4.26%,$472.3m,$130.2m,-3.33%,0.56%,0.28,-0.0125%,-0.0132%,$1.5m,2022-09-14 17:16:23.530692
17,ApeCoin-APE,$4.97,-4.64%,$431.7m,$79.0m,-5.26%,0.34%,0.18,+0.0178%,+0.0106%,$1.2m,2022-09-14 17:16:23.530692
18,Dogecoin-DOGE,$0.0608,+0.75%,$416.6m,$119.5m,+0.66%,0.51%,0.29,+0.0094%,+0.0102%,$669.8k,2022-09-14 17:16:23.530692
19,Chiliz-CHZ,$0.1910,-6.33%,$408.0m,$70.2m,-8.72%,0.30%,0.17,-0.0063%,-0.0075%,$838.3k,2022-09-14 17:16:23.530692
20,NEAR Protocol-NEAR,$4.43,-2.93%,$399.9m,$101.0m,-1.76%,0.43%,0.25,-0.0016%,-0.0006%,$835.8k,2022-09-14 17:16:23.530692
21,Terra Classic-LUNC,$0.0003,-17.35%,$354.3m,$39.8m,-20.16%,0.17%,0.11,-0.0692%,-0.0068%,$1.6m,2022-09-14 17:16:23.530692
22,Optimism-OP,$1.17,-3.11%,$338.7m,$56.1m,-2.67%,0.24%,0.17,+0.0068%,+0.0087%,$513.2k,2022-09-14 17:16:23.530692
23,Chainlink-LINK,$7.36,+1.52%,$333.3m,$107.0m,-0.96%,0.46%,0.32,+0.0086%,+0.0023%,$1.0m,2022-09-14 17:16:23.530692
24,Polkadot-DOT,$7.20,-0.70%,$318.1m,$252.6m,-1.41%,1.08%,0.79,-0.0021%,-0.0027%,$592.8k,2022-09-14 17:16:23.530692
25,Filecoin-FIL,$5.86,-3.82%,$314.5m,$105.2m,-5.41%,0.45%,0.33,-0.0047%,+0.0013%,$1.1m,2022-09-14 17:16:23.530692
26,STEPN-GMT,$0.6589,-3.61%,$269.0m,$99.1m,+0.29%,0.42%,0.37,+0.0043%,+0.0071%,$544.2k,2022-09-14 17:16:23.530692
27,Curve DAO Token-CRV,$1.06,-2.78%,$257.3m,$53.9m,-6.48%,0.23%,0.21,-0.0057%,+0.0253%,$520.2k,2022-09-14 17:16:23.530692
28,Tellor-TRB,$18.08,+15.73%,$221.9m,$35.0m,+16.67%,0.15%,0.16,-0.0957%,-0.0903%,$459.1k,2022-09-14 17:16:23.530692
29,1000SHIB-1000SHIB,$0.0122,-0.80%,$213.6m,$40.0m,-2.39%,0.17%,0.19,+0.0020%,+0.0002%,$795.7k,2022-09-14 17:16:23.530692
30,Bitcoin Cash-BCH,$118.49,-1.82%,$192.4m,$161.8m,-3.38%,0.69%,0.84,-0.0084%,-0.0049%,$872.3k,2022-09-14 17:16:23.530692
31,1000XEC-1000XEC,$0.0462,-0.02%,$182.2m,$6.0m,+14.03%,0.03%,0.03,+0.0100%,+0.0093%,$467.7k,2022-09-14 17:16:23.530692
32,The Sandbox-SAND,$0.8881,-1.79%,$158.4m,$65.8m,-4.34%,0.28%,0.42,+0.0031%,-0.0026%,$280.9k,2022-09-14 17:16:23.530692
33,Kyber Network Crystal-KNC,$1.89,-2.15%,$154.8m,$24.3m,-0.66%,0.10%,0.16,+0.0039%,-0.0124%,$217.8k,2022-09-14 17:16:23.530692
