,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,214.84",+0.66%,$26.8b,$10.5b,+0.52%,41.74%,0.39,+0.0075%,+0.0085%,$45.2m,2022-09-10 14:16:24.993391
1,Ethereum-ETH,"$1,718.13",-0.33%,$18.6b,$7.6b,+0.99%,30.24%,0.41,-0.0111%,-0.0113%,$19.3m,2022-09-10 14:16:24.993391
2,Ethereum Classic-ETC,$38.90,-0.61%,$1.9b,$501.5m,-0.40%,1.99%,0.26,+0.0080%,+0.0000%,$3.6m,2022-09-10 14:16:24.993391
3,Terra-LUNA,$5.82,-4.63%,$1.7b,$22.1m,+7.91%,0.09%,0.01,-0.0385%,-0.1021%,$11.7m,2022-09-10 14:16:24.993391
4,LUNA2-LUNA2,$5.82,+15.00%,$1.6b,$31.5m,+128.55%,0.12%,0.02,-0.0988%,-0.1035%,$4.5m,2022-09-10 14:16:24.993391
5,EOS-EOS,$1.82,+8.85%,$1.2b,$241.6m,+18.34%,0.96%,0.21,+0.0090%,+0.0071%,$2.4m,2022-09-10 14:16:24.993391
6,Cosmos-ATOM,$15.73,-4.09%,$1.1b,$172.2m,-10.76%,0.68%,0.16,+0.0083%,+0.0082%,$1.1m,2022-09-10 14:16:24.993391
7,Solana-SOL,$34.52,-2.12%,$1.1b,$407.6m,-4.81%,1.62%,0.38,+0.0128%,+0.0053%,$942.8k,2022-09-10 14:16:24.993391
8,Cardano-ADA,$0.5175,+4.45%,$1.0b,$315.0m,+8.27%,1.25%,0.31,+0.0149%,+0.0069%,$1.6m,2022-09-10 14:16:24.993391
9,Ravencoin-RVN,$0.0500,+11.29%,$1.0b,$37.9m,+13.80%,0.15%,0.04,+0.0135%,+0.0086%,$2.8m,2022-09-10 14:16:24.993391
10,Optimism-OP,$1.38,+6.00%,$811.1m,$68.0m,+3.70%,0.27%,0.08,+0.0212%,+0.0182%,$1.8m,2022-09-10 14:16:24.993391
11,STEPN-GMT,$0.7440,+6.16%,$696.4m,$111.3m,+4.78%,0.44%,0.16,+0.0044%,+0.0028%,$1.9m,2022-09-10 14:16:24.993391
12,Ripple-XRP,$0.3542,+1.18%,$693.1m,$340.6m,+0.53%,1.35%,0.49,+0.0056%,+0.0074%,$693.8k,2022-09-10 14:16:24.993391
13,Avalanche-AVAX,$20.17,-0.47%,$539.7m,$135.5m,-3.65%,0.54%,0.25,+0.0085%,+0.0114%,$525.6k,2022-09-10 14:16:24.993391
14,Binance Coin-BNB,$291.89,-0.45%,$505.2m,$281.3m,-0.92%,1.11%,0.56,+0.0104%,+0.0109%,$316.8k,2022-09-10 14:16:24.993391
15,Filecoin-FIL,$6.27,-0.70%,$437.3m,$113.2m,+3.28%,0.45%,0.26,-0.0031%,+0.0054%,$335.7k,2022-09-10 14:16:24.993391
16,Litecoin-LTC,$63.03,+3.09%,$432.2m,$214.0m,+9.29%,0.85%,0.50,+0.0057%,+0.0107%,$564.0k,2022-09-10 14:16:24.993391
17,Polygon-MATIC,$0.8839,-0.49%,$430.0m,$195.4m,-0.70%,0.77%,0.45,+0.0075%,+0.0085%,$472.2k,2022-09-10 14:16:24.993391
18,Chiliz-CHZ,$0.2004,-0.01%,$420.8m,$80.2m,-1.50%,0.32%,0.19,+0.0101%,+0.0107%,$295.0k,2022-09-10 14:16:24.993391
19,Helium-HNT,$5.85,+21.95%,$416.1m,$36.0m,+24.47%,0.14%,0.09,+0.0047%,+0.0060%,$806.3k,2022-09-10 14:16:24.993391
20,Dogecoin-DOGE,$0.0639,+0.48%,$404.4m,$122.2m,+1.44%,0.48%,0.30,+0.0142%,+0.0109%,$623.3k,2022-09-10 14:16:24.993391
21,Polkadot-DOT,$7.64,-2.40%,$398.6m,$275.2m,-2.77%,1.09%,0.69,-0.0077%,-0.0051%,$260.4k,2022-09-10 14:16:24.993391
22,1000LUNC-1000LUNC,$0.4793,+7.47%,$382.2m,$15.1m,+258.22%,0.06%,0.04,-0.0719%,-0.0598%,$1.6m,2022-09-10 14:16:24.993391
23,NEAR Protocol-NEAR,$4.69,-3.00%,$376.3m,$116.4m,-5.79%,0.46%,0.31,-0.0022%,+0.0015%,$781.0k,2022-09-10 14:16:24.993391
24,1000SHIB-1000SHIB,$0.0130,-0.61%,$375.1m,$46.0m,-3.79%,0.18%,0.12,+0.0085%,+0.0100%,$720.8k,2022-09-10 14:16:24.993391
25,Chainlink-LINK,$7.72,-2.56%,$325.0m,$120.3m,-8.09%,0.48%,0.37,+0.0092%,+0.0068%,$553.2k,2022-09-10 14:16:24.993391
