,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
17,Terra-LUNA,$3.03,+5.21%,$352.0m,$17.3m,+3.26%,0.08%,0.05,-0.0488%,-0.0994%,$1.5m,2022-09-17 02:16:25.977246
18,Polkadot-DOT,$7.02,+1.96%,$349.9m,$249.6m,+2.09%,1.10%,0.71,+0.0009%,+0.0088%,$647.4k,2022-09-17 02:16:25.977246
19,ApeCoin-APE,$4.77,-2.02%,$323.9m,$80.3m,+12.59%,0.36%,0.25,-0.0078%,-0.0091%,$666.1k,2022-09-17 02:16:25.977246
20,Optimism-OP,$1.12,+0.92%,$321.4m,$56.0m,+4.51%,0.25%,0.17,+0.0061%,-0.0007%,$518.1k,2022-09-17 02:16:25.977246
21,Terra Classic-LUNC,$0.0003,+2.73%,$286.6m,$43.8m,+10.59%,0.19%,0.15,-0.0458%,-0.1193%,$1.4m,2022-09-17 02:16:25.977246
22,NEAR Protocol-NEAR,$4.26,+2.43%,$262.4m,$102.5m,+1.22%,0.45%,0.39,-0.0154%,-0.0187%,$356.3k,2022-09-17 02:16:25.977246
23,Filecoin-FIL,$5.88,+3.27%,$223.7m,$108.1m,+4.25%,0.48%,0.48,-0.0010%,+0.0006%,$276.7k,2022-09-17 02:16:25.977246
24,Bitcoin Cash-BCH,$120.19,+2.65%,$218.0m,$159.2m,+3.18%,0.70%,0.73,-0.0008%,-0.0005%,$116.3k,2022-09-17 02:16:25.977246
25,STEPN-GMT,$0.6574,-0.82%,$214.4m,$94.0m,+1.20%,0.42%,0.44,-0.0009%,+0.0016%,$300.9k,2022-09-17 02:16:25.977246
26,Dogecoin-DOGE,$0.0607,+3.43%,$214.0m,$119.1m,+1.08%,0.53%,0.56,+0.0007%,-0.0160%,$200.8k,2022-09-17 02:16:25.977246
27,1000SHIB-1000SHIB,$0.0117,+1.32%,$200.1m,$39.8m,-0.81%,0.18%,0.20,+0.0004%,+0.0040%,$368.2k,2022-09-17 02:16:25.977246
28,Reef-REEF,$0.0052,+8.18%,$165.6m,$19.8m,+9.04%,0.09%,0.12,-0.0972%,-0.1421%,$211.3k,2022-09-17 02:16:25.977246
29,Curve DAO Token-CRV,$1.06,+1.72%,$163.6m,$55.9m,+3.91%,0.25%,0.34,+0.0237%,+0.0128%,$140.2k,2022-09-17 02:16:25.977246
30,The Sandbox-SAND,$0.8841,+3.82%,$155.7m,$65.8m,+2.53%,0.29%,0.42,+0.0013%,+0.0031%,$196.2k,2022-09-17 02:16:25.977246
31,Ethereum Name Service-ENS,$14.41,+0.66%,$146.4m,$24.8m,+9.72%,0.11%,0.17,-0.0075%,-0.0054%,$85.7k,2022-09-17 02:16:25.977246
32,Coti-COTI,$0.0952,+5.77%,$137.5m,$8.3m,+106.23%,0.04%,0.06,-0.0602%,-0.0564%,$426.5k,2022-09-17 02:16:25.977246
33,Kyber Network Crystal-KNC,$1.89,-6.98%,$132.6m,$27.0m,-21.43%,0.12%,0.20,-0.0602%,-0.0275%,$180.6k,2022-09-17 02:16:25.977246
34,Tellor-TRB,$17.25,+10.99%,$130.1m,$28.5m,+4.50%,0.13%,0.22,+0.0350%,-0.0017%,$191.9k,2022-09-17 02:16:25.977246
35,Axie Infinity-AXS,$12.74,+1.39%,$120.0m,$81.9m,+6.84%,0.36%,0.68,-0.0440%,-0.0346%,$183.0k,2022-09-17 02:16:25.977246
36,Helium-HNT,$4.27,+5.68%,$117.0m,$21.9m,+2.36%,0.10%,0.19,+0.0050%,+0.0026%,$176.9k,2022-09-17 02:16:25.977246
37,Aave-AAVE,$79.93,+2.30%,$103.8m,$45.5m,+8.14%,0.20%,0.44,-0.0134%,-0.0120%,$53.2k,2022-09-17 02:16:25.977246
38,Tron-TRX,$0.0617,+0.74%,$103.1m,$126.2m,-7.73%,0.56%,1.22,-0.0043%,+0.0042%,$2.9k,2022-09-17 02:16:25.977246
39,Compound-COMP,$53.67,-2.80%,$101.1m,$26.0m,-5.88%,0.12%,0.26,+0.0087%,+0.0005%,$241.9k,2022-09-17 02:16:25.977246
40,Fantom-FTM,$0.2477,+2.85%,$98.3m,$44.3m,+3.75%,0.20%,0.45,+0.0086%,+0.0104%,$66.3k,2022-09-17 02:16:25.977246
41,Decentraland-MANA,$0.7401,+3.41%,$93.2m,$38.6m,+1.07%,0.17%,0.41,+0.0096%,+0.0087%,$144.9k,2022-09-17 02:16:25.977246
42,Uniswap-UNI,$5.88,+0.59%,$90.0m,$46.1m,+5.91%,0.20%,0.51,+0.0070%,-0.0071%,$131.0k,2022-09-17 02:16:25.977246
43,BinaryX-BNX,$147.03,-8.22%,$88.0m,$32.1m,-19.80%,0.14%,0.36,+0.0047%,+0.0041%,$309.1k,2022-09-17 02:16:25.977246
44,Waves-WAVES,$4.32,+2.86%,$84.6m,$48.0m,+4.62%,0.21%,0.57,+0.0109%,+0.0096%,$76.0k,2022-09-17 02:16:25.977246
45,Coin98-C98,$0.4385,+11.94%,$80.1m,$18.3m,+60.74%,0.08%,0.23,-0.0052%,-0.0038%,$146.5k,2022-09-17 02:16:25.977246
46,Unifi Protocol DAO-UNFI,$7.10,+3.70%,$79.3m,$16.5m,+0.55%,0.07%,0.21,+0.0100%,+0.0100%,$17.8k,2022-09-17 02:16:25.977246
47,Celsius-CEL,$1.59,-12.04%,$74.0m,$17.4m,-12.51%,0.08%,0.24,+0.1497%,-0.1034%,$595.3k,2022-09-17 02:16:25.977246
48,FOOTBALL-FOOTBALL,$981.63,-0.54%,$72.0m,$8.2m,+13.48%,0.04%,0.11,+0.1636%,+0.1971%,$105.5k,2022-09-17 02:16:25.977246
49,Gala-GALA,$0.0480,+2.20%,$70.7m,$33.4m,+1.86%,0.15%,0.47,+0.0057%,+0.0074%,$41.3k,2022-09-17 02:16:25.977246
50,Stargate Finance-STG,$0.5774,+3.33%,$66.2m,$14.0m,+13.74%,0.06%,0.21,+0.0060%,+0.0064%,$153.1k,2022-09-17 02:16:25.977246
51,dYdX-DYDX,$1.36,+3.26%,$65.9m,$33.1m,+3.33%,0.15%,0.50,+0.0019%,+0.0009%,$102.3k,2022-09-17 02:16:25.977246
52,THORChain-RUNE,$1.75,+2.48%,$56.5m,$22.0m,+5.61%,0.10%,0.39,+0.0072%,+0.0073%,$31.1k,2022-09-17 02:16:25.977246
53,yearn.finance-YFI,"$8,789.30",+3.36%,$55.1m,$29.5m,+4.68%,0.13%,0.54,-0.0145%,-0.0032%,$79.9k,2022-09-17 02:16:25.977246
54,1inch-1INCH,$0.6204,+4.93%,$55.0m,$24.1m,+12.63%,0.11%,0.44,+0.0124%,-0.0062%,$53.6k,2022-09-17 02:16:25.977246
55,Monero-XMR,$150.32,+3.87%,$54.5m,$41.2m,+4.28%,0.18%,0.76,+0.0143%,-0.0022%,$26.5k,2022-09-17 02:16:25.977246
56,ConstitutionDAO-PEOPLE,$0.0207,+4.93%,$53.6m,$25.6m,+6.99%,0.11%,0.48,+0.0095%,+0.0164%,$26.9k,2022-09-17 02:16:25.977246
57,iExec RLC-RLC,$1.24,+1.89%,$53.5m,$5.3m,-4.38%,0.02%,0.10,-0.0071%,-0.0455%,$104.8k,2022-09-17 02:16:25.977246
58,SHIBA INU-SHIB,$0.0000,+0.62%,$52.0m,$20.5m,+0.81%,0.09%,0.39,+0.0034%,+0.0027%,$136.7k,2022-09-17 02:16:25.977246
59,THETA-THETA,$1.09,+1.46%,$48.6m,$22.1m,+2.87%,0.10%,0.45,+0.0114%,+0.0139%,$18.0k,2022-09-17 02:16:25.977246
60,Algorand-ALGO,$0.3015,+2.74%,$46.3m,$29.4m,+3.31%,0.13%,0.64,+0.0014%,+0.0096%,$28.3k,2022-09-17 02:16:25.977246
61,SushiSwap-SUSHI,$1.14,+1.88%,$45.9m,$25.7m,+0.34%,0.11%,0.56,+0.0139%,+0.0025%,$25.7k,2022-09-17 02:16:25.977246
62,ZCash-ZEC,$57.04,-1.90%,$44.0m,$21.8m,+9.59%,0.10%,0.50,-0.0151%,+0.0154%,$55.8k,2022-09-17 02:16:25.977246
63,Synthetix Network Token-SNX,$2.67,+4.13%,$43.5m,$28.4m,+4.54%,0.13%,0.65,-0.0146%,-0.0208%,$28.6k,2022-09-17 02:16:25.977246
64,Metal-MTL,$1.17,+4.60%,$42.9m,$7.0m,+29.86%,0.03%,0.16,-0.0012%,-0.0041%,$58.4k,2022-09-17 02:16:25.977246
65,Project Galaxy-GAL,$2.65,+5.69%,$42.5m,$13.3m,+5.94%,0.06%,0.31,+0.0112%,+0.0099%,$33.0k,2022-09-17 02:16:25.977246
66,Lido DAO Token-LDO,$1.81,+6.99%,$41.4m,$18.7m,+10.89%,0.08%,0.45,-0.0188%,-0.0195%,$41.7k,2022-09-17 02:16:25.977246
67,Stellar Lumens-XLM,$0.1065,+4.66%,$39.7m,$37.3m,+5.99%,0.17%,0.94,+0.0092%,+0.0075%,$13.9k,2022-09-17 02:16:25.977246
68,The Graph-GRT,$0.1071,-1.32%,$38.5m,$22.6m,+0.45%,0.10%,0.59,-0.0087%,+0.0069%,$107.2k,2022-09-17 02:16:25.977246
69,Tezos-XTZ,$1.54,+1.44%,$37.5m,$27.0m,+4.10%,0.12%,0.72,+0.0078%,-0.0012%,$31.6k,2022-09-17 02:16:25.977246
70,Tether-USDT,$1.0000,+0.00%,$37.2m,$302.5m,+1.17%,1.34%,8.12,-0.0003%,-0.0002%,$0.0,2022-09-17 02:16:25.977246
71,Jasmy-JASMY,$0.0084,+1.25%,$36.0m,$16.4m,+4.25%,0.07%,0.45,+0.0072%,+0.0072%,$44.2k,2022-09-17 02:16:25.977246
72,Kava-KAVA,$1.57,+3.28%,$34.2m,$10.8m,+4.27%,0.05%,0.32,+0.0032%,+0.0060%,$50.3k,2022-09-17 02:16:25.977246
73,Flow (Dapper labs)-FLOW,$1.79,+3.11%,$32.6m,$22.5m,+5.98%,0.10%,0.69,-0.0204%,-0.0053%,$7.6k,2022-09-17 02:16:25.977246
74,Arweave-AR,$10.10,+3.26%,$32.0m,$12.5m,+14.14%,0.06%,0.39,+0.0079%,+0.0079%,$35.5k,2022-09-17 02:16:25.977246
75,Kusama-KSM,$45.14,+2.22%,$30.6m,$16.8m,+11.75%,0.07%,0.55,-0.0042%,+0.0089%,$54.1k,2022-09-17 02:16:25.977246
76,NEO-NEO,$9.06,-0.05%,$30.4m,$14.2m,-1.28%,0.06%,0.47,-0.0064%,+0.0039%,$18.0k,2022-09-17 02:16:25.977246
77,Storj-STORJ,$0.5041,+3.68%,$29.8m,$10.5m,+13.73%,0.05%,0.35,+0.0004%,-0.0083%,$9.2k,2022-09-17 02:16:25.977246
78,Elrond-EGLD,$49.86,+2.78%,$29.7m,$15.6m,+2.84%,0.07%,0.52,+0.0095%,+0.0013%,$43.6k,2022-09-17 02:16:25.977246
79,Enjin Coin-ENJ,$0.5008,+2.86%,$29.4m,$13.6m,+4.01%,0.06%,0.46,+0.0103%,+0.0079%,$9.2k,2022-09-17 02:16:25.977246
80,BitDAO-BIT,$0.5267,+6.01%,$29.2m,$22.6m,+13.88%,0.10%,0.78,+0.0206%,+0.0201%,$126.3k,2022-09-17 02:16:25.977246
81,Oasis Network-ROSE,$0.0614,+3.59%,$28.7m,$11.7m,+1.58%,0.05%,0.41,+0.0070%,+0.0069%,$14.5k,2022-09-17 02:16:25.977246
82,VeChain-VET,$0.0234,+1.48%,$27.8m,$16.0m,+2.91%,0.07%,0.57,+0.0006%,+0.0080%,$7.6k,2022-09-17 02:16:25.977246
83,Dash-DASH,$43.94,+0.54%,$25.8m,$13.5m,+2.22%,0.06%,0.52,+0.0096%,+0.0174%,$49.6k,2022-09-17 02:16:25.977246
84,FTX Token-FTT,$24.28,+0.60%,$25.7m,$67.2m,+1.18%,0.30%,2.61,+0.0077%,+0.0073%,$72.5k,2022-09-17 02:16:25.977246
85,Bluzelle-BLZ,$0.0857,+3.99%,$25.6m,$5.6m,-0.34%,0.02%,0.22,+0.0100%,+0.0100%,$60.4k,2022-09-17 02:16:25.977246
86,Loopring-LRC,$0.3266,+2.00%,$25.2m,$12.9m,-2.06%,0.06%,0.51,+0.0084%,+0.0074%,$92.0k,2022-09-17 02:16:25.977246
87,NEM-XEM,$0.0420,+2.49%,$25.1m,$7.5m,+0.65%,0.03%,0.30,-0.0048%,+0.0003%,$11.2k,2022-09-17 02:16:25.977246
88,StormX-STMX,$0.0077,+4.99%,$24.7m,$5.8m,+61.94%,0.03%,0.23,-0.1066%,-0.1129%,$35.2k,2022-09-17 02:16:25.977246
89,Flamingo-FLM,$0.1063,+1.48%,$24.4m,$16.9m,-1.15%,0.07%,0.69,-0.0103%,-0.0308%,$14.1k,2022-09-17 02:16:25.977246
90,Reserve Rights-RSR,$0.0059,+2.79%,$23.3m,$13.2m,+7.31%,0.06%,0.57,-0.0013%,+0.0152%,$15.5k,2022-09-17 02:16:25.977246
91,Litentry-LIT,$0.6565,-0.76%,$23.2m,$4.8m,+1.94%,0.02%,0.21,+0.0080%,+0.0100%,$12.4k,2022-09-17 02:16:25.977246
92,Zilliqa-ZIL,$0.0339,+1.45%,$23.1m,$21.7m,+3.50%,0.10%,0.94,+0.0119%,+0.0075%,$22.0k,2022-09-17 02:16:25.977246
93,Hedera-HBAR,$0.0618,+2.18%,$22.4m,$8.8m,-0.51%,0.04%,0.39,+0.0080%,+0.0081%,$25.9k,2022-09-17 02:16:25.977246
94,Balancer-BAL,$5.95,-0.89%,$21.4m,$10.8m,-2.29%,0.05%,0.50,-0.0073%,+0.0045%,$79.2k,2022-09-17 02:16:25.977246
95,Serum-SRM,$0.7885,+0.03%,$21.3m,$22.3m,-1.04%,0.10%,1.05,+0.0057%,+0.0123%,$61.0k,2022-09-17 02:16:25.977246
96,Ocean Protocol-OCEAN,$0.1592,+2.71%,$20.8m,$4.0m,+16.49%,0.02%,0.19,+0.0032%,+0.0100%,$19.3k,2022-09-17 02:16:25.977246
97,Audius-AUDIO,$0.2562,+5.53%,$20.4m,$7.2m,+4.48%,0.03%,0.35,-0.0057%,+0.0027%,$11.4k,2022-09-17 02:16:25.977246
98,Ankr-ANKR,$0.0333,+1.43%,$20.3m,$11.3m,+2.15%,0.05%,0.56,+0.0100%,+0.0100%,$35.9k,2022-09-17 02:16:25.977246
99,1000XEC-1000XEC,$0.0425,+1.31%,$19.2m,$4.4m,-5.74%,0.02%,0.23,+0.0100%,+0.0100%,$14.8k,2022-09-17 02:16:25.977246
100,Harmony-ONE,$0.0205,+1.98%,$18.6m,$13.3m,-0.61%,0.06%,0.72,-0.0209%,-0.0076%,$8.5k,2022-09-17 02:16:25.977246
101,MyNeighborAlice-ALICE,$2.01,+2.96%,$18.1m,$10.6m,+6.17%,0.05%,0.58,+0.0065%,+0.0061%,$13.4k,2022-09-17 02:16:25.977246
102,Bella Protocol-BEL,$0.5893,+0.69%,$17.8m,$3.5m,+0.39%,0.02%,0.20,+0.0004%,+0.0070%,$12.0k,2022-09-17 02:16:25.977246
103,Iota-IOTA,$0.2643,+1.59%,$17.7m,$9.8m,+4.64%,0.04%,0.55,+0.0075%,-0.0006%,$28.7k,2022-09-17 02:16:25.977246
104,Injective Protocol-INJ,$1.73,+2.15%,$17.6m,$3.7m,-2.32%,0.02%,0.21,+0.0100%,+0.0100%,$8.0k,2022-09-17 02:16:25.977246
105,Ren-REN,$0.1137,+3.27%,$17.6m,$6.4m,-3.72%,0.03%,0.36,+0.0117%,+0.0031%,$11.1k,2022-09-17 02:16:25.977246
106,API3-API3,$1.55,-1.34%,$17.0m,$5.1m,-6.99%,0.02%,0.30,+0.0095%,-0.0095%,$42.8k,2022-09-17 02:16:25.977246
107,OmiseGO-OMG,$1.77,+2.51%,$16.9m,$11.6m,+4.26%,0.05%,0.69,+0.0050%,+0.0016%,$12.8k,2022-09-17 02:16:25.977246
108,Chromia-CHR,$0.1581,+2.43%,$16.5m,$7.2m,+1.76%,0.03%,0.44,-0.0101%,-0.0135%,$11.2k,2022-09-17 02:16:25.977246
109,Qtum-QTUM,$3.02,+2.27%,$16.2m,$14.2m,+4.81%,0.06%,0.88,+0.0099%,+0.0113%,$34.0k,2022-09-17 02:16:25.977246
110,Maker-MKR,$674.29,+2.12%,$15.5m,$14.9m,+4.74%,0.07%,0.96,-0.0046%,+0.0019%,$16.5k,2022-09-17 02:16:25.977246
111,DFI.Money-YFII,$924.01,-0.93%,$15.1m,$14.2m,-4.36%,0.06%,0.94,-0.0091%,-0.0121%,$17.2k,2022-09-17 02:16:25.977246
112,Internet Computer-ICP,$6.31,+5.47%,$15.0m,$12.9m,+2.21%,0.06%,0.86,+0.0027%,+0.0064%,$4.7k,2022-09-17 02:16:25.977246
113,Bitcoin SV-BSV,$51.95,+0.41%,$14.5m,$34.0m,+69.52%,0.15%,2.35,-0.0172%,-0.0254%,$3.2k,2022-09-17 02:16:25.977246
114,Render Token-RNDR,$0.4560,-4.40%,$13.5m,$5.1m,+92.10%,0.02%,0.38,-0.1802%,-0.1400%,$30.5k,2022-09-17 02:16:25.977246
115,Immutable X-IMX,$0.7977,+0.02%,$13.5m,$8.2m,+1.64%,0.04%,0.61,+0.0057%,-0.0010%,$13.3k,2022-09-17 02:16:25.977246
116,SKALE Network-SKL,$0.0488,+1.43%,$13.4m,$6.8m,-3.74%,0.03%,0.51,-0.0069%,-0.0079%,$29.0k,2022-09-17 02:16:25.977246
117,Holo-HOT,$0.0021,+2.81%,$13.3m,$5.3m,+4.63%,0.02%,0.40,+0.0021%,+0.0044%,$20.6k,2022-09-17 02:16:25.977246
118,Binance BTCDOM Index-BTCDOM,"$1,254.60",+0.76%,$13.2m,$9.7m,-5.30%,0.04%,0.74,+0.0100%,+0.0100%,$1.6k,2022-09-17 02:16:25.977246
119,Swipe-SXP,$0.3524,+2.03%,$13.1m,$7.7m,+4.76%,0.03%,0.59,+0.0067%,+0.0077%,$6.6k,2022-09-17 02:16:25.977246
120,Linear-LINA,$0.0078,+2.57%,$12.8m,$4.9m,+10.79%,0.02%,0.38,+0.0071%,+0.0065%,$19.7k,2022-09-17 02:16:25.977246
121,Sweat Economy-SWEAT,$0.0524,+3.10%,$12.7m,$732.7k,+49.49%,0.00%,0.06,-0.4492%,-0.7746%,$164.1k,2022-09-17 02:16:25.977246
122,Basic Attention Token-BAT,$0.3221,+3.12%,$12.7m,$10.0m,+3.66%,0.04%,0.79,+0.0043%,+0.0077%,$16.2k,2022-09-17 02:16:25.977246
123,Origin Protocol-OGN,$0.1568,+2.43%,$12.7m,$6.8m,+4.68%,0.03%,0.54,+0.0086%,+0.0031%,$5.2k,2022-09-17 02:16:25.977246
124,CertiK-CTK,$0.9400,+2.99%,$12.7m,$6.4m,-6.05%,0.03%,0.50,+0.0084%,+0.0093%,$16.5k,2022-09-17 02:16:25.977246
125,Cartesi-CTSI,$0.1566,+5.01%,$12.6m,$3.8m,+18.00%,0.02%,0.30,+0.0100%,+0.0100%,$8.5k,2022-09-17 02:16:25.977246
126,Ontology-ONT,$0.2293,+1.86%,$11.9m,$7.6m,+3.62%,0.03%,0.64,+0.0031%,+0.0087%,$3.5k,2022-09-17 02:16:25.977246
127,BakeryToken-BAKE,$0.2304,+3.02%,$11.6m,$4.2m,-1.29%,0.02%,0.36,+0.0100%,+0.0100%,$16.6k,2022-09-17 02:16:25.977246
128,Band Protocol-BAND,$1.25,+3.03%,$11.4m,$5.5m,-0.98%,0.02%,0.48,+0.0109%,+0.0063%,$9.3k,2022-09-17 02:16:25.977246
129,Mask Network-MASK,$1.29,+1.70%,$11.1m,$6.9m,+1.28%,0.03%,0.62,-0.0129%,+0.0254%,$10.5k,2022-09-17 02:16:25.977246
130,0x-ZRX,$0.2846,+1.63%,$10.6m,$8.1m,+1.99%,0.04%,0.77,+0.0037%,+0.0108%,$3.5k,2022-09-17 02:16:25.977246
131,Gitcoin-GTC,$2.00,+1.77%,$10.5m,$4.1m,-1.78%,0.02%,0.39,-0.0003%,+0.0063%,$54.4k,2022-09-17 02:16:25.977246
132,Akropolis -AKRO,$0.0045,+3.51%,$10.1m,$592.9k,+4.84%,0.00%,0.06,-0.0267%,-0.0267%,$53.8k,2022-09-17 02:16:25.977246
133,Civic-CVC,$0.1383,+4.09%,$10.1m,$6.5m,+2.70%,0.03%,0.64,+0.0141%,-0.0099%,$6.8k,2022-09-17 02:16:25.977246
134,Livepeer-LPT,$9.49,+2.12%,$9.9m,$6.4m,-0.09%,0.03%,0.64,+0.0150%,-0.0279%,$204.8,2022-09-17 02:16:25.977246
135,Dent-DENT,$0.0010,+1.68%,$9.7m,$5.4m,+3.05%,0.02%,0.56,+0.0103%,+0.0098%,$9.7k,2022-09-17 02:16:25.977246
136,Raydium-RAY,$0.5929,+1.01%,$9.7m,$7.2m,+1.14%,0.03%,0.74,-0.0040%,-0.0049%,$28.0k,2022-09-17 02:16:25.977246
137,Celo-CELO,$0.8040,+3.32%,$9.7m,$8.8m,+4.29%,0.04%,0.91,-0.0061%,-0.0075%,$3.8k,2022-09-17 02:16:25.977246
138,Wootrade-WOO,$0.1467,+3.36%,$9.6m,$4.0m,+5.03%,0.02%,0.41,+0.0059%,+0.0077%,$2.0k,2022-09-17 02:16:25.977246
139,Horizen-ZEN,$14.51,+0.90%,$9.5m,$6.7m,+5.87%,0.03%,0.71,+0.0236%,+0.0196%,$6.3k,2022-09-17 02:16:25.977246
140,TomoChain-TOMO,$0.4562,-1.79%,$9.4m,$3.3m,+7.42%,0.01%,0.35,+0.0025%,+0.0059%,$21.0k,2022-09-17 02:16:25.977246
141,NKN-NKN,$0.0935,+2.34%,$8.9m,$3.1m,+0.82%,0.01%,0.34,+0.0077%,+0.0083%,$12.7k,2022-09-17 02:16:25.977246
142,Step App-FITFI,$0.0701,-0.45%,$8.8m,$2.6m,+4.67%,0.01%,0.29,+0.0082%,+0.0383%,$18.3k,2022-09-17 02:16:25.977246
143,IOST-IOST,$0.0125,+2.66%,$8.3m,$10.9m,+1.21%,0.05%,1.32,+0.0095%,+0.0107%,$6.8k,2022-09-17 02:16:25.977246
144,Aragon-ANT,$1.73,+4.50%,$8.1m,$4.1m,+2.48%,0.02%,0.50,+0.0256%,+0.0153%,$14.4k,2022-09-17 02:16:25.977246
145,Alpha Finance Lab-ALPHA,$0.1138,+0.95%,$7.7m,$5.1m,+1.85%,0.02%,0.66,+0.0069%,-0.0095%,$3.3k,2022-09-17 02:16:25.977246
146,Mines of Dalarnia-DAR,$0.2277,+1.26%,$7.7m,$3.2m,+1.71%,0.01%,0.42,+0.0100%,+0.0100%,$6.5k,2022-09-17 02:16:25.977246
147,Celer Network-CELR,$0.0166,+0.65%,$7.7m,$4.4m,-1.26%,0.02%,0.57,+0.0100%,+0.0100%,$15.2k,2022-09-17 02:16:25.977246
148,Spell Token-SPELL,$0.0012,+2.90%,$7.6m,$5.0m,-4.69%,0.02%,0.66,+0.0044%,+0.0066%,$4.8k,2022-09-17 02:16:25.977246
149,Icon-ICX,$0.2591,+2.48%,$7.0m,$4.1m,+3.58%,0.02%,0.58,+0.0059%,+0.0062%,$5.9k,2022-09-17 02:16:25.977246
150,ARPA Chain-ARPA,$0.0354,-0.14%,$6.7m,$3.1m,-2.03%,0.01%,0.47,+0.0100%,+0.0100%,$28.3k,2022-09-17 02:16:25.977246
151,IoTeX-IOTX,$0.0315,+1.05%,$6.5m,$5.6m,+4.40%,0.02%,0.87,+0.0100%,+0.0100%,$5.2k,2022-09-17 02:16:25.977246
152,Crypto.com Coin-CRO,$0.1072,+1.23%,$6.0m,$10.9m,+2.53%,0.05%,1.83,+0.0035%,+0.0005%,$1.2k,2022-09-17 02:16:25.977246
153,TerraClassicUSD-USTC,$0.0341,+1.69%,$5.7m,$846.3k,-5.91%,0.00%,0.15,-0.0019%,+0.0018%,$7.5k,2022-09-17 02:16:25.977246
154,Klaytn-KLAY,$0.2038,-0.40%,$5.7m,$4.7m,+6.76%,0.02%,0.82,+0.0086%,+0.0100%,$13.0k,2022-09-17 02:16:25.977246
155,LooksRare-LOOKS,$0.2425,+0.02%,$5.4m,$11.4m,+2.12%,0.05%,2.10,-0.0062%,-0.0065%,$10.8k,2022-09-17 02:16:25.977246
156,SafePal-SFP,$0.3636,+4.09%,$5.2m,$4.4m,+4.67%,0.02%,0.84,+0.0041%,+0.0018%,$10.0k,2022-09-17 02:16:25.977246
157,Pundi X-PUNDIX,$0.5314,-8.14%,$5.1m,$1.5m,-28.97%,0.01%,0.30,-0.0314%,-0.0357%,$2.7k,2022-09-17 02:16:25.977246
