,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
26,Curve DAO Token-CRV,$1.06,+2.28%,$256.3m,$55.0m,+6.59%,0.25%,0.21,-0.0121%,+0.0283%,$440.1k,2022-09-16 06:16:22.644322
27,Bitcoin Cash-BCH,$118.28,+0.59%,$253.0m,$157.2m,-1.64%,0.70%,0.62,-0.0198%,-0.0074%,$302.3k,2022-09-16 06:16:22.644322
28,Kyber Network Crystal-KNC,$1.95,-0.40%,$252.1m,$31.0m,+24.01%,0.14%,0.12,-0.0135%,-0.0068%,$350.1k,2022-09-16 06:16:22.644322
29,1000SHIB-1000SHIB,$0.0117,-1.05%,$243.8m,$40.7m,+1.03%,0.18%,0.17,+0.0007%,+0.0059%,$380.5k,2022-09-16 06:16:22.644322
30,Terra Classic-LUNC,$0.0003,+5.42%,$192.9m,$40.5m,+9.08%,0.18%,0.21,-0.0138%,-0.0185%,$632.3k,2022-09-16 06:16:22.644322
31,Tellor-TRB,$15.76,-7.32%,$185.3m,$27.5m,-6.29%,0.12%,0.15,-0.0287%,+0.0017%,$293.9k,2022-09-16 06:16:22.644322
32,The Sandbox-SAND,$0.8598,-1.13%,$173.9m,$65.1m,+1.01%,0.29%,0.37,+0.0075%,-0.0057%,$354.8k,2022-09-16 06:16:22.644322
33,Reef-REEF,$0.0048,-2.82%,$173.1m,$18.0m,-26.29%,0.08%,0.10,-0.1408%,-0.1120%,$149.1k,2022-09-16 06:16:22.644322
34,Axie Infinity-AXS,$12.62,-2.31%,$169.9m,$78.2m,+1.93%,0.35%,0.46,-0.0346%,-0.0398%,$924.2k,2022-09-16 06:16:22.644322
35,Compound-COMP,$53.29,-4.97%,$153.5m,$26.9m,-5.22%,0.12%,0.18,-0.0346%,-0.0182%,$328.2k,2022-09-16 06:16:22.644322
36,Helium-HNT,$4.19,+3.18%,$143.9m,$22.1m,+0.40%,0.10%,0.15,+0.0057%,+0.0003%,$290.1k,2022-09-16 06:16:22.644322
37,Aave-AAVE,$78.83,-2.21%,$139.8m,$43.3m,+3.15%,0.19%,0.31,+0.0010%,-0.0008%,$272.9k,2022-09-16 06:16:22.644322
38,Ethereum Name Service-ENS,$14.81,+5.54%,$137.6m,$25.7m,+18.45%,0.11%,0.19,+0.0025%,+0.0026%,$58.6k,2022-09-16 06:16:22.644322
39,Uniswap-UNI,$5.89,-0.87%,$119.7m,$44.2m,+1.02%,0.20%,0.37,-0.0108%,-0.0160%,$163.2k,2022-09-16 06:16:22.644322
40,Fantom-FTM,$0.2417,+0.06%,$112.7m,$43.2m,+2.45%,0.19%,0.38,+0.0060%,+0.0054%,$69.8k,2022-09-16 06:16:22.644322
41,Waves-WAVES,$4.24,-1.43%,$110.4m,$46.3m,+2.39%,0.21%,0.42,+0.0033%,+0.0025%,$229.7k,2022-09-16 06:16:22.644322
42,Lido DAO Token-LDO,$1.74,-0.82%,$104.7m,$17.6m,+2.06%,0.08%,0.17,-0.0756%,-0.0746%,$451.2k,2022-09-16 06:16:22.644322
43,Unifi Protocol DAO-UNFI,$7.02,+2.70%,$97.8m,$17.4m,+4.94%,0.08%,0.18,+0.0100%,+0.0100%,$80.3k,2022-09-16 06:16:22.644322
44,Tron-TRX,$0.0615,+0.89%,$96.6m,$137.0m,+0.15%,0.61%,1.42,-0.0159%,-0.0234%,$48.6k,2022-09-16 06:16:22.644322
45,Decentraland-MANA,$0.7254,+0.57%,$94.0m,$38.9m,+1.44%,0.17%,0.41,+0.0026%,+0.0051%,$168.4k,2022-09-16 06:16:22.644322
46,THORChain-RUNE,$1.72,-0.90%,$90.9m,$21.1m,-0.17%,0.09%,0.23,+0.0029%,+0.0073%,$165.6k,2022-09-16 06:16:22.644322
47,dYdX-DYDX,$1.34,+0.23%,$88.9m,$32.6m,+2.50%,0.15%,0.37,+0.0000%,+0.0024%,$143.2k,2022-09-16 06:16:22.644322
48,Stargate Finance-STG,$0.5851,+4.60%,$77.7m,$13.1m,+2.77%,0.06%,0.17,-0.0112%,+0.0069%,$138.2k,2022-09-16 06:16:22.644322
49,yearn.finance-YFI,"$8,566.26",-3.75%,$77.5m,$29.0m,-0.12%,0.13%,0.37,-0.0122%,-0.0211%,$168.5k,2022-09-16 06:16:22.644322
50,SHIBA INU-SHIB,$0.0000,-1.34%,$76.8m,$20.6m,-3.26%,0.09%,0.27,+0.0021%,+0.0122%,$329.4k,2022-09-16 06:16:22.644322
51,Gala-GALA,$0.0474,+0.54%,$76.3m,$33.1m,+1.93%,0.15%,0.43,+0.0036%,+0.0023%,$163.4k,2022-09-16 06:16:22.644322
52,ConstitutionDAO-PEOPLE,$0.0199,+1.79%,$71.4m,$24.3m,+6.64%,0.11%,0.34,-0.0061%,+0.0161%,$73.5k,2022-09-16 06:16:22.644322
53,THETA-THETA,$1.08,+0.42%,$69.2m,$21.5m,+0.35%,0.10%,0.31,-0.0027%,+0.0076%,$44.3k,2022-09-16 06:16:22.644322
54,FOOTBALL-FOOTBALL,"$1,021.63",+12.49%,$67.4m,$10.2m,+52.91%,0.05%,0.15,+0.0100%,-0.0713%,$108.5k,2022-09-16 06:16:22.644322
55,Synthetix Network Token-SNX,$2.61,-0.04%,$58.9m,$27.9m,+0.13%,0.12%,0.47,-0.0177%,-0.0347%,$94.5k,2022-09-16 06:16:22.644322
56,SushiSwap-SUSHI,$1.13,-1.01%,$57.9m,$25.9m,-0.79%,0.12%,0.45,-0.0067%,+0.0057%,$119.2k,2022-09-16 06:16:22.644322
57,1inch-1INCH,$0.6077,+1.86%,$57.4m,$23.6m,+12.59%,0.11%,0.41,-0.0192%,-0.0101%,$78.7k,2022-09-16 06:16:22.644322
58,Monero-XMR,$145.76,-1.43%,$57.3m,$39.6m,-2.32%,0.18%,0.69,-0.0181%,+0.0093%,$107.0k,2022-09-16 06:16:22.644322
59,Algorand-ALGO,$0.2962,+1.02%,$52.8m,$28.8m,+1.55%,0.13%,0.54,+0.0019%,+0.0023%,$21.6k,2022-09-16 06:16:22.644322
60,Tezos-XTZ,$1.53,-0.77%,$51.9m,$26.7m,-2.12%,0.12%,0.52,+0.0028%,-0.0097%,$70.9k,2022-09-16 06:16:22.644322
61,ZCash-ZEC,$58.61,-2.00%,$51.2m,$20.1m,+0.67%,0.09%,0.39,+0.0205%,-0.0146%,$105.3k,2022-09-16 06:16:22.644322
62,The Graph-GRT,$0.1097,+0.06%,$48.8m,$22.7m,+1.76%,0.10%,0.47,-0.0109%,+0.0112%,$120.5k,2022-09-16 06:16:22.644322
63,Stellar Lumens-XLM,$0.1026,-0.62%,$44.9m,$35.8m,-0.16%,0.16%,0.80,-0.0100%,+0.0045%,$79.0k,2022-09-16 06:16:22.644322
64,NEO-NEO,$9.12,+3.45%,$44.1m,$14.4m,+12.16%,0.06%,0.33,-0.0255%,-0.0073%,$25.9k,2022-09-16 06:16:22.644322
65,BinaryX-BNX,$159.07,-0.67%,$42.7m,$39.3m,+4.66%,0.18%,0.92,+0.0095%,+0.0100%,$70.5k,2022-09-16 06:16:22.644322
66,FTX Token-FTT,$24.20,-1.73%,$40.9m,$66.9m,+2.28%,0.30%,1.64,+0.0022%,+0.0075%,$142.9k,2022-09-16 06:16:22.644322
67,Elrond-EGLD,$48.91,+0.67%,$37.2m,$15.3m,+0.44%,0.07%,0.41,-0.0035%,+0.0094%,$53.6k,2022-09-16 06:16:22.644322
68,iExec RLC-RLC,$1.22,+1.08%,$37.1m,$5.4m,-8.62%,0.02%,0.15,-0.1038%,-0.0006%,$49.6k,2022-09-16 06:16:22.644322
69,Flow (Dapper labs)-FLOW,$1.76,-1.84%,$37.0m,$21.7m,+2.92%,0.10%,0.59,-0.0076%,-0.0061%,$220.8k,2022-09-16 06:16:22.644322
70,VeChain-VET,$0.0233,-0.69%,$36.3m,$15.8m,+1.00%,0.07%,0.44,-0.0129%,-0.0306%,$29.3k,2022-09-16 06:16:22.644322
71,Bluzelle-BLZ,$0.0839,+5.56%,$35.9m,$6.0m,+17.39%,0.03%,0.17,+0.0038%,+0.0100%,$58.3k,2022-09-16 06:16:22.644322
72,Project Galaxy-GAL,$2.54,-1.68%,$35.5m,$12.6m,-2.33%,0.06%,0.35,+0.0010%,+0.0071%,$58.8k,2022-09-16 06:16:22.644322
73,Zilliqa-ZIL,$0.0337,-0.73%,$33.6m,$21.4m,+4.53%,0.10%,0.64,+0.0084%,+0.0043%,$35.5k,2022-09-16 06:16:22.644322
74,1000XEC-1000XEC,$0.0423,-3.47%,$32.7m,$4.6m,+2.76%,0.02%,0.14,-0.0100%,+0.0076%,$62.7k,2022-09-16 06:16:22.644322
75,Flamingo-FLM,$0.1056,+0.21%,$32.3m,$17.0m,-0.05%,0.08%,0.53,-0.0501%,-0.0578%,$30.3k,2022-09-16 06:16:22.644322
76,Jasmy-JASMY,$0.0084,+1.38%,$32.1m,$15.7m,+2.80%,0.07%,0.49,-0.0002%,+0.0078%,$26.2k,2022-09-16 06:16:22.644322
77,Dash-DASH,$44.14,+1.02%,$31.6m,$13.4m,+0.34%,0.06%,0.42,+0.0011%,+0.0209%,$34.1k,2022-09-16 06:16:22.644322
78,Kusama-KSM,$43.49,-5.81%,$31.6m,$15.8m,+10.49%,0.07%,0.50,-0.0018%,-0.0092%,$187.0k,2022-09-16 06:16:22.644322
79,BitDAO-BIT,$0.5028,-11.09%,$31.2m,$20.9m,-7.30%,0.09%,0.67,+0.0091%,+0.0087%,$250.4k,2022-09-16 06:16:22.644322
80,Enjin Coin-ENJ,$0.4902,+0.21%,$31.1m,$13.1m,-0.25%,0.06%,0.42,+0.0028%,-0.0053%,$99.8k,2022-09-16 06:16:22.644322
81,Tether-USDT,$1.0000,-0.03%,$30.3m,$299.8m,+29.99%,1.34%,9.91,+0.0003%,+0.0004%,$750.0,2022-09-16 06:16:22.644322
82,Oasis Network-ROSE,$0.0603,+2.54%,$30.1m,$11.7m,+5.10%,0.05%,0.39,+0.0008%,+0.0060%,$14.6k,2022-09-16 06:16:22.644322
83,Kava-KAVA,$1.54,+0.76%,$29.4m,$10.4m,+7.53%,0.05%,0.35,+0.0004%,+0.0062%,$34.2k,2022-09-16 06:16:22.644322
84,OmiseGO-OMG,$1.74,-0.70%,$28.0m,$11.3m,-2.16%,0.05%,0.40,-0.0004%,-0.0009%,$24.7k,2022-09-16 06:16:22.644322
85,Loopring-LRC,$0.3236,-0.45%,$27.5m,$13.2m,-0.28%,0.06%,0.48,+0.0042%,-0.0029%,$59.9k,2022-09-16 06:16:22.644322
86,Harmony-ONE,$0.0203,+0.71%,$26.3m,$13.5m,+0.23%,0.06%,0.51,-0.0029%,+0.0019%,$28.7k,2022-09-16 06:16:22.644322
87,Balancer-BAL,$6.03,-4.65%,$26.2m,$11.2m,-1.39%,0.05%,0.43,-0.0159%,-0.0028%,$62.2k,2022-09-16 06:16:22.644322
88,Litentry-LIT,$0.6670,+2.77%,$26.0m,$4.8m,+1.86%,0.02%,0.18,+0.0100%,+0.0100%,$15.8k,2022-09-16 06:16:22.644322
89,Coin98-C98,$0.4057,+4.58%,$26.0m,$12.5m,+11.41%,0.06%,0.48,-0.0123%,-0.0181%,$33.4k,2022-09-16 06:16:22.644322
90,Storj-STORJ,$0.4951,-0.99%,$25.4m,$9.7m,+5.19%,0.04%,0.38,+0.0058%,-0.0134%,$47.8k,2022-09-16 06:16:22.644322
91,Audius-AUDIO,$0.2435,-1.53%,$24.8m,$7.0m,-2.43%,0.03%,0.28,-0.0094%,+0.0059%,$43.8k,2022-09-16 06:16:22.644322
92,Serum-SRM,$0.7929,+0.30%,$24.7m,$22.9m,+2.72%,0.10%,0.92,+0.0029%,+0.0111%,$34.4k,2022-09-16 06:16:22.644322
93,Bitcoin SV-BSV,$52.22,+0.10%,$24.5m,$33.0m,+1.48%,0.15%,1.35,-0.0210%,-0.0190%,$1.5k,2022-09-16 06:16:22.644322
94,Hedera-HBAR,$0.0611,-0.53%,$24.2m,$8.8m,-12.30%,0.04%,0.36,+0.0078%,+0.0078%,$49.5k,2022-09-16 06:16:22.644322
95,Spell Token-SPELL,$0.0012,+1.90%,$24.2m,$5.2m,+19.99%,0.02%,0.21,-0.0446%,-0.0287%,$73.3k,2022-09-16 06:16:22.644322
96,Binance BTCDOM Index-BTCDOM,"$1,242.80",+3.56%,$24.1m,$10.4m,+0.50%,0.05%,0.43,+0.0220%,+0.0156%,$3.3k,2022-09-16 06:16:22.644322
97,NEM-XEM,$0.0416,+0.76%,$23.8m,$7.6m,-1.09%,0.03%,0.32,-0.0118%,-0.0389%,$14.9k,2022-09-16 06:16:22.644322
98,Maker-MKR,$663.61,-3.37%,$22.9m,$14.3m,+1.78%,0.06%,0.63,+0.0055%,-0.0058%,$93.5k,2022-09-16 06:16:22.644322
99,MyNeighborAlice-ALICE,$1.97,+0.24%,$22.1m,$10.1m,+0.15%,0.05%,0.46,+0.0074%,+0.0073%,$80.2k,2022-09-16 06:16:22.644322
100,Reserve Rights-RSR,$0.0058,+1.16%,$22.1m,$12.4m,-1.24%,0.06%,0.56,+0.0015%,+0.0052%,$44.9k,2022-09-16 06:16:22.644322
101,DFI.Money-YFII,$918.34,+0.03%,$22.1m,$14.6m,-2.80%,0.07%,0.66,-0.0888%,-0.0646%,$36.1k,2022-09-16 06:16:22.644322
102,Ankr-ANKR,$0.0331,-0.19%,$22.1m,$11.4m,+4.12%,0.05%,0.51,-0.0085%,+0.0039%,$90.0k,2022-09-16 06:16:22.644322
103,Iota-IOTA,$0.2634,-0.43%,$21.8m,$9.4m,+1.00%,0.04%,0.43,-0.0225%,+0.0111%,$42.3k,2022-09-16 06:16:22.644322
104,StormX-STMX,$0.0076,+2.99%,$21.6m,$4.1m,+26.45%,0.02%,0.19,-0.2209%,-0.3403%,$44.2k,2022-09-16 06:16:22.644322
105,Internet Computer-ICP,$6.07,-0.81%,$20.9m,$12.6m,-1.79%,0.06%,0.61,+0.0042%,+0.0026%,$32.5k,2022-09-16 06:16:22.644322
106,Qtum-QTUM,$2.98,-0.28%,$20.7m,$13.8m,-1.74%,0.06%,0.67,-0.0315%,-0.0001%,$8.7k,2022-09-16 06:16:22.644322
107,Chromia-CHR,$0.1546,-0.93%,$20.6m,$7.2m,+5.54%,0.03%,0.35,-0.0258%,-0.0285%,$31.5k,2022-09-16 06:16:22.644322
108,Bella Protocol-BEL,$0.5918,-1.14%,$20.4m,$3.4m,+0.18%,0.02%,0.17,-0.0049%,-0.0014%,$97.3k,2022-09-16 06:16:22.644322
109,Injective Protocol-INJ,$1.69,+3.08%,$19.6m,$3.8m,+11.78%,0.02%,0.19,+0.0039%,+0.0100%,$49.8k,2022-09-16 06:16:22.644322
110,API3-API3,$1.58,-1.21%,$18.9m,$5.3m,+3.77%,0.02%,0.28,-0.0507%,+0.0013%,$20.8k,2022-09-16 06:16:22.644322
111,Arweave-AR,$9.78,+3.84%,$18.1m,$11.2m,+9.73%,0.05%,0.62,+0.0024%,+0.0046%,$21.9k,2022-09-16 06:16:22.644322
112,Swipe-SXP,$0.3475,-1.20%,$17.4m,$7.5m,+1.33%,0.03%,0.43,+0.0066%,+0.0069%,$21.1k,2022-09-16 06:16:22.644322
113,Holo-HOT,$0.0021,+1.12%,$17.4m,$5.1m,+1.70%,0.02%,0.30,+0.0000%,-0.0040%,$41.1k,2022-09-16 06:16:22.644322
114,SKALE Network-SKL,$0.0485,-0.56%,$17.0m,$7.1m,+7.80%,0.03%,0.42,+0.0071%,+0.0070%,$74.8k,2022-09-16 06:16:22.644322
115,Ontology-ONT,$0.2258,-0.56%,$16.9m,$7.5m,+3.10%,0.03%,0.44,-0.0346%,-0.0151%,$11.5k,2022-09-16 06:16:22.644322
116,BakeryToken-BAKE,$0.2270,-1.58%,$16.5m,$4.3m,+4.68%,0.02%,0.26,+0.0100%,+0.0100%,$68.6k,2022-09-16 06:16:22.644322
117,Immutable X-IMX,$0.8067,+1.93%,$16.5m,$8.1m,-1.45%,0.04%,0.49,+0.0032%,+0.0038%,$30.5k,2022-09-16 06:16:22.644322
118,Basic Attention Token-BAT,$0.3154,-0.08%,$16.5m,$9.8m,-0.84%,0.04%,0.60,+0.0055%,-0.0075%,$16.1k,2022-09-16 06:16:22.644322
119,Ren-REN,$0.1117,-3.29%,$16.2m,$6.7m,+1.28%,0.03%,0.41,+0.0006%,+0.0069%,$47.6k,2022-09-16 06:16:22.644322
120,CertiK-CTK,$0.9324,+2.67%,$15.9m,$6.9m,+5.87%,0.03%,0.43,-0.0339%,+0.0030%,$20.4k,2022-09-16 06:16:22.644322
121,Celo-CELO,$0.7881,+0.49%,$15.1m,$8.5m,+0.18%,0.04%,0.56,-0.0129%,+0.0051%,$14.1k,2022-09-16 06:16:22.644322
122,Band Protocol-BAND,$1.25,-0.46%,$15.0m,$5.6m,+1.51%,0.03%,0.38,-0.0188%,+0.0072%,$41.1k,2022-09-16 06:16:22.644322
123,Raydium-RAY,$0.5903,-1.00%,$14.7m,$7.2m,-0.37%,0.03%,0.49,-0.0008%,+0.0054%,$25.0k,2022-09-16 06:16:22.644322
124,Origin Protocol-OGN,$0.1538,-1.24%,$13.9m,$6.6m,+1.33%,0.03%,0.47,+0.0100%,+0.0100%,$48.1k,2022-09-16 06:16:22.644322
125,Linear-LINA,$0.0076,-0.38%,$13.8m,$4.6m,+6.12%,0.02%,0.33,-0.0009%,+0.0063%,$34.6k,2022-09-16 06:16:22.644322
126,Alpha Finance Lab-ALPHA,$0.1131,-2.47%,$13.6m,$5.1m,-0.43%,0.02%,0.37,+0.0019%,+0.0097%,$12.6k,2022-09-16 06:16:22.644322
127,0x-ZRX,$0.2824,-0.39%,$13.5m,$8.1m,-0.08%,0.04%,0.60,-0.0072%,-0.0186%,$13.3k,2022-09-16 06:16:22.644322
128,NKN-NKN,$0.0921,-0.70%,$13.3m,$3.1m,+13.66%,0.01%,0.23,-0.0096%,+0.0080%,$19.7k,2022-09-16 06:16:22.644322
129,Cartesi-CTSI,$0.1509,+4.14%,$13.0m,$3.4m,+0.84%,0.02%,0.27,+0.0100%,+0.0100%,$8.4k,2022-09-16 06:16:22.644322
130,IOST-IOST,$0.0123,+0.20%,$12.8m,$10.8m,-2.00%,0.05%,0.84,-0.0054%,+0.0106%,$8.6k,2022-09-16 06:16:22.644322
131,Horizen-ZEN,$14.58,+0.35%,$12.6m,$6.5m,+1.40%,0.03%,0.52,-0.0025%,+0.0337%,$9.8k,2022-09-16 06:16:22.644322
132,Mask Network-MASK,$1.28,+0.54%,$12.4m,$6.9m,-0.81%,0.03%,0.55,+0.0145%,-0.0120%,$17.6k,2022-09-16 06:16:22.644322
133,Ocean Protocol-OCEAN,$0.1553,-0.86%,$12.3m,$3.5m,-2.64%,0.02%,0.28,-0.0037%,+0.0037%,$21.0k,2022-09-16 06:16:22.644322
134,Metal-MTL,$1.13,-0.32%,$12.2m,$5.4m,-3.75%,0.02%,0.45,-0.0338%,-0.0065%,$24.4k,2022-09-16 06:16:22.644322
135,Conflux Network-CFX,$0.0503,-12.13%,$12.2m,$1.5m,-8.81%,0.01%,0.12,+0.0492%,-0.0231%,$63.1k,2022-09-16 06:16:22.644322
136,Step App-FITFI,$0.0710,+2.15%,$12.2m,$2.5m,+2.08%,0.01%,0.20,+0.0067%,+0.0002%,$70.1k,2022-09-16 06:16:22.644322
137,Wootrade-WOO,$0.1438,+0.06%,$11.9m,$3.8m,+1.74%,0.02%,0.32,+0.0014%,+0.0005%,$9.3k,2022-09-16 06:16:22.644322
138,Dent-DENT,$0.0009,+0.07%,$11.7m,$5.3m,+6.94%,0.02%,0.46,-0.0036%,-0.0006%,$26.0k,2022-09-16 06:16:22.644322
139,Livepeer-LPT,$9.34,-2.09%,$11.6m,$6.4m,+0.93%,0.03%,0.55,-0.0100%,-0.0013%,$12.6k,2022-09-16 06:16:22.644322
140,Sweat Economy-SWEAT,$0.0543,-17.64%,$11.2m,$600.1k,+3.55m%,0.00%,0.05,-0.1501%,-0.1334%,$210.7k,2022-09-16 06:16:22.644322
141,Gitcoin-GTC,$1.98,-0.01%,$11.1m,$4.2m,+0.20%,0.02%,0.38,+0.0062%,+0.0100%,$64.5k,2022-09-16 06:16:22.644322
142,TomoChain-TOMO,$0.4662,-0.66%,$11.0m,$3.1m,+0.31%,0.01%,0.28,+0.0044%,+0.0046%,$18.3k,2022-09-16 06:16:22.644322
143,Civic-CVC,$0.1352,+0.32%,$10.7m,$6.5m,+3.91%,0.03%,0.60,+0.0071%,-0.0146%,$29.6k,2022-09-16 06:16:22.644322
144,Coti-COTI,$0.0908,-0.31%,$10.7m,$4.0m,-3.26%,0.02%,0.37,+0.0083%,+0.0054%,$33.8k,2022-09-16 06:16:22.644322
145,Mines of Dalarnia-DAR,$0.2270,+0.89%,$10.1m,$3.2m,+5.45%,0.01%,0.32,+0.0073%,+0.0100%,$40.5k,2022-09-16 06:16:22.644322
146,Celer Network-CELR,$0.0167,+1.33%,$9.8m,$4.5m,+0.79%,0.02%,0.45,+0.0053%,+0.0100%,$3.1k,2022-09-16 06:16:22.644322
147,Aragon-ANT,$1.67,-1.36%,$9.4m,$4.0m,-0.91%,0.02%,0.42,-0.0001%,+0.0235%,$17.0k,2022-09-16 06:16:22.644322
148,Icon-ICX,$0.2549,-0.78%,$9.1m,$3.9m,+0.00%,0.02%,0.43,-0.0023%,+0.0015%,$2.0k,2022-09-16 06:16:22.644322
149,ARPA Chain-ARPA,$0.0357,+0.61%,$8.4m,$3.3m,+10.85%,0.01%,0.39,-0.0245%,-0.0078%,$5.7k,2022-09-16 06:16:22.644322
150,IoTeX-IOTX,$0.0320,-0.83%,$8.2m,$5.5m,-0.39%,0.02%,0.67,+0.0100%,+0.0100%,$14.6k,2022-09-16 06:16:22.644322
151,LooksRare-LOOKS,$0.2426,-1.79%,$8.0m,$11.2m,-0.83%,0.05%,1.40,+0.0018%,+0.0030%,$23.4k,2022-09-16 06:16:22.644322
152,Render Token-RNDR,$0.4305,-13.33%,$7.4m,$4.7m,+87.45%,0.02%,0.64,-0.5752%,-0.9513%,$15.1k,2022-09-16 06:16:22.644322
153,Automata Network-ATA,$0.1436,-1.76%,$7.1m,$2.4m,+7.98%,0.01%,0.33,-0.0079%,+0.0100%,$15.9k,2022-09-16 06:16:22.644322
154,Klaytn-KLAY,$0.2055,-0.35%,$7.0m,$4.4m,-2.18%,0.02%,0.63,+0.0028%,+0.0095%,$6.2k,2022-09-16 06:16:22.644322
155,Akropolis -AKRO,$0.0043,+5.62%,$6.5m,$457.9k,+15.75%,0.00%,0.07,+0.0100%,+0.0100%,$10.2k,2022-09-16 06:16:22.644322
156,SafePal-SFP,$0.3538,-0.60%,$6.2m,$4.2m,+2.28%,0.02%,0.68,+0.0063%,+0.0100%,$5.1k,2022-09-16 06:16:22.644322
157,Yield Guild Games-YGG,$0.4205,-3.74%,$6.2m,$3.9m,-1.98%,0.02%,0.62,+0.0050%,+0.0193%,$10.4k,2022-09-16 06:16:22.644322
