,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Ethereum-ETH,"$1,593.42",-0.53%,$45.3b,$7.0b,-1.27%,30.55%,0.15,-0.1289%,+0.0349%,$96.9m,2022-09-15 14:16:25.107526
1,Bitcoin-BTC,"$20,138.14",-0.69%,$30.8b,$9.5b,-1.86%,41.28%,0.31,+0.0015%,-0.0007%,$37.6m,2022-09-15 14:16:25.107526
2,Ethereum Classic-ETC,$38.45,+4.00%,$5.9b,$506.2m,+14.60%,2.20%,0.09,-0.0281%,-0.0002%,$19.6m,2022-09-15 14:16:25.107526
3,Ravencoin-RVN,$0.0605,-13.24%,$1.8b,$67.7m,-14.55%,0.29%,0.04,-0.0201%,-0.0210%,$3.6m,2022-09-15 14:16:25.107526
4,Solana-SOL,$33.84,+0.97%,$1.5b,$391.8m,-4.58%,1.71%,0.27,-0.0017%,+0.0003%,$2.9m,2022-09-15 14:16:25.107526
5,LUNA2-LUNA2,$2.91,+0.16%,$1.1b,$47.2m,-21.05%,0.21%,0.04,-0.1427%,-0.1077%,$1.2m,2022-09-15 14:16:25.107526
6,Cosmos-ATOM,$14.72,+3.66%,$791.6m,$132.3m,+6.74%,0.58%,0.17,+0.0004%,-0.0108%,$1.3m,2022-09-15 14:16:25.107526
7,Cardano-ADA,$0.4774,-1.41%,$759.1m,$261.3m,-3.72%,1.14%,0.34,-0.0037%,+0.0011%,$678.3k,2022-09-15 14:16:25.107526
8,EOS-EOS,$1.46,-1.41%,$641.5m,$158.7m,-0.51%,0.69%,0.25,-0.0073%,-0.0084%,$1.1m,2022-09-15 14:16:25.107526
9,Ripple-XRP,$0.3324,-1.50%,$638.4m,$316.7m,-0.93%,1.38%,0.50,+0.0013%,+0.0108%,$634.1k,2022-09-15 14:16:25.107526
10,Binance Coin-BNB,$276.18,-1.42%,$619.4m,$246.0m,-0.36%,1.07%,0.40,-0.0060%,-0.0182%,$569.5k,2022-09-15 14:16:25.107526
11,Polygon-MATIC,$0.8573,+0.35%,$550.1m,$164.5m,-3.40%,0.72%,0.30,-0.0016%,+0.0007%,$769.0k,2022-09-15 14:16:25.107526
12,Optimism-OP,$1.19,+0.44%,$543.6m,$55.9m,-0.71%,0.24%,0.10,+0.0022%,+0.0090%,$1.3m,2022-09-15 14:16:25.107526
13,Litecoin-LTC,$59.99,-1.20%,$528.5m,$214.5m,-4.48%,0.93%,0.41,+0.0060%,+0.0093%,$623.5k,2022-09-15 14:16:25.107526
14,Terra-LUNA,$2.92,+1.06%,$509.1m,$19.8m,-24.17%,0.09%,0.04,-0.4079%,-0.2024%,$2.1m,2022-09-15 14:16:25.107526
15,Avalanche-AVAX,$19.01,-0.58%,$504.7m,$127.4m,-2.95%,0.55%,0.25,-0.0052%,+0.0028%,$713.5k,2022-09-15 14:16:25.107526
16,Tellor-TRB,$16.65,+5.28%,$498.9m,$29.0m,-0.30%,0.13%,0.06,-0.0056%,+0.0077%,$736.0k,2022-09-15 14:16:25.107526
17,ApeCoin-APE,$5.13,+1.88%,$466.7m,$77.0m,-2.07%,0.34%,0.16,+0.0049%,+0.0060%,$851.8k,2022-09-15 14:16:25.107526
18,Chiliz-CHZ,$0.1922,+0.16%,$435.7m,$74.8m,+5.20%,0.33%,0.17,+0.0014%,-0.0034%,$941.3k,2022-09-15 14:16:25.107526
19,Chainlink-LINK,$7.31,-0.77%,$432.7m,$101.9m,-3.63%,0.44%,0.24,+0.0068%,+0.0062%,$665.3k,2022-09-15 14:16:25.107526
20,Polkadot-DOT,$7.12,-1.68%,$421.4m,$251.5m,-0.81%,1.10%,0.60,-0.0096%,-0.0102%,$316.5k,2022-09-15 14:16:25.107526
21,1000LUNC-1000LUNC,$0.2735,-5.98%,$398.3m,$27.8m,-11.60%,0.12%,0.07,-0.0256%,-0.0132%,$906.9k,2022-09-15 14:16:25.107526
22,NEAR Protocol-NEAR,$4.36,-2.60%,$368.2m,$102.6m,+0.79%,0.45%,0.28,+0.0061%,+0.0069%,$856.5k,2022-09-15 14:16:25.107526
23,STEPN-GMT,$0.6646,+1.19%,$344.9m,$93.0m,-4.11%,0.41%,0.27,-0.0003%,+0.0039%,$740.0k,2022-09-15 14:16:25.107526
24,Dogecoin-DOGE,$0.0606,-0.68%,$325.2m,$119.0m,+0.22%,0.52%,0.37,-0.0027%,+0.0023%,$381.9k,2022-09-15 14:16:25.107526
25,Filecoin-FIL,$5.88,-0.09%,$314.4m,$103.6m,-1.31%,0.45%,0.33,+0.0023%,+0.0052%,$412.0k,2022-09-15 14:16:25.107526
26,Reef-REEF,$0.0050,-4.20%,$291.7m,$23.3m,-19.15%,0.10%,0.08,-0.3709%,-0.2657%,$305.1k,2022-09-15 14:16:25.107526
27,Celsius-CEL,$2.00,+12.42%,$259.9m,$27.9m,+10.34%,0.12%,0.11,-2.9869%,+0.0453%,$4.9m,2022-09-15 14:16:25.107526
