,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,008.76",+8.53%,$42.8b,$10.5b,+8.68%,41.79%,0.25,+0.0017%,+0.0028%,$95.5m,2022-09-09 11:16:43.096450
1,Ethereum-ETH,"$1,704.96",+3.90%,$38.7b,$7.6b,+5.06%,30.24%,0.20,-0.0035%,+0.0022%,$66.8m,2022-09-09 11:16:43.096450
2,Ethereum Classic-ETC,$38.80,+4.46%,$3.6b,$511.2m,-0.19%,2.04%,0.14,-0.0065%,+0.0049%,$10.2m,2022-09-09 11:16:43.096450
3,Solana-SOL,$35.39,+7.08%,$1.9b,$435.2m,+8.78%,1.73%,0.23,+0.0022%,+0.0050%,$3.5m,2022-09-09 11:16:43.096450
4,Cosmos-ATOM,$15.89,+21.18%,$1.7b,$182.4m,+30.13%,0.73%,0.11,-0.0184%,+0.0126%,$5.8m,2022-09-09 11:16:43.096450
5,EOS-EOS,$1.69,+3.95%,$1.4b,$212.9m,-10.72%,0.85%,0.15,+0.0084%,+0.0080%,$2.4m,2022-09-09 11:16:43.096450
6,Cardano-ADA,$0.4952,+4.71%,$927.2m,$289.8m,+5.11%,1.16%,0.31,+0.0068%,+0.0046%,$1.0m,2022-09-09 11:16:43.096450
7,Ripple-XRP,$0.3523,+5.86%,$849.0m,$341.3m,+5.78%,1.36%,0.40,-0.0019%,-0.0033%,$1.3m,2022-09-09 11:16:43.096450
8,Binance Coin-BNB,$292.76,+4.77%,$774.2m,$289.1m,+3.95%,1.15%,0.37,+0.0137%,+0.0139%,$811.5k,2022-09-09 11:16:43.096450
9,Bitcoin Cash-BCH,$131.44,+9.12%,$730.6m,$205.0m,+17.80%,0.82%,0.28,-0.0004%,+0.0038%,$1.3m,2022-09-09 11:16:43.096450
10,NEAR Protocol-NEAR,$4.77,+6.82%,$651.4m,$125.1m,+5.87%,0.50%,0.19,+0.0036%,+0.0067%,$1.3m,2022-09-09 11:16:43.096450
11,Polygon-MATIC,$0.8907,+7.05%,$624.5m,$197.1m,+4.79%,0.79%,0.32,+0.0018%,+0.0043%,$985.2k,2022-09-09 11:16:43.096450
12,Chainlink-LINK,$7.95,+9.33%,$584.7m,$132.8m,+18.63%,0.53%,0.23,+0.0125%,+0.0052%,$1.6m,2022-09-09 11:16:43.096450
13,Avalanche-AVAX,$20.16,+6.61%,$583.7m,$137.4m,+5.44%,0.55%,0.24,+0.0153%,+0.0146%,$707.4k,2022-09-09 11:16:43.096450
14,Litecoin-LTC,$61.12,+6.41%,$545.9m,$196.6m,+2.64%,0.78%,0.36,+0.0077%,+0.0066%,$962.5k,2022-09-09 11:16:43.096450
15,Chiliz-CHZ,$0.2028,+7.51%,$535.1m,$84.8m,+10.60%,0.34%,0.16,+0.0104%,+0.0135%,$606.3k,2022-09-09 11:16:43.096450
16,Polkadot-DOT,$7.80,+7.10%,$531.5m,$285.5m,+6.21%,1.14%,0.54,+0.0020%,-0.0134%,$806.6k,2022-09-09 11:16:43.096450
17,ApeCoin-APE,$5.22,+16.37%,$496.5m,$80.5m,+26.20%,0.32%,0.16,+0.0014%,+0.0004%,$1.5m,2022-09-09 11:16:43.096450
18,1000SHIB-1000SHIB,$0.0132,+7.77%,$473.7m,$48.0m,+11.61%,0.19%,0.10,+0.0076%,+0.0100%,$1.2m,2022-09-09 11:16:43.096450
19,Dogecoin-DOGE,$0.0634,+4.21%,$444.3m,$120.6m,+0.99%,0.48%,0.27,+0.0108%,+0.0096%,$781.3k,2022-09-09 11:16:43.096450
20,Optimism-OP,$1.25,+6.69%,$430.3m,$62.9m,+6.62%,0.25%,0.15,+0.0096%,+0.0174%,$1.2m,2022-09-09 11:16:43.096450
21,Helium-HNT,$4.87,-3.01%,$402.4m,$30.2m,-20.34%,0.12%,0.08,+0.0030%,-0.0023%,$550.7k,2022-09-09 11:16:43.096450
22,Ravencoin-RVN,$0.0436,+20.52%,$386.6m,$35.2m,+88.23%,0.14%,0.09,+0.0089%,+0.0069%,$949.0k,2022-09-09 11:16:43.096450
23,Filecoin-FIL,$6.15,+5.27%,$363.5m,$106.4m,+2.50%,0.42%,0.29,+0.0053%,+0.0071%,$407.3k,2022-09-09 11:16:43.096450
24,Stargate Finance-STG,$0.8333,+5.79%,$357.7m,$30.3m,-0.73%,0.12%,0.08,+0.0029%,+0.0037%,$872.5k,2022-09-09 11:16:43.096450
25,STEPN-GMT,$0.6950,+6.87%,$331.0m,$107.9m,+3.22%,0.43%,0.33,+0.0071%,+0.0076%,$880.7k,2022-09-09 11:16:43.096450
26,Curve DAO Token-CRV,$1.20,+4.78%,$300.1m,$65.6m,+6.65%,0.26%,0.22,-0.0032%,+0.0261%,$483.2k,2022-09-09 11:16:43.096450
27,Axie Infinity-AXS,$14.54,+6.73%,$294.0m,$84.4m,+7.43%,0.34%,0.29,-0.0120%,-0.0105%,$533.4k,2022-09-09 11:16:43.096450
28,Unifi Protocol DAO-UNFI,$8.22,+15.28%,$260.8m,$18.9m,+7.55%,0.08%,0.07,+0.0100%,+0.0100%,$323.9k,2022-09-09 11:16:43.096450
29,The Sandbox-SAND,$0.9720,+6.78%,$255.3m,$77.3m,+5.40%,0.31%,0.30,+0.0037%,+0.0078%,$376.1k,2022-09-09 11:16:43.096450
30,Terra Classic-LUNC,$0.0005,-6.88%,$235.8m,$35.7m,+167.84%,0.14%,0.15,-0.1304%,-0.1104%,$671.8k,2022-09-09 11:16:43.096450
