,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
21,Terra-LUNA,$2.71,-10.39%,$422.5m,$14.5m,-42.75%,0.06%,0.03,-0.1032%,-0.0022%,$1.5m,2022-09-15 21:16:30.815158
22,NEAR Protocol-NEAR,$4.25,-4.31%,$382.4m,$102.5m,+2.04%,0.46%,0.27,+0.0067%,-0.0066%,$961.9k,2022-09-15 21:16:30.815158
23,Dogecoin-DOGE,$0.0596,-2.29%,$332.5m,$119.8m,+0.16%,0.54%,0.36,+0.0033%,-0.0059%,$718.1k,2022-09-15 21:16:30.815158
24,Filecoin-FIL,$5.78,-1.40%,$322.9m,$102.5m,-2.97%,0.46%,0.32,+0.0041%,-0.0108%,$587.3k,2022-09-15 21:16:30.815158
25,Celsius-CEL,$1.79,+1.76%,$309.8m,$21.3m,-19.06%,0.10%,0.07,+0.4192%,-0.4431%,$5.3m,2022-09-15 21:16:30.815158
26,Tellor-TRB,$16.12,-13.71%,$280.4m,$28.4m,-22.79%,0.13%,0.10,+0.0008%,-0.0366%,$429.5k,2022-09-15 21:16:30.815158
27,Curve DAO Token-CRV,$1.07,+1.51%,$270.2m,$55.7m,+4.10%,0.25%,0.21,+0.0261%,-0.0123%,$539.5k,2022-09-15 21:16:30.815158
28,1000SHIB-1000SHIB,$0.0118,-1.47%,$267.4m,$40.5m,-1.20%,0.18%,0.15,-0.0022%,-0.0127%,$653.4k,2022-09-15 21:16:30.815158
29,Bitcoin Cash-BCH,$119.87,+1.54%,$266.1m,$159.9m,-0.66%,0.71%,0.60,-0.0142%,-0.0264%,$345.8k,2022-09-15 21:16:30.815158
30,Reef-REEF,$0.0047,-6.02%,$240.4m,$18.6m,-32.60%,0.08%,0.08,-0.1645%,-0.1513%,$325.8k,2022-09-15 21:16:30.815158
31,Compound-COMP,$57.00,+3.50%,$227.3m,$29.7m,+11.81%,0.13%,0.13,-0.0179%,-0.0274%,$533.5k,2022-09-15 21:16:30.815158
32,Kyber Network Crystal-KNC,$2.02,+4.71%,$210.8m,$33.7m,+37.96%,0.15%,0.16,-0.0324%,-0.0120%,$230.4k,2022-09-15 21:16:30.815158
33,The Sandbox-SAND,$0.8675,-2.36%,$198.0m,$64.4m,-2.59%,0.29%,0.33,-0.0018%,+0.0118%,$408.7k,2022-09-15 21:16:30.815158
34,Axie Infinity-AXS,$12.83,-2.05%,$178.6m,$77.6m,+0.72%,0.35%,0.43,-0.0254%,-0.0269%,$919.1k,2022-09-15 21:16:30.815158
35,Aave-AAVE,$79.41,-2.52%,$163.3m,$42.6m,+0.26%,0.19%,0.26,+0.0033%,+0.0041%,$343.3k,2022-09-15 21:16:30.815158
36,Terra Classic-LUNC,$0.0003,-14.39%,$161.1m,$35.1m,-7.17%,0.16%,0.22,+0.0113%,-0.0052%,$517.4k,2022-09-15 21:16:30.815158
37,Helium-HNT,$4.15,-0.50%,$147.8m,$22.0m,-1.13%,0.10%,0.15,-0.0029%,+0.0037%,$333.7k,2022-09-15 21:16:30.815158
38,Uniswap-UNI,$5.96,-1.98%,$138.0m,$44.5m,-2.02%,0.20%,0.32,-0.0522%,-0.0084%,$212.1k,2022-09-15 21:16:30.815158
39,Fantom-FTM,$0.2430,-1.83%,$135.3m,$43.0m,+0.01%,0.19%,0.32,+0.0044%,+0.0070%,$337.6k,2022-09-15 21:16:30.815158
40,Ethereum Name Service-ENS,$14.51,-0.96%,$133.5m,$23.1m,-3.03%,0.10%,0.17,+0.0071%,+0.0067%,$144.8k,2022-09-15 21:16:30.815158
41,Waves-WAVES,$4.27,-2.35%,$119.4m,$46.4m,+1.87%,0.21%,0.39,+0.0008%,+0.0054%,$244.4k,2022-09-15 21:16:30.815158
42,Decentraland-MANA,$0.7270,-1.09%,$115.6m,$38.6m,+0.36%,0.17%,0.33,+0.0037%,+0.0040%,$271.4k,2022-09-15 21:16:30.815158
43,Lido DAO Token-LDO,$1.75,+2.72%,$108.2m,$17.3m,-1.88%,0.08%,0.16,-0.0359%,-0.0361%,$440.7k,2022-09-15 21:16:30.815158
44,dYdX-DYDX,$1.33,-2.81%,$104.4m,$32.7m,-0.57%,0.15%,0.31,+0.0042%,+0.0038%,$287.7k,2022-09-15 21:16:30.815158
45,Tron-TRX,$0.0614,+0.53%,$104.4m,$136.7m,+0.59%,0.61%,1.31,-0.0184%,-0.0159%,$107.8k,2022-09-15 21:16:30.815158
46,Unifi Protocol DAO-UNFI,$6.98,-0.47%,$104.2m,$16.7m,+0.59%,0.07%,0.16,+0.0079%,+0.0100%,$94.1k,2022-09-15 21:16:30.815158
47,THORChain-RUNE,$1.72,-2.81%,$102.2m,$21.1m,-0.64%,0.09%,0.21,+0.0036%,+0.0010%,$193.9k,2022-09-15 21:16:30.815158
48,SHIBA INU-SHIB,$0.0000,-1.63%,$94.7m,$20.6m,-1.93%,0.09%,0.22,+0.0085%,+0.0007%,$605.5k,2022-09-15 21:16:30.815158
49,Gala-GALA,$0.0475,-1.61%,$90.5m,$32.9m,+0.76%,0.15%,0.36,+0.0032%,+0.0029%,$120.8k,2022-09-15 21:16:30.815158
50,Stargate Finance-STG,$0.5649,-4.67%,$81.7m,$12.1m,-7.05%,0.05%,0.15,+0.0059%,+0.0039%,$248.7k,2022-09-15 21:16:30.815158
51,ConstitutionDAO-PEOPLE,$0.0202,-0.51%,$80.6m,$24.0m,+5.13%,0.11%,0.30,+0.0128%,-0.0130%,$233.7k,2022-09-15 21:16:30.815158
52,THETA-THETA,$1.09,-0.47%,$77.9m,$21.4m,-2.81%,0.10%,0.27,+0.0093%,-0.0001%,$70.2k,2022-09-15 21:16:30.815158
53,yearn.finance-YFI,"$8,644.19",-4.78%,$75.0m,$29.2m,-3.36%,0.13%,0.39,+0.0019%,-0.0052%,$174.1k,2022-09-15 21:16:30.815158
54,Synthetix Network Token-SNX,$2.63,-2.03%,$67.9m,$28.1m,-3.74%,0.13%,0.41,-0.0308%,-0.0141%,$120.5k,2022-09-15 21:16:30.815158
55,Monero-XMR,$145.00,-3.15%,$65.7m,$39.8m,-4.62%,0.18%,0.61,+0.0096%,-0.0161%,$95.8k,2022-09-15 21:16:30.815158
56,Tezos-XTZ,$1.55,-2.51%,$64.6m,$27.4m,-4.28%,0.12%,0.42,+0.0043%,+0.0033%,$204.0k,2022-09-15 21:16:30.815158
57,SushiSwap-SUSHI,$1.13,-4.53%,$62.9m,$26.0m,-3.89%,0.12%,0.41,+0.0051%,-0.0039%,$151.8k,2022-09-15 21:16:30.815158
58,ZCash-ZEC,$59.09,-3.01%,$61.6m,$20.2m,-2.28%,0.09%,0.33,-0.0058%,+0.0264%,$129.2k,2022-09-15 21:16:30.815158
59,Algorand-ALGO,$0.2963,-1.42%,$59.4m,$28.8m,-1.21%,0.13%,0.48,+0.0007%,-0.0002%,$49.7k,2022-09-15 21:16:30.815158
60,FTX Token-FTT,$24.34,-3.55%,$56.1m,$66.8m,-2.43%,0.30%,1.19,+0.0048%,+0.0060%,$279.4k,2022-09-15 21:16:30.815158
61,The Graph-GRT,$0.1102,-0.69%,$55.3m,$23.0m,-0.93%,0.10%,0.42,+0.0122%,-0.0187%,$125.4k,2022-09-15 21:16:30.815158
62,Stellar Lumens-XLM,$0.1028,-1.26%,$51.4m,$35.9m,-1.54%,0.16%,0.70,-0.0023%,-0.0127%,$92.7k,2022-09-15 21:16:30.815158
63,1000XEC-1000XEC,$0.0433,-4.58%,$48.7m,$4.9m,-8.06%,0.02%,0.10,-0.1231%,-0.0613%,$108.7k,2022-09-15 21:16:30.815158
64,1inch-1INCH,$0.5999,-1.61%,$48.1m,$21.4m,-2.28%,0.10%,0.44,+0.0124%,-0.0126%,$67.4k,2022-09-15 21:16:30.815158
65,BinaryX-BNX,$161.14,+1.94%,$45.5m,$40.2m,+11.18%,0.18%,0.88,+0.0100%,+0.0100%,$74.0k,2022-09-15 21:16:30.815158
66,NEO-NEO,$9.15,+1.95%,$44.0m,$14.3m,+11.91%,0.06%,0.32,-0.0075%,-0.0212%,$40.1k,2022-09-15 21:16:30.815158
67,VeChain-VET,$0.0234,-2.06%,$42.7m,$15.7m,-3.13%,0.07%,0.37,+0.0087%,-0.0127%,$42.0k,2022-09-15 21:16:30.815158
68,Elrond-EGLD,$48.95,-0.43%,$42.4m,$15.2m,-0.90%,0.07%,0.36,+0.0061%,-0.0021%,$45.4k,2022-09-15 21:16:30.815158
69,Project Galaxy-GAL,$2.57,-2.54%,$41.5m,$12.6m,-1.80%,0.06%,0.30,+0.0056%,+0.0069%,$81.2k,2022-09-15 21:16:30.815158
70,FOOTBALL-FOOTBALL,$969.26,+0.25%,$40.4m,$6.4m,-8.10%,0.03%,0.16,+0.0032%,+0.0100%,$222.7k,2022-09-15 21:16:30.815158
71,Flow (Dapper labs)-FLOW,$1.78,-2.91%,$40.3m,$20.9m,-1.93%,0.09%,0.52,-0.0024%,-0.0016%,$125.2k,2022-09-15 21:16:30.815158
72,Dash-DASH,$44.19,-1.62%,$40.1m,$13.3m,+1.97%,0.06%,0.33,+0.0196%,+0.0055%,$49.4k,2022-09-15 21:16:30.815158
73,Flamingo-FLM,$0.1065,-0.77%,$39.5m,$17.1m,+0.36%,0.08%,0.43,-0.0558%,-0.0268%,$56.4k,2022-09-15 21:16:30.815158
74,Zilliqa-ZIL,$0.0340,-2.02%,$38.6m,$21.0m,-1.28%,0.09%,0.54,+0.0047%,+0.0080%,$71.0k,2022-09-15 21:16:30.815158
75,iExec RLC-RLC,$1.22,+0.80%,$37.7m,$5.8m,-4.11%,0.03%,0.15,-0.0532%,-0.0350%,$46.7k,2022-09-15 21:16:30.815158
76,Enjin Coin-ENJ,$0.4957,-1.32%,$36.8m,$13.4m,-0.28%,0.06%,0.36,+0.0023%,+0.0053%,$162.3k,2022-09-15 21:16:30.815158
77,Jasmy-JASMY,$0.0084,+0.19%,$35.3m,$15.6m,+1.40%,0.07%,0.44,+0.0068%,-0.0004%,$40.3k,2022-09-15 21:16:30.815158
78,Hedera-HBAR,$0.0615,-2.11%,$33.7m,$9.2m,-17.20%,0.04%,0.27,+0.0081%,+0.0084%,$96.0k,2022-09-15 21:16:30.815158
79,Kusama-KSM,$45.26,-3.99%,$33.3m,$14.9m,+0.99%,0.07%,0.45,-0.0142%,+0.0011%,$109.0k,2022-09-15 21:16:30.815158
80,Kava-KAVA,$1.55,-0.33%,$32.9m,$10.6m,+4.85%,0.05%,0.32,-0.0156%,-0.0134%,$56.5k,2022-09-15 21:16:30.815158
81,Oasis Network-ROSE,$0.0599,+0.38%,$31.3m,$11.7m,+3.43%,0.05%,0.37,+0.0054%,+0.0054%,$28.6k,2022-09-15 21:16:30.815158
82,OmiseGO-OMG,$1.75,-2.14%,$31.2m,$11.5m,-3.38%,0.05%,0.37,+0.0068%,+0.0034%,$29.1k,2022-09-15 21:16:30.815158
83,Bitcoin SV-BSV,$52.23,+1.00%,$31.0m,$32.6m,+0.53%,0.15%,1.05,-0.0188%,-0.0270%,$10.3k,2022-09-15 21:16:30.815158
84,Harmony-ONE,$0.0204,-1.46%,$30.7m,$13.6m,-2.14%,0.06%,0.44,+0.0007%,+0.0067%,$39.5k,2022-09-15 21:16:30.815158
85,Loopring-LRC,$0.3274,-1.48%,$30.6m,$13.4m,+0.89%,0.06%,0.44,-0.0030%,+0.0020%,$89.7k,2022-09-15 21:16:30.815158
86,Bluzelle-BLZ,$0.0833,+3.25%,$30.2m,$5.8m,+10.45%,0.03%,0.19,+0.0100%,+0.0042%,$38.0k,2022-09-15 21:16:30.815158
87,Litentry-LIT,$0.6680,-1.84%,$29.7m,$4.5m,-10.04%,0.02%,0.15,+0.0062%,+0.0100%,$59.6k,2022-09-15 21:16:30.815158
88,Balancer-BAL,$6.07,-4.72%,$29.7m,$11.1m,-3.92%,0.05%,0.37,-0.0022%,-0.0171%,$59.2k,2022-09-15 21:16:30.815158
89,Serum-SRM,$0.8021,-1.95%,$29.6m,$23.1m,-4.74%,0.10%,0.78,+0.0094%,+0.0029%,$67.7k,2022-09-15 21:16:30.815158
90,BitDAO-BIT,$0.5261,-8.40%,$27.5m,$21.6m,-6.54%,0.10%,0.78,+0.0075%,+0.0083%,$212.7k,2022-09-15 21:16:30.815158
91,Audius-AUDIO,$0.2452,-2.12%,$26.5m,$7.2m,-6.30%,0.03%,0.27,-0.0049%,+0.0048%,$28.5k,2022-09-15 21:16:30.815158
92,NEM-XEM,$0.0416,-1.58%,$26.2m,$7.5m,-3.82%,0.03%,0.28,+0.0186%,+0.0146%,$15.9k,2022-09-15 21:16:30.815158
93,Reserve Rights-RSR,$0.0058,-0.62%,$26.1m,$12.6m,+3.30%,0.06%,0.48,-0.0021%,+0.0027%,$55.9k,2022-09-15 21:16:30.815158
94,Maker-MKR,$668.17,-4.21%,$25.7m,$14.4m,+0.15%,0.06%,0.56,-0.0214%,+0.0070%,$90.5k,2022-09-15 21:16:30.815158
95,MyNeighborAlice-ALICE,$1.98,-1.64%,$25.4m,$10.1m,+0.24%,0.05%,0.40,+0.0076%,+0.0080%,$119.9k,2022-09-15 21:16:30.815158
96,Coin98-C98,$0.3958,-1.58%,$25.4m,$11.5m,-5.39%,0.05%,0.45,-0.0167%,-0.0169%,$100.9k,2022-09-15 21:16:30.815158
97,Ankr-ANKR,$0.0331,-2.54%,$25.2m,$11.2m,+0.00%,0.05%,0.44,-0.0014%,-0.0104%,$108.8k,2022-09-15 21:16:30.815158
98,Iota-IOTA,$0.2638,-2.15%,$24.3m,$9.4m,-1.99%,0.04%,0.39,+0.0049%,-0.0224%,$84.2k,2022-09-15 21:16:30.815158
99,Binance BTCDOM Index-BTCDOM,"$1,228.20",+4.05%,$23.8m,$10.3m,+4.73%,0.05%,0.43,+0.0398%,+0.0758%,$4.4k,2022-09-15 21:16:30.815158
100,Qtum-QTUM,$3.00,-1.73%,$23.6m,$13.8m,-3.56%,0.06%,0.58,-0.0021%,-0.0305%,$21.0k,2022-09-15 21:16:30.815158
101,Storj-STORJ,$0.4967,-3.05%,$23.2m,$9.5m,-0.85%,0.04%,0.41,+0.0026%,+0.0126%,$44.0k,2022-09-15 21:16:30.815158
102,Chromia-CHR,$0.1576,-1.92%,$22.4m,$7.0m,-3.25%,0.03%,0.31,-0.0334%,-0.0365%,$84.7k,2022-09-15 21:16:30.815158
103,Spell Token-SPELL,$0.0012,-2.14%,$22.4m,$5.4m,+17.12%,0.02%,0.24,-0.0107%,-0.0058%,$75.3k,2022-09-15 21:16:30.815158
104,DFI.Money-YFII,$922.61,+0.14%,$21.3m,$15.2m,-0.15%,0.07%,0.71,-0.1705%,-0.1333%,$40.1k,2022-09-15 21:16:30.815158
105,Holo-HOT,$0.0020,-0.45%,$21.1m,$5.1m,-1.89%,0.02%,0.24,-0.0044%,-0.0060%,$44.5k,2022-09-15 21:16:30.815158
106,Bella Protocol-BEL,$0.5988,-3.54%,$20.6m,$3.6m,+8.89%,0.02%,0.18,+0.0028%,-0.0067%,$47.4k,2022-09-15 21:16:30.815158
107,Ontology-ONT,$0.2263,-2.61%,$19.9m,$7.5m,-0.87%,0.03%,0.38,-0.0097%,-0.0362%,$16.5k,2022-09-15 21:16:30.815158
108,API3-API3,$1.70,-2.42%,$19.7m,$5.8m,+6.65%,0.03%,0.29,-0.0584%,-0.0783%,$45.2k,2022-09-15 21:16:30.815158
109,Immutable X-IMX,$0.8023,-1.75%,$19.4m,$8.3m,+1.53%,0.04%,0.43,-0.0116%,-0.0040%,$61.4k,2022-09-15 21:16:30.815158
110,Internet Computer-ICP,$6.16,-0.84%,$19.2m,$12.8m,-0.67%,0.06%,0.67,+0.0016%,+0.0020%,$35.6k,2022-09-15 21:16:30.815158
111,Injective Protocol-INJ,$1.69,-0.29%,$19.0m,$3.9m,-2.23%,0.02%,0.21,+0.0100%,+0.0010%,$76.3k,2022-09-15 21:16:30.815158
112,Conflux Network-CFX,$0.0517,-9.57%,$19.0m,$1.5m,-5.74%,0.01%,0.08,+0.0188%,+0.0366%,$95.2k,2022-09-15 21:16:30.815158
113,Swipe-SXP,$0.3489,-2.66%,$18.9m,$7.6m,-3.92%,0.03%,0.40,+0.0071%,+0.0059%,$31.3k,2022-09-15 21:16:30.815158
114,Tether-USDT,$1.00,+0.01%,$18.0m,$290.1m,+25.74%,1.30%,16.15,+0.0001%,+0.0001%,$750.0,2022-09-15 21:16:30.815158
115,BakeryToken-BAKE,$0.2332,-1.40%,$17.8m,$4.4m,+4.48%,0.02%,0.25,+0.0100%,+0.0100%,$60.7k,2022-09-15 21:16:30.815158
116,Basic Attention Token-BAT,$0.3179,-1.60%,$17.1m,$10.0m,-2.52%,0.04%,0.58,+0.0072%,+0.0084%,$55.9k,2022-09-15 21:16:30.815158
117,SKALE Network-SKL,$0.0486,-2.59%,$16.9m,$6.9m,+3.06%,0.03%,0.41,+0.0038%,+0.0055%,$92.8k,2022-09-15 21:16:30.815158
118,Raydium-RAY,$0.5940,-2.41%,$16.4m,$7.3m,-1.10%,0.03%,0.45,-0.0026%,+0.0035%,$57.0k,2022-09-15 21:16:30.815158
119,0x-ZRX,$0.2836,-2.01%,$16.3m,$8.3m,+1.77%,0.04%,0.51,-0.0139%,-0.0032%,$14.2k,2022-09-15 21:16:30.815158
120,Celo-CELO,$0.7901,-0.86%,$16.2m,$8.6m,-4.01%,0.04%,0.53,+0.0073%,-0.0075%,$14.9k,2022-09-15 21:16:30.815158
121,Band Protocol-BAND,$1.26,-1.93%,$16.1m,$5.6m,-1.34%,0.03%,0.35,+0.0090%,-0.0104%,$55.2k,2022-09-15 21:16:30.815158
122,Arweave-AR,$9.63,+0.00%,$16.0m,$10.7m,-0.79%,0.05%,0.67,-0.0044%,-0.0097%,$18.7k,2022-09-15 21:16:30.815158
123,Ren-REN,$0.1137,-5.07%,$15.9m,$6.7m,-2.14%,0.03%,0.42,+0.0115%,-0.0013%,$37.7k,2022-09-15 21:16:30.815158
124,IOST-IOST,$0.0124,-2.02%,$15.8m,$11.0m,-3.90%,0.05%,0.69,+0.0037%,-0.0082%,$16.5k,2022-09-15 21:16:30.815158
125,CertiK-CTK,$0.9156,+0.32%,$15.6m,$6.7m,+2.13%,0.03%,0.43,-0.0473%,-0.0646%,$28.6k,2022-09-15 21:16:30.815158
126,StormX-STMX,$0.0073,-3.50%,$15.5m,$3.3m,-3.34%,0.01%,0.21,+0.0053%,+0.0056%,$42.6k,2022-09-15 21:16:30.815158
127,Origin Protocol-OGN,$0.1578,-2.28%,$15.1m,$6.5m,-1.81%,0.03%,0.43,+0.0100%,+0.0100%,$44.3k,2022-09-15 21:16:30.815158
128,Alpha Finance Lab-ALPHA,$0.1134,-4.54%,$15.0m,$5.2m,+2.56%,0.02%,0.35,-0.0178%,+0.0028%,$46.8k,2022-09-15 21:16:30.815158
129,Linear-LINA,$0.0077,-2.54%,$14.8m,$4.6m,+3.64%,0.02%,0.31,+0.0061%,+0.0063%,$44.2k,2022-09-15 21:16:30.815158
130,Horizen-ZEN,$14.67,-2.04%,$14.6m,$6.5m,-1.20%,0.03%,0.44,+0.0238%,+0.0099%,$23.6k,2022-09-15 21:16:30.815158
131,Metal-MTL,$1.13,-2.69%,$14.3m,$5.5m,-9.11%,0.02%,0.38,-0.0173%,-0.0262%,$23.3k,2022-09-15 21:16:30.815158
132,Gitcoin-GTC,$2.00,-2.52%,$13.8m,$4.2m,-7.90%,0.02%,0.30,+0.0089%,+0.0061%,$77.7k,2022-09-15 21:16:30.815158
133,Ocean Protocol-OCEAN,$0.1577,-1.49%,$13.7m,$3.5m,-2.18%,0.02%,0.26,-0.0444%,-0.0221%,$32.5k,2022-09-15 21:16:30.815158
134,Mask Network-MASK,$1.29,-1.52%,$13.6m,$7.0m,-0.27%,0.03%,0.51,-0.0246%,+0.0205%,$27.3k,2022-09-15 21:16:30.815158
135,Cartesi-CTSI,$0.1506,+1.35%,$13.6m,$3.4m,-6.07%,0.02%,0.25,-0.0134%,+0.0100%,$38.6k,2022-09-15 21:16:30.815158
136,NKN-NKN,$0.0922,-2.44%,$13.2m,$3.1m,+13.20%,0.01%,0.24,+0.0018%,-0.0094%,$13.9k,2022-09-15 21:16:30.815158
137,Wootrade-WOO,$0.1451,-2.80%,$13.0m,$3.8m,-3.69%,0.02%,0.29,-0.0005%,-0.0030%,$27.7k,2022-09-15 21:16:30.815158
138,Livepeer-LPT,$9.51,-3.50%,$12.7m,$6.5m,-1.97%,0.03%,0.51,-0.0251%,-0.0292%,$18.3k,2022-09-15 21:16:30.815158
139,Step App-FITFI,$0.0717,+1.98%,$12.2m,$2.6m,+5.42%,0.01%,0.21,+0.0054%,+0.0059%,$40.7k,2022-09-15 21:16:30.815158
140,TomoChain-TOMO,$0.4706,-2.02%,$12.1m,$3.1m,-13.55%,0.01%,0.25,-0.0008%,+0.0060%,$20.2k,2022-09-15 21:16:30.815158
141,Dent-DENT,$0.0009,-2.51%,$12.0m,$5.1m,+0.91%,0.02%,0.43,+0.0009%,+0.0003%,$37.5k,2022-09-15 21:16:30.815158
142,Celer Network-CELR,$0.0171,-0.02%,$11.5m,$4.6m,+1.70%,0.02%,0.40,+0.0100%,+0.0080%,$12.2k,2022-09-15 21:16:30.815158
143,Icon-ICX,$0.2580,-1.56%,$11.3m,$3.9m,-1.00%,0.02%,0.35,-0.0053%,-0.0071%,$2.4k,2022-09-15 21:16:30.815158
144,Coti-COTI,$0.0917,-1.95%,$11.1m,$4.1m,-7.23%,0.02%,0.37,-0.0016%,+0.0035%,$32.2k,2022-09-15 21:16:30.815158
145,Civic-CVC,$0.1348,-2.72%,$10.9m,$6.4m,-2.34%,0.03%,0.58,-0.0047%,+0.0093%,$39.0k,2022-09-15 21:16:30.815158
146,Aragon-ANT,$1.68,-3.73%,$10.5m,$4.1m,-4.62%,0.02%,0.39,+0.0167%,+0.0050%,$23.1k,2022-09-15 21:16:30.815158
147,IoTeX-IOTX,$0.0319,-1.62%,$9.5m,$5.4m,-6.45%,0.02%,0.57,+0.0077%,+0.0100%,$26.8k,2022-09-15 21:16:30.815158
148,Mines of Dalarnia-DAR,$0.2290,-0.36%,$9.5m,$3.2m,+5.61%,0.01%,0.34,+0.0100%,+0.0100%,$37.5k,2022-09-15 21:16:30.815158
149,Klaytn-KLAY,$0.2070,-1.10%,$8.8m,$4.5m,-9.13%,0.02%,0.50,+0.0032%,+0.0011%,$14.5k,2022-09-15 21:16:30.815158
150,LooksRare-LOOKS,$0.2518,-0.21%,$8.5m,$11.5m,+0.28%,0.05%,1.35,+0.0007%,-0.0025%,$16.6k,2022-09-15 21:16:30.815158
151,Crypto.com Coin-CRO,$0.1070,-2.20%,$8.4m,$10.8m,-3.45%,0.05%,1.29,-0.0036%,-0.0147%,$12.0k,2022-09-15 21:16:30.815158
152,SafePal-SFP,$0.3548,-3.35%,$8.3m,$4.2m,+0.82%,0.02%,0.51,+0.0034%,-0.0006%,$16.3k,2022-09-15 21:16:30.815158
153,ARPA Chain-ARPA,$0.0355,-2.05%,$8.2m,$3.1m,+4.23%,0.01%,0.38,-0.0132%,-0.0120%,$9.3k,2022-09-15 21:16:30.815158
154,Yield Guild Games-YGG,$0.4251,-1.61%,$7.6m,$3.9m,-3.16%,0.02%,0.51,+0.0113%,+0.0052%,$21.7k,2022-09-15 21:16:30.815158
155,Bancor-BNT,$0.4745,-5.61%,$7.3m,$2.0m,-8.23%,0.01%,0.27,+0.0262%,-0.0952%,$3.9k,2022-09-15 21:16:30.815158
156,Automata Network-ATA,$0.1452,-3.20%,$7.1m,$2.3m,-0.60%,0.01%,0.32,+0.0100%,+0.0005%,$17.5k,2022-09-15 21:16:30.815158
157,Dusk Network-DUSK,$0.1213,-1.85%,$6.7m,$2.9m,-1.87%,0.01%,0.43,-0.0075%,-0.0129%,$18.3k,2022-09-15 21:16:30.815158
