,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
29,1000SHIB-1000SHIB,$0.0123,-3.32%,$273.6m,$40.6m,-7.14%,0.18%,0.15,-0.0042%,-0.0049%,$810.1k,2022-09-14 03:16:25.000228
30,The Sandbox-SAND,$0.8894,-5.97%,$253.4m,$67.3m,-5.70%,0.29%,0.27,-0.0026%,+0.0003%,$516.7k,2022-09-14 03:16:25.000228
31,Axie Infinity-AXS,$14.21,-4.86%,$228.0m,$78.5m,-0.03%,0.34%,0.34,-0.0102%,-0.0392%,$717.0k,2022-09-14 03:16:25.000228
32,Fantom-FTM,$0.2514,-5.77%,$183.9m,$43.9m,-5.32%,0.19%,0.24,+0.0068%,+0.0045%,$398.8k,2022-09-14 03:16:25.000228
33,Aave-AAVE,$84.59,-8.12%,$182.6m,$41.6m,-11.79%,0.18%,0.23,+0.0035%,+0.0014%,$238.9k,2022-09-14 03:16:25.000228
34,Helium-HNT,$4.58,-12.73%,$172.2m,$22.0m,-1.13%,0.09%,0.13,+0.0070%,+0.0076%,$541.9k,2022-09-14 03:16:25.000228
35,Kyber Network Crystal-KNC,$1.95,+4.62%,$162.3m,$24.9m,+24.07%,0.11%,0.15,+0.0098%,-0.0032%,$239.6k,2022-09-14 03:16:25.000228
36,Unifi Protocol DAO-UNFI,$7.27,-10.87%,$155.7m,$17.6m,-0.57%,0.08%,0.11,+0.0078%,+0.0045%,$378.1k,2022-09-14 03:16:25.000228
37,Uniswap-UNI,$6.16,-6.82%,$149.4m,$45.2m,-10.11%,0.20%,0.30,-0.0124%,+0.0064%,$292.6k,2022-09-14 03:16:25.000228
38,Waves-WAVES,$4.43,-7.15%,$146.1m,$46.7m,-10.87%,0.20%,0.32,+0.0007%,+0.0036%,$414.1k,2022-09-14 03:16:25.000228
39,SHIBA INU-SHIB,$0.0000,-3.46%,$130.8m,$21.7m,-6.73%,0.09%,0.17,+0.0046%,+0.0054%,$667.6k,2022-09-14 03:16:25.000228
40,Decentraland-MANA,$0.7366,-5.98%,$127.4m,$39.2m,-3.20%,0.17%,0.31,+0.0032%,+0.0056%,$415.0k,2022-09-14 03:16:25.000228
41,Stargate Finance-STG,$0.6518,+2.10%,$126.1m,$14.1m,+6.46%,0.06%,0.11,+0.0062%,+0.0062%,$239.3k,2022-09-14 03:16:25.000228
42,Gala-GALA,$0.0485,-4.41%,$124.7m,$32.9m,-3.60%,0.14%,0.26,+0.0002%,-0.0024%,$349.1k,2022-09-14 03:16:25.000228
43,Ethereum Name Service-ENS,$14.70,-0.99%,$123.2m,$24.2m,-5.21%,0.10%,0.20,+0.0066%,+0.0031%,$237.3k,2022-09-14 03:16:25.000228
44,Tellor-TRB,$15.78,-5.27%,$114.2m,$30.1m,-9.22%,0.13%,0.26,-0.0676%,-0.0747%,$306.2k,2022-09-14 03:16:25.000228
45,dYdX-DYDX,$1.41,-9.85%,$111.6m,$32.3m,-2.90%,0.14%,0.29,+0.0073%,+0.0121%,$319.8k,2022-09-14 03:16:25.000228
46,Tron-TRX,$0.0612,-3.33%,$106.9m,$136.7m,-1.46%,0.59%,1.28,-0.0488%,-0.0448%,$252.8k,2022-09-14 03:16:25.000228
47,FTX Token-FTT,$26.07,-7.62%,$106.6m,$69.9m,-6.86%,0.30%,0.66,+0.0029%,+0.0054%,$749.8k,2022-09-14 03:16:25.000228
48,THORChain-RUNE,$1.81,-6.29%,$105.0m,$21.6m,-4.36%,0.09%,0.21,+0.0060%,+0.0069%,$256.6k,2022-09-14 03:16:25.000228
49,Injective Protocol-INJ,$1.72,-6.57%,$104.6m,$4.4m,-31.58%,0.02%,0.04,+0.0064%,+0.0064%,$607.0k,2022-09-14 03:16:25.000228
50,THETA-THETA,$1.11,-5.43%,$99.1m,$21.8m,-3.31%,0.09%,0.22,-0.0111%,+0.0094%,$348.7k,2022-09-14 03:16:25.000228
51,Monero-XMR,$146.84,-10.01%,$97.1m,$41.5m,-16.69%,0.18%,0.43,-0.0623%,-0.0292%,$225.7k,2022-09-14 03:16:25.000228
52,Compound-COMP,$53.17,-3.82%,$94.5m,$25.3m,-2.03%,0.11%,0.27,-0.0070%,+0.0015%,$291.7k,2022-09-14 03:16:25.000228
53,The Graph-GRT,$0.1107,-11.18%,$93.7m,$23.7m,-14.63%,0.10%,0.25,-0.0086%,+0.0013%,$240.2k,2022-09-14 03:16:25.000228
54,SushiSwap-SUSHI,$1.19,-4.45%,$92.3m,$27.5m,-4.80%,0.12%,0.30,-0.0032%,+0.0157%,$251.2k,2022-09-14 03:16:25.000228
55,1000XEC-1000XEC,$0.0458,-1.06%,$90.6m,$5.2m,+10.90%,0.02%,0.06,+0.0028%,+0.0100%,$211.4k,2022-09-14 03:16:25.000228
56,ConstitutionDAO-PEOPLE,$0.0208,-7.24%,$85.8m,$22.9m,-7.70%,0.10%,0.27,+0.0029%,-0.0018%,$289.9k,2022-09-14 03:16:25.000228
57,Tezos-XTZ,$1.54,-5.55%,$83.9m,$27.3m,-8.94%,0.12%,0.33,-0.0007%,+0.0085%,$445.2k,2022-09-14 03:16:25.000228
58,yearn.finance-YFI,"$9,253.34",-4.51%,$83.4m,$31.5m,-0.63%,0.14%,0.38,-0.0058%,-0.0049%,$256.0k,2022-09-14 03:16:25.000228
59,Algorand-ALGO,$0.3001,-5.73%,$80.9m,$28.9m,-6.85%,0.12%,0.36,+0.0165%,+0.0004%,$175.1k,2022-09-14 03:16:25.000228
60,Synthetix Network Token-SNX,$2.75,-6.16%,$76.0m,$29.3m,-4.82%,0.13%,0.39,-0.0421%,-0.0593%,$165.0k,2022-09-14 03:16:25.000228
61,Hedera-HBAR,$0.0650,-5.76%,$75.3m,$13.2m,-25.00%,0.06%,0.18,+0.0075%,+0.0074%,$337.0k,2022-09-14 03:16:25.000228
62,iExec RLC-RLC,$1.26,-9.09%,$72.0m,$6.4m,-1.68%,0.03%,0.09,-0.0260%,+0.0100%,$170.8k,2022-09-14 03:16:25.000228
63,Flow (Dapper labs)-FLOW,$1.86,-10.14%,$71.8m,$22.5m,-6.39%,0.10%,0.31,+0.0043%,-0.0020%,$342.9k,2022-09-14 03:16:25.000228
64,Project Galaxy-GAL,$2.80,-3.67%,$70.7m,$14.1m,-13.60%,0.06%,0.20,-0.0070%,+0.0022%,$422.7k,2022-09-14 03:16:25.000228
65,Stellar Lumens-XLM,$0.1048,-7.04%,$65.6m,$36.4m,-9.14%,0.16%,0.55,-0.0145%,-0.0182%,$111.8k,2022-09-14 03:16:25.000228
66,ZCash-ZEC,$59.63,-4.05%,$65.4m,$20.9m,-2.33%,0.09%,0.32,-0.0085%,-0.0131%,$195.9k,2022-09-14 03:16:25.000228
67,IOST-IOST,$0.0128,-4.10%,$63.9m,$11.7m,+6.40%,0.05%,0.18,-0.0546%,-0.0559%,$185.0k,2022-09-14 03:16:25.000228
68,Zilliqa-ZIL,$0.0348,-5.91%,$63.1m,$21.5m,-6.69%,0.09%,0.34,+0.0041%,+0.0078%,$77.0k,2022-09-14 03:16:25.000228
69,BinaryX-BNX,$158.49,+1.88%,$62.4m,$35.5m,+7.38%,0.15%,0.57,+0.0050%,+0.0074%,$366.3k,2022-09-14 03:16:25.000228
70,Elrond-EGLD,$49.48,-3.32%,$57.7m,$15.0m,-2.89%,0.06%,0.26,-0.0067%,+0.0010%,$155.8k,2022-09-14 03:16:25.000228
71,1inch-1INCH,$0.6050,-6.38%,$54.6m,$19.6m,-4.48%,0.08%,0.36,-0.0216%,+0.0064%,$169.3k,2022-09-14 03:16:25.000228
72,Harmony-ONE,$0.0211,-7.03%,$54.5m,$14.6m,-6.33%,0.06%,0.27,+0.0042%,+0.0007%,$184.6k,2022-09-14 03:16:25.000228
73,Lido DAO Token-LDO,$1.86,-5.22%,$52.0m,$17.8m,-5.95%,0.08%,0.34,+0.0021%,+0.0023%,$75.0k,2022-09-14 03:16:25.000228
74,VeChain-VET,$0.0237,-6.09%,$49.7m,$16.7m,-4.65%,0.07%,0.34,-0.0449%,-0.0484%,$172.2k,2022-09-14 03:16:25.000228
75,NEM-XEM,$0.0429,-6.99%,$49.2m,$7.4m,-17.24%,0.03%,0.15,-0.0063%,+0.0150%,$95.6k,2022-09-14 03:16:25.000228
76,Enjin Coin-ENJ,$0.4997,-6.40%,$48.3m,$13.9m,-6.10%,0.06%,0.29,-0.0063%,-0.0209%,$142.0k,2022-09-14 03:16:25.000228
77,Dash-DASH,$44.48,-4.51%,$45.4m,$12.7m,-6.97%,0.06%,0.28,-0.0078%,+0.0263%,$142.2k,2022-09-14 03:16:25.000228
78,Serum-SRM,$0.8249,-4.65%,$45.1m,$24.0m,-9.74%,0.10%,0.53,+0.0017%,+0.0116%,$108.2k,2022-09-14 03:16:25.000228
79,Jasmy-JASMY,$0.0086,-4.35%,$42.7m,$14.5m,-1.75%,0.06%,0.34,+0.0075%,+0.0068%,$158.8k,2022-09-14 03:16:25.000228
80,Tether-USDT,$1.00,-0.01%,$42.6m,$288.1m,+1.70%,1.24%,6.76,+0.0000%,+0.0001%,$2.8k,2022-09-14 03:16:25.000228
81,Audius-AUDIO,$0.2611,-7.80%,$42.5m,$8.7m,+7.48%,0.04%,0.21,-0.0001%,+0.0087%,$163.3k,2022-09-14 03:16:25.000228
82,Flamingo-FLM,$0.1106,-4.45%,$40.6m,$17.3m,-2.04%,0.07%,0.43,-0.1051%,-0.1722%,$91.0k,2022-09-14 03:16:25.000228
83,Kusama-KSM,$46.98,-8.19%,$39.9m,$14.9m,-1.77%,0.06%,0.37,+0.0010%,-0.0053%,$101.0k,2022-09-14 03:16:25.000228
84,Oasis Network-ROSE,$0.0604,-4.94%,$38.6m,$11.7m,-8.25%,0.05%,0.30,+0.0064%,+0.0067%,$89.4k,2022-09-14 03:16:25.000228
85,Balancer-BAL,$6.53,-8.15%,$38.6m,$12.3m,-12.64%,0.05%,0.32,-0.0039%,-0.0025%,$130.5k,2022-09-14 03:16:25.000228
86,Pundi X-PUNDIX,$0.7466,+13.61%,$38.4m,$3.5m,+100.21%,0.02%,0.09,-0.3061%,-0.2721%,$280.2k,2022-09-14 03:16:25.000228
87,Holo-HOT,$0.0021,-3.72%,$37.2m,$4.9m,-8.49%,0.02%,0.13,-0.0054%,-0.0029%,$130.9k,2022-09-14 03:16:25.000228
88,FOOTBALL-FOOTBALL,"$1,069.71",-3.33%,$36.9m,$8.9m,+9.94%,0.04%,0.24,+0.0467%,+0.1393%,$99.5k,2022-09-14 03:16:25.000228
89,NEO-NEO,$9.04,-6.84%,$36.8m,$12.7m,-7.76%,0.06%,0.35,-0.0200%,+0.0010%,$67.6k,2022-09-14 03:16:25.000228
90,Celsius-CEL,$1.47,+3.16%,$36.8m,$22.4m,+10.01%,0.10%,0.61,-0.0345%,+0.0134%,$164.5k,2022-09-14 03:16:25.000228
91,Ankr-ANKR,$0.0344,-7.66%,$35.8m,$11.1m,-8.09%,0.05%,0.31,+0.0062%,+0.0058%,$156.0k,2022-09-14 03:16:25.000228
92,OmiseGO-OMG,$1.80,-7.77%,$35.7m,$12.0m,-11.37%,0.05%,0.33,+0.0017%,+0.0109%,$83.0k,2022-09-14 03:16:25.000228
93,Loopring-LRC,$0.3347,-3.68%,$35.6m,$13.3m,-4.42%,0.06%,0.37,-0.0024%,+0.0003%,$34.5k,2022-09-14 03:16:25.000228
94,Chromia-CHR,$0.1655,-7.28%,$31.6m,$7.5m,-4.20%,0.03%,0.24,-0.0073%,-0.0067%,$90.7k,2022-09-14 03:16:25.000228
95,Wootrade-WOO,$0.1512,-7.70%,$31.4m,$4.2m,+9.83%,0.02%,0.14,+0.0100%,+0.0100%,$88.0k,2022-09-14 03:16:25.000228
96,Litentry-LIT,$0.6855,-5.06%,$31.2m,$4.9m,-3.89%,0.02%,0.16,+0.0100%,+0.0100%,$63.1k,2022-09-14 03:16:25.000228
97,Storj-STORJ,$0.5177,-6.54%,$31.1m,$9.9m,-11.03%,0.04%,0.32,+0.0056%,+0.0137%,$77.0k,2022-09-14 03:16:25.000228
98,Reserve Rights-RSR,$0.0058,-7.76%,$29.5m,$12.2m,-7.13%,0.05%,0.41,-0.0029%,+0.0049%,$55.5k,2022-09-14 03:16:25.000228
99,MyNeighborAlice-ALICE,$2.04,-3.03%,$28.9m,$9.9m,-0.24%,0.04%,0.34,+0.0063%,+0.0050%,$62.3k,2022-09-14 03:16:25.000228
100,Kava-KAVA,$1.55,-7.96%,$28.8m,$9.8m,-0.92%,0.04%,0.34,-0.0254%,-0.0289%,$81.2k,2022-09-14 03:16:25.000228
101,DFI.Money-YFII,$956.98,-3.55%,$28.6m,$16.1m,-7.90%,0.07%,0.56,-0.0943%,-0.1516%,$237.7k,2022-09-14 03:16:25.000228
102,Swipe-SXP,$0.3590,-6.91%,$27.0m,$8.3m,-10.15%,0.04%,0.31,+0.0074%,+0.0085%,$58.8k,2022-09-14 03:16:25.000228
103,Maker-MKR,$701.08,-3.50%,$26.5m,$14.5m,-7.79%,0.06%,0.55,-0.0230%,-0.0220%,$107.4k,2022-09-14 03:16:25.000228
104,Immutable X-IMX,$0.8152,-4.58%,$25.4m,$8.4m,-5.21%,0.04%,0.33,-0.0022%,-0.0029%,$56.9k,2022-09-14 03:16:25.000228
105,Ren-REN,$0.1215,-6.19%,$25.3m,$7.3m,-6.23%,0.03%,0.29,-0.0019%,+0.0049%,$70.1k,2022-09-14 03:16:25.000228
106,Basic Attention Token-BAT,$0.3261,-6.95%,$25.0m,$10.2m,-5.82%,0.04%,0.41,-0.0003%,+0.0032%,$89.5k,2022-09-14 03:16:25.000228
107,Arweave-AR,$9.96,-7.17%,$25.0m,$11.0m,-6.53%,0.05%,0.44,+0.0050%,+0.0037%,$68.2k,2022-09-14 03:16:25.000228
108,BitDAO-BIT,$0.5818,-6.42%,$24.5m,$23.1m,-2.51%,0.10%,0.94,+0.0013%,+0.0015%,$101.1k,2022-09-14 03:16:25.000228
109,0x-ZRX,$0.2946,-8.49%,$24.4m,$8.1m,-13.85%,0.03%,0.33,-0.0041%,+0.0007%,$61.5k,2022-09-14 03:16:25.000228
110,Metal-MTL,$1.16,-6.45%,$24.3m,$6.0m,-14.45%,0.03%,0.25,-0.0059%,+0.0058%,$88.0k,2022-09-14 03:16:25.000228
111,Gitcoin-GTC,$2.07,-4.58%,$24.2m,$4.7m,-8.67%,0.02%,0.19,+0.0023%,+0.0059%,$171.2k,2022-09-14 03:16:25.000228
112,Qtum-QTUM,$3.07,-5.43%,$23.7m,$14.5m,-6.05%,0.06%,0.61,-0.0086%,+0.0046%,$111.7k,2022-09-14 03:16:25.000228
113,Iota-IOTA,$0.2705,-5.93%,$23.6m,$9.7m,-5.70%,0.04%,0.41,-0.0122%,+0.0075%,$76.2k,2022-09-14 03:16:25.000228
114,Coin98-C98,$0.4060,-6.67%,$23.0m,$12.0m,-9.35%,0.05%,0.52,+0.0054%,+0.0058%,$86.5k,2022-09-14 03:16:25.000228
115,Ontology-ONT,$0.2323,-5.53%,$22.5m,$7.3m,-9.00%,0.03%,0.32,-0.0168%,-0.0018%,$54.2k,2022-09-14 03:16:25.000228
116,Internet Computer-ICP,$6.44,-6.36%,$21.7m,$13.4m,-5.99%,0.06%,0.62,+0.0187%,+0.0140%,$153.7k,2022-09-14 03:16:25.000228
117,SKALE Network-SKL,$0.0513,-6.03%,$21.7m,$7.0m,-0.70%,0.03%,0.32,+0.0038%,+0.0027%,$92.9k,2022-09-14 03:16:25.000228
118,CertiK-CTK,$0.9198,-6.90%,$21.7m,$6.7m,-7.40%,0.03%,0.31,+0.0084%,+0.0100%,$102.4k,2022-09-14 03:16:25.000228
119,Bluzelle-BLZ,$0.0833,-4.79%,$20.8m,$5.3m,+1.37%,0.02%,0.26,+0.0100%,+0.0100%,$92.3k,2022-09-14 03:16:25.000228
120,Bitcoin SV-BSV,$52.61,-3.09%,$20.8m,$32.8m,-2.63%,0.14%,1.58,-0.0250%,-0.0146%,$72.6k,2022-09-14 03:16:25.000228
121,Linear-LINA,$0.0081,-4.85%,$20.7m,$4.6m,-9.82%,0.02%,0.22,+0.0069%,+0.0048%,$55.8k,2022-09-14 03:16:25.000228
122,Band Protocol-BAND,$1.29,-4.63%,$20.3m,$5.7m,+2.04%,0.02%,0.28,-0.0045%,+0.0055%,$67.0k,2022-09-14 03:16:25.000228
123,StormX-STMX,$0.0077,-3.98%,$20.3m,$3.6m,+2.44%,0.02%,0.18,+0.0099%,+0.0100%,$67.9k,2022-09-14 03:16:25.000228
124,Bella Protocol-BEL,$0.6315,-4.62%,$20.3m,$3.4m,-14.64%,0.01%,0.17,+0.0100%,+0.0082%,$85.5k,2022-09-14 03:16:25.000228
125,Raydium-RAY,$0.6159,-6.66%,$19.7m,$7.8m,-8.71%,0.03%,0.40,-0.0148%,-0.0133%,$120.4k,2022-09-14 03:16:25.000228
126,API3-API3,$1.79,-4.33%,$19.3m,$5.8m,+3.12%,0.02%,0.30,-0.0257%,-0.0416%,$76.6k,2022-09-14 03:16:25.000228
127,Ocean Protocol-OCEAN,$0.1640,-7.79%,$19.2m,$3.7m,-0.21%,0.02%,0.19,+0.0100%,+0.0100%,$94.6k,2022-09-14 03:16:25.000228
128,Cartesi-CTSI,$0.1507,-0.20%,$18.9m,$3.4m,+11.32%,0.01%,0.18,-0.0152%,-0.0167%,$24.6k,2022-09-14 03:16:25.000228
129,BakeryToken-BAKE,$0.2468,-4.89%,$18.9m,$4.6m,+1.21%,0.02%,0.24,+0.0100%,+0.0100%,$79.7k,2022-09-14 03:16:25.000228
130,Coti-COTI,$0.0938,-8.22%,$18.7m,$4.1m,-15.33%,0.02%,0.22,+0.0026%,+0.0051%,$108.0k,2022-09-14 03:16:25.000228
131,Dent-DENT,$0.0010,-4.13%,$18.3m,$4.6m,-13.37%,0.02%,0.25,+0.0054%,+0.0062%,$127.0k,2022-09-14 03:16:25.000228
132,Origin Protocol-OGN,$0.1649,-5.09%,$18.1m,$6.9m,-6.50%,0.03%,0.38,+0.0100%,+0.0100%,$113.8k,2022-09-14 03:16:25.000228
133,Binance BTCDOM Index-BTCDOM,"$1,204.20",-2.45%,$17.9m,$9.8m,-6.63%,0.04%,0.55,+0.0100%,+0.0439%,$35.4k,2022-09-14 03:16:25.000228
134,Celer Network-CELR,$0.0171,-7.15%,$17.1m,$4.7m,-8.44%,0.02%,0.27,+0.0004%,+0.0100%,$39.6k,2022-09-14 03:16:25.000228
135,Mask Network-MASK,$1.33,-4.65%,$17.0m,$7.2m,+0.00%,0.03%,0.42,+0.0146%,-0.0213%,$57.0k,2022-09-14 03:16:25.000228
136,Celo-CELO,$0.7994,-7.17%,$16.9m,$8.8m,-8.37%,0.04%,0.52,+0.0030%,+0.0105%,$111.1k,2022-09-14 03:16:25.000228
137,Civic-CVC,$0.1409,-5.58%,$16.2m,$6.5m,-4.89%,0.03%,0.40,+0.0140%,+0.0183%,$50.3k,2022-09-14 03:16:25.000228
138,Livepeer-LPT,$9.85,-7.82%,$15.5m,$6.8m,-3.18%,0.03%,0.44,+0.0124%,-0.0090%,$33.6k,2022-09-14 03:16:25.000228
139,NKN-NKN,$0.0965,-7.09%,$14.8m,$2.7m,-3.90%,0.01%,0.18,+0.0027%,+0.0077%,$46.4k,2022-09-14 03:16:25.000228
140,Horizen-ZEN,$15.04,-6.63%,$14.8m,$6.5m,-5.92%,0.03%,0.44,+0.0023%,+0.0155%,$51.0k,2022-09-14 03:16:25.000228
141,Step App-FITFI,$0.0720,-9.54%,$14.0m,$2.4m,-10.08%,0.01%,0.17,+0.0125%,+0.0100%,$55.6k,2022-09-14 03:16:25.000228
142,Icon-ICX,$0.2649,-7.70%,$13.7m,$4.0m,-12.99%,0.02%,0.29,-0.0025%,-0.0009%,$45.1k,2022-09-14 03:16:25.000228
143,Alpha Finance Lab-ALPHA,$0.1185,-6.27%,$13.5m,$5.2m,-9.47%,0.02%,0.38,+0.0086%,-0.0054%,$49.5k,2022-09-14 03:16:25.000228
144,Adventure Gold-AGLD,$0.4045,-4.54%,$13.3m,$3.0m,+8.21%,0.01%,0.23,-0.0147%,+0.0280%,$44.4k,2022-09-14 03:16:25.000228
145,TomoChain-TOMO,$0.4823,-8.06%,$12.3m,$3.2m,-8.74%,0.01%,0.26,+0.0073%,+0.0082%,$55.3k,2022-09-14 03:16:25.000228
146,Aragon-ANT,$1.76,-7.68%,$11.7m,$4.6m,-14.00%,0.02%,0.40,-0.0102%,+0.0427%,$64.6k,2022-09-14 03:16:25.000228
147,IoTeX-IOTX,$0.0356,+0.66%,$11.5m,$6.1m,-2.49%,0.03%,0.53,+0.0081%,+0.0100%,$28.4k,2022-09-14 03:16:25.000228
148,Mines of Dalarnia-DAR,$0.2349,-4.13%,$10.4m,$3.2m,-3.83%,0.01%,0.31,+0.0100%,+0.0100%,$53.8k,2022-09-14 03:16:25.000228
149,Klaytn-KLAY,$0.2157,-4.28%,$9.8m,$5.1m,-7.81%,0.02%,0.52,-0.1129%,-0.1055%,$106.2k,2022-09-14 03:16:25.000228
150,LooksRare-LOOKS,$0.2655,-7.33%,$9.7m,$12.3m,-6.68%,0.05%,1.27,-0.0081%,-0.0081%,$27.6k,2022-09-14 03:16:25.000228
151,SafePal-SFP,$0.3722,-5.38%,$9.7m,$4.2m,-9.02%,0.02%,0.44,-0.0090%,-0.0152%,$67.2k,2022-09-14 03:16:25.000228
152,Automata Network-ATA,$0.1521,-7.62%,$8.9m,$2.3m,-2.34%,0.01%,0.26,+0.0100%,+0.0100%,$36.9k,2022-09-14 03:16:25.000228
153,ARPA Chain-ARPA,$0.0366,-6.02%,$8.7m,$3.1m,-4.53%,0.01%,0.36,-0.0208%,-0.0212%,$51.4k,2022-09-14 03:16:25.000228
154,TerraClassicUSD-USTC,$0.0438,+0.18%,$8.4m,$1.1m,+2.36%,0.00%,0.13,-0.0144%,-0.0225%,$9.6k,2022-09-14 03:16:25.000228
155,DigiByte-DGB,$0.0100,-6.74%,$8.1m,$3.6m,-1.57%,0.02%,0.44,+0.0100%,+0.0100%,$31.5k,2022-09-14 03:16:25.000228
156,Crypto.com Coin-CRO,$0.1110,-7.56%,$7.5m,$11.5m,-8.87%,0.05%,1.53,-0.0035%,+0.0038%,$93.6k,2022-09-14 03:16:25.000228
157,Dusk Network-DUSK,$0.1256,-5.24%,$6.3m,$3.1m,-4.46%,0.01%,0.49,-0.0072%,-0.0099%,$37.1k,2022-09-14 03:16:25.000228
