,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
0,Bitcoin-BTC,"$21,252.10",+0.59%,$25.8b,$10.6b,-0.01%,41.79%,0.41,+0.0076%,+0.0085%,$44.3m,2022-09-10 15:16:31.553905
1,Ethereum-ETH,"$1,719.18",-0.13%,$17.9b,$7.6b,+0.55%,30.21%,0.43,-0.0100%,-0.0103%,$19.1m,2022-09-10 15:16:31.553905
2,Ethereum Classic-ETC,$38.39,-1.47%,$2.0b,$489.8m,-3.01%,1.94%,0.25,+0.0076%,-0.0012%,$4.8m,2022-09-10 15:16:31.553905
3,LUNA2-LUNA2,$6.04,+19.22%,$1.6b,$32.9m,+133.05%,0.13%,0.02,-0.0877%,-0.0782%,$4.4m,2022-09-10 15:16:31.553905
4,Terra-LUNA,$6.06,+11.87%,$1.6b,$22.6m,+11.47%,0.09%,0.01,-0.0385%,-0.1031%,$10.8m,2022-09-10 15:16:31.553905
5,EOS-EOS,$1.80,+7.70%,$1.2b,$237.9m,+16.56%,0.94%,0.20,+0.0093%,+0.0073%,$2.4m,2022-09-10 15:16:31.553905
6,Cardano-ADA,$0.5165,+4.23%,$1.0b,$315.0m,+8.14%,1.25%,0.30,+0.0149%,+0.0064%,$1.6m,2022-09-10 15:16:31.553905
7,Solana-SOL,$34.44,-1.92%,$1.0b,$407.4m,-5.31%,1.61%,0.40,+0.0131%,+0.0062%,$941.4k,2022-09-10 15:16:31.553905
8,Cosmos-ATOM,$15.84,-3.45%,$1.0b,$174.2m,-7.50%,0.69%,0.17,+0.0082%,+0.0091%,$996.3k,2022-09-10 15:16:31.553905
9,Ravencoin-RVN,$0.0516,+12.01%,$991.7m,$38.2m,+10.07%,0.15%,0.04,+0.0135%,+0.0081%,$2.8m,2022-09-10 15:16:31.553905
10,Optimism-OP,$1.39,+7.70%,$789.0m,$68.3m,+7.09%,0.27%,0.09,+0.0211%,+0.0181%,$1.8m,2022-09-10 15:16:31.553905
11,STEPN-GMT,$0.7451,+5.94%,$693.2m,$111.7m,+4.54%,0.44%,0.16,+0.0039%,+0.0033%,$1.9m,2022-09-10 15:16:31.553905
12,Ripple-XRP,$0.3565,+2.45%,$686.2m,$343.5m,+1.23%,1.36%,0.50,+0.0047%,+0.0070%,$696.7k,2022-09-10 15:16:31.553905
13,Avalanche-AVAX,$20.21,-0.51%,$524.8m,$136.7m,-3.52%,0.54%,0.26,+0.0085%,+0.0123%,$521.7k,2022-09-10 15:16:31.553905
14,Binance Coin-BNB,$293.15,+0.26%,$498.2m,$282.5m,-0.44%,1.12%,0.57,+0.0106%,+0.0121%,$332.8k,2022-09-10 15:16:31.553905
