,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
32,Unifi Protocol DAO-UNFI,$7.82,-0.68%,$169.3m,$16.6m,-10.14%,0.07%,0.10,+0.0100%,+0.0100%,$195.8k,2022-09-11 23:16:34.660842
33,Project Galaxy-GAL,$3.02,+0.43%,$149.5m,$18.2m,-5.65%,0.07%,0.12,-0.0103%,-0.0030%,$449.3k,2022-09-11 23:16:34.660842
34,Injective Protocol-INJ,$1.79,+10.02%,$130.8m,$7.6m,+175.04%,0.03%,0.06,-0.0025%,-0.1129%,$292.4k,2022-09-11 23:16:34.660842
35,SHIBA INU-SHIB,$0.0000,-1.94%,$123.4m,$23.4m,+0.54%,0.09%,0.19,+0.0074%,+0.0032%,$458.9k,2022-09-11 23:16:34.660842
36,Axie Infinity-AXS,$15.27,-2.25%,$120.1m,$79.9m,-5.00%,0.32%,0.67,-0.0107%,-0.0235%,$158.9k,2022-09-11 23:16:34.660842
37,Stargate Finance-STG,$0.7224,-6.95%,$119.4m,$17.8m,-18.42%,0.07%,0.15,+0.0066%,+0.0068%,$237.7k,2022-09-11 23:16:34.660842
38,Kyber Network Crystal-KNC,$1.99,-2.87%,$115.0m,$27.4m,-5.79%,0.11%,0.24,-0.0012%,+0.0074%,$189.7k,2022-09-11 23:16:34.660842
39,ConstitutionDAO-PEOPLE,$0.0231,-0.30%,$113.7m,$27.5m,+3.00%,0.11%,0.24,-0.0005%,+0.0034%,$221.2k,2022-09-11 23:16:34.660842
40,Fantom-FTM,$0.2698,-1.77%,$113.1m,$48.2m,-3.72%,0.19%,0.43,+0.0097%,+0.0080%,$196.7k,2022-09-11 23:16:34.660842
41,Aave-AAVE,$90.67,-2.81%,$111.2m,$44.4m,-8.11%,0.18%,0.40,+0.0086%,+0.0048%,$86.7k,2022-09-11 23:16:34.660842
42,Uniswap-UNI,$6.45,-1.71%,$107.9m,$47.4m,-5.81%,0.19%,0.44,-0.0061%,-0.0059%,$52.4k,2022-09-11 23:16:34.660842
43,Ethereum Name Service-ENS,$15.80,+0.63%,$100.6m,$32.2m,+0.36%,0.13%,0.32,+0.0064%,+0.0095%,$48.5k,2022-09-11 23:16:34.660842
44,dYdX-DYDX,$1.62,+0.82%,$94.4m,$36.5m,-3.88%,0.14%,0.39,+0.0015%,+0.0072%,$86.6k,2022-09-11 23:16:34.660842
45,Tron-TRX,$0.0639,-1.12%,$92.8m,$142.8m,-0.63%,0.57%,1.54,-0.0025%,-0.0049%,$15.4k,2022-09-11 23:16:34.660842
46,Gala-GALA,$0.0517,-1.11%,$89.1m,$34.5m,-1.15%,0.14%,0.39,+0.0052%,+0.0076%,$98.4k,2022-09-11 23:16:34.660842
47,Tellor-TRB,$16.55,-5.68%,$83.8m,$32.6m,-9.12%,0.13%,0.39,-0.0742%,-0.2179%,$121.4k,2022-09-11 23:16:34.660842
48,Tezos-XTZ,$1.66,-0.35%,$73.6m,$33.9m,+7.85%,0.13%,0.46,+0.0038%,-0.0125%,$347.7k,2022-09-11 23:16:34.660842
49,Decentraland-MANA,$0.7991,-2.16%,$71.3m,$39.6m,-4.45%,0.16%,0.56,+0.0052%,+0.0081%,$67.2k,2022-09-11 23:16:34.660842
50,Celsius-CEL,$1.56,+12.99%,$71.1m,$24.6m,+7.39%,0.10%,0.35,-0.1299%,+0.0218%,$1.3m,2022-09-11 23:16:34.660842
51,SushiSwap-SUSHI,$1.30,-3.23%,$66.5m,$30.6m,-7.87%,0.12%,0.46,+0.0139%,-0.0175%,$51.9k,2022-09-11 23:16:34.660842
52,Compound-COMP,$55.34,+2.08%,$65.2m,$30.2m,+10.89%,0.12%,0.46,+0.0012%,+0.0002%,$93.9k,2022-09-11 23:16:34.660842
53,Algorand-ALGO,$0.3234,+0.01%,$65.0m,$31.9m,+0.23%,0.13%,0.49,+0.0349%,+0.0199%,$10.9k,2022-09-11 23:16:34.660842
54,yearn.finance-YFI,"$10,069.18",-3.94%,$62.4m,$35.1m,-12.49%,0.14%,0.56,-0.0085%,-0.0093%,$108.1k,2022-09-11 23:16:34.660842
55,FOOTBALL-FOOTBALL,"$1,122.73",+1.13%,$58.6m,$9.3m,+33.78%,0.04%,0.16,+0.0350%,+0.0432%,$134.0k,2022-09-11 23:16:34.660842
56,THETA-THETA,$1.17,-2.26%,$55.8m,$22.7m,-3.68%,0.09%,0.41,+0.0127%,-0.0041%,$128.0k,2022-09-11 23:16:34.660842
57,1000XEC-1000XEC,$0.0453,+1.32%,$54.5m,$5.6m,+33.65%,0.02%,0.10,+0.0100%,+0.0100%,$77.2k,2022-09-11 23:16:34.660842
58,THORChain-RUNE,$1.99,-2.32%,$50.3m,$23.4m,-6.08%,0.09%,0.46,+0.0062%,+0.0061%,$32.5k,2022-09-11 23:16:34.660842
59,Balancer-BAL,$7.50,-2.50%,$49.4m,$14.6m,+1.98%,0.06%,0.30,-0.0010%,+0.0063%,$140.6k,2022-09-11 23:16:34.660842
60,Jasmy-JASMY,$0.0093,-1.68%,$48.3m,$15.1m,-0.11%,0.06%,0.31,+0.0072%,+0.0069%,$88.0k,2022-09-11 23:16:34.660842
61,The Graph-GRT,$0.1153,-1.60%,$45.9m,$23.9m,-5.62%,0.09%,0.52,+0.0023%,-0.0056%,$60.3k,2022-09-11 23:16:34.660842
62,Synthetix Network Token-SNX,$2.95,-2.62%,$45.6m,$32.1m,-5.09%,0.13%,0.70,-0.0054%,-0.0024%,$98.8k,2022-09-11 23:16:34.660842
63,1inch-1INCH,$0.6564,-1.54%,$43.7m,$20.8m,-3.65%,0.08%,0.48,+0.0054%,-0.0081%,$35.2k,2022-09-11 23:16:34.660842
64,Monero-XMR,$157.95,-0.36%,$41.6m,$43.4m,+0.66%,0.17%,1.04,-0.0018%,-0.0200%,$12.1k,2022-09-11 23:16:34.660842
65,ZCash-ZEC,$63.86,-2.52%,$41.6m,$21.2m,-2.54%,0.08%,0.51,+0.0113%,+0.0015%,$234.7k,2022-09-11 23:16:34.660842
66,Oasis Network-ROSE,$0.0646,-2.57%,$37.0m,$13.5m,-5.18%,0.05%,0.37,+0.0083%,+0.0082%,$68.2k,2022-09-11 23:16:34.660842
67,Lido DAO Token-LDO,$2.06,-2.09%,$36.9m,$20.2m,-4.61%,0.08%,0.55,-0.0090%,-0.0079%,$13.6k,2022-09-11 23:16:34.660842
68,Stellar Lumens-XLM,$0.1137,-1.40%,$33.0m,$42.1m,-3.18%,0.17%,1.28,+0.0070%,+0.0051%,$80.6k,2022-09-11 23:16:34.660842
69,Enjin Coin-ENJ,$0.5357,-2.39%,$32.9m,$15.9m,-1.22%,0.06%,0.48,-0.0027%,+0.0021%,$57.3k,2022-09-11 23:16:34.660842
70,Elrond-EGLD,$52.42,-2.97%,$32.4m,$16.8m,-1.94%,0.07%,0.52,+0.0015%,+0.0037%,$38.3k,2022-09-11 23:16:34.660842
71,Kusama-KSM,$51.36,-1.84%,$32.1m,$15.6m,-4.21%,0.06%,0.49,-0.0131%,-0.0076%,$47.7k,2022-09-11 23:16:34.660842
72,Zilliqa-ZIL,$0.0370,-1.49%,$31.8m,$23.2m,-2.61%,0.09%,0.73,+0.0048%,+0.0060%,$44.2k,2022-09-11 23:16:34.660842
73,Flow (Dapper labs)-FLOW,$2.10,-1.20%,$30.2m,$24.5m,-1.51%,0.10%,0.81,+0.0052%,+0.0056%,$10.1k,2022-09-11 23:16:34.660842
74,Dash-DASH,$47.89,-1.85%,$29.8m,$14.7m,-7.49%,0.06%,0.49,+0.0038%,+0.0060%,$36.5k,2022-09-11 23:16:34.660842
75,Storj-STORJ,$0.5515,-0.58%,$26.7m,$10.4m,-5.55%,0.04%,0.39,+0.0074%,+0.0078%,$47.2k,2022-09-11 23:16:34.660842
76,Arweave-AR,$11.22,-0.47%,$26.5m,$13.4m,+2.77%,0.05%,0.51,+0.0080%,+0.0080%,$28.5k,2022-09-11 23:16:34.660842
77,Loopring-LRC,$0.3588,-1.91%,$25.7m,$14.8m,-1.90%,0.06%,0.58,+0.0088%,+0.0045%,$19.1k,2022-09-11 23:16:34.660842
78,API3-API3,$1.81,+1.72%,$24.8m,$5.8m,+6.75%,0.02%,0.23,+0.0021%,-0.0029%,$36.9k,2022-09-11 23:16:34.660842
79,FTX Token-FTT,$27.61,-0.46%,$24.6m,$69.5m,-0.26%,0.27%,2.82,+0.0076%,+0.0053%,$3.2k,2022-09-11 23:16:34.660842
80,iExec RLC-RLC,$1.31,-1.09%,$24.3m,$6.2m,-8.45%,0.02%,0.26,-0.0558%,-0.0112%,$64.8k,2022-09-11 23:16:34.660842
81,Flamingo-FLM,$0.1192,-2.99%,$24.3m,$18.5m,-3.22%,0.07%,0.76,-0.0198%,-0.0710%,$30.0k,2022-09-11 23:16:34.660842
82,VeChain-VET,$0.0255,-0.97%,$23.8m,$17.9m,+1.48%,0.07%,0.75,+0.0086%,+0.0077%,$2.6k,2022-09-11 23:16:34.660842
83,Metal-MTL,$1.24,+1.25%,$23.3m,$6.6m,+2.29%,0.03%,0.28,-0.0053%,-0.0080%,$42.8k,2022-09-11 23:16:34.660842
84,Ankr-ANKR,$0.0376,-1.10%,$23.0m,$13.3m,-9.95%,0.05%,0.58,+0.0100%,+0.0100%,$38.1k,2022-09-11 23:16:34.660842
85,Harmony-ONE,$0.0214,-2.25%,$22.1m,$14.7m,-4.20%,0.06%,0.66,+0.0068%,+0.0076%,$35.5k,2022-09-11 23:16:34.660842
86,Reserve Rights-RSR,$0.0062,-2.41%,$22.1m,$13.2m,-3.21%,0.05%,0.60,+0.0047%,+0.0021%,$62.7k,2022-09-11 23:16:34.660842
87,Internet Computer-ICP,$7.10,-1.18%,$22.0m,$15.2m,-5.41%,0.06%,0.69,+0.0069%,+0.0083%,$6.6k,2022-09-11 23:16:34.660842
88,BinaryX-BNX,$153.88,+1.96%,$20.7m,$32.9m,+4.22%,0.13%,1.59,+0.0100%,+0.0100%,$108.3k,2022-09-11 23:16:34.660842
89,NEM-XEM,$0.0464,+1.41%,$20.6m,$8.6m,-1.82%,0.03%,0.42,+0.0183%,-0.0120%,$24.9k,2022-09-11 23:16:34.660842
90,Step App-FITFI,$0.0767,+9.12%,$20.3m,$2.7m,+24.47%,0.01%,0.14,-0.0028%,+0.0013%,$203.2k,2022-09-11 23:16:34.660842
91,Maker-MKR,$746.02,-2.88%,$19.6m,$16.4m,-1.15%,0.07%,0.84,+0.0061%,+0.0080%,$19.2k,2022-09-11 23:16:34.660842
92,NEO-NEO,$9.72,-2.10%,$19.5m,$14.3m,-3.91%,0.06%,0.73,+0.0159%,-0.0012%,$10.7k,2022-09-11 23:16:34.660842
93,Anchor Protocol-ANC,$0.1590,-8.70%,$19.5m,$2.1m,-17.87%,0.01%,0.11,-0.0005%,-0.0053%,$150.6k,2022-09-11 23:16:34.660842
94,DFI.Money-YFII,"$1,008.91",-0.85%,$18.7m,$18.3m,+1.27%,0.07%,0.98,-0.1224%,-0.1406%,$24.6k,2022-09-11 23:16:34.660842
95,Serum-SRM,$0.8505,-1.99%,$18.3m,$26.5m,-4.25%,0.10%,1.45,+0.0062%,-0.0155%,$12.5k,2022-09-11 23:16:34.660842
96,Coin98-C98,$0.4399,-1.14%,$18.2m,$14.3m,-0.45%,0.06%,0.78,+0.0067%,+0.0067%,$15.9k,2022-09-11 23:16:34.660842
97,Basic Attention Token-BAT,$0.3493,-1.21%,$18.1m,$10.9m,-2.62%,0.04%,0.60,+0.0071%,+0.0058%,$36.3k,2022-09-11 23:16:34.660842
98,Bluzelle-BLZ,$0.0860,-2.66%,$18.1m,$4.9m,-16.07%,0.02%,0.27,+0.0040%,+0.0086%,$86.1k,2022-09-11 23:16:34.660842
99,Litentry-LIT,$0.7390,-1.66%,$17.6m,$5.5m,-5.56%,0.02%,0.32,+0.0100%,+0.0100%,$29.0k,2022-09-11 23:16:34.660842
100,MyNeighborAlice-ALICE,$2.18,-1.71%,$17.6m,$10.7m,-4.27%,0.04%,0.61,+0.0076%,+0.0072%,$7.9k,2022-09-11 23:16:34.660842
101,Chromia-CHR,$0.1822,-2.28%,$17.3m,$8.3m,-2.80%,0.03%,0.48,+0.0073%,+0.0070%,$37.2k,2022-09-11 23:16:34.660842
102,OmiseGO-OMG,$1.92,-0.82%,$17.0m,$12.9m,-3.01%,0.05%,0.76,+0.0055%,+0.0052%,$4.8k,2022-09-11 23:16:34.660842
103,Kava-KAVA,$1.70,-3.39%,$16.9m,$10.5m,-5.15%,0.04%,0.62,+0.0076%,+0.0072%,$16.8k,2022-09-11 23:16:34.660842
104,Bitcoin SV-BSV,$54.31,-1.55%,$16.1m,$33.2m,-2.44%,0.13%,2.06,-0.0208%,-0.0613%,$10.4k,2022-09-11 23:16:34.660842
105,CertiK-CTK,$1.01,-1.83%,$15.3m,$7.6m,-5.36%,0.03%,0.50,+0.0002%,-0.0001%,$45.6k,2022-09-11 23:16:34.660842
106,Ren-REN,$0.1302,-1.79%,$15.3m,$7.8m,-8.08%,0.03%,0.51,+0.0123%,+0.0043%,$16.9k,2022-09-11 23:16:34.660842
107,Ocean Protocol-OCEAN,$0.1794,-2.24%,$15.2m,$4.4m,-19.67%,0.02%,0.29,+0.0100%,+0.0085%,$39.3k,2022-09-11 23:16:34.660842
108,Ontology-ONT,$0.2493,-1.28%,$14.9m,$8.4m,-4.61%,0.03%,0.56,-0.0030%,+0.0030%,$9.1k,2022-09-11 23:16:34.660842
109,Audius-AUDIO,$0.2807,-2.91%,$14.5m,$8.2m,+0.51%,0.03%,0.57,+0.0054%,+0.0057%,$8.7k,2022-09-11 23:16:34.660842
110,Qtum-QTUM,$3.27,-2.72%,$14.5m,$15.8m,-3.60%,0.06%,1.09,+0.0101%,-0.0031%,$36.9k,2022-09-11 23:16:34.660842
111,Swipe-SXP,$0.3814,-2.00%,$14.2m,$8.6m,+0.26%,0.03%,0.60,+0.0074%,+0.0072%,$11.8k,2022-09-11 23:16:34.660842
112,Iota-IOTA,$0.2893,-2.46%,$14.2m,$10.3m,-4.62%,0.04%,0.73,+0.0080%,+0.0002%,$20.0k,2022-09-11 23:16:34.660842
113,BakeryToken-BAKE,$0.2657,-3.35%,$14.1m,$4.8m,+3.54%,0.02%,0.34,+0.0100%,+0.0100%,$17.7k,2022-09-11 23:16:34.660842
114,Gitcoin-GTC,$2.27,-2.38%,$14.1m,$5.0m,+2.59%,0.02%,0.36,+0.0100%,+0.0100%,$71.6k,2022-09-11 23:16:34.660842
115,Livepeer-LPT,$11.15,+1.54%,$13.8m,$7.9m,+0.80%,0.03%,0.57,+0.0041%,+0.0048%,$3.9k,2022-09-11 23:16:34.660842
116,LooksRare-LOOKS,$0.2969,+4.53%,$13.7m,$14.2m,+5.33%,0.06%,1.04,-0.0050%,-0.0142%,$17.0k,2022-09-11 23:16:34.660842
117,Immutable X-IMX,$0.8566,-2.27%,$13.6m,$8.9m,-3.60%,0.04%,0.66,+0.0000%,+0.0090%,$4.9k,2022-09-11 23:16:34.660842
118,NKN-NKN,$0.1022,-2.70%,$13.6m,$3.0m,-0.45%,0.01%,0.22,+0.0082%,+0.0100%,$23.3k,2022-09-11 23:16:34.660842
119,Bella Protocol-BEL,$0.6696,-1.98%,$13.5m,$4.3m,-9.97%,0.02%,0.32,+0.0100%,+0.0100%,$18.3k,2022-09-11 23:16:34.660842
120,Linear-LINA,$0.0086,-1.75%,$13.5m,$5.3m,+2.86%,0.02%,0.39,+0.0053%,+0.0062%,$26.0k,2022-09-11 23:16:34.660842
121,Civic-CVC,$0.1508,+0.58%,$13.4m,$7.0m,+0.26%,0.03%,0.52,+0.0099%,+0.0051%,$14.7k,2022-09-11 23:16:34.660842
122,0x-ZRX,$0.3102,-0.57%,$13.0m,$8.7m,-4.87%,0.03%,0.67,+0.0062%,+0.0033%,$34.1k,2022-09-11 23:16:34.660842
123,Horizen-ZEN,$16.34,-2.51%,$12.8m,$7.1m,-5.86%,0.03%,0.56,-0.0071%,+0.0339%,$31.0k,2022-09-11 23:16:34.660842
124,SKALE Network-SKL,$0.0558,-2.67%,$12.6m,$7.4m,+11.59%,0.03%,0.59,+0.0073%,+0.0078%,$16.2k,2022-09-11 23:16:34.660842
125,Mask Network-MASK,$1.45,-2.77%,$12.4m,$7.9m,-4.32%,0.03%,0.64,-0.0009%,+0.0155%,$5.5k,2022-09-11 23:16:34.660842
126,Aragon-ANT,$1.95,-1.14%,$12.2m,$5.6m,-1.84%,0.02%,0.46,+0.0189%,-0.0001%,$17.1k,2022-09-11 23:16:34.660842
127,StormX-STMX,$0.0080,+0.40%,$12.1m,$3.7m,-0.57%,0.01%,0.31,+0.0056%,+0.0052%,$21.3k,2022-09-11 23:16:34.660842
128,Raydium-RAY,$0.6750,-1.52%,$12.0m,$8.3m,+0.47%,0.03%,0.69,+0.0068%,+0.0063%,$22.1k,2022-09-11 23:16:34.660842
129,Hedera-HBAR,$0.0633,-1.15%,$11.8m,$8.4m,-0.06%,0.03%,0.71,+0.0079%,+0.0077%,$13.5k,2022-09-11 23:16:34.660842
130,IOST-IOST,$0.0133,-0.04%,$11.7m,$11.0m,-2.50%,0.04%,0.94,+0.0062%,+0.0092%,$23.9k,2022-09-11 23:16:34.660842
131,Alpha Finance Lab-ALPHA,$0.1281,-1.29%,$11.6m,$6.0m,-3.17%,0.02%,0.52,+0.0143%,+0.0015%,$15.4k,2022-09-11 23:16:34.660842
132,Band Protocol-BAND,$1.38,-1.09%,$11.5m,$5.6m,-2.22%,0.02%,0.49,+0.0002%,+0.0035%,$44.7k,2022-09-11 23:16:34.660842
133,Celo-CELO,$0.8676,-2.16%,$11.4m,$9.8m,+0.85%,0.04%,0.86,+0.0070%,+0.0061%,$3.2k,2022-09-11 23:16:34.660842
134,Dent-DENT,$0.0010,-3.36%,$11.1m,$4.9m,-0.40%,0.02%,0.44,-0.0065%,-0.0072%,$32.6k,2022-09-11 23:16:34.660842
135,BitDAO-BIT,$0.6284,+0.05%,$10.7m,$23.3m,-6.49%,0.09%,2.18,-0.0496%,-0.0500%,$47.7k,2022-09-11 23:16:34.660842
136,Coti-COTI,$0.0983,-1.45%,$10.5m,$4.8m,-13.29%,0.02%,0.45,+0.0100%,+0.0086%,$35.1k,2022-09-11 23:16:34.660842
137,Holo-HOT,$0.0021,-2.34%,$10.1m,$5.0m,-7.58%,0.02%,0.49,+0.0067%,+0.0069%,$12.6k,2022-09-11 23:16:34.660842
138,Origin Protocol-OGN,$0.1766,-2.00%,$9.8m,$7.2m,-3.26%,0.03%,0.74,+0.0100%,+0.0100%,$19.6k,2022-09-11 23:16:34.660842
139,Wootrade-WOO,$0.1640,-0.11%,$9.7m,$4.0m,-4.49%,0.02%,0.41,+0.0100%,+0.0100%,$5.6k,2022-09-11 23:16:34.660842
140,Tornado Cash-TORN,$10.12,+2.27%,$9.4m,$1.4m,+7.19%,0.01%,0.15,-0.0236%,+0.0934%,$9.2k,2022-09-11 23:16:34.660842
141,Reef-REEF,$0.0038,-2.08%,$9.1m,$4.9m,-7.40%,0.02%,0.54,+0.0062%,+0.0060%,$39.0k,2022-09-11 23:16:34.660842
142,Yield Guild Games-YGG,$0.5132,-0.38%,$9.1m,$4.7m,+2.73%,0.02%,0.52,+0.0032%,+0.0142%,$8.6k,2022-09-11 23:16:34.660842
143,TerraClassicUSD-USTC,$0.0514,-13.35%,$8.1m,$1.2m,-4.26%,0.00%,0.14,-0.0021%,+0.0044%,$46.4k,2022-09-11 23:16:34.660842
144,Spell Token-SPELL,$0.0014,-1.90%,$8.0m,$5.4m,-3.19%,0.02%,0.67,+0.0046%,+0.0065%,$4.3k,2022-09-11 23:16:34.660842
145,Mines of Dalarnia-DAR,$0.2480,-2.38%,$7.7m,$3.4m,-8.12%,0.01%,0.44,+0.0100%,+0.0100%,$5.6k,2022-09-11 23:16:34.660842
146,Icon-ICX,$0.2858,-0.76%,$7.6m,$4.4m,-1.98%,0.02%,0.58,+0.0028%,-0.0016%,$10.9k,2022-09-11 23:16:34.660842
147,Dusk Network-DUSK,$0.1368,-1.81%,$7.5m,$3.3m,+1.03%,0.01%,0.44,+0.0073%,+0.0097%,$46.6k,2022-09-11 23:16:34.660842
148,ARPA Chain-ARPA,$0.0388,-1.65%,$7.5m,$3.4m,-6.86%,0.01%,0.46,+0.0100%,+0.0100%,$7.4k,2022-09-11 23:16:34.660842
149,Bonfida-FIDA,$0.5144,+6.82%,$7.4m,$1.2m,+11.56%,0.00%,0.16,-0.0105%,-0.0108%,$33.4k,2022-09-11 23:16:34.660842
150,IoTeX-IOTX,$0.0355,-1.59%,$7.3m,$6.3m,-3.29%,0.02%,0.86,+0.0100%,+0.0074%,$12.4k,2022-09-11 23:16:34.660842
151,Celer Network-CELR,$0.0184,-2.47%,$6.5m,$5.0m,-1.91%,0.02%,0.76,+0.0100%,+0.0100%,$2.0k,2022-09-11 23:16:34.660842
152,Cartesi-CTSI,$0.1530,-0.71%,$6.5m,$3.5m,-7.96%,0.01%,0.54,+0.0100%,+0.0100%,$8.6k,2022-09-11 23:16:34.660842
153,Moonbeam-GLMR,$0.5941,+4.64%,$6.3m,$4.0m,+7.80%,0.02%,0.64,-0.0163%,-0.0200%,$962.1,2022-09-11 23:16:34.660842
154,DigiByte-DGB,$0.0107,-0.25%,$6.3m,$3.7m,-1.09%,0.01%,0.58,+0.0100%,+0.0100%,$26.5k,2022-09-11 23:16:34.660842
155,TomoChain-TOMO,$0.5195,-1.54%,$6.1m,$3.5m,-3.79%,0.01%,0.58,+0.0082%,+0.0066%,$5.3k,2022-09-11 23:16:34.660842
156,Cream Finance-CREAM,$19.30,+7.62%,$5.9m,$1.3m,+17.46%,0.01%,0.22,+0.0441%,+0.0418%,$14.0k,2022-09-11 23:16:34.660842
157,Badger DAO-BADGER,$5.52,-3.66%,$5.3m,$2.9m,-8.64%,0.01%,0.53,-0.0066%,+0.0052%,$1.5k,2022-09-11 23:16:34.660842
