,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H,date_time
22,Polkadot-DOT,$7.70,-0.46%,$356.2m,$277.1m,-1.60%,1.09%,0.78,-0.0060%,-0.0097%,$181.6k,2022-09-10 20:16:27.651561
23,Chainlink-LINK,$7.91,+2.51%,$343.3m,$124.9m,+1.95%,0.49%,0.36,+0.0063%,-0.0002%,$380.8k,2022-09-10 20:16:27.651561
24,1000SHIB-1000SHIB,$0.0131,+1.82%,$333.2m,$47.8m,+0.71%,0.19%,0.14,+0.0100%,+0.0100%,$530.5k,2022-09-10 20:16:27.651561
25,Waves-WAVES,$4.90,+4.76%,$319.6m,$57.8m,+13.65%,0.23%,0.18,+0.0111%,+0.0066%,$643.7k,2022-09-10 20:16:27.651561
26,Chiliz-CHZ,$0.1998,-1.85%,$306.9m,$78.8m,-4.70%,0.31%,0.26,+0.0097%,+0.0067%,$177.8k,2022-09-10 20:16:27.651561
27,The Sandbox-SAND,$0.9831,+0.84%,$303.2m,$76.9m,+1.09%,0.30%,0.25,+0.0036%,+0.0113%,$366.2k,2022-09-10 20:16:27.651561
28,ApeCoin-APE,$5.01,+0.04%,$262.7m,$73.6m,-2.71%,0.29%,0.28,+0.0073%,+0.0126%,$341.8k,2022-09-10 20:16:27.651561
29,Bitcoin Cash-BCH,$131.88,+0.39%,$254.6m,$196.8m,-2.68%,0.77%,0.77,+0.0011%,-0.0074%,$312.0k,2022-09-10 20:16:27.651561
30,Curve DAO Token-CRV,$1.25,+3.98%,$242.4m,$71.0m,+9.86%,0.28%,0.29,-0.0023%,+0.0121%,$232.3k,2022-09-10 20:16:27.651561
31,Terra Classic-LUNC,$0.0004,+2.28%,$209.8m,$43.4m,+29.68%,0.17%,0.21,-0.1131%,-0.0209%,$632.1k,2022-09-10 20:16:27.651561
32,Fantom-FTM,$0.2731,+1.35%,$201.2m,$49.9m,+2.51%,0.20%,0.25,+0.0093%,+0.0076%,$200.6k,2022-09-10 20:16:27.651561
33,Project Galaxy-GAL,$2.98,-6.41%,$179.7m,$19.0m,-10.15%,0.07%,0.11,-0.0104%,+0.0082%,$316.3k,2022-09-10 20:16:27.651561
34,Axie Infinity-AXS,$15.45,-0.86%,$170.9m,$82.6m,+0.42%,0.32%,0.48,-0.0176%,-0.0246%,$166.1k,2022-09-10 20:16:27.651561
35,Stargate Finance-STG,$0.7616,-7.78%,$134.6m,$21.6m,-19.55%,0.08%,0.16,+0.0060%,+0.0060%,$191.9k,2022-09-10 20:16:27.651561
36,Tellor-TRB,$17.29,+0.06%,$122.1m,$35.3m,-7.83%,0.14%,0.29,-0.0308%,-0.0662%,$101.0k,2022-09-10 20:16:27.651561
37,Uniswap-UNI,$6.54,+1.15%,$121.8m,$48.4m,+1.09%,0.19%,0.40,-0.0039%,-0.0092%,$45.4k,2022-09-10 20:16:27.651561
38,SHIBA INU-SHIB,$0.0000,+1.84%,$120.4m,$23.0m,+4.65%,0.09%,0.19,+0.0067%,+0.0108%,$108.4k,2022-09-10 20:16:27.651561
39,Ethereum Name Service-ENS,$15.33,-1.21%,$119.6m,$31.5m,-10.28%,0.12%,0.26,+0.0060%,+0.0078%,$67.8k,2022-09-10 20:16:27.651561
40,dYdX-DYDX,$1.59,+2.20%,$118.3m,$37.9m,+0.53%,0.15%,0.32,+0.0050%,+0.0133%,$31.9k,2022-09-10 20:16:27.651561
41,Kyber Network Crystal-KNC,$1.96,+7.14%,$116.8m,$25.5m,+23.50%,0.10%,0.22,-0.0072%,-0.0046%,$164.8k,2022-09-10 20:16:27.651561
42,Unifi Protocol DAO-UNFI,$7.80,-1.36%,$115.4m,$18.3m,+9.48%,0.07%,0.16,+0.0100%,+0.0100%,$71.1k,2022-09-10 20:16:27.651561
43,Decentraland-MANA,$0.8121,+1.29%,$113.5m,$41.0m,+2.48%,0.16%,0.36,+0.0058%,+0.0085%,$61.8k,2022-09-10 20:16:27.651561
44,Tron-TRX,$0.0643,+1.26%,$104.2m,$142.7m,+3.44%,0.56%,1.37,+0.0015%,+0.0075%,$85.5k,2022-09-10 20:16:27.651561
45,Aave-AAVE,$91.23,+0.91%,$101.9m,$46.6m,+0.07%,0.18%,0.46,-0.0026%,+0.0054%,$165.7k,2022-09-10 20:16:27.651561
46,SushiSwap-SUSHI,$1.32,-1.41%,$99.7m,$33.5m,-6.25%,0.13%,0.34,-0.0010%,+0.0171%,$146.2k,2022-09-10 20:16:27.651561
47,Gala-GALA,$0.0517,+0.06%,$89.5m,$34.4m,-0.91%,0.14%,0.38,+0.0073%,+0.0032%,$32.9k,2022-09-10 20:16:27.651561
48,yearn.finance-YFI,"$10,446.29",-1.09%,$89.4m,$40.3m,-7.58%,0.16%,0.45,+0.0023%,-0.0207%,$82.8k,2022-09-10 20:16:27.651561
49,ConstitutionDAO-PEOPLE,$0.0228,-3.04%,$87.7m,$26.4m,-6.12%,0.10%,0.30,+0.0031%,-0.0045%,$46.7k,2022-09-10 20:16:27.651561
50,THETA-THETA,$1.18,+0.31%,$77.8m,$23.4m,+0.54%,0.09%,0.30,-0.0169%,-0.0004%,$42.1k,2022-09-10 20:16:27.651561
51,Synthetix Network Token-SNX,$3.00,-0.19%,$74.1m,$33.5m,+1.98%,0.13%,0.45,-0.0168%,-0.0409%,$79.5k,2022-09-10 20:16:27.651561
52,Anchor Protocol-ANC,$0.1681,+8.95%,$68.6m,$2.5m,-9.00%,0.01%,0.04,-0.0050%,-0.0072%,$487.1k,2022-09-10 20:16:27.651561
53,THORChain-RUNE,$2.02,+0.92%,$68.2m,$25.3m,+5.57%,0.10%,0.37,+0.0083%,+0.0082%,$90.6k,2022-09-10 20:16:27.651561
54,Algorand-ALGO,$0.3199,-1.31%,$63.7m,$31.2m,-1.28%,0.12%,0.49,+0.0059%,+0.0216%,$18.6k,2022-09-10 20:16:27.651561
55,Zilliqa-ZIL,$0.0372,+0.50%,$56.7m,$23.6m,+3.63%,0.09%,0.42,+0.0064%,+0.0044%,$34.1k,2022-09-10 20:16:27.651561
56,Stellar Lumens-XLM,$0.1147,+2.25%,$56.4m,$43.5m,+6.50%,0.17%,0.77,+0.0102%,+0.0107%,$118.6k,2022-09-10 20:16:27.651561
57,Oasis Network-ROSE,$0.0657,+0.82%,$56.3m,$14.1m,+3.69%,0.06%,0.25,+0.0083%,+0.0085%,$132.5k,2022-09-10 20:16:27.651561
58,Tezos-XTZ,$1.65,+1.82%,$55.8m,$32.7m,+6.93%,0.13%,0.58,+0.0029%,+0.0046%,$77.7k,2022-09-10 20:16:27.651561
59,Flow (Dapper labs)-FLOW,$2.09,+0.01%,$53.8m,$24.8m,-3.78%,0.10%,0.46,+0.0058%,+0.0058%,$10.3k,2022-09-10 20:16:27.651561
60,Monero-XMR,$158.15,+1.07%,$50.2m,$43.3m,+2.39%,0.17%,0.86,-0.0098%,-0.0042%,$92.8k,2022-09-10 20:16:27.651561
61,1inch-1INCH,$0.6576,-0.15%,$49.7m,$21.5m,+1.71%,0.08%,0.43,-0.0031%,-0.0080%,$33.1k,2022-09-10 20:16:27.651561
62,Ankr-ANKR,$0.0379,+0.51%,$49.5m,$15.0m,-0.31%,0.06%,0.30,+0.0100%,+0.0100%,$182.6k,2022-09-10 20:16:27.651561
63,Jasmy-JASMY,$0.0095,-1.33%,$45.6m,$15.2m,+5.78%,0.06%,0.33,+0.0065%,+0.0062%,$22.4k,2022-09-10 20:16:27.651561
64,ZCash-ZEC,$64.86,-1.45%,$42.6m,$21.8m,-3.75%,0.09%,0.51,+0.0069%,+0.0002%,$22.1k,2022-09-10 20:16:27.651561
65,Enjin Coin-ENJ,$0.5423,+0.45%,$41.5m,$16.0m,+1.89%,0.06%,0.39,+0.0053%,+0.0055%,$35.4k,2022-09-10 20:16:27.651561
66,The Graph-GRT,$0.1154,+3.90%,$40.7m,$24.5m,+6.91%,0.10%,0.60,+0.0121%,+0.0016%,$49.7k,2022-09-10 20:16:27.651561
67,Flamingo-FLM,$0.1211,+1.13%,$39.8m,$19.0m,-0.60%,0.07%,0.48,-0.0035%,-0.0037%,$25.8k,2022-09-10 20:16:27.651561
68,Elrond-EGLD,$53.62,+0.17%,$38.3m,$16.8m,-1.43%,0.07%,0.44,+0.0024%,+0.0051%,$9.6k,2022-09-10 20:16:27.651561
69,Loopring-LRC,$0.3626,+0.68%,$37.1m,$15.0m,+3.25%,0.06%,0.40,+0.0086%,+0.0125%,$31.5k,2022-09-10 20:16:27.651561
70,Lido DAO Token-LDO,$2.06,-0.22%,$36.5m,$20.9m,+4.74%,0.08%,0.57,+0.0049%,+0.0064%,$104.5k,2022-09-10 20:16:27.651561
71,iExec RLC-RLC,$1.33,+3.31%,$36.4m,$6.9m,-9.96%,0.03%,0.19,-0.0077%,-0.0045%,$95.9k,2022-09-10 20:16:27.651561
72,Compound-COMP,$53.13,+2.16%,$34.7m,$26.1m,+5.66%,0.10%,0.75,+0.0076%,+0.0086%,$40.7k,2022-09-10 20:16:27.651561
73,Balancer-BAL,$7.54,+0.41%,$33.8m,$14.5m,-4.33%,0.06%,0.43,+0.0017%,-0.0039%,$31.2k,2022-09-10 20:16:27.651561
74,Dash-DASH,$48.82,+0.67%,$32.4m,$16.1m,+7.36%,0.06%,0.50,+0.0158%,+0.0073%,$27.7k,2022-09-10 20:16:27.651561
75,NEO-NEO,$9.84,+1.03%,$30.7m,$14.7m,-0.04%,0.06%,0.48,-0.0104%,+0.0025%,$45.3k,2022-09-10 20:16:27.651561
76,VeChain-VET,$0.0256,+0.30%,$29.0m,$17.5m,+2.44%,0.07%,0.60,+0.0019%,+0.0068%,$5.4k,2022-09-10 20:16:27.651561
77,Coin98-C98,$0.4394,-0.57%,$28.8m,$14.3m,-3.59%,0.06%,0.50,+0.0073%,+0.0073%,$72.0k,2022-09-10 20:16:27.651561
78,Kusama-KSM,$51.81,-1.27%,$28.1m,$16.3m,-1.24%,0.06%,0.58,+0.0149%,-0.0074%,$21.4k,2022-09-10 20:16:27.651561
79,Ocean Protocol-OCEAN,$0.1826,+2.62%,$27.8m,$5.8m,+3.04%,0.02%,0.21,+0.0100%,+0.0100%,$77.8k,2022-09-10 20:16:27.651561
80,Harmony-ONE,$0.0216,-0.02%,$27.4m,$15.0m,-1.64%,0.06%,0.55,+0.0077%,+0.0076%,$61.5k,2022-09-10 20:16:27.651561
81,Chromia-CHR,$0.1843,-0.22%,$27.3m,$8.6m,+4.09%,0.03%,0.32,+0.0062%,+0.0064%,$35.8k,2022-09-10 20:16:27.651561
82,Litentry-LIT,$0.7380,-0.94%,$26.1m,$5.8m,+2.96%,0.02%,0.22,+0.0100%,+0.0100%,$39.7k,2022-09-10 20:16:27.651561
83,Qtum-QTUM,$3.35,+1.09%,$26.0m,$16.4m,+2.26%,0.06%,0.63,+0.0041%,+0.0150%,$20.1k,2022-09-10 20:16:27.651561
84,Serum-SRM,$0.8589,+0.29%,$25.8m,$27.6m,-1.20%,0.11%,1.07,-0.0004%,+0.0062%,$31.8k,2022-09-10 20:16:27.651561
85,Internet Computer-ICP,$7.13,+1.67%,$25.5m,$16.0m,+4.90%,0.06%,0.63,+0.0052%,+0.0011%,$1.2k,2022-09-10 20:16:27.651561
86,Livepeer-LPT,$10.80,+4.24%,$24.9m,$7.9m,+9.28%,0.03%,0.32,+0.0069%,-0.0065%,$14.5k,2022-09-10 20:16:27.651561
87,Arweave-AR,$11.17,+0.46%,$23.6m,$13.1m,-13.02%,0.05%,0.56,+0.0073%,+0.0057%,$21.2k,2022-09-10 20:16:27.651561
88,Reserve Rights-RSR,$0.0062,+0.26%,$23.2m,$13.4m,+1.26%,0.05%,0.58,-0.0014%,+0.0050%,$24.4k,2022-09-10 20:16:27.651561
89,MyNeighborAlice-ALICE,$2.20,+1.34%,$22.6m,$11.0m,+1.58%,0.04%,0.49,+0.0072%,+0.0073%,$22.2k,2022-09-10 20:16:27.651561
90,FTX Token-FTT,$27.40,+0.41%,$22.5m,$68.7m,+1.68%,0.27%,3.05,+0.0080%,+0.0079%,$72.6k,2022-09-10 20:16:27.651561
91,Storj-STORJ,$0.5515,+0.35%,$22.2m,$11.0m,+0.56%,0.04%,0.50,+0.0101%,+0.0098%,$23.2k,2022-09-10 20:16:27.651561
92,TerraClassicUSD-USTC,$0.0602,-4.29%,$22.1m,$1.2m,-1.02%,0.00%,0.05,-0.0084%,-0.0032%,$43.4k,2022-09-10 20:16:27.651561
93,NEM-XEM,$0.0453,-1.01%,$22.1m,$8.6m,+0.55%,0.03%,0.39,-0.0027%,+0.0088%,$3.2k,2022-09-10 20:16:27.651561
94,Maker-MKR,$758.35,-0.70%,$22.0m,$16.4m,+0.94%,0.06%,0.75,+0.0091%,-0.0103%,$12.4k,2022-09-10 20:16:27.651561
95,OmiseGO-OMG,$1.91,+0.62%,$21.9m,$13.0m,-0.16%,0.05%,0.59,+0.0046%,+0.0022%,$35.7k,2022-09-10 20:16:27.651561
96,Ontology-ONT,$0.2498,-0.21%,$21.6m,$8.8m,+0.61%,0.03%,0.41,+0.0051%,-0.0071%,$16.6k,2022-09-10 20:16:27.651561
97,Dent-DENT,$0.0010,+2.30%,$21.4m,$4.8m,+1.92%,0.02%,0.23,+0.0018%,+0.0023%,$104.9k,2022-09-10 20:16:27.651561
98,Kava-KAVA,$1.73,-0.98%,$21.2m,$10.7m,-11.96%,0.04%,0.50,+0.0054%,+0.0031%,$11.2k,2022-09-10 20:16:27.651561
99,Bitcoin SV-BSV,$54.67,-1.14%,$20.7m,$33.8m,-1.73%,0.13%,1.63,-0.0143%,-0.0187%,$3.1k,2022-09-10 20:16:27.651561
100,Basic Attention Token-BAT,$0.3496,-0.04%,$19.2m,$11.1m,+0.14%,0.04%,0.58,+0.0086%,+0.0104%,$25.5k,2022-09-10 20:16:27.651561
101,Tether-USDT,$1.00,+0.01%,$19.2m,$280.7m,+23.99%,1.10%,14.65,-0.0007%,-0.0007%,$2.3k,2022-09-10 20:16:27.651561
102,BakeryToken-BAKE,$0.2713,-0.57%,$19.1m,$4.6m,-7.19%,0.02%,0.24,+0.0100%,+0.0100%,$18.7k,2022-09-10 20:16:27.651561
103,DFI.Money-YFII,"$1,012.49",-0.84%,$19.0m,$18.0m,-4.04%,0.07%,0.95,-0.3449%,-0.2487%,$103.3k,2022-09-10 20:16:27.651561
104,Celsius-CEL,$1.37,+4.90%,$18.9m,$23.1m,+3.37%,0.09%,1.22,-0.1600%,-0.1516%,$55.0k,2022-09-10 20:16:27.651561
105,Swipe-SXP,$0.3836,+0.16%,$18.9m,$8.5m,-2.40%,0.03%,0.45,+0.0075%,+0.0075%,$5.6k,2022-09-10 20:16:27.651561
106,CertiK-CTK,$1.02,-1.47%,$18.9m,$8.0m,-4.06%,0.03%,0.43,+0.0042%,+0.0042%,$35.0k,2022-09-10 20:16:27.651561
107,Raydium-RAY,$0.6734,+1.42%,$17.8m,$8.3m,-1.81%,0.03%,0.46,+0.0068%,+0.0066%,$10.5k,2022-09-10 20:16:27.651561
108,Ren-REN,$0.1307,-1.20%,$17.5m,$8.5m,-4.60%,0.03%,0.49,+0.0026%,+0.0124%,$20.1k,2022-09-10 20:16:27.651561
109,Iota-IOTA,$0.2937,+1.02%,$17.5m,$10.7m,+2.44%,0.04%,0.61,+0.0205%,+0.0055%,$60.8k,2022-09-10 20:16:27.651561
110,1000XEC-1000XEC,$0.0443,+0.91%,$17.4m,$4.3m,-2.81%,0.02%,0.24,+0.0100%,+0.0100%,$16.2k,2022-09-10 20:16:27.651561
111,SKALE Network-SKL,$0.0570,-0.47%,$17.4m,$6.5m,+5.42%,0.03%,0.37,+0.0069%,+0.0070%,$16.5k,2022-09-10 20:16:27.651561
112,Band Protocol-BAND,$1.38,-0.18%,$17.3m,$5.7m,-3.32%,0.02%,0.33,+0.0092%,+0.0002%,$42.2k,2022-09-10 20:16:27.651561
113,0x-ZRX,$0.3081,-0.60%,$17.1m,$9.0m,-1.12%,0.04%,0.53,+0.0060%,+0.0010%,$12.5k,2022-09-10 20:16:27.651561
114,Mask Network-MASK,$1.46,-0.73%,$17.0m,$8.0m,-3.18%,0.03%,0.47,+0.0324%,-0.0017%,$9.9k,2022-09-10 20:16:27.651561
115,API3-API3,$1.77,-2.28%,$16.1m,$5.4m,-1.99%,0.02%,0.34,-0.0035%,-0.0031%,$10.4k,2022-09-10 20:16:27.651561
116,Bluzelle-BLZ,$0.0874,-2.58%,$16.0m,$5.9m,-2.66%,0.02%,0.37,+0.0050%,+0.0100%,$25.2k,2022-09-10 20:16:27.651561
117,Holo-HOT,$0.0022,+0.46%,$16.0m,$5.4m,-0.27%,0.02%,0.34,+0.0079%,+0.0068%,$16.3k,2022-09-10 20:16:27.651561
118,Injective Protocol-INJ,$1.61,+0.23%,$15.8m,$2.8m,+2.02%,0.01%,0.18,+0.0100%,+0.0100%,$36.7k,2022-09-10 20:16:27.651561
119,Celo-CELO,$0.8716,-0.49%,$15.7m,$9.6m,-1.02%,0.04%,0.61,+0.0106%,+0.0079%,$16.8k,2022-09-10 20:16:27.651561
120,Audius-AUDIO,$0.2853,-1.29%,$15.6m,$8.1m,+1.83%,0.03%,0.52,+0.0065%,+0.0065%,$4.4k,2022-09-10 20:16:27.651561
121,Linear-LINA,$0.0086,-0.08%,$15.5m,$5.1m,+2.53%,0.02%,0.33,+0.0065%,-0.0148%,$23.3k,2022-09-10 20:16:27.651561
122,Bella Protocol-BEL,$0.6777,-1.76%,$15.4m,$4.8m,+3.99%,0.02%,0.31,+0.0100%,+0.0100%,$15.2k,2022-09-10 20:16:27.651561
123,Immutable X-IMX,$0.8665,+0.49%,$15.4m,$9.1m,-0.88%,0.04%,0.59,+0.0086%,+0.0075%,$3.0k,2022-09-10 20:16:27.651561
124,BinaryX-BNX,$151.48,+0.68%,$15.2m,$31.6m,-0.78%,0.12%,2.07,+0.0100%,+0.0100%,$10.0k,2022-09-10 20:16:27.651561
125,Alpha Finance Lab-ALPHA,$0.1276,-4.03%,$15.1m,$6.2m,-0.36%,0.02%,0.41,-0.0091%,-0.0002%,$12.4k,2022-09-10 20:16:27.651561
126,Aragon-ANT,$1.96,-2.95%,$14.9m,$5.7m,-15.89%,0.02%,0.38,+0.0009%,+0.0238%,$12.8k,2022-09-10 20:16:27.651561
127,Hedera-HBAR,$0.0636,+0.10%,$14.0m,$8.4m,+0.87%,0.03%,0.60,+0.0082%,+0.0084%,$7.8k,2022-09-10 20:16:27.651561
128,Metal-MTL,$1.22,-0.68%,$13.9m,$6.4m,-3.29%,0.03%,0.46,+0.0022%,-0.0091%,$19.4k,2022-09-10 20:16:27.651561
129,Horizen-ZEN,$16.68,+0.78%,$13.7m,$7.6m,-2.51%,0.03%,0.55,+0.0390%,-0.0147%,$27.9k,2022-09-10 20:16:27.651561
130,Gitcoin-GTC,$2.28,-1.66%,$13.7m,$4.7m,-0.66%,0.02%,0.35,+0.0100%,+0.0100%,$93.7k,2022-09-10 20:16:27.651561
131,FOOTBALL-FOOTBALL,"$1,108.98",-0.96%,$13.7m,$6.9m,-2.51%,0.03%,0.50,+0.0894%,+0.0462%,$32.3k,2022-09-10 20:16:27.651561
132,Coti-COTI,$0.0991,+0.64%,$13.4m,$5.6m,+9.01%,0.02%,0.42,+0.0100%,+0.0084%,$15.4k,2022-09-10 20:16:27.651561
133,TomoChain-TOMO,$0.5214,-0.08%,$11.9m,$3.6m,+4.06%,0.01%,0.31,+0.0072%,+0.0060%,$14.5k,2022-09-10 20:16:27.651561
134,Origin Protocol-OGN,$0.1776,-0.09%,$11.8m,$7.4m,+0.21%,0.03%,0.63,+0.0056%,+0.0056%,$3.5k,2022-09-10 20:16:27.651561
135,Moonbeam-GLMR,$0.5661,+5.55%,$11.5m,$3.6m,+22.99%,0.01%,0.32,-0.0772%,-0.0435%,$13.2k,2022-09-10 20:16:27.651561
136,IOST-IOST,$0.0132,+0.04%,$11.4m,$11.2m,-1.60%,0.04%,0.98,+0.0047%,+0.0130%,$11.6k,2022-09-10 20:16:27.651561
137,Yield Guild Games-YGG,$0.5053,+2.31%,$11.1m,$4.5m,+3.57%,0.02%,0.40,+0.0122%,-0.0058%,$1.3k,2022-09-10 20:16:27.651561
138,Reef-REEF,$0.0039,+0.41%,$11.1m,$5.2m,+6.94%,0.02%,0.47,-0.0078%,-0.0048%,$13.6k,2022-09-10 20:16:27.651561
139,Wootrade-WOO,$0.1631,+1.17%,$11.0m,$4.1m,-6.04%,0.02%,0.37,+0.0100%,+0.0100%,$2.1k,2022-09-10 20:16:27.651561
140,Spell Token-SPELL,$0.0014,+0.71%,$10.4m,$5.5m,-9.76%,0.02%,0.53,+0.0032%,+0.0046%,$23.2k,2022-09-10 20:16:27.651561
141,BitDAO-BIT,$0.6227,-1.26%,$10.3m,$25.1m,-3.64%,0.10%,2.44,-0.0216%,-0.0224%,$16.6k,2022-09-10 20:16:27.651561
142,Icon-ICX,$0.2853,+0.00%,$10.3m,$4.5m,-0.62%,0.02%,0.44,+0.0010%,+0.0050%,$10.3k,2022-09-10 20:16:27.651561
143,NKN-NKN,$0.1031,+0.25%,$9.5m,$3.0m,+0.73%,0.01%,0.32,+0.0100%,+0.0100%,$19.5k,2022-09-10 20:16:27.651561
144,Civic-CVC,$0.1485,+0.38%,$9.2m,$6.9m,-2.40%,0.03%,0.75,-0.0031%,+0.0094%,$2.8k,2022-09-10 20:16:27.651561
145,ARPA Chain-ARPA,$0.0391,-0.06%,$9.1m,$3.7m,-7.40%,0.01%,0.41,+0.0100%,+0.0100%,$1.7k,2022-09-10 20:16:27.651561
146,Tornado Cash-TORN,$9.73,-0.15%,$9.0m,$1.3m,-9.40%,0.00%,0.14,+0.0075%,+0.0242%,$10.2k,2022-09-10 20:16:27.651561
147,Celer Network-CELR,$0.0186,+0.43%,$9.0m,$5.1m,+0.70%,0.02%,0.56,+0.0100%,+0.0100%,$11.0k,2022-09-10 20:16:27.651561
148,StormX-STMX,$0.0080,+0.70%,$9.0m,$3.6m,-0.04%,0.01%,0.40,+0.0047%,+0.0074%,$17.4k,2022-09-10 20:16:27.651561
149,Mines of Dalarnia-DAR,$0.2517,-1.13%,$8.9m,$3.6m,-7.75%,0.01%,0.41,+0.0100%,+0.0100%,$11.3k,2022-09-10 20:16:27.651561
150,IoTeX-IOTX,$0.0378,+6.16%,$8.9m,$6.5m,-3.65%,0.03%,0.73,+0.0100%,+0.0041%,$10.3k,2022-09-10 20:16:27.651561
151,Step App-FITFI,$0.0698,-1.19%,$8.6m,$2.1m,-8.77%,0.01%,0.24,+0.0304%,-0.0249%,$29.7k,2022-09-10 20:16:27.651561
152,LooksRare-LOOKS,$0.2805,-0.83%,$8.1m,$13.3m,-2.01%,0.05%,1.65,-0.0051%,+0.0088%,$4.2k,2022-09-10 20:16:27.651561
153,Cartesi-CTSI,$0.1528,+1.37%,$7.9m,$3.8m,-7.73%,0.01%,0.48,+0.0080%,+0.0100%,$18.1k,2022-09-10 20:16:27.651561
154,Dusk Network-DUSK,$0.1382,+1.27%,$7.9m,$3.3m,-2.13%,0.01%,0.42,+0.0100%,+0.0092%,$7.9k,2022-09-10 20:16:27.651561
155,Automata Network-ATA,$0.1672,+2.29%,$7.5m,$2.9m,+5.19%,0.01%,0.38,+0.0100%,+0.0100%,$19.7k,2022-09-10 20:16:27.651561
156,Binance BTCDOM Index-BTCDOM,"$1,183.70",+0.04%,$7.1m,$10.6m,+4.24%,0.04%,1.48,+0.0216%,+0.0347%,$7.0k,2022-09-10 20:16:27.651561
157,SafePal-SFP,$0.3977,+1.27%,$6.6m,$4.7m,+0.00%,0.02%,0.70,+0.0037%,+0.0030%,$12.5k,2022-09-10 20:16:27.651561
