,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
25,Bitcoin Cash-BCH,$116.23,-0.41%,$216.8m,$164.9m,-1.98%,0.72%,0.76,-0.0083%,-0.0069%,$296.1k
26,Stargate Finance-STG,$0.6457,+0.65%,$213.4m,$16.9m,-13.39%,0.07%,0.08,-0.0863%,-0.1150%,$402.8k
27,ApeCoin-APE,$4.70,-1.02%,$208.2m,$66.6m,+1.36%,0.29%,0.32,-0.0013%,-0.0046%,$209.7k
28,Synthetix Network Token-SNX,$3.07,+2.46%,$184.4m,$38.9m,-0.88%,0.17%,0.21,-0.0116%,+0.0069%,$229.4k
29,The Sandbox-SAND,$0.9244,-1.16%,$176.6m,$74.3m,-3.37%,0.32%,0.42,+0.0029%,-0.0070%,$203.1k
30,Aave-AAVE,$87.93,+1.92%,$175.5m,$48.2m,+8.41%,0.21%,0.27,-0.0064%,+0.0030%,$250.7k
31,Uniswap-UNI,$6.36,+1.54%,$143.5m,$47.9m,+1.18%,0.21%,0.33,-0.0013%,+0.0039%,$308.5k
32,Axie Infinity-AXS,$14.06,-0.50%,$138.4m,$81.7m,+0.85%,0.36%,0.59,-0.0138%,-0.0196%,$427.9k
33,Fantom-FTM,$0.2681,-1.16%,$134.3m,$47.7m,-2.87%,0.21%,0.36,+0.0015%,-0.0004%,$169.5k
34,Celsius-CEL,$1.42,+2.29%,$128.2m,$26.5m,-3.20%,0.12%,0.21,-0.1039%,-0.0783%,$1.2m
35,Unifi Protocol DAO-UNFI,$7.48,-0.02%,$116.8m,$20.8m,+4.81%,0.09%,0.18,+0.0063%,+0.0003%,$132.0k
36,Compound-COMP,$46.11,-1.97%,$116.4m,$22.5m,+7.80%,0.10%,0.19,-0.0113%,-0.0189%,$36.7k
37,FOOTBALL-FOOTBALL,"$1,192.03",+3.30%,$114.6m,$8.4m,+34.40%,0.04%,0.07,+0.1960%,+0.0546%,$210.2k
38,Balancer-BAL,$7.69,-0.05%,$110.7m,$22.5m,-19.58%,0.10%,0.20,+0.0183%,-0.0173%,$267.3k
39,Terra-LUNA,$1.87,-4.56%,$104.3m,$7.4m,-8.18%,0.03%,0.07,+0.0165%,+0.0112%,$361.9k
40,Tron-TRX,$0.0626,-0.59%,$92.4m,$137.5m,-4.55%,0.60%,1.49,-0.0112%,-0.0201%,$73.5k
41,dYdX-DYDX,$1.53,+0.83%,$91.0m,$37.2m,+5.68%,0.16%,0.41,+0.0003%,-0.0085%,$34.4k
42,Gala-GALA,$0.0498,-0.95%,$89.1m,$34.6m,+1.51%,0.15%,0.39,+0.0051%,-0.0012%,$85.2k
43,Decentraland-MANA,$0.7724,-0.48%,$88.9m,$38.7m,-1.63%,0.17%,0.44,+0.0069%,-0.0091%,$114.7k
44,Ethereum Name Service-ENS,$13.81,+3.73%,$88.1m,$25.9m,+13.72%,0.11%,0.29,-0.0071%,+0.0030%,$94.5k
45,Waves-WAVES,$4.48,-0.90%,$83.9m,$51.9m,-1.43%,0.23%,0.62,+0.0081%,+0.0011%,$98.9k
46,Helium-HNT,$4.52,-6.52%,$80.8m,$14.9m,+1.30%,0.06%,0.18,-0.0244%,-0.0388%,$226.1k
47,SushiSwap-SUSHI,$1.10,+4.53%,$79.6m,$28.5m,+4.93%,0.12%,0.36,+0.0102%,+0.0025%,$85.0k
48,Lido DAO Token-LDO,$2.17,+2.33%,$78.7m,$19.7m,+1.60%,0.09%,0.25,-0.0091%,-0.0099%,$265.5k
49,Monero-XMR,$151.62,-1.25%,$76.2m,$41.8m,-4.23%,0.18%,0.55,+0.0135%,-0.0412%,$77.5k
50,ConstitutionDAO-PEOPLE,$0.0201,-1.53%,$74.4m,$25.8m,-6.00%,0.11%,0.35,+0.0052%,-0.0047%,$137.7k
51,Algorand-ALGO,$0.3011,+3.30%,$74.0m,$29.1m,+5.16%,0.13%,0.39,+0.0071%,+0.0063%,$68.2k
52,Kyber Network Crystal-KNC,$1.79,+1.12%,$72.8m,$21.6m,-1.02%,0.09%,0.30,+0.0093%,+0.0105%,$77.2k
53,THETA-THETA,$1.13,-2.48%,$72.2m,$22.2m,+1.09%,0.10%,0.31,-0.0059%,-0.0180%,$146.2k
54,Flow (Dapper labs)-FLOW,$1.97,-3.68%,$71.6m,$27.6m,-6.04%,0.12%,0.39,-0.0016%,+0.0049%,$69.5k
55,ZCash-ZEC,$59.78,+1.22%,$67.1m,$20.8m,-7.69%,0.09%,0.31,+0.0005%,+0.0070%,$175.0k
56,1000XEC-1000XEC,$0.0458,-0.54%,$63.3m,$10.0m,-11.76%,0.04%,0.16,-0.0186%,-0.0028%,$89.4k
57,SHIBA INU-SHIB,$0.0000,-0.97%,$61.8m,$19.7m,-0.09%,0.09%,0.32,+0.0025%,-0.0025%,$99.3k
58,THORChain-RUNE,$1.90,-0.71%,$60.6m,$20.8m,-7.86%,0.09%,0.34,+0.0079%,+0.0078%,$94.9k
59,CertiK-CTK,$1.01,+3.93%,$57.1m,$10.6m,-5.11%,0.05%,0.19,+0.0002%,+0.0100%,$129.1k
60,Oasis Network-ROSE,$0.0647,+1.87%,$54.6m,$12.3m,+2.41%,0.05%,0.22,+0.0061%,+0.0062%,$65.6k
61,BitDAO-BIT,$0.6567,+5.17%,$46.6m,$27.4m,-1.09%,0.12%,0.59,-0.0529%,-0.0517%,$276.7k
62,Bluzelle-BLZ,$0.0959,-2.03%,$44.3m,$7.5m,-1.54%,0.03%,0.17,+0.0100%,+0.0048%,$213.1k
63,Tezos-XTZ,$1.49,-2.68%,$41.8m,$26.0m,+2.26%,0.11%,0.62,-0.0111%,-0.0277%,$62.0k
64,Kava-KAVA,$1.72,+0.44%,$41.2m,$11.4m,-9.95%,0.05%,0.28,+0.0011%,-0.0023%,$123.2k
65,Stellar Lumens-XLM,$0.1038,-0.77%,$40.9m,$35.4m,-2.66%,0.15%,0.87,+0.0113%,-0.0064%,$91.6k
66,Reserve Rights-RSR,$0.0062,-2.72%,$40.0m,$15.4m,-2.40%,0.07%,0.38,+0.0122%,+0.0005%,$46.6k
67,Flamingo-FLM,$0.1159,+0.72%,$39.2m,$18.8m,+1.99%,0.08%,0.48,-0.1188%,-0.1801%,$35.7k
68,DFI.Money-YFII,$994.81,+0.54%,$38.1m,$18.7m,-5.73%,0.08%,0.49,-0.2117%,-0.3094%,$157.0k
69,Zilliqa-ZIL,$0.0357,-0.74%,$37.0m,$22.8m,-1.06%,0.10%,0.62,+0.0076%,+0.0031%,$41.5k
70,LUNA2-LUNA2,n/a,n/a,$36.8m,$3.7m,-22.31%,0.02%,0.10,+0.0100%,+0.0100%,$167.0k
71,Coin98-C98,$0.4314,+1.03%,$34.8m,$14.2m,-5.47%,0.06%,0.41,+0.0061%,+0.0072%,$61.4k
72,Elrond-EGLD,$52.05,-0.96%,$34.7m,$15.9m,-3.77%,0.07%,0.46,+0.0083%,-0.0015%,$38.9k
73,The Graph-GRT,$0.1029,-1.38%,$34.7m,$21.6m,-2.69%,0.09%,0.62,+0.0006%,-0.0033%,$61.3k
74,NEM-XEM,$0.0437,+0.33%,$33.9m,$8.6m,-2.10%,0.04%,0.25,-0.0218%,+0.0123%,$16.7k
75,FTX Token-FTT,$26.32,-1.91%,$33.7m,$68.0m,+0.56%,0.30%,2.02,-0.0085%,-0.0285%,$7.8k
76,VeChain-VET,$0.0240,-1.00%,$31.6m,$16.0m,-1.25%,0.07%,0.51,+0.0065%,+0.0039%,$13.0k
77,Dash-DASH,$45.66,+2.62%,$31.5m,$14.3m,-1.39%,0.06%,0.45,+0.0019%,-0.0051%,$63.9k
78,SafePal-SFP,$0.3727,-7.35%,$31.4m,$6.8m,-0.23%,0.03%,0.22,-0.0463%,-0.0562%,$151.3k
79,Serum-SRM,$0.7819,-1.47%,$31.3m,$24.3m,-2.40%,0.11%,0.78,-0.0049%,-0.0254%,$21.1k
80,Chromia-CHR,$0.1765,-2.37%,$30.8m,$9.1m,-9.44%,0.04%,0.30,-0.0033%,-0.0105%,$64.7k
81,NEO-NEO,$9.04,-0.39%,$30.5m,$13.9m,-0.42%,0.06%,0.46,-0.0025%,-0.0281%,$22.4k
82,iExec RLC-RLC,$1.11,-1.83%,$30.3m,$6.8m,+0.19%,0.03%,0.22,-0.0875%,-0.0931%,$52.4k
83,Terra Classic-LUNC,$0.0002,-9.68%,$30.2m,$1.3m,-2.73%,0.01%,0.04,+0.0100%,+0.0100%,$211.7k
84,Harmony-ONE,$0.0204,-1.96%,$30.2m,$13.9m,-2.30%,0.06%,0.46,+0.0046%,+0.0030%,$20.8k
85,Enjin Coin-ENJ,$0.5083,-1.07%,$30.0m,$14.1m,+2.28%,0.06%,0.47,+0.0107%,-0.0006%,$54.1k
86,MyNeighborAlice-ALICE,$2.02,-0.64%,$29.7m,$10.2m,+2.97%,0.04%,0.34,+0.0072%,+0.0075%,$31.9k
87,Ankr-ANKR,$0.0345,-2.02%,$28.3m,$14.5m,-1.99%,0.06%,0.51,-0.0053%,-0.0211%,$42.1k
88,Loopring-LRC,$0.3535,+0.61%,$26.5m,$13.1m,-4.29%,0.06%,0.49,+0.0044%,+0.0054%,$8.4k
89,Kusama-KSM,$47.37,+0.06%,$25.2m,$15.5m,-0.67%,0.07%,0.62,-0.0068%,-0.0030%,$19.2k
90,Immutable X-IMX,$0.8203,-0.74%,$24.6m,$8.7m,-5.11%,0.04%,0.35,+0.0007%,-0.0040%,$8.8k
91,Arweave-AR,$9.96,-1.17%,$23.9m,$12.9m,-5.49%,0.06%,0.54,+0.0064%,+0.0029%,$17.3k
92,Litentry-LIT,$0.7025,-1.75%,$22.1m,$5.0m,+2.56%,0.02%,0.23,+0.0100%,+0.0045%,$24.6k
93,Maker-MKR,$748.98,-0.77%,$22.0m,$16.0m,-7.03%,0.07%,0.72,+0.0008%,-0.0043%,$7.7k
94,Jasmy-JASMY,$0.0087,+0.51%,$21.5m,$10.9m,-5.35%,0.05%,0.50,+0.0039%,-0.0018%,$17.3k
95,Hedera-HBAR,$0.0618,-2.03%,$21.4m,$8.5m,+5.48%,0.04%,0.40,+0.0066%,-0.0048%,$45.7k
96,BakeryToken-BAKE,$0.2467,-2.05%,$20.7m,$3.9m,+7.97%,0.02%,0.19,+0.0083%,+0.0056%,$34.5k
97,Swipe-SXP,$0.3752,-0.87%,$20.7m,$8.5m,+4.64%,0.04%,0.41,+0.0063%,+0.0020%,$33.9k
98,BinaryX-BNX,$133.84,-0.27%,$20.4m,$26.1m,-1.49%,0.11%,1.28,+0.0100%,+0.0100%,$40.8k
99,Ren-REN,$0.1208,-1.46%,$19.1m,$7.4m,-4.51%,0.03%,0.39,+0.0077%,+0.0028%,$20.3k
100,Ocean Protocol-OCEAN,$0.1609,-3.08%,$18.5m,$3.8m,-13.34%,0.02%,0.21,+0.0069%,+0.0084%,$44.0k
101,Project Galaxy-GAL,$2.49,-1.19%,$18.4m,$11.4m,+2.35%,0.05%,0.62,-0.0023%,+0.0013%,$22.9k
102,Ontology-ONT,$0.2394,-2.19%,$18.4m,$8.4m,-7.32%,0.04%,0.46,-0.0091%,-0.0035%,$21.8k
103,Audius-AUDIO,$0.2800,-0.55%,$18.3m,$7.8m,+4.73%,0.03%,0.42,-0.0192%,-0.0250%,$8.1k
104,Bella Protocol-BEL,$0.6669,-0.66%,$18.1m,$3.7m,-2.57%,0.02%,0.21,-0.0024%,-0.0164%,$23.4k
105,Celo-CELO,$0.8359,-0.76%,$18.1m,$8.8m,-3.19%,0.04%,0.49,+0.0135%,-0.0003%,$7.7k
106,Storj-STORJ,$0.5395,-0.77%,$18.0m,$11.2m,-0.79%,0.05%,0.62,+0.0068%,+0.0045%,$23.0k
107,OmiseGO-OMG,$1.78,-0.28%,$17.8m,$11.8m,-0.03%,0.05%,0.66,+0.0117%,-0.0003%,$13.8k
108,Mask Network-MASK,$1.31,-0.37%,$17.4m,$6.2m,-8.11%,0.03%,0.36,+0.0048%,+0.0178%,$48.7k
109,Qtum-QTUM,$3.13,-1.10%,$17.3m,$14.9m,-4.30%,0.06%,0.86,-0.0022%,+0.0015%,$4.7k
110,Iota-IOTA,$0.2796,-0.79%,$16.3m,$10.4m,-1.77%,0.05%,0.64,+0.0024%,+0.0004%,$15.5k
111,Bitcoin SV-BSV,$53.48,+2.00%,$16.1m,$32.8m,+1.22%,0.14%,2.04,+0.0078%,+0.0173%,$5.3k
112,Band Protocol-BAND,$1.30,+1.06%,$15.7m,$5.3m,+3.82%,0.02%,0.34,+0.0021%,+0.0078%,$30.2k
113,Ravencoin-RVN,$0.0282,-1.24%,$15.5m,$5.4m,-0.21%,0.02%,0.35,+0.0094%,-0.0107%,$13.4k
114,Basic Attention Token-BAT,$0.3351,-0.97%,$15.3m,$10.7m,-3.26%,0.05%,0.70,+0.0127%,-0.0092%,$17.1k
115,Internet Computer-ICP,$6.26,-0.35%,$15.1m,$12.9m,-0.36%,0.06%,0.86,+0.0067%,+0.0020%,$10.5k
116,LooksRare-LOOKS,$0.2845,-2.59%,$15.0m,$14.8m,-8.01%,0.06%,0.98,-0.0065%,-0.0018%,$52.7k
117,Origin Protocol-OGN,$0.1674,-1.09%,$14.9m,$7.1m,-3.09%,0.03%,0.48,+0.0100%,+0.0090%,$1.1k
118,Gitcoin-GTC,$2.16,-3.71%,$14.8m,$4.1m,-2.78%,0.02%,0.27,+0.0100%,+0.0100%,$23.4k
119,Coti-COTI,$0.0922,-0.03%,$14.6m,$4.0m,-1.18%,0.02%,0.27,-0.0056%,-0.0050%,$37.8k
120,Raydium-RAY,$0.6405,-1.07%,$14.4m,$7.7m,-0.90%,0.03%,0.54,-0.0205%,-0.0196%,$10.4k
121,Horizen-ZEN,$15.43,-2.04%,$14.3m,$6.5m,+0.68%,0.03%,0.45,-0.0005%,+0.0067%,$16.5k
122,IOST-IOST,$0.0129,-0.83%,$14.1m,$12.0m,-3.85%,0.05%,0.85,-0.0009%,-0.0025%,$23.3k
123,Linear-LINA,$0.0081,+1.60%,$13.9m,$4.7m,-6.34%,0.02%,0.33,+0.0064%,+0.0082%,$37.2k
124,Aragon-ANT,$1.77,+2.57%,$13.8m,$5.4m,-6.70%,0.02%,0.39,+0.0177%,-0.0058%,$30.3k
125,Metal-MTL,$1.18,+0.11%,$13.4m,$6.3m,+0.36%,0.03%,0.47,-0.0085%,-0.0052%,$2.9k
126,Holo-HOT,$0.0020,-1.05%,$13.3m,$5.6m,-2.19%,0.02%,0.42,-0.0096%,-0.0266%,$29.1k
127,Wootrade-WOO,$0.1499,-0.71%,$12.9m,$4.6m,+3.17%,0.02%,0.36,+0.0100%,+0.0100%,$10.2k
128,Binance BTCDOM Index-BTCDOM,"$1,196.40",-0.52%,$11.9m,$9.5m,-4.80%,0.04%,0.80,+0.0349%,+0.0155%,$34.9k
129,Dent-DENT,$0.0009,-0.62%,$11.8m,$5.5m,+0.40%,0.02%,0.47,+0.0072%,+0.0051%,$37.6k
130,IoTeX-IOTX,$0.0351,+5.75%,$11.6m,$6.6m,-0.90%,0.03%,0.57,+0.0037%,+0.0048%,$11.8k
131,Reef-REEF,$0.0037,+0.40%,$11.5m,$4.4m,+1.53%,0.02%,0.38,+0.0037%,+0.0032%,$15.1k
132,StormX-STMX,$0.0078,+0.73%,$11.5m,$3.4m,-9.68%,0.01%,0.30,+0.0031%,+0.0071%,$15.8k
133,0x-ZRX,$0.2927,-0.88%,$11.3m,$8.3m,+1.75%,0.04%,0.73,-0.0061%,-0.0104%,$2.7k
134,NKN-NKN,$0.0987,-0.13%,$11.1m,$3.3m,-2.59%,0.01%,0.30,+0.0083%,+0.0038%,$6.9k
135,Celer Network-CELR,$0.0173,-2.63%,$11.1m,$4.6m,-6.37%,0.02%,0.41,+0.0100%,+0.0066%,$6.3k
136,Civic-CVC,$0.1402,-1.84%,$10.5m,$6.9m,-7.81%,0.03%,0.66,+0.0103%,-0.0004%,$33.2k
137,Tether-USDT,$1.00,+0.01%,$9.7m,$291.7m,+1.61%,1.27%,30.06,-0.0002%,-0.0002%,$0.0
138,Step App-FITFI,$0.0762,-1.97%,$9.7m,$2.6m,-0.20%,0.01%,0.26,+0.0185%,-0.0053%,$33.4k
139,API3-API3,$1.79,-0.16%,$9.7m,$4.6m,-4.75%,0.02%,0.47,-0.0007%,+0.0045%,$3.1k
140,SKALE Network-SKL,$0.0483,+0.11%,$9.6m,$5.8m,-0.55%,0.03%,0.61,+0.0077%,+0.0075%,$19.9k
141,Mines of Dalarnia-DAR,$0.2437,-0.68%,$9.5m,$2.8m,-0.95%,0.01%,0.29,+0.0100%,+0.0058%,$28.2k
142,Alpha Finance Lab-ALPHA,$0.1212,-0.73%,$9.3m,$4.7m,-4.08%,0.02%,0.50,+0.0050%,-0.0046%,$12.6k
143,Cartesi-CTSI,$0.1394,-0.04%,$9.3m,$2.7m,-6.63%,0.01%,0.30,-0.0074%,-0.0220%,$25.0k
144,Automata Network-ATA,$0.1543,-3.47%,$9.0m,$2.6m,+15.65%,0.01%,0.29,+0.0100%,+0.0040%,$16.1k
145,Icon-ICX,$0.2704,+0.66%,$9.0m,$3.7m,-9.66%,0.02%,0.42,-0.0028%,-0.0083%,$708.1
146,Dusk Network-DUSK,$0.1332,-3.83%,$7.9m,$3.4m,-12.57%,0.01%,0.44,+0.0100%,+0.0100%,$14.6k
147,Livepeer-LPT,$10.08,+0.29%,$7.8m,$6.4m,-0.60%,0.03%,0.82,+0.0054%,+0.0037%,$6.8k
148,TomoChain-TOMO,$0.4853,-2.14%,$7.3m,$3.2m,+0.89%,0.01%,0.44,+0.0057%,+0.0062%,$8.5k
149,Badger DAO-BADGER,$4.92,+1.70%,$6.6m,$2.6m,+2.06%,0.01%,0.40,+0.0034%,-0.0164%,$430.4
150,DigiByte-DGB,$0.0104,-1.00%,$6.6m,$3.8m,+1.82%,0.02%,0.57,+0.0100%,-0.0277%,$7.1k
151,DeFi Binance-DEFI,$756.10,+0.32%,$6.5m,$1.7m,-10.37%,0.01%,0.27,-0.0271%,-0.0828%,$12.4k
152,ARPA Chain-ARPA,$0.0351,-0.27%,$6.4m,$3.1m,-3.43%,0.01%,0.49,+0.0086%,-0.0020%,$1.6k
153,Anchor Protocol-ANC,$0.0901,-9.31%,$6.3m,$1.1m,-23.99%,0.00%,0.18,-0.0066%,-0.0083%,$54.1k
154,Klaytn-KLAY,$0.2327,+0.38%,$5.8m,$4.7m,-0.99%,0.02%,0.81,+0.0100%,+0.0024%,$276.4
155,Yield Guild Games-YGG,$0.4745,-2.10%,$5.2m,$4.3m,-0.38%,0.02%,0.82,-0.0002%,+0.0042%,$1.6k
156,Tornado Cash-TORN,$8.82,+1.09%,$4.9m,$1.1m,+23.03%,0.00%,0.23,+0.0767%,+0.0247%,$5.4k
157,Altcoin Index FTX-ALT,"$1,900.10",+0.37%,$4.7m,$13.5m,-0.63%,0.06%,2.87,-0.0006%,-0.0012%,$0.0
158,Injective Protocol-INJ,$1.54,+0.44%,$4.6m,$1.9m,-5.87%,0.01%,0.40,+0.0100%,+0.0100%,$605.2
159,Crypto.com Coin-CRO,$0.1200,-1.27%,$4.4m,$12.1m,-0.77%,0.05%,2.71,+0.0029%,-0.0094%,$2.4k
160,Wrapped NXM-WNXM,$15.98,-0.34%,$3.5m,$532.2k,-5.39%,0.00%,0.15,-0.0236%,+0.0256%,$63.4
161,APENFT-NFT,$0.0000,-1.55%,$3.4m,$398.5k,-9.14%,0.00%,0.12,-0.0186%,-0.0051%,$1.2k
162,UMA-UMA,$2.76,+1.20%,$3.4m,$902.2k,-1.38%,0.00%,0.27,+0.2835%,-0.2720%,$49.6
163,DODO-DODO,$0.1231,-3.10%,$3.3m,$2.0m,+5.97%,0.01%,0.60,-0.0519%,-0.0524%,$264.6
164,Adventure Gold-AGLD,$0.3497,+1.33%,$3.1m,$1.1m,+0.21%,0.00%,0.36,+0.0159%,+0.0026%,$2.4
165,Quant-QNT,$92.90,-2.23%,$2.9m,$61.5k,+8.20%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
166,Everdome-DOME,$0.0018,-3.68%,$2.9m,$748.9k,+0.94%,0.00%,0.26,-0.1129%,+0.2114%,$9.6k
167,Render Token-RNDR,$0.5149,-1.29%,$2.9m,$3.2m,-0.15%,0.01%,1.11,+0.0070%,+0.0070%,$680.0
168,Dora Factory-DORA,$2.65,-1.49%,$2.9m,$292.5k,-5.96%,0.00%,0.10,+0.0078%,-0.0655%,$2.2k
169,JUST-JST,$0.0272,-0.48%,$2.6m,$1.6m,+1.26%,0.01%,0.62,-0.0111%,-0.0070%,$0.0
170,Siacoin-SC,$0.0040,-0.60%,$2.6m,$884.2k,-10.29%,0.00%,0.34,+0.0320%,-0.0317%,$126.3
171,Moonbeam-GLMR,$0.5364,+2.65%,$2.5m,$2.0m,+1.69%,0.01%,0.81,+0.0071%,+0.0050%,$1.7k
172,Smooth Love Potion-SLP,$0.0039,-0.64%,$2.4m,$4.0m,+0.31%,0.02%,1.66,+0.0036%,-0.0121%,$1.1k
173,Mina-MINA,$0.6578,-0.93%,$2.4m,$2.9m,-1.95%,0.01%,1.20,+0.0132%,+0.0006%,$30.9
174,OKB-OKB,$15.62,+1.83%,$2.3m,$4.5m,+2.10%,0.02%,1.92,+0.0033%,+0.0034%,$5.9k
175,Spell Token-SPELL,$0.0014,-0.32%,$2.3m,$2.7m,+1.10%,0.01%,1.17,+0.0012%,+0.0066%,$1.7k
176,Gods Unchained-GODS,$0.3563,+13.02%,$2.2m,$485.7k,+39.47%,0.00%,0.22,+0.0131%,+0.0111%,$16.5k
177,Huobi Token-HT,$4.84,+2.52%,$2.1m,$4.9m,-3.49%,0.02%,2.29,+0.0070%,+0.0071%,$809.6
178,Perpetual Protocol-PERP,$0.6833,-0.13%,$2.1m,$1.6m,-0.12%,0.01%,0.77,+0.0045%,-0.0258%,$0.0
179,Frax Share-FXS,$6.22,+5.26%,$2.1m,$7.0m,+5.64%,0.03%,3.35,-0.0057%,-0.0071%,$502.9
180,Bancor-BNT,$0.4631,+0.92%,$2.0m,$1.7m,-3.11%,0.01%,0.84,-0.1139%,+0.0766%,$984.8
181,Tribe-TRIBE,$0.2682,-1.49%,$2.0m,$95.4k,+7.38%,0.00%,0.05,-0.0120%,+0.0100%,$0.0
182,Chain-XCN,$0.0868,+25.93%,$1.9m,$1.0m,+10.42%,0.00%,0.54,-0.7226%,-0.7155%,$0.0
183,Convex Finance-CVX,$5.34,-0.56%,$1.8m,$4.1m,-2.20%,0.02%,2.28,-0.0679%,-0.0684%,$183.2
184,DeFi FTX-DEFI,"$2,815.90",+0.90%,$1.8m,$3.4m,+1.52%,0.01%,1.94,-0.0061%,-0.0063%,$576.8
185,Boba Network-BOBA,$0.3239,+2.18%,$1.7m,$785.8k,+1.46%,0.00%,0.46,+0.0071%,+0.0039%,$2.1k
186,Akropolis -AKRO,$0.0036,+2.39%,$1.7m,$313.2k,-3.78%,0.00%,0.19,+0.0100%,+0.0100%,$0.0
187,Casper-CSPR,$0.0291,+1.43%,$1.5m,$536.4k,+20.54%,0.00%,0.36,+0.0209%,+0.0333%,$877.8
188,Conflux Network-CFX,$0.0504,+0.39%,$1.5m,$1.0m,-0.23%,0.00%,0.71,+0.0106%,-0.0152%,$0.5
189,Shitcoin Index FTX-SHIT,"$2,523.90",-0.27%,$1.4m,$11.6m,-1.49%,0.05%,8.15,-0.0007%,-0.0001%,$0.0
190,Chia Network-XCH,$36.19,-0.47%,$1.3m,$1.1m,+1.66%,0.00%,0.80,-0.2307%,+0.2620%,$767.7
191,Prometeus-PROM,$5.95,+4.80%,$1.3m,$624.5k,-2.97%,0.00%,0.49,-0.0659%,-0.0611%,$8.7k
192,Alchemy Pay-ACH,$0.0128,-1.51%,$1.2m,$360.3k,-1.83%,0.00%,0.29,+0.0100%,+0.0100%,$297.8
193,Verasity-VRA,$0.0046,-0.98%,$1.1m,$20.4k,-13.91%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
