,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
24,Unifi Protocol DAO-UNFI,$8.02,+3.86%,$148.8m,$21.9m,-2.01%,0.09%,0.15,+0.0063%,+0.0052%,$72.0k
25,ApeCoin-APE,$4.77,+0.68%,$147.5m,$69.2m,+0.57%,0.29%,0.47,+0.0043%,+0.0035%,$224.8k
26,Bitcoin Cash-BCH,$117.11,-0.72%,$142.1m,$170.8m,+1.56%,0.71%,1.20,-0.0013%,-0.0115%,$68.4k
27,Decentraland-MANA,$0.8083,+3.82%,$136.8m,$44.8m,+15.00%,0.19%,0.33,+0.0096%,+0.0110%,$248.3k
28,Curve DAO Token-CRV,$1.09,+1.73%,$130.1m,$59.5m,+1.53%,0.25%,0.46,-0.0489%,-0.0484%,$146.1k
29,Helium-HNT,$4.25,-6.54%,$128.4m,$21.3m,+36.47%,0.09%,0.17,+0.0030%,+0.0031%,$401.8k
30,SHIBA INU-SHIB,$0.0000,+3.19%,$117.4m,$22.0m,+9.10%,0.09%,0.19,+0.0065%,+0.0059%,$510.6k
31,Waves-WAVES,$4.58,+1.63%,$95.5m,$53.3m,+0.61%,0.22%,0.56,+0.0057%,+0.0061%,$69.8k
32,Algorand-ALGO,$0.3091,+2.50%,$95.3m,$31.7m,+7.17%,0.13%,0.33,-0.0111%,-0.0031%,$56.5k
33,yearn.finance-YFI,"$9,489.29",-1.69%,$83.7m,$39.7m,-6.98%,0.17%,0.47,+0.0085%,+0.0030%,$104.7k
34,Fantom-FTM,$0.2716,+1.12%,$82.6m,$49.8m,+3.39%,0.21%,0.60,+0.0075%,+0.0090%,$43.6k
35,ConstitutionDAO-PEOPLE,$0.0212,+3.08%,$78.7m,$28.0m,+6.45%,0.12%,0.36,-0.0154%,+0.0085%,$117.9k
36,Synthetix Network Token-SNX,$3.02,+2.88%,$75.9m,$36.2m,+2.42%,0.15%,0.48,-0.0162%,-0.0193%,$26.9k
37,Uniswap-UNI,$6.42,+1.89%,$74.7m,$47.6m,+2.00%,0.20%,0.64,+0.0000%,-0.0070%,$41.8k
38,Tron-TRX,$0.0632,+0.41%,$70.5m,$143.1m,+2.99%,0.60%,2.03,-0.0023%,+0.0003%,$3.9k
39,Gala-GALA,$0.0513,+2.31%,$70.4m,$36.5m,+2.56%,0.15%,0.52,+0.0085%,+0.0079%,$50.5k
40,Aave-AAVE,$88.51,+1.94%,$68.9m,$46.8m,+1.53%,0.20%,0.68,-0.0059%,+0.0048%,$3.5k
41,ZCash-ZEC,$63.88,+2.75%,$65.2m,$24.3m,+3.57%,0.10%,0.37,-0.0066%,-0.0015%,$128.4k
42,Ethereum Name Service-ENS,$13.64,-1.77%,$62.4m,$27.9m,-5.29%,0.12%,0.45,+0.0112%,+0.0125%,$12.4k
43,Celsius-CEL,$1.45,+3.98%,$57.5m,$26.8m,+4.28%,0.11%,0.47,-0.0981%,-0.0384%,$307.6k
44,Monero-XMR,$155.59,+1.10%,$56.8m,$48.0m,+5.88%,0.20%,0.84,-0.0485%,-0.0585%,$44.2k
45,Ravencoin-RVN,$0.0303,+6.49%,$55.7m,$11.2m,+98.95%,0.05%,0.20,-0.0354%,-0.0193%,$68.0k
46,Stargate Finance-STG,$0.6235,-2.63%,$54.7m,$15.8m,+0.22%,0.07%,0.29,-0.0739%,-0.0714%,$94.3k
47,dYdX-DYDX,$1.59,+2.98%,$54.6m,$38.4m,+3.88%,0.16%,0.70,-0.0072%,-0.0106%,$6.4k
48,CertiK-CTK,$1.01,-0.80%,$49.3m,$11.1m,-11.23%,0.05%,0.23,+0.0100%,+0.0100%,$141.0k
49,1inch-1INCH,$0.6669,-2.65%,$48.4m,$24.8m,-5.84%,0.10%,0.51,-0.0040%,-0.0021%,$88.2k
50,Enjin Coin-ENJ,$0.5304,+2.85%,$47.5m,$15.7m,+9.38%,0.07%,0.33,+0.0077%,+0.0080%,$130.5k
51,Stellar Lumens-XLM,$0.1051,+0.68%,$46.6m,$36.7m,+2.98%,0.15%,0.79,-0.0015%,-0.0005%,$45.6k
52,SushiSwap-SUSHI,$1.13,+1.87%,$46.2m,$29.5m,-1.17%,0.12%,0.64,-0.0109%,-0.0177%,$27.5k
53,Kusama-KSM,$50.39,+3.83%,$45.2m,$19.6m,+23.66%,0.08%,0.43,-0.0328%,-0.0431%,$37.4k
54,Balancer-BAL,$7.15,-2.86%,$45.1m,$17.2m,-16.40%,0.07%,0.38,+0.0099%,-0.0010%,$107.5k
55,Compound-COMP,$48.18,+1.87%,$44.4m,$24.3m,+5.88%,0.10%,0.55,+0.0083%,+0.0006%,$45.6k
56,THETA-THETA,$1.16,+1.27%,$44.1m,$22.3m,+0.38%,0.09%,0.51,-0.0044%,-0.0015%,$96.6k
57,Kyber Network Crystal-KNC,$1.69,-2.06%,$43.2m,$18.3m,-6.84%,0.08%,0.42,-0.0053%,+0.0042%,$52.0k
58,THORChain-RUNE,$1.93,+2.04%,$38.8m,$21.9m,-1.51%,0.09%,0.57,+0.0082%,+0.0082%,$42.6k
59,Flamingo-FLM,$0.1200,+0.17%,$36.3m,$20.3m,-2.22%,0.08%,0.56,-0.0301%,-0.0201%,$12.0k
60,Flow (Dapper labs)-FLOW,$1.95,+0.87%,$35.6m,$26.7m,-1.03%,0.11%,0.75,+0.0040%,+0.0043%,$4.2k
61,FOOTBALL-FOOTBALL,"$1,132.66",-4.20%,$33.7m,$7.5m,-14.54%,0.03%,0.22,+0.1275%,+0.0201%,$84.1k
62,Bella Protocol-BEL,$0.6874,+2.87%,$31.5m,$4.7m,+24.34%,0.02%,0.15,+0.0100%,+0.0100%,$40.8k
63,Lido DAO Token-LDO,$2.02,-0.87%,$29.4m,$17.5m,+0.79%,0.07%,0.59,-0.0185%,-0.0188%,$38.4k
64,Oasis Network-ROSE,$0.0642,+1.12%,$28.7m,$12.2m,+2.78%,0.05%,0.43,+0.0079%,+0.0080%,$50.8k
65,Terra-LUNA,$1.83,-0.67%,$27.9m,$7.4m,+2.57%,0.03%,0.26,+0.0161%,+0.0149%,$104.7k
66,Elrond-EGLD,$51.32,-0.96%,$27.4m,$16.5m,+3.02%,0.07%,0.60,+0.0018%,+0.0034%,$24.7k
67,Ankr-ANKR,$0.0347,+0.57%,$26.8m,$14.8m,-0.97%,0.06%,0.55,+0.0004%,+0.0015%,$24.1k
68,Horizen-ZEN,$16.28,+4.78%,$25.5m,$8.0m,+20.66%,0.03%,0.31,-0.0007%,+0.0048%,$11.6k
69,Tezos-XTZ,$1.55,+3.10%,$24.9m,$28.8m,+4.00%,0.12%,1.15,-0.0082%,-0.0059%,$32.2k
70,NEO-NEO,$9.42,+3.09%,$24.9m,$15.0m,+5.35%,0.06%,0.60,-0.0010%,+0.0189%,$7.3k
71,Dash-DASH,$47.12,+1.21%,$24.8m,$15.9m,+5.23%,0.07%,0.64,+0.0155%,+0.0072%,$6.2k
72,VeChain-VET,$0.0248,+2.62%,$24.7m,$17.0m,+5.30%,0.07%,0.69,+0.0087%,+0.0085%,$5.9k
73,Coin98-C98,$0.4432,+0.28%,$24.5m,$15.4m,-6.36%,0.06%,0.63,+0.0068%,+0.0073%,$10.8k
74,Loopring-LRC,$0.3663,+3.53%,$23.8m,$14.7m,+10.99%,0.06%,0.62,+0.0070%,+0.0063%,$29.8k
75,Iota-IOTA,$0.2897,+3.37%,$22.4m,$12.1m,+14.24%,0.05%,0.54,+0.0119%,+0.0294%,$16.0k
76,Zilliqa-ZIL,$0.0361,+0.87%,$22.1m,$23.6m,+2.22%,0.10%,1.07,+0.0075%,+0.0043%,$1.8k
77,1000XEC-1000XEC,$0.0439,-1.15%,$21.4m,$8.0m,-7.74%,0.03%,0.37,+0.0028%,+0.0061%,$52.7k
78,Serum-SRM,$0.8096,+3.75%,$21.2m,$26.7m,+7.07%,0.11%,1.26,+0.0047%,+0.0067%,$10.3k
79,The Graph-GRT,$0.1028,+1.04%,$19.3m,$22.1m,+1.22%,0.09%,1.14,+0.0025%,+0.0177%,$2.7k
80,Gitcoin-GTC,$2.25,-0.45%,$18.9m,$4.6m,+0.28%,0.02%,0.24,+0.0100%,+0.0100%,$56.4k
81,Chromia-CHR,$0.1790,+2.04%,$18.8m,$9.4m,+1.18%,0.04%,0.50,-0.0056%,-0.0066%,$44.4k
82,Jasmy-JASMY,$0.0089,+1.76%,$18.7m,$11.9m,+1.76%,0.05%,0.63,+0.0075%,+0.0074%,$22.3k
83,MyNeighborAlice-ALICE,$2.11,+3.17%,$17.6m,$10.9m,+4.15%,0.05%,0.62,+0.0078%,+0.0075%,$3.2k
84,iExec RLC-RLC,$1.12,-0.69%,$17.4m,$6.3m,-7.54%,0.03%,0.36,-0.0166%,-0.0194%,$15.6k
85,Kava-KAVA,$1.69,+0.06%,$17.3m,$11.8m,+1.43%,0.05%,0.68,+0.0043%,+0.0040%,$27.1k
86,Internet Computer-ICP,$6.40,-1.75%,$17.1m,$13.2m,-3.33%,0.06%,0.77,+0.0022%,+0.0216%,$7.2k
87,Bluzelle-BLZ,$0.0953,-0.35%,$16.5m,$7.2m,-6.35%,0.03%,0.43,+0.0100%,+0.0100%,$7.0k
88,FTX Token-FTT,$26.24,+0.06%,$16.5m,$68.0m,+0.83%,0.28%,4.12,+0.0011%,-0.0032%,$94.1
89,Reserve Rights-RSR,$0.0063,+0.61%,$16.5m,$15.0m,-0.73%,0.06%,0.91,+0.0094%,+0.0069%,$1.0k
90,Harmony-ONE,$0.0206,+1.44%,$16.3m,$14.3m,+0.34%,0.06%,0.88,+0.0065%,+0.0074%,$13.4k
91,OmiseGO-OMG,$1.85,+3.05%,$15.1m,$12.8m,+6.68%,0.05%,0.85,+0.0048%,-0.0060%,$4.1k
92,Project Galaxy-GAL,$2.50,+0.73%,$14.1m,$11.8m,+4.28%,0.05%,0.84,-0.0042%,-0.0034%,$2.9k
93,Aragon-ANT,$1.83,+1.41%,$14.0m,$5.9m,-4.51%,0.02%,0.42,+0.0101%,+0.0141%,$20.8k
94,Audius-AUDIO,$0.2930,+2.56%,$13.9m,$8.2m,+4.38%,0.03%,0.59,+0.0061%,+0.0065%,$741.1
95,BinaryX-BNX,$135.28,-0.82%,$13.7m,$27.8m,-2.51%,0.12%,2.03,+0.0065%,+0.0073%,$13.4k
96,Maker-MKR,$744.48,+0.17%,$13.4m,$16.3m,-1.11%,0.07%,1.22,-0.0090%,-0.0087%,$11.6k
97,Basic Attention Token-BAT,$0.3462,+2.85%,$13.4m,$11.6m,+6.23%,0.05%,0.86,+0.0138%,+0.0125%,$7.2k
98,NEM-XEM,$0.0439,+1.01%,$12.9m,$9.0m,+3.95%,0.04%,0.70,-0.0254%,-0.0026%,$1.7k
99,ARPA Chain-ARPA,$0.0365,+3.53%,$12.9m,$3.7m,+8.99%,0.02%,0.29,+0.0100%,+0.0100%,$68.9k
100,Ontology-ONT,$0.2254,-5.67%,$12.9m,$8.9m,+0.84%,0.04%,0.69,+0.0012%,+0.0181%,$29.2k
101,DFI.Money-YFII,$994.00,+0.59%,$12.4m,$18.6m,+0.12%,0.08%,1.51,-0.1334%,-0.1870%,$19.7k
102,Hedera-HBAR,$0.0609,-1.04%,$12.0m,$9.2m,+8.88%,0.04%,0.77,+0.0068%,+0.0080%,$22.2k
103,Mask Network-MASK,$1.33,+2.05%,$11.9m,$6.6m,+1.25%,0.03%,0.55,+0.0141%,+0.0179%,$1.8k
104,BitDAO-BIT,$0.6292,+1.55%,$11.9m,$25.2m,+2.83%,0.11%,2.12,-0.2867%,-0.2863%,$138.6k
105,Bitcoin SV-BSV,$53.08,+1.07%,$11.5m,$32.7m,+1.10%,0.14%,2.85,+0.0081%,+0.0046%,$3.2k
106,Terra Classic-LUNC,$0.0002,-4.38%,$11.4m,$1.5m,+0.75%,0.01%,0.13,+0.0100%,+0.0100%,$28.6k
107,Storj-STORJ,$0.5477,+1.30%,$11.2m,$11.7m,+2.90%,0.05%,1.05,+0.0059%,+0.0088%,$2.4k
108,Badger DAO-BADGER,$5.14,+7.80%,$11.1m,$3.0m,+22.23%,0.01%,0.27,-0.1192%,-0.0674%,$10.5k
109,Litentry-LIT,$0.7135,+0.63%,$11.0m,$5.0m,+2.74%,0.02%,0.45,+0.0100%,+0.0100%,$938.6
110,Metal-MTL,$1.16,+0.29%,$10.8m,$6.0m,-2.04%,0.02%,0.55,-0.0218%,-0.0321%,$5.2k
111,Qtum-QTUM,$3.18,+0.49%,$10.6m,$15.4m,+0.92%,0.06%,1.45,+0.0103%,+0.0174%,$3.1k
112,Coti-COTI,$0.0954,+0.07%,$10.4m,$4.5m,-7.55%,0.02%,0.43,+0.0007%,+0.0033%,$12.1k
113,Swipe-SXP,$0.3833,+1.43%,$9.9m,$8.8m,+5.04%,0.04%,0.89,+0.0076%,+0.0080%,$7.1k
114,Origin Protocol-OGN,$0.1712,+1.17%,$9.8m,$7.4m,+2.76%,0.03%,0.75,+0.0100%,+0.0100%,$228.8
115,Arweave-AR,$10.04,-0.83%,$9.5m,$12.8m,-2.71%,0.05%,1.35,+0.0046%,+0.0042%,$2.1k
116,LooksRare-LOOKS,$0.2716,-0.54%,$9.2m,$13.8m,-2.08%,0.06%,1.50,-0.0007%,+0.0055%,$7.3k
117,Linear-LINA,$0.0083,+3.54%,$9.1m,$5.0m,+7.71%,0.02%,0.55,+0.0077%,+0.0122%,$9.3k
118,Ren-REN,$0.1219,+0.19%,$9.1m,$7.3m,-2.28%,0.03%,0.80,+0.0023%,+0.0137%,$2.3k
119,Immutable X-IMX,$0.8359,+1.64%,$9.0m,$8.7m,+0.17%,0.04%,0.97,+0.0042%,+0.0056%,$523.8
120,BakeryToken-BAKE,$0.2517,+1.08%,$8.9m,$3.7m,-0.95%,0.02%,0.42,+0.0100%,+0.0100%,$16.3k
121,Band Protocol-BAND,$1.32,+0.10%,$8.8m,$5.5m,+0.32%,0.02%,0.63,+0.0056%,+0.0087%,$2.8k
122,Yield Guild Games-YGG,$0.4992,-3.55%,$8.8m,$4.6m,-6.63%,0.02%,0.53,+0.0008%,+0.0042%,$10.7k
123,SKALE Network-SKL,$0.0496,+1.81%,$8.6m,$6.0m,+5.99%,0.03%,0.70,+0.0083%,+0.0074%,$7.3k
124,SafePal-SFP,$0.3776,+2.08%,$8.5m,$5.8m,-10.88%,0.02%,0.68,+0.0100%,+0.0100%,$10.8k
125,API3-API3,$1.79,+0.59%,$8.4m,$4.6m,+2.68%,0.02%,0.55,+0.0090%,-0.0266%,$2.2k
126,Ocean Protocol-OCEAN,$0.1628,+0.66%,$8.2m,$3.8m,+1.91%,0.02%,0.46,+0.0100%,+0.0100%,$7.7k
127,Livepeer-LPT,$10.42,+3.25%,$8.0m,$6.6m,+2.88%,0.03%,0.82,+0.0161%,+0.0038%,$693.7
128,StormX-STMX,$0.0080,+3.55%,$7.9m,$3.5m,-1.61%,0.01%,0.44,+0.0009%,+0.0012%,$6.2k
129,Mines of Dalarnia-DAR,$0.2493,+1.12%,$7.8m,$3.1m,+6.73%,0.01%,0.40,+0.0100%,+0.0100%,$1.6k
130,Holo-HOT,$0.0021,+1.90%,$7.7m,$5.5m,+1.59%,0.02%,0.71,+0.0079%,+0.0081%,$8.3k
131,Dent-DENT,$0.0010,+1.55%,$7.7m,$5.7m,+4.85%,0.02%,0.74,-0.0024%,-0.0041%,$4.9k
132,Crypto.com Coin-CRO,$0.1190,-0.06%,$7.4m,$12.2m,+0.99%,0.05%,1.65,-0.0047%,-0.0083%,$3.7k
133,IOST-IOST,$0.0130,+0.81%,$7.4m,$12.3m,+0.72%,0.05%,1.66,+0.0033%,+0.0111%,$3.9k
134,Celer Network-CELR,$0.0176,+1.00%,$7.2m,$4.8m,-4.69%,0.02%,0.67,+0.0100%,+0.0100%,$164.4
135,NKN-NKN,$0.1006,+0.82%,$7.2m,$3.5m,-0.35%,0.01%,0.48,+0.0097%,+0.0092%,$1.7k
136,Celo-CELO,$0.8302,-0.14%,$7.2m,$9.1m,+2.28%,0.04%,1.27,+0.0102%,-0.0019%,$10.2k
137,DigiByte-DGB,$0.0106,+1.09%,$7.1m,$3.8m,+5.74%,0.02%,0.54,+0.0100%,+0.0100%,$6.7k
138,Wootrade-WOO,$0.1542,+1.16%,$7.1m,$4.4m,-1.29%,0.02%,0.62,+0.0100%,+0.0100%,$106.3
139,Reef-REEF,$0.0038,+0.90%,$7.0m,$4.4m,+0.74%,0.02%,0.63,+0.0054%,+0.0056%,$3.4k
140,Automata Network-ATA,$0.1564,+1.91%,$6.9m,$2.9m,+3.24%,0.01%,0.42,+0.0100%,+0.0100%,$138.1
141,LUNA2-LUNA2,n/a,n/a,$6.9m,$3.5m,-2.89%,0.01%,0.51,+0.0100%,+0.0100%,$51.1k
142,Raydium-RAY,$0.6607,+3.38%,$6.8m,$8.0m,+2.55%,0.03%,1.18,-0.0066%,-0.0065%,$5.6k
143,0x-ZRX,$0.2953,+0.75%,$6.7m,$8.4m,+0.86%,0.04%,1.25,+0.0031%,+0.0013%,$1.5k
144,Cartesi-CTSI,$0.1417,+3.01%,$6.7m,$3.0m,-3.36%,0.01%,0.45,-0.0106%,-0.0081%,$192.1
145,Alpha Finance Lab-ALPHA,$0.1191,+0.07%,$6.3m,$5.3m,+1.27%,0.02%,0.84,+0.0121%,+0.0123%,$16.1k
146,Dusk Network-DUSK,$0.1358,-0.04%,$6.2m,$3.6m,-16.91%,0.02%,0.59,-0.0285%,-0.0324%,$1.4k
147,Akropolis -AKRO,$0.0037,+2.46%,$5.8m,$308.7k,+5.32%,0.00%,0.05,+0.0100%,+0.0100%,$38.8k
148,IoTeX-IOTX,$0.0337,-2.11%,$5.7m,$6.3m,-4.21%,0.03%,1.10,+0.0100%,+0.0100%,$449.4
149,Binance BTCDOM Index-BTCDOM,"$1,186.90",-0.64%,$5.3m,$10.7m,+6.66%,0.04%,2.00,+0.1047%,+0.1121%,$6.2k
150,Civic-CVC,$0.1419,-0.05%,$5.3m,$7.3m,+4.29%,0.03%,1.36,+0.0108%,+0.0151%,$158.8
151,Icon-ICX,$0.2682,+1.20%,$5.3m,$4.2m,+4.96%,0.02%,0.80,+0.0069%,+0.0079%,$5.0
152,Adventure Gold-AGLD,$0.3548,-3.58%,$5.0m,$1.3m,-7.86%,0.01%,0.27,+0.0115%,+0.0060%,$13.2k
153,TomoChain-TOMO,$0.4848,+0.20%,$4.6m,$3.5m,+3.46%,0.01%,0.76,+0.0064%,+0.0064%,$343.6
154,OKB-OKB,$15.48,-0.19%,$4.1m,$4.5m,+1.67%,0.02%,1.09,+0.0025%,+0.0027%,$0.0
155,Klaytn-KLAY,$0.2303,+0.68%,$4.0m,$5.2m,+4.21%,0.02%,1.29,+0.0100%,+0.0100%,$124.7
156,Mina-MINA,$0.6704,+2.01%,$4.0m,$3.1m,+8.80%,0.01%,0.77,+0.0048%,+0.0233%,$471.8
157,APENFT-NFT,$0.0000,+0.88%,$3.9m,$430.3k,+9.70%,0.00%,0.11,+0.0197%,+0.0116%,$64.7
158,JUST-JST,$0.0275,+0.88%,$3.9m,$1.7m,+4.14%,0.01%,0.44,+0.0201%,+0.0029%,$0.0
159,Step App-FITFI,$0.0765,+0.91%,$3.6m,$2.6m,+4.55%,0.01%,0.72,+0.0234%,+0.0173%,$852.7
160,Clover Finance-CLV,$0.1000,+5.52%,$3.6m,$669.3k,+8.02%,0.00%,0.19,-0.1287%,-0.1176%,$16.1k
161,Injective Protocol-INJ,$1.55,+0.57%,$3.2m,$2.0m,-1.69%,0.01%,0.62,+0.0100%,+0.0100%,$67.8
162,Altcoin Index FTX-ALT,"$1,927.45",+0.87%,$2.9m,$13.5m,+0.34%,0.06%,4.60,-0.0019%,-0.0011%,$0.0
163,DeFi Binance-DEFI,$759.50,+1.19%,$2.7m,$1.8m,+7.93%,0.01%,0.67,+0.0100%,+0.0100%,$2.3k
164,Smooth Love Potion-SLP,$0.0040,-1.89%,$2.7m,$4.2m,-8.95%,0.02%,1.55,-0.0036%,-0.0129%,$47.2
165,Tribe-TRIBE,$0.2894,+7.54%,$2.7m,$92.5k,+1.09%,0.00%,0.03,-0.2409%,-0.3432%,$0.0
166,Quant-QNT,$94.71,+2.34%,$2.6m,$51.5k,+1.59%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
167,UMA-UMA,$2.76,+0.20%,$2.5m,$888.1k,+2.10%,0.00%,0.36,+0.1287%,-0.1104%,$525.1
168,Dora Factory-DORA,$2.83,-0.98%,$2.4m,$317.1k,-16.66%,0.00%,0.13,+0.0185%,+0.0561%,$138.5
169,Perpetual Protocol-PERP,$0.6829,+0.88%,$2.2m,$1.6m,-3.04%,0.01%,0.76,-0.0261%,-0.0618%,$686.6
170,Tether-USDT,$1.00,+0.00%,$1.9m,$292.8m,+23.99%,1.22%,157.16,+0.0002%,+0.0002%,$0.0
171,Gods Unchained-GODS,$0.3620,+1.22%,$1.8m,$513.8k,-13.81%,0.00%,0.29,+0.0332%,+0.0384%,$2.1k
172,Tornado Cash-TORN,$8.86,+1.20%,$1.7m,$1.0m,-6.31%,0.00%,0.60,-0.0556%,+0.0912%,$43.5
173,Wrapped NXM-WNXM,$16.10,+0.37%,$1.6m,$481.0k,-5.08%,0.00%,0.30,+0.0617%,+0.0452%,$937.3
174,Render Token-RNDR,$0.5148,+0.64%,$1.6m,$3.1m,+0.48%,0.01%,1.93,+0.0080%,+0.0084%,$0.0
175,Chain-XCN,$0.0740,-0.14%,$1.5m,$1.1m,+0.67%,0.00%,0.70,-0.7644%,-0.7099%,$6.2
176,Request-REQ,$0.1111,+1.17%,$1.5m,$319.8k,+56.56%,0.00%,0.21,+0.4837%,+0.4837%,$5.8k
177,Spell Token-SPELL,$0.0013,+0.23%,$1.4m,$2.6m,-1.55%,0.01%,1.81,+0.0000%,-0.0011%,$918.0
178,Convex Finance-CVX,$5.32,+0.17%,$1.4m,$4.2m,+2.12%,0.02%,2.93,+0.0311%,+0.0337%,$0.0
179,NYM-NYM,$0.3203,-4.44%,$1.3m,$534.6k,-16.53%,0.00%,0.40,+0.0159%,-0.0232%,$1.8k
180,Conflux Network-CFX,$0.0519,+1.67%,$1.2m,$1.1m,+4.06%,0.00%,0.95,+0.0773%,+0.0236%,$152.9
181,Siacoin-SC,$0.0040,+0.14%,$1.2m,$950.0k,+0.05%,0.00%,0.82,-0.0341%,-0.0469%,$2.0
182,Moonbeam-GLMR,$0.5223,-0.25%,$1.1m,$2.1m,+4.99%,0.01%,1.86,-0.0066%,-0.0060%,$0.0
183,Frax Share-FXS,$6.33,+2.49%,$1.1m,$7.4m,+4.99%,0.03%,7.02,+0.0171%,+0.0172%,$0.0
184,Shitcoin Index FTX-SHIT,"$2,546.70",+0.81%,$1.0m,$11.5m,+91.16%,0.05%,11.00,-0.0014%,-0.0011%,$0.0
185,Chia Network-XCH,$36.44,-0.03%,$1.0m,$1.1m,-2.27%,0.00%,1.06,-0.2118%,+0.1813%,$544.7
186,Everdome-DOME,$0.0017,-2.29%,$1.0m,$784.1k,+0.48%,0.00%,0.76,-0.1274%,+0.0152%,$8.2k
187,Alien Worlds-TLM,$0.0250,+1.29%,$958.6k,$1.3m,+3.00%,0.01%,1.32,+0.0037%,+0.0031%,$15.1
188,PancakeSwap-CAKE,$4.10,+2.69%,$928.4k,$3.6m,+2.41%,0.02%,3.91,+0.0000%,-0.0006%,$612.5
189,Anchor Protocol-ANC,$0.0874,-0.93%,$917.3k,$1.2m,+2.84%,0.01%,1.32,-0.0005%,-0.0017%,$4.2k
190,Green Satoshi Token-GST,$0.0361,-2.55%,$906.1k,$4.0m,-6.99%,0.02%,4.47,+0.0021%,+0.0049%,$585.0
191,DODO-DODO,$0.1266,+1.17%,$844.0k,$1.1m,-12.42%,0.00%,1.36,+0.0190%,+0.0207%,$0.0
192,Bancor-BNT,$0.4643,+1.47%,$816.2k,$1.7m,+1.57%,0.01%,2.06,-0.0756%,+0.0408%,$90.6
193,Baby Doge Coin-BABYDOGE,$0.0000,-0.58%,$764.7k,$1.4m,+0.74%,0.01%,1.86,+0.0147%,+0.0261%,$1.9k
