,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
74,Tezos-XTZ,$1.54,+2.00%,$36.4m,$26.6m,-0.92%,0.11%,0.73,+0.0063%,+0.0008%,$72.7k
75,Flamingo-FLM,$0.1163,+1.17%,$35.3m,$18.6m,-1.40%,0.08%,0.53,-0.0787%,-0.0237%,$103.5k
76,Terra Classic-LUNC,$0.0003,+19.86%,$35.1m,$1.4m,+102.90%,0.01%,0.04,+0.0100%,+0.0100%,$237.2k
77,The Graph-GRT,$0.1043,+1.67%,$34.9m,$22.4m,+0.71%,0.10%,0.64,+0.0033%,+0.0003%,$42.4k
78,Enjin Coin-ENJ,$0.5150,+0.01%,$34.7m,$13.9m,-3.60%,0.06%,0.40,-0.0038%,+0.0043%,$67.6k
79,Dash-DASH,$44.74,+1.08%,$34.5m,$14.5m,+5.28%,0.06%,0.42,-0.0101%,-0.0009%,$30.5k
80,Reserve Rights-RSR,$0.0064,+2.67%,$34.4m,$15.9m,-4.24%,0.07%,0.46,+0.0100%,+0.0122%,$53.7k
81,Harmony-ONE,$0.0208,-1.81%,$33.9m,$14.3m,-4.07%,0.06%,0.42,+0.0025%,-0.0027%,$58.0k
82,Serum-SRM,$0.7988,+2.22%,$33.9m,$24.8m,+7.04%,0.11%,0.73,-0.0028%,+0.0043%,$12.7k
83,Ankr-ANKR,$0.0352,-1.25%,$32.1m,$14.8m,+1.39%,0.06%,0.46,-0.0207%,-0.0223%,$83.8k
84,Loopring-LRC,$0.3525,+0.73%,$27.7m,$13.6m,+4.73%,0.06%,0.49,-0.0054%,+0.0000%,$44.3k
85,BitDAO-BIT,$0.6254,+3.60%,$25.7m,$28.2m,+9.44%,0.12%,1.10,-0.2556%,-0.2549%,$45.1k
86,Aragon-ANT,$1.73,+3.96%,$25.5m,$5.7m,+8.16%,0.02%,0.22,-0.0030%,+0.0100%,$37.6k
87,Ocean Protocol-OCEAN,$0.1684,+4.16%,$25.2m,$4.3m,+27.38%,0.02%,0.17,+0.0088%,+0.0100%,$64.9k
88,DFI.Money-YFII,$998.92,+0.19%,$25.1m,$20.0m,-2.45%,0.09%,0.80,-0.1626%,-0.1074%,$71.8k
89,Anchor Protocol-ANC,$0.0988,+7.50%,$25.1m,$1.5m,+17.50%,0.01%,0.06,-0.0038%,-0.0029%,$105.4k
90,FTX Token-FTT,$26.77,+0.47%,$24.9m,$67.6m,+0.14%,0.29%,2.71,-0.0028%,+0.0018%,$15.8k
91,Arweave-AR,$10.07,+0.71%,$24.1m,$13.5m,+4.33%,0.06%,0.56,+0.0062%,+0.0013%,$8.9k
92,BinaryX-BNX,$134.39,+3.00%,$24.0m,$26.3m,+8.27%,0.11%,1.10,+0.0100%,+0.0100%,$105.0k
93,MyNeighborAlice-ALICE,$2.05,+2.01%,$23.3m,$10.0m,+2.22%,0.04%,0.43,+0.0071%,+0.0055%,$41.7k
94,Kusama-KSM,$47.22,-0.36%,$23.1m,$15.6m,-0.07%,0.07%,0.68,+0.0025%,-0.0130%,$36.8k
95,Jasmy-JASMY,$0.0087,+1.09%,$22.0m,$11.5m,+1.54%,0.05%,0.52,+0.0072%,-0.0004%,$48.8k
96,Celo-CELO,$0.8470,+2.97%,$21.9m,$9.2m,+7.00%,0.04%,0.42,+0.0108%,+0.0032%,$6.0k
97,Storj-STORJ,$0.5475,+0.45%,$21.9m,$11.3m,-4.57%,0.05%,0.52,+0.0093%,+0.0087%,$24.6k
98,Litentry-LIT,$0.7250,+1.26%,$20.9m,$5.1m,+6.83%,0.02%,0.24,+0.0100%,+0.0100%,$45.4k
99,Bella Protocol-BEL,$0.6737,+0.32%,$19.7m,$3.9m,+1.95%,0.02%,0.20,+0.0100%,+0.0100%,$32.1k
100,Mask Network-MASK,$1.32,+0.05%,$19.5m,$6.7m,+15.12%,0.03%,0.34,+0.0212%,-0.0040%,$17.0k
101,Gitcoin-GTC,$2.25,+4.58%,$19.0m,$4.2m,+7.13%,0.02%,0.22,+0.0100%,+0.0100%,$78.0k
102,Raydium-RAY,$0.6526,-1.10%,$18.8m,$7.8m,+2.67%,0.03%,0.41,-0.0437%,-0.0482%,$54.1k
103,Basic Attention Token-BAT,$0.3387,+1.06%,$18.6m,$11.1m,+1.18%,0.05%,0.59,+0.0057%,+0.0009%,$25.8k
104,IOST-IOST,$0.0130,+0.61%,$18.6m,$12.3m,-0.32%,0.05%,0.67,-0.0112%,+0.0086%,$27.2k
105,Audius-AUDIO,$0.2820,+0.85%,$18.4m,$7.5m,-8.08%,0.03%,0.41,+0.0991%,+0.0985%,$50.4k
106,Qtum-QTUM,$3.17,+1.92%,$18.3m,$15.6m,+2.54%,0.07%,0.85,+0.0106%,-0.0001%,$21.3k
107,Hedera-HBAR,$0.0633,+0.60%,$18.3m,$8.1m,+11.41%,0.03%,0.44,+0.0069%,+0.0078%,$35.7k
108,Immutable X-IMX,$0.8262,-0.56%,$18.0m,$9.2m,+5.00%,0.04%,0.51,+0.0053%,+0.0073%,$9.7k
109,Swipe-SXP,$0.3791,+1.25%,$17.8m,$8.1m,+5.55%,0.03%,0.46,-0.0007%,+0.0033%,$30.0k
110,Ravencoin-RVN,$0.0287,+0.47%,$17.8m,$5.5m,+0.60%,0.02%,0.31,+0.0027%,+0.0185%,$23.8k
111,OmiseGO-OMG,$1.80,+0.29%,$17.5m,$11.9m,+1.81%,0.05%,0.68,+0.0089%,+0.0002%,$95.6k
112,LooksRare-LOOKS,$0.2940,+11.91%,$17.5m,$16.1m,+15.62%,0.07%,0.92,-0.0241%,-0.0229%,$19.1k
113,Project Galaxy-GAL,$2.51,+0.74%,$17.5m,$11.3m,+1.15%,0.05%,0.65,-0.0105%,-0.0073%,$23.7k
114,Origin Protocol-OGN,$0.1707,+1.28%,$17.2m,$7.2m,+4.72%,0.03%,0.42,+0.0100%,+0.0100%,$16.7k
115,Iota-IOTA,$0.2834,+1.03%,$17.0m,$10.7m,-2.19%,0.05%,0.63,+0.0026%,+0.0039%,$41.3k
116,Ren-REN,$0.1239,+4.06%,$16.8m,$7.8m,+8.52%,0.03%,0.47,-0.0019%,-0.0021%,$28.8k
117,BakeryToken-BAKE,$0.2521,+0.60%,$15.3m,$3.7m,-3.00%,0.02%,0.24,+0.0100%,+0.0100%,$23.1k
118,StormX-STMX,$0.0078,-2.99%,$15.3m,$3.8m,-24.96%,0.02%,0.25,+0.0001%,+0.0006%,$56.5k
119,Internet Computer-ICP,$6.32,+1.71%,$15.1m,$13.0m,+1.99%,0.06%,0.86,-0.0059%,+0.0114%,$14.4k
120,Ontology-ONT,$0.2492,+2.16%,$15.0m,$9.1m,+2.11%,0.04%,0.61,-0.0189%,+0.0102%,$10.8k
121,Linear-LINA,$0.0081,+0.89%,$14.5m,$4.9m,+6.70%,0.02%,0.34,+0.0064%,+0.0075%,$22.6k
122,Metal-MTL,$1.19,-1.15%,$14.4m,$6.2m,-10.46%,0.03%,0.43,-0.0232%,-0.0006%,$11.8k
123,Tether-USDT,$1.00,+0.00%,$14.3m,$287.1m,+0.91%,1.23%,20.05,+0.0003%,+0.0002%,$2.0
124,Bitcoin SV-BSV,$52.50,+1.27%,$14.2m,$32.5m,+1.82%,0.14%,2.29,-0.0016%,+0.0060%,$17.1k
125,Band Protocol-BAND,$1.29,+0.45%,$14.1m,$5.1m,-6.01%,0.02%,0.36,+0.0107%,-0.0015%,$14.9k
126,NKN-NKN,$0.0988,+0.16%,$14.0m,$3.4m,-6.84%,0.01%,0.24,-0.0004%,+0.0085%,$29.5k
127,Civic-CVC,$0.1429,-1.06%,$13.6m,$7.4m,+4.11%,0.03%,0.55,+0.0043%,-0.0063%,$32.4k
128,Horizen-ZEN,$15.75,+1.73%,$13.4m,$6.4m,-4.74%,0.03%,0.48,+0.0134%,-0.0001%,$10.0k
129,Dusk Network-DUSK,$0.1394,+5.50%,$13.0m,$3.9m,+9.29%,0.02%,0.30,+0.0069%,+0.0100%,$4.8k
130,Coti-COTI,$0.0929,+3.07%,$12.8m,$4.0m,+12.69%,0.02%,0.32,+0.0075%,+0.0015%,$12.5k
131,IoTeX-IOTX,$0.0353,+6.35%,$12.4m,$6.7m,-0.31%,0.03%,0.54,+0.0040%,+0.0067%,$63.8k
132,Holo-HOT,$0.0021,-0.51%,$12.3m,$5.7m,+6.36%,0.02%,0.47,+0.0006%,+0.0031%,$31.2k
133,API3-API3,$1.79,+2.55%,$12.0m,$4.8m,+0.84%,0.02%,0.40,+0.0002%,+0.0051%,$40.4k
134,Step App-FITFI,$0.0768,+1.76%,$11.8m,$2.4m,-3.87%,0.01%,0.21,+0.0181%,+0.0126%,$18.4k
135,0x-ZRX,$0.2965,-0.21%,$11.5m,$8.2m,+3.64%,0.04%,0.71,-0.0145%,+0.0005%,$19.6k
136,Dent-DENT,$0.0010,+0.69%,$11.4m,$5.5m,-3.90%,0.02%,0.48,+0.0056%,+0.0035%,$37.1k
137,Celer Network-CELR,$0.0183,+0.75%,$11.4m,$4.9m,-0.88%,0.02%,0.43,+0.0100%,+0.0100%,$32.3k
138,Reef-REEF,$0.0037,+0.92%,$10.7m,$4.3m,-1.38%,0.02%,0.40,+0.0027%,-0.0094%,$17.1k
139,Wootrade-WOO,$0.1517,+1.17%,$10.6m,$4.5m,+1.57%,0.02%,0.42,+0.0100%,+0.0100%,$33.4k
140,SKALE Network-SKL,$0.0483,-0.33%,$10.6m,$5.8m,+2.45%,0.02%,0.55,+0.0033%,+0.0031%,$40.9k
141,Icon-ICX,$0.2710,-0.36%,$9.7m,$4.0m,+4.47%,0.02%,0.42,+0.0066%,+0.0068%,$6.2k
142,Livepeer-LPT,$10.07,-0.61%,$9.1m,$6.4m,+0.08%,0.03%,0.71,-0.0003%,-0.0017%,$1.6k
143,Binance BTCDOM Index-BTCDOM,"$1,199.80",-1.54%,$8.8m,$10.0m,+1.19%,0.04%,1.13,+0.0492%,+0.0802%,$2.9k
144,TomoChain-TOMO,$0.4984,-1.70%,$8.8m,$3.2m,-6.58%,0.01%,0.36,+0.0077%,+0.0077%,$30.3k
145,Klaytn-KLAY,$0.2325,+0.91%,$8.5m,$4.8m,-1.27%,0.02%,0.56,+0.0001%,+0.0100%,$6.1k
146,Alpha Finance Lab-ALPHA,$0.1225,+0.59%,$8.2m,$4.9m,+2.66%,0.02%,0.60,+0.0040%,-0.0014%,$12.0k
147,Mines of Dalarnia-DAR,$0.2465,+0.28%,$8.1m,$2.8m,+2.04%,0.01%,0.35,+0.0100%,+0.0100%,$14.0k
148,DigiByte-DGB,$0.0105,-0.10%,$7.9m,$3.7m,-4.37%,0.02%,0.47,+0.0100%,-0.0081%,$18.6k
149,Wrapped NXM-WNXM,$16.01,+3.79%,$7.8m,$557.8k,+19.14%,0.00%,0.07,+0.0611%,-0.0144%,$14.2k
150,ARPA Chain-ARPA,$0.0351,-0.12%,$7.2m,$3.3m,+3.86%,0.01%,0.45,+0.0100%,+0.0100%,$5.7k
151,Badger DAO-BADGER,$4.88,+4.06%,$6.9m,$2.6m,+17.51%,0.01%,0.38,-0.0113%,+0.0079%,$51.7
152,Crypto.com Coin-CRO,$0.1218,+0.01%,$6.7m,$12.2m,+1.24%,0.05%,1.84,+0.0008%,+0.0028%,$5.1k
153,Cartesi-CTSI,$0.1401,+0.89%,$6.6m,$2.9m,+6.02%,0.01%,0.43,-0.0232%,-0.0239%,$28.2k
154,Automata Network-ATA,$0.1598,-1.63%,$6.6m,$2.3m,+2.34%,0.01%,0.35,+0.0100%,+0.0100%,$6.5k
155,Yield Guild Games-YGG,$0.4885,+2.52%,$6.3m,$4.4m,-4.90%,0.02%,0.69,-0.0400%,-0.0356%,$5.8k
156,DeFi Binance-DEFI,$760.60,+2.29%,$5.2m,$2.1m,+22.40%,0.01%,0.40,-0.0051%,-0.1182%,$1.9k
157,Everdome-DOME,$0.0019,+0.54%,$4.4m,$739.1k,-0.76%,0.00%,0.17,+0.0174%,+0.0760%,$71.3k
158,Tornado Cash-TORN,$8.79,+2.15%,$4.0m,$931.1k,+1.53%,0.00%,0.23,+0.0674%,+0.0593%,$5.3k
159,Injective Protocol-INJ,$1.54,-1.24%,$4.0m,$2.0m,+0.67%,0.01%,0.50,+0.0100%,+0.0100%,$4.5k
160,Dora Factory-DORA,$2.69,+1.11%,$3.5m,$310.5k,-6.93%,0.00%,0.09,+0.2587%,-0.0234%,$1.4k
161,Altcoin Index FTX-ALT,"$1,902.95",+1.65%,$3.5m,$13.7m,+2.43%,0.06%,3.92,-0.0010%,-0.0005%,$0.0
162,Adventure Gold-AGLD,$0.3451,-0.37%,$3.2m,$1.1m,-3.99%,0.00%,0.34,-0.0060%,+0.0416%,$758.5
163,DODO-DODO,$0.1273,+0.08%,$3.2m,$1.9m,+105.99%,0.01%,0.62,-0.7569%,-0.7578%,$2.4k
164,Bancor-BNT,$0.4642,+1.51%,$3.1m,$1.7m,-0.45%,0.01%,0.55,+0.1493%,-0.1401%,$526.0
165,Quant-QNT,$95.08,-1.44%,$3.1m,$56.4k,-11.84%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
166,Spell Token-SPELL,$0.0013,+0.76%,$2.9m,$2.7m,+4.67%,0.01%,0.93,+0.0007%,+0.0009%,$17.0k
167,Siacoin-SC,$0.0040,-1.17%,$2.7m,$979.8k,-5.06%,0.00%,0.36,+0.0087%,+0.0104%,$16.9
168,Smooth Love Potion-SLP,$0.0039,+0.52%,$2.7m,$4.0m,+0.17%,0.02%,1.51,-0.0451%,-0.0153%,$1.5k
169,Mina-MINA,$0.6676,+0.81%,$2.7m,$3.0m,+0.89%,0.01%,1.11,+0.0099%,+0.0132%,$352.1
170,USD Coin-USDC,$0.9998,-0.01%,$2.6m,$1.3m,+9.49%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
171,JUST-JST,$0.0275,-1.12%,$2.5m,$1.6m,+0.64%,0.01%,0.66,-0.0197%,-0.0378%,$0.0
172,DeFi FTX-DEFI,"$2,809.30",+1.98%,$2.4m,$3.4m,+5.39%,0.01%,1.41,-0.0017%,-0.0017%,$5.5
173,Render Token-RNDR,$0.5234,+0.99%,$2.4m,$3.2m,+3.06%,0.01%,1.36,+0.0085%,+0.0079%,$1.4k
174,Convex Finance-CVX,$5.28,+0.51%,$2.3m,$4.2m,+1.80%,0.02%,1.78,-0.0225%,-0.0229%,$177.1
175,Frax Share-FXS,$5.92,-0.86%,$2.3m,$6.7m,-5.94%,0.03%,2.95,-0.0888%,-0.0915%,$2.9k
176,OKB-OKB,$15.40,+0.47%,$2.2m,$4.4m,-3.31%,0.02%,2.01,+0.0037%,+0.0045%,$39.6k
177,Tribe-TRIBE,$0.2748,+7.50%,$2.2m,$87.5k,+26.16%,0.00%,0.04,-0.0719%,-0.0886%,$11.2
178,UMA-UMA,$2.73,-0.96%,$2.2m,$909.2k,+4.32%,0.00%,0.42,-0.3138%,+0.2628%,$8.4k
179,Perpetual Protocol-PERP,$0.6856,-0.48%,$2.0m,$1.6m,-0.72%,0.01%,0.80,-0.0179%,-0.0305%,$422.2
180,Shitcoin Index FTX-SHIT,"$2,542.20",+1.70%,$1.9m,$11.8m,+2.87%,0.05%,6.29,+0.0002%,-0.0002%,$0.0
181,APENFT-NFT,$0.0000,+1.33%,$1.9m,$428.5k,+2.81%,0.00%,0.23,+0.0619%,-0.0174%,$208.0
182,Conflux Network-CFX,$0.0506,+0.72%,$1.8m,$1.1m,+2.91%,0.00%,0.59,-0.0095%,+0.0698%,$883.1
183,Alchemy Pay-ACH,$0.0134,+1.51%,$1.7m,$359.2k,+4.56%,0.00%,0.21,+0.0255%,+0.0261%,$15.2
184,Chain-XCN,$0.0869,+24.79%,$1.5m,$928.8k,+2.02%,0.00%,0.61,-0.4531%,-0.4552%,$0.0
185,PancakeSwap-CAKE,$3.97,+0.85%,$1.4m,$3.5m,+2.39%,0.01%,2.48,-0.0010%,+0.0000%,$108.5
186,Chia Network-XCH,$36.32,-0.27%,$1.3m,$1.0m,+4.63%,0.00%,0.77,+0.2243%,-0.2142%,$0.0
187,Huobi Token-HT,$4.71,+0.51%,$1.3m,$5.0m,-0.08%,0.02%,3.93,+0.0065%,+0.0066%,$2.3k
188,Casper-CSPR,$0.0291,+1.54%,$1.3m,$457.6k,+2.56%,0.00%,0.36,-0.0169%,+0.0436%,$0.0
189,Moonbeam-GLMR,$0.5275,+0.69%,$1.3m,$2.0m,-3.23%,0.01%,1.62,-0.0105%,-0.0126%,$0.0
190,Verasity-VRA,$0.0048,+0.86%,$1.2m,$14.3k,-14.45%,0.00%,0.01,+0.0100%,+0.0100%,$0.0
191,Biconomy-BICO,$0.5005,-1.01%,$1.2m,$950.4k,+1.84%,0.00%,0.79,-0.0090%,+0.0088%,$2.1k
192,Akropolis -AKRO,$0.0036,+1.51%,$1.1m,$325.5k,+4.79%,0.00%,0.29,+0.0100%,+0.0100%,$16.0k
193,Boba Network-BOBA,$0.3167,-1.63%,$1.1m,$768.8k,-4.72%,0.00%,0.71,+0.0052%,+0.0052%,$1.8k
