,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
42,Decentraland-MANA,$0.7602,+3.43%,$86.4m,$37.5m,-0.19%,0.16%,0.43,+0.0025%,+0.0056%,$131.5k
43,Project Galaxy-GAL,$2.50,-1.39%,$79.2m,$13.7m,-9.72%,0.06%,0.17,-0.0104%,-0.0129%,$192.0k
44,CertiK-CTK,$1.03,+9.06%,$77.4m,$11.3m,+35.92%,0.05%,0.15,-0.0357%,-0.0358%,$201.3k
45,Gala-GALA,$0.0486,+2.89%,$75.4m,$33.1m,-0.44%,0.14%,0.44,+0.0043%,+0.0062%,$125.5k
46,ConstitutionDAO-PEOPLE,$0.0211,+9.92%,$75.2m,$24.7m,+4.91%,0.11%,0.33,-0.0013%,+0.0038%,$126.0k
47,Monero-XMR,$148.20,+3.04%,$73.7m,$40.0m,+0.49%,0.17%,0.54,+0.0031%,-0.0042%,$119.1k
48,Terra-LUNA,$1.92,+2.09%,$71.3m,$6.4m,+0.30%,0.03%,0.09,-0.0026%,-0.0154%,$169.9k
49,Algorand-ALGO,$0.2977,+4.83%,$71.3m,$28.9m,+4.19%,0.13%,0.40,+0.0074%,+0.0030%,$38.8k
50,Waves-WAVES,$4.39,+3.08%,$70.6m,$48.3m,+2.06%,0.21%,0.68,+0.0008%,+0.0050%,$101.6k
51,Synthetix Network Token-SNX,$2.95,+5.94%,$70.1m,$32.3m,-1.06%,0.14%,0.46,+0.0087%,-0.0040%,$61.9k
52,Ocean Protocol-OCEAN,$0.1795,+12.62%,$67.1m,$7.0m,+79.33%,0.03%,0.10,-0.0079%,-0.0082%,$199.8k
53,THETA-THETA,$1.11,+4.25%,$59.0m,$22.0m,-0.95%,0.10%,0.37,-0.0022%,+0.0075%,$63.8k
54,API3-API3,$1.78,+9.85%,$54.7m,$5.9m,+26.20%,0.03%,0.11,-0.0274%,-0.0307%,$108.3k
55,Stellar Lumens-XLM,$0.1018,+2.37%,$53.6m,$37.4m,+5.39%,0.16%,0.70,-0.0034%,+0.0030%,$94.1k
56,THORChain-RUNE,$1.82,+4.12%,$51.1m,$20.2m,+1.95%,0.09%,0.39,+0.0010%,+0.0045%,$56.6k
57,ZCash-ZEC,$59.37,+2.08%,$48.1m,$20.7m,+8.27%,0.09%,0.43,-0.0026%,+0.0080%,$94.6k
58,Celsius-CEL,$1.31,-1.87%,$47.1m,$22.9m,-0.65%,0.10%,0.49,-0.0421%,-0.1166%,$221.0k
59,Lido DAO Token-LDO,$1.93,+6.12%,$44.7m,$18.4m,+7.14%,0.08%,0.41,+0.0053%,+0.0057%,$150.0k
60,ARPA Chain-ARPA,$0.0385,+9.29%,$43.5m,$4.9m,+58.34%,0.02%,0.11,+0.0064%,+0.0057%,$96.3k
61,FOOTBALL-FOOTBALL,"$1,129.44",+4.09%,$42.2m,$6.3m,+17.75%,0.03%,0.15,+0.2344%,+0.3056%,$37.8k
62,BinaryX-BNX,$137.65,+0.95%,$41.6m,$28.9m,-3.96%,0.13%,0.70,+0.0100%,+0.0100%,$120.0k
63,FTX Token-FTT,$25.98,+1.61%,$41.3m,$67.2m,+1.06%,0.29%,1.63,+0.0011%,+0.0000%,$114.0k
64,Mask Network-MASK,$1.41,+14.72%,$41.0m,$8.3m,+25.27%,0.04%,0.20,+0.0269%,-0.0095%,$53.8k
65,Compound-COMP,$48.55,+9.18%,$40.9m,$23.2m,+16.26%,0.10%,0.57,-0.0624%,-0.0574%,$58.2k
66,SHIBA INU-SHIB,$0.0000,+1.90%,$40.4m,$19.3m,-0.19%,0.08%,0.48,+0.0101%,+0.0107%,$129.7k
67,Enjin Coin-ENJ,$0.5186,+7.52%,$39.4m,$14.4m,+7.89%,0.06%,0.36,+0.0022%,+0.0012%,$162.8k
68,1inch-1INCH,$0.6275,+2.72%,$39.3m,$20.1m,+0.36%,0.09%,0.51,-0.0102%,+0.0042%,$79.2k
69,Serum-SRM,$0.7860,+5.43%,$37.9m,$24.8m,+6.02%,0.11%,0.65,-0.0015%,+0.0014%,$47.0k
70,Elrond-EGLD,$50.84,+4.96%,$37.5m,$15.0m,-5.04%,0.06%,0.40,+0.0056%,+0.0023%,$44.9k
71,The Graph-GRT,$0.1038,+6.18%,$35.6m,$21.4m,+3.77%,0.09%,0.60,+0.0072%,+0.0057%,$61.2k
72,VeChain-VET,$0.0237,+3.55%,$34.3m,$15.5m,-0.60%,0.07%,0.45,+0.0082%,+0.0071%,$26.7k
73,Tezos-XTZ,$1.48,+4.39%,$33.8m,$26.9m,+3.65%,0.12%,0.80,-0.0087%,-0.0160%,$72.1k
74,Zilliqa-ZIL,$0.0347,+3.45%,$33.6m,$21.8m,+2.15%,0.09%,0.65,+0.0061%,+0.0042%,$31.7k
75,Harmony-ONE,$0.0199,+5.79%,$33.6m,$14.4m,-1.63%,0.06%,0.43,+0.0059%,+0.0014%,$91.8k
76,Jasmy-JASMY,$0.0089,+4.60%,$33.3m,$11.3m,-2.99%,0.05%,0.34,+0.0057%,+0.0061%,$62.2k
77,Aragon-ANT,$1.84,-2.63%,$33.2m,$6.2m,-3.55%,0.03%,0.19,+0.0045%,+0.0038%,$61.1k
78,Chromia-CHR,$0.1765,-0.01%,$32.6m,$9.1m,+0.75%,0.04%,0.28,-0.0037%,-0.0019%,$84.7k
79,OmiseGO-OMG,$1.81,+7.63%,$31.4m,$13.0m,+14.37%,0.06%,0.41,+0.0037%,-0.0076%,$47.7k
80,Flow (Dapper labs)-FLOW,$1.85,+4.92%,$31.3m,$23.6m,+4.50%,0.10%,0.75,+0.0022%,+0.0034%,$63.0k
81,Oasis Network-ROSE,$0.0601,+5.13%,$31.2m,$12.1m,+4.77%,0.05%,0.39,+0.0077%,+0.0082%,$46.5k
82,NEO-NEO,$8.85,+4.03%,$30.9m,$12.4m,+2.98%,0.05%,0.40,-0.0279%,-0.0168%,$35.6k
83,NEM-XEM,$0.0423,+3.46%,$30.0m,$8.4m,-5.07%,0.04%,0.28,-0.0090%,-0.0064%,$6.9k
84,Ankr-ANKR,$0.0342,+3.06%,$29.7m,$13.2m,+0.89%,0.06%,0.44,-0.0001%,+0.0018%,$58.8k
85,DFI.Money-YFII,$956.68,+6.15%,$29.6m,$18.3m,+7.55%,0.08%,0.62,-0.0422%,-0.1045%,$72.4k
86,Spell Token-SPELL,$0.0013,+3.28%,$29.2m,$5.4m,+36.83%,0.02%,0.18,-0.0421%,-0.0344%,$87.1k
87,Dash-DASH,$44.56,+3.36%,$28.4m,$13.4m,+2.67%,0.06%,0.47,-0.0016%,+0.0029%,$18.7k
88,Flamingo-FLM,$0.1104,+3.18%,$28.4m,$17.8m,+4.36%,0.08%,0.63,-0.0779%,-0.0425%,$67.0k
89,Balancer-BAL,$7.07,+4.51%,$28.3m,$14.1m,-1.91%,0.06%,0.50,-0.0337%,-0.0340%,$93.9k
90,Audius-AUDIO,$0.2829,+9.92%,$27.9m,$7.4m,+6.02%,0.03%,0.27,-0.0028%,-0.0026%,$33.9k
91,Maker-MKR,$733.97,+1.70%,$27.5m,$15.5m,-1.98%,0.07%,0.56,+0.0034%,-0.0022%,$37.5k
92,Kusama-KSM,$48.44,+5.84%,$27.3m,$15.5m,+3.78%,0.07%,0.57,+0.0003%,-0.0085%,$15.5k
93,Gitcoin-GTC,$2.33,+9.86%,$27.1m,$4.8m,+40.98%,0.02%,0.18,+0.0100%,+0.0100%,$64.9k
94,Immutable X-IMX,$0.8234,+6.42%,$27.1m,$9.1m,+2.38%,0.04%,0.34,+0.0042%,+0.0040%,$26.8k
95,Loopring-LRC,$0.3399,+3.89%,$27.0m,$12.9m,+0.04%,0.06%,0.48,-0.0035%,-0.0012%,$34.7k
96,BakeryToken-BAKE,$0.2621,+15.04%,$24.8m,$4.0m,+15.75%,0.02%,0.16,-0.0369%,-0.0341%,$48.4k
97,BitDAO-BIT,$0.6308,+2.39%,$23.6m,$24.8m,+2.34%,0.11%,1.05,+0.0055%,+0.0050%,$37.7k
98,Dent-DENT,$0.0010,+14.48%,$23.4m,$6.5m,+21.02%,0.03%,0.28,+0.0038%,+0.0036%,$89.5k
99,Adventure Gold-AGLD,$0.4145,-0.23%,$22.7m,$2.6m,+6.72%,0.01%,0.12,+0.0427%,-0.0027%,$117.2k
100,MyNeighborAlice-ALICE,$2.04,+5.73%,$22.5m,$10.1m,-1.94%,0.04%,0.45,+0.0077%,+0.0070%,$40.4k
101,Storj-STORJ,$0.5140,+3.26%,$22.4m,$10.4m,+1.53%,0.05%,0.47,-0.0030%,-0.0001%,$39.6k
102,Reserve Rights-RSR,$0.0059,+2.88%,$22.2m,$12.9m,+2.30%,0.06%,0.58,+0.0103%,-0.0012%,$29.2k
103,Litentry-LIT,$0.6820,+4.60%,$22.0m,$4.6m,-4.39%,0.02%,0.21,+0.0100%,+0.0100%,$12.6k
104,1000XEC-1000XEC,$0.0416,+5.21%,$22.0m,$4.9m,-3.13%,0.02%,0.22,-0.0029%,+0.0036%,$48.3k
105,Kava-KAVA,$1.59,+4.49%,$21.7m,$10.4m,+4.75%,0.04%,0.48,-0.0034%,-0.0016%,$19.4k
106,Origin Protocol-OGN,$0.1702,+7.38%,$21.4m,$6.7m,-0.41%,0.03%,0.31,+0.0100%,+0.0100%,$49.5k
107,LUNA2-LUNA2,n/a,n/a,$20.7m,$3.2m,+16.17%,0.01%,0.16,+0.0100%,+0.0100%,$153.9k
108,Bluzelle-BLZ,$0.0865,+3.63%,$20.6m,$5.6m,+1.21%,0.02%,0.27,+0.0100%,+0.0100%,$21.4k
109,Bitcoin SV-BSV,$51.40,+3.70%,$19.7m,$32.0m,+2.20%,0.14%,1.63,+0.0100%,-0.0031%,$14.4k
110,Coin98-C98,$0.4001,+2.16%,$19.5m,$12.2m,+1.53%,0.05%,0.62,+0.0037%,+0.0037%,$5.0k
111,Horizen-ZEN,$15.00,+3.03%,$19.0m,$6.4m,+0.21%,0.03%,0.34,+0.0137%,-0.0203%,$25.6k
112,Swipe-SXP,$0.3574,+2.97%,$18.5m,$7.5m,+4.46%,0.03%,0.41,+0.0046%,+0.0058%,$23.8k
113,Qtum-QTUM,$3.08,+3.94%,$18.4m,$15.2m,+3.42%,0.07%,0.82,-0.0095%,-0.0127%,$36.2k
114,Holo-HOT,$0.0020,+5.94%,$18.0m,$4.7m,+0.54%,0.02%,0.26,-0.0130%,-0.0163%,$31.4k
115,Raydium-RAY,$0.6142,+2.65%,$17.9m,$7.5m,-2.97%,0.03%,0.42,+0.0065%,+0.0067%,$2.3k
116,Bella Protocol-BEL,$0.6512,+6.35%,$17.8m,$3.2m,-3.10%,0.01%,0.18,-0.0073%,-0.0116%,$12.8k
117,Coti-COTI,$0.0953,+6.92%,$17.5m,$4.9m,+20.94%,0.02%,0.28,+0.0100%,+0.0100%,$26.3k
118,Band Protocol-BAND,$1.29,+6.02%,$17.3m,$5.4m,+9.57%,0.02%,0.31,+0.0051%,-0.0140%,$16.7k
119,Alpha Finance Lab-ALPHA,$0.1166,+6.88%,$17.2m,$5.2m,-4.44%,0.02%,0.30,+0.0021%,+0.0059%,$27.3k
120,Hedera-HBAR,$0.0607,+4.01%,$17.2m,$7.5m,-0.33%,0.03%,0.44,+0.0075%,+0.0075%,$9.4k
121,Ren-REN,$0.1205,+6.01%,$17.0m,$8.0m,-0.97%,0.03%,0.47,+0.0047%,+0.0033%,$76.5k
122,Binance BTCDOM Index-BTCDOM,"$1,131.20",-3.23%,$16.9m,$10.7m,-6.83%,0.05%,0.64,+0.0442%,+0.0190%,$44.0k
123,Iota-IOTA,$0.2745,+5.96%,$16.5m,$9.5m,-0.78%,0.04%,0.57,-0.0009%,+0.0182%,$42.1k
124,Internet Computer-ICP,$6.40,+3.29%,$16.3m,$13.4m,+5.45%,0.06%,0.82,+0.0098%,+0.0072%,$28.2k
125,Metal-MTL,$1.20,+9.65%,$15.8m,$5.8m,+5.79%,0.03%,0.37,-0.0207%,-0.0132%,$38.9k
126,Celo-CELO,$0.8159,+3.70%,$15.4m,$8.5m,-1.66%,0.04%,0.55,+0.0072%,+0.0074%,$12.3k
127,IOST-IOST,$0.0126,+3.90%,$15.1m,$11.0m,+3.02%,0.05%,0.73,+0.0106%,-0.0010%,$39.8k
128,Arweave-AR,$9.70,+3.77%,$14.4m,$11.4m,+3.11%,0.05%,0.80,+0.0070%,+0.0074%,$11.1k
129,Basic Attention Token-BAT,$0.3242,+3.51%,$14.4m,$10.8m,+1.59%,0.05%,0.75,+0.0069%,-0.0020%,$33.7k
130,Linear-LINA,$0.0079,+4.68%,$14.2m,$4.2m,-4.72%,0.02%,0.29,+0.0035%,+0.0041%,$27.8k
131,Ontology-ONT,$0.2281,+3.45%,$13.9m,$7.9m,-1.80%,0.03%,0.57,-0.0261%,-0.0240%,$17.7k
132,0x-ZRX,$0.2837,+4.41%,$13.7m,$7.9m,+1.47%,0.03%,0.57,-0.0029%,-0.0105%,$25.1k
133,Celer Network-CELR,$0.0175,+10.82%,$13.2m,$4.9m,+2.09%,0.02%,0.37,+0.0100%,+0.0100%,$20.3k
134,Civic-CVC,$0.1349,+3.32%,$12.7m,$6.5m,-1.75%,0.03%,0.51,-0.0147%,+0.0120%,$31.2k
135,Injective Protocol-INJ,$1.58,+5.59%,$12.7m,$2.3m,+1.10%,0.01%,0.18,+0.0100%,+0.0100%,$11.0k
136,Cartesi-CTSI,$0.1422,+8.85%,$12.2m,$3.4m,+2.01%,0.01%,0.28,-0.0148%,-0.0174%,$9.5k
137,Icon-ICX,$0.2614,+5.50%,$11.3m,$3.9m,-0.02%,0.02%,0.34,+0.0047%,+0.0040%,$20.6k
138,Livepeer-LPT,$10.14,+6.64%,$11.0m,$7.0m,+9.91%,0.03%,0.63,-0.0181%,-0.0065%,$13.9k
139,Wootrade-WOO,$0.1521,+2.74%,$10.9m,$4.0m,-2.01%,0.02%,0.36,+0.0100%,+0.0100%,$4.7k
140,NKN-NKN,$0.0989,+6.57%,$10.6m,$3.1m,+4.08%,0.01%,0.29,+0.0074%,+0.0044%,$36.4k
141,SKALE Network-SKL,$0.0473,+2.53%,$10.0m,$5.5m,-4.58%,0.02%,0.54,+0.0034%,+0.0056%,$21.2k
142,LooksRare-LOOKS,$0.2627,-2.08%,$9.8m,$12.6m,-2.45%,0.05%,1.28,-0.0002%,-0.0070%,$19.9k
143,Reef-REEF,$0.0036,+4.80%,$9.4m,$4.4m,-0.14%,0.02%,0.47,-0.0094%,-0.0111%,$13.1k
144,APENFT-NFT,$0.0000,-0.27%,$9.3m,$415.2k,+1.52%,0.00%,0.04,-0.1165%,+0.0631%,$2.4k
145,Dusk Network-DUSK,$0.1299,+1.67%,$9.3m,$3.5m,-5.89%,0.02%,0.38,-0.0129%,-0.0086%,$23.8k
146,Yield Guild Games-YGG,$0.4968,+12.13%,$9.0m,$4.3m,+11.94%,0.02%,0.47,-0.0059%,+0.0091%,$23.0k
147,Tether-USDT,$1.00,+0.01%,$9.0m,$283.8m,+0.47%,1.23%,31.64,-0.0004%,-0.0005%,$0.0
148,TomoChain-TOMO,$0.4789,+4.18%,$8.7m,$3.0m,-1.73%,0.01%,0.35,+0.0040%,+0.0043%,$12.3k
149,StormX-STMX,$0.0075,+2.84%,$8.3m,$3.4m,+3.61%,0.01%,0.41,+0.0064%,+0.0066%,$27.6k
150,Automata Network-ATA,$0.1526,+4.81%,$8.2m,$2.3m,+4.71%,0.01%,0.29,+0.0100%,+0.0100%,$7.7k
151,Altcoin Index FTX-ALT,"$1,922.00",+5.59%,$8.2m,$14.5m,+9.93%,0.06%,1.77,+0.0013%,+0.0007%,$472.7
152,SafePal-SFP,$0.3722,+6.36%,$7.9m,$4.4m,-2.39%,0.02%,0.56,-0.0008%,-0.0009%,$7.0k
153,Mines of Dalarnia-DAR,$0.2376,+4.19%,$7.4m,$2.7m,-6.20%,0.01%,0.36,+0.0100%,+0.0100%,$24.9k
154,OKB-OKB,$14.17,+0.45%,$7.0m,$4.5m,+5.49%,0.02%,0.64,+0.0028%,+0.0032%,$395.5
155,Klaytn-KLAY,$0.2182,+2.53%,$6.9m,$4.6m,-0.48%,0.02%,0.66,-0.0247%,-0.0221%,$2.5k
156,Step App-FITFI,$0.0667,+3.26%,$6.8m,$2.3m,+1.47%,0.01%,0.34,+0.0096%,-0.0113%,$39.9k
157,IoTeX-IOTX,$0.0354,+1.59%,$6.2m,$5.8m,+1.35%,0.03%,0.95,+0.0100%,+0.0100%,$11.0k
158,Convex Finance-CVX,$5.40,+1.75%,$5.6m,$4.0m,-11.81%,0.02%,0.71,+0.0023%,+0.0046%,$2.7k
159,Anchor Protocol-ANC,$0.0947,+2.45%,$4.7m,$716.3k,-19.59%,0.00%,0.15,+0.0083%,+0.0105%,$30.7k
160,DeFi Binance-DEFI,$734.80,+5.70%,$4.6m,$1.8m,+4.18%,0.01%,0.39,-0.0162%,-0.0117%,$6.9k
161,Crypto.com Coin-CRO,$0.1123,+0.90%,$4.6m,$11.5m,+0.27%,0.05%,2.50,+0.0007%,-0.0039%,$78.1k
162,Badger DAO-BADGER,$5.07,+4.00%,$4.5m,$2.5m,+1.27%,0.01%,0.56,+0.0156%,-0.0077%,$1.8k
163,DigiByte-DGB,$0.0098,+4.12%,$4.2m,$3.4m,+0.79%,0.01%,0.81,+0.0100%,+0.0100%,$24.7k
164,JUST-JST,$0.0256,+2.11%,$4.0m,$1.6m,+1.76%,0.01%,0.40,+0.0075%,-0.0364%,$3.3k
165,Render Token-RNDR,$0.5013,+7.74%,$3.8m,$2.5m,+0.69%,0.01%,0.68,-0.0480%,-0.0604%,$10.1k
166,Frax Share-FXS,$6.19,+1.88%,$3.7m,$7.3m,-0.19%,0.03%,1.94,-0.0040%,-0.0018%,$7.2k
167,Shitcoin Index FTX-SHIT,"$2,443.30",+4.11%,$3.2m,$12.4m,+6.05%,0.05%,3.87,-0.0030%,-0.0058%,$1.1k
168,Request-REQ,$0.1205,+5.53%,$3.0m,$325.0k,-22.44%,0.00%,0.11,+0.0986%,+0.0986%,$19.0k
169,Quant-QNT,$95.52,+7.98%,$2.8m,$51.5k,-10.36%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
170,NYM-NYM,$0.3217,+8.47%,$2.6m,$746.6k,+28.91%,0.00%,0.29,+0.0060%,+0.0305%,$2.7k
171,Mina-MINA,$0.6506,+5.03%,$2.6m,$2.9m,+3.39%,0.01%,1.13,+0.0071%,+0.0002%,$390.0
172,Bancor-BNT,$0.4666,+6.39%,$2.5m,$1.9m,+11.76%,0.01%,0.76,-0.1215%,+0.0195%,$153.8
173,Siacoin-SC,$0.0039,+3.00%,$2.4m,$911.0k,+3.20%,0.00%,0.39,-0.0138%,-0.0522%,$737.4
174,Perpetual Protocol-PERP,$0.6798,+7.01%,$2.4m,$1.7m,+8.59%,0.01%,0.73,-0.0081%,-0.1206%,$1.7k
175,Dora Factory-DORA,$2.68,+6.83%,$2.2m,$252.3k,+7.30%,0.00%,0.11,-0.0416%,+0.0870%,$3.4k
176,Smooth Love Potion-SLP,$0.0038,+5.00%,$2.2m,$3.9m,+2.92%,0.02%,1.78,-0.0092%,-0.0193%,$7.8k
177,Tribe-TRIBE,$0.2590,+0.31%,$1.9m,$70.9k,-15.37%,0.00%,0.04,-0.0214%,-0.0787%,$0.0
178,Chain-XCN,$0.0663,-3.19%,$1.8m,$1.1m,-0.09%,0.00%,0.62,-0.3964%,-0.4214%,$1.4k
179,Moonbeam-GLMR,$0.4926,+3.64%,$1.8m,$2.4m,+11.99%,0.01%,1.34,-0.1168%,-0.1022%,$405.5
180,Tornado Cash-TORN,$7.98,+2.11%,$1.7m,$789.8k,-3.91%,0.00%,0.46,-0.0487%,+0.1032%,$10.9k
181,Exchange Token Index FTX-EXCH,"$6,625.10",+3.03%,$1.6m,$4.2m,+13.77%,0.02%,2.63,-0.0004%,+0.0002%,$38.9
182,Wrapped NXM-WNXM,$15.96,+5.28%,$1.6m,$375.0k,-0.24%,0.00%,0.24,-0.0485%,+0.0483%,$1.2k
183,DeFi FTX-DEFI,"$2,787.25",+4.86%,$1.4m,$3.6m,-1.11%,0.02%,2.51,-0.0039%,-0.0028%,$0.0
184,Baby Doge Coin-BABYDOGE,$0.0000,+4.08%,$1.4m,$1.4m,+0.52%,0.01%,1.01,-0.0014%,+0.0960%,$6.7k
185,Chia Network-XCH,$34.78,+0.69%,$1.3m,$931.7k,-9.81%,0.00%,0.71,-0.0444%,+0.0333%,$7.5k
186,Everdome-DOME,$0.0015,+0.00%,$1.2m,$666.0k,+22.48%,0.00%,0.54,+0.0461%,-0.1409%,$2.7k
187,Conflux Network-CFX,$0.0518,+1.94%,$1.2m,$1.1m,+6.85%,0.00%,0.88,+0.0532%,-0.0505%,$152.1
188,Gods Unchained-GODS,$0.3307,+3.33%,$1.2m,$458.3k,+7.43%,0.00%,0.38,-0.0210%,+0.0586%,$5.1k
189,Biconomy-BICO,$0.5067,+0.74%,$1.2m,$860.2k,+0.15%,0.00%,0.74,+0.0022%,+0.0716%,$501.9
190,UMA-UMA,$2.67,+5.22%,$1.2m,$798.5k,+6.20%,0.00%,0.69,+0.1262%,-0.0988%,$64.8
191,PancakeSwap-CAKE,$4.10,+5.59%,$1.1m,$3.1m,+4.05%,0.01%,2.74,+0.0002%,-0.0012%,$220.4
192,Kishu Inu-KISHU,$0.0000,+4.58%,$1.1m,$282.2k,+0.64%,0.00%,0.26,+0.0143%,-0.3248%,$3.3k
193,Huobi Token-HT,$4.71,+2.04%,$1.0m,$4.3m,-1.80%,0.02%,4.18,+0.0044%,+0.0047%,$19.7k
