,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
40,Ethereum Name Service-ENS,$13.47,-2.27%,$59.0m,$26.0m,-7.20%,0.11%,0.44,+0.0071%,+0.0124%,$14.1k
41,Stargate Finance-STG,$0.5931,-3.86%,$58.0m,$16.1m,+2.15%,0.07%,0.28,-0.2301%,-0.2730%,$74.3k
42,Serum-SRM,$0.7907,-0.25%,$56.5m,$25.5m,-0.18%,0.11%,0.45,-0.0122%,-0.0025%,$50.3k
43,THETA-THETA,$1.16,+1.28%,$55.7m,$23.0m,+3.55%,0.10%,0.41,-0.0073%,-0.0019%,$36.5k
44,Algorand-ALGO,$0.3009,-3.01%,$55.1m,$30.1m,-5.50%,0.13%,0.55,-0.0062%,+0.0025%,$80.3k
45,SushiSwap-SUSHI,$1.13,+0.59%,$54.7m,$30.0m,+0.73%,0.13%,0.55,-0.0221%,+0.0040%,$29.2k
46,dYdX-DYDX,$1.54,-1.17%,$54.2m,$36.8m,-2.02%,0.15%,0.68,+0.0012%,+0.0077%,$103.2k
47,Kusama-KSM,$49.42,-1.87%,$53.6m,$16.8m,-9.40%,0.07%,0.31,-0.0030%,-0.0037%,$55.6k
48,yearn.finance-YFI,"$9,357.89",-1.36%,$53.2m,$38.1m,-4.79%,0.16%,0.72,+0.0086%,+0.0005%,$38.8k
49,Ankr-ANKR,$0.0345,-0.81%,$51.0m,$15.2m,+2.75%,0.06%,0.30,-0.0487%,-0.0394%,$106.0k
50,CertiK-CTK,$1.02,-0.51%,$50.6m,$12.2m,+1.05%,0.05%,0.24,+0.0061%,+0.0061%,$79.1k
51,ZCash-ZEC,$62.73,-0.51%,$50.3m,$22.1m,-8.21%,0.09%,0.44,-0.0052%,+0.0225%,$98.3k
52,Synthetix Network Token-SNX,$2.99,-0.63%,$49.4m,$35.7m,-1.69%,0.15%,0.72,-0.0254%,-0.0154%,$6.8k
53,Holo-HOT,$0.0021,-0.11%,$48.5m,$6.1m,+16.49%,0.03%,0.13,-0.0009%,-0.0017%,$143.6k
54,Harmony-ONE,$0.0206,+1.73%,$44.1m,$15.4m,+6.88%,0.06%,0.35,+0.0073%,+0.0077%,$58.5k
55,OmiseGO-OMG,$1.84,+1.45%,$43.0m,$13.8m,+13.42%,0.06%,0.32,+0.0130%,+0.0030%,$19.1k
56,Kyber Network Crystal-KNC,$1.66,-1.60%,$42.3m,$18.5m,+2.09%,0.08%,0.44,-0.0027%,+0.0084%,$34.0k
57,1inch-1INCH,$0.6596,-2.19%,$41.8m,$23.6m,-4.84%,0.10%,0.56,-0.0025%,+0.0075%,$63.0k
58,THORChain-RUNE,$1.89,-1.03%,$41.4m,$21.9m,-0.53%,0.09%,0.53,+0.0070%,+0.0078%,$41.1k
59,Stellar Lumens-XLM,$0.1041,-2.12%,$39.6m,$37.1m,-0.61%,0.16%,0.94,+0.0051%,-0.0098%,$28.6k
60,Flow (Dapper labs)-FLOW,$1.88,-3.76%,$38.3m,$25.8m,-3.34%,0.11%,0.67,-0.0001%,-0.0008%,$39.4k
61,NEO-NEO,$9.18,+0.12%,$37.8m,$14.7m,+5.97%,0.06%,0.39,-0.0130%,-0.0090%,$22.2k
62,FOOTBALL-FOOTBALL,"$1,159.91",+0.86%,$37.7m,$7.3m,-6.41%,0.03%,0.19,+0.0100%,+0.1004%,$52.7k
63,Celsius-CEL,$1.43,-0.85%,$34.9m,$26.2m,-2.06%,0.11%,0.75,-0.0876%,-0.0941%,$92.9k
64,VeChain-VET,$0.0242,-0.65%,$34.3m,$16.9m,+2.52%,0.07%,0.49,+0.0082%,+0.0084%,$13.3k
65,Bella Protocol-BEL,$0.6740,-1.01%,$34.1m,$4.0m,-4.39%,0.02%,0.12,+0.0100%,+0.0100%,$70.0k
66,Balancer-BAL,$7.18,+0.55%,$33.9m,$16.0m,-11.17%,0.07%,0.47,-0.0007%,+0.0058%,$27.9k
67,Tezos-XTZ,$1.52,-0.60%,$33.6m,$27.5m,-0.71%,0.12%,0.82,+0.0057%,+0.0099%,$57.2k
68,Lido DAO Token-LDO,$1.94,-2.81%,$33.3m,$16.8m,-3.04%,0.07%,0.50,-0.0242%,-0.0252%,$47.1k
69,Terra-LUNA,$1.84,+2.39%,$33.2m,$7.4m,+4.69%,0.03%,0.22,+0.0120%,+0.0095%,$83.8k
70,Flamingo-FLM,$0.1174,-0.63%,$31.8m,$18.9m,-7.26%,0.08%,0.60,-0.0141%,-0.0265%,$17.6k
71,Loopring-LRC,$0.3565,-0.60%,$31.4m,$13.6m,+0.39%,0.06%,0.43,+0.0058%,+0.0103%,$34.3k
72,Enjin Coin-ENJ,$0.5237,-0.10%,$31.1m,$15.4m,+1.48%,0.06%,0.50,+0.0047%,+0.0039%,$108.2k
73,Zilliqa-ZIL,$0.0357,-0.56%,$30.8m,$23.8m,+2.52%,0.10%,0.78,+0.0048%,-0.0012%,$5.8k
74,Dash-DASH,$46.86,+0.30%,$30.4m,$15.0m,-2.94%,0.06%,0.49,+0.0258%,-0.0057%,$19.8k
75,Compound-COMP,$47.18,-2.50%,$29.7m,$22.4m,-9.60%,0.09%,0.75,+0.0079%,+0.0528%,$27.2k
76,Internet Computer-ICP,$6.50,+1.46%,$29.2m,$13.7m,+3.94%,0.06%,0.47,+0.0012%,+0.0154%,$55.3k
77,Dusk Network-DUSK,$0.1427,+5.17%,$28.4m,$6.1m,+62.14%,0.03%,0.22,-0.0017%,-0.0067%,$55.3k
78,Storj-STORJ,$0.5444,-0.12%,$27.6m,$11.7m,+1.74%,0.05%,0.42,+0.0072%,+0.0069%,$28.2k
79,Cartesi-CTSI,$0.1402,-0.33%,$26.8m,$3.6m,+12.23%,0.02%,0.13,-0.0669%,-0.0806%,$22.4k
80,The Graph-GRT,$0.1018,-0.42%,$26.7m,$21.3m,-1.83%,0.09%,0.80,+0.0130%,+0.0106%,$24.9k
81,Elrond-EGLD,$51.00,-0.51%,$26.3m,$16.0m,-4.61%,0.07%,0.61,+0.0000%,+0.0018%,$26.1k
82,Oasis Network-ROSE,$0.0631,-0.26%,$24.9m,$11.7m,-4.19%,0.05%,0.47,+0.0080%,+0.0080%,$5.7k
83,MyNeighborAlice-ALICE,$2.08,+0.43%,$24.8m,$10.7m,+1.39%,0.05%,0.43,+0.0073%,+0.0063%,$10.0k
84,SKALE Network-SKL,$0.0489,+0.16%,$24.1m,$6.1m,+2.75%,0.03%,0.25,+0.0053%,+0.0060%,$69.9k
85,Iota-IOTA,$0.2833,-1.41%,$22.7m,$10.9m,-1.61%,0.05%,0.48,+0.0091%,+0.0085%,$29.1k
86,Chromia-CHR,$0.1769,-0.28%,$22.6m,$8.8m,-1.62%,0.04%,0.39,-0.0016%,-0.0023%,$15.5k
87,Icon-ICX,$0.2706,+1.31%,$22.3m,$4.7m,+14.69%,0.02%,0.21,+0.0029%,+0.0027%,$38.1k
88,Coin98-C98,$0.4217,-4.38%,$21.9m,$13.5m,-11.85%,0.06%,0.62,-0.0009%,-0.0017%,$14.4k
89,Dent-DENT,$0.0010,+1.83%,$21.8m,$6.2m,+13.79%,0.03%,0.28,+0.0071%,+0.0047%,$45.5k
90,1000XEC-1000XEC,$0.0424,-2.71%,$21.5m,$6.9m,-14.51%,0.03%,0.32,-0.0012%,-0.0100%,$56.1k
91,Injective Protocol-INJ,$1.56,+1.11%,$21.3m,$2.8m,+53.65%,0.01%,0.13,+0.0100%,+0.0100%,$56.8k
92,BitDAO-BIT,$0.6169,-2.05%,$21.0m,$26.2m,+5.27%,0.11%,1.25,-0.3922%,-0.3941%,$112.7k
93,Hedera-HBAR,$0.0610,+0.19%,$20.9m,$8.9m,-2.13%,0.04%,0.43,+0.0001%,+0.0013%,$23.3k
94,Jasmy-JASMY,$0.0086,-1.55%,$20.3m,$11.5m,-2.22%,0.05%,0.57,+0.0078%,+0.0074%,$30.5k
95,Basic Attention Token-BAT,$0.3388,+0.03%,$20.0m,$11.2m,+3.43%,0.05%,0.56,+0.0016%,+0.0050%,$13.3k
96,Kava-KAVA,$1.66,-1.05%,$19.2m,$11.6m,-2.16%,0.05%,0.60,+0.0068%,+0.0044%,$8.7k
97,Mask Network-MASK,$1.33,+2.00%,$18.8m,$7.2m,+10.89%,0.03%,0.38,+0.0215%,+0.0031%,$14.2k
98,Horizen-ZEN,$16.10,-0.22%,$18.7m,$7.3m,-1.49%,0.03%,0.39,+0.0029%,+0.0247%,$17.6k
99,Reserve Rights-RSR,$0.0063,+0.93%,$18.6m,$14.6m,-1.39%,0.06%,0.79,+0.0073%,+0.0017%,$5.2k
100,FTX Token-FTT,$26.10,-0.30%,$18.3m,$67.8m,+0.28%,0.29%,3.71,-0.0076%,-0.0073%,$39.0
101,Ontology-ONT,$0.2381,-0.33%,$18.0m,$8.8m,+0.42%,0.04%,0.49,-0.0093%,+0.0026%,$25.3k
102,Badger DAO-BADGER,$5.18,+10.67%,$17.9m,$3.0m,+28.31%,0.01%,0.17,-0.0544%,-0.0772%,$46.1k
103,iExec RLC-RLC,$1.11,-0.52%,$17.5m,$6.4m,-3.04%,0.03%,0.36,-0.0955%,-0.1143%,$15.5k
104,Maker-MKR,$746.46,+0.25%,$16.8m,$15.8m,-3.86%,0.07%,0.94,+0.0100%,+0.0114%,$4.3k
105,Project Galaxy-GAL,$2.45,-0.78%,$16.1m,$11.9m,+3.40%,0.05%,0.74,-0.0053%,-0.0028%,$5.3k
106,Qtum-QTUM,$3.14,-0.15%,$15.9m,$15.5m,+2.00%,0.07%,0.97,+0.0063%,+0.0046%,$4.5k
107,Bluzelle-BLZ,$0.0937,-0.68%,$15.8m,$6.6m,-7.36%,0.03%,0.42,+0.0100%,+0.0100%,$8.5k
108,Litentry-LIT,$0.7165,+0.63%,$15.8m,$5.0m,+0.91%,0.02%,0.32,+0.0100%,+0.0100%,$6.3k
109,Raydium-RAY,$0.6559,+1.84%,$15.6m,$8.1m,+2.13%,0.03%,0.52,-0.0094%,-0.0097%,$13.8k
110,Arweave-AR,$10.01,-0.39%,$14.8m,$12.8m,-0.95%,0.05%,0.86,+0.0071%,+0.0074%,$11.6k
111,NEM-XEM,$0.0434,-1.06%,$14.7m,$8.9m,-1.43%,0.04%,0.60,-0.0182%,+0.0045%,$12.4k
112,Ren-REN,$0.1223,+1.33%,$14.6m,$7.6m,+3.33%,0.03%,0.52,-0.0024%,+0.0049%,$24.4k
113,0x-ZRX,$0.2947,+0.17%,$14.3m,$8.4m,-0.48%,0.04%,0.59,+0.0050%,+0.0035%,$6.6k
114,Audius-AUDIO,$0.2892,+0.35%,$14.2m,$8.2m,+2.60%,0.03%,0.57,+0.0062%,+0.0068%,$727.8
115,Swipe-SXP,$0.3726,-0.82%,$14.2m,$8.5m,+1.09%,0.04%,0.60,+0.0046%,+0.0067%,$20.7k
116,Aragon-ANT,$1.82,+1.22%,$13.3m,$5.7m,+0.31%,0.02%,0.43,-0.0011%,+0.0148%,$19.4k
117,BakeryToken-BAKE,$0.2482,-0.86%,$13.2m,$3.6m,-0.92%,0.02%,0.27,+0.0096%,+0.0096%,$14.6k
118,API3-API3,$1.68,-0.14%,$12.8m,$4.5m,+2.35%,0.02%,0.35,+0.0066%,+0.0071%,$1.2k
119,Gitcoin-GTC,$2.24,-0.56%,$12.8m,$4.0m,-9.31%,0.02%,0.31,-0.0065%,-0.0054%,$16.0k
120,Origin Protocol-OGN,$0.1715,+0.60%,$12.6m,$7.7m,+5.39%,0.03%,0.61,+0.0100%,+0.0100%,$1.5k
121,Metal-MTL,$1.15,-0.16%,$12.5m,$6.0m,+1.15%,0.03%,0.48,-0.0286%,-0.0159%,$1.9k
122,Band Protocol-BAND,$1.30,-1.66%,$12.2m,$5.3m,-1.19%,0.02%,0.43,+0.0012%,+0.0077%,$22.0k
123,Bitcoin SV-BSV,$52.32,+0.17%,$12.0m,$32.4m,+0.22%,0.14%,2.69,+0.0143%,+0.0060%,$3.4k
124,Celo-CELO,$0.8220,-1.07%,$11.9m,$8.9m,-1.67%,0.04%,0.75,+0.0104%,-0.0020%,$4.0k
125,BinaryX-BNX,$132.12,-1.83%,$11.5m,$26.1m,-6.50%,0.11%,2.27,+0.0100%,+0.0100%,$4.3k
126,Linear-LINA,$0.0081,-1.59%,$11.2m,$4.7m,-6.38%,0.02%,0.42,+0.0057%,+0.0066%,$25.7k
127,Immutable X-IMX,$0.8263,-0.08%,$11.2m,$8.6m,-1.23%,0.04%,0.77,+0.0032%,+0.0077%,$6.4k
128,Reef-REEF,$0.0037,-2.39%,$11.2m,$4.4m,+0.78%,0.02%,0.39,+0.0057%,+0.0026%,$3.1k
129,StormX-STMX,$0.0079,+1.19%,$11.2m,$3.4m,-2.86%,0.01%,0.31,+0.0076%,+0.0065%,$27.6k
130,Terra Classic-LUNC,$0.0003,+14.03%,$10.9m,$1.3m,-19.32%,0.01%,0.12,+0.0100%,+0.0100%,$47.1k
131,Coti-COTI,$0.0940,-0.41%,$10.7m,$4.2m,-7.61%,0.02%,0.39,+0.0095%,+0.0090%,$17.6k
132,Livepeer-LPT,$10.34,+0.42%,$10.4m,$6.4m,-1.27%,0.03%,0.61,-0.0008%,+0.0021%,$2.6k
133,NKN-NKN,$0.0993,-0.76%,$10.2m,$3.5m,+2.76%,0.01%,0.35,+0.0045%,+0.0038%,$841.8
134,IOST-IOST,$0.0128,-0.87%,$9.8m,$12.1m,+0.39%,0.05%,1.24,+0.0004%,+0.0029%,$2.6k
135,DigiByte-DGB,$0.0104,+0.18%,$9.5m,$3.6m,-2.11%,0.02%,0.38,+0.0090%,+0.0094%,$8.5k
136,Mines of Dalarnia-DAR,$0.2450,-1.00%,$9.4m,$3.0m,-1.81%,0.01%,0.31,+0.0100%,+0.0100%,$1.6k
137,Ocean Protocol-OCEAN,$0.1625,-0.48%,$9.4m,$3.9m,+5.72%,0.02%,0.41,+0.0100%,+0.0100%,$2.9k
138,Wootrade-WOO,$0.1536,+0.24%,$9.4m,$4.3m,-2.46%,0.02%,0.46,+0.0100%,+0.0100%,$266.7
139,DFI.Money-YFII,$985.74,-0.57%,$9.3m,$18.5m,-0.96%,0.08%,1.98,-0.0599%,-0.1680%,$16.2k
140,Celer Network-CELR,$0.0176,-1.67%,$9.3m,$4.6m,-4.31%,0.02%,0.49,+0.0100%,+0.0100%,$2.2k
141,Automata Network-ATA,$0.1557,+0.11%,$9.2m,$2.7m,-7.16%,0.01%,0.29,+0.0100%,+0.0100%,$8.6k
142,SafePal-SFP,$0.3775,+1.17%,$8.8m,$5.4m,-7.40%,0.02%,0.62,+0.0100%,+0.0087%,$13.2k
143,ARPA Chain-ARPA,$0.0359,-1.68%,$8.6m,$3.3m,-12.08%,0.01%,0.39,+0.0100%,+0.0100%,$2.5k
144,Civic-CVC,$0.1410,+0.08%,$7.9m,$7.1m,+0.20%,0.03%,0.90,-0.0001%,+0.0009%,$4.7k
145,LUNA2-LUNA2,n/a,n/a,$7.8m,$3.8m,+10.98%,0.02%,0.48,+0.0100%,+0.0100%,$49.7k
146,Alpha Finance Lab-ALPHA,$0.1173,-0.55%,$7.2m,$5.2m,-1.98%,0.02%,0.73,+0.0038%,-0.0067%,$9.1k
147,LooksRare-LOOKS,$0.2682,+0.50%,$7.2m,$13.5m,-1.63%,0.06%,1.89,-0.0224%,-0.0237%,$1.5k
148,Klaytn-KLAY,$0.2275,-0.44%,$7.0m,$5.1m,+0.32%,0.02%,0.73,+0.0029%,-0.0024%,$437.1
149,IoTeX-IOTX,$0.0346,-0.71%,$6.9m,$6.1m,-2.88%,0.03%,0.87,+0.0100%,+0.0100%,$2.4k
150,Request-REQ,$0.1236,+11.92%,$6.5m,$1.8m,+318.08%,0.01%,0.27,-0.6901%,-0.6901%,$48.1k
151,TomoChain-TOMO,$0.4869,+0.95%,$6.5m,$3.5m,+2.05%,0.01%,0.55,+0.0069%,+0.0062%,$4.9k
152,Binance BTCDOM Index-BTCDOM,"$1,188.00",-0.18%,$6.1m,$11.2m,+9.21%,0.05%,1.84,+0.0884%,+0.0675%,$18.4k
153,JUST-JST,$0.0271,-0.42%,$5.2m,$1.7m,+3.23%,0.01%,0.32,-0.0020%,+0.0038%,$0.0
154,Clover Finance-CLV,$0.0978,-6.15%,$4.6m,$610.4k,-15.05%,0.00%,0.13,-0.0902%,-0.0489%,$8.4k
155,OKB-OKB,$15.32,+0.63%,$4.6m,$4.5m,+1.55%,0.02%,0.99,+0.0033%,+0.0025%,$0.0
156,Yield Guild Games-YGG,$0.4915,-0.31%,$4.3m,$4.4m,-3.43%,0.02%,1.04,+0.0084%,+0.0073%,$3.5k
157,Altcoin Index FTX-ALT,"$1,908.65",-0.43%,$4.2m,$13.4m,-0.32%,0.06%,3.23,+0.0002%,+0.0004%,$0.0
158,Crypto.com Coin-CRO,$0.1185,+0.37%,$4.1m,$12.3m,+3.50%,0.05%,2.97,-0.0134%,-0.0105%,$495.2
159,Step App-FITFI,$0.0759,-0.49%,$3.8m,$2.7m,+4.61%,0.01%,0.71,+0.0296%,+0.0292%,$426.5
160,Render Token-RNDR,$0.4891,-2.18%,$3.8m,$2.7m,-10.09%,0.01%,0.73,+0.0065%,+0.0054%,$3.1k
161,Tether-USDT,$1.0000,-0.01%,$3.3m,$290.9m,-0.66%,1.22%,89.11,+0.0002%,+0.0003%,$0.0
162,DeFi Binance-DEFI,$747.00,-0.55%,$3.2m,$1.8m,+1.27%,0.01%,0.57,+0.0089%,-0.0032%,$919.6
163,Quant-QNT,$93.73,-1.31%,$3.2m,$52.7k,+0.85%,0.00%,0.02,+0.0100%,+0.0100%,$326.7
164,APENFT-NFT,$0.0000,-0.48%,$3.1m,$435.1k,+3.46%,0.00%,0.14,-0.0914%,+0.0620%,$749.6
165,Dora Factory-DORA,$2.84,+0.00%,$2.7m,$281.5k,-16.71%,0.00%,0.11,-0.0362%,-0.0177%,$8.6k
166,Frax Share-FXS,$6.19,+0.42%,$2.5m,$7.7m,+6.89%,0.03%,3.13,+0.0195%,+0.0193%,$136.7
167,Adventure Gold-AGLD,$0.3577,-0.37%,$2.4m,$1.3m,-2.30%,0.01%,0.52,+0.0230%,+0.0007%,$872.0
168,Mina-MINA,$0.6584,-2.14%,$2.4m,$3.1m,-3.76%,0.01%,1.27,+0.0059%,+0.0169%,$0.0
169,Anchor Protocol-ANC,$0.0922,+5.54%,$2.2m,$1.1m,-3.33%,0.00%,0.51,-0.0065%,+0.0004%,$4.9k
170,Tribe-TRIBE,$0.2879,+3.29%,$2.2m,$79.2k,-4.45%,0.00%,0.04,-0.2222%,-0.2433%,$2.2k
171,USD Coin-USDC,$0.9999,+0.00%,$2.1m,$1.1m,-0.43%,0.00%,0.54,+0.0000%,+0.0000%,$0.0
172,PancakeSwap-CAKE,$4.10,+0.25%,$2.0m,$3.3m,-9.65%,0.01%,1.67,-0.0025%,-0.0041%,$734.9
173,Smooth Love Potion-SLP,$0.0039,-1.99%,$1.9m,$4.1m,-3.59%,0.02%,2.15,-0.0065%,-0.0025%,$150.2
174,Tornado Cash-TORN,$8.75,-0.85%,$1.9m,$965.1k,-9.32%,0.00%,0.51,-0.1002%,-0.0039%,$43.8
175,Siacoin-SC,$0.0040,+0.25%,$1.8m,$894.5k,-4.84%,0.00%,0.51,+0.0207%,+0.0119%,$0.0
176,Convex Finance-CVX,$5.27,+0.21%,$1.7m,$4.2m,+3.76%,0.02%,2.50,+0.0302%,+0.0320%,$0.0
177,Perpetual Protocol-PERP,$0.6716,-0.94%,$1.6m,$1.6m,-2.08%,0.01%,1.04,+0.0243%,+0.0570%,$331.7
178,Shitcoin Index FTX-SHIT,"$2,508.70",-0.96%,$1.4m,$11.5m,-0.63%,0.05%,8.12,-0.0066%,-0.0068%,$0.0
179,Moonbeam-GLMR,$0.5165,-1.62%,$1.3m,$2.2m,+5.04%,0.01%,1.64,-0.0260%,-0.0266%,$0.0
180,UMA-UMA,$2.72,-0.98%,$1.3m,$880.6k,-11.23%,0.00%,0.67,+0.0852%,-0.1426%,$0.0
181,Gods Unchained-GODS,$0.3544,+0.57%,$1.3m,$497.6k,+1.11%,0.00%,0.38,+0.0177%,+0.0505%,$561.2
182,Akropolis -AKRO,$0.0036,-4.34%,$1.3m,$263.5k,-24.84%,0.00%,0.21,+0.0100%,+0.0100%,$445.4
183,Wrapped NXM-WNXM,$15.93,-1.09%,$1.2m,$461.4k,-7.41%,0.00%,0.38,-0.0287%,+0.1261%,$0.0
184,Chia Network-XCH,$35.75,-1.89%,$1.2m,$1.1m,-1.63%,0.00%,0.89,-0.1186%,+0.1216%,$5.8k
185,Conflux Network-CFX,$0.0507,-1.73%,$1.2m,$1.1m,-3.19%,0.00%,0.93,+0.0178%,+0.0031%,$43.5
186,Spell Token-SPELL,$0.0013,-1.26%,$1.1m,$2.6m,-0.22%,0.01%,2.29,+0.0044%,+0.0032%,$918.9
187,Everdome-DOME,$0.0017,-5.17%,$1.1m,$815.7k,-1.69%,0.00%,0.77,-0.1965%,+0.3419%,$6.1k
188,DeFi FTX-DEFI,"$2,807.30",+0.41%,$957.7k,$3.4m,+0.91%,0.01%,3.59,-0.0050%,-0.0057%,$132.2
189,Baby Doge Coin-BABYDOGE,$0.0000,+0.25%,$956.9k,$1.4m,+1.33%,0.01%,1.51,+0.0392%,+0.1176%,$1.1k
190,Bancor-BNT,$0.4647,+0.78%,$946.1k,$1.7m,+1.78%,0.01%,1.78,-0.0945%,+0.0479%,$1.4k
191,Casper-CSPR,$0.0270,-2.18%,$889.3k,$548.6k,+0.80%,0.00%,0.62,+0.0583%,-0.0156%,$747.0
192,DODO-DODO,$0.1262,+0.75%,$854.7k,$1.1m,-4.80%,0.00%,1.24,+0.0018%,+0.0053%,$75.6
193,Ampleforth-AMPL,$0.9596,+4.80%,$798.7k,$838.8k,+4.07%,0.00%,1.05,+0.0115%,+0.0273%,$2.8k
