,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
52,ZCash-ZEC,$59.14,-6.04%,$80.6m,$19.2m,-9.40%,0.08%,0.24,+0.0014%,+0.0004%,$341.4k
53,Kyber Network Crystal-KNC,$1.68,+1.17%,$79.7m,$19.8m,+9.81%,0.09%,0.25,-0.0169%,-0.0099%,$168.8k
54,BinaryX-BNX,$137.32,+4.77%,$79.0m,$29.9m,+19.54%,0.13%,0.38,+0.0082%,+0.0071%,$256.0k
55,Stellar Lumens-XLM,$0.0999,-4.25%,$71.2m,$35.7m,-4.21%,0.16%,0.50,-0.0036%,-0.0298%,$118.5k
56,Elrond-EGLD,$48.87,-4.25%,$71.0m,$15.7m,-3.04%,0.07%,0.22,-0.0043%,-0.0282%,$224.9k
57,Tezos-XTZ,$1.45,-5.56%,$67.7m,$26.4m,-3.47%,0.12%,0.39,-0.0023%,-0.0219%,$167.3k
58,The Graph-GRT,$0.0983,-4.50%,$67.3m,$20.8m,-3.29%,0.09%,0.31,+0.0038%,-0.0187%,$162.8k
59,Zilliqa-ZIL,$0.0337,-6.00%,$65.7m,$21.4m,-9.10%,0.09%,0.33,+0.0064%,-0.0050%,$229.7k
60,1inch-1INCH,$0.6162,-7.11%,$64.5m,$20.0m,-14.81%,0.09%,0.31,-0.0066%,-0.0041%,$264.1k
61,Harmony-ONE,$0.0192,-6.13%,$64.0m,$14.4m,-2.18%,0.06%,0.23,+0.0064%,-0.0119%,$217.8k
62,Ankr-ANKR,$0.0335,-6.16%,$60.8m,$13.2m,-16.70%,0.06%,0.22,-0.0092%,-0.0205%,$276.6k
63,Flow (Dapper labs)-FLOW,$1.78,-6.57%,$58.0m,$22.9m,-7.29%,0.10%,0.39,+0.0038%,-0.0055%,$258.3k
64,CertiK-CTK,$0.9393,-9.66%,$57.7m,$8.1m,-34.32%,0.04%,0.14,+0.0080%,+0.0045%,$285.9k
65,Chromia-CHR,$0.1821,-0.13%,$57.2m,$9.5m,+6.39%,0.04%,0.17,+0.0066%,+0.0079%,$180.0k
66,Celsius-CEL,$1.39,-6.48%,$57.0m,$23.5m,-12.61%,0.10%,0.41,-0.2839%,-0.2964%,$499.5k
67,Terra Classic-LUNC,$0.0004,+12.51%,$55.2m,$1.7m,-2.71%,0.01%,0.03,-0.0064%,-0.0031%,$557.2k
68,Serum-SRM,$0.7571,-5.30%,$55.0m,$23.4m,-8.39%,0.10%,0.43,-0.0306%,-0.0451%,$109.7k
69,VeChain-VET,$0.0230,-5.42%,$54.0m,$15.4m,-10.51%,0.07%,0.28,+0.0075%,-0.0060%,$173.6k
70,LUNA2-LUNA2,n/a,n/a,$53.8m,$2.7m,-34.26%,0.01%,0.05,+0.0100%,+0.0100%,$199.5k
71,Kusama-KSM,$46.51,-7.11%,$53.0m,$15.1m,-8.50%,0.07%,0.29,-0.0005%,-0.0330%,$188.4k
72,Enjin Coin-ENJ,$0.4893,-6.97%,$52.7m,$13.6m,-9.50%,0.06%,0.26,-0.0013%,-0.0212%,$198.0k
73,Compound-COMP,$45.17,-6.48%,$52.2m,$20.0m,-11.23%,0.09%,0.38,-0.0345%,-0.0545%,$101.5k
74,Balancer-BAL,$6.88,-5.75%,$51.7m,$14.8m,-15.25%,0.06%,0.29,-0.0033%,-0.0190%,$218.8k
75,BitDAO-BIT,$0.6291,+2.28%,$50.1m,$25.1m,-2.17%,0.11%,0.50,+0.0064%,+0.0055%,$45.6k
76,Flamingo-FLM,$0.1096,-5.74%,$48.1m,$17.3m,-7.20%,0.08%,0.36,-0.1003%,-0.1428%,$170.1k
77,Oasis Network-ROSE,$0.0585,-7.85%,$48.1m,$11.3m,-3.68%,0.05%,0.23,+0.0079%,+0.0050%,$175.7k
78,Loopring-LRC,$0.3304,-6.02%,$48.1m,$13.0m,-5.95%,0.06%,0.27,-0.0013%,-0.0315%,$248.5k
79,NEO-NEO,$8.58,-6.87%,$47.2m,$12.1m,-12.20%,0.05%,0.26,-0.0078%,-0.0148%,$95.7k
80,Dash-DASH,$43.11,-8.99%,$45.4m,$13.0m,-13.24%,0.06%,0.29,+0.0201%,-0.0215%,$254.6k
81,Jasmy-JASMY,$0.0085,-3.36%,$41.7m,$11.2m,-6.37%,0.05%,0.27,+0.0062%,+0.0072%,$112.0k
82,MyNeighborAlice-ALICE,$1.97,-6.61%,$41.1m,$10.3m,-3.09%,0.05%,0.25,+0.0065%,+0.0011%,$145.3k
83,Audius-AUDIO,$0.2609,-7.49%,$39.2m,$7.0m,-11.49%,0.03%,0.18,-0.0186%,-0.0475%,$125.3k
84,Qtum-QTUM,$2.99,-7.26%,$39.0m,$14.5m,-10.42%,0.06%,0.37,-0.0047%,-0.0106%,$123.2k
85,Reserve Rights-RSR,$0.0058,-9.12%,$37.3m,$12.7m,-16.26%,0.06%,0.34,+0.0032%,-0.0089%,$155.8k
86,OmiseGO-OMG,$1.70,-7.89%,$37.2m,$11.5m,-5.22%,0.05%,0.31,+0.0058%,-0.0198%,$192.1k
87,FOOTBALL-FOOTBALL,"$1,051.53",-7.74%,$36.9m,$5.1m,-30.83%,0.02%,0.14,+0.0100%,+0.0996%,$346.6k
88,Kava-KAVA,$1.54,-7.70%,$35.8m,$10.0m,-11.71%,0.04%,0.28,-0.0129%,-0.0252%,$198.8k
89,Immutable X-IMX,$0.7804,-6.73%,$35.3m,$8.7m,+0.27%,0.04%,0.25,+0.0042%,-0.0196%,$168.7k
90,Swipe-SXP,$0.3492,-6.30%,$35.2m,$7.5m,-4.37%,0.03%,0.21,-0.0002%,-0.0156%,$141.4k
91,Litentry-LIT,$0.6615,-7.09%,$35.0m,$4.8m,-3.83%,0.02%,0.14,+0.0057%,+0.0057%,$125.2k
92,API3-API3,$1.61,-3.56%,$35.0m,$4.8m,+11.74%,0.02%,0.14,-0.0432%,-0.0652%,$162.8k
93,Alpha Finance Lab-ALPHA,$0.1099,-6.99%,$33.7m,$5.2m,+0.92%,0.02%,0.15,+0.0087%,-0.0088%,$155.3k
94,Internet Computer-ICP,$6.21,-8.65%,$33.6m,$12.8m,-11.51%,0.06%,0.38,+0.0010%,-0.0022%,$59.3k
95,Bluzelle-BLZ,$0.0832,-10.14%,$32.9m,$5.3m,-23.07%,0.02%,0.16,+0.0100%,+0.0070%,$180.6k
96,FTX Token-FTT,$25.79,-2.65%,$32.3m,$66.7m,-2.76%,0.29%,2.07,-0.0401%,-0.0667%,$127.5k
97,iExec RLC-RLC,$1.05,-5.70%,$32.2m,$5.4m,-19.32%,0.02%,0.17,-0.0542%,-0.0799%,$206.5k
98,Bella Protocol-BEL,$0.6219,-7.48%,$32.2m,$3.4m,-17.72%,0.01%,0.11,-0.0073%,-0.0151%,$116.1k
99,Storj-STORJ,$0.5107,-6.24%,$32.1m,$10.5m,-10.52%,0.05%,0.33,+0.0046%,-0.0063%,$153.1k
100,Maker-MKR,$709.76,-3.36%,$31.2m,$15.6m,-4.13%,0.07%,0.50,-0.0128%,-0.0208%,$86.1k
101,1000XEC-1000XEC,$0.0408,-5.39%,$31.1m,$5.4m,-20.53%,0.02%,0.17,+0.0034%,-0.0048%,$182.9k
102,Celo-CELO,$0.7991,-3.64%,$31.0m,$8.7m,-2.83%,0.04%,0.28,+0.0095%,-0.0039%,$100.2k
103,Holo-HOT,$0.0019,-6.54%,$30.2m,$4.8m,-20.91%,0.02%,0.16,-0.0197%,-0.0416%,$165.3k
104,Iota-IOTA,$0.2616,-6.72%,$29.8m,$9.8m,-10.97%,0.04%,0.33,+0.0041%,-0.0276%,$149.8k
105,NEM-XEM,$0.0411,-5.33%,$29.5m,$8.2m,-3.87%,0.04%,0.28,-0.0239%,-0.0527%,$71.1k
106,Ontology-ONT,$0.2245,-4.85%,$29.5m,$8.3m,-7.63%,0.04%,0.28,+0.0006%,-0.0096%,$72.1k
107,Coin98-C98,$0.3916,-8.05%,$29.0m,$11.8m,-13.29%,0.05%,0.41,+0.0062%,+0.0027%,$180.6k
108,Ocean Protocol-OCEAN,$0.1620,-2.49%,$28.6m,$3.9m,-0.63%,0.02%,0.14,-0.0864%,-0.1946%,$76.6k
109,Spell Token-SPELL,$0.0013,-3.79%,$28.6m,$3.8m,+42.38%,0.02%,0.13,+0.0053%,+0.0047%,$96.7k
110,Hedera-HBAR,$0.0583,-5.51%,$28.2m,$7.3m,-20.28%,0.03%,0.26,+0.0028%,-0.0162%,$187.3k
111,Raydium-RAY,$0.6026,-8.09%,$27.9m,$7.5m,-1.82%,0.03%,0.27,-0.0143%,-0.0315%,$178.3k
112,Tether-USDT,$1.0000,+0.00%,$27.2m,$282.7m,-1.17%,1.24%,10.38,-0.0003%,-0.0004%,$210.0
113,Origin Protocol-OGN,$0.1604,-6.44%,$26.4m,$6.9m,-11.07%,0.03%,0.26,+0.0100%,+0.0063%,$206.9k
114,Ren-REN,$0.1154,-8.78%,$26.2m,$8.1m,-7.79%,0.04%,0.31,-0.0036%,-0.0166%,$119.7k
115,Basic Attention Token-BAT,$0.3167,-6.53%,$25.9m,$10.7m,-2.49%,0.05%,0.41,+0.0047%,-0.0150%,$99.6k
116,Arweave-AR,$9.41,-6.88%,$25.4m,$11.3m,-11.95%,0.05%,0.44,+0.0073%,+0.0017%,$99.1k
117,BakeryToken-BAKE,$0.2290,-7.66%,$25.1m,$3.5m,+0.69%,0.02%,0.14,-0.0018%,-0.0293%,$85.0k
118,IOST-IOST,$0.0122,-4.45%,$24.6m,$10.7m,-12.44%,0.05%,0.44,-0.0047%,-0.0192%,$113.4k
119,Mask Network-MASK,$1.23,-8.35%,$24.2m,$6.4m,-10.66%,0.03%,0.26,-0.0008%,-0.0026%,$135.0k
120,Aragon-ANT,$1.89,+0.03%,$23.4m,$6.1m,+3.07%,0.03%,0.26,+0.0058%,+0.0245%,$129.5k
121,Horizen-ZEN,$14.91,-6.37%,$23.3m,$6.5m,-2.28%,0.03%,0.28,+0.0103%,-0.0378%,$65.1k
122,Wootrade-WOO,$0.1477,-5.82%,$23.3m,$4.1m,-11.15%,0.02%,0.17,+0.0100%,+0.0100%,$85.0k
123,Binance BTCDOM Index-BTCDOM,"$1,150.70",-1.39%,$22.6m,$11.7m,+3.80%,0.05%,0.52,+0.0864%,+0.0559%,$185.6k
124,Reef-REEF,$0.0035,-6.68%,$22.5m,$4.3m,-5.07%,0.02%,0.19,-0.0435%,-0.1038%,$96.3k
125,Metal-MTL,$1.11,-4.44%,$22.2m,$5.6m,-11.13%,0.02%,0.25,-0.0100%,-0.0090%,$174.1k
126,0x-ZRX,$0.2754,-7.05%,$22.1m,$7.9m,-6.32%,0.03%,0.36,+0.0035%,-0.0119%,$68.5k
127,Bitcoin SV-BSV,$49.52,-6.06%,$21.8m,$30.8m,-5.66%,0.13%,1.41,+0.0032%,-0.0080%,$71.2k
128,Gitcoin-GTC,$2.14,-6.49%,$21.8m,$3.7m,-11.00%,0.02%,0.17,+0.0100%,+0.0100%,$153.4k
129,Linear-LINA,$0.0076,-8.29%,$21.2m,$4.3m,-7.62%,0.02%,0.20,+0.0067%,+0.0055%,$106.1k
130,DFI.Money-YFII,$923.55,-5.01%,$21.0m,$17.1m,-6.15%,0.08%,0.81,-0.2462%,-0.5660%,$154.6k
131,Civic-CVC,$0.1329,-7.01%,$19.4m,$6.7m,-5.47%,0.03%,0.35,-0.0026%,+0.0034%,$62.7k
132,Dent-DENT,$0.0009,-6.27%,$19.1m,$5.3m,-13.00%,0.02%,0.28,-0.0049%,-0.0039%,$99.0k
133,Cartesi-CTSI,$0.1317,-5.76%,$18.7m,$3.1m,-14.28%,0.01%,0.17,-0.0307%,-0.0807%,$69.7k
134,Injective Protocol-INJ,$1.50,-5.50%,$18.2m,$2.3m,-27.58%,0.01%,0.13,+0.0085%,+0.0085%,$160.3k
135,Band Protocol-BAND,$1.22,-6.77%,$18.1m,$5.0m,-6.21%,0.02%,0.27,-0.0027%,-0.0233%,$74.6k
136,Adventure Gold-AGLD,$0.4021,+8.97%,$17.8m,$1.9m,+46.08%,0.01%,0.10,-0.0081%,-0.0109%,$55.6k
137,Icon-ICX,$0.2526,-8.37%,$17.6m,$3.7m,-23.59%,0.02%,0.21,-0.0310%,-0.0675%,$54.1k
138,SKALE Network-SKL,$0.0456,-7.39%,$17.3m,$5.6m,-6.17%,0.02%,0.32,+0.0030%,+0.0002%,$68.1k
139,Automata Network-ATA,$0.1473,-7.80%,$16.8m,$2.3m,-27.91%,0.01%,0.13,+0.0100%,-0.0102%,$123.1k
140,Dusk Network-DUSK,$0.1282,-10.19%,$16.3m,$3.8m,-29.57%,0.02%,0.23,-0.0130%,-0.0179%,$100.7k
141,Celer Network-CELR,$0.0161,-8.42%,$16.3m,$4.8m,+3.52%,0.02%,0.29,+0.0100%,-0.0021%,$111.3k
142,SafePal-SFP,$0.3526,-7.73%,$15.9m,$4.6m,-12.98%,0.02%,0.29,-0.0183%,-0.0365%,$173.7k
143,NKN-NKN,$0.0927,-4.91%,$15.9m,$2.9m,-22.95%,0.01%,0.18,+0.0100%,+0.0029%,$101.1k
144,LooksRare-LOOKS,$0.2684,+0.49%,$15.9m,$13.0m,-5.65%,0.06%,0.82,-0.0087%,+0.0025%,$32.5k
145,Anchor Protocol-ANC,$0.0929,+3.42%,$15.3m,$973.3k,-17.94%,0.00%,0.06,+0.0037%,+0.0040%,$152.8k
146,TomoChain-TOMO,$0.4673,-4.52%,$15.1m,$3.1m,-7.37%,0.01%,0.21,+0.0069%,+0.0059%,$63.2k
147,Livepeer-LPT,$9.67,-9.83%,$14.8m,$6.3m,-10.80%,0.03%,0.42,-0.0020%,-0.0038%,$72.1k
148,Coti-COTI,$0.0883,-4.89%,$14.6m,$3.8m,-8.44%,0.02%,0.26,-0.0313%,-0.1097%,$132.2k
149,IoTeX-IOTX,$0.0337,-7.15%,$13.6m,$5.8m,-8.43%,0.03%,0.42,+0.0100%,-0.0013%,$85.0k
150,StormX-STMX,$0.0073,-4.98%,$12.5m,$3.4m,-12.65%,0.01%,0.27,-0.0032%,-0.0230%,$112.3k
151,Mines of Dalarnia-DAR,$0.2323,-5.53%,$12.3m,$3.0m,+0.21%,0.01%,0.24,+0.0100%,+0.0100%,$94.3k
152,ARPA Chain-ARPA,$0.0350,-4.13%,$11.8m,$3.1m,-13.73%,0.01%,0.26,+0.0039%,-0.0015%,$93.2k
153,Klaytn-KLAY,$0.2192,-2.25%,$11.5m,$4.6m,-10.61%,0.02%,0.40,-0.0520%,-0.1422%,$43.9k
154,Frax Share-FXS,$6.42,+0.39%,$10.5m,$7.5m,-9.32%,0.03%,0.71,-0.0020%,+0.0018%,$9.1k
155,Step App-FITFI,$0.0681,-10.50%,$10.1m,$2.5m,-17.15%,0.01%,0.24,+0.0096%,-0.0395%,$187.0k
156,Crypto.com Coin-CRO,$0.1138,-4.80%,$8.9m,$11.7m,-5.46%,0.05%,1.31,-0.0011%,-0.0420%,$10.9k
157,DigiByte-DGB,$0.0097,-7.48%,$8.4m,$3.4m,-4.57%,0.01%,0.41,+0.0100%,-0.0312%,$72.8k
158,Altcoin Index FTX-ALT,"$1,851.10",-3.99%,$8.2m,$13.3m,-3.08%,0.06%,1.61,-0.0041%,-0.0041%,$1.4k
159,OKB-OKB,$14.30,-6.05%,$8.1m,$4.3m,-6.92%,0.02%,0.53,-0.0127%,-0.1398%,$3.3k
160,Yield Guild Games-YGG,$0.4442,-8.21%,$7.8m,$3.8m,-12.33%,0.02%,0.49,+0.0080%,-0.0030%,$85.6k
161,Badger DAO-BADGER,$4.98,-3.63%,$7.1m,$2.5m,-12.00%,0.01%,0.35,-0.0116%,-0.0158%,$8.4k
162,Huobi Token-HT,$4.60,-4.34%,$6.7m,$4.5m,-9.52%,0.02%,0.67,+0.0049%,+0.0060%,$60.7k
163,Convex Finance-CVX,$5.31,-1.78%,$6.2m,$4.5m,+6.44%,0.02%,0.72,+0.0361%,+0.0346%,$2.3k
164,DeFi Binance-DEFI,$700.00,-7.17%,$6.2m,$1.5m,-9.68%,0.01%,0.25,-0.0068%,-0.0637%,$7.7k
165,JUST-JST,$0.0255,-5.96%,$5.4m,$1.6m,-2.44%,0.01%,0.30,-0.0287%,-0.0339%,$21.4k
166,Perpetual Protocol-PERP,$0.6529,-4.31%,$4.9m,$1.6m,-6.42%,0.01%,0.33,+0.0202%,-0.0964%,$9.2k
167,Mina-MINA,$0.6315,-4.15%,$4.4m,$3.0m,-4.17%,0.01%,0.66,-0.0026%,+0.0078%,$9.5k
168,Render Token-RNDR,$0.4755,-3.30%,$3.8m,$2.6m,-6.72%,0.01%,0.68,-0.1050%,-0.0906%,$4.0k
169,Smooth Love Potion-SLP,$0.0037,-4.27%,$3.2m,$3.8m,-6.60%,0.02%,1.18,-0.0321%,-0.0417%,$36.9k
170,Quant-QNT,$89.56,-3.61%,$3.2m,$58.1k,+21.14%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,APENFT-NFT,$0.0000,-1.18%,$3.2m,$404.0k,-5.00%,0.00%,0.13,-0.1549%,+0.1173%,$1.1k
172,Siacoin-SC,$0.0038,-3.94%,$3.1m,$879.6k,-2.63%,0.00%,0.28,-0.0354%,-0.0504%,$3.5k
173,Dora Factory-DORA,$2.57,-7.80%,$2.8m,$239.5k,-5.37%,0.00%,0.08,-0.0980%,+0.0865%,$4.6k
174,Tornado Cash-TORN,$8.08,-7.23%,$2.4m,$821.0k,-12.96%,0.00%,0.34,+0.0426%,+0.0146%,$20.4k
175,Conflux Network-CFX,$0.0510,-3.36%,$2.4m,$1.0m,-7.84%,0.00%,0.42,+0.0013%,-0.0054%,$496.3
176,Gods Unchained-GODS,$0.3165,-9.70%,$2.3m,$434.8k,-7.96%,0.00%,0.19,+0.0059%,-0.0270%,$30.9k
177,UMA-UMA,$2.58,-8.38%,$2.3m,$790.6k,-8.16%,0.00%,0.34,+0.0824%,-0.1226%,$510.7
178,Wrapped NXM-WNXM,$15.54,-2.78%,$2.3m,$395.7k,-15.36%,0.00%,0.17,+0.0063%,-0.0537%,$881.8
179,Everdome-DOME,$0.0015,-13.64%,$2.3m,$549.7k,-37.40%,0.00%,0.24,+0.0392%,-0.0103%,$55.7k
180,Moonbeam-GLMR,$0.4849,-5.87%,$2.2m,$2.1m,-2.36%,0.01%,0.95,-0.0809%,-0.0812%,$32.7k
181,Akropolis -AKRO,$0.0034,-4.99%,$2.2m,$285.3k,+6.14%,0.00%,0.13,+0.0100%,+0.0100%,$375.3
182,Tribe-TRIBE,$0.2774,+1.64%,$2.2m,$127.9k,+21.86%,0.00%,0.06,-0.5253%,-0.5357%,$19.1
183,Chain-XCN,$0.0696,-3.29%,$2.2m,$1.1m,+2.99%,0.00%,0.50,-0.2509%,-0.3002%,$0.0
184,DeFi FTX-DEFI,"$2,680.00",-5.38%,$2.2m,$3.5m,+0.13%,0.02%,1.62,-0.0066%,-0.0040%,$163.6
185,Shitcoin Index FTX-SHIT,"$2,375.30",-5.52%,$2.2m,$11.4m,-1.90%,0.05%,5.30,-0.0106%,-0.0083%,$275.7
186,Bancor-BNT,$0.4484,-4.63%,$2.0m,$1.7m,-0.16%,0.01%,0.82,-0.1560%,+0.0120%,$119.0
187,Chia Network-XCH,$35.27,-0.84%,$2.0m,$1.1m,-0.69%,0.00%,0.54,-0.1887%,+0.0932%,$6.1k
188,Biconomy-BICO,$0.5156,+0.12%,$1.9m,$891.3k,-8.39%,0.00%,0.47,+0.0230%,-0.0454%,$683.3
189,Secret-SCRT,$1.07,+5.04%,$1.8m,$853.2k,+4.35%,0.00%,0.47,-0.0429%,-0.0456%,$14.2k
190,PancakeSwap-CAKE,$3.93,-5.00%,$1.7m,$3.1m,-9.67%,0.01%,1.78,-0.0102%,-0.0096%,$25.1k
191,Alchemy Pay-ACH,$0.0120,-6.34%,$1.7m,$362.3k,-11.31%,0.00%,0.21,+0.0100%,+0.0100%,$125.4
192,PAX Gold-PAXG,"$1,696.56",-0.91%,$1.7m,$5.8m,-5.22%,0.03%,3.49,+0.0040%,+0.0048%,$1.4k
193,Kadena-KDA,$1.46,-2.98%,$1.7m,$993.1k,-4.36%,0.00%,0.60,+0.0184%,+0.0184%,$5.2k
