,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
52,Flow (Dapper labs)-FLOW,$1.92,-5.51%,$67.0m,$26.6m,-11.89%,0.11%,0.40,+0.0023%,+0.0012%,$88.0k
53,ZCash-ZEC,$60.71,+2.87%,$66.8m,$22.0m,+2.27%,0.09%,0.33,+0.0064%,-0.0016%,$192.2k
54,ConstitutionDAO-PEOPLE,$0.0205,+0.20%,$66.8m,$26.0m,+0.11%,0.11%,0.39,-0.0034%,+0.0000%,$135.5k
55,SHIBA INU-SHIB,$0.0000,+0.76%,$61.9m,$20.7m,+5.11%,0.09%,0.33,-0.0008%,+0.0078%,$94.9k
56,THORChain-RUNE,$1.89,-2.28%,$56.9m,$21.0m,-4.57%,0.09%,0.37,+0.0080%,+0.0078%,$57.9k
57,CertiK-CTK,$1.00,+2.82%,$54.9m,$10.5m,-10.79%,0.05%,0.19,+0.0100%,+0.0067%,$107.3k
58,BitDAO-BIT,$0.6244,-1.38%,$51.5m,$25.4m,-8.59%,0.11%,0.49,-0.0568%,-0.0572%,$620.6k
59,Oasis Network-ROSE,$0.0645,-0.26%,$50.8m,$12.1m,-3.75%,0.05%,0.24,+0.0076%,+0.0080%,$45.7k
60,1000XEC-1000XEC,$0.0447,-3.16%,$43.9m,$9.3m,-17.79%,0.04%,0.21,+0.0100%,-0.0298%,$64.9k
61,Compound-COMP,$46.52,-0.96%,$43.0m,$22.4m,-6.52%,0.10%,0.52,-0.0134%,+0.0037%,$27.2k
62,Bluzelle-BLZ,$0.0962,-1.31%,$41.8m,$7.4m,-4.19%,0.03%,0.18,+0.0081%,+0.0100%,$213.1k
63,Kava-KAVA,$1.70,-1.98%,$41.4m,$11.5m,-5.40%,0.05%,0.28,+0.0035%,+0.0044%,$109.0k
64,Tezos-XTZ,$1.49,-3.36%,$39.7m,$26.4m,-1.16%,0.11%,0.66,-0.0371%,-0.0236%,$27.7k
65,Stellar Lumens-XLM,$0.1050,-0.39%,$39.5m,$35.2m,-2.07%,0.15%,0.89,-0.0064%,+0.0083%,$43.8k
66,Flamingo-FLM,$0.1189,+2.21%,$39.1m,$19.3m,+4.94%,0.08%,0.49,-0.1042%,-0.0725%,$35.6k
67,Coin98-C98,$0.4420,+5.84%,$37.8m,$15.5m,+5.72%,0.07%,0.41,+0.0072%,+0.0074%,$82.1k
68,Zilliqa-ZIL,$0.0357,-1.27%,$34.8m,$22.7m,-1.65%,0.10%,0.65,+0.0026%,+0.0081%,$44.7k
69,Elrond-EGLD,$52.08,-0.80%,$33.4m,$15.8m,-3.48%,0.07%,0.47,-0.0008%,+0.0103%,$33.7k
70,Reserve Rights-RSR,$0.0062,-2.86%,$33.4m,$15.2m,-9.35%,0.07%,0.45,+0.0005%,+0.0117%,$35.3k
71,The Graph-GRT,$0.1026,-2.01%,$31.7m,$21.9m,-1.08%,0.09%,0.69,-0.0004%,+0.0036%,$58.6k
72,Dash-DASH,$45.92,+1.98%,$31.2m,$14.4m,+0.95%,0.06%,0.46,-0.0017%,+0.0116%,$31.7k
73,NEM-XEM,$0.0436,-1.64%,$29.8m,$8.8m,-2.93%,0.04%,0.29,+0.0140%,-0.0186%,$16.7k
74,SafePal-SFP,$0.3747,-4.10%,$29.4m,$6.8m,+5.14%,0.03%,0.23,-0.0331%,-0.0043%,$148.1k
75,Harmony-ONE,$0.0204,-1.63%,$28.8m,$14.2m,-1.47%,0.06%,0.49,+0.0066%,+0.0044%,$19.7k
76,NEO-NEO,$9.08,-0.34%,$28.7m,$14.1m,-0.02%,0.06%,0.49,-0.0201%,+0.0097%,$19.1k
77,Enjin Coin-ENJ,$0.5093,-1.57%,$28.5m,$14.1m,+2.93%,0.06%,0.50,+0.0011%,+0.0060%,$73.8k
78,Serum-SRM,$0.7819,-1.67%,$28.4m,$24.7m,+0.69%,0.11%,0.87,-0.0314%,-0.0476%,$21.1k
79,Chromia-CHR,$0.1789,-1.44%,$28.3m,$9.6m,-2.13%,0.04%,0.34,-0.0084%,+0.0010%,$48.9k
80,VeChain-VET,$0.0241,-0.50%,$28.1m,$16.1m,+0.64%,0.07%,0.57,+0.0054%,+0.0077%,$9.1k
81,FTX Token-FTT,$26.21,-1.57%,$28.0m,$67.6m,-1.60%,0.29%,2.41,-0.0239%,-0.0047%,$9.6k
82,iExec RLC-RLC,$1.11,-1.98%,$27.4m,$6.5m,+1.40%,0.03%,0.24,-0.1041%,-0.0347%,$48.7k
83,Ankr-ANKR,$0.0346,-1.75%,$27.0m,$14.9m,+1.57%,0.06%,0.55,-0.0654%,-0.0399%,$33.2k
84,MyNeighborAlice-ALICE,$2.04,-1.15%,$27.0m,$10.2m,+1.63%,0.04%,0.38,+0.0074%,+0.0075%,$27.3k
85,Loopring-LRC,$0.3562,+0.79%,$26.1m,$13.1m,-0.58%,0.06%,0.50,+0.0057%,-0.0002%,$8.2k
86,Terra Classic-LUNC,$0.0002,-9.59%,$25.5m,$1.4m,-1.00%,0.01%,0.06,+0.0100%,+0.0100%,$181.2k
87,Kusama-KSM,$48.29,+1.28%,$25.4m,$15.6m,+0.70%,0.07%,0.62,-0.0084%,-0.0133%,$9.5k
88,LUNA2-LUNA2,n/a,n/a,$23.0m,$3.7m,-9.16%,0.02%,0.16,+0.0100%,+0.0100%,$72.5k
89,Litentry-LIT,$0.7090,-2.68%,$22.6m,$5.0m,-3.06%,0.02%,0.22,+0.0060%,+0.0100%,$21.1k
90,Arweave-AR,$10.06,-1.33%,$21.9m,$12.8m,-3.74%,0.06%,0.58,+0.0023%,+0.0030%,$14.2k
91,DFI.Money-YFII,$986.82,-2.08%,$21.6m,$18.6m,-2.27%,0.08%,0.86,-0.2498%,-0.0955%,$53.1k
92,Jasmy-JASMY,$0.0087,+0.52%,$21.4m,$11.4m,+1.34%,0.05%,0.53,+0.0013%,+0.0059%,$15.8k
93,Maker-MKR,$743.90,-1.53%,$21.0m,$16.4m,-4.75%,0.07%,0.78,+0.0022%,+0.0093%,$7.9k
94,Internet Computer-ICP,$6.48,+3.15%,$20.1m,$13.6m,+4.90%,0.06%,0.68,+0.0044%,-0.0006%,$12.3k
95,BinaryX-BNX,$135.39,+0.50%,$19.6m,$27.2m,+3.57%,0.12%,1.39,+0.0100%,+0.0100%,$40.5k
96,Storj-STORJ,$0.5413,-0.34%,$19.6m,$11.5m,+1.31%,0.05%,0.58,+0.0039%,-0.0039%,$16.9k
97,Ontology-ONT,$0.2392,-2.11%,$19.5m,$8.4m,-6.10%,0.04%,0.43,-0.0072%,-0.0076%,$21.3k
98,BakeryToken-BAKE,$0.2460,-3.09%,$19.4m,$3.9m,+5.56%,0.02%,0.20,-0.0089%,+0.0012%,$30.4k
99,OmiseGO-OMG,$1.79,-0.68%,$19.3m,$11.8m,+0.83%,0.05%,0.61,+0.0021%,+0.0079%,$13.5k
100,Hedera-HBAR,$0.0617,-1.84%,$18.4m,$8.5m,+0.73%,0.04%,0.46,+0.0043%,+0.0094%,$35.6k
101,Audius-AUDIO,$0.2827,-0.01%,$18.3m,$7.9m,+3.37%,0.03%,0.43,-0.0172%,-0.0128%,$8.1k
102,Immutable X-IMX,$0.8226,-0.68%,$17.8m,$8.7m,-5.90%,0.04%,0.49,-0.0009%,+0.0059%,$6.3k
103,Bitcoin SV-BSV,$52.55,+0.12%,$17.8m,$32.3m,-0.65%,0.14%,1.81,+0.0206%,+0.0057%,$5.8k
104,Project Galaxy-GAL,$2.48,-1.08%,$17.8m,$11.5m,+0.59%,0.05%,0.65,-0.0014%,+0.0024%,$22.2k
105,Mask Network-MASK,$1.30,-1.21%,$17.8m,$6.3m,-3.70%,0.03%,0.36,+0.0198%,+0.0025%,$47.7k
106,Swipe-SXP,$0.3775,-1.36%,$17.5m,$8.3m,-2.60%,0.04%,0.48,+0.0042%,+0.0076%,$25.3k
107,Ren-REN,$0.1210,-0.85%,$17.1m,$7.5m,-1.85%,0.03%,0.44,+0.0017%,+0.0068%,$10.1k
108,Bella Protocol-BEL,$0.6685,-0.98%,$16.7m,$3.7m,-2.12%,0.02%,0.22,-0.0067%,+0.0014%,$23.3k
109,Ocean Protocol-OCEAN,$0.1612,-3.37%,$16.4m,$3.8m,-7.96%,0.02%,0.23,+0.0060%,+0.0100%,$47.6k
110,Coti-COTI,$0.0941,+1.43%,$16.3m,$4.6m,+15.21%,0.02%,0.28,+0.0017%,-0.0113%,$67.0k
111,Aragon-ANT,$1.77,+2.68%,$15.9m,$5.7m,+5.98%,0.02%,0.36,-0.0089%,-0.0069%,$31.4k
112,Celo-CELO,$0.8294,-1.91%,$15.7m,$9.0m,+1.33%,0.04%,0.57,-0.0005%,+0.0148%,$7.1k
113,Band Protocol-BAND,$1.31,+1.70%,$15.3m,$5.4m,+9.31%,0.02%,0.35,+0.0075%,-0.0031%,$29.5k
114,Gitcoin-GTC,$2.23,-0.03%,$15.0m,$3.9m,-3.76%,0.02%,0.26,+0.0092%,+0.0100%,$34.4k
115,Horizen-ZEN,$15.50,-2.16%,$14.9m,$6.5m,+1.68%,0.03%,0.44,+0.0072%,-0.0008%,$16.1k
116,Iota-IOTA,$0.2803,-0.43%,$14.7m,$10.3m,-3.77%,0.04%,0.70,+0.0008%,-0.0024%,$10.6k
117,Qtum-QTUM,$3.14,-1.01%,$14.6m,$14.9m,-2.82%,0.06%,1.03,+0.0020%,+0.0014%,$4.6k
118,Holo-HOT,$0.0021,-0.18%,$14.4m,$5.6m,-1.98%,0.02%,0.39,-0.0278%,-0.0209%,$32.9k
119,Ravencoin-RVN,$0.0284,-0.94%,$14.1m,$5.5m,+0.01%,0.02%,0.39,-0.0080%,+0.0196%,$11.4k
120,Basic Attention Token-BAT,$0.3367,-0.64%,$13.8m,$10.8m,-1.59%,0.05%,0.78,-0.0072%,+0.0148%,$12.2k
121,Origin Protocol-OGN,$0.1692,-0.69%,$13.4m,$7.1m,-0.37%,0.03%,0.53,+0.0100%,+0.0100%,$1.1k
122,IOST-IOST,$0.0128,-1.70%,$12.9m,$12.1m,-0.60%,0.05%,0.94,-0.0008%,-0.0052%,$19.4k
123,Linear-LINA,$0.0081,-0.63%,$12.7m,$4.7m,-0.70%,0.02%,0.37,+0.0113%,-0.0112%,$40.3k
124,Wootrade-WOO,$0.1506,-0.26%,$12.5m,$4.5m,-0.56%,0.02%,0.36,+0.0100%,+0.0100%,$9.2k
125,Raydium-RAY,$0.6402,-1.48%,$12.4m,$7.8m,-2.14%,0.03%,0.62,-0.0023%,+0.0044%,$9.4k
126,LooksRare-LOOKS,$0.2757,-2.85%,$12.0m,$14.3m,-5.15%,0.06%,1.20,-0.0014%,-0.0022%,$53.1k
127,Reef-REEF,$0.0037,+0.16%,$11.6m,$4.4m,+2.61%,0.02%,0.38,+0.0013%,+0.0033%,$16.0k
128,Metal-MTL,$1.18,-0.78%,$11.4m,$6.1m,-2.66%,0.03%,0.53,-0.0056%,+0.0039%,$2.8k
129,NKN-NKN,$0.0994,+0.21%,$10.6m,$3.4m,+2.61%,0.01%,0.32,+0.0039%,+0.0100%,$7.0k
130,Binance BTCDOM Index-BTCDOM,"$1,194.90",-0.33%,$10.6m,$9.6m,+0.14%,0.04%,0.91,+0.0420%,+0.0645%,$34.8k
131,Dent-DENT,$0.0010,-0.87%,$10.5m,$5.4m,-3.48%,0.02%,0.51,+0.0060%,+0.0043%,$37.6k
132,IoTeX-IOTX,$0.0352,+5.84%,$10.3m,$6.5m,-2.01%,0.03%,0.63,+0.0016%,-0.0034%,$11.8k
133,0x-ZRX,$0.2921,-0.94%,$10.1m,$8.3m,+3.16%,0.04%,0.82,-0.0156%,-0.0047%,$2.1k
134,StormX-STMX,$0.0078,+1.30%,$10.0m,$3.5m,-4.46%,0.02%,0.35,+0.0021%,+0.0053%,$14.4k
135,API3-API3,$1.79,+0.11%,$9.9m,$4.5m,-8.53%,0.02%,0.45,+0.0118%,+0.0123%,$3.1k
136,Automata Network-ATA,$0.1535,-3.47%,$9.8m,$2.8m,+17.42%,0.01%,0.28,+0.0100%,+0.0000%,$41.6k
137,Civic-CVC,$0.1411,-0.94%,$9.4m,$6.9m,-4.94%,0.03%,0.73,-0.0084%,-0.0028%,$28.4k
138,Cartesi-CTSI,$0.1382,-1.72%,$9.3m,$3.0m,+8.29%,0.01%,0.32,-0.0137%,-0.0217%,$26.1k
139,Step App-FITFI,$0.0770,-0.35%,$9.3m,$2.5m,-2.78%,0.01%,0.27,-0.0001%,+0.0233%,$29.5k
140,Mines of Dalarnia-DAR,$0.2459,-0.53%,$9.1m,$2.9m,+5.72%,0.01%,0.32,+0.0048%,+0.0100%,$23.2k
141,Celer Network-CELR,$0.0177,-1.17%,$8.9m,$4.6m,-1.78%,0.02%,0.52,+0.0086%,+0.0080%,$3.8k
142,SKALE Network-SKL,$0.0484,-0.29%,$8.7m,$5.7m,-1.61%,0.02%,0.66,+0.0082%,+0.0085%,$21.5k
143,Alpha Finance Lab-ALPHA,$0.1212,-1.01%,$8.7m,$4.8m,-1.38%,0.02%,0.55,+0.0050%,+0.0070%,$13.0k
144,Livepeer-LPT,$10.10,-0.09%,$8.4m,$6.4m,-0.69%,0.03%,0.76,+0.0048%,-0.0064%,$1.5k
145,Icon-ICX,$0.2682,-0.98%,$8.2m,$3.8m,-3.91%,0.02%,0.46,+0.0078%,+0.0074%,$481.9
146,TomoChain-TOMO,$0.4813,-3.54%,$7.7m,$3.5m,+10.65%,0.01%,0.45,+0.0037%,-0.0040%,$13.3k
147,Tether-USDT,$1.00,+0.01%,$7.1m,$291.8m,+0.76%,1.26%,40.83,+0.0000%,+0.0000%,$0.0
148,Dusk Network-DUSK,$0.1357,-0.55%,$6.7m,$3.4m,-8.31%,0.01%,0.51,+0.0100%,+0.0100%,$15.6k
149,Badger DAO-BADGER,$4.86,-0.36%,$6.7m,$2.5m,-1.09%,0.01%,0.38,-0.0088%,-0.0126%,$430.4
150,Yield Guild Games-YGG,$0.4935,+1.32%,$6.5m,$4.4m,+1.66%,0.02%,0.68,+0.0068%,+0.0011%,$1.6k
151,ARPA Chain-ARPA,$0.0352,+0.21%,$6.3m,$3.2m,-0.48%,0.01%,0.50,+0.0033%,+0.0100%,$1.2k
152,DigiByte-DGB,$0.0105,-0.28%,$6.2m,$3.8m,+2.40%,0.02%,0.61,-0.0228%,+0.0100%,$6.9k
153,Adventure Gold-AGLD,$0.3595,+3.97%,$6.2m,$1.4m,+29.77%,0.01%,0.23,-0.0005%,-0.0070%,$1.7k
154,DeFi Binance-DEFI,$752.80,-0.34%,$5.5m,$1.7m,-16.31%,0.01%,0.31,-0.1118%,-0.0403%,$7.0k
155,Tornado Cash-TORN,$8.82,+1.26%,$5.4m,$1.2m,+24.35%,0.01%,0.22,+0.0221%,+0.0269%,$3.7k
156,Klaytn-KLAY,$0.2309,-0.99%,$5.3m,$4.8m,-0.66%,0.02%,0.89,+0.0008%,+0.0018%,$749.2
157,Gods Unchained-GODS,$0.3567,+12.56%,$5.1m,$489.3k,+36.90%,0.00%,0.10,+0.0084%,+0.0141%,$29.0k
158,Injective Protocol-INJ,$1.54,-0.20%,$4.5m,$1.9m,-5.02%,0.01%,0.42,+0.0100%,+0.0100%,$725.9
159,Crypto.com Coin-CRO,$0.1194,-1.74%,$4.2m,$12.1m,-1.26%,0.05%,2.86,-0.0026%,+0.0056%,$974.2
160,Altcoin Index FTX-ALT,"$1,901.35",-0.01%,$4.2m,$13.4m,-1.76%,0.06%,3.17,-0.0009%,-0.0025%,$0.0
161,APENFT-NFT,$0.0000,-2.18%,$3.9m,$388.5k,-15.46%,0.00%,0.10,-0.0074%,+0.0181%,$1.2k
162,Anchor Protocol-ANC,$0.0889,-6.01%,$3.6m,$1.1m,-17.79%,0.00%,0.31,-0.0090%,-0.0071%,$43.4k
163,Wrapped NXM-WNXM,$15.98,+0.44%,$3.5m,$510.8k,-5.68%,0.00%,0.15,+0.0153%,+0.0398%,$47.6
164,UMA-UMA,$2.75,+0.80%,$3.1m,$876.0k,-0.97%,0.00%,0.28,-0.2531%,+0.2542%,$49.6
165,DODO-DODO,$0.1245,-1.53%,$3.0m,$1.8m,-22.93%,0.01%,0.59,-0.0178%,-0.0162%,$206.1
166,JUST-JST,$0.0273,-0.88%,$2.8m,$1.6m,+0.07%,0.01%,0.59,-0.0027%,+0.0084%,$0.0
167,Render Token-RNDR,$0.5115,-1.40%,$2.8m,$3.1m,-2.21%,0.01%,1.13,+0.0074%,+0.0074%,$680.1
168,Quant-QNT,$93.11,-2.01%,$2.6m,$61.3k,+8.76%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
169,Moonbeam-GLMR,$0.5272,+1.02%,$2.6m,$2.0m,+1.08%,0.01%,0.76,+0.0057%,+0.0041%,$1.7k
170,Dora Factory-DORA,$2.65,+0.82%,$2.6m,$299.3k,+0.68%,0.00%,0.11,-0.0486%,+0.0558%,$2.1k
171,Siacoin-SC,$0.0040,-0.42%,$2.6m,$922.1k,-3.29%,0.00%,0.36,-0.0202%,-0.0138%,$126.3
172,Smooth Love Potion-SLP,$0.0039,+1.03%,$2.4m,$4.2m,+5.01%,0.02%,1.78,-0.0062%,+0.0020%,$1.6k
173,Nano-XNO,$0.8730,-3.85%,$2.3m,$258.9k,+20.08k%,0.00%,0.11,+0.0082%,+0.0082%,$10.2k
174,Mina-MINA,$0.6586,-0.81%,$2.2m,$2.9m,-1.37%,0.01%,1.32,-0.0034%,+0.0072%,$30.9
175,Everdome-DOME,$0.0018,-8.25%,$2.1m,$721.3k,-10.74%,0.00%,0.34,+0.1468%,-0.0176%,$12.8k
176,Huobi Token-HT,$4.80,+1.78%,$2.1m,$4.8m,-4.73%,0.02%,2.27,+0.0071%,+0.0066%,$0.0
177,OKB-OKB,$15.69,+1.97%,$2.1m,$4.5m,+2.51%,0.02%,2.15,+0.0034%,+0.0038%,$3.9k
178,Perpetual Protocol-PERP,$0.6769,-1.98%,$2.1m,$1.6m,-0.70%,0.01%,0.79,-0.0106%,+0.0087%,$0.0
179,Frax Share-FXS,$6.19,+3.07%,$2.0m,$6.9m,+2.47%,0.03%,3.41,+0.0036%,+0.0019%,$0.0
180,Spell Token-SPELL,$0.0013,-0.26%,$2.0m,$2.7m,+0.92%,0.01%,1.34,+0.0033%,+0.0041%,$1.6k
181,Convex Finance-CVX,$5.29,-1.08%,$2.0m,$4.1m,-1.07%,0.02%,2.07,-0.0791%,-0.0756%,$183.2
182,Chain-XCN,$0.0757,-0.63%,$1.8m,$1.0m,+5.89%,0.00%,0.57,-0.5841%,-0.5759%,$0.0
183,Boba Network-BOBA,$0.3165,-0.98%,$1.7m,$778.1k,-0.90%,0.00%,0.46,+0.0066%,+0.0058%,$2.1k
184,Tribe-TRIBE,$0.2681,-0.52%,$1.7m,$95.1k,+10.00%,0.00%,0.06,+0.0100%,+0.0100%,$0.0
185,Bancor-BNT,$0.4570,-1.92%,$1.5m,$1.7m,-3.62%,0.01%,1.09,+0.0683%,-0.1306%,$961.9
186,DeFi FTX-DEFI,"$2,796.30",-0.11%,$1.5m,$3.4m,+15.11%,0.01%,2.24,-0.0050%,-0.0026%,$576.8
187,Akropolis -AKRO,$0.0036,-1.06%,$1.4m,$297.1k,-0.53%,0.00%,0.21,+0.0100%,+0.0100%,$0.0
188,Casper-CSPR,$0.0278,-0.18%,$1.4m,$554.1k,+19.07%,0.00%,0.39,+0.0547%,+0.0481%,$877.8
189,Chia Network-XCH,$36.62,+1.16%,$1.4m,$1.1m,+9.98%,0.00%,0.81,+0.2352%,-0.2013%,$640.0
190,Alchemy Pay-ACH,$0.0127,-1.50%,$1.3m,$364.4k,+2.36%,0.00%,0.28,+0.0100%,+0.0100%,$302.4
191,Shitcoin Index FTX-SHIT,"$2,530.90",-0.50%,$1.3m,$11.7m,-0.69%,0.05%,9.25,-0.0031%,-0.0012%,$0.0
192,Conflux Network-CFX,$0.0505,-0.74%,$1.2m,$1.1m,-1.48%,0.00%,0.85,+0.0165%,+0.0778%,$0.5
193,Biconomy-BICO,$0.5081,+1.04%,$1.1m,$991.7k,+3.72%,0.00%,0.87,-0.0009%,+0.0168%,$107.7
