,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,631.12",+5.67%,$38.0b,$7.2b,+5.76%,30.74%,0.19,-0.0032%,-0.0019%,$91.5m
1,Bitcoin-BTC,"$19,234.67",+1.72%,$27.7b,$9.6b,-3.14%,40.93%,0.35,+0.0017%,-0.0006%,$32.5m
2,Ethereum Classic-ETC,$36.93,+2.29%,$4.6b,$505.3m,-1.44%,2.15%,0.11,-0.0021%,-0.0038%,$12.8m
3,EOS-EOS,$1.62,+4.92%,$2.1b,$227.2m,+10.76%,0.96%,0.11,+0.0100%,+0.0107%,$4.8m
4,Helium-HNT,$4.92,+12.91%,$1.5b,$35.8m,+2.36%,0.15%,0.02,-0.0649%,+0.0011%,$2.4m
5,Solana-SOL,$33.22,+5.82%,$1.4b,$406.2m,+8.29%,1.72%,0.28,+0.0123%,+0.0103%,$2.5m
6,Cosmos-ATOM,$13.79,+15.01%,$832.0m,$163.3m,+49.03%,0.69%,0.20,+0.0120%,-0.0115%,$1.9m
7,Binance Coin-BNB,$279.41,+4.63%,$783.7m,$279.6m,+1.45%,1.19%,0.36,+0.0081%,+0.0062%,$723.7k
8,Cardano-ADA,$0.4710,+0.92%,$755.2m,$275.8m,-1.98%,1.17%,0.37,+0.0106%,+0.0070%,$797.0k
9,Ripple-XRP,$0.3333,+2.79%,$713.4m,$321.3m,-0.31%,1.36%,0.45,+0.0049%,+0.0019%,$1.2m
10,NEAR Protocol-NEAR,$4.49,+8.50%,$597.6m,$121.0m,+32.47%,0.51%,0.20,+0.0012%,+0.0068%,$1.4m
11,Polygon-MATIC,$0.8358,+2.56%,$589.4m,$188.6m,+0.37%,0.80%,0.32,+0.0039%,+0.0059%,$805.3k
12,Avalanche-AVAX,$18.83,+1.32%,$513.4m,$130.5m,+1.52%,0.55%,0.25,+0.0143%,+0.0087%,$638.3k
13,Litecoin-LTC,$57.30,+3.26%,$496.0m,$188.9m,-1.81%,0.80%,0.38,-0.0051%,+0.0010%,$423.4k
14,Bitcoin Cash-BCH,$127.60,+11.96%,$453.8m,$204.1m,+23.15%,0.87%,0.45,-0.0003%,+0.0036%,$876.6k
15,Polkadot-DOT,$7.20,+1.02%,$448.0m,$262.7m,-0.26%,1.12%,0.59,-0.0008%,-0.0053%,$564.5k
16,Stargate Finance-STG,$0.7643,+6.83%,$432.5m,$27.4m,-18.79%,0.12%,0.06,+0.0063%,+0.0054%,$967.0k
17,Chiliz-CHZ,$0.1868,-0.70%,$383.8m,$76.2m,-0.22%,0.32%,0.20,+0.0076%,+0.0074%,$560.4k
18,Optimism-OP,$1.15,+3.67%,$370.8m,$56.6m,-5.98%,0.24%,0.15,-0.0001%,+0.0115%,$660.8k
19,Chainlink-LINK,$7.29,+7.26%,$348.1m,$113.8m,+10.06%,0.48%,0.33,+0.0087%,+0.0053%,$481.1k
20,Filecoin-FIL,$5.81,+0.72%,$317.9m,$104.1m,+1.84%,0.44%,0.33,+0.0076%,+0.0099%,$710.6k
21,Dogecoin-DOGE,$0.0607,+0.84%,$316.1m,$120.3m,+0.91%,0.51%,0.38,+0.0131%,+0.0040%,$452.2k
22,Curve DAO Token-CRV,$1.14,+7.59%,$315.9m,$61.3m,+7.93%,0.26%,0.19,+0.0108%,-0.0033%,$1.0m
23,STEPN-GMT,$0.6445,+1.15%,$237.5m,$103.3m,-1.70%,0.44%,0.44,+0.0013%,+0.0037%,$253.1k
24,1000SHIB-1000SHIB,$0.0121,-0.90%,$228.9m,$43.0m,+1.75%,0.18%,0.19,+0.0100%,+0.0087%,$356.5k
25,ApeCoin-APE,$4.46,+3.26%,$228.6m,$63.0m,-1.44%,0.27%,0.28,-0.0068%,+0.0000%,$515.8k
26,The Sandbox-SAND,$0.9052,+2.81%,$188.4m,$72.1m,-1.82%,0.31%,0.38,+0.0074%,+0.0044%,$226.0k
27,Terra Classic-LUNC,$0.0005,+17.74%,$174.6m,$22.6m,+352.93%,0.10%,0.13,-0.0049%,-0.0180%,$947.1k
28,Fantom-FTM,$0.2509,+0.65%,$164.5m,$46.9m,-2.52%,0.20%,0.28,+0.0057%,+0.0089%,$172.4k
29,Tellor-TRB,$16.27,-0.23%,$163.9m,$38.0m,-11.56%,0.16%,0.23,-0.0227%,+0.0004%,$248.8k
