,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
40,Synthetix Network Token-SNX,$3.07,+3.57%,$81.5m,$35.3m,+0.34%,0.15%,0.43,-0.0027%,-0.0078%,$95.1k
41,Monero-XMR,$156.36,-0.04%,$78.9m,$47.2m,-6.88%,0.19%,0.60,+0.0069%,-0.0005%,$91.2k
42,Gala-GALA,$0.0512,+2.61%,$77.2m,$36.1m,+1.63%,0.15%,0.47,+0.0105%,+0.0085%,$29.4k
43,THETA-THETA,$1.18,+2.03%,$74.2m,$23.6m,+1.04%,0.10%,0.32,-0.0011%,+0.0046%,$111.6k
44,CertiK-CTK,$1.01,-0.81%,$72.4m,$9.9m,-19.33%,0.04%,0.14,-0.0044%,-0.0014%,$138.6k
45,yearn.finance-YFI,"$9,517.02",+1.92%,$68.6m,$36.9m,-3.65%,0.15%,0.54,-0.0064%,-0.0041%,$105.4k
46,SHIBA INU-SHIB,$0.0000,+1.83%,$67.1m,$20.6m,-0.21%,0.08%,0.31,+0.0045%,+0.0094%,$128.4k
47,THORChain-RUNE,$1.96,+4.88%,$64.6m,$23.9m,+10.40%,0.10%,0.37,+0.0079%,+0.0085%,$50.2k
48,Ankr-ANKR,$0.0365,+4.56%,$64.3m,$15.5m,+2.39%,0.06%,0.24,-0.0078%,-0.0189%,$146.0k
49,Lido DAO Token-LDO,$2.20,+13.98%,$64.3m,$21.6m,+27.96%,0.09%,0.34,+0.0053%,+0.0052%,$223.5k
50,ConstitutionDAO-PEOPLE,$0.0211,+3.04%,$61.0m,$26.1m,+2.26%,0.11%,0.43,+0.0121%,-0.0103%,$64.1k
51,dYdX-DYDX,$1.60,+3.52%,$60.3m,$37.4m,-0.37%,0.15%,0.62,+0.0003%,-0.0007%,$36.3k
52,Balancer-BAL,$7.55,+4.73%,$57.1m,$18.1m,+10.87%,0.07%,0.32,-0.0109%,-0.0169%,$154.0k
53,Celsius-CEL,$1.52,+5.49%,$52.9m,$26.7m,+0.51%,0.11%,0.51,-0.2278%,-0.3077%,$406.6k
54,ZCash-ZEC,$64.69,+3.52%,$51.6m,$21.6m,+0.96%,0.09%,0.42,+0.0168%,+0.0035%,$148.4k
55,BitDAO-BIT,$0.6473,+5.24%,$51.2m,$26.4m,-0.84%,0.11%,0.52,+0.0047%,+0.0081%,$172.4k
56,Terra Classic-LUNC,$0.0004,+44.33%,$49.5m,$2.3m,+53.28%,0.01%,0.05,+0.0100%,+0.0100%,$592.2k
57,Algorand-ALGO,$0.3062,+2.43%,$48.3m,$29.9m,-0.04%,0.12%,0.62,+0.0069%,+0.0046%,$36.7k
58,LUNA2-LUNA2,n/a,n/a,$47.9m,$4.8m,+30.45%,0.02%,0.10,+0.0100%,+0.0100%,$168.1k
59,Stellar Lumens-XLM,$0.1064,+2.42%,$47.1m,$38.1m,+2.69%,0.16%,0.81,+0.0062%,+0.0086%,$15.6k
60,Flow (Dapper labs)-FLOW,$1.95,+4.30%,$46.7m,$25.2m,-0.70%,0.10%,0.54,+0.0048%,+0.0046%,$61.3k
61,Harmony-ONE,$0.0216,+5.91%,$45.3m,$16.4m,+7.78%,0.07%,0.36,+0.0080%,+0.0078%,$37.2k
62,Tezos-XTZ,$1.58,+4.74%,$44.8m,$28.8m,+9.31%,0.12%,0.64,+0.0079%,+0.0021%,$31.5k
63,Compound-COMP,$49.80,+5.89%,$43.0m,$23.7m,+6.93%,0.10%,0.55,-0.0066%,-0.0134%,$36.0k
64,Jasmy-JASMY,$0.0090,+4.99%,$43.0m,$11.4m,-1.20%,0.05%,0.26,+0.0032%,+0.0078%,$27.9k
65,Kyber Network Crystal-KNC,$1.69,+2.52%,$42.7m,$17.8m,-2.30%,0.07%,0.42,-0.0118%,-0.0136%,$72.3k
66,1inch-1INCH,$0.6653,+1.20%,$42.6m,$23.0m,-1.06%,0.09%,0.54,+0.0087%,-0.0021%,$32.4k
67,Serum-SRM,$0.8160,+3.68%,$42.3m,$26.5m,+4.98%,0.11%,0.63,+0.0127%,-0.0023%,$27.1k
68,Zilliqa-ZIL,$0.0365,+2.84%,$41.3m,$23.7m,-0.35%,0.10%,0.57,+0.0102%,+0.0097%,$13.8k
69,Kusama-KSM,$50.83,+3.60%,$39.3m,$16.6m,-0.70%,0.07%,0.42,-0.0051%,+0.0094%,$55.1k
70,The Graph-GRT,$0.1066,+5.12%,$38.3m,$22.8m,+7.98%,0.09%,0.59,+0.0124%,+0.0101%,$30.8k
71,NEO-NEO,$9.46,+3.68%,$36.2m,$14.1m,-3.00%,0.06%,0.39,+0.0128%,+0.0036%,$13.4k
72,Enjin Coin-ENJ,$0.5433,+4.24%,$34.9m,$15.8m,+4.35%,0.07%,0.45,+0.0081%,+0.0030%,$20.0k
73,VeChain-VET,$0.0249,+3.75%,$34.7m,$17.9m,+5.75%,0.07%,0.52,+0.0080%,+0.0085%,$24.8k
74,Elrond-EGLD,$52.46,+3.32%,$34.7m,$16.1m,+0.99%,0.07%,0.46,+0.0116%,+0.0087%,$56.2k
75,Chromia-CHR,$0.1883,+6.90%,$34.6m,$9.6m,+9.79%,0.04%,0.28,-0.0135%,-0.0133%,$71.9k
76,Qtum-QTUM,$3.30,+6.25%,$33.3m,$16.5m,+7.45%,0.07%,0.50,+0.0089%,-0.0012%,$47.2k
77,Flamingo-FLM,$0.1194,+3.09%,$33.1m,$18.6m,+0.43%,0.08%,0.56,-0.0141%,-0.0122%,$23.0k
78,FOOTBALL-FOOTBALL,"$1,116.68",-3.14%,$31.5m,$7.5m,+1.30%,0.03%,0.24,+0.5334%,+0.3977%,$108.5k
79,Loopring-LRC,$0.3640,+2.69%,$31.3m,$13.8m,+2.56%,0.06%,0.44,+0.0055%,+0.0051%,$21.1k
80,Internet Computer-ICP,$6.79,+5.48%,$29.5m,$14.0m,+4.50%,0.06%,0.47,+0.0048%,+0.0016%,$21.8k
81,Dash-DASH,$47.48,+1.79%,$28.3m,$14.5m,-1.78%,0.06%,0.51,-0.0055%,+0.0253%,$48.9k
82,Kava-KAVA,$1.69,+2.18%,$27.6m,$11.6m,-0.09%,0.05%,0.42,+0.0057%,+0.0010%,$16.4k
83,Ren-REN,$0.1277,+4.70%,$27.2m,$8.9m,+18.37%,0.04%,0.33,-0.0013%,+0.0061%,$27.5k
84,Oasis Network-ROSE,$0.0647,+3.16%,$26.6m,$12.7m,+9.05%,0.05%,0.48,+0.0082%,+0.0084%,$21.5k
85,Reserve Rights-RSR,$0.0064,+2.38%,$25.8m,$15.1m,+1.70%,0.06%,0.58,+0.0136%,+0.0087%,$39.0k
86,OmiseGO-OMG,$1.90,+4.22%,$24.9m,$13.4m,+1.53%,0.06%,0.54,+0.0121%,+0.0165%,$7.6k
87,Audius-AUDIO,$0.2873,-0.02%,$24.8m,$7.8m,-2.72%,0.03%,0.32,-0.0002%,+0.0045%,$32.9k
88,Maker-MKR,$755.77,+1.37%,$24.2m,$16.0m,+1.83%,0.07%,0.66,+0.0021%,-0.0035%,$27.1k
89,1000XEC-1000XEC,$0.0435,+3.13%,$23.8m,$6.3m,-6.97%,0.03%,0.27,-0.0115%,-0.0061%,$53.2k
90,iExec RLC-RLC,$1.15,+3.57%,$23.8m,$6.5m,+0.72%,0.03%,0.27,-0.0216%,-0.0259%,$35.7k
91,Dusk Network-DUSK,$0.1416,-0.29%,$23.7m,$4.6m,-21.77%,0.02%,0.19,-0.0042%,-0.0048%,$56.8k
92,MyNeighborAlice-ALICE,$2.16,+4.49%,$23.7m,$11.3m,+5.52%,0.05%,0.48,+0.0077%,+0.0080%,$31.0k
93,Iota-IOTA,$0.2862,+1.93%,$22.9m,$11.3m,+5.21%,0.05%,0.49,+0.0039%,+0.0068%,$9.5k
94,Litentry-LIT,$0.7370,+3.88%,$21.9m,$5.5m,+9.81%,0.02%,0.25,+0.0100%,+0.0100%,$8.3k
95,Swipe-SXP,$0.3838,+3.72%,$21.7m,$8.8m,+6.31%,0.04%,0.41,+0.0075%,+0.0076%,$1.8k
96,NEM-XEM,$0.0442,+2.12%,$21.0m,$8.9m,+0.68%,0.04%,0.42,+0.0259%,-0.0092%,$6.4k
97,Project Galaxy-GAL,$2.49,+2.50%,$20.9m,$12.0m,+2.45%,0.05%,0.58,-0.0040%,+0.0006%,$7.7k
98,Hedera-HBAR,$0.0632,+4.38%,$20.9m,$8.7m,-1.18%,0.04%,0.42,+0.0076%,+0.0072%,$19.2k
99,Holo-HOT,$0.0021,+3.43%,$20.3m,$5.7m,-4.16%,0.02%,0.28,+0.0057%,+0.0082%,$15.2k
100,Bella Protocol-BEL,$0.6858,+2.52%,$20.0m,$4.2m,+6.81%,0.02%,0.21,+0.0100%,+0.0100%,$12.9k
101,Alpha Finance Lab-ALPHA,$0.1261,+7.67%,$19.9m,$6.5m,+26.68%,0.03%,0.33,+0.0051%,-0.0007%,$29.7k
102,FTX Token-FTT,$26.73,+2.66%,$19.7m,$69.1m,+1.90%,0.29%,3.51,-0.0037%,-0.0055%,$1.1k
103,Coin98-C98,$0.4379,+4.04%,$19.6m,$13.9m,+0.65%,0.06%,0.71,+0.0070%,+0.0077%,$28.8k
104,Bitcoin SV-BSV,$53.74,+3.39%,$18.9m,$33.1m,+2.35%,0.14%,1.75,+0.0095%,+0.0046%,$5.8k
105,Ontology-ONT,$0.2465,+4.21%,$18.7m,$9.2m,+3.99%,0.04%,0.49,+0.0169%,+0.0085%,$18.8k
106,Bluzelle-BLZ,$0.0945,+1.77%,$18.4m,$6.8m,+0.76%,0.03%,0.37,+0.0100%,+0.0100%,$32.8k
107,Storj-STORJ,$0.5545,+2.25%,$18.4m,$11.9m,+2.83%,0.05%,0.64,+0.0117%,+0.0149%,$35.2k
108,Celo-CELO,$0.8581,+5.90%,$18.2m,$9.8m,+7.93%,0.04%,0.54,+0.0085%,+0.0146%,$15.1k
109,Wootrade-WOO,$0.1605,+4.41%,$18.1m,$4.6m,+7.00%,0.02%,0.26,+0.0100%,+0.0100%,$16.1k
110,Mask Network-MASK,$1.38,+4.40%,$18.0m,$7.0m,-1.42%,0.03%,0.39,+0.0126%,-0.0132%,$28.1k
111,Reef-REEF,$0.0037,+1.78%,$17.3m,$4.5m,+3.82%,0.02%,0.26,-0.0093%,-0.0080%,$40.3k
112,Immutable X-IMX,$0.8495,+3.02%,$17.0m,$9.3m,+8.95%,0.04%,0.54,+0.0102%,+0.0097%,$11.4k
113,Gitcoin-GTC,$2.33,+3.99%,$16.6m,$4.1m,+4.07%,0.02%,0.25,+0.0100%,+0.0100%,$68.1k
114,Metal-MTL,$1.19,+3.80%,$16.6m,$6.6m,+4.25%,0.03%,0.40,-0.0022%,+0.0022%,$13.0k
115,Binance BTCDOM Index-BTCDOM,"$1,140.90",-3.85%,$16.5m,$11.9m,+6.51%,0.05%,0.72,+0.0737%,+0.0910%,$141.9k
116,Aragon-ANT,$1.90,+4.82%,$16.5m,$5.9m,+6.56%,0.02%,0.36,+0.0247%,+0.0160%,$102.3k
117,Raydium-RAY,$0.6905,+6.48%,$16.0m,$8.4m,+4.22%,0.03%,0.52,+0.0067%,+0.0071%,$13.9k
118,Basic Attention Token-BAT,$0.3443,+2.17%,$15.9m,$11.6m,+4.42%,0.05%,0.73,+0.0135%,+0.0123%,$3.5k
119,Arweave-AR,$10.35,+3.62%,$15.6m,$13.1m,+2.18%,0.05%,0.84,+0.0080%,+0.0079%,$13.6k
120,Ocean Protocol-OCEAN,$0.1714,+5.65%,$15.5m,$4.3m,+10.57%,0.02%,0.27,+0.0069%,+0.0069%,$29.5k
121,IOST-IOST,$0.0131,+3.18%,$15.2m,$11.8m,-3.51%,0.05%,0.78,+0.0136%,+0.0085%,$11.9k
122,Band Protocol-BAND,$1.33,+3.00%,$15.1m,$5.2m,-0.66%,0.02%,0.34,+0.0001%,+0.0117%,$1.4k
123,Automata Network-ATA,$0.1645,+6.05%,$15.1m,$3.1m,+16.34%,0.01%,0.21,+0.0100%,+0.0100%,$19.5k
124,BinaryX-BNX,$130.20,-0.83%,$15.1m,$24.3m,-6.10%,0.10%,1.62,+0.0092%,+0.0100%,$47.8k
125,Horizen-ZEN,$16.53,+3.81%,$14.9m,$7.2m,+2.90%,0.03%,0.48,+0.0200%,+0.0153%,$23.5k
126,BakeryToken-BAKE,$0.2563,+3.93%,$14.7m,$3.8m,+6.88%,0.02%,0.26,+0.0100%,+0.0100%,$12.8k
127,API3-API3,$1.75,+4.67%,$14.6m,$5.0m,+12.29%,0.02%,0.34,-0.0127%,-0.0042%,$26.9k
128,Injective Protocol-INJ,$1.61,+4.16%,$14.5m,$3.0m,+6.72%,0.01%,0.20,+0.0100%,+0.0100%,$19.7k
129,LooksRare-LOOKS,$0.2798,+5.17%,$14.0m,$13.7m,+2.49%,0.06%,0.97,+0.0225%,+0.0006%,$11.0k
130,0x-ZRX,$0.3027,+3.52%,$14.0m,$8.8m,+5.59%,0.04%,0.63,+0.0055%,+0.0041%,$3.6k
131,DFI.Money-YFII,$984.98,+1.66%,$13.9m,$18.5m,+1.41%,0.08%,1.33,-0.1461%,-0.2308%,$14.5k
132,Livepeer-LPT,$10.65,+3.55%,$13.8m,$6.8m,+6.75%,0.03%,0.49,+0.0179%,+0.0014%,$59.7k
133,Anchor Protocol-ANC,$0.1001,+10.00%,$13.8m,$1.3m,+10.38%,0.01%,0.10,+0.0086%,+0.0103%,$97.4k
134,Dent-DENT,$0.0010,+2.42%,$13.8m,$5.8m,-4.47%,0.02%,0.42,+0.0051%,-0.0021%,$32.8k
135,Icon-ICX,$0.2781,+3.06%,$13.5m,$4.7m,+0.55%,0.02%,0.35,+0.0081%,+0.0083%,$3.5k
136,Origin Protocol-OGN,$0.1756,+2.87%,$13.3m,$7.6m,-1.37%,0.03%,0.57,+0.0100%,+0.0100%,$6.1k
137,Linear-LINA,$0.0085,+4.84%,$13.3m,$4.8m,+4.90%,0.02%,0.36,+0.0075%,+0.0076%,$43.9k
138,NKN-NKN,$0.1006,+1.89%,$12.8m,$3.6m,-2.78%,0.01%,0.28,+0.0081%,+0.0066%,$8.1k
139,Cartesi-CTSI,$0.1479,+5.88%,$12.4m,$3.5m,-2.21%,0.01%,0.28,+0.0083%,+0.0083%,$9.8k
140,SKALE Network-SKL,$0.0511,+4.89%,$11.7m,$6.2m,+2.79%,0.03%,0.53,+0.0070%,+0.0078%,$13.9k
141,Tether-USDT,$1.0000,+0.00%,$11.6m,$285.5m,+22.28%,1.18%,24.50,+0.0002%,+0.0002%,$0.0
142,StormX-STMX,$0.0080,+2.14%,$10.8m,$3.7m,+8.49%,0.02%,0.34,+0.0083%,+0.0063%,$18.1k
143,SafePal-SFP,$0.3871,+2.75%,$10.1m,$5.0m,-7.01%,0.02%,0.50,-0.0027%,-0.0030%,$7.0k
144,Klaytn-KLAY,$0.2282,+1.84%,$9.8m,$5.1m,+1.87%,0.02%,0.53,+0.0097%,+0.0005%,$4.4k
145,Civic-CVC,$0.1467,+4.23%,$9.5m,$7.4m,+4.23%,0.03%,0.78,+0.0116%,-0.0035%,$5.4k
146,ARPA Chain-ARPA,$0.0381,+5.74%,$9.5m,$3.8m,+13.77%,0.02%,0.40,+0.0100%,+0.0100%,$34.9k
147,IoTeX-IOTX,$0.0351,-0.58%,$9.4m,$6.3m,+3.12%,0.03%,0.67,+0.0100%,+0.0100%,$6.3k
148,Coti-COTI,$0.0947,+1.89%,$8.9m,$4.2m,+2.70%,0.02%,0.47,+0.0100%,+0.0100%,$7.1k
149,Celer Network-CELR,$0.0180,+3.35%,$8.5m,$5.1m,+10.51%,0.02%,0.60,+0.0100%,+0.0100%,$9.9k
150,Mines of Dalarnia-DAR,$0.2543,+4.05%,$8.0m,$3.4m,+15.72%,0.01%,0.42,+0.0100%,+0.0100%,$6.8k
151,TomoChain-TOMO,$0.5137,+5.96%,$7.9m,$3.5m,+0.25%,0.01%,0.45,+0.0070%,+0.0088%,$3.3k
152,OKB-OKB,$15.03,-1.34%,$7.7m,$4.5m,+0.82%,0.02%,0.59,+0.0025%,+0.0028%,$0.0
153,Badger DAO-BADGER,$5.29,+3.18%,$6.9m,$3.0m,-3.94%,0.01%,0.43,-0.0088%,-0.0120%,$2.9k
154,Adventure Gold-AGLD,$0.3979,+9.94%,$6.4m,$1.6m,+20.87%,0.01%,0.25,-0.0562%,-0.0563%,$10.8k
155,Spell Token-SPELL,$0.0014,+10.08%,$6.3m,$3.0m,+18.11%,0.01%,0.49,-0.0342%,-0.0277%,$824.2
156,Crypto.com Coin-CRO,$0.1205,+1.99%,$6.1m,$12.5m,+1.91%,0.05%,2.04,+0.0004%,+0.0015%,$41.1
157,Altcoin Index FTX-ALT,"$1,972.60",+3.82%,$5.5m,$13.7m,+2.33%,0.06%,2.52,-0.0001%,+0.0004%,$250.3
158,Step App-FITFI,$0.0759,+0.50%,$5.0m,$2.7m,+0.76%,0.01%,0.55,+0.0199%,+0.0152%,$13.8k
159,DeFi Binance-DEFI,$769.70,+3.72%,$4.9m,$2.1m,+14.07%,0.01%,0.42,+0.0100%,+0.0052%,$433.4
160,DigiByte-DGB,$0.0105,+1.41%,$4.5m,$3.7m,+1.84%,0.02%,0.82,+0.0076%,+0.0100%,$4.9k
161,Yield Guild Games-YGG,$0.4906,+0.61%,$3.8m,$4.3m,-1.19%,0.02%,1.13,+0.0137%,+0.0135%,$1.8k
162,JUST-JST,$0.0276,+2.08%,$3.8m,$1.7m,+5.11%,0.01%,0.46,+0.0270%,-0.0091%,$0.0
163,Convex Finance-CVX,$5.56,+4.69%,$3.7m,$4.6m,+7.24%,0.02%,1.23,+0.0419%,+0.0426%,$0.0
164,Biswap-BSW,$0.3050,+4.99%,$3.7m,$1.1m,+19.42%,0.00%,0.29,+0.0100%,+0.0100%,$5.9k
165,Request-REQ,$0.1190,-3.25%,$3.6m,$572.5k,-63.85%,0.00%,0.16,+0.2418%,+0.2418%,$4.3k
166,APENFT-NFT,$0.0000,+2.22%,$3.6m,$396.9k,-8.25%,0.00%,0.11,+0.1321%,-0.1302%,$0.0
167,Perpetual Protocol-PERP,$0.6879,+2.61%,$3.2m,$1.7m,+6.30%,0.01%,0.54,-0.0294%,+0.0348%,$69.5
168,Quant-QNT,$94.67,+1.25%,$3.0m,$55.2k,+3.26%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
169,Render Token-RNDR,$0.5015,+2.94%,$2.9m,$2.8m,+1.12%,0.01%,0.94,-0.0384%,-0.0598%,$686.0
170,Mina-MINA,$0.6768,+2.51%,$2.9m,$3.2m,+2.85%,0.01%,1.08,+0.0203%,+0.0031%,$2.1
171,Frax Share-FXS,$6.47,+4.30%,$2.6m,$8.4m,+7.18%,0.03%,3.22,+0.0053%,+0.0057%,$895.5
172,Siacoin-SC,$0.0041,+2.61%,$2.6m,$977.5k,+8.50%,0.00%,0.37,+0.0248%,-0.0291%,$1.6k
173,Everdome-DOME,$0.0017,+3.03%,$2.4m,$808.8k,-2.02%,0.00%,0.34,+0.3658%,+0.0977%,$13.9k
174,Biconomy-BICO,$0.5156,+1.64%,$2.2m,$905.9k,-2.22%,0.00%,0.40,+0.0020%,-0.0107%,$369.6
175,Conflux Network-CFX,$0.0528,+4.61%,$2.2m,$1.1m,-1.82%,0.00%,0.48,-0.0579%,-0.0532%,$179.5
176,Tribe-TRIBE,$0.2797,-1.19%,$2.2m,$93.4k,+15.80%,0.00%,0.04,-0.3074%,-0.4996%,$884.5
177,Dora Factory-DORA,$2.79,-1.37%,$2.1m,$262.0k,-5.90%,0.00%,0.12,+0.1690%,-0.0597%,$140.2
178,Chain-XCN,$0.0729,-0.49%,$2.1m,$1.1m,+5.25%,0.00%,0.52,-0.2885%,-0.3143%,$0.0
179,Smooth Love Potion-SLP,$0.0040,+1.97%,$2.0m,$4.2m,+3.81%,0.02%,2.09,+0.0049%,-0.0003%,$113.6
180,Gods Unchained-GODS,$0.3425,-3.39%,$1.9m,$458.1k,-6.63%,0.00%,0.24,-0.0023%,-0.0063%,$922.7
181,Huobi Token-HT,$4.81,+2.03%,$1.8m,$4.5m,-8.19%,0.02%,2.45,+0.0041%,+0.0036%,$6.0k
182,NYM-NYM,$0.3067,-0.90%,$1.8m,$563.0k,+17.12%,0.00%,0.32,+0.0059%,-0.0403%,$561.3
183,Clover Finance-CLV,$0.0988,+0.95%,$1.6m,$551.8k,-8.76%,0.00%,0.34,+0.0083%,+0.0081%,$2.2k
184,Tornado Cash-TORN,$8.74,+0.92%,$1.6m,$913.3k,-2.39%,0.00%,0.58,+0.0513%,-0.0274%,$2.9k
185,Bancor-BNT,$0.4732,+1.95%,$1.5m,$1.7m,+2.73%,0.01%,1.15,+0.0743%,-0.1297%,$0.0
186,Wrapped NXM-WNXM,$16.20,+2.40%,$1.5m,$427.9k,-6.65%,0.00%,0.29,-0.0498%,-0.0227%,$322.6
187,Chia Network-XCH,$35.75,+0.82%,$1.5m,$1.1m,+3.66%,0.00%,0.77,+0.1962%,-0.1698%,$2.2k
188,Akropolis -AKRO,$0.0037,+2.19%,$1.4m,$275.3k,+8.37%,0.00%,0.19,+0.0100%,+0.0100%,$412.2
189,Moonbeam-GLMR,$0.5209,+1.52%,$1.4m,$2.2m,+1.68%,0.01%,1.64,+0.0029%,+0.0052%,$0.0
190,PancakeSwap-CAKE,$4.17,+2.21%,$1.3m,$3.3m,-0.90%,0.01%,2.53,-0.0007%,+0.0014%,$594.7
191,DODO-DODO,$0.1302,+3.17%,$1.2m,$1.1m,+5.45%,0.00%,0.98,+0.0097%,+0.0107%,$673.7
192,Alchemy Pay-ACH,$0.0128,+2.29%,$1.2m,$389.6k,+0.29%,0.00%,0.34,+0.0100%,+0.0100%,$0.0
193,UMA-UMA,$2.75,+1.27%,$1.1m,$829.0k,-5.71%,0.00%,0.73,-0.0781%,+0.0917%,$0.0
