,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
29,The Sandbox-SAND,$0.9204,-1.14%,$179.1m,$73.8m,-3.56%,0.32%,0.41,+0.0027%,-0.0055%,$204.1k
30,Aave-AAVE,$87.00,+1.54%,$176.6m,$48.0m,+9.31%,0.21%,0.27,-0.0063%,+0.0031%,$260.0k
31,Uniswap-UNI,$6.31,+0.94%,$145.1m,$47.7m,+1.39%,0.21%,0.33,-0.0017%,+0.0013%,$310.2k
32,Axie Infinity-AXS,$14.03,-0.48%,$140.0m,$81.7m,+1.05%,0.36%,0.58,-0.0141%,-0.0197%,$431.1k
33,Fantom-FTM,$0.2671,-1.28%,$135.7m,$47.5m,-3.19%,0.21%,0.35,+0.0007%,-0.0021%,$190.1k
34,Celsius-CEL,$1.41,+1.97%,$130.7m,$26.1m,-3.20%,0.11%,0.20,-0.1033%,-0.0881%,$1.3m
35,Unifi Protocol DAO-UNFI,$7.45,-0.21%,$118.7m,$20.6m,+2.65%,0.09%,0.17,+0.0063%,-0.0011%,$148.9k
36,FOOTBALL-FOOTBALL,"$1,192.05",+2.09%,$117.4m,$8.2m,+29.36%,0.04%,0.07,+0.1960%,+0.0100%,$212.8k
37,Compound-COMP,$45.92,-2.15%,$116.4m,$22.5m,+7.58%,0.10%,0.19,-0.0112%,-0.0197%,$36.7k
38,Balancer-BAL,$7.58,-0.26%,$112.9m,$22.1m,-20.37%,0.10%,0.20,+0.0175%,-0.0190%,$278.7k
39,Terra-LUNA,$1.87,-5.79%,$106.5m,$7.4m,-10.87%,0.03%,0.07,+0.0165%,+0.0110%,$381.1k
40,Tron-TRX,$0.0624,-0.85%,$93.3m,$137.0m,-4.84%,0.60%,1.47,-0.0115%,-0.0232%,$74.1k
41,dYdX-DYDX,$1.53,+0.46%,$91.5m,$37.1m,+4.57%,0.16%,0.41,+0.0000%,-0.0160%,$34.4k
42,Decentraland-MANA,$0.7707,-0.47%,$90.8m,$38.9m,-1.58%,0.17%,0.43,+0.0069%,-0.0089%,$110.6k
43,Gala-GALA,$0.0496,-1.53%,$90.0m,$34.5m,+1.01%,0.15%,0.38,+0.0052%,-0.0016%,$89.4k
44,Ethereum Name Service-ENS,$13.69,+2.67%,$86.9m,$25.5m,+11.66%,0.11%,0.29,-0.0082%,+0.0011%,$94.6k
45,Waves-WAVES,$4.46,-1.06%,$85.2m,$51.8m,-1.86%,0.23%,0.61,+0.0081%,+0.0003%,$130.6k
46,Helium-HNT,$4.49,-6.42%,$82.0m,$14.8m,+1.90%,0.06%,0.18,-0.0246%,-0.0410%,$233.8k
47,Lido DAO Token-LDO,$2.16,+1.87%,$80.0m,$19.7m,+0.52%,0.09%,0.25,-0.0135%,-0.0130%,$276.9k
48,SushiSwap-SUSHI,$1.09,+4.26%,$78.5m,$28.3m,+4.19%,0.12%,0.36,+0.0099%,+0.0044%,$85.2k
49,Monero-XMR,$151.39,-0.77%,$76.2m,$41.8m,-4.15%,0.18%,0.55,+0.0139%,-0.0357%,$77.9k
50,ConstitutionDAO-PEOPLE,$0.0200,-1.87%,$75.9m,$25.6m,-8.49%,0.11%,0.34,+0.0047%,-0.0084%,$163.3k
51,Algorand-ALGO,$0.3000,+2.96%,$74.4m,$29.0m,+5.18%,0.13%,0.39,+0.0068%,+0.0067%,$68.3k
52,Kyber Network Crystal-KNC,$1.78,+0.51%,$74.1m,$21.6m,-1.83%,0.09%,0.29,+0.0094%,+0.0096%,$79.2k
53,THETA-THETA,$1.12,-2.29%,$72.7m,$22.5m,+2.16%,0.10%,0.31,-0.0061%,-0.0177%,$146.9k
54,Flow (Dapper labs)-FLOW,$1.96,-4.00%,$72.2m,$27.6m,-6.81%,0.12%,0.38,-0.0020%,+0.0054%,$69.3k
55,ZCash-ZEC,$59.40,+0.87%,$67.6m,$20.6m,-8.76%,0.09%,0.31,+0.0003%,+0.0073%,$201.7k
56,SHIBA INU-SHIB,$0.0000,-0.28%,$63.9m,$19.7m,+0.47%,0.09%,0.31,+0.0023%,-0.0020%,$105.7k
57,1000XEC-1000XEC,$0.0457,-0.52%,$63.8m,$10.1m,-11.63%,0.04%,0.16,-0.0186%,-0.0132%,$89.8k
58,THORChain-RUNE,$1.89,-0.52%,$62.7m,$20.6m,-8.08%,0.09%,0.33,+0.0066%,+0.0047%,$115.2k
59,CertiK-CTK,$0.9912,+2.23%,$55.5m,$10.3m,-9.64%,0.04%,0.18,+0.0002%,+0.0100%,$143.7k
60,Oasis Network-ROSE,$0.0644,+1.73%,$55.1m,$12.2m,+0.91%,0.05%,0.22,+0.0055%,+0.0066%,$66.4k
61,BitDAO-BIT,$0.6506,+4.85%,$47.7m,$26.9m,-2.78%,0.12%,0.57,-0.0625%,-0.0613%,$283.6k
62,Bluzelle-BLZ,$0.0962,-0.89%,$45.1m,$7.5m,-2.43%,0.03%,0.17,+0.0100%,+0.0100%,$214.7k
63,Tezos-XTZ,$1.48,-2.81%,$41.9m,$25.9m,-0.63%,0.11%,0.62,-0.0110%,-0.0254%,$62.1k
64,Kava-KAVA,$1.72,+0.61%,$41.8m,$11.3m,-10.22%,0.05%,0.27,+0.0006%,-0.0047%,$126.9k
65,Stellar Lumens-XLM,$0.1034,-0.81%,$41.5m,$35.4m,-2.36%,0.15%,0.85,+0.0110%,-0.0058%,$103.0k
66,Flamingo-FLM,$0.1151,+0.57%,$40.1m,$18.7m,+1.07%,0.08%,0.47,-0.1334%,-0.2142%,$38.1k
67,Reserve Rights-RSR,$0.0061,-3.40%,$39.9m,$15.3m,-2.27%,0.07%,0.38,+0.0122%,-0.0018%,$47.2k
68,DFI.Money-YFII,$985.29,-0.47%,$38.3m,$18.5m,-7.45%,0.08%,0.48,-0.2140%,-0.3336%,$157.0k
69,LUNA2-LUNA2,n/a,n/a,$37.7m,$3.8m,-25.48%,0.02%,0.10,+0.0100%,+0.0100%,$173.0k
70,Zilliqa-ZIL,$0.0356,-0.88%,$37.3m,$22.7m,-1.35%,0.10%,0.61,+0.0077%,+0.0033%,$44.1k
71,The Graph-GRT,$0.1027,-1.36%,$35.1m,$21.5m,-3.98%,0.09%,0.61,+0.0007%,-0.0028%,$61.3k
72,Elrond-EGLD,$51.80,-1.03%,$35.0m,$16.0m,-2.11%,0.07%,0.46,+0.0080%,-0.0014%,$38.9k
73,Coin98-C98,$0.4258,+0.30%,$34.8m,$14.0m,-6.76%,0.06%,0.40,+0.0058%,+0.0067%,$61.0k
74,NEM-XEM,$0.0437,+1.07%,$34.4m,$8.7m,-1.32%,0.04%,0.25,-0.0210%,+0.0129%,$16.7k
75,FTX Token-FTT,$26.26,-1.95%,$34.1m,$67.6m,+0.33%,0.29%,1.98,-0.0084%,-0.0299%,$7.8k
76,VeChain-VET,$0.0240,-0.80%,$32.5m,$16.0m,-0.56%,0.07%,0.49,+0.0065%,+0.0035%,$13.1k
77,SafePal-SFP,$0.3723,-8.05%,$31.8m,$6.7m,+0.00%,0.03%,0.21,-0.0431%,-0.0411%,$156.9k
78,Serum-SRM,$0.7803,-1.48%,$31.7m,$24.1m,-3.06%,0.10%,0.76,-0.0047%,-0.0213%,$21.5k
79,Terra Classic-LUNC,$0.0002,-13.20%,$31.2m,$1.3m,-17.75%,0.01%,0.04,+0.0100%,+0.0100%,$236.1k
80,iExec RLC-RLC,$1.11,-1.93%,$31.1m,$6.8m,-1.87%,0.03%,0.22,-0.0875%,-0.0850%,$79.3k
81,Dash-DASH,$45.37,+1.99%,$31.1m,$14.0m,-3.12%,0.06%,0.45,+0.0019%,-0.0050%,$64.1k
82,Chromia-CHR,$0.1760,-2.32%,$31.0m,$9.1m,-10.46%,0.04%,0.29,-0.0018%,-0.0077%,$65.0k
83,NEO-NEO,$8.98,-0.84%,$31.0m,$13.9m,-0.97%,0.06%,0.45,-0.0016%,-0.0280%,$26.5k
84,Harmony-ONE,$0.0203,-1.88%,$30.5m,$13.8m,-3.46%,0.06%,0.45,+0.0044%,+0.0039%,$23.4k
85,Enjin Coin-ENJ,$0.5062,-0.62%,$30.4m,$14.2m,+2.72%,0.06%,0.47,+0.0105%,-0.0013%,$54.2k
86,MyNeighborAlice-ALICE,$2.02,-0.50%,$29.8m,$10.2m,+3.12%,0.04%,0.34,+0.0074%,+0.0073%,$32.8k
87,Ankr-ANKR,$0.0344,-2.06%,$28.5m,$14.4m,-2.03%,0.06%,0.51,-0.0025%,-0.0132%,$44.0k
88,Loopring-LRC,$0.3521,+0.76%,$27.6m,$13.0m,-4.57%,0.06%,0.47,+0.0042%,+0.0072%,$13.1k
89,Kusama-KSM,$47.13,-0.02%,$26.1m,$15.4m,-1.01%,0.07%,0.59,-0.0076%,-0.0063%,$19.3k
90,Immutable X-IMX,$0.8162,-1.35%,$24.9m,$8.7m,-4.94%,0.04%,0.35,+0.0004%,-0.0053%,$9.0k
91,Arweave-AR,$9.97,-1.19%,$24.0m,$12.8m,-5.96%,0.06%,0.53,+0.0058%,+0.0041%,$19.6k
92,Hedera-HBAR,$0.0615,-2.04%,$23.1m,$8.5m,+11.29%,0.04%,0.37,+0.0066%,-0.0036%,$46.3k
93,Litentry-LIT,$0.6990,-1.89%,$22.3m,$5.1m,+4.27%,0.02%,0.23,+0.0100%,+0.0074%,$49.3k
94,Maker-MKR,$747.57,-0.94%,$22.2m,$15.8m,-7.37%,0.07%,0.71,+0.0007%,-0.0075%,$7.7k
95,Jasmy-JASMY,$0.0087,+0.29%,$21.8m,$10.8m,-5.89%,0.05%,0.50,+0.0039%,-0.0026%,$17.3k
96,Swipe-SXP,$0.3740,-0.71%,$21.0m,$8.5m,+5.08%,0.04%,0.40,+0.0066%,-0.0029%,$34.7k
97,BakeryToken-BAKE,$0.2451,-2.18%,$20.9m,$3.9m,+5.99%,0.02%,0.19,+0.0045%,-0.0065%,$34.5k
98,BinaryX-BNX,$133.39,-0.86%,$20.7m,$26.1m,-2.16%,0.11%,1.26,+0.0100%,+0.0100%,$40.9k
99,Ren-REN,$0.1199,-1.00%,$20.6m,$7.3m,-4.32%,0.03%,0.35,+0.0060%,+0.0050%,$33.9k
100,Ocean Protocol-OCEAN,$0.1602,-2.91%,$19.4m,$3.8m,-13.01%,0.02%,0.19,+0.0069%,+0.0071%,$44.0k
101,Project Galaxy-GAL,$2.47,-1.23%,$18.6m,$11.4m,+2.27%,0.05%,0.61,-0.0027%,+0.0009%,$22.9k
102,Ontology-ONT,$0.2382,-2.17%,$18.5m,$8.4m,-6.81%,0.04%,0.45,-0.0091%,-0.0039%,$22.2k
103,Audius-AUDIO,$0.2791,-0.58%,$18.4m,$7.8m,+5.36%,0.03%,0.42,-0.0191%,-0.0247%,$8.1k
104,Celo-CELO,$0.8341,-1.09%,$18.3m,$8.8m,-3.13%,0.04%,0.48,+0.0139%,+0.0009%,$7.8k
105,Bella Protocol-BEL,$0.6639,-1.02%,$18.2m,$3.7m,-2.68%,0.02%,0.20,-0.0024%,-0.0155%,$23.4k
106,Storj-STORJ,$0.5375,-0.93%,$18.2m,$11.1m,-1.36%,0.05%,0.61,+0.0064%,+0.0049%,$24.9k
107,Qtum-QTUM,$3.11,-1.55%,$17.9m,$14.8m,-4.54%,0.06%,0.83,-0.0024%,+0.0011%,$4.7k
108,Mask Network-MASK,$1.30,-0.44%,$17.7m,$6.2m,-6.88%,0.03%,0.35,+0.0048%,+0.0101%,$48.7k
109,OmiseGO-OMG,$1.78,-0.62%,$17.7m,$11.8m,+0.00%,0.05%,0.66,+0.0118%,-0.0017%,$13.8k
110,LooksRare-LOOKS,$0.2772,-2.82%,$16.6m,$14.5m,-7.99%,0.06%,0.87,-0.0098%,-0.0052%,$59.5k
111,Iota-IOTA,$0.2796,-0.62%,$16.4m,$10.4m,-1.93%,0.05%,0.63,+0.0023%,+0.0016%,$15.5k
112,Bitcoin SV-BSV,$53.22,+1.93%,$16.0m,$32.7m,+0.92%,0.14%,2.04,+0.0075%,+0.0136%,$5.3k
113,Band Protocol-BAND,$1.29,+0.63%,$16.0m,$5.2m,+3.62%,0.02%,0.33,+0.0017%,+0.0058%,$33.5k
114,Ravencoin-RVN,$0.0282,-1.01%,$15.8m,$5.4m,-0.84%,0.02%,0.34,+0.0094%,-0.0105%,$13.9k
115,Basic Attention Token-BAT,$0.3334,-1.00%,$15.7m,$10.7m,-2.97%,0.05%,0.68,+0.0127%,-0.0078%,$17.7k
116,Origin Protocol-OGN,$0.1672,-1.72%,$15.4m,$7.1m,-3.16%,0.03%,0.46,+0.0100%,+0.0047%,$1.1k
117,Internet Computer-ICP,$6.21,-1.08%,$15.2m,$12.8m,-1.73%,0.06%,0.84,+0.0064%,-0.0006%,$10.5k
118,Gitcoin-GTC,$2.16,-3.60%,$15.2m,$4.1m,-1.83%,0.02%,0.27,+0.0100%,+0.0100%,$26.6k
119,Coti-COTI,$0.0915,-0.77%,$14.7m,$3.9m,-3.86%,0.02%,0.26,-0.0056%,-0.0003%,$37.8k
120,Raydium-RAY,$0.6374,-1.31%,$14.5m,$7.7m,-1.34%,0.03%,0.53,-0.0240%,-0.0268%,$10.4k
121,IOST-IOST,$0.0128,-1.12%,$14.2m,$11.9m,-4.55%,0.05%,0.84,-0.0010%,-0.0020%,$23.4k
122,Linear-LINA,$0.0081,+1.57%,$14.1m,$4.6m,-6.05%,0.02%,0.33,+0.0073%,+0.0059%,$37.3k
123,Horizen-ZEN,$15.49,-1.52%,$14.1m,$6.4m,-0.07%,0.03%,0.46,-0.0005%,+0.0046%,$16.5k
124,Aragon-ANT,$1.76,+1.57%,$14.1m,$5.4m,-7.78%,0.02%,0.38,+0.0177%,-0.0121%,$31.8k
125,Metal-MTL,$1.17,-0.03%,$13.5m,$6.2m,-0.20%,0.03%,0.46,-0.0087%,-0.0098%,$2.9k
126,Holo-HOT,$0.0020,-0.94%,$13.4m,$5.6m,-2.93%,0.02%,0.42,-0.0104%,-0.0267%,$29.2k
127,Wootrade-WOO,$0.1489,-1.14%,$13.2m,$4.6m,+3.30%,0.02%,0.35,+0.0100%,+0.0100%,$14.8k
128,Dent-DENT,$0.0009,-0.81%,$11.8m,$5.5m,-0.02%,0.02%,0.46,+0.0048%,+0.0073%,$38.8k
129,StormX-STMX,$0.0077,+0.66%,$11.7m,$3.4m,-9.94%,0.01%,0.29,+0.0039%,+0.0053%,$16.2k
130,IoTeX-IOTX,$0.0351,+5.59%,$11.6m,$6.5m,-1.16%,0.03%,0.56,+0.0037%,+0.0046%,$11.8k
131,Reef-REEF,$0.0037,+0.11%,$11.6m,$4.3m,+2.24%,0.02%,0.38,+0.0038%,+0.0024%,$15.1k
132,0x-ZRX,$0.2914,-1.18%,$11.6m,$8.3m,+1.50%,0.04%,0.72,-0.0059%,-0.0103%,$6.6k
133,Binance BTCDOM Index-BTCDOM,"$1,204.00",+0.04%,$11.5m,$9.6m,-4.00%,0.04%,0.83,+0.0349%,+0.0100%,$34.9k
134,Celer Network-CELR,$0.0174,-3.41%,$11.2m,$4.5m,-7.65%,0.02%,0.41,+0.0100%,+0.0048%,$6.6k
135,NKN-NKN,$0.0978,-1.09%,$11.2m,$3.3m,-2.98%,0.01%,0.29,+0.0083%,+0.0014%,$7.0k
136,Civic-CVC,$0.1397,-1.77%,$10.9m,$6.9m,-7.85%,0.03%,0.63,+0.0100%,-0.0037%,$33.5k
137,Step App-FITFI,$0.0762,-2.66%,$10.0m,$2.6m,-5.73%,0.01%,0.26,+0.0185%,-0.0071%,$35.5k
138,API3-API3,$1.78,-0.24%,$9.9m,$4.5m,-4.75%,0.02%,0.46,-0.0026%,+0.0000%,$29.1k
139,SKALE Network-SKL,$0.0481,+0.10%,$9.8m,$5.8m,-0.48%,0.03%,0.59,+0.0079%,+0.0076%,$20.9k
140,Tether-USDT,$1.00,+0.01%,$9.7m,$291.7m,+1.61%,1.27%,29.92,-0.0002%,-0.0003%,$2.0
141,Mines of Dalarnia-DAR,$0.2428,-0.56%,$9.6m,$2.8m,+0.81%,0.01%,0.29,+0.0100%,+0.0075%,$28.2k
142,Cartesi-CTSI,$0.1390,+0.25%,$9.6m,$2.7m,-10.03%,0.01%,0.29,-0.0102%,-0.0270%,$25.5k
143,Alpha Finance Lab-ALPHA,$0.1210,-0.39%,$9.3m,$4.8m,-2.73%,0.02%,0.51,+0.0051%,-0.0140%,$12.7k
144,Automata Network-ATA,$0.1552,-2.75%,$9.1m,$2.6m,+17.40%,0.01%,0.29,+0.0100%,-0.0032%,$16.1k
145,Icon-ICX,$0.2684,+0.25%,$9.1m,$3.7m,-10.14%,0.02%,0.41,-0.0031%,-0.0061%,$708.1
146,Dusk Network-DUSK,$0.1325,-3.65%,$8.4m,$3.5m,-11.04%,0.02%,0.41,+0.0100%,+0.0077%,$15.9k
147,Livepeer-LPT,$10.00,-0.33%,$7.9m,$6.3m,-0.86%,0.03%,0.80,+0.0054%,-0.0020%,$6.8k
148,TomoChain-TOMO,$0.4838,-2.12%,$7.4m,$3.1m,-1.06%,0.01%,0.42,+0.0054%,+0.0059%,$8.5k
149,Anchor Protocol-ANC,$0.0891,-10.87%,$6.7m,$1.1m,-29.45%,0.00%,0.17,-0.0087%,-0.0070%,$55.2k
150,DeFi Binance-DEFI,$750.60,+0.00%,$6.6m,$1.7m,-10.41%,0.01%,0.26,-0.0271%,-0.0561%,$12.4k
151,DigiByte-DGB,$0.0104,-1.10%,$6.6m,$3.8m,+1.64%,0.02%,0.57,+0.0100%,-0.0297%,$7.1k
152,Badger DAO-BADGER,$4.93,+2.39%,$6.5m,$2.7m,+2.46%,0.01%,0.41,+0.0027%,-0.0182%,$430.4
153,ARPA Chain-ARPA,$0.0350,+0.00%,$6.5m,$3.2m,-2.62%,0.01%,0.48,+0.0089%,-0.0031%,$1.7k
154,Klaytn-KLAY,$0.2324,+0.18%,$6.0m,$4.7m,+0.29%,0.02%,0.79,+0.0100%,+0.0028%,$276.4
155,Yield Guild Games-YGG,$0.4759,-1.62%,$5.2m,$4.3m,+0.05%,0.02%,0.83,-0.0002%,-0.0001%,$1.6k
156,Tornado Cash-TORN,$8.76,+0.98%,$4.9m,$1.1m,+21.75%,0.00%,0.23,+0.0767%,+0.0178%,$5.4k
157,Altcoin Index FTX-ALT,"$1,887.50",-0.21%,$4.7m,$13.5m,-1.03%,0.06%,2.86,-0.0017%,-0.0006%,$0.0
158,Injective Protocol-INJ,$1.53,+0.31%,$4.7m,$1.9m,-6.17%,0.01%,0.40,+0.0100%,+0.0100%,$605.2
159,Crypto.com Coin-CRO,$0.1197,-1.18%,$4.5m,$12.0m,-0.57%,0.05%,2.66,+0.0032%,-0.0123%,$2.4k
160,Wrapped NXM-WNXM,$15.89,-0.81%,$3.5m,$538.6k,-3.88%,0.00%,0.15,-0.0236%,+0.0547%,$63.4
161,DODO-DODO,$0.1223,-3.52%,$3.5m,$2.0m,+7.98%,0.01%,0.57,-0.0574%,-0.0581%,$264.6
162,UMA-UMA,$2.75,+1.22%,$3.4m,$905.2k,-0.98%,0.00%,0.26,+0.2835%,-0.2911%,$49.6
163,APENFT-NFT,$0.0000,-1.75%,$3.4m,$398.5k,-8.15%,0.00%,0.12,-0.0186%,-0.0151%,$1.2k
164,Adventure Gold-AGLD,$0.3464,+0.64%,$3.1m,$1.1m,-0.81%,0.00%,0.35,+0.0137%,-0.0038%,$2.4
165,Everdome-DOME,$0.0018,-3.17%,$2.9m,$746.8k,+1.80%,0.00%,0.26,-0.1129%,+0.2156%,$9.6k
166,Quant-QNT,$92.75,-2.23%,$2.9m,$62.4k,+7.12%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
167,Dora Factory-DORA,$2.65,-1.38%,$2.9m,$297.5k,-5.51%,0.00%,0.10,+0.0078%,-0.0646%,$2.2k
168,Render Token-RNDR,$0.5118,-1.47%,$2.9m,$3.2m,-0.82%,0.01%,1.09,+0.0060%,+0.0066%,$680.0
169,JUST-JST,$0.0271,-0.60%,$2.6m,$1.6m,+1.25%,0.01%,0.62,-0.0102%,-0.0086%,$0.0
170,Siacoin-SC,$0.0039,-0.87%,$2.5m,$886.3k,-9.14%,0.00%,0.35,+0.0303%,-0.0430%,$126.3
171,Smooth Love Potion-SLP,$0.0039,-0.49%,$2.5m,$4.0m,+0.72%,0.02%,1.60,+0.0058%,+0.0002%,$1.1k
172,Mina-MINA,$0.6557,-1.19%,$2.5m,$2.9m,-2.99%,0.01%,1.16,+0.0133%,-0.0019%,$30.9
173,Moonbeam-GLMR,$0.5320,+1.82%,$2.5m,$2.0m,-0.16%,0.01%,0.82,+0.0060%,+0.0072%,$1.7k
174,Spell Token-SPELL,$0.0013,-2.82%,$2.4m,$2.7m,-2.78%,0.01%,1.09,+0.0043%,+0.0008%,$1.7k
175,OKB-OKB,$15.54,+1.11%,$2.4m,$4.5m,+1.17%,0.02%,1.88,+0.0032%,+0.0034%,$6.8k
176,Huobi Token-HT,$4.83,+2.07%,$2.1m,$4.9m,-3.92%,0.02%,2.30,+0.0070%,+0.0068%,$809.6
177,Perpetual Protocol-PERP,$0.6814,-0.04%,$2.1m,$1.6m,+0.39%,0.01%,0.78,+0.0061%,-0.0307%,$0.0
178,Frax Share-FXS,$6.21,+4.60%,$2.1m,$7.0m,+5.87%,0.03%,3.34,-0.0024%,-0.0005%,$502.9
179,Bancor-BNT,$0.4624,+1.09%,$2.1m,$1.7m,-3.48%,0.01%,0.81,-0.1143%,+0.0815%,$984.8
180,Tribe-TRIBE,$0.2684,-1.26%,$2.0m,$95.7k,+9.11%,0.00%,0.05,-0.0120%,+0.0100%,$0.0
181,Chain-XCN,$0.0869,+26.00%,$1.9m,$999.8k,+12.93%,0.00%,0.53,-0.7555%,-0.7640%,$0.0
182,Convex Finance-CVX,$5.28,-0.07%,$1.8m,$4.0m,-2.45%,0.02%,2.23,-0.0877%,-0.0816%,$183.2
183,Gods Unchained-GODS,$0.3307,+3.69%,$1.8m,$421.1k,+20.18%,0.00%,0.23,+0.0131%,+0.0200%,$7.2k
184,DeFi FTX-DEFI,"$2,795.60",+0.68%,$1.8m,$3.4m,+0.57%,0.01%,1.89,-0.0063%,-0.0059%,$576.8
185,Boba Network-BOBA,$0.3124,-2.20%,$1.7m,$759.4k,-2.55%,0.00%,0.45,+0.0040%,+0.0073%,$2.1k
186,Akropolis -AKRO,$0.0036,+2.26%,$1.6m,$295.1k,-9.11%,0.00%,0.18,+0.0100%,+0.0100%,$0.0
187,Casper-CSPR,$0.0291,+1.36%,$1.5m,$534.1k,+19.05%,0.00%,0.36,+0.0209%,+0.0382%,$877.8
188,Conflux Network-CFX,$0.0502,+0.18%,$1.5m,$1.0m,-0.27%,0.00%,0.69,+0.0106%,-0.0324%,$0.5
189,Shitcoin Index FTX-SHIT,"$2,512.30",-0.16%,$1.5m,$11.6m,-1.05%,0.05%,7.88,-0.0003%,-0.0009%,$0.0
190,Chia Network-XCH,$36.10,-0.69%,$1.3m,$1.1m,+1.57%,0.00%,0.82,-0.2307%,+0.2571%,$767.7
191,Prometeus-PROM,$5.91,+4.30%,$1.3m,$610.0k,-4.20%,0.00%,0.48,-0.0479%,-0.0621%,$8.0k
192,Alchemy Pay-ACH,$0.0128,-1.25%,$1.2m,$353.2k,-1.58%,0.00%,0.28,+0.0103%,+0.0103%,$297.8
193,Verasity-VRA,$0.0046,-1.12%,$1.1m,$21.4k,-13.85%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
