,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
24,1000SHIB-1000SHIB,$0.0123,+1.38%,$221.1m,$38.8m,+0.79%,0.17%,0.18,+0.0022%,-0.0017%,$419.0k
25,Stargate Finance-STG,$0.6339,-3.11%,$209.6m,$19.4m,+50.64%,0.08%,0.09,-0.1393%,-0.1225%,$666.5k
26,ApeCoin-APE,$4.75,-0.84%,$200.6m,$65.9m,+0.77%,0.28%,0.33,+0.0017%,+0.0036%,$325.8k
27,Synthetix Network Token-SNX,$2.91,-2.68%,$195.4m,$39.5m,-5.96%,0.17%,0.20,-0.0187%,-0.0333%,$310.8k
28,Bitcoin Cash-BCH,$116.49,+0.68%,$176.9m,$168.9m,+1.87%,0.73%,0.95,-0.0101%,-0.0080%,$272.0k
29,The Sandbox-SAND,$0.9369,-1.20%,$176.1m,$76.9m,-0.65%,0.33%,0.44,+0.0047%,+0.0048%,$412.7k
30,Axie Infinity-AXS,$13.94,-2.20%,$146.3m,$82.3m,-1.37%,0.35%,0.56,-0.0171%,-0.0175%,$252.4k
31,Fantom-FTM,$0.2713,-1.62%,$135.8m,$49.3m,+1.98%,0.21%,0.36,+0.0058%,+0.0035%,$353.9k
32,Waves-WAVES,$4.53,+0.46%,$131.7m,$52.7m,+2.24%,0.23%,0.40,-0.0034%,+0.0027%,$238.7k
33,1000XEC-1000XEC,$0.0460,+3.46%,$128.8m,$11.2m,-14.44%,0.05%,0.09,-0.0450%,+0.0035%,$249.6k
34,Ethereum Name Service-ENS,$13.38,+4.53%,$123.8m,$23.3m,+15.24%,0.10%,0.19,+0.0062%,+0.0011%,$104.7k
35,Unifi Protocol DAO-UNFI,$7.47,-3.00%,$123.8m,$19.9m,-0.53%,0.09%,0.16,+0.0092%,+0.0067%,$242.0k
36,Aave-AAVE,$86.35,+0.97%,$123.6m,$44.5m,-0.75%,0.19%,0.36,-0.0095%,-0.0005%,$82.4k
37,Tron-TRX,$0.0631,-0.74%,$118.0m,$144.3m,+0.03%,0.62%,1.22,-0.0123%,-0.0180%,$76.2k
38,Uniswap-UNI,$6.28,+1.46%,$112.7m,$47.4m,+1.75%,0.20%,0.42,+0.0053%,+0.0053%,$150.9k
39,Helium-HNT,$4.84,-9.16%,$96.2m,$14.8m,+7.90%,0.06%,0.15,-0.0165%,-0.0438%,$404.7k
40,SafePal-SFP,$0.3996,+1.25%,$93.9m,$6.6m,+8.92%,0.03%,0.07,+0.0075%,+0.0073%,$232.9k
41,Gala-GALA,$0.0504,-0.48%,$93.8m,$34.1m,+3.06%,0.15%,0.36,+0.0067%,+0.0084%,$330.7k
42,Kyber Network Crystal-KNC,$1.77,+2.00%,$92.5m,$21.8m,+6.44%,0.09%,0.24,+0.0025%,+0.0025%,$78.0k
43,Monero-XMR,$153.84,+3.14%,$91.2m,$44.0m,+6.34%,0.19%,0.48,+0.0187%,+0.0096%,$53.9k
44,Celsius-CEL,$1.38,+18.48%,$89.0m,$27.0m,+18.26%,0.12%,0.30,-0.0618%,-0.2541%,$871.6k
45,ConstitutionDAO-PEOPLE,$0.0205,+0.21%,$87.2m,$27.2m,-0.56%,0.12%,0.31,+0.0063%,-0.0051%,$396.1k
46,Decentraland-MANA,$0.7738,-0.37%,$86.9m,$39.4m,-0.09%,0.17%,0.45,+0.0060%,+0.0051%,$61.0k
47,Flow (Dapper labs)-FLOW,$2.05,-1.14%,$82.6m,$29.3m,-15.35%,0.13%,0.35,+0.0044%,-0.0017%,$108.9k
48,THETA-THETA,$1.16,-0.68%,$79.8m,$22.2m,+2.00%,0.10%,0.28,+0.0031%,-0.0089%,$200.6k
49,LUNA2-LUNA2,n/a,n/a,$76.3m,$4.6m,+174.44%,0.02%,0.06,-0.0702%,-0.0702%,$402.4k
50,ZCash-ZEC,$59.05,-1.64%,$71.8m,$22.4m,+6.23%,0.10%,0.31,+0.0056%,+0.0053%,$194.2k
51,dYdX-DYDX,$1.53,-0.74%,$67.8m,$35.2m,+1.65%,0.15%,0.52,-0.0022%,-0.0081%,$120.3k
52,Lido DAO Token-LDO,$2.13,+6.52%,$67.0m,$19.4m,+0.46%,0.08%,0.29,-0.0123%,-0.0127%,$200.5k
53,yearn.finance-YFI,"$9,254.32",+1.62%,$64.4m,$37.2m,-1.38%,0.16%,0.58,+0.0089%,+0.0064%,$122.0k
54,THORChain-RUNE,$1.93,-0.29%,$60.3m,$22.4m,-0.98%,0.10%,0.37,+0.0084%,+0.0079%,$109.9k
55,CertiK-CTK,$0.9790,+6.19%,$57.8m,$11.2m,+6.13%,0.05%,0.19,+0.0002%,-0.0118%,$265.2k
56,SHIBA INU-SHIB,$0.0000,+0.47%,$54.3m,$19.9m,+6.72%,0.09%,0.37,+0.0066%,+0.0114%,$96.2k
57,1inch-1INCH,$0.6637,-1.93%,$51.5m,$20.4m,+0.29%,0.09%,0.40,-0.0170%,-0.0291%,$58.9k
58,SushiSwap-SUSHI,$1.06,+0.42%,$49.8m,$27.1m,+0.35%,0.12%,0.54,+0.0022%,+0.0068%,$39.1k
59,Kava-KAVA,$1.73,-3.25%,$49.5m,$12.7m,-15.27%,0.05%,0.26,+0.0000%,-0.0030%,$105.0k
60,Chromia-CHR,$0.1809,+0.62%,$48.9m,$9.9m,-9.33%,0.04%,0.20,+0.0024%,+0.0065%,$137.1k
61,Stellar Lumens-XLM,$0.1048,+0.41%,$41.4m,$36.2m,-1.25%,0.16%,0.88,-0.0112%,+0.0085%,$145.5k
62,Algorand-ALGO,$0.2922,+0.67%,$41.3m,$27.7m,+3.40%,0.12%,0.67,+0.0051%,+0.0081%,$20.4k
63,Bluzelle-BLZ,$0.0981,-1.96%,$41.1m,$7.7m,-7.82%,0.03%,0.19,+0.0100%,+0.0100%,$144.4k
64,Maker-MKR,$757.04,-1.64%,$41.0m,$17.2m,+3.67%,0.07%,0.42,-0.0060%,+0.0014%,$56.4k
65,Elrond-EGLD,$52.73,-0.73%,$40.9m,$16.4m,-3.34%,0.07%,0.40,+0.0049%,+0.0079%,$51.4k
66,Zilliqa-ZIL,$0.0361,-0.25%,$40.5m,$22.9m,+0.98%,0.10%,0.57,+0.0065%,+0.0067%,$25.2k
67,Oasis Network-ROSE,$0.0637,+1.53%,$39.8m,$12.0m,-1.01%,0.05%,0.30,+0.0072%,+0.0072%,$61.9k
68,iExec RLC-RLC,$1.13,-2.90%,$38.8m,$6.7m,-4.01%,0.03%,0.17,-0.0709%,-0.1920%,$157.5k
69,Compound-COMP,$47.81,+2.31%,$38.5m,$22.5m,+4.09%,0.10%,0.58,-0.0048%,-0.0042%,$42.7k
70,VeChain-VET,$0.0243,-0.15%,$38.3m,$16.1m,-0.79%,0.07%,0.42,-0.0014%,+0.0077%,$67.7k
71,NEO-NEO,$9.15,+0.34%,$38.0m,$14.1m,+7.18%,0.06%,0.37,-0.0294%,-0.0090%,$35.8k
72,Coin98-C98,$0.4275,-2.92%,$37.6m,$15.0m,-11.35%,0.06%,0.40,+0.0072%,+0.0043%,$49.8k
73,NEM-XEM,$0.0437,-1.17%,$37.1m,$8.9m,+2.19%,0.04%,0.24,-0.0104%,-0.0757%,$43.4k
74,Tezos-XTZ,$1.53,+0.68%,$36.9m,$26.5m,-2.62%,0.11%,0.72,+0.0064%,+0.0009%,$78.1k
75,Flamingo-FLM,$0.1158,-0.13%,$35.8m,$18.5m,-2.42%,0.08%,0.52,-0.0828%,-0.0324%,$106.1k
76,Reserve Rights-RSR,$0.0064,+1.10%,$35.4m,$15.9m,-6.82%,0.07%,0.45,+0.0099%,+0.0111%,$57.6k
77,The Graph-GRT,$0.1040,+0.36%,$35.4m,$22.4m,-1.46%,0.10%,0.63,+0.0032%,+0.0004%,$45.5k
78,Enjin Coin-ENJ,$0.5146,-0.72%,$35.0m,$13.9m,-5.31%,0.06%,0.40,-0.0038%,+0.0046%,$73.1k
79,Terra Classic-LUNC,$0.0003,+24.03%,$34.9m,$1.4m,+145.63%,0.01%,0.04,+0.0100%,+0.0100%,$346.9k
80,Dash-DASH,$44.64,+0.14%,$34.8m,$14.5m,+4.26%,0.06%,0.42,-0.0100%,-0.0024%,$32.4k
81,Harmony-ONE,$0.0208,-2.76%,$34.5m,$14.3m,-5.17%,0.06%,0.41,+0.0029%,-0.0041%,$58.2k
82,Serum-SRM,$0.7978,+1.50%,$33.4m,$24.9m,+6.05%,0.11%,0.74,-0.0026%,+0.0036%,$13.0k
83,Ankr-ANKR,$0.0352,-1.62%,$32.4m,$14.7m,+1.33%,0.06%,0.45,-0.0221%,-0.0239%,$84.1k
84,Loopring-LRC,$0.3524,-0.08%,$28.0m,$13.6m,+3.72%,0.06%,0.49,-0.0055%,-0.0011%,$45.8k
85,FTX Token-FTT,$26.74,-0.51%,$27.4m,$67.5m,-1.10%,0.29%,2.46,-0.0026%,+0.0030%,$15.8k
86,BitDAO-BIT,$0.6240,+3.11%,$25.9m,$28.0m,+8.94%,0.12%,1.08,-0.2868%,-0.2848%,$44.5k
87,Aragon-ANT,$1.72,+3.63%,$25.9m,$5.7m,+8.43%,0.02%,0.22,-0.0030%,+0.0060%,$38.0k
88,Anchor Protocol-ANC,$0.0989,+4.99%,$25.8m,$1.5m,+20.62%,0.01%,0.06,+0.0010%,-0.0036%,$107.4k
89,Arweave-AR,$10.06,-0.07%,$25.6m,$13.5m,+3.43%,0.06%,0.53,+0.0065%,+0.0027%,$16.5k
90,DFI.Money-YFII,$992.36,-0.71%,$25.5m,$19.8m,-3.15%,0.09%,0.78,-0.1623%,-0.1001%,$72.9k
91,Ocean Protocol-OCEAN,$0.1677,+3.30%,$24.9m,$4.4m,+27.17%,0.02%,0.18,+0.0088%,+0.0100%,$65.2k
92,BinaryX-BNX,$133.96,+1.88%,$24.0m,$26.3m,+7.38%,0.11%,1.09,+0.0100%,+0.0100%,$105.0k
93,MyNeighborAlice-ALICE,$2.05,+1.15%,$23.3m,$10.1m,+1.91%,0.04%,0.43,+0.0076%,+0.0054%,$48.5k
94,Kusama-KSM,$47.16,-1.55%,$23.3m,$15.5m,-1.71%,0.07%,0.67,+0.0027%,-0.0104%,$50.9k
95,Jasmy-JASMY,$0.0087,+0.63%,$22.5m,$11.4m,+1.00%,0.05%,0.51,+0.0074%,-0.0021%,$50.0k
96,Storj-STORJ,$0.5464,-0.50%,$22.3m,$11.2m,-5.53%,0.05%,0.50,+0.0093%,+0.0078%,$25.6k
97,Celo-CELO,$0.8457,+2.23%,$22.2m,$9.2m,+6.70%,0.04%,0.42,+0.0107%,+0.0040%,$6.1k
98,Litentry-LIT,$0.7240,-0.21%,$21.4m,$5.1m,+7.00%,0.02%,0.24,+0.0100%,+0.0100%,$46.5k
99,Bella Protocol-BEL,$0.6723,-0.51%,$19.8m,$3.9m,+0.19%,0.02%,0.20,+0.0100%,+0.0100%,$32.3k
100,Raydium-RAY,$0.6525,-1.67%,$19.4m,$7.8m,+1.07%,0.03%,0.40,-0.0514%,-0.0573%,$55.5k
101,Gitcoin-GTC,$2.25,+3.68%,$19.3m,$4.2m,+3.52%,0.02%,0.22,+0.0100%,+0.0100%,$81.7k
102,Mask Network-MASK,$1.31,-1.17%,$19.0m,$6.9m,+15.92%,0.03%,0.36,+0.0212%,-0.0044%,$16.3k
103,Basic Attention Token-BAT,$0.3382,+0.32%,$19.0m,$11.1m,+0.14%,0.05%,0.58,+0.0057%,-0.0001%,$26.6k
104,Immutable X-IMX,$0.8273,-1.62%,$18.9m,$9.2m,+3.56%,0.04%,0.49,+0.0055%,+0.0080%,$14.5k
105,IOST-IOST,$0.0130,-0.34%,$18.9m,$12.4m,-1.25%,0.05%,0.66,-0.0112%,+0.0058%,$27.4k
106,Qtum-QTUM,$3.17,+0.59%,$18.6m,$15.5m,+0.50%,0.07%,0.84,+0.0107%,-0.0011%,$23.0k
107,Project Galaxy-GAL,$2.51,-0.84%,$18.5m,$11.3m,-0.57%,0.05%,0.61,-0.0107%,-0.0064%,$26.1k
108,Audius-AUDIO,$0.2825,+0.05%,$18.4m,$7.5m,-9.20%,0.03%,0.41,+0.0888%,+0.0896%,$50.8k
109,Hedera-HBAR,$0.0632,-0.42%,$18.2m,$8.0m,+9.46%,0.03%,0.44,+0.0074%,+0.0075%,$36.5k
110,Ravencoin-RVN,$0.0286,-0.46%,$18.1m,$5.4m,-1.50%,0.02%,0.30,+0.0027%,+0.0195%,$26.2k
111,OmiseGO-OMG,$1.79,-0.73%,$17.9m,$11.9m,+1.81%,0.05%,0.66,+0.0088%,-0.0022%,$95.7k
112,Swipe-SXP,$0.3788,+0.14%,$17.8m,$8.2m,+4.04%,0.04%,0.46,-0.0003%,+0.0023%,$30.9k
113,Origin Protocol-OGN,$0.1701,+0.31%,$17.4m,$7.2m,+4.17%,0.03%,0.42,+0.0100%,+0.0100%,$18.2k
114,LooksRare-LOOKS,$0.2915,+8.50%,$17.3m,$16.0m,+11.93%,0.07%,0.92,-0.0270%,-0.0294%,$21.3k
115,Iota-IOTA,$0.2828,-0.01%,$17.3m,$10.6m,-3.48%,0.05%,0.61,+0.0024%,+0.0030%,$44.2k
116,StormX-STMX,$0.0078,-4.11%,$15.5m,$3.8m,-27.14%,0.02%,0.24,+0.0012%,+0.0034%,$56.9k
117,Internet Computer-ICP,$6.31,+0.43%,$15.3m,$13.1m,+1.29%,0.06%,0.86,-0.0061%,+0.0104%,$14.6k
118,BakeryToken-BAKE,$0.2530,+0.72%,$15.2m,$3.6m,-3.80%,0.02%,0.24,+0.0100%,+0.0100%,$23.1k
119,Ontology-ONT,$0.2488,+0.97%,$15.1m,$9.1m,+0.60%,0.04%,0.61,-0.0188%,+0.0115%,$10.9k
120,Ren-REN,$0.1243,+3.14%,$14.9m,$7.8m,+5.40%,0.03%,0.52,-0.0010%,+0.0017%,$23.5k
121,Linear-LINA,$0.0081,-0.36%,$14.6m,$4.9m,+5.26%,0.02%,0.33,+0.0060%,+0.0063%,$23.6k
122,Tether-USDT,$1.00,+0.00%,$14.5m,$287.1m,+0.91%,1.23%,19.84,+0.0002%,+0.0003%,$2.0
123,Metal-MTL,$1.18,-2.28%,$14.5m,$6.2m,-11.28%,0.03%,0.43,-0.0220%,+0.0018%,$11.8k
124,Bitcoin SV-BSV,$52.51,+1.01%,$14.3m,$32.5m,+1.40%,0.14%,2.28,-0.0019%,+0.0059%,$17.1k
125,Band Protocol-BAND,$1.28,-0.16%,$14.2m,$5.1m,-6.79%,0.02%,0.36,+0.0108%,-0.0025%,$19.9k
126,NKN-NKN,$0.0986,-0.71%,$14.0m,$3.4m,-7.52%,0.01%,0.24,-0.0004%,+0.0091%,$29.6k
127,Civic-CVC,$0.1427,-1.70%,$14.0m,$7.4m,+4.34%,0.03%,0.53,+0.0044%,-0.0043%,$39.8k
128,Horizen-ZEN,$15.70,+0.59%,$13.5m,$6.4m,-6.01%,0.03%,0.48,+0.0134%,-0.0022%,$11.3k
129,Dusk Network-DUSK,$0.1390,+4.51%,$13.0m,$3.9m,+6.47%,0.02%,0.30,+0.0069%,+0.0100%,$4.8k
130,IoTeX-IOTX,$0.0353,+5.69%,$12.9m,$6.6m,-1.91%,0.03%,0.51,+0.0040%,+0.0070%,$94.0k
131,Coti-COTI,$0.0923,+1.43%,$12.7m,$4.0m,+10.76%,0.02%,0.32,+0.0075%,+0.0001%,$13.9k
132,Holo-HOT,$0.0021,-1.72%,$12.5m,$5.7m,+5.93%,0.02%,0.46,+0.0004%,-0.0008%,$38.4k
133,API3-API3,$1.80,+1.07%,$12.2m,$4.8m,-1.08%,0.02%,0.39,+0.0001%,+0.0048%,$40.6k
134,0x-ZRX,$0.2959,-0.81%,$11.7m,$8.2m,+2.47%,0.04%,0.70,-0.0151%,-0.0016%,$19.9k
135,Celer Network-CELR,$0.0182,-0.64%,$11.7m,$4.9m,-1.20%,0.02%,0.42,+0.0100%,+0.0100%,$32.4k
136,Dent-DENT,$0.0010,-0.06%,$11.6m,$5.5m,-5.30%,0.02%,0.48,-0.0006%,+0.0071%,$39.5k
137,Step App-FITFI,$0.0785,+2.33%,$11.5m,$2.6m,-0.28%,0.01%,0.23,+0.0181%,+0.0139%,$16.1k
138,Reef-REEF,$0.0037,-0.20%,$11.0m,$4.3m,-3.11%,0.02%,0.39,+0.0022%,-0.0150%,$18.0k
139,Wootrade-WOO,$0.1517,+0.66%,$10.8m,$4.5m,+0.56%,0.02%,0.42,+0.0100%,+0.0100%,$34.1k
140,SKALE Network-SKL,$0.0484,-0.87%,$10.8m,$5.9m,+1.13%,0.03%,0.54,+0.0038%,+0.0039%,$49.1k
141,Icon-ICX,$0.2708,-1.32%,$9.8m,$4.1m,+3.82%,0.02%,0.42,+0.0067%,+0.0049%,$6.2k
142,Livepeer-LPT,$10.07,-1.46%,$9.3m,$6.4m,-1.92%,0.03%,0.69,-0.0003%,-0.0011%,$2.3k
143,TomoChain-TOMO,$0.4984,-2.62%,$9.0m,$3.2m,-8.64%,0.01%,0.35,+0.0074%,+0.0077%,$30.6k
144,Binance BTCDOM Index-BTCDOM,"$1,200.80",-1.15%,$8.7m,$10.0m,+1.76%,0.04%,1.15,+0.0492%,+0.0811%,$2.9k
145,Klaytn-KLAY,$0.2324,+0.49%,$8.5m,$4.7m,-2.31%,0.02%,0.56,+0.0001%,+0.0100%,$7.2k
146,Mines of Dalarnia-DAR,$0.2462,-0.30%,$8.3m,$2.8m,+1.31%,0.01%,0.34,+0.0100%,+0.0100%,$14.8k
147,Alpha Finance Lab-ALPHA,$0.1222,-0.36%,$8.3m,$4.9m,+1.11%,0.02%,0.59,+0.0048%,+0.0024%,$12.3k
148,DigiByte-DGB,$0.0105,-1.03%,$8.2m,$3.7m,-6.67%,0.02%,0.45,+0.0100%,-0.0092%,$19.3k
149,Wrapped NXM-WNXM,$16.20,+3.78%,$7.7m,$569.6k,+22.65%,0.00%,0.07,+0.0611%,-0.0252%,$14.2k
150,ARPA Chain-ARPA,$0.0351,-0.67%,$7.3m,$3.3m,+2.12%,0.01%,0.45,+0.0100%,+0.0100%,$7.7k
151,Badger DAO-BADGER,$4.88,+3.60%,$6.9m,$2.6m,+16.87%,0.01%,0.38,-0.0120%,+0.0058%,$97.0
152,Crypto.com Coin-CRO,$0.1219,-0.51%,$6.7m,$12.2m,+0.41%,0.05%,1.82,+0.0000%,+0.0036%,$5.1k
153,Cartesi-CTSI,$0.1401,-0.14%,$6.6m,$2.9m,+6.59%,0.01%,0.44,-0.0273%,-0.0350%,$28.2k
154,Automata Network-ATA,$0.1599,-2.55%,$6.6m,$2.3m,+0.00%,0.01%,0.34,+0.0100%,+0.0100%,$6.7k
155,Yield Guild Games-YGG,$0.4837,+0.40%,$6.3m,$4.3m,-6.44%,0.02%,0.68,-0.0373%,-0.0340%,$5.8k
156,DeFi Binance-DEFI,$758.00,+0.99%,$5.0m,$1.9m,+9.82%,0.01%,0.38,-0.0051%,-0.1043%,$2.4k
157,Everdome-DOME,$0.0019,-2.11%,$4.5m,$712.1k,-4.57%,0.00%,0.16,+0.0174%,+0.0844%,$73.1k
158,Tornado Cash-TORN,$8.77,+1.50%,$4.1m,$924.6k,+1.56%,0.00%,0.23,+0.0674%,+0.0469%,$6.3k
159,Injective Protocol-INJ,$1.53,-1.89%,$4.0m,$2.0m,+0.19%,0.01%,0.50,+0.0100%,+0.0100%,$4.5k
160,Dora Factory-DORA,$2.69,-0.47%,$3.6m,$313.0k,-7.54%,0.00%,0.09,+0.2587%,+0.0100%,$1.5k
161,Altcoin Index FTX-ALT,"$1,897.80",+0.75%,$3.5m,$13.6m,+1.87%,0.06%,3.89,-0.0009%,-0.0011%,$0.0
162,Adventure Gold-AGLD,$0.3445,-0.56%,$3.3m,$1.1m,-6.33%,0.00%,0.33,-0.0083%,+0.0410%,$758.5
163,Quant-QNT,$95.01,-1.47%,$3.1m,$57.0k,-7.79%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
164,DODO-DODO,$0.1272,-1.52%,$3.1m,$1.9m,+95.94%,0.01%,0.61,-0.7280%,-0.7299%,$2.3k
165,Bancor-BNT,$0.4586,-0.41%,$3.1m,$1.7m,-0.91%,0.01%,0.57,+0.1472%,-0.1545%,$526.0
166,Siacoin-SC,$0.0040,-1.71%,$2.8m,$980.9k,-4.94%,0.00%,0.36,+0.0050%,+0.0068%,$16.9
167,Spell Token-SPELL,$0.0013,+0.33%,$2.7m,$2.7m,+4.79%,0.01%,0.99,+0.0041%,+0.0001%,$17.0k
168,Smooth Love Potion-SLP,$0.0039,-0.22%,$2.7m,$4.0m,-0.56%,0.02%,1.49,-0.0427%,-0.0241%,$1.5k
169,Mina-MINA,$0.6639,-0.40%,$2.7m,$2.9m,-0.25%,0.01%,1.10,+0.0095%,+0.0141%,$352.1
170,USD Coin-USDC,$0.9999,+0.00%,$2.6m,$1.3m,+9.54%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
171,JUST-JST,$0.0274,-1.69%,$2.5m,$1.6m,+1.77%,0.01%,0.64,-0.0207%,-0.0411%,$0.0
172,DeFi FTX-DEFI,"$2,802.50",+0.46%,$2.5m,$3.4m,+4.27%,0.01%,1.37,-0.0016%,-0.0018%,$5.5
173,Render Token-RNDR,$0.5232,+0.09%,$2.4m,$3.2m,+1.33%,0.01%,1.34,+0.0083%,+0.0088%,$1.4k
174,Convex Finance-CVX,$5.29,+0.25%,$2.4m,$4.2m,+0.78%,0.02%,1.78,-0.0327%,-0.0281%,$177.1
175,UMA-UMA,$2.73,-1.35%,$2.2m,$914.2k,+7.77%,0.00%,0.41,-0.3138%,+0.2584%,$8.4k
176,OKB-OKB,$15.37,-0.21%,$2.2m,$4.4m,-3.51%,0.02%,1.96,+0.0024%,+0.0035%,$39.6k
177,Frax Share-FXS,$5.93,-0.96%,$2.2m,$6.6m,-6.90%,0.03%,2.96,-0.0788%,-0.0763%,$2.9k
178,Tribe-TRIBE,$0.2708,+5.23%,$2.2m,$87.2k,+23.15%,0.00%,0.04,-0.0719%,-0.0953%,$11.2
179,Perpetual Protocol-PERP,$0.6878,-1.10%,$2.1m,$1.6m,-1.35%,0.01%,0.79,-0.0193%,-0.0273%,$612.6
180,APENFT-NFT,$0.0000,+0.96%,$1.9m,$438.5k,+6.79%,0.00%,0.23,+0.0619%,-0.0123%,$208.0
181,Shitcoin Index FTX-SHIT,"$2,530.90",+0.38%,$1.9m,$11.8m,+2.19%,0.05%,6.20,+0.0003%,+0.0004%,$0.0
182,Conflux Network-CFX,$0.0504,-0.42%,$1.8m,$1.1m,+2.12%,0.00%,0.59,-0.0095%,+0.0629%,$883.1
183,Alchemy Pay-ACH,$0.0134,+1.68%,$1.7m,$364.2k,+6.25%,0.00%,0.21,+0.0250%,+0.0252%,$15.2
184,Chain-XCN,$0.0868,+25.16%,$1.5m,$914.4k,+1.71%,0.00%,0.60,-0.4733%,-0.4733%,$0.0
185,PancakeSwap-CAKE,$3.96,+0.28%,$1.4m,$3.5m,+1.41%,0.01%,2.42,-0.0009%,-0.0010%,$108.5
186,Chia Network-XCH,$36.33,-0.44%,$1.3m,$1.0m,+3.95%,0.00%,0.78,+0.2243%,-0.2222%,$0.0
187,Moonbeam-GLMR,$0.5259,-0.29%,$1.3m,$2.0m,-4.05%,0.01%,1.60,-0.0149%,-0.0142%,$105.6
188,Verasity-VRA,$0.0047,-2.04%,$1.3m,$15.0k,-52.74%,0.00%,0.01,+0.0100%,+0.0100%,$0.0
189,Casper-CSPR,$0.0291,+1.22%,$1.3m,$450.2k,-0.05%,0.00%,0.36,-0.0169%,+0.0468%,$27.7
190,Huobi Token-HT,$4.72,+0.11%,$1.2m,$5.0m,-0.56%,0.02%,4.04,+0.0069%,+0.0068%,$2.3k
191,Biconomy-BICO,$0.4990,-1.84%,$1.2m,$950.5k,+1.89%,0.00%,0.78,-0.0090%,+0.0058%,$2.1k
192,Akropolis -AKRO,$0.0036,+0.89%,$1.2m,$337.7k,+5.30%,0.00%,0.28,+0.0100%,+0.0100%,$16.0k
193,Baby Doge Coin-BABYDOGE,$0.0000,+0.50%,$1.1m,$1.4m,+3.49%,0.01%,1.33,+0.0136%,-0.0529%,$1.8k
