,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
55,Flamingo-FLM,$0.1210,+5.01%,$60.4m,$21.1m,+16.06%,0.09%,0.35,-0.0941%,-0.1248%,$59.7k
56,CertiK-CTK,$1.00,+6.83%,$59.7m,$11.3m,+12.25%,0.05%,0.19,-0.0200%,-0.0323%,$107.0k
57,Terra-LUNA,$1.87,-0.47%,$59.5m,$7.4m,-6.36%,0.03%,0.13,+0.0135%,+0.0067%,$183.5k
58,THORChain-RUNE,$1.89,-1.97%,$59.1m,$21.7m,+1.16%,0.09%,0.37,+0.0081%,+0.0080%,$63.7k
59,BitDAO-BIT,$0.6161,-3.84%,$51.8m,$24.3m,-13.17%,0.10%,0.47,-0.1055%,-0.1054%,$647.7k
60,Oasis Network-ROSE,$0.0639,-0.96%,$47.8m,$11.9m,-8.30%,0.05%,0.25,+0.0080%,+0.0080%,$48.3k
61,Tezos-XTZ,$1.50,-1.27%,$41.8m,$26.9m,+4.86%,0.11%,0.64,-0.0232%,-0.0150%,$31.8k
62,Bluzelle-BLZ,$0.0946,-0.88%,$40.5m,$7.3m,-10.69%,0.03%,0.18,+0.0100%,+0.0100%,$216.2k
63,Coin98-C98,$0.4390,+5.83%,$39.8m,$15.5m,+6.00%,0.07%,0.39,+0.0064%,+0.0059%,$81.3k
64,1000XEC-1000XEC,$0.0448,-0.62%,$39.4m,$9.1m,-15.69%,0.04%,0.23,-0.0522%,-0.0080%,$18.1k
65,Compound-COMP,$46.92,+1.11%,$38.7m,$22.4m,-3.90%,0.10%,0.58,+0.0026%,-0.0059%,$24.1k
66,Stellar Lumens-XLM,$0.1044,-0.33%,$38.7m,$35.1m,-1.20%,0.15%,0.91,+0.0098%,-0.0011%,$41.0k
67,Zilliqa-ZIL,$0.0356,-1.49%,$35.8m,$22.8m,-1.85%,0.10%,0.64,+0.0080%,+0.0057%,$46.1k
68,Kava-KAVA,$1.69,-2.23%,$35.8m,$11.5m,-5.56%,0.05%,0.32,+0.0037%,+0.0072%,$72.5k
69,Elrond-EGLD,$51.93,-0.77%,$34.0m,$15.9m,-3.00%,0.07%,0.47,+0.0106%,+0.0067%,$49.4k
70,Dash-DASH,$45.78,+1.74%,$32.9m,$14.3m,+0.53%,0.06%,0.44,+0.0113%,-0.0052%,$39.9k
71,Reserve Rights-RSR,$0.0062,-1.99%,$32.4m,$15.3m,-5.50%,0.07%,0.47,+0.0108%,+0.0098%,$36.2k
72,The Graph-GRT,$0.1023,-1.98%,$31.2m,$21.8m,-0.42%,0.09%,0.70,+0.0028%,+0.0042%,$60.6k
73,Enjin Coin-ENJ,$0.5099,-1.60%,$29.8m,$14.3m,+5.54%,0.06%,0.48,+0.0048%,+0.0083%,$89.7k
74,Chromia-CHR,$0.1755,-1.31%,$29.7m,$9.4m,-1.53%,0.04%,0.32,+0.0063%,+0.0073%,$50.6k
75,Serum-SRM,$0.7820,-1.17%,$29.7m,$24.9m,+2.12%,0.11%,0.84,-0.0455%,-0.0184%,$24.4k
76,VeChain-VET,$0.0241,-0.70%,$29.2m,$16.2m,+1.70%,0.07%,0.55,+0.0072%,+0.0028%,$9.1k
77,NEO-NEO,$9.10,+0.32%,$29.0m,$14.1m,-0.66%,0.06%,0.49,+0.0003%,-0.0245%,$18.8k
78,Harmony-ONE,$0.0203,-1.64%,$28.9m,$14.3m,-0.45%,0.06%,0.49,+0.0017%,+0.0009%,$37.4k
79,FTX Token-FTT,$26.21,-1.68%,$28.0m,$67.6m,-1.34%,0.29%,2.41,+0.0010%,+0.0054%,$15.0k
80,NEM-XEM,$0.0434,-2.40%,$27.4m,$8.6m,-7.36%,0.04%,0.31,-0.0210%,-0.0039%,$15.7k
81,SafePal-SFP,$0.3725,-3.47%,$26.8m,$6.6m,+0.52%,0.03%,0.24,+0.0021%,+0.0023%,$149.1k
82,Loopring-LRC,$0.3529,+0.06%,$26.5m,$13.1m,-1.14%,0.06%,0.49,+0.0002%,+0.0192%,$9.6k
83,Ankr-ANKR,$0.0347,-1.30%,$26.4m,$15.2m,+3.97%,0.07%,0.58,-0.0199%,-0.0221%,$31.4k
84,Kusama-KSM,$48.18,+1.08%,$26.0m,$15.4m,-0.48%,0.07%,0.59,-0.0214%,-0.0158%,$18.6k
85,MyNeighborAlice-ALICE,$2.04,-1.17%,$25.8m,$10.4m,-2.34%,0.04%,0.40,+0.0077%,+0.0078%,$28.2k
86,iExec RLC-RLC,$1.11,-1.45%,$25.0m,$6.5m,-2.60%,0.03%,0.26,-0.0336%,-0.0690%,$47.3k
87,Terra Classic-LUNC,$0.0003,+12.17%,$24.1m,$1.6m,+33.81%,0.01%,0.06,+0.0100%,+0.0100%,$60.6k
88,Arweave-AR,$10.13,-0.12%,$23.6m,$13.2m,+0.05%,0.06%,0.56,+0.0045%,+0.0065%,$16.0k
89,Internet Computer-ICP,$6.43,+3.12%,$23.4m,$13.5m,+5.26%,0.06%,0.57,-0.0003%,+0.0127%,$14.0k
90,Litentry-LIT,$0.7075,-1.53%,$22.9m,$4.9m,-1.65%,0.02%,0.21,+0.0100%,+0.0100%,$23.2k
91,BinaryX-BNX,$135.00,-0.62%,$22.1m,$27.7m,+0.84%,0.12%,1.25,+0.0100%,+0.0100%,$27.2k
92,Jasmy-JASMY,$0.0087,+0.13%,$21.5m,$11.4m,+2.63%,0.05%,0.53,+0.0069%,+0.0073%,$15.9k
93,Maker-MKR,$744.09,-1.34%,$21.4m,$16.4m,-3.27%,0.07%,0.77,+0.0053%,-0.0054%,$11.5k
94,Storj-STORJ,$0.5415,+0.11%,$21.1m,$11.3m,+1.15%,0.05%,0.54,-0.0005%,+0.0025%,$20.5k
95,DFI.Money-YFII,$984.52,-1.57%,$20.5m,$18.7m,-1.17%,0.08%,0.91,-0.0823%,-0.0859%,$55.1k
96,Ontology-ONT,$0.2392,-1.24%,$19.5m,$8.6m,-3.87%,0.04%,0.44,-0.0070%,-0.0121%,$22.2k
97,OmiseGO-OMG,$1.79,-0.44%,$19.5m,$12.0m,+0.38%,0.05%,0.62,+0.0104%,+0.0080%,$13.7k
98,Mask Network-MASK,$1.30,-1.70%,$18.8m,$6.5m,-0.79%,0.03%,0.34,+0.0011%,+0.0017%,$48.8k
99,BakeryToken-BAKE,$0.2453,-3.08%,$18.2m,$3.9m,-5.32%,0.02%,0.21,-0.0057%,-0.0032%,$45.4k
100,Project Galaxy-GAL,$2.47,-0.74%,$18.1m,$11.3m,-1.45%,0.05%,0.62,-0.0014%,+0.0008%,$25.4k
101,Audius-AUDIO,$0.2838,+0.71%,$18.1m,$7.8m,-1.19%,0.03%,0.43,-0.0042%,-0.0004%,$8.1k
102,Hedera-HBAR,$0.0615,-1.39%,$17.8m,$8.6m,-1.27%,0.04%,0.48,+0.0086%,+0.0084%,$34.8k
103,LUNA2-LUNA2,n/a,n/a,$17.7m,$3.7m,-6.99%,0.02%,0.21,+0.0100%,+0.0100%,$57.5k
104,Ren-REN,$0.1211,-0.22%,$17.7m,$7.5m,+0.84%,0.03%,0.42,+0.0016%,-0.0036%,$14.0k
105,Aragon-ANT,$1.78,+4.52%,$17.5m,$5.7m,+7.10%,0.02%,0.33,-0.0023%,+0.0037%,$31.9k
106,Coti-COTI,$0.0950,+3.30%,$17.5m,$4.7m,+17.35%,0.02%,0.27,-0.0075%,-0.0027%,$70.7k
107,Swipe-SXP,$0.3761,-1.51%,$17.1m,$8.4m,-4.16%,0.04%,0.49,+0.0069%,+0.0071%,$28.1k
108,Bella Protocol-BEL,$0.6664,-1.29%,$17.1m,$3.7m,-2.56%,0.02%,0.22,+0.0064%,+0.0095%,$23.3k
109,Immutable X-IMX,$0.8219,+0.39%,$16.8m,$8.6m,-3.98%,0.04%,0.51,+0.0072%,+0.0019%,$4.8k
110,Gitcoin-GTC,$2.24,+1.69%,$16.6m,$4.2m,+5.33%,0.02%,0.25,+0.0100%,+0.0100%,$29.9k
111,Ocean Protocol-OCEAN,$0.1610,-2.41%,$16.3m,$3.8m,-8.82%,0.02%,0.23,+0.0089%,+0.0100%,$40.2k
112,Bitcoin SV-BSV,$52.55,-1.54%,$15.5m,$32.3m,-2.06%,0.14%,2.08,+0.0040%,+0.0016%,$5.8k
113,Celo-CELO,$0.8286,-1.84%,$15.5m,$9.0m,+2.19%,0.04%,0.58,+0.0150%,+0.0087%,$11.4k
114,Iota-IOTA,$0.2791,-0.81%,$14.9m,$10.4m,-2.88%,0.04%,0.70,-0.0023%,-0.0009%,$10.6k
115,Horizen-ZEN,$15.54,-1.73%,$14.8m,$6.5m,+1.49%,0.03%,0.44,-0.0007%,-0.0016%,$18.1k
116,Band Protocol-BAND,$1.31,+1.24%,$14.7m,$5.4m,+6.12%,0.02%,0.37,-0.0065%,+0.0006%,$30.2k
117,Holo-HOT,$0.0021,+0.13%,$14.4m,$5.6m,-0.89%,0.02%,0.39,-0.0083%,+0.0023%,$35.2k
118,Origin Protocol-OGN,$0.1688,-0.34%,$14.2m,$7.1m,-0.06%,0.03%,0.50,+0.0100%,+0.0100%,$1.4k
119,Qtum-QTUM,$3.15,-0.80%,$14.2m,$15.1m,-1.32%,0.06%,1.06,+0.0042%,+0.0066%,$4.4k
120,Basic Attention Token-BAT,$0.3360,-0.51%,$14.0m,$10.8m,-1.01%,0.05%,0.77,+0.0143%,-0.0075%,$15.2k
121,Ravencoin-RVN,$0.0283,-0.83%,$13.5m,$5.5m,-0.07%,0.02%,0.41,+0.0195%,+0.0025%,$11.5k
122,IOST-IOST,$0.0128,-1.43%,$13.0m,$12.1m,-0.01%,0.05%,0.93,-0.0063%,-0.0055%,$19.5k
123,Linear-LINA,$0.0080,-0.96%,$12.9m,$4.7m,-0.55%,0.02%,0.36,-0.0052%,+0.0043%,$52.9k
124,Raydium-RAY,$0.6392,-1.45%,$12.9m,$7.7m,-1.70%,0.03%,0.60,+0.0025%,+0.0014%,$9.1k
125,Wootrade-WOO,$0.1512,+0.11%,$12.8m,$4.5m,-2.46%,0.02%,0.35,+0.0100%,+0.0100%,$9.3k
126,Binance BTCDOM Index-BTCDOM,"$1,199.20",+0.07%,$11.7m,$9.6m,-0.65%,0.04%,0.83,+0.0580%,+0.0494%,$34.6k
127,NKN-NKN,$0.0997,+1.09%,$11.7m,$3.6m,+9.60%,0.02%,0.31,+0.0100%,+0.0100%,$9.2k
128,LooksRare-LOOKS,$0.2754,-1.64%,$11.5m,$14.2m,-3.42%,0.06%,1.24,+0.0004%,-0.0025%,$55.5k
129,Metal-MTL,$1.16,-1.97%,$11.0m,$5.9m,-9.29%,0.03%,0.54,+0.0044%,+0.0040%,$3.5k
130,Dent-DENT,$0.0009,-1.26%,$10.4m,$5.3m,-6.87%,0.02%,0.51,+0.0068%,+0.0062%,$43.2k
131,0x-ZRX,$0.2914,-1.18%,$10.2m,$8.3m,+2.79%,0.04%,0.82,-0.0112%,-0.0120%,$2.1k
132,Reef-REEF,$0.0037,-0.51%,$10.0m,$4.3m,-5.77%,0.02%,0.43,+0.0029%,+0.0058%,$21.4k
133,IoTeX-IOTX,$0.0351,+5.56%,$10.0m,$6.5m,-2.19%,0.03%,0.66,-0.0069%,-0.0016%,$11.8k
134,Alpha Finance Lab-ALPHA,$0.1204,-1.17%,$9.7m,$5.2m,+7.28%,0.02%,0.53,+0.0073%,+0.0084%,$14.0k
135,Cartesi-CTSI,$0.1386,-0.83%,$9.7m,$3.0m,+13.86%,0.01%,0.31,-0.0873%,-0.1075%,$26.1k
136,API3-API3,$1.79,+1.03%,$9.6m,$4.4m,-6.08%,0.02%,0.46,+0.0044%,-0.0023%,$2.7k
137,Automata Network-ATA,$0.1528,-3.43%,$9.4m,$2.8m,+15.27%,0.01%,0.29,-0.0011%,+0.0035%,$41.6k
138,Adventure Gold-AGLD,$0.3637,+3.73%,$9.4m,$1.6m,+37.46%,0.01%,0.17,-0.0012%,+0.0000%,$10.7k
139,Civic-CVC,$0.1410,-0.59%,$9.3m,$6.9m,-3.83%,0.03%,0.74,-0.0010%,+0.0172%,$28.5k
140,Mines of Dalarnia-DAR,$0.2451,-0.79%,$9.2m,$3.0m,+4.33%,0.01%,0.32,+0.0087%,+0.0100%,$23.2k
141,Step App-FITFI,$0.0769,-0.69%,$9.2m,$2.5m,-2.83%,0.01%,0.27,+0.0228%,+0.0091%,$28.8k
142,StormX-STMX,$0.0078,+0.97%,$9.0m,$3.5m,-3.14%,0.02%,0.39,+0.0080%,+0.0076%,$14.9k
143,Livepeer-LPT,$9.98,-0.30%,$8.9m,$6.3m,-1.12%,0.03%,0.71,-0.0115%,-0.0129%,$1.5k
144,SKALE Network-SKL,$0.0483,-0.16%,$8.8m,$5.7m,-2.59%,0.02%,0.64,+0.0055%,+0.0066%,$24.0k
145,Celer Network-CELR,$0.0177,+1.83%,$8.7m,$4.7m,+1.29%,0.02%,0.55,+0.0086%,+0.0100%,$3.8k
146,Yield Guild Games-YGG,$0.4957,+2.63%,$8.7m,$4.5m,+3.72%,0.02%,0.52,+0.0037%,+0.0037%,$2.0k
147,Icon-ICX,$0.2655,-1.67%,$8.6m,$3.9m,+0.24%,0.02%,0.46,-0.0013%,-0.0039%,$506.8
148,TomoChain-TOMO,$0.4841,-2.70%,$8.1m,$3.4m,+10.19%,0.01%,0.42,-0.0065%,+0.0001%,$13.9k
149,ARPA Chain-ARPA,$0.0353,+0.29%,$7.3m,$3.3m,+4.21%,0.01%,0.46,+0.0074%,+0.0062%,$1.2k
150,Dusk Network-DUSK,$0.1382,+2.45%,$7.1m,$3.6m,-2.37%,0.02%,0.51,+0.0064%,+0.0064%,$19.7k
151,DigiByte-DGB,$0.0105,+0.35%,$6.3m,$3.7m,+2.22%,0.02%,0.59,+0.0100%,+0.0291%,$7.4k
152,Gods Unchained-GODS,$0.3649,+15.99%,$6.3m,$671.8k,+102.36%,0.00%,0.11,+0.0144%,+0.0241%,$34.5k
153,Klaytn-KLAY,$0.2300,-0.98%,$5.9m,$4.9m,+3.49%,0.02%,0.84,-0.0134%,-0.0187%,$749.2
154,Badger DAO-BADGER,$4.91,+0.85%,$5.8m,$2.7m,-1.79%,0.01%,0.46,-0.0109%,+0.0143%,$28.2
155,Tornado Cash-TORN,$8.64,-0.52%,$5.8m,$1.1m,+14.29%,0.00%,0.18,+0.0270%,-0.0307%,$3.8k
156,DeFi Binance-DEFI,$751.10,-0.58%,$5.6m,$1.6m,-19.68%,0.01%,0.29,-0.0471%,-0.0370%,$7.0k
157,Tether-USDT,$1.00,+0.00%,$5.4m,$291.7m,+0.21%,1.25%,53.55,+0.0000%,+0.0000%,$0.0
158,Crypto.com Coin-CRO,$0.1189,-1.62%,$4.3m,$12.1m,-0.49%,0.05%,2.78,+0.0063%,-0.0026%,$993.1
159,Injective Protocol-INJ,$1.54,+0.13%,$4.3m,$1.9m,-5.64%,0.01%,0.45,+0.0100%,+0.0100%,$824.9
160,Altcoin Index FTX-ALT,"$1,894.15",-0.34%,$4.2m,$13.3m,-2.32%,0.06%,3.19,-0.0023%,-0.0017%,$0.0
161,APENFT-NFT,$0.0000,-1.54%,$4.2m,$394.4k,-14.33%,0.00%,0.10,+0.0120%,-0.0057%,$4.8k
162,Wrapped NXM-WNXM,$16.02,+2.43%,$3.5m,$499.3k,-2.72%,0.00%,0.14,+0.0378%,-0.0593%,$47.6
163,Anchor Protocol-ANC,$0.0896,-1.31%,$3.5m,$1.2m,-11.79%,0.00%,0.34,-0.0095%,-0.0055%,$32.2k
164,Smooth Love Potion-SLP,$0.0041,+6.78%,$3.3m,$4.5m,+14.64%,0.02%,1.36,+0.0014%,-0.0067%,$12.1k
165,Dora Factory-DORA,$2.82,+3.46%,$3.2m,$356.8k,+15.83%,0.00%,0.11,+0.0658%,+0.0470%,$2.6k
166,JUST-JST,$0.0272,-0.59%,$3.2m,$1.6m,+1.41%,0.01%,0.51,+0.0092%,-0.0045%,$0.0
167,Perpetual Protocol-PERP,$0.6809,-0.91%,$3.1m,$1.7m,+2.97%,0.01%,0.54,+0.0017%,-0.0067%,$0.0
168,UMA-UMA,$2.75,+1.35%,$3.0m,$904.8k,+3.26%,0.00%,0.30,+0.2356%,-0.2502%,$49.6
169,Render Token-RNDR,$0.5110,-1.53%,$2.8m,$3.1m,-1.25%,0.01%,1.12,-0.0051%,-0.0059%,$680.1
170,Quant-QNT,$93.78,-1.07%,$2.6m,$55.6k,-5.94%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
171,Moonbeam-GLMR,$0.5265,-0.02%,$2.6m,$2.0m,-0.75%,0.01%,0.78,+0.0044%,+0.0052%,$1.7k
172,Siacoin-SC,$0.0040,-0.42%,$2.5m,$930.4k,-1.61%,0.00%,0.37,-0.0144%,-0.0077%,$126.3
173,Mina-MINA,$0.6575,-0.61%,$2.2m,$2.9m,-1.30%,0.01%,1.32,+0.0117%,-0.0043%,$30.9
174,Convex Finance-CVX,$5.24,-2.08%,$2.1m,$4.1m,-1.72%,0.02%,1.92,-0.0146%,-0.0139%,$183.2
175,OKB-OKB,$15.62,+0.99%,$2.1m,$4.5m,+0.97%,0.02%,2.17,+0.0026%,+0.0031%,$3.9k
176,Clover Finance-CLV,$0.0970,+9.61%,$2.0m,$596.4k,+28.87%,0.00%,0.30,-0.0018%,-0.0010%,$3.6k
177,DODO-DODO,$0.1246,-0.03%,$2.0m,$1.7m,-27.69%,0.01%,0.83,-0.0026%,-0.0025%,$76.0
178,Frax Share-FXS,$6.20,+2.82%,$2.0m,$7.0m,+2.87%,0.03%,3.55,+0.0054%,+0.0049%,$694.1
179,Tribe-TRIBE,$0.2671,-1.45%,$1.8m,$95.3k,+17.24%,0.00%,0.05,+0.0100%,-0.0980%,$0.0
180,Chain-XCN,$0.0757,-0.14%,$1.8m,$1.0m,+3.37%,0.00%,0.56,-0.7123%,-0.6939%,$0.0
181,Everdome-DOME,$0.0017,-4.40%,$1.8m,$724.0k,-3.39%,0.00%,0.41,-0.0328%,+0.0755%,$9.6k
182,DeFi FTX-DEFI,"$2,789.90",-0.43%,$1.6m,$3.4m,+0.45%,0.01%,2.11,-0.0046%,-0.0027%,$576.8
183,Huobi Token-HT,$4.77,-1.37%,$1.6m,$4.8m,-4.67%,0.02%,3.01,+0.0061%,+0.0062%,$0.0
184,Akropolis -AKRO,$0.0036,+0.14%,$1.5m,$291.8k,-4.01%,0.00%,0.20,+0.0100%,+0.0100%,$0.0
185,Casper-CSPR,$0.0276,-0.18%,$1.5m,$560.9k,+22.26%,0.00%,0.39,+0.0409%,+0.0030%,$877.8
186,Chia Network-XCH,$36.46,+1.03%,$1.4m,$1.1m,+8.80%,0.00%,0.81,-0.1991%,+0.2714%,$640.0
187,Conflux Network-CFX,$0.0506,+0.19%,$1.4m,$1.1m,+0.04%,0.00%,0.76,+0.0814%,+0.0357%,$0.5
188,Bancor-BNT,$0.4575,-0.52%,$1.4m,$1.7m,-0.58%,0.01%,1.20,-0.1266%,+0.0678%,$961.9
189,Alchemy Pay-ACH,$0.0126,-2.76%,$1.4m,$381.2k,+7.96%,0.00%,0.28,+0.1178%,+0.1865%,$302.4
190,Boba Network-BOBA,$0.3125,-1.88%,$1.3m,$780.3k,-2.90%,0.00%,0.59,+0.0077%,+0.0084%,$1.6k
191,Shitcoin Index FTX-SHIT,"$2,525.50",-0.91%,$1.3m,$11.6m,-1.42%,0.05%,8.80,-0.0024%,-0.0006%,$0.0
192,Spell Token-SPELL,$0.0013,-2.59%,$1.2m,$2.7m,-1.58%,0.01%,2.19,+0.0004%,-0.0001%,$1.6k
193,Biconomy-BICO,$0.5071,+0.43%,$1.2m,$966.0k,+1.82%,0.00%,0.81,+0.0174%,+0.0066%,$107.7
