,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,623.25",+2.87%,$21.3b,$7.1b,+2.23%,29.48%,0.34,-0.0053%,-0.0057%,$44.3m
1,Bitcoin-BTC,"$19,841.19",-0.75%,$18.6b,$10.1b,+1.80%,41.54%,0.54,+0.0008%,+0.0021%,$11.0m
2,Ethereum Classic-ETC,$39.77,+22.20%,$4.6b,$615.1m,+60.00%,2.54%,0.13,-0.0093%,-0.0052%,$11.8m
3,Cardano-ADA,$0.4995,-0.46%,$912.6m,$315.3m,-9.84%,1.30%,0.35,+0.0034%,+0.0018%,$1.3m
4,Solana-SOL,$32.29,+0.90%,$828.8m,$391.7m,-2.71%,1.62%,0.47,+0.0072%,+0.0075%,$1.5m
5,EOS-EOS,$1.58,+5.93%,$753.9m,$204.1m,+8.59%,0.84%,0.27,+0.0097%,+0.0105%,$1.9m
6,Ravencoin-RVN,$0.0390,+12.59%,$646.3m,$34.5m,+30.18%,0.14%,0.05,-0.2160%,-0.0029%,$1.6m
7,Binance Coin-BNB,$276.77,-0.64%,$522.5m,$269.9m,+2.75%,1.11%,0.52,-0.0015%,+0.0018%,$391.8k
8,Litecoin-LTC,$60.57,-0.62%,$521.7m,$221.6m,-2.38%,0.91%,0.42,+0.0074%,+0.0006%,$764.8k
9,Polygon-MATIC,$0.8829,-1.19%,$501.1m,$219.1m,-6.77%,0.90%,0.44,+0.0002%,-0.0006%,$554.5k
10,Cosmos-ATOM,$12.71,-1.62%,$494.6m,$135.0m,-10.44%,0.56%,0.27,+0.0046%,-0.0080%,$974.9k
11,Polkadot-DOT,$7.37,-0.04%,$489.8m,$275.1m,+1.08%,1.14%,0.56,+0.0065%,-0.0047%,$539.4k
12,Ripple-XRP,$0.3326,+0.30%,$476.6m,$332.1m,+4.14%,1.37%,0.70,-0.0004%,-0.0053%,$560.2k
13,Chainlink-LINK,$7.37,+3.12%,$417.5m,$124.7m,+4.08%,0.51%,0.30,+0.0058%,+0.0074%,$572.3k
14,Filecoin-FIL,$6.14,-1.80%,$383.5m,$115.0m,-6.41%,0.47%,0.30,+0.0104%,+0.0102%,$728.3k
15,Avalanche-AVAX,$19.18,+0.95%,$379.1m,$146.2m,+0.43%,0.60%,0.39,-0.0060%,-0.0099%,$467.3k
16,Chiliz-CHZ,$0.2083,-2.21%,$375.9m,$101.6m,+3.29%,0.42%,0.27,+0.0132%,+0.0057%,$636.1k
17,The Sandbox-SAND,$0.9573,-1.38%,$367.4m,$83.7m,-6.33%,0.35%,0.23,+0.0088%,+0.0061%,$630.9k
18,Optimism-OP,$1.20,+2.45%,$344.7m,$74.5m,+5.69%,0.31%,0.22,+0.0075%,+0.0038%,$637.1k
19,Dogecoin-DOGE,$0.0629,-0.43%,$291.3m,$128.8m,+0.30%,0.53%,0.44,+0.0101%,+0.0116%,$544.4k
20,Bitcoin Cash-BCH,$126.07,+6.70%,$290.9m,$195.9m,+15.34%,0.81%,0.67,-0.0045%,-0.0076%,$432.8k
21,1000SHIB-1000SHIB,$0.0125,-2.23%,$290.0m,$45.8m,-15.87%,0.19%,0.16,-0.0032%,+0.0081%,$539.5k
22,STEPN-GMT,$0.6935,-1.88%,$234.8m,$111.8m,-4.02%,0.46%,0.48,+0.0054%,+0.0030%,$343.0k
23,NEAR Protocol-NEAR,$4.23,+0.01%,$200.8m,$89.9m,-0.75%,0.37%,0.45,+0.0040%,+0.0006%,$403.5k
24,Axie Infinity-AXS,$14.35,-1.19%,$195.1m,$86.2m,-6.01%,0.36%,0.44,-0.0059%,-0.0117%,$733.1k
25,Curve DAO Token-CRV,$1.15,+5.77%,$173.2m,$62.6m,+6.86%,0.26%,0.36,+0.0102%,-0.0066%,$181.9k
26,Tellor-TRB,$18.41,-2.90%,$164.5m,$60.5m,-2.62%,0.25%,0.37,-0.0751%,-0.0332%,$155.7k
27,ApeCoin-APE,$4.76,-0.66%,$154.8m,$68.3m,-0.93%,0.28%,0.44,-0.0036%,+0.0004%,$209.2k
28,Helium-HNT,$3.96,-8.47%,$144.4m,$22.1m,+7.80%,0.09%,0.15,+0.0032%,+0.0032%,$325.1k
29,Fantom-FTM,$0.2646,-3.15%,$144.1m,$52.9m,+6.95%,0.22%,0.37,+0.0055%,+0.0046%,$236.6k
30,Unifi Protocol DAO-UNFI,$7.72,-3.87%,$117.3m,$21.7m,+4.17%,0.09%,0.18,+0.0030%,+0.0055%,$176.7k
31,SushiSwap-SUSHI,$1.23,+7.17%,$115.1m,$37.1m,+20.05%,0.15%,0.32,+0.0055%,-0.0246%,$199.2k
32,Uniswap-UNI,$6.62,+2.51%,$112.3m,$51.3m,+5.43%,0.21%,0.46,+0.0110%,+0.0057%,$171.0k
33,Ethereum Name Service-ENS,$14.72,+6.90%,$109.6m,$32.7m,+20.35%,0.14%,0.30,+0.0038%,+0.0043%,$286.3k
34,Decentraland-MANA,$0.7906,-2.14%,$96.1m,$41.4m,-4.36%,0.17%,0.43,+0.0075%,+0.0081%,$112.8k
35,Tron-TRX,$0.0630,-0.74%,$95.5m,$142.6m,-0.41%,0.59%,1.49,-0.0039%,-0.0090%,$17.9k
36,Aave-AAVE,$91.38,+2.92%,$93.7m,$49.6m,+5.87%,0.20%,0.53,+0.0049%,-0.0167%,$80.6k
37,Waves-WAVES,$4.58,-0.48%,$89.5m,$52.8m,-1.42%,0.22%,0.59,+0.0075%,+0.0061%,$131.3k
38,Stargate Finance-STG,$0.6046,-4.15%,$89.2m,$17.4m,+12.02%,0.07%,0.20,-0.1427%,-0.1037%,$179.9k
39,Monero-XMR,$157.83,+1.45%,$85.8m,$50.8m,+7.70%,0.21%,0.59,+0.0057%,-0.0074%,$60.0k
40,Gala-GALA,$0.0510,-1.14%,$75.9m,$35.1m,-2.51%,0.14%,0.46,+0.0047%,+0.0061%,$90.1k
41,CertiK-CTK,$1.07,+9.34%,$75.8m,$12.6m,+29.72%,0.05%,0.17,-0.0276%,-0.0262%,$157.5k
42,Terra-LUNA,$1.96,+8.53%,$75.0m,$7.9m,+13.65%,0.03%,0.11,+0.0007%,+0.0036%,$195.9k
43,THETA-THETA,$1.18,+1.09%,$68.6m,$24.2m,+8.15%,0.10%,0.35,+0.0121%,+0.0057%,$26.8k
44,SHIBA INU-SHIB,$0.0000,-2.23%,$66.3m,$21.7m,-1.06%,0.09%,0.33,+0.0093%,+0.0059%,$300.5k
45,yearn.finance-YFI,"$9,563.82",+1.38%,$62.8m,$38.5m,-1.52%,0.16%,0.61,+0.0025%,+0.0055%,$89.4k
46,Synthetix Network Token-SNX,$3.00,-0.22%,$62.0m,$34.9m,-3.72%,0.14%,0.56,+0.0030%,-0.0049%,$32.0k
