,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Bitcoin-BTC,"$19,826.46",+0.16%,$16.3b,$9.9b,-0.27%,41.86%,0.61,+0.0024%,+0.0030%,$8.5m
1,Ethereum-ETH,"$1,564.30",+0.58%,$14.6b,$7.0b,+0.10%,29.46%,0.48,-0.0026%,+0.0001%,$20.3m
2,Cardano-ADA,$0.5008,+3.67%,$1.4b,$354.5m,+10.56%,1.50%,0.25,-0.0244%,-0.0205%,$2.0m
3,Ethereum Classic-ETC,$32.26,-0.43%,$750.9m,$383.0m,-0.16%,1.62%,0.51,-0.0159%,-0.0125%,$1.3m
4,Solana-SOL,$31.69,+1.63%,$624.2m,$394.6m,+1.27%,1.67%,0.63,+0.0097%,+0.0114%,$965.0k
5,Filecoin-FIL,$6.22,-3.10%,$585.6m,$124.1m,-18.53%,0.52%,0.21,-0.0007%,-0.0024%,$1.0m
6,1000SHIB-1000SHIB,$0.0127,+3.36%,$579.8m,$56.4m,+38.96%,0.24%,0.10,+0.0100%,+0.0100%,$876.0k
7,Cosmos-ATOM,$12.76,+1.02%,$507.5m,$150.3m,+13.46%,0.63%,0.30,-0.0067%,-0.0109%,$602.6k
8,Litecoin-LTC,$59.38,-2.51%,$489.4m,$220.9m,-6.82%,0.93%,0.45,+0.0060%,+0.0094%,$646.9k
9,EOS-EOS,$1.48,-2.74%,$475.6m,$188.9m,-3.73%,0.80%,0.40,+0.0061%,+0.0020%,$592.9k
10,Polygon-MATIC,$0.8895,+0.86%,$440.8m,$233.2m,-1.65%,0.98%,0.53,+0.0034%,-0.0015%,$314.4k
11,Binance Coin-BNB,$278.51,+0.43%,$367.5m,$262.8m,+0.95%,1.11%,0.72,+0.0035%,+0.0015%,$89.0k
12,Chiliz-CHZ,$0.2121,-1.35%,$335.2m,$101.0m,+4.43%,0.43%,0.30,+0.0021%,+0.0000%,$394.6k
13,Chainlink-LINK,$7.19,+5.53%,$331.0m,$125.0m,+24.61%,0.53%,0.38,+0.0083%,+0.0014%,$367.1k
14,Dogecoin-DOGE,$0.0632,+0.90%,$327.5m,$128.9m,+0.53%,0.54%,0.39,+0.0114%,+0.0026%,$522.1k
15,Optimism-OP,$1.16,-3.36%,$325.2m,$70.0m,-4.44%,0.30%,0.22,-0.0020%,-0.0071%,$316.0k
16,Axie Infinity-AXS,$14.51,-3.47%,$313.7m,$92.8m,-24.51%,0.39%,0.30,-0.0156%,-0.0080%,$596.4k
17,STEPN-GMT,$0.6965,+3.11%,$309.5m,$115.2m,+5.32%,0.49%,0.37,-0.0013%,-0.0006%,$500.6k
18,Avalanche-AVAX,$18.90,+0.28%,$286.8m,$139.3m,+2.47%,0.59%,0.49,-0.0019%,-0.0033%,$131.6k
19,Ripple-XRP,$0.3308,+0.14%,$276.7m,$320.0m,+0.06%,1.35%,1.16,+0.0070%,+0.0078%,$104.3k
20,Polkadot-DOT,$7.27,-0.08%,$258.5m,$268.5m,+0.24%,1.13%,1.04,-0.0094%,-0.0016%,$305.5k
21,The Sandbox-SAND,$0.9686,+4.63%,$255.5m,$90.5m,+17.37%,0.38%,0.35,+0.0123%,+0.0062%,$410.5k
22,Tellor-TRB,$18.67,-2.14%,$219.2m,$64.2m,-6.94%,0.27%,0.29,-0.2338%,-0.1993%,$258.5k
23,NEAR Protocol-NEAR,$4.21,+0.93%,$163.5m,$91.0m,+1.68%,0.38%,0.56,+0.0056%,+0.0045%,$235.7k
24,ApeCoin-APE,$4.77,+0.71%,$150.6m,$69.3m,+0.25%,0.29%,0.46,+0.0042%,+0.0040%,$225.1k
25,Unifi Protocol DAO-UNFI,$7.96,+3.59%,$150.6m,$21.8m,-2.13%,0.09%,0.14,+0.0063%,+0.0035%,$72.0k
26,Decentraland-MANA,$0.8078,+3.35%,$139.3m,$44.2m,+13.19%,0.19%,0.32,+0.0097%,+0.0097%,$247.0k
27,Bitcoin Cash-BCH,$117.29,-0.68%,$135.5m,$170.4m,+1.08%,0.72%,1.26,-0.0014%,-0.0112%,$64.5k
28,Helium-HNT,$4.31,-3.83%,$133.3m,$21.2m,+35.96%,0.09%,0.16,+0.0029%,+0.0017%,$394.5k
29,Curve DAO Token-CRV,$1.09,+1.59%,$132.1m,$59.1m,+0.72%,0.25%,0.45,-0.0478%,-0.0488%,$146.1k
30,SHIBA INU-SHIB,$0.0000,+3.36%,$123.0m,$22.1m,+9.21%,0.09%,0.18,+0.0064%,+0.0048%,$513.3k
31,Waves-WAVES,$4.59,+2.22%,$97.2m,$53.4m,+2.55%,0.23%,0.55,+0.0056%,+0.0076%,$69.9k
32,Algorand-ALGO,$0.3083,+2.05%,$96.8m,$31.6m,+7.05%,0.13%,0.33,-0.0107%,-0.0056%,$56.4k
