,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
28,The Sandbox-SAND,$0.9307,+0.87%,$177.1m,$74.5m,-1.33%,0.32%,0.42,+0.0022%,-0.0040%,$158.6k
29,Synthetix Network Token-SNX,$3.11,+5.09%,$173.5m,$40.4m,+5.44%,0.17%,0.23,-0.0115%,+0.0060%,$201.1k
30,Aave-AAVE,$87.67,+3.37%,$168.8m,$49.2m,+13.65%,0.21%,0.29,-0.0062%,+0.0032%,$222.8k
31,Celsius-CEL,$1.45,+9.48%,$143.1m,$27.2m,+9.21%,0.12%,0.19,-0.1042%,-0.1175%,$1.7m
32,Axie Infinity-AXS,$14.25,+3.31%,$139.7m,$82.0m,+1.51%,0.35%,0.59,-0.0130%,-0.0151%,$432.0k
33,Uniswap-UNI,$6.40,+3.45%,$139.7m,$49.8m,+6.72%,0.21%,0.36,-0.0005%,+0.0040%,$190.3k
34,Fantom-FTM,$0.2693,+0.46%,$132.7m,$47.6m,-2.15%,0.21%,0.36,-0.0014%,-0.0020%,$180.4k
35,FOOTBALL-FOOTBALL,"$1,166.45",+3.23%,$120.7m,$7.6m,+31.92%,0.03%,0.06,+0.1960%,+0.0037%,$249.0k
36,Balancer-BAL,$7.61,+0.45%,$118.0m,$22.6m,-19.63%,0.10%,0.19,+0.0167%,-0.0244%,$290.9k
37,Unifi Protocol DAO-UNFI,$7.57,+1.41%,$116.2m,$19.7m,-1.02%,0.08%,0.17,+0.0063%,+0.0022%,$151.4k
38,Compound-COMP,$46.54,+0.22%,$115.7m,$22.7m,+9.36%,0.10%,0.20,-0.0107%,-0.0179%,$24.6k
39,Terra-LUNA,$1.87,-5.23%,$110.0m,$7.4m,-11.75%,0.03%,0.07,+0.0165%,+0.0087%,$378.8k
40,Tron-TRX,$0.0627,+0.18%,$92.9m,$137.3m,-3.83%,0.59%,1.48,-0.0115%,-0.0198%,$70.2k
41,dYdX-DYDX,$1.55,+3.81%,$90.4m,$38.0m,+8.38%,0.16%,0.42,-0.0027%,-0.0236%,$45.1k
42,Decentraland-MANA,$0.7808,+1.85%,$87.6m,$39.1m,+0.67%,0.17%,0.45,+0.0070%,-0.0039%,$91.6k
43,Gala-GALA,$0.0500,+0.04%,$85.3m,$34.4m,+1.21%,0.15%,0.40,+0.0053%,+0.0024%,$56.0k
44,Waves-WAVES,$4.49,+0.57%,$84.8m,$52.0m,-1.30%,0.22%,0.61,+0.0080%,+0.0025%,$105.3k
45,Ethereum Name Service-ENS,$13.72,+3.41%,$84.6m,$25.5m,+12.03%,0.11%,0.30,-0.0073%,-0.0003%,$85.6k
46,Lido DAO Token-LDO,$2.15,+3.71%,$81.5m,$19.2m,+3.33%,0.08%,0.24,-0.0208%,-0.0210%,$301.3k
47,Helium-HNT,$4.55,-4.47%,$80.3m,$14.9m,+1.33%,0.06%,0.19,-0.0148%,-0.0230%,$237.9k
48,Monero-XMR,$151.66,-0.22%,$76.9m,$41.4m,-4.89%,0.18%,0.54,+0.0148%,-0.0264%,$81.3k
49,ConstitutionDAO-PEOPLE,$0.0203,+0.11%,$75.6m,$25.5m,-8.17%,0.11%,0.34,+0.0051%,-0.0009%,$91.4k
50,Kyber Network Crystal-KNC,$1.80,+1.65%,$74.9m,$22.1m,-0.62%,0.10%,0.30,+0.0105%,+0.0104%,$70.3k
51,SushiSwap-SUSHI,$1.10,+5.79%,$74.6m,$28.7m,+7.41%,0.12%,0.39,+0.0099%,+0.0064%,$72.8k
52,THETA-THETA,$1.14,-0.28%,$69.1m,$22.3m,+3.24%,0.10%,0.32,-0.0060%,-0.0115%,$129.5k
53,Flow (Dapper labs)-FLOW,$1.98,-1.81%,$69.0m,$28.1m,-4.06%,0.12%,0.41,-0.0029%,+0.0032%,$49.3k
54,ZCash-ZEC,$60.12,+3.61%,$67.5m,$21.0m,-5.32%,0.09%,0.31,+0.0005%,+0.0057%,$177.8k
55,Algorand-ALGO,$0.3008,+4.05%,$65.1m,$29.2m,+6.90%,0.13%,0.45,+0.0067%,+0.0082%,$60.8k
56,1000XEC-1000XEC,$0.0458,+0.84%,$63.9m,$10.1m,-10.60%,0.04%,0.16,-0.0316%,-0.0481%,$87.3k
57,SHIBA INU-SHIB,$0.0000,+0.95%,$62.5m,$19.8m,+1.13%,0.09%,0.32,+0.0023%,+0.0010%,$56.7k
58,THORChain-RUNE,$1.91,+1.49%,$61.1m,$20.8m,-5.91%,0.09%,0.34,+0.0025%,+0.0014%,$103.2k
59,Oasis Network-ROSE,$0.0646,+3.51%,$56.2m,$11.9m,+0.32%,0.05%,0.21,+0.0058%,+0.0065%,$55.2k
60,CertiK-CTK,$0.9845,+2.14%,$54.9m,$9.9m,-10.47%,0.04%,0.18,+0.0002%,+0.0100%,$139.4k
61,BitDAO-BIT,$0.6613,+7.86%,$46.1m,$27.3m,-1.10%,0.12%,0.59,-0.0761%,-0.0763%,$257.6k
62,Bluzelle-BLZ,$0.0973,+1.24%,$44.1m,$7.8m,+2.27%,0.03%,0.18,+0.0100%,+0.0100%,$213.5k
63,Kava-KAVA,$1.74,+2.56%,$42.6m,$11.6m,-7.29%,0.05%,0.27,+0.0013%,+0.0008%,$115.4k
64,Stellar Lumens-XLM,$0.1043,+0.79%,$40.0m,$35.4m,-1.05%,0.15%,0.89,+0.0112%,-0.0015%,$83.1k
65,Tezos-XTZ,$1.50,-0.27%,$39.7m,$26.1m,-0.94%,0.11%,0.66,-0.0100%,-0.0231%,$62.1k
66,LUNA2-LUNA2,n/a,n/a,$39.4m,$3.7m,-23.23%,0.02%,0.09,+0.0100%,+0.0100%,$173.2k
67,Reserve Rights-RSR,$0.0062,-1.77%,$38.6m,$15.7m,-0.38%,0.07%,0.41,+0.0121%,+0.0014%,$26.8k
68,DFI.Money-YFII,"$1,002.15",+1.62%,$37.7m,$18.6m,-6.02%,0.08%,0.49,-0.2129%,-0.3016%,$153.2k
69,Flamingo-FLM,$0.1175,+3.75%,$37.3m,$18.8m,+2.58%,0.08%,0.50,-0.1137%,-0.1660%,$36.0k
70,Zilliqa-ZIL,$0.0359,+0.72%,$35.9m,$22.8m,-0.38%,0.10%,0.63,+0.0083%,+0.0048%,$23.6k
71,Coin98-C98,$0.4223,+0.19%,$34.7m,$13.9m,-6.20%,0.06%,0.40,+0.0057%,+0.0069%,$60.9k
72,The Graph-GRT,$0.1038,+0.47%,$34.7m,$21.8m,-1.41%,0.09%,0.63,+0.0009%,+0.0001%,$35.1k
73,NEM-XEM,$0.0439,+2.21%,$33.7m,$8.8m,+1.44%,0.04%,0.26,-0.0142%,+0.0201%,$16.6k
74,FTX Token-FTT,$26.49,-0.36%,$33.5m,$68.0m,+1.93%,0.29%,2.03,-0.0072%,-0.0273%,$7.2k
75,Elrond-EGLD,$52.39,+0.58%,$33.5m,$16.3m,+1.49%,0.07%,0.49,+0.0085%,+0.0011%,$19.3k
76,Terra Classic-LUNC,$0.0002,-15.10%,$32.3m,$1.3m,-14.01%,0.01%,0.04,+0.0100%,+0.0100%,$236.1k
77,VeChain-VET,$0.0242,+0.68%,$31.8m,$16.1m,+0.52%,0.07%,0.51,+0.0066%,+0.0074%,$12.3k
78,iExec RLC-RLC,$1.11,-0.19%,$31.3m,$6.9m,+1.01%,0.03%,0.22,-0.0875%,-0.0832%,$71.2k
79,Serum-SRM,$0.7866,-0.02%,$30.9m,$24.5m,-0.70%,0.11%,0.79,-0.0033%,-0.0121%,$10.9k
80,Chromia-CHR,$0.1767,-0.51%,$30.8m,$9.3m,-8.11%,0.04%,0.30,+0.0028%,-0.0005%,$55.7k
81,Dash-DASH,$45.56,+3.12%,$30.3m,$14.1m,-1.29%,0.06%,0.46,+0.0019%,-0.0055%,$63.8k
82,NEO-NEO,$9.08,+1.29%,$30.2m,$14.0m,+1.45%,0.06%,0.46,-0.0007%,-0.0171%,$20.2k
83,Harmony-ONE,$0.0206,+0.52%,$29.8m,$13.8m,-1.44%,0.06%,0.46,+0.0075%,+0.0071%,$10.4k
84,SafePal-SFP,$0.3766,-7.04%,$29.7m,$6.6m,-2.90%,0.03%,0.22,-0.0280%,-0.0165%,$74.8k
85,Enjin Coin-ENJ,$0.5138,+1.67%,$29.0m,$14.2m,+3.86%,0.06%,0.49,+0.0109%,+0.0015%,$47.0k
86,MyNeighborAlice-ALICE,$2.04,+1.71%,$28.3m,$10.4m,+6.56%,0.04%,0.37,+0.0071%,+0.0071%,$28.1k
87,Ankr-ANKR,$0.0348,+0.25%,$28.0m,$14.5m,+0.94%,0.06%,0.52,+0.0051%,+0.0024%,$39.6k
88,Loopring-LRC,$0.3560,+2.70%,$26.5m,$13.4m,+0.11%,0.06%,0.51,+0.0045%,+0.0057%,$7.5k
89,Kusama-KSM,$47.72,+1.98%,$24.9m,$15.6m,+2.14%,0.07%,0.63,-0.0052%,+0.0015%,$14.1k
90,Immutable X-IMX,$0.8242,+0.80%,$24.0m,$8.8m,-2.51%,0.04%,0.37,+0.0007%,-0.0048%,$5.3k
91,Arweave-AR,$10.04,-0.03%,$22.4m,$12.9m,-5.24%,0.06%,0.57,+0.0062%,+0.0061%,$14.5k
92,BinaryX-BNX,$132.90,-2.01%,$22.0m,$26.0m,-3.47%,0.11%,1.18,+0.0100%,+0.0100%,$69.3k
93,Jasmy-JASMY,$0.0087,+0.91%,$22.0m,$10.9m,-4.52%,0.05%,0.49,+0.0047%,+0.0071%,$19.5k
94,Hedera-HBAR,$0.0619,-0.67%,$21.5m,$8.5m,+11.46%,0.04%,0.39,+0.0072%,+0.0010%,$25.1k
95,Litentry-LIT,$0.7055,-0.07%,$21.4m,$5.3m,+10.26%,0.02%,0.25,+0.0100%,+0.0100%,$40.7k
96,Maker-MKR,$754.90,+0.57%,$20.9m,$15.9m,-6.05%,0.07%,0.76,+0.0007%,-0.0058%,$6.1k
97,Swipe-SXP,$0.3792,+1.47%,$20.4m,$8.8m,+9.44%,0.04%,0.43,+0.0076%,+0.0019%,$24.0k
98,Ren-REN,$0.1224,+2.69%,$20.0m,$7.5m,+0.68%,0.03%,0.38,+0.0051%,+0.0097%,$32.8k
99,BakeryToken-BAKE,$0.2487,-0.22%,$19.9m,$3.8m,+5.59%,0.02%,0.19,+0.0100%,+0.0066%,$24.2k
100,Ocean Protocol-OCEAN,$0.1629,-1.79%,$19.5m,$3.9m,-10.34%,0.02%,0.20,+0.0069%,+0.0100%,$43.3k
101,Mask Network-MASK,$1.32,+0.97%,$18.3m,$6.5m,+3.29%,0.03%,0.35,+0.0048%,+0.0109%,$48.3k
102,Project Galaxy-GAL,$2.50,+0.87%,$18.1m,$11.4m,+4.34%,0.05%,0.63,-0.0064%,-0.0019%,$13.9k
103,Celo-CELO,$0.8414,+0.65%,$18.1m,$8.9m,-0.86%,0.04%,0.49,+0.0139%,+0.0033%,$11.3k
104,Storj-STORJ,$0.5420,+0.65%,$17.9m,$11.3m,+1.38%,0.05%,0.63,+0.0061%,+0.0081%,$20.2k
105,Qtum-QTUM,$3.14,+0.97%,$17.9m,$15.1m,-1.62%,0.06%,0.84,-0.0024%,+0.0010%,$5.6k
106,Ontology-ONT,$0.2412,+0.00%,$17.6m,$8.6m,-3.26%,0.04%,0.49,-0.0081%,+0.0002%,$18.7k
107,Bella Protocol-BEL,$0.6735,+1.42%,$17.6m,$3.8m,+0.02%,0.02%,0.22,+0.0000%,-0.0021%,$4.1k
108,Audius-AUDIO,$0.2811,+0.88%,$17.5m,$7.8m,+7.07%,0.03%,0.45,-0.0146%,-0.0146%,$5.9k
109,Iota-IOTA,$0.2819,+0.77%,$16.1m,$10.5m,+0.32%,0.05%,0.65,+0.0024%,+0.0076%,$39.8k
110,Band Protocol-BAND,$1.31,+2.64%,$16.0m,$5.4m,+7.75%,0.02%,0.34,+0.0019%,+0.0031%,$28.2k
111,Bitcoin SV-BSV,$53.04,+2.67%,$15.9m,$32.6m,+1.85%,0.14%,2.05,+0.0077%,+0.0134%,$4.2k
112,LooksRare-LOOKS,$0.2826,+0.82%,$15.9m,$15.0m,-1.81%,0.06%,0.94,-0.0147%,-0.0128%,$12.8k
113,OmiseGO-OMG,$1.81,+2.06%,$15.9m,$12.2m,+6.04%,0.05%,0.77,+0.0124%,+0.0000%,$6.4k
114,Coti-COTI,$0.0920,+1.25%,$15.8m,$3.9m,-2.43%,0.02%,0.25,-0.0056%,+0.0056%,$40.4k
115,Origin Protocol-OGN,$0.1684,+0.60%,$15.8m,$7.0m,-0.46%,0.03%,0.45,+0.0100%,+0.0066%,$1.0k
116,Basic Attention Token-BAT,$0.3383,+1.45%,$15.5m,$10.8m,-0.21%,0.05%,0.69,+0.0133%,-0.0042%,$17.8k
117,Gitcoin-GTC,$2.19,-1.84%,$15.4m,$4.2m,-0.06%,0.02%,0.27,+0.0100%,+0.0100%,$23.2k
118,Ravencoin-RVN,$0.0285,+0.82%,$15.1m,$5.3m,-0.93%,0.02%,0.35,+0.0094%,-0.0064%,$12.2k
119,Internet Computer-ICP,$6.28,+1.04%,$14.9m,$13.0m,+0.22%,0.06%,0.87,+0.0071%,-0.0023%,$9.8k
120,Raydium-RAY,$0.6432,+0.09%,$14.8m,$7.6m,-1.73%,0.03%,0.52,-0.0270%,-0.0249%,$4.8k
121,Aragon-ANT,$1.78,+3.78%,$14.7m,$5.5m,-3.53%,0.02%,0.38,+0.0177%,-0.0124%,$35.1k
122,Linear-LINA,$0.0082,+3.64%,$14.5m,$4.7m,+2.41%,0.02%,0.33,+0.0074%,+0.0072%,$33.2k
123,IOST-IOST,$0.0129,+0.10%,$14.3m,$12.0m,-2.71%,0.05%,0.84,-0.0013%,+0.0075%,$13.5k
124,Metal-MTL,$1.18,+1.94%,$13.6m,$6.3m,+1.64%,0.03%,0.46,-0.0102%,-0.0154%,$1.5k
125,Holo-HOT,$0.0020,+0.62%,$12.8m,$5.6m,-1.37%,0.02%,0.44,-0.0019%,-0.0089%,$11.7k
126,Wootrade-WOO,$0.1503,+0.22%,$12.7m,$4.7m,+6.76%,0.02%,0.37,+0.0100%,+0.0100%,$9.5k
127,Horizen-ZEN,$15.93,+2.05%,$11.9m,$6.5m,+2.96%,0.03%,0.55,-0.0005%,+0.0056%,$12.4k
128,Dent-DENT,$0.0010,+1.61%,$11.6m,$5.6m,+3.61%,0.02%,0.48,+0.0064%,+0.0011%,$31.7k
129,StormX-STMX,$0.0078,+1.98%,$11.5m,$3.5m,-7.45%,0.01%,0.30,+0.0043%,+0.0030%,$13.8k
130,IoTeX-IOTX,$0.0353,+6.76%,$11.4m,$6.5m,-0.56%,0.03%,0.57,+0.0037%,+0.0089%,$556.9
131,NKN-NKN,$0.0985,+0.38%,$11.3m,$3.3m,-1.10%,0.01%,0.29,+0.0083%,+0.0051%,$7.2k
132,Reef-REEF,$0.0037,+1.26%,$11.3m,$4.4m,+5.27%,0.02%,0.39,+0.0032%,+0.0017%,$15.1k
133,Celer Network-CELR,$0.0175,-1.72%,$11.0m,$4.5m,-6.73%,0.02%,0.41,+0.0100%,+0.0100%,$4.2k
134,0x-ZRX,$0.2950,+0.97%,$10.9m,$8.2m,+2.28%,0.04%,0.76,-0.0062%,-0.0083%,$5.7k
135,Civic-CVC,$0.1407,-0.43%,$10.8m,$7.0m,-4.98%,0.03%,0.65,+0.0106%,-0.0029%,$28.3k
136,Step App-FITFI,$0.0763,-0.64%,$10.4m,$2.6m,+1.69%,0.01%,0.25,+0.0185%,-0.0037%,$36.3k
137,Tether-USDT,$1.00,+0.00%,$10.1m,$291.6m,+1.58%,1.26%,28.78,-0.0001%,-0.0002%,$2.0
138,Binance BTCDOM Index-BTCDOM,"$1,195.70",-0.54%,$10.1m,$9.9m,+0.51%,0.04%,0.99,+0.0349%,+0.0277%,$34.9k
139,API3-API3,$1.80,+1.30%,$9.9m,$4.7m,-0.96%,0.02%,0.47,-0.0024%,+0.0036%,$28.5k
140,SKALE Network-SKL,$0.0484,+1.56%,$9.8m,$5.8m,+2.55%,0.03%,0.60,+0.0078%,+0.0076%,$14.4k
141,Mines of Dalarnia-DAR,$0.2453,+0.80%,$9.5m,$2.9m,+5.93%,0.01%,0.30,+0.0100%,+0.0100%,$5.3k
142,Cartesi-CTSI,$0.1410,+2.23%,$9.4m,$2.8m,-6.46%,0.01%,0.30,-0.0015%,-0.0074%,$24.1k
143,Dusk Network-DUSK,$0.1345,-1.38%,$9.1m,$3.5m,-5.94%,0.02%,0.38,+0.0100%,+0.0073%,$16.0k
144,Icon-ICX,$0.2713,+1.92%,$9.0m,$3.8m,-8.70%,0.02%,0.42,-0.0021%,-0.0032%,$296.4
145,Automata Network-ATA,$0.1566,-1.54%,$8.9m,$2.6m,+16.13%,0.01%,0.29,+0.0100%,+0.0042%,$11.9k
146,Alpha Finance Lab-ALPHA,$0.1224,+1.58%,$8.8m,$4.9m,+1.59%,0.02%,0.56,+0.0056%,-0.0107%,$11.1k
147,Livepeer-LPT,$10.10,+1.21%,$7.8m,$6.4m,+1.60%,0.03%,0.82,+0.0054%,-0.0016%,$5.9k
148,TomoChain-TOMO,$0.4944,+0.97%,$7.3m,$3.2m,+2.31%,0.01%,0.43,+0.0054%,+0.0058%,$7.2k
149,Anchor Protocol-ANC,$0.0904,-11.71%,$7.3m,$1.1m,-35.41%,0.00%,0.15,-0.0112%,-0.0187%,$60.5k
150,Badger DAO-BADGER,$4.94,+3.05%,$6.6m,$2.7m,+2.26%,0.01%,0.40,+0.0029%,-0.0201%,$430.4
151,ARPA Chain-ARPA,$0.0352,+1.51%,$6.5m,$3.2m,-0.39%,0.01%,0.49,+0.0100%,+0.0052%,$1.7k
152,DeFi Binance-DEFI,$761.40,+2.85%,$6.1m,$1.8m,-2.60%,0.01%,0.30,-0.0271%,-0.0199%,$13.0k
153,Klaytn-KLAY,$0.2330,+1.11%,$5.9m,$4.8m,+4.64%,0.02%,0.82,+0.0100%,+0.0086%,$262.5
154,DigiByte-DGB,$0.0104,+1.26%,$5.6m,$3.5m,-2.34%,0.02%,0.63,+0.0100%,-0.0101%,$5.7k
155,Yield Guild Games-YGG,$0.4773,+0.26%,$5.1m,$4.3m,+0.55%,0.02%,0.83,-0.0002%,-0.0112%,$1.6k
156,Crypto.com Coin-CRO,$0.1207,+1.02%,$4.9m,$12.2m,+1.80%,0.05%,2.47,+0.0041%,-0.0057%,$2.4k
157,Tornado Cash-TORN,$8.90,+2.48%,$4.7m,$1.2m,+30.97%,0.01%,0.25,+0.0767%,+0.0729%,$5.3k
158,Altcoin Index FTX-ALT,"$1,900.05",+1.35%,$4.7m,$13.6m,+1.67%,0.06%,2.92,-0.0019%,-0.0014%,$0.0
159,Injective Protocol-INJ,$1.54,+1.83%,$4.2m,$2.0m,-1.26%,0.01%,0.47,+0.0100%,+0.0100%,$605.2
160,Spell Token-SPELL,$0.0014,+6.21%,$3.7m,$2.7m,+10.22%,0.01%,0.75,+0.0013%,+0.0046%,$6.7k
161,DODO-DODO,$0.1244,-1.48%,$3.5m,$2.0m,+17.02%,0.01%,0.58,-0.0695%,-0.0709%,$212.2
162,Wrapped NXM-WNXM,$16.08,+1.29%,$3.4m,$566.3k,+1.04%,0.00%,0.17,-0.0236%,+0.0696%,$2.2k
163,UMA-UMA,$2.75,+1.53%,$3.3m,$928.7k,+4.03%,0.00%,0.28,+0.2835%,-0.2800%,$49.6
164,Adventure Gold-AGLD,$0.3487,+2.11%,$3.1m,$1.1m,+1.99%,0.00%,0.35,+0.0095%,-0.0133%,$2.1
165,APENFT-NFT,$0.0000,-1.20%,$3.0m,$410.9k,-4.19%,0.00%,0.14,-0.0186%,-0.0219%,$1.2k
166,Everdome-DOME,$0.0018,-0.54%,$2.9m,$761.1k,+3.16%,0.00%,0.26,-0.1129%,+0.2641%,$9.6k
167,Quant-QNT,$92.61,-2.78%,$2.9m,$65.2k,+17.03%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
168,Render Token-RNDR,$0.5195,+1.14%,$2.8m,$3.2m,+2.84%,0.01%,1.14,+0.0062%,+0.0071%,$680.0
169,Dora Factory-DORA,$2.68,+0.00%,$2.8m,$292.7k,-8.36%,0.00%,0.11,+0.0078%,-0.0593%,$129.6
170,JUST-JST,$0.0272,+0.38%,$2.5m,$1.6m,+2.55%,0.01%,0.64,-0.0086%,-0.0034%,$0.0
171,Smooth Love Potion-SLP,$0.0039,+0.55%,$2.5m,$4.0m,+1.58%,0.02%,1.62,+0.0020%,-0.0085%,$1.2k
172,Mina-MINA,$0.6575,-0.30%,$2.5m,$2.9m,-0.71%,0.01%,1.16,+0.0146%,+0.0019%,$30.9
173,Moonbeam-GLMR,$0.5318,+2.19%,$2.4m,$2.0m,+0.61%,0.01%,0.83,+0.0066%,+0.0055%,$1.7k
174,OKB-OKB,$15.74,+2.55%,$2.4m,$4.5m,+2.22%,0.02%,1.89,+0.0034%,+0.0032%,$6.8k
175,Siacoin-SC,$0.0040,+0.16%,$2.4m,$911.7k,-5.67%,0.00%,0.38,+0.0308%,-0.0797%,$123.1
176,Frax Share-FXS,$6.21,+5.45%,$2.2m,$7.0m,+6.19%,0.03%,3.20,+0.0030%,+0.0025%,$502.9
177,Tribe-TRIBE,$0.2693,+4.42%,$2.1m,$87.4k,+4.32%,0.00%,0.04,-0.0120%,+0.0100%,$11.2
178,Huobi Token-HT,$4.86,+3.47%,$2.1m,$4.9m,-2.92%,0.02%,2.30,+0.0054%,+0.0065%,$901.2
179,Bancor-BNT,$0.4663,+3.15%,$2.1m,$1.7m,-0.65%,0.01%,0.80,-0.1145%,+0.0959%,$984.8
180,Convex Finance-CVX,$5.33,+1.93%,$2.1m,$4.1m,-0.06%,0.02%,1.93,-0.1146%,-0.1111%,$360.3
181,Perpetual Protocol-PERP,$0.6816,+0.40%,$2.0m,$1.6m,+1.51%,0.01%,0.83,+0.0047%,-0.0302%,$0.0
182,Chain-XCN,$0.0868,+25.98%,$2.0m,$1.0m,+18.44%,0.00%,0.52,-0.7852%,-0.8325%,$0.0
183,DeFi FTX-DEFI,"$2,828.50",+2.90%,$1.7m,$3.4m,+1.22%,0.01%,2.01,-0.0034%,-0.0040%,$576.8
184,Boba Network-BOBA,$0.3144,-1.14%,$1.7m,$767.8k,+1.06%,0.00%,0.46,+0.0063%,+0.0034%,$2.1k
185,Shitcoin Index FTX-SHIT,"$2,526.60",+1.53%,$1.6m,$11.6m,+0.31%,0.05%,7.45,-0.0004%,-0.0018%,$0.0
186,Conflux Network-CFX,$0.0505,+1.29%,$1.5m,$1.0m,+1.94%,0.00%,0.68,+0.0106%,-0.0355%,$0.0
187,Akropolis -AKRO,$0.0036,+1.81%,$1.5m,$283.1k,-13.05%,0.00%,0.19,+0.0100%,+0.0100%,$0.0
188,Gods Unchained-GODS,$0.3361,+6.17%,$1.5m,$446.5k,+30.11%,0.00%,0.29,+0.0131%,+0.0392%,$5.9k
189,Casper-CSPR,$0.0291,+2.11%,$1.5m,$535.2k,+23.56%,0.00%,0.36,+0.0209%,+0.0381%,$877.7
190,Alchemy Pay-ACH,$0.0129,+0.03%,$1.4m,$355.8k,+2.56%,0.00%,0.26,+0.0234%,+0.0234%,$297.8
191,Chia Network-XCH,$36.22,-0.79%,$1.3m,$1.1m,+3.05%,0.00%,0.80,-0.2307%,+0.2317%,$767.7
192,Prometeus-PROM,$5.89,+4.91%,$1.2m,$606.7k,-4.51%,0.00%,0.49,-0.0751%,-0.0537%,$8.0k
193,Verasity-VRA,$0.0046,-0.97%,$1.1m,$20.4k,-15.97%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
