,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,624.98",+7.89%,$31.7b,$7.0b,+6.40%,30.26%,0.22,-0.0063%,+0.0026%,$77.1m
1,Bitcoin-BTC,"$19,208.40",+2.87%,$23.0b,$9.6b,-2.82%,41.35%,0.42,-0.0001%,+0.0018%,$25.7m
2,Ethereum Classic-ETC,$36.87,+9.71%,$4.8b,$503.6m,+1.74%,2.17%,0.10,-0.0529%,-0.0188%,$10.8m
3,EOS-EOS,$1.64,+19.20%,$1.9b,$249.8m,+48.67%,1.08%,0.13,-0.0062%,-0.0040%,$4.9m
4,Helium-HNT,$5.22,+47.56%,$1.2b,$39.9m,+96.41%,0.17%,0.03,-0.1975%,-0.2339%,$2.2m
5,Solana-SOL,$32.51,+6.18%,$1.1b,$383.5m,+6.23%,1.66%,0.34,-0.0003%,+0.0071%,$2.0m
6,Cardano-ADA,$0.4772,+4.50%,$706.8m,$279.3m,+1.23%,1.21%,0.40,-0.0050%,+0.0039%,$746.8k
7,Stargate Finance-STG,$0.8084,+20.92%,$685.3m,$36.5m,+77.86%,0.16%,0.05,-0.0197%,-0.0192%,$958.4k
8,Binance Coin-BNB,$279.91,+7.27%,$664.9m,$279.8m,+1.08%,1.21%,0.42,+0.0061%,+0.0103%,$706.5k
9,Ripple-XRP,$0.3323,+5.06%,$623.4m,$327.8m,+3.44%,1.42%,0.53,-0.0016%,+0.0051%,$792.0k
10,Cosmos-ATOM,$12.83,+10.20%,$571.0m,$130.2m,+22.66%,0.56%,0.23,-0.0053%,+0.0126%,$1.3m
11,Polygon-MATIC,$0.8431,+5.47%,$556.4m,$190.5m,+2.93%,0.82%,0.34,-0.0137%,-0.0025%,$707.7k
12,Litecoin-LTC,$56.86,+6.56%,$482.5m,$191.4m,+2.39%,0.83%,0.40,+0.0067%,+0.0025%,$380.4k
13,Avalanche-AVAX,$18.99,+5.22%,$464.6m,$129.8m,+2.95%,0.56%,0.28,+0.0001%,+0.0060%,$732.3k
14,NEAR Protocol-NEAR,$4.49,+9.03%,$406.2m,$103.0m,+14.98%,0.44%,0.25,-0.0035%,-0.0036%,$827.9k
15,Polkadot-DOT,$7.19,+5.06%,$366.4m,$265.0m,+3.92%,1.14%,0.72,-0.0003%,-0.0033%,$276.6k
16,Optimism-OP,$1.16,+5.40%,$364.3m,$58.6m,+0.69%,0.25%,0.16,+0.0069%,+0.0073%,$505.0k
17,Chiliz-CHZ,$0.1960,+5.01%,$333.8m,$77.5m,+0.15%,0.33%,0.23,+0.0029%,+0.0021%,$315.4k
18,Dogecoin-DOGE,$0.0609,+5.01%,$312.0m,$118.0m,-0.82%,0.51%,0.38,+0.0021%,+0.0129%,$354.0k
19,Filecoin-FIL,$5.88,+5.19%,$275.8m,$102.3m,+2.57%,0.44%,0.37,+0.0114%,+0.0046%,$564.3k
20,Chainlink-LINK,$7.05,+5.94%,$263.6m,$104.8m,+4.20%,0.45%,0.40,+0.0032%,+0.0094%,$392.9k
21,Curve DAO Token-CRV,$1.15,+11.75%,$263.2m,$63.7m,+17.31%,0.27%,0.24,-0.0093%,+0.0115%,$745.2k
22,STEPN-GMT,$0.6524,+4.48%,$214.8m,$105.2m,+2.97%,0.45%,0.49,-0.0040%,-0.0033%,$268.1k
23,Bitcoin Cash-BCH,$117.86,+5.80%,$206.3m,$168.5m,+4.76%,0.73%,0.82,+0.0003%,+0.0008%,$258.2k
24,1000SHIB-1000SHIB,$0.0123,+3.32%,$200.4m,$42.2m,+5.07%,0.18%,0.21,+0.0090%,+0.0100%,$177.3k
25,Tellor-TRB,$16.88,+6.68%,$194.6m,$41.1m,-3.69%,0.18%,0.21,+0.0013%,-0.0397%,$214.7k
26,Ravencoin-RVN,$0.0373,+4.98%,$184.9m,$19.7m,-12.15%,0.09%,0.11,+0.0198%,-0.0015%,$379.5k
27,ApeCoin-APE,$4.44,+5.08%,$164.2m,$64.1m,+3.86%,0.28%,0.39,-0.0111%,-0.0096%,$375.7k
28,The Sandbox-SAND,$0.9051,+4.88%,$150.9m,$72.6m,+3.43%,0.31%,0.48,-0.0073%,+0.0041%,$228.8k
29,Fantom-FTM,$0.2557,+5.57%,$144.1m,$47.5m,-0.06%,0.21%,0.33,+0.0054%,+0.0022%,$185.9k
30,Unifi Protocol DAO-UNFI,$7.20,+6.63%,$122.8m,$17.5m,+3.46%,0.08%,0.14,+0.0052%,+0.0093%,$61.2k
31,Tron-TRX,$0.0608,+0.85%,$119.9m,$140.9m,+1.47%,0.61%,1.17,-0.0162%,-0.0124%,$299.2k
32,Ethereum Name Service-ENS,$14.77,+8.25%,$117.5m,$30.0m,+11.03%,0.13%,0.26,+0.0069%,+0.0074%,$160.9k
33,Axie Infinity-AXS,$13.42,+2.58%,$115.6m,$78.5m,+4.08%,0.34%,0.68,-0.0340%,-0.0320%,$110.0k
34,Aave-AAVE,$88.20,+6.32%,$110.7m,$45.7m,+3.82%,0.20%,0.41,+0.0099%,+0.0066%,$123.2k
35,iExec RLC-RLC,$1.23,+20.64%,$103.4m,$8.4m,+59.82%,0.04%,0.08,-0.0175%,-0.0239%,$301.8k
36,Kyber Network Crystal-KNC,$1.74,+2.42%,$93.2m,$19.8m,-2.56%,0.09%,0.21,-0.0323%,-0.0328%,$155.7k
37,dYdX-DYDX,$1.46,+3.93%,$92.2m,$37.3m,+14.28%,0.16%,0.40,+0.0052%,+0.0033%,$67.4k
38,Terra Classic-LUNC,$0.0005,+22.51%,$88.9m,$6.6m,+237.86%,0.03%,0.07,+0.0036%,+0.0030%,$399.5k
39,SushiSwap-SUSHI,$1.24,+11.34%,$88.5m,$31.6m,+14.91%,0.14%,0.36,-0.0004%,-0.0059%,$216.5k
40,Uniswap-UNI,$6.10,+5.46%,$86.9m,$44.7m,+3.20%,0.19%,0.51,-0.0132%,-0.0076%,$40.1k
41,yearn.finance-YFI,"$9,319.24",+9.03%,$83.1m,$36.6m,+13.49%,0.16%,0.44,-0.0118%,-0.0141%,$180.4k
42,Decentraland-MANA,$0.7634,+4.38%,$82.5m,$37.6m,+1.13%,0.16%,0.46,+0.0025%,+0.0061%,$90.8k
43,CertiK-CTK,$1.04,+7.40%,$76.1m,$11.1m,+32.63%,0.05%,0.15,-0.0283%,-0.0305%,$194.9k
44,ConstitutionDAO-PEOPLE,$0.0212,+11.15%,$72.7m,$24.6m,+5.53%,0.11%,0.34,-0.0015%,+0.0085%,$91.1k
45,Project Galaxy-GAL,$2.54,+6.54%,$71.4m,$13.9m,-1.95%,0.06%,0.19,-0.0106%,-0.0130%,$84.7k
46,Monero-XMR,$148.66,+4.36%,$70.4m,$40.2m,+2.40%,0.17%,0.57,+0.0027%,-0.0046%,$109.5k
47,Gala-GALA,$0.0488,+4.03%,$70.2m,$33.2m,+1.40%,0.14%,0.47,+0.0042%,+0.0066%,$43.0k
48,Terra-LUNA,$1.94,+3.43%,$69.2m,$6.6m,+4.79%,0.03%,0.09,-0.0026%,-0.0134%,$163.2k
49,Algorand-ALGO,$0.2986,+5.33%,$68.7m,$28.9m,+4.45%,0.12%,0.42,+0.0075%,+0.0019%,$31.8k
50,Ocean Protocol-OCEAN,$0.1805,+12.60%,$68.0m,$7.1m,+81.88%,0.03%,0.10,-0.0052%,-0.0044%,$188.3k
51,Synthetix Network Token-SNX,$2.94,+7.03%,$67.0m,$32.0m,+1.24%,0.14%,0.48,+0.0093%,-0.0030%,$47.4k
52,Waves-WAVES,$4.41,+4.70%,$64.8m,$48.7m,+4.71%,0.21%,0.75,+0.0009%,+0.0074%,$39.2k
53,THETA-THETA,$1.11,+4.93%,$56.2m,$22.0m,+1.56%,0.10%,0.39,-0.0023%,+0.0018%,$27.1k
54,API3-API3,$1.78,+9.95%,$54.7m,$5.9m,+25.48%,0.03%,0.11,-0.0239%,-0.0192%,$104.9k
55,Stellar Lumens-XLM,$0.1025,+3.69%,$51.8m,$37.7m,+6.82%,0.16%,0.73,-0.0033%,+0.0002%,$42.2k
56,THORChain-RUNE,$1.84,+5.61%,$49.7m,$20.3m,+3.97%,0.09%,0.41,+0.0011%,+0.0069%,$22.6k
57,ZCash-ZEC,$59.42,+2.97%,$45.8m,$20.6m,+10.42%,0.09%,0.45,-0.0024%,+0.0091%,$11.6k
58,Celsius-CEL,$1.32,+1.21%,$44.3m,$22.9m,+4.22%,0.10%,0.52,-0.0416%,-0.1759%,$141.7k
59,ARPA Chain-ARPA,$0.0385,+8.83%,$43.8m,$4.9m,+57.78%,0.02%,0.11,+0.0064%,+0.0086%,$95.9k
60,Lido DAO Token-LDO,$1.95,+7.83%,$43.2m,$18.6m,+9.79%,0.08%,0.43,+0.0060%,+0.0054%,$133.5k
61,Mask Network-MASK,$1.41,+14.85%,$41.6m,$8.2m,+25.52%,0.04%,0.20,+0.0269%,-0.0110%,$45.2k
