,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
37,Tron-TRX,$0.0632,+0.00%,$105.5m,$142.1m,-0.27%,0.59%,1.35,-0.0093%,-0.0040%,$65.4k
38,Waves-WAVES,$4.61,+0.18%,$99.6m,$52.3m,-2.17%,0.22%,0.53,+0.0067%,+0.0115%,$284.7k
39,Monero-XMR,$157.41,+1.46%,$95.6m,$48.4m,+4.04%,0.20%,0.51,-0.0038%,+0.0094%,$94.3k
40,Terra-LUNA,$1.95,+6.77%,$92.8m,$7.6m,+9.62%,0.03%,0.08,+0.0036%,+0.0097%,$255.7k
41,Gala-GALA,$0.0511,-0.38%,$90.1m,$35.0m,-1.70%,0.15%,0.39,+0.0064%,+0.0096%,$96.1k
42,CertiK-CTK,$1.02,+3.05%,$88.2m,$10.6m,+8.09%,0.04%,0.12,-0.0087%,-0.0123%,$177.0k
43,SHIBA INU-SHIB,$0.0000,-0.91%,$81.5m,$21.1m,-2.25%,0.09%,0.26,+0.0058%,+0.0042%,$394.2k
44,THETA-THETA,$1.18,+0.74%,$78.1m,$23.5m,+4.78%,0.10%,0.30,+0.0054%,-0.0019%,$126.4k
45,yearn.finance-YFI,"$9,599.46",+1.53%,$71.4m,$37.7m,-3.04%,0.16%,0.53,+0.0047%,-0.0055%,$149.0k
46,Synthetix Network Token-SNX,$2.99,-0.50%,$71.3m,$34.2m,-6.23%,0.14%,0.48,-0.0047%,-0.0100%,$73.6k
47,ConstitutionDAO-PEOPLE,$0.0213,+0.09%,$66.3m,$26.1m,-3.09%,0.11%,0.39,-0.0037%,+0.0086%,$129.6k
48,dYdX-DYDX,$1.59,+0.87%,$64.2m,$37.0m,-2.73%,0.15%,0.58,-0.0018%,+0.0021%,$137.5k
49,THORChain-RUNE,$1.94,+0.28%,$61.8m,$22.8m,+4.23%,0.09%,0.37,+0.0085%,+0.0083%,$86.6k
50,Lido DAO Token-LDO,$2.16,+6.78%,$60.0m,$20.1m,+16.29%,0.08%,0.33,+0.0050%,+0.0056%,$236.9k
51,Balancer-BAL,$7.55,+5.03%,$57.6m,$18.3m,+13.32%,0.08%,0.32,-0.0044%,-0.0143%,$152.9k
52,Algorand-ALGO,$0.3044,-1.48%,$57.1m,$29.5m,-6.37%,0.12%,0.52,+0.0002%,+0.0064%,$121.0k
53,ZCash-ZEC,$64.54,+1.64%,$53.3m,$21.5m,-5.49%,0.09%,0.40,+0.0004%,+0.0147%,$198.6k
54,BitDAO-BIT,$0.6238,-1.11%,$50.9m,$24.3m,-3.75%,0.10%,0.48,-0.0260%,-0.0258%,$273.3k
55,Ankr-ANKR,$0.0357,+0.96%,$50.6m,$15.0m,-6.62%,0.06%,0.30,-0.0157%,-0.0053%,$152.8k
56,Flow (Dapper labs)-FLOW,$1.93,+0.06%,$50.5m,$24.9m,-6.18%,0.10%,0.49,+0.0042%,+0.0049%,$116.6k
57,Celsius-CEL,$1.48,+1.34%,$50.1m,$27.0m,-0.50%,0.11%,0.54,-0.1236%,-0.2142%,$409.8k
58,Zilliqa-ZIL,$0.0363,+0.37%,$49.5m,$23.6m,+0.04%,0.10%,0.48,+0.0050%,+0.0098%,$22.8k
59,Stellar Lumens-XLM,$0.1062,+0.25%,$49.3m,$37.5m,+0.62%,0.16%,0.76,+0.0052%,+0.0041%,$41.7k
60,Kyber Network Crystal-KNC,$1.67,-0.16%,$48.2m,$17.5m,-5.16%,0.07%,0.36,-0.0042%,-0.0046%,$107.7k
61,Serum-SRM,$0.8153,+1.69%,$47.1m,$26.4m,-3.49%,0.11%,0.56,-0.0095%,+0.0121%,$63.0k
62,Tezos-XTZ,$1.57,+0.99%,$47.0m,$28.7m,+2.32%,0.12%,0.61,-0.0013%,+0.0073%,$38.0k
63,1inch-1INCH,$0.6626,-1.58%,$46.6m,$22.8m,-5.49%,0.09%,0.49,+0.0023%,+0.0064%,$63.1k
64,Harmony-ONE,$0.0209,-2.23%,$44.3m,$14.8m,-7.39%,0.06%,0.33,+0.0030%,+0.0084%,$75.3k
65,Compound-COMP,$49.88,+3.07%,$43.6m,$23.4m,-0.68%,0.10%,0.54,-0.0006%,-0.0087%,$43.5k
66,Jasmy-JASMY,$0.0090,+1.56%,$42.4m,$11.3m,-3.27%,0.05%,0.27,-0.0003%,-0.0056%,$37.1k
67,Kusama-KSM,$51.43,+1.71%,$42.3m,$16.9m,-9.86%,0.07%,0.40,+0.0053%,-0.0107%,$65.3k
68,FOOTBALL-FOOTBALL,"$1,141.49",-0.99%,$41.3m,$7.4m,+0.24%,0.03%,0.18,+0.3160%,+0.5917%,$105.6k
69,Enjin Coin-ENJ,$0.5412,+1.03%,$40.0m,$16.0m,-0.38%,0.07%,0.40,+0.0070%,+0.0107%,$84.6k
70,The Graph-GRT,$0.1063,+2.04%,$39.3m,$22.6m,+2.04%,0.09%,0.57,+0.0085%,+0.0140%,$43.8k
71,Terra Classic-LUNC,$0.0004,+50.65%,$37.4m,$2.3m,+63.36%,0.01%,0.06,+0.0100%,+0.0217%,$584.0k
72,VeChain-VET,$0.0248,+0.01%,$37.0m,$17.6m,+0.09%,0.07%,0.48,+0.0089%,+0.0082%,$36.5k
73,Dusk Network-DUSK,$0.1417,-2.72%,$36.9m,$4.8m,-29.59%,0.02%,0.13,-0.0198%,-0.0229%,$58.8k
74,Flamingo-FLM,$0.1190,-1.39%,$36.5m,$18.6m,-5.51%,0.08%,0.51,-0.0004%,-0.0044%,$55.2k
75,NEO-NEO,$9.45,+0.43%,$34.3m,$13.8m,-10.52%,0.06%,0.40,-0.0104%,+0.0114%,$17.6k
76,LUNA2-LUNA2,n/a,n/a,$34.0m,$4.2m,+21.43%,0.02%,0.12,+0.0100%,+0.0100%,$76.3k
77,Qtum-QTUM,$3.33,+3.86%,$33.3m,$16.9m,+6.57%,0.07%,0.51,+0.0051%,+0.0121%,$49.5k
78,Chromia-CHR,$0.1858,+3.68%,$32.9m,$9.2m,+0.67%,0.04%,0.28,+0.0011%,-0.0038%,$55.3k
79,Loopring-LRC,$0.3600,-1.53%,$31.6m,$13.7m,-5.93%,0.06%,0.43,+0.0009%,+0.0044%,$26.0k
80,Elrond-EGLD,$51.57,-0.03%,$31.4m,$15.7m,-4.29%,0.07%,0.50,+0.0059%,+0.0110%,$69.1k
81,Dash-DASH,$47.79,-0.67%,$30.4m,$14.9m,-4.22%,0.06%,0.49,+0.0297%,-0.0067%,$56.5k
82,OmiseGO-OMG,$1.89,+0.31%,$30.2m,$12.9m,-15.59%,0.05%,0.43,+0.0069%,+0.0121%,$27.3k
83,Ren-REN,$0.1284,+2.52%,$30.0m,$8.9m,+15.11%,0.04%,0.30,+0.0077%,+0.0021%,$35.4k
84,Internet Computer-ICP,$6.71,-0.44%,$30.0m,$14.0m,+0.47%,0.06%,0.47,+0.0052%,+0.0039%,$39.6k
85,Kava-KAVA,$1.67,-1.48%,$28.0m,$11.2m,-4.69%,0.05%,0.40,+0.0007%,+0.0026%,$26.5k
86,Reserve Rights-RSR,$0.0065,+2.36%,$27.2m,$15.2m,+1.90%,0.06%,0.56,+0.0053%,+0.0150%,$40.2k
87,Oasis Network-ROSE,$0.0643,+0.00%,$26.3m,$11.7m,-2.20%,0.05%,0.44,+0.0079%,+0.0079%,$24.8k
88,1000XEC-1000XEC,$0.0430,-2.07%,$26.2m,$6.2m,-13.91%,0.03%,0.24,+0.0036%,-0.0080%,$111.2k
89,MyNeighborAlice-ALICE,$2.15,+1.41%,$25.5m,$10.9m,-0.15%,0.05%,0.43,+0.0080%,+0.0081%,$31.9k
90,Iota-IOTA,$0.2832,-1.94%,$24.1m,$11.0m,-4.73%,0.05%,0.46,+0.0031%,+0.0048%,$25.3k
91,iExec RLC-RLC,$1.13,+0.34%,$23.6m,$6.4m,-0.82%,0.03%,0.27,-0.0463%,-0.0620%,$40.1k
92,Hedera-HBAR,$0.0623,+0.43%,$23.1m,$8.6m,-7.59%,0.04%,0.37,+0.0074%,+0.0077%,$44.0k
93,Audius-AUDIO,$0.2847,-3.07%,$22.8m,$7.9m,-4.14%,0.03%,0.35,-0.0050%,-0.0100%,$33.7k
94,Holo-HOT,$0.0021,-2.19%,$22.8m,$5.7m,-18.85%,0.02%,0.25,+0.0016%,+0.0046%,$48.3k
95,Coin98-C98,$0.4346,-0.14%,$22.2m,$13.8m,-3.17%,0.06%,0.62,+0.0056%,+0.0073%,$63.2k
96,Storj-STORJ,$0.5546,+0.04%,$22.2m,$11.8m,-1.70%,0.05%,0.53,+0.0076%,+0.0131%,$44.3k
97,Swipe-SXP,$0.3806,-0.15%,$21.8m,$8.3m,-7.04%,0.03%,0.38,+0.0072%,+0.0080%,$16.2k
98,Maker-MKR,$753.06,+0.08%,$21.6m,$16.0m,-0.29%,0.07%,0.74,-0.0166%,-0.0012%,$30.1k
99,Project Galaxy-GAL,$2.45,-2.20%,$20.6m,$12.1m,+0.97%,0.05%,0.59,-0.0031%,+0.0058%,$15.6k
100,NEM-XEM,$0.0440,+0.31%,$20.6m,$8.8m,-2.93%,0.04%,0.43,-0.0067%,+0.0315%,$9.3k
101,Mask Network-MASK,$1.37,+0.77%,$20.4m,$7.0m,-2.40%,0.03%,0.35,+0.0169%,+0.0157%,$29.8k
102,Litentry-LIT,$0.7330,+0.00%,$20.3m,$5.2m,+3.03%,0.02%,0.26,+0.0100%,+0.0100%,$13.0k
103,FTX Token-FTT,$26.57,+1.33%,$20.3m,$68.8m,+0.96%,0.29%,3.39,-0.0090%,-0.0075%,$4.3k
104,Bella Protocol-BEL,$0.6818,-1.34%,$20.2m,$4.0m,-4.65%,0.02%,0.20,+0.0100%,+0.0100%,$44.9k
105,Bitcoin SV-BSV,$53.76,+1.42%,$19.6m,$33.1m,+0.92%,0.14%,1.69,+0.0039%,+0.0084%,$9.2k
106,Bluzelle-BLZ,$0.0932,-3.21%,$19.5m,$6.6m,-2.05%,0.03%,0.34,+0.0100%,+0.0100%,$44.6k
107,Ontology-ONT,$0.2432,+0.44%,$19.1m,$9.0m,+0.17%,0.04%,0.47,-0.0052%,+0.0172%,$26.5k
108,Reef-REEF,$0.0037,-2.59%,$19.0m,$4.5m,-3.66%,0.02%,0.24,-0.0035%,-0.0123%,$32.3k
109,Celo-CELO,$0.8494,+1.63%,$18.5m,$9.2m,+0.73%,0.04%,0.50,+0.0052%,+0.0096%,$26.2k
110,Metal-MTL,$1.17,+0.98%,$17.7m,$6.0m,+0.37%,0.02%,0.34,-0.0193%,-0.0165%,$14.0k
111,Basic Attention Token-BAT,$0.3432,-1.15%,$17.7m,$11.3m,-4.56%,0.05%,0.64,+0.0063%,+0.0128%,$13.5k
112,Horizen-ZEN,$16.37,+0.40%,$17.4m,$7.4m,-3.92%,0.03%,0.42,+0.0056%,+0.0191%,$31.2k
113,Immutable X-IMX,$0.8475,+0.30%,$17.3m,$9.3m,+2.92%,0.04%,0.54,+0.0066%,+0.0107%,$12.2k
114,Band Protocol-BAND,$1.32,-1.24%,$17.1m,$5.2m,-4.26%,0.02%,0.31,+0.0048%,-0.0053%,$20.9k
115,Icon-ICX,$0.2763,-0.72%,$16.8m,$4.7m,-9.83%,0.02%,0.28,+0.0043%,+0.0063%,$25.1k
116,Aragon-ANT,$1.93,+4.68%,$16.8m,$6.0m,+2.81%,0.03%,0.36,+0.0029%,+0.0352%,$105.2k
117,Raydium-RAY,$0.6674,+0.14%,$16.7m,$7.9m,-7.01%,0.03%,0.47,+0.0065%,+0.0068%,$8.4k
118,Gitcoin-GTC,$2.32,+2.22%,$16.5m,$4.1m,-3.04%,0.02%,0.25,+0.0100%,+0.0100%,$74.1k
119,Wootrade-WOO,$0.1599,+2.88%,$16.5m,$4.6m,+3.54%,0.02%,0.28,+0.0100%,+0.0100%,$16.2k
120,IOST-IOST,$0.0131,+0.21%,$16.4m,$11.9m,-3.78%,0.05%,0.73,+0.0033%,+0.0117%,$14.5k
121,Arweave-AR,$10.24,+0.49%,$16.1m,$13.1m,-0.74%,0.05%,0.82,+0.0077%,+0.0079%,$15.7k
122,Injective Protocol-INJ,$1.59,-0.74%,$16.0m,$2.8m,-22.55%,0.01%,0.17,+0.0052%,+0.0035%,$85.1k
123,BakeryToken-BAKE,$0.2531,-1.61%,$15.8m,$3.7m,-6.72%,0.02%,0.23,+0.0100%,+0.0100%,$12.1k
124,Dent-DENT,$0.0010,-1.45%,$15.6m,$5.8m,-7.71%,0.02%,0.37,-0.0046%,+0.0079%,$41.3k
125,API3-API3,$1.72,-0.30%,$15.0m,$4.8m,+3.37%,0.02%,0.32,-0.0103%,-0.0106%,$12.3k
126,0x-ZRX,$0.3006,+0.67%,$14.8m,$8.7m,+1.01%,0.04%,0.59,+0.0038%,+0.0061%,$3.3k
127,DFI.Money-YFII,$982.06,-1.84%,$14.8m,$18.6m,-0.49%,0.08%,1.26,-0.0473%,-0.1290%,$37.8k
128,BinaryX-BNX,$129.87,-2.66%,$14.6m,$24.4m,-7.82%,0.10%,1.67,+0.0082%,+0.0059%,$49.8k
129,Origin Protocol-OGN,$0.1741,-0.03%,$14.5m,$7.5m,-0.71%,0.03%,0.51,+0.0100%,+0.0100%,$7.3k
130,NKN-NKN,$0.0998,-1.83%,$14.4m,$3.7m,+6.29%,0.02%,0.25,+0.0021%,+0.0100%,$8.5k
131,SKALE Network-SKL,$0.0515,+1.97%,$14.4m,$6.2m,-13.95%,0.03%,0.43,+0.0073%,+0.0076%,$43.5k
132,Linear-LINA,$0.0085,+2.01%,$14.3m,$4.9m,-0.12%,0.02%,0.35,+0.0076%,+0.0071%,$60.6k
133,Automata Network-ATA,$0.1629,+3.50%,$14.2m,$3.0m,+10.72%,0.01%,0.21,-0.0217%,+0.0100%,$20.4k
134,Alpha Finance Lab-ALPHA,$0.1255,+5.50%,$14.2m,$5.8m,+7.52%,0.02%,0.41,+0.0107%,+0.0033%,$32.3k
135,Livepeer-LPT,$10.70,+2.06%,$14.0m,$6.8m,+3.18%,0.03%,0.49,-0.0014%,+0.0169%,$56.6k
136,Ocean Protocol-OCEAN,$0.1710,+3.92%,$13.8m,$4.2m,+5.78%,0.02%,0.31,+0.0100%,+0.0100%,$21.8k
137,Tether-USDT,$1.0000,-0.01%,$13.8m,$285.7m,-2.24%,1.19%,20.72,+0.0001%,+0.0002%,$0.0
138,Binance BTCDOM Index-BTCDOM,"$1,144.90",-3.17%,$13.5m,$11.7m,+5.29%,0.05%,0.87,+0.1015%,+0.1248%,$137.1k
139,Cartesi-CTSI,$0.1435,+0.23%,$12.3m,$3.2m,-18.32%,0.01%,0.26,-0.0531%,-0.0193%,$19.2k
140,LooksRare-LOOKS,$0.2786,+2.39%,$12.3m,$13.8m,+0.52%,0.06%,1.12,-0.0209%,+0.0262%,$17.0k
141,StormX-STMX,$0.0080,+0.39%,$11.7m,$3.6m,+4.42%,0.02%,0.31,+0.0085%,+0.0075%,$28.6k
142,Badger DAO-BADGER,$5.26,+3.11%,$11.0m,$3.0m,-2.33%,0.01%,0.27,+0.0252%,+0.0021%,$38.0k
143,SafePal-SFP,$0.3863,+1.01%,$10.5m,$5.2m,-5.97%,0.02%,0.50,+0.0029%,+0.0027%,$9.9k
144,Klaytn-KLAY,$0.2255,-1.94%,$10.4m,$5.1m,-1.55%,0.02%,0.49,+0.0001%,+0.0083%,$8.6k
145,IoTeX-IOTX,$0.0360,+0.10%,$10.1m,$6.3m,+2.24%,0.03%,0.63,+0.0009%,+0.0055%,$24.5k
146,Coti-COTI,$0.0948,-1.61%,$9.8m,$4.1m,-9.28%,0.02%,0.41,+0.0100%,+0.0092%,$21.9k
147,Mines of Dalarnia-DAR,$0.2508,-0.47%,$9.7m,$3.1m,+2.07%,0.01%,0.32,+0.0100%,+0.0100%,$8.0k
148,Celer Network-CELR,$0.0179,-2.53%,$9.7m,$5.0m,+0.88%,0.02%,0.51,+0.0100%,+0.0100%,$11.5k
149,ARPA Chain-ARPA,$0.0376,+2.77%,$9.4m,$3.7m,+1.47%,0.02%,0.39,+0.0100%,+0.0100%,$35.2k
150,Civic-CVC,$0.1452,+1.05%,$9.4m,$7.3m,+0.95%,0.03%,0.78,+0.0074%,+0.0183%,$6.2k
151,Anchor Protocol-ANC,$0.0998,+10.97%,$9.2m,$1.3m,+18.46%,0.01%,0.15,-0.0015%,+0.0081%,$43.0k
152,Request-REQ,$0.1200,-6.06%,$8.2m,$605.7k,-38.83%,0.00%,0.07,+0.2397%,+0.2397%,$18.3k
153,OKB-OKB,$14.90,-3.10%,$7.6m,$4.6m,+2.65%,0.02%,0.60,+0.0012%,-0.0117%,$0.0
154,TomoChain-TOMO,$0.4990,+1.43%,$7.5m,$3.3m,-6.31%,0.01%,0.44,+0.0080%,+0.0082%,$6.7k
155,DigiByte-DGB,$0.0106,-1.37%,$6.3m,$3.7m,-5.85%,0.02%,0.58,+0.0100%,+0.0100%,$10.1k
156,Altcoin Index FTX-ALT,"$1,960.70",+1.48%,$5.6m,$13.6m,+1.07%,0.06%,2.44,-0.0012%,-0.0006%,$250.3
157,Step App-FITFI,$0.0764,+0.42%,$5.1m,$2.8m,+4.41%,0.01%,0.55,+0.0226%,+0.0132%,$13.5k
158,DeFi Binance-DEFI,$766.40,+0.60%,$4.9m,$2.1m,+7.03%,0.01%,0.43,+0.0085%,+0.0100%,$1.3k
159,JUST-JST,$0.0275,+0.23%,$4.7m,$1.7m,+3.52%,0.01%,0.37,-0.0028%,+0.0263%,$0.0
160,Crypto.com Coin-CRO,$0.1192,+0.12%,$4.5m,$12.3m,-1.35%,0.05%,2.70,-0.0023%,-0.0038%,$250.7
161,Adventure Gold-AGLD,$0.3904,+9.03%,$4.4m,$1.4m,+10.10%,0.01%,0.33,+0.0228%,-0.0228%,$2.9k
162,Yield Guild Games-YGG,$0.4915,-1.98%,$4.1m,$4.4m,-3.65%,0.02%,1.06,+0.0127%,+0.0188%,$6.7k
163,Spell Token-SPELL,$0.0014,+5.13%,$4.1m,$2.8m,+8.66%,0.01%,0.70,+0.0053%,+0.0052%,$1.1k
164,Render Token-RNDR,$0.4974,-0.72%,$3.8m,$2.8m,-10.10%,0.01%,0.72,-0.0163%,-0.0307%,$4.0k
165,Biswap-BSW,$0.3076,+4.45%,$3.6m,$1.1m,+19.42%,0.00%,0.30,+0.0100%,+0.0100%,$5.9k
166,APENFT-NFT,$0.0000,+0.68%,$3.4m,$417.6k,-6.32%,0.00%,0.12,-0.0965%,+0.1391%,$798.5
167,Convex Finance-CVX,$5.50,+1.95%,$3.2m,$4.4m,+4.75%,0.02%,1.36,+0.0642%,+0.0648%,$0.0
168,Frax Share-FXS,$6.40,+2.94%,$3.2m,$8.2m,+8.62%,0.03%,2.55,+0.0185%,+0.0180%,$895.5
169,Quant-QNT,$93.14,-1.54%,$3.0m,$52.5k,-0.33%,0.00%,0.02,+0.0100%,+0.0100%,$326.7
170,Perpetual Protocol-PERP,$0.6811,-0.06%,$3.0m,$1.7m,+4.48%,0.01%,0.57,+0.0018%,-0.0253%,$403.9
171,Clover Finance-CLV,$0.0999,-2.87%,$2.9m,$565.6k,-13.72%,0.00%,0.19,+0.0067%,+0.0019%,$7.6k
172,Siacoin-SC,$0.0040,+1.32%,$2.7m,$953.6k,+3.62%,0.00%,0.35,+0.0068%,+0.0381%,$64.6
173,Mina-MINA,$0.6704,-0.21%,$2.6m,$3.2m,+0.95%,0.01%,1.21,-0.0004%,+0.0275%,$136.8
174,Everdome-DOME,$0.0017,+0.00%,$2.5m,$836.5k,+3.95%,0.00%,0.33,-0.1328%,+0.3699%,$19.5k
175,Biconomy-BICO,$0.5143,+1.21%,$2.3m,$919.0k,-0.99%,0.00%,0.41,+0.0197%,+0.0016%,$445.5
176,Smooth Love Potion-SLP,$0.0039,-0.45%,$2.2m,$4.2m,-1.16%,0.02%,1.93,-0.0316%,-0.0031%,$287.6
177,Conflux Network-CFX,$0.0533,+2.39%,$2.1m,$1.1m,-4.54%,0.00%,0.51,+0.0332%,-0.0779%,$202.4
178,Tribe-TRIBE,$0.2879,+0.60%,$2.1m,$101.2k,+14.62%,0.00%,0.05,-0.2398%,-0.3089%,$904.2
179,Dora Factory-DORA,$2.82,-1.57%,$2.1m,$267.9k,-10.40%,0.00%,0.13,-0.0768%,+0.1638%,$280.5
180,Chain-XCN,$0.0729,-0.75%,$2.0m,$1.1m,+0.99%,0.00%,0.53,-0.2945%,-0.2772%,$2.2k
181,Chia Network-XCH,$35.46,-2.18%,$1.8m,$1.1m,+0.56%,0.00%,0.63,-0.1696%,+0.2257%,$6.4k
182,Huobi Token-HT,$4.84,+1.51%,$1.7m,$4.6m,-4.87%,0.02%,2.68,+0.0046%,+0.0044%,$270.4
183,NYM-NYM,$0.3054,-4.10%,$1.7m,$575.7k,+10.44%,0.00%,0.34,+0.0137%,+0.0111%,$10.6k
184,Moonbeam-GLMR,$0.5180,-0.80%,$1.7m,$2.2m,+1.21%,0.01%,1.32,+0.0057%,+0.0056%,$0.0
185,Tornado Cash-TORN,$8.69,-1.64%,$1.7m,$964.5k,-2.59%,0.00%,0.58,-0.0604%,+0.0388%,$3.6k
186,Gods Unchained-GODS,$0.3487,-2.85%,$1.6m,$423.5k,-17.27%,0.00%,0.27,+0.0232%,+0.0063%,$717.3
187,Bancor-BNT,$0.4746,+1.57%,$1.5m,$1.8m,+4.92%,0.01%,1.20,-0.0813%,+0.0884%,$0.0
188,PancakeSwap-CAKE,$4.18,+0.89%,$1.4m,$3.3m,-2.58%,0.01%,2.29,-0.0091%,-0.0049%,$717.1
189,Akropolis -AKRO,$0.0036,-2.42%,$1.4m,$269.1k,-6.45%,0.00%,0.19,+0.0100%,+0.0100%,$420.8
190,Wrapped NXM-WNXM,$16.26,+1.98%,$1.3m,$465.2k,-1.91%,0.00%,0.37,+0.0064%,-0.0686%,$640.0
191,UMA-UMA,$2.75,-0.25%,$1.2m,$854.5k,-2.32%,0.00%,0.73,+0.0846%,-0.0641%,$0.0
192,Casper-CSPR,$0.0275,-0.07%,$1.1m,$563.5k,-0.01%,0.00%,0.51,+0.0429%,-0.0113%,$1.9k
193,DeFi FTX-DEFI,"$2,896.40",+1.58%,$1.1m,$3.5m,+3.09%,0.01%,3.35,-0.0026%,-0.0021%,$132.2
