,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
29,Helium-HNT,$3.43,-12.07%,$206.3m,$19.4m,-13.03%,0.08%,0.09,+0.0012%,+0.0020%,$657.5k
30,Fantom-FTM,$0.2470,-6.23%,$201.7m,$47.0m,-10.47%,0.20%,0.23,+0.0057%,-0.0017%,$643.6k
31,Stargate Finance-STG,$0.6136,+2.20%,$190.7m,$15.1m,-12.82%,0.07%,0.08,-0.1269%,-0.1715%,$516.0k
32,Project Galaxy-GAL,$2.58,+5.84%,$189.0m,$15.3m,+27.73%,0.07%,0.08,+0.0068%,+0.0059%,$483.9k
33,Aave-AAVE,$84.36,-6.45%,$181.1m,$45.3m,-6.71%,0.20%,0.25,+0.0030%,-0.0336%,$521.8k
34,Uniswap-UNI,$5.90,-8.76%,$177.6m,$43.9m,-11.52%,0.19%,0.25,-0.0106%,-0.0092%,$492.1k
35,Unifi Protocol DAO-UNFI,$6.81,-11.20%,$174.9m,$16.5m,-24.08%,0.07%,0.09,+0.0095%,-0.0008%,$403.7k
36,Tron-TRX,$0.0608,-2.99%,$162.2m,$139.5m,-1.68%,0.61%,0.86,-0.0038%,-0.0243%,$312.3k
37,Gala-GALA,$0.0475,-5.83%,$149.8m,$33.1m,-4.92%,0.14%,0.22,+0.0053%,-0.0004%,$390.7k
38,Decentraland-MANA,$0.7412,-5.81%,$147.6m,$37.9m,-7.72%,0.17%,0.26,+0.0034%,-0.0153%,$549.7k
39,SushiSwap-SUSHI,$1.15,-4.37%,$140.0m,$29.4m,-18.52%,0.13%,0.21,-0.0057%,-0.0096%,$304.1k
40,Terra-LUNA,$1.86,-1.99%,$134.2m,$6.2m,-18.92%,0.03%,0.05,-0.0017%,-0.0067%,$959.1k
41,Waves-WAVES,$4.30,-5.11%,$133.7m,$47.3m,-9.07%,0.21%,0.35,+0.0049%,-0.0153%,$680.0k
42,Synthetix Network Token-SNX,$2.80,-6.16%,$120.9m,$32.9m,-5.12%,0.14%,0.27,-0.0296%,-0.0632%,$501.9k
43,THORChain-RUNE,$1.79,-5.26%,$105.0m,$20.3m,-8.51%,0.09%,0.19,+0.0006%,-0.0058%,$256.6k
44,THETA-THETA,$1.09,-7.01%,$104.4m,$21.6m,-10.18%,0.09%,0.21,+0.0074%,-0.0205%,$458.9k
45,Monero-XMR,$146.41,-6.52%,$102.2m,$40.7m,-18.37%,0.18%,0.40,-0.0009%,+0.0035%,$419.4k
46,SHIBA INU-SHIB,$0.0000,-4.38%,$101.6m,$18.6m,-12.40%,0.08%,0.18,+0.0090%,-0.0064%,$582.9k
47,ConstitutionDAO-PEOPLE,$0.0193,-8.62%,$97.2m,$23.2m,-10.03%,0.10%,0.24,-0.0041%,+0.0034%,$720.5k
48,yearn.finance-YFI,"$8,697.98",-7.75%,$93.2m,$33.3m,-12.59%,0.15%,0.36,-0.0160%,-0.0313%,$434.7k
49,Lido DAO Token-LDO,$1.85,-7.90%,$90.9m,$17.7m,-2.79%,0.08%,0.19,+0.0046%,+0.0044%,$410.7k
50,dYdX-DYDX,$1.46,-6.50%,$90.5m,$33.5m,-11.22%,0.15%,0.37,-0.0015%,-0.0025%,$477.1k
51,Algorand-ALGO,$0.2857,-5.43%,$83.5m,$27.9m,-6.18%,0.12%,0.33,+0.0015%,-0.0060%,$208.9k
52,ZCash-ZEC,$59.38,-5.53%,$78.2m,$18.9m,-10.62%,0.08%,0.24,+0.0013%,+0.0034%,$341.4k
53,BinaryX-BNX,$137.10,+5.07%,$77.9m,$29.9m,+19.35%,0.13%,0.38,+0.0082%,+0.0068%,$256.0k
54,Kyber Network Crystal-KNC,$1.70,+2.49%,$77.1m,$20.5m,+12.73%,0.09%,0.27,-0.0198%,-0.0123%,$163.6k
55,Elrond-EGLD,$49.08,-4.13%,$70.0m,$15.6m,-3.70%,0.07%,0.22,+0.0001%,-0.0145%,$224.9k
56,Stellar Lumens-XLM,$0.1004,-3.98%,$69.7m,$35.6m,-4.91%,0.15%,0.51,-0.0020%,-0.0253%,$118.5k
57,Tezos-XTZ,$1.45,-5.00%,$66.8m,$26.5m,-3.11%,0.12%,0.40,-0.0029%,-0.0204%,$167.3k
58,The Graph-GRT,$0.0989,-3.93%,$66.2m,$20.8m,-3.83%,0.09%,0.31,+0.0038%,-0.0157%,$162.8k
59,Zilliqa-ZIL,$0.0338,-5.90%,$64.4m,$21.4m,-9.71%,0.09%,0.33,+0.0064%,+0.0004%,$229.7k
60,1inch-1INCH,$0.6193,-6.45%,$63.7m,$20.1m,-14.46%,0.09%,0.32,-0.0060%,-0.0025%,$263.3k
61,Harmony-ONE,$0.0194,-5.62%,$63.4m,$14.4m,-2.06%,0.06%,0.23,+0.0072%,-0.0070%,$217.8k
62,Ankr-ANKR,$0.0336,-5.86%,$60.8m,$13.4m,-16.80%,0.06%,0.22,-0.0119%,-0.0221%,$276.6k
63,Flow (Dapper labs)-FLOW,$1.78,-6.62%,$57.7m,$23.0m,-6.63%,0.10%,0.40,+0.0047%,-0.0028%,$258.3k
64,CertiK-CTK,$0.9486,-8.70%,$57.4m,$8.2m,-34.07%,0.04%,0.14,+0.0080%,+0.0100%,$285.9k
65,Celsius-CEL,$1.38,-7.81%,$56.5m,$22.9m,-14.66%,0.10%,0.41,-0.2859%,-0.3071%,$503.4k
66,Chromia-CHR,$0.1825,+0.24%,$55.9m,$9.4m,+5.94%,0.04%,0.17,+0.0067%,+0.0073%,$180.0k
67,Compound-COMP,$45.60,-5.16%,$54.7m,$20.1m,-8.92%,0.09%,0.37,-0.0343%,-0.0476%,$106.9k
68,Terra Classic-LUNC,$0.0004,+15.77%,$54.4m,$1.7m,+4.72%,0.01%,0.03,+0.0100%,+0.0100%,$556.7k
69,Serum-SRM,$0.7607,-4.79%,$53.8m,$23.7m,-7.16%,0.10%,0.44,-0.0290%,-0.0394%,$111.6k
70,LUNA2-LUNA2,n/a,n/a,$53.7m,$2.7m,-32.85%,0.01%,0.05,+0.0100%,+0.0100%,$199.3k
71,VeChain-VET,$0.0231,-4.92%,$53.1m,$15.4m,-10.08%,0.07%,0.29,+0.0080%,-0.0003%,$173.6k
72,Kusama-KSM,$46.79,-6.43%,$52.9m,$15.2m,-7.44%,0.07%,0.29,+0.0000%,-0.0233%,$188.4k
73,Balancer-BAL,$7.21,-1.74%,$52.3m,$15.0m,-13.65%,0.07%,0.29,-0.0035%,-0.0143%,$220.5k
74,Enjin Coin-ENJ,$0.4907,-6.65%,$51.7m,$13.8m,-8.30%,0.06%,0.27,+0.0019%,-0.0118%,$198.0k
75,BitDAO-BIT,$0.6314,+2.26%,$50.2m,$25.1m,-2.68%,0.11%,0.50,+0.0066%,+0.0064%,$46.7k
76,Flamingo-FLM,$0.1098,-5.53%,$47.8m,$17.2m,-7.46%,0.08%,0.36,-0.1012%,-0.1471%,$170.1k
77,Loopring-LRC,$0.3296,-6.25%,$47.5m,$12.8m,-6.57%,0.06%,0.27,+0.0012%,-0.0224%,$248.5k
78,Oasis Network-ROSE,$0.0588,-7.38%,$47.4m,$11.2m,-4.72%,0.05%,0.24,+0.0082%,+0.0064%,$175.7k
79,NEO-NEO,$8.62,-6.44%,$46.2m,$12.2m,-10.96%,0.05%,0.26,-0.0062%,-0.0099%,$95.7k
80,Dash-DASH,$43.29,-8.68%,$44.6m,$13.0m,-13.11%,0.06%,0.29,+0.0205%,-0.0150%,$254.6k
81,Jasmy-JASMY,$0.0087,-0.94%,$43.7m,$11.3m,-6.19%,0.05%,0.26,+0.0060%,+0.0061%,$112.0k
82,MyNeighborAlice-ALICE,$1.97,-6.19%,$40.5m,$10.2m,-3.73%,0.04%,0.25,+0.0065%,+0.0041%,$145.3k
83,Audius-AUDIO,$0.2610,-7.58%,$38.8m,$7.0m,-11.92%,0.03%,0.18,-0.0157%,-0.0357%,$125.3k
84,Qtum-QTUM,$3.01,-6.47%,$38.3m,$14.6m,-10.11%,0.06%,0.38,-0.0031%,-0.0065%,$123.0k
85,Reserve Rights-RSR,$0.0058,-8.32%,$37.0m,$12.8m,-15.50%,0.06%,0.35,+0.0036%,-0.0044%,$156.5k
86,OmiseGO-OMG,$1.71,-7.43%,$36.5m,$11.6m,-4.36%,0.05%,0.32,+0.0058%,-0.0162%,$192.1k
87,FOOTBALL-FOOTBALL,"$1,048.51",-7.72%,$36.0m,$5.2m,-30.61%,0.02%,0.14,+0.0100%,+0.1210%,$346.6k
88,Kava-KAVA,$1.54,-7.11%,$35.4m,$9.9m,-12.49%,0.04%,0.28,-0.0080%,-0.0103%,$198.8k
89,Immutable X-IMX,$0.7853,-6.04%,$34.9m,$8.8m,+0.62%,0.04%,0.25,+0.0057%,-0.0138%,$168.7k
90,Litentry-LIT,$0.6645,-6.41%,$34.7m,$4.8m,-3.64%,0.02%,0.14,+0.0058%,+0.0058%,$125.2k
91,Swipe-SXP,$0.3496,-6.23%,$34.6m,$7.5m,-4.58%,0.03%,0.22,+0.0031%,-0.0075%,$141.4k
92,API3-API3,$1.62,-3.41%,$34.5m,$4.8m,+11.37%,0.02%,0.14,-0.0455%,-0.0687%,$162.8k
93,Internet Computer-ICP,$6.28,-7.81%,$34.0m,$12.9m,-10.79%,0.06%,0.38,+0.0002%,-0.0032%,$59.6k
94,Alpha Finance Lab-ALPHA,$0.1107,-6.30%,$33.0m,$5.2m,+1.48%,0.02%,0.16,+0.0094%,-0.0027%,$153.0k
95,Bluzelle-BLZ,$0.0840,-9.50%,$32.2m,$5.2m,-24.59%,0.02%,0.16,+0.0100%,+0.0060%,$180.6k
96,iExec RLC-RLC,$1.05,-5.25%,$32.1m,$5.5m,-19.14%,0.02%,0.17,-0.0542%,-0.0582%,$206.5k
97,Bella Protocol-BEL,$0.6270,-6.72%,$31.7m,$3.4m,-17.10%,0.01%,0.11,-0.0091%,-0.0168%,$116.1k
98,FTX Token-FTT,$25.71,-3.01%,$31.6m,$66.4m,-3.49%,0.29%,2.10,-0.0424%,-0.0717%,$127.5k
99,Storj-STORJ,$0.5143,-5.59%,$31.3m,$10.5m,-10.54%,0.05%,0.33,+0.0059%,-0.0031%,$153.1k
100,1000XEC-1000XEC,$0.0408,-5.23%,$30.7m,$5.4m,-20.58%,0.02%,0.18,+0.0034%,-0.0072%,$182.9k
101,Celo-CELO,$0.8025,-3.11%,$30.6m,$8.8m,-2.50%,0.04%,0.29,+0.0096%,+0.0003%,$100.2k
102,Maker-MKR,$700.25,-4.57%,$29.9m,$14.9m,-7.80%,0.06%,0.50,-0.0087%,-0.0073%,$86.1k
103,Iota-IOTA,$0.2632,-6.22%,$29.7m,$9.8m,-11.35%,0.04%,0.33,+0.0043%,-0.0241%,$149.8k
104,NEM-XEM,$0.0410,-5.50%,$29.3m,$8.2m,-4.82%,0.04%,0.28,-0.0184%,-0.0347%,$71.1k
105,Ontology-ONT,$0.2258,-4.37%,$29.2m,$8.3m,-7.08%,0.04%,0.28,+0.0009%,-0.0095%,$72.0k
106,Holo-HOT,$0.0019,-6.00%,$28.9m,$4.8m,-21.03%,0.02%,0.17,-0.0178%,-0.0339%,$165.3k
107,Coin98-C98,$0.3953,-7.30%,$28.7m,$11.9m,-13.28%,0.05%,0.41,+0.0057%,+0.0033%,$180.6k
108,Ocean Protocol-OCEAN,$0.1627,-2.05%,$28.1m,$3.9m,-2.75%,0.02%,0.14,-0.0746%,-0.1576%,$76.6k
109,Spell Token-SPELL,$0.0013,-3.07%,$28.0m,$3.8m,+42.93%,0.02%,0.14,+0.0043%,+0.0058%,$96.7k
110,Hedera-HBAR,$0.0586,-5.01%,$27.6m,$7.2m,-20.72%,0.03%,0.26,+0.0035%,-0.0114%,$187.3k
111,Raydium-RAY,$0.6056,-7.64%,$27.4m,$7.5m,-2.28%,0.03%,0.28,-0.0158%,-0.0301%,$178.3k
112,Ren-REN,$0.1165,-8.29%,$27.2m,$8.1m,-5.90%,0.04%,0.30,-0.0029%,-0.0146%,$121.0k
113,Tether-USDT,$1.0000,+0.00%,$27.1m,$282.7m,-1.15%,1.23%,10.43,-0.0002%,-0.0002%,$210.0
114,Origin Protocol-OGN,$0.1614,-6.08%,$26.0m,$6.9m,-11.28%,0.03%,0.26,+0.0100%,+0.0095%,$206.9k
115,Basic Attention Token-BAT,$0.3173,-6.42%,$25.4m,$10.7m,-2.46%,0.05%,0.42,+0.0049%,-0.0116%,$98.7k
116,Arweave-AR,$9.53,-5.71%,$24.9m,$11.5m,-10.68%,0.05%,0.46,+0.0070%,+0.0052%,$99.0k
117,BakeryToken-BAKE,$0.2310,-7.02%,$24.8m,$3.5m,+1.64%,0.02%,0.14,+0.0007%,-0.0172%,$85.0k
118,IOST-IOST,$0.0123,-4.22%,$23.9m,$10.7m,-12.62%,0.05%,0.45,-0.0040%,-0.0160%,$113.4k
119,Mask Network-MASK,$1.24,-7.58%,$23.6m,$6.3m,-11.57%,0.03%,0.27,-0.0008%,+0.0030%,$135.0k
120,Wootrade-WOO,$0.1480,-5.90%,$23.3m,$4.0m,-12.97%,0.02%,0.17,+0.0100%,+0.0100%,$85.0k
121,Horizen-ZEN,$14.99,-6.05%,$22.9m,$6.5m,-2.77%,0.03%,0.28,+0.0103%,-0.0293%,$65.1k
122,Binance BTCDOM Index-BTCDOM,"$1,148.90",-1.74%,$22.6m,$11.8m,+6.06%,0.05%,0.52,+0.0864%,+0.0732%,$187.0k
123,Reef-REEF,$0.0035,-5.82%,$22.3m,$4.3m,-4.27%,0.02%,0.20,-0.0503%,-0.1206%,$96.3k
124,Aragon-ANT,$1.87,-0.96%,$22.0m,$5.7m,-4.46%,0.02%,0.26,+0.0058%,+0.0254%,$129.4k
125,0x-ZRX,$0.2765,-6.66%,$22.0m,$7.9m,-6.76%,0.03%,0.36,+0.0043%,-0.0068%,$68.5k
126,Metal-MTL,$1.11,-4.58%,$21.9m,$5.5m,-13.04%,0.02%,0.25,-0.0069%,-0.0030%,$174.1k
127,Bitcoin SV-BSV,$49.47,-5.77%,$21.7m,$30.7m,-5.43%,0.13%,1.42,+0.0025%,-0.0106%,$71.2k
128,Gitcoin-GTC,$2.16,-5.67%,$21.4m,$3.7m,-11.60%,0.02%,0.17,+0.0100%,+0.0100%,$153.4k
129,Linear-LINA,$0.0077,-7.68%,$20.8m,$4.4m,-6.77%,0.02%,0.21,+0.0074%,+0.0069%,$106.1k
130,DFI.Money-YFII,$917.83,-6.01%,$20.6m,$17.1m,-6.81%,0.07%,0.83,-0.2488%,-0.5861%,$154.6k
131,Civic-CVC,$0.1337,-6.51%,$18.8m,$6.8m,-4.58%,0.03%,0.36,-0.0024%,+0.0064%,$62.7k
132,Dent-DENT,$0.0009,-5.61%,$18.7m,$5.3m,-13.83%,0.02%,0.28,-0.0003%,-0.0067%,$98.8k
133,Cartesi-CTSI,$0.1328,-4.73%,$18.4m,$3.1m,-14.53%,0.01%,0.17,-0.0223%,-0.0554%,$69.7k
134,Injective Protocol-INJ,$1.50,-5.16%,$18.0m,$2.4m,-27.12%,0.01%,0.13,+0.0085%,+0.0077%,$160.3k
135,Band Protocol-BAND,$1.22,-6.38%,$17.8m,$5.0m,-6.24%,0.02%,0.28,-0.0021%,-0.0182%,$74.6k
136,Adventure Gold-AGLD,$0.4055,+10.21%,$17.4m,$1.9m,+48.49%,0.01%,0.11,-0.0104%,-0.0094%,$55.6k
137,Icon-ICX,$0.2537,-7.70%,$17.4m,$3.7m,-23.56%,0.02%,0.21,-0.0247%,-0.0490%,$54.1k
138,Automata Network-ATA,$0.1484,-7.16%,$17.1m,$2.2m,-28.12%,0.01%,0.13,+0.0100%,+0.0009%,$123.1k
139,SKALE Network-SKL,$0.0460,-6.78%,$17.1m,$5.6m,-5.62%,0.02%,0.33,+0.0041%,+0.0025%,$68.1k
140,LooksRare-LOOKS,$0.2678,-1.18%,$16.5m,$13.0m,-5.95%,0.06%,0.79,-0.0065%,+0.0042%,$33.3k
141,Dusk Network-DUSK,$0.1294,-9.14%,$16.4m,$3.8m,-29.40%,0.02%,0.23,-0.0107%,-0.0066%,$100.7k
142,Celer Network-CELR,$0.0164,-6.80%,$16.1m,$4.8m,+5.46%,0.02%,0.30,+0.0100%,+0.0033%,$111.3k
143,SafePal-SFP,$0.3540,-7.21%,$15.9m,$4.5m,-14.34%,0.02%,0.28,-0.0151%,-0.0294%,$173.7k
144,NKN-NKN,$0.0933,-4.50%,$15.9m,$3.0m,-23.28%,0.01%,0.19,+0.0100%,+0.0049%,$101.1k
145,Anchor Protocol-ANC,$0.0949,+6.71%,$15.2m,$996.7k,-14.51%,0.00%,0.07,+0.0097%,+0.0073%,$152.0k
146,TomoChain-TOMO,$0.4704,-3.99%,$14.8m,$3.1m,-8.14%,0.01%,0.21,+0.0076%,+0.0062%,$63.2k
147,Livepeer-LPT,$9.76,-8.80%,$14.6m,$6.3m,-10.62%,0.03%,0.43,-0.0020%,+0.0037%,$72.1k
148,Coti-COTI,$0.0885,-5.21%,$14.1m,$3.7m,-11.13%,0.02%,0.26,-0.0011%,-0.0305%,$132.1k
149,IoTeX-IOTX,$0.0337,-7.20%,$13.6m,$5.8m,-8.16%,0.03%,0.43,+0.0100%,+0.0036%,$85.0k
150,StormX-STMX,$0.0074,-4.83%,$12.6m,$3.4m,-12.31%,0.01%,0.27,+0.0010%,-0.0176%,$112.3k
151,Mines of Dalarnia-DAR,$0.2320,-5.86%,$12.1m,$3.0m,+0.51%,0.01%,0.25,+0.0100%,+0.0100%,$94.3k
152,ARPA Chain-ARPA,$0.0351,-4.52%,$11.8m,$3.0m,-14.15%,0.01%,0.26,+0.0053%,+0.0030%,$93.2k
153,Klaytn-KLAY,$0.2192,-2.23%,$11.5m,$4.6m,-11.07%,0.02%,0.40,-0.0480%,-0.1313%,$43.9k
154,Step App-FITFI,$0.0681,-10.09%,$10.1m,$2.4m,-16.87%,0.01%,0.24,+0.0096%,-0.0401%,$186.3k
155,Frax Share-FXS,$6.36,-0.55%,$9.4m,$7.5m,-8.76%,0.03%,0.80,+0.0026%,-0.0009%,$9.1k
156,Crypto.com Coin-CRO,$0.1136,-5.02%,$8.9m,$11.7m,-5.66%,0.05%,1.32,-0.0012%,-0.0396%,$10.9k
157,DigiByte-DGB,$0.0097,-7.16%,$8.2m,$3.4m,-5.34%,0.01%,0.41,+0.0100%,-0.0326%,$72.8k
158,Altcoin Index FTX-ALT,"$1,850.85",-3.99%,$8.2m,$13.3m,-3.08%,0.06%,1.61,-0.0038%,-0.0042%,$1.4k
159,OKB-OKB,$14.26,-6.60%,$8.1m,$4.3m,-7.51%,0.02%,0.52,-0.0130%,-0.1395%,$3.3k
160,Yield Guild Games-YGG,$0.4420,-8.58%,$7.5m,$3.8m,-12.88%,0.02%,0.51,+0.0080%,-0.0050%,$85.6k
161,Badger DAO-BADGER,$4.98,-3.64%,$7.2m,$2.5m,-12.43%,0.01%,0.35,-0.0095%,-0.0056%,$8.4k
162,Huobi Token-HT,$4.60,-4.61%,$6.6m,$4.5m,-9.17%,0.02%,0.68,+0.0051%,+0.0046%,$60.7k
163,Convex Finance-CVX,$5.31,-1.64%,$6.2m,$4.5m,+6.78%,0.02%,0.72,+0.0335%,+0.0332%,$2.3k
164,DeFi Binance-DEFI,$703.90,-6.67%,$6.1m,$1.6m,-9.77%,0.01%,0.25,-0.0068%,-0.0478%,$7.7k
165,JUST-JST,$0.0254,-6.66%,$5.4m,$1.6m,-2.94%,0.01%,0.30,-0.0233%,-0.0213%,$21.4k
166,Perpetual Protocol-PERP,$0.6547,-3.93%,$5.0m,$1.6m,-4.11%,0.01%,0.33,+0.0207%,-0.0705%,$9.2k
167,Mina-MINA,$0.6338,-3.99%,$4.4m,$3.0m,-2.77%,0.01%,0.69,-0.0017%,+0.0080%,$9.5k
168,Render Token-RNDR,$0.4769,-2.71%,$3.7m,$2.6m,-6.58%,0.01%,0.68,-0.1048%,-0.0933%,$4.0k
169,Smooth Love Potion-SLP,$0.0037,-3.98%,$3.2m,$3.8m,-6.20%,0.02%,1.20,-0.0267%,-0.0287%,$36.7k
170,Quant-QNT,$88.85,-4.50%,$3.2m,$56.1k,+17.49%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,APENFT-NFT,$0.0000,-1.25%,$3.2m,$402.4k,-5.50%,0.00%,0.13,-0.1549%,+0.1020%,$1.1k
172,Siacoin-SC,$0.0038,-4.23%,$3.1m,$882.1k,-1.64%,0.00%,0.28,-0.0318%,-0.0578%,$3.5k
173,Dora Factory-DORA,$2.55,-8.33%,$2.8m,$240.5k,-5.94%,0.00%,0.09,-0.0980%,+0.0874%,$4.6k
174,Tornado Cash-TORN,$8.16,-5.82%,$2.4m,$825.7k,-12.48%,0.00%,0.34,+0.0426%,+0.0073%,$20.4k
175,Conflux Network-CFX,$0.0510,-3.31%,$2.4m,$1.0m,-7.91%,0.00%,0.42,+0.0013%,-0.0031%,$496.3
176,Gods Unchained-GODS,$0.3145,-10.43%,$2.3m,$438.0k,-7.49%,0.00%,0.19,+0.0059%,-0.0230%,$30.9k
177,Chain-XCN,$0.0718,-1.88%,$2.3m,$1.1m,+3.90%,0.00%,0.47,-0.2611%,-0.2927%,$0.0
178,UMA-UMA,$2.58,-8.30%,$2.3m,$788.4k,-8.91%,0.00%,0.34,+0.0824%,-0.1177%,$510.7
179,Everdome-DOME,$0.0015,-16.02%,$2.3m,$549.1k,-39.49%,0.00%,0.24,+0.0392%,+0.0041%,$55.5k
180,Wrapped NXM-WNXM,$15.45,-3.35%,$2.3m,$396.4k,-14.92%,0.00%,0.17,+0.0063%,-0.0600%,$881.8
181,Akropolis -AKRO,$0.0034,-4.80%,$2.2m,$285.4k,+3.86%,0.00%,0.13,+0.0100%,+0.0100%,$375.3
182,Moonbeam-GLMR,$0.4841,-5.99%,$2.2m,$2.1m,-2.05%,0.01%,0.95,-0.0791%,-0.0805%,$32.7k
183,Tribe-TRIBE,$0.2766,-1.79%,$2.2m,$126.7k,+20.72%,0.00%,0.06,-0.5253%,-0.4670%,$19.1
184,DeFi FTX-DEFI,"$2,687.00",-5.08%,$2.1m,$3.6m,+1.39%,0.02%,1.67,-0.0052%,-0.0071%,$163.6
185,Shitcoin Index FTX-SHIT,"$2,382.10",-5.18%,$2.0m,$11.5m,-1.28%,0.05%,5.72,-0.0107%,-0.0113%,$275.7
186,Bancor-BNT,$0.4521,-3.14%,$2.0m,$1.7m,+0.18%,0.01%,0.85,-0.1580%,+0.0210%,$119.0
187,Chia Network-XCH,$35.35,-0.67%,$2.0m,$1.1m,+0.26%,0.00%,0.54,-0.1887%,+0.1145%,$6.1k
188,Biconomy-BICO,$0.5133,+0.54%,$1.8m,$860.8k,-9.40%,0.00%,0.47,+0.0262%,-0.0423%,$734.3
189,Secret-SCRT,$1.04,+2.25%,$1.8m,$823.5k,+0.46%,0.00%,0.47,-0.0366%,-0.0370%,$14.2k
190,PancakeSwap-CAKE,$3.94,-4.89%,$1.7m,$3.1m,-9.35%,0.01%,1.80,-0.0018%,-0.0095%,$25.1k
191,Alchemy Pay-ACH,$0.0120,-6.60%,$1.7m,$354.7k,-12.15%,0.00%,0.21,+0.0100%,+0.0100%,$125.4
192,Kadena-KDA,$1.46,-3.02%,$1.6m,$992.3k,-4.86%,0.00%,0.61,+0.0177%,+0.0177%,$5.2k
193,Casper-CSPR,$0.0258,-4.34%,$1.5m,$495.8k,-9.87%,0.00%,0.33,+0.0563%,-0.1041%,$13.5k
