,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
52,Holo-HOT,$0.0021,+0.02%,$52.1m,$6.2m,+14.80%,0.03%,0.12,+0.0068%,+0.0053%,$147.8k
53,Harmony-ONE,$0.0207,+1.32%,$49.9m,$15.3m,+6.96%,0.06%,0.31,+0.0085%,+0.0063%,$69.4k
54,OmiseGO-OMG,$1.83,-0.33%,$47.4m,$12.3m,+0.92%,0.05%,0.26,+0.0135%,-0.0020%,$27.6k
55,Kusama-KSM,$49.60,-1.27%,$47.0m,$16.4m,-14.65%,0.07%,0.35,-0.0029%,-0.0100%,$52.9k
56,ZCash-ZEC,$63.35,-0.42%,$46.0m,$22.1m,-9.23%,0.09%,0.48,-0.0052%,+0.0160%,$99.3k
57,Balancer-BAL,$7.41,+4.56%,$45.8m,$18.5m,+8.82%,0.08%,0.40,-0.0040%,+0.0043%,$63.9k
58,THORChain-RUNE,$1.90,-0.66%,$45.6m,$22.5m,+3.32%,0.09%,0.49,+0.0072%,+0.0075%,$54.2k
59,Kyber Network Crystal-KNC,$1.67,-0.45%,$44.6m,$18.2m,+0.61%,0.08%,0.41,-0.0019%,+0.0083%,$46.4k
60,Flow (Dapper labs)-FLOW,$1.91,-1.46%,$44.4m,$25.1m,-5.61%,0.10%,0.56,+0.0006%,+0.0012%,$72.0k
61,BitDAO-BIT,$0.6222,-0.92%,$41.2m,$26.7m,+6.86%,0.11%,0.65,-0.2905%,-0.2899%,$288.3k
62,Lido DAO Token-LDO,$2.05,+1.73%,$40.5m,$18.6m,+6.83%,0.08%,0.46,-0.0257%,-0.0243%,$57.0k
63,FOOTBALL-FOOTBALL,"$1,137.92",+1.14%,$40.5m,$7.5m,-1.33%,0.03%,0.18,+0.0100%,+0.2623%,$29.6k
64,Dusk Network-DUSK,$0.1451,+7.56%,$40.1m,$5.8m,+57.26%,0.02%,0.14,-0.0113%,-0.0155%,$73.0k
65,Zilliqa-ZIL,$0.0358,-0.41%,$39.3m,$24.3m,+4.18%,0.10%,0.62,+0.0050%,+0.0035%,$16.3k
66,1inch-1INCH,$0.6607,-1.06%,$39.1m,$23.6m,-4.80%,0.10%,0.60,-0.0028%,+0.0147%,$42.0k
67,Celsius-CEL,$1.51,+5.85%,$38.8m,$27.5m,+3.27%,0.11%,0.71,-0.0877%,-0.1569%,$254.8k
68,NEO-NEO,$9.22,-0.59%,$38.5m,$14.2m,+0.25%,0.06%,0.37,-0.0128%,+0.0112%,$18.5k
69,Stellar Lumens-XLM,$0.1046,-0.43%,$38.4m,$37.4m,+2.28%,0.15%,0.97,+0.0053%,-0.0051%,$27.4k
70,Tezos-XTZ,$1.52,-1.54%,$38.1m,$27.3m,-0.26%,0.11%,0.72,+0.0058%,+0.0102%,$42.3k
71,Flamingo-FLM,$0.1170,-1.82%,$34.0m,$18.7m,-7.80%,0.08%,0.55,-0.0144%,-0.0197%,$42.8k
72,VeChain-VET,$0.0243,-1.34%,$33.6m,$17.0m,+0.97%,0.07%,0.51,+0.0078%,+0.0083%,$17.7k
73,Compound-COMP,$47.78,-0.50%,$32.8m,$22.5m,-6.81%,0.09%,0.69,+0.0079%,+0.0287%,$24.9k
74,Internet Computer-ICP,$6.65,+4.55%,$32.5m,$14.0m,+6.71%,0.06%,0.43,+0.0015%,+0.0031%,$68.9k
75,Enjin Coin-ENJ,$0.5240,-1.09%,$31.2m,$15.1m,-3.01%,0.06%,0.48,+0.0048%,+0.0014%,$83.3k
76,Dash-DASH,$47.42,+0.89%,$30.8m,$15.4m,-1.97%,0.06%,0.50,+0.0256%,-0.0082%,$21.4k
77,The Graph-GRT,$0.1023,-0.20%,$30.6m,$21.8m,-0.78%,0.09%,0.71,+0.0133%,-0.0100%,$29.6k
78,Storj-STORJ,$0.5483,+0.45%,$29.2m,$11.5m,+0.18%,0.05%,0.40,+0.0075%,+0.0108%,$30.4k
79,Cartesi-CTSI,$0.1396,-1.88%,$26.6m,$3.4m,+15.80%,0.01%,0.13,-0.0586%,-0.0843%,$23.3k
80,Elrond-EGLD,$51.34,+0.69%,$26.6m,$16.2m,-1.33%,0.07%,0.61,+0.0002%,+0.0092%,$26.4k
81,Loopring-LRC,$0.3571,-1.91%,$26.3m,$13.7m,-5.89%,0.06%,0.52,+0.0061%,+0.0065%,$14.2k
82,Icon-ICX,$0.2743,+2.82%,$26.0m,$4.8m,+15.20%,0.02%,0.19,+0.0045%,+0.0052%,$39.2k
83,SKALE Network-SKL,$0.0493,+0.48%,$25.1m,$6.0m,+2.71%,0.02%,0.24,+0.0069%,+0.0069%,$77.2k
84,MyNeighborAlice-ALICE,$2.10,+0.25%,$24.3m,$10.7m,+0.00%,0.04%,0.44,+0.0078%,+0.0067%,$9.0k
85,Coin98-C98,$0.4298,-2.20%,$24.0m,$13.9m,-8.81%,0.06%,0.58,+0.0004%,+0.0025%,$40.9k
86,1000XEC-1000XEC,$0.0429,-1.67%,$24.0m,$6.8m,-14.38%,0.03%,0.29,+0.0009%,+0.0095%,$63.6k
87,Oasis Network-ROSE,$0.0636,-0.65%,$23.7m,$11.8m,-3.64%,0.05%,0.50,+0.0077%,+0.0081%,$11.4k
88,Dent-DENT,$0.0010,+0.64%,$23.2m,$6.2m,+8.83%,0.03%,0.27,+0.0028%,-0.0046%,$49.3k
89,Chromia-CHR,$0.1807,+1.19%,$23.2m,$8.9m,-5.19%,0.04%,0.38,+0.0056%,+0.0054%,$14.8k
90,Hedera-HBAR,$0.0615,+1.14%,$23.1m,$9.2m,+0.97%,0.04%,0.40,+0.0010%,+0.0073%,$37.2k
91,Reserve Rights-RSR,$0.0063,+1.12%,$22.8m,$14.8m,-0.34%,0.06%,0.65,+0.0075%,+0.0110%,$7.8k
92,Kava-KAVA,$1.67,-0.76%,$22.1m,$11.7m,-0.67%,0.05%,0.53,+0.0075%,+0.0041%,$13.4k
93,Injective Protocol-INJ,$1.55,+0.49%,$22.0m,$2.8m,+46.46%,0.01%,0.13,+0.0100%,+0.0080%,$91.8k
94,Ren-REN,$0.1244,+2.34%,$21.3m,$8.2m,+13.27%,0.03%,0.39,-0.0040%,+0.0057%,$44.2k
95,Mask Network-MASK,$1.36,+3.08%,$20.8m,$7.4m,+14.11%,0.03%,0.36,+0.0215%,+0.0000%,$17.5k
96,Iota-IOTA,$0.2824,-2.09%,$19.8m,$11.2m,-6.63%,0.05%,0.57,+0.0091%,+0.0055%,$23.1k
97,Terra Classic-LUNC,$0.0003,+40.40%,$19.7m,$1.8m,+7.78%,0.01%,0.09,+0.0100%,+0.0100%,$337.8k
98,Ontology-ONT,$0.2385,-0.49%,$19.2m,$9.0m,+2.41%,0.04%,0.47,-0.0091%,+0.0045%,$16.0k
99,Bella Protocol-BEL,$0.6766,-1.03%,$19.2m,$4.0m,-13.50%,0.02%,0.21,+0.0100%,+0.0100%,$33.0k
100,Qtum-QTUM,$3.17,+0.10%,$18.8m,$15.9m,+4.27%,0.07%,0.85,+0.0065%,+0.0038%,$6.3k
101,iExec RLC-RLC,$1.11,-0.06%,$18.5m,$6.7m,+3.87%,0.03%,0.36,-0.0955%,-0.0262%,$17.0k
102,Jasmy-JASMY,$0.0087,-1.27%,$18.5m,$11.7m,+0.45%,0.05%,0.64,+0.0072%,+0.0075%,$10.0k
103,Bluzelle-BLZ,$0.0930,-1.69%,$18.0m,$7.0m,-2.54%,0.03%,0.39,+0.0100%,+0.0053%,$20.8k
104,Maker-MKR,$742.80,+0.15%,$17.8m,$15.8m,-3.42%,0.07%,0.89,+0.0101%,+0.0075%,$3.8k
105,FTX Token-FTT,$26.29,+0.64%,$17.6m,$68.7m,+1.35%,0.28%,3.89,-0.0075%,-0.0073%,$3.3k
106,Project Galaxy-GAL,$2.46,-0.31%,$17.6m,$12.1m,+4.34%,0.05%,0.69,-0.0023%,+0.0004%,$10.2k
107,Basic Attention Token-BAT,$0.3402,-1.04%,$17.6m,$11.0m,-4.33%,0.05%,0.62,+0.0020%,+0.0065%,$12.8k
108,LUNA2-LUNA2,n/a,n/a,$17.5m,$4.2m,+22.95%,0.02%,0.24,+0.0100%,+0.0100%,$23.8k
109,Swipe-SXP,$0.3714,-1.63%,$17.5m,$8.2m,-5.10%,0.03%,0.47,+0.0046%,+0.0016%,$21.6k
110,Litentry-LIT,$0.7190,+1.20%,$17.3m,$5.1m,+4.52%,0.02%,0.30,+0.0100%,+0.0100%,$13.2k
111,Raydium-RAY,$0.6558,+0.38%,$17.3m,$7.8m,-1.45%,0.03%,0.45,+0.0056%,+0.0054%,$13.7k
112,Horizen-ZEN,$15.95,-1.71%,$16.7m,$6.9m,-13.55%,0.03%,0.41,+0.0029%,+0.0092%,$19.8k
113,Arweave-AR,$10.08,+0.28%,$16.4m,$13.0m,+1.17%,0.05%,0.79,+0.0071%,+0.0067%,$16.0k
114,Audius-AUDIO,$0.2864,-1.65%,$16.3m,$7.9m,-3.16%,0.03%,0.48,+0.0044%,+0.0027%,$1.3k
115,NEM-XEM,$0.0436,-0.24%,$15.9m,$8.8m,-1.54%,0.04%,0.56,-0.0183%,+0.0156%,$12.9k
116,Bitcoin SV-BSV,$53.15,+0.42%,$15.2m,$32.8m,+0.54%,0.14%,2.15,+0.0151%,+0.0082%,$4.3k
117,Metal-MTL,$1.16,+1.18%,$15.2m,$6.6m,+11.17%,0.03%,0.44,-0.0231%,-0.0065%,$1.5k
118,Celo-CELO,$0.8297,+0.30%,$14.9m,$9.2m,+1.90%,0.04%,0.62,+0.0101%,+0.0012%,$14.1k
119,0x-ZRX,$0.2945,-0.12%,$14.8m,$8.4m,+0.64%,0.03%,0.57,+0.0049%,+0.0047%,$6.2k
120,Reef-REEF,$0.0037,-1.73%,$14.6m,$4.5m,+2.53%,0.02%,0.31,-0.0016%,-0.0054%,$3.6k
121,BakeryToken-BAKE,$0.2487,-0.28%,$14.6m,$3.6m,-2.06%,0.01%,0.25,+0.0100%,-0.0031%,$10.7k
122,Band Protocol-BAND,$1.30,-1.37%,$14.5m,$5.3m,-2.74%,0.02%,0.36,+0.0013%,+0.0087%,$24.3k
123,Gitcoin-GTC,$2.27,+0.63%,$14.4m,$4.1m,-11.30%,0.02%,0.28,+0.0057%,+0.0100%,$24.8k
124,Badger DAO-BADGER,$5.16,+1.46%,$14.0m,$3.0m,-3.14%,0.01%,0.21,-0.0536%,-0.0586%,$38.7k
125,Origin Protocol-OGN,$0.1713,+0.22%,$13.9m,$7.7m,+5.20%,0.03%,0.56,+0.0100%,+0.0100%,$2.8k
126,BinaryX-BNX,$131.89,-2.23%,$13.5m,$25.4m,-8.51%,0.11%,1.89,+0.0100%,+0.0088%,$16.6k
127,Aragon-ANT,$1.86,+1.90%,$13.0m,$5.7m,-3.05%,0.02%,0.44,-0.0011%,+0.0221%,$22.5k
128,Livepeer-LPT,$10.69,+2.54%,$12.8m,$7.1m,+8.01%,0.03%,0.56,-0.0008%,+0.0142%,$40.1k
129,Immutable X-IMX,$0.8283,+0.06%,$12.6m,$8.6m,-1.29%,0.04%,0.68,+0.0036%,+0.0054%,$6.5k
130,Linear-LINA,$0.0083,-0.22%,$12.6m,$4.7m,-7.02%,0.02%,0.37,+0.0060%,-0.0011%,$33.3k
131,API3-API3,$1.69,+0.08%,$12.0m,$4.5m,-2.99%,0.02%,0.38,+0.0040%,+0.0027%,$1.7k
132,DFI.Money-YFII,$979.23,-1.95%,$11.9m,$18.5m,-1.18%,0.08%,1.55,-0.0600%,-0.2214%,$27.4k
133,IOST-IOST,$0.0129,-0.02%,$11.5m,$12.4m,+1.70%,0.05%,1.08,+0.0006%,+0.0107%,$3.1k
134,NKN-NKN,$0.0994,-0.80%,$11.3m,$3.8m,+9.49%,0.02%,0.34,+0.0045%,+0.0010%,$2.7k
135,Coti-COTI,$0.0935,-2.22%,$11.2m,$4.1m,-7.74%,0.02%,0.37,+0.0095%,+0.0076%,$20.4k
136,StormX-STMX,$0.0079,+0.37%,$11.1m,$3.6m,+2.74%,0.01%,0.32,+0.0082%,+0.0093%,$24.7k
137,Ocean Protocol-OCEAN,$0.1641,+0.68%,$10.1m,$3.9m,+4.36%,0.02%,0.39,+0.0100%,+0.0100%,$7.0k
138,SafePal-SFP,$0.3805,+1.32%,$9.6m,$5.4m,-7.12%,0.02%,0.56,+0.0100%,+0.0077%,$14.3k
139,Wootrade-WOO,$0.1544,+0.43%,$9.6m,$4.3m,+0.42%,0.02%,0.45,+0.0100%,+0.0100%,$923.8
140,Automata Network-ATA,$0.1571,+1.08%,$9.4m,$2.7m,-5.67%,0.01%,0.29,+0.0100%,+0.0038%,$9.3k
141,Request-REQ,$0.1209,+9.64%,$9.3m,$1.1m,+225.91%,0.00%,0.12,-0.1342%,-0.1342%,$63.8k
142,Mines of Dalarnia-DAR,$0.2474,-0.24%,$9.2m,$3.0m,-4.81%,0.01%,0.32,+0.0100%,+0.0100%,$2.9k
143,Celer Network-CELR,$0.0178,-1.38%,$9.0m,$4.6m,-4.57%,0.02%,0.51,+0.0100%,+0.0099%,$2.8k
144,Klaytn-KLAY,$0.2273,-0.73%,$8.9m,$5.3m,+4.73%,0.02%,0.60,+0.0029%,-0.0132%,$5.8k
145,Civic-CVC,$0.1423,+0.74%,$8.5m,$7.1m,-1.40%,0.03%,0.84,-0.0003%,+0.0071%,$5.0k
146,IoTeX-IOTX,$0.0361,+0.61%,$7.9m,$6.3m,+0.97%,0.03%,0.80,+0.0100%,+0.0100%,$19.5k
147,Alpha Finance Lab-ALPHA,$0.1178,-0.55%,$7.6m,$5.2m,-2.16%,0.02%,0.68,+0.0048%,+0.0047%,$13.9k
148,DigiByte-DGB,$0.0105,-0.53%,$7.3m,$3.7m,-2.77%,0.02%,0.51,+0.0090%,+0.0100%,$5.6k
149,ARPA Chain-ARPA,$0.0362,-0.75%,$7.2m,$3.5m,-6.24%,0.01%,0.49,+0.0100%,+0.0100%,$3.0k
150,Binance BTCDOM Index-BTCDOM,"$1,171.20",-1.11%,$7.2m,$11.0m,+3.04%,0.05%,1.53,+0.0884%,+0.0624%,$38.3k
151,LooksRare-LOOKS,$0.2705,+0.86%,$6.9m,$13.7m,+0.16%,0.06%,1.99,-0.0011%,+0.0032%,$6.1k
152,TomoChain-TOMO,$0.4892,+1.14%,$6.8m,$3.5m,+1.93%,0.01%,0.51,+0.0065%,+0.0074%,$5.3k
153,Anchor Protocol-ANC,$0.0944,+8.39%,$4.8m,$1.3m,+9.20%,0.01%,0.27,-0.0020%,+0.0012%,$10.8k
154,OKB-OKB,$15.39,+0.78%,$4.8m,$4.6m,+3.51%,0.02%,0.96,+0.0021%,+0.0014%,$0.0
155,Step App-FITFI,$0.0759,-0.48%,$4.8m,$2.8m,+4.65%,0.01%,0.58,+0.0221%,+0.0312%,$11.1k
156,JUST-JST,$0.0272,-0.93%,$4.8m,$1.7m,-1.07%,0.01%,0.35,-0.0020%,-0.0028%,$0.0
157,Altcoin Index FTX-ALT,"$1,934.10",+1.01%,$4.3m,$13.6m,+1.01%,0.06%,3.20,+0.0005%,+0.0003%,$0.0
158,Tether-USDT,$1.0000,+0.00%,$4.1m,$289.7m,+22.56%,1.20%,71.09,+0.0006%,+0.0006%,$0.0
159,Clover Finance-CLV,$0.0971,-4.13%,$3.9m,$605.5k,-12.78%,0.00%,0.16,-0.0974%,-0.0943%,$7.2k
160,Render Token-RNDR,$0.4946,-1.98%,$3.8m,$2.8m,-8.86%,0.01%,0.74,+0.0074%,+0.0066%,$3.5k
161,Crypto.com Coin-CRO,$0.1194,+0.92%,$3.7m,$12.4m,+2.02%,0.05%,3.33,-0.0087%,-0.0171%,$209.6
162,DeFi Binance-DEFI,$756.80,+0.25%,$3.7m,$1.8m,-4.47%,0.01%,0.49,+0.0089%,-0.0039%,$902.3
163,Yield Guild Games-YGG,$0.4877,-2.36%,$3.6m,$4.4m,-3.79%,0.02%,1.21,+0.0084%,+0.0020%,$5.6k
164,Adventure Gold-AGLD,$0.3676,+3.10%,$3.4m,$1.3m,-0.72%,0.01%,0.39,+0.0178%,-0.0154%,$780.2
165,Frax Share-FXS,$6.42,+3.72%,$3.2m,$8.4m,+13.71%,0.03%,2.60,+0.0242%,+0.0233%,$136.7
166,Quant-QNT,$93.61,-1.01%,$3.1m,$51.3k,+1.28%,0.00%,0.02,+0.0100%,+0.0100%,$326.7
167,Biswap-BSW,$0.3037,+3.72%,$3.0m,$1.2m,+34.31%,0.01%,0.41,+0.0100%,+0.0100%,$5.9k
168,APENFT-NFT,$0.0000,-0.65%,$2.9m,$436.9k,+3.78%,0.00%,0.15,-0.0914%,+0.0575%,$798.5
169,Dora Factory-DORA,$2.82,+0.05%,$2.6m,$274.0k,-12.25%,0.00%,0.11,-0.0362%,+0.0920%,$8.6k
170,Mina-MINA,$0.6626,-0.57%,$2.3m,$3.1m,-0.09%,0.01%,1.35,+0.0057%,+0.0187%,$136.8
171,Siacoin-SC,$0.0040,+0.06%,$2.2m,$900.9k,-5.54%,0.00%,0.41,+0.0196%,-0.0062%,$0.0
172,USD Coin-USDC,$1.00,+0.02%,$2.1m,$1.1m,-0.27%,0.00%,0.54,+0.0000%,+0.0000%,$0.0
173,Tornado Cash-TORN,$8.77,-0.51%,$2.0m,$982.2k,-4.87%,0.00%,0.50,-0.1002%,+0.0789%,$667.1
174,Tribe-TRIBE,$0.2862,+0.13%,$2.0m,$87.8k,-1.30%,0.00%,0.04,-0.2222%,-0.1705%,$3.0k
175,Perpetual Protocol-PERP,$0.6761,-0.15%,$1.9m,$1.7m,+1.10%,0.01%,0.89,+0.0221%,+0.0160%,$334.4
176,PancakeSwap-CAKE,$4.14,+1.87%,$1.8m,$3.3m,-7.36%,0.01%,1.84,-0.0026%,-0.0032%,$122.4
177,Smooth Love Potion-SLP,$0.0039,-1.43%,$1.8m,$4.1m,-2.49%,0.02%,2.31,-0.0052%,-0.0098%,$174.0
178,Convex Finance-CVX,$5.44,+2.66%,$1.7m,$4.4m,+6.38%,0.02%,2.56,+0.0569%,+0.0561%,$0.0
179,Moonbeam-GLMR,$0.5202,+0.46%,$1.5m,$2.2m,+4.00%,0.01%,1.44,-0.0350%,-0.0344%,$0.0
180,Conflux Network-CFX,$0.0532,+3.01%,$1.5m,$1.1m,+1.59%,0.00%,0.77,+0.0178%,+0.0287%,$43.5
181,Chia Network-XCH,$35.90,-1.27%,$1.4m,$1.1m,-6.11%,0.00%,0.73,-0.1186%,+0.1299%,$6.4k
182,Spell Token-SPELL,$0.0013,-0.50%,$1.3m,$2.7m,+1.94%,0.01%,2.08,+0.0016%,+0.0057%,$923.2
183,Shitcoin Index FTX-SHIT,"$2,519.50",-0.82%,$1.3m,$11.6m,+0.20%,0.05%,9.12,-0.0067%,-0.0077%,$0.0
184,NYM-NYM,$0.3082,-3.58%,$1.2m,$577.6k,+7.77%,0.00%,0.47,-0.0218%,+0.0315%,$10.4k
185,Akropolis -AKRO,$0.0036,-1.73%,$1.2m,$270.0k,-10.59%,0.00%,0.23,+0.0100%,+0.0100%,$173.0
186,Wrapped NXM-WNXM,$15.96,-0.13%,$1.2m,$464.6k,-3.11%,0.00%,0.40,-0.0287%,+0.0713%,$317.4
187,Chain-XCN,$0.0724,-2.11%,$1.1m,$1.0m,-2.21%,0.00%,0.92,-0.4185%,-0.3730%,$3.4k
188,Everdome-DOME,$0.0017,-1.74%,$1.1m,$854.0k,+8.57%,0.00%,0.78,-0.1965%,+0.4150%,$6.5k
189,DODO-DODO,$0.1282,+1.58%,$1.1m,$1.1m,-4.04%,0.00%,1.03,+0.0189%,+0.0204%,$335.9
190,Gods Unchained-GODS,$0.3560,+0.56%,$1.0m,$499.5k,-0.53%,0.00%,0.48,+0.0177%,+0.0353%,$470.0
191,UMA-UMA,$2.72,-1.00%,$1.0m,$882.5k,-1.61%,0.00%,0.87,+0.0852%,-0.1174%,$0.0
192,Bancor-BNT,$0.4696,+1.29%,$1.0m,$1.7m,+1.76%,0.01%,1.67,-0.0918%,+0.0860%,$1.4k
193,Casper-CSPR,$0.0272,-1.49%,$1.0m,$552.6k,-0.61%,0.00%,0.55,+0.0583%,-0.0090%,$1.3k
