,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
16,STEPN-GMT,$0.6919,+2.78%,$284.8m,$114.9m,+7.64%,0.48%,0.40,-0.0009%,-0.0002%,$486.4k
17,Avalanche-AVAX,$18.90,+0.32%,$281.1m,$138.0m,+1.57%,0.58%,0.49,-0.0001%,+0.0025%,$131.1k
18,Ripple-XRP,$0.3292,-0.17%,$278.1m,$318.8m,-0.09%,1.33%,1.15,+0.0058%,+0.0062%,$189.4k
19,Chainlink-LINK,$7.12,+4.22%,$260.0m,$119.3m,+18.79%,0.50%,0.46,+0.0078%,+0.0089%,$311.7k
20,Tellor-TRB,$18.41,-3.86%,$244.2m,$66.0m,-5.18%,0.28%,0.27,-0.2210%,-0.2632%,$188.8k
21,Polkadot-DOT,$7.23,-0.53%,$239.8m,$265.3m,-0.82%,1.11%,1.11,-0.0053%,-0.0111%,$295.6k
22,The Sandbox-SAND,$0.9658,+4.55%,$212.6m,$88.1m,+14.70%,0.37%,0.41,+0.0070%,+0.0121%,$361.5k
23,NEAR Protocol-NEAR,$4.15,-0.47%,$152.5m,$89.8m,+0.20%,0.38%,0.59,+0.0053%,+0.0058%,$223.0k
24,Unifi Protocol DAO-UNFI,$7.81,+1.59%,$150.4m,$21.5m,-0.81%,0.09%,0.14,+0.0092%,+0.0048%,$72.0k
25,ApeCoin-APE,$4.75,+0.38%,$144.9m,$69.1m,+1.39%,0.29%,0.48,+0.0023%,+0.0069%,$224.9k
26,Bitcoin Cash-BCH,$116.54,-0.78%,$142.3m,$169.9m,+1.38%,0.71%,1.19,-0.0028%,-0.0046%,$66.1k
27,Decentraland-MANA,$0.8123,+4.78%,$129.2m,$45.2m,+16.70%,0.19%,0.35,+0.0087%,+0.0099%,$248.2k
28,Curve DAO Token-CRV,$1.08,+0.59%,$126.5m,$58.6m,+2.12%,0.25%,0.46,-0.0005%,-0.0299%,$136.5k
29,Helium-HNT,$4.21,-7.97%,$124.0m,$21.2m,+35.28%,0.09%,0.17,+0.0096%,+0.0073%,$387.6k
30,SHIBA INU-SHIB,$0.0000,+2.66%,$113.4m,$22.3m,+10.90%,0.09%,0.20,+0.0110%,+0.0069%,$510.4k
31,Waves-WAVES,$4.56,+1.60%,$96.2m,$53.1m,+0.80%,0.22%,0.55,+0.0090%,+0.0051%,$74.8k
32,Algorand-ALGO,$0.3089,+2.50%,$93.8m,$31.8m,+7.57%,0.13%,0.34,-0.0096%,-0.0126%,$56.5k
33,yearn.finance-YFI,"$9,431.36",-0.74%,$89.2m,$39.4m,-5.45%,0.16%,0.44,-0.0044%,+0.0089%,$117.3k
34,Fantom-FTM,$0.2697,+0.47%,$78.9m,$49.2m,+1.56%,0.21%,0.62,+0.0113%,+0.0085%,$43.6k
35,Synthetix Network Token-SNX,$3.00,+2.74%,$78.2m,$35.9m,+2.95%,0.15%,0.46,-0.0120%,-0.0190%,$26.8k
36,ConstitutionDAO-PEOPLE,$0.0210,+2.56%,$77.2m,$28.0m,+7.25%,0.12%,0.36,+0.0089%,-0.0148%,$117.9k
37,Uniswap-UNI,$6.42,+1.96%,$72.6m,$47.8m,+2.57%,0.20%,0.66,-0.0006%,-0.0005%,$41.8k
38,ZCash-ZEC,$63.41,+2.08%,$70.1m,$24.1m,+4.35%,0.10%,0.34,+0.0058%,-0.0036%,$132.1k
39,Tron-TRX,$0.0629,+0.11%,$69.3m,$142.4m,+2.76%,0.60%,2.05,-0.0027%,-0.0034%,$4.3k
40,Gala-GALA,$0.0512,+2.17%,$68.6m,$36.5m,+1.90%,0.15%,0.53,+0.0096%,+0.0087%,$50.5k
41,Aave-AAVE,$87.93,+1.68%,$67.5m,$46.3m,+0.85%,0.19%,0.69,-0.0164%,-0.0076%,$3.5k
42,Ethereum Name Service-ENS,$13.65,-2.52%,$64.5m,$27.9m,-7.90%,0.12%,0.43,+0.0052%,+0.0111%,$12.7k
43,Celsius-CEL,$1.43,+1.57%,$58.0m,$26.5m,+1.80%,0.11%,0.46,-0.0776%,-0.0973%,$337.4k
44,Monero-XMR,$155.09,+1.13%,$55.8m,$47.7m,+5.66%,0.20%,0.85,-0.0702%,-0.0532%,$44.2k
45,Stargate Finance-STG,$0.6174,-4.91%,$55.1m,$15.7m,-3.47%,0.07%,0.28,-0.0765%,-0.0723%,$101.8k
46,CertiK-CTK,$1.00,-1.86%,$54.6m,$11.4m,-6.36%,0.05%,0.21,+0.0100%,+0.0100%,$146.0k
47,dYdX-DYDX,$1.57,+2.21%,$53.3m,$37.9m,+2.66%,0.16%,0.71,+0.0052%,-0.0030%,$6.4k
48,Ravencoin-RVN,$0.0299,+5.40%,$48.7m,$10.3m,+86.70%,0.04%,0.21,+0.0094%,-0.0288%,$56.0k
49,1inch-1INCH,$0.6647,-2.77%,$47.5m,$24.6m,-6.47%,0.10%,0.52,+0.0084%,-0.0032%,$76.2k
50,Enjin Coin-ENJ,$0.5273,+2.53%,$47.2m,$15.5m,+8.20%,0.06%,0.33,-0.0020%,+0.0064%,$130.5k
51,SushiSwap-SUSHI,$1.12,+2.04%,$47.1m,$29.3m,-0.14%,0.12%,0.62,-0.0195%,-0.0119%,$28.1k
52,Compound-COMP,$48.00,+2.39%,$45.6m,$24.3m,+8.56%,0.10%,0.53,-0.0002%,+0.0087%,$47.5k
53,Balancer-BAL,$7.13,-3.62%,$45.5m,$17.2m,-18.26%,0.07%,0.38,-0.0082%,+0.0079%,$108.3k
54,Stellar Lumens-XLM,$0.1050,+0.76%,$45.3m,$36.5m,+1.97%,0.15%,0.80,+0.0077%,-0.0004%,$45.6k
55,THETA-THETA,$1.15,+1.02%,$44.9m,$22.3m,+0.48%,0.09%,0.50,+0.0096%,-0.0040%,$96.6k
56,Kyber Network Crystal-KNC,$1.68,-2.45%,$43.4m,$18.0m,-7.55%,0.08%,0.42,+0.0047%,-0.0075%,$54.4k
57,Kusama-KSM,$50.01,+3.75%,$43.1m,$19.0m,+21.19%,0.08%,0.44,-0.0128%,-0.0166%,$31.2k
58,THORChain-RUNE,$1.91,+1.38%,$38.2m,$21.8m,-0.84%,0.09%,0.57,+0.0082%,+0.0078%,$42.6k
59,Flamingo-FLM,$0.1187,-0.48%,$37.1m,$20.2m,-2.08%,0.08%,0.54,-0.0670%,-0.0537%,$12.9k
60,Flow (Dapper labs)-FLOW,$1.95,+1.48%,$35.7m,$26.6m,-1.37%,0.11%,0.74,+0.0040%,+0.0035%,$4.2k
61,FOOTBALL-FOOTBALL,"$1,131.01",-3.91%,$34.3m,$7.7m,-14.32%,0.03%,0.22,+0.0109%,+0.2577%,$69.2k
62,Lido DAO Token-LDO,$2.00,-0.97%,$29.8m,$17.3m,+0.73%,0.07%,0.58,-0.0132%,-0.0129%,$38.8k
63,Bella Protocol-BEL,$0.6882,+3.33%,$29.8m,$4.5m,+20.64%,0.02%,0.15,+0.0066%,+0.0100%,$39.9k
64,Oasis Network-ROSE,$0.0638,+0.50%,$27.6m,$11.9m,+0.93%,0.05%,0.43,+0.0083%,+0.0079%,$50.8k
65,Terra-LUNA,$1.80,-2.33%,$27.0m,$7.0m,-0.13%,0.03%,0.26,+0.0096%,+0.0151%,$104.2k
66,Ankr-ANKR,$0.0346,+0.55%,$26.9m,$14.7m,-2.05%,0.06%,0.55,-0.0065%,-0.0029%,$24.1k
67,Elrond-EGLD,$51.02,-1.44%,$26.6m,$16.5m,+3.84%,0.07%,0.62,+0.0013%,+0.0007%,$24.7k
68,Coin98-C98,$0.4404,-0.60%,$26.2m,$15.3m,-9.03%,0.06%,0.58,+0.0011%,+0.0073%,$10.8k
69,Dash-DASH,$46.76,+0.73%,$25.4m,$15.6m,+4.63%,0.07%,0.62,+0.0003%,+0.0156%,$6.2k
70,Horizen-ZEN,$16.19,+4.40%,$23.7m,$7.8m,+18.73%,0.03%,0.33,+0.0231%,-0.0016%,$11.2k
71,Tezos-XTZ,$1.54,+2.63%,$23.4m,$28.0m,+2.89%,0.12%,1.20,+0.0016%,-0.0034%,$30.8k
72,1000XEC-1000XEC,$0.0436,-2.13%,$21.9m,$8.0m,-10.41%,0.03%,0.37,-0.0136%,+0.0044%,$58.0k
73,Zilliqa-ZIL,$0.0359,+0.48%,$21.8m,$23.3m,+1.41%,0.10%,1.07,+0.0078%,+0.0077%,$1.8k
74,Loopring-LRC,$0.3644,+3.23%,$21.2m,$14.3m,+8.35%,0.06%,0.68,+0.0103%,+0.0064%,$29.8k
75,Iota-IOTA,$0.2892,+3.28%,$21.2m,$12.1m,+14.94%,0.05%,0.57,+0.0105%,+0.0109%,$16.0k
76,VeChain-VET,$0.0246,+1.89%,$21.1m,$16.5m,+2.79%,0.07%,0.78,+0.0087%,+0.0074%,$4.7k
77,NEO-NEO,$9.25,+1.32%,$20.8m,$14.0m,-1.51%,0.06%,0.67,+0.0054%,-0.0011%,$6.6k
78,The Graph-GRT,$0.1024,+0.72%,$19.9m,$22.0m,+0.87%,0.09%,1.11,+0.0045%,+0.0005%,$2.7k
79,Gitcoin-GTC,$2.25,-1.19%,$19.6m,$4.6m,+1.94%,0.02%,0.23,-0.0083%,+0.0100%,$56.7k
80,Jasmy-JASMY,$0.0088,+1.32%,$19.1m,$11.7m,+1.94%,0.05%,0.61,-0.0046%,+0.0076%,$22.3k
81,iExec RLC-RLC,$1.12,-0.44%,$18.6m,$6.4m,-3.17%,0.03%,0.35,-0.0489%,-0.0243%,$16.1k
82,Chromia-CHR,$0.1786,+1.77%,$18.5m,$9.4m,+1.04%,0.04%,0.51,-0.0041%,-0.0048%,$47.4k
83,Serum-SRM,$0.7991,+2.30%,$18.4m,$25.9m,+3.49%,0.11%,1.40,-0.0024%,+0.0041%,$1.9k
84,Kava-KAVA,$1.68,-0.56%,$18.1m,$11.7m,+0.28%,0.05%,0.65,+0.0057%,+0.0043%,$27.1k
85,Internet Computer-ICP,$6.36,-1.71%,$17.6m,$13.1m,-3.78%,0.05%,0.74,+0.0021%,+0.0025%,$9.0k
86,FTX Token-FTT,$26.14,-0.38%,$16.8m,$67.6m,+0.26%,0.28%,4.03,+0.0019%,+0.0073%,$1.5k
87,MyNeighborAlice-ALICE,$2.08,+2.28%,$16.8m,$10.7m,+3.03%,0.04%,0.64,+0.0080%,+0.0082%,$3.1k
88,Bluzelle-BLZ,$0.0943,-1.28%,$16.3m,$7.2m,-6.80%,0.03%,0.44,+0.0100%,+0.0100%,$7.0k
89,Reserve Rights-RSR,$0.0062,+0.00%,$16.3m,$14.8m,-2.69%,0.06%,0.91,+0.0065%,+0.0083%,$1.0k
90,Harmony-ONE,$0.0204,+0.29%,$16.3m,$14.3m,+0.42%,0.06%,0.88,-0.0027%,+0.0052%,$13.4k
91,BinaryX-BNX,$135.44,+0.31%,$14.8m,$27.8m,+1.21%,0.12%,1.88,+0.0097%,+0.0100%,$13.5k
92,Aragon-ANT,$1.84,+3.14%,$14.6m,$5.9m,-6.14%,0.02%,0.41,-0.0066%,+0.0115%,$20.8k
93,NEM-XEM,$0.0437,+0.89%,$14.0m,$8.9m,+3.01%,0.04%,0.64,+0.0454%,-0.0231%,$2.9k
94,Audius-AUDIO,$0.2909,+2.28%,$13.5m,$8.1m,+3.33%,0.03%,0.60,+0.0064%,+0.0070%,$741.1
95,Project Galaxy-GAL,$2.47,-0.32%,$13.4m,$11.6m,+1.81%,0.05%,0.86,-0.0041%,-0.0031%,$2.9k
96,Maker-MKR,$740.66,-0.20%,$13.3m,$16.4m,-0.25%,0.07%,1.23,+0.0022%,-0.0003%,$11.7k
97,Ontology-ONT,$0.2243,-5.74%,$12.9m,$8.8m,+0.35%,0.04%,0.68,+0.0015%,-0.0002%,$25.3k
98,ARPA Chain-ARPA,$0.0365,+3.22%,$12.7m,$3.8m,+10.96%,0.02%,0.29,+0.0065%,+0.0100%,$68.9k
99,Basic Attention Token-BAT,$0.3440,+2.23%,$12.7m,$11.4m,+4.52%,0.05%,0.90,+0.0057%,+0.0146%,$7.2k
100,DFI.Money-YFII,$992.97,+0.89%,$12.4m,$18.6m,+0.40%,0.08%,1.50,-0.1427%,-0.1365%,$19.7k
101,BitDAO-BIT,$0.6240,+0.22%,$12.1m,$25.1m,+2.65%,0.10%,2.08,-0.1707%,-0.1704%,$140.0k
102,Hedera-HBAR,$0.0608,-1.15%,$11.9m,$9.2m,+8.20%,0.04%,0.77,+0.0076%,+0.0068%,$22.2k
103,OmiseGO-OMG,$1.82,+1.41%,$11.8m,$12.1m,+0.97%,0.05%,1.03,+0.0019%,+0.0117%,$2.8k
104,Terra Classic-LUNC,$0.0002,-3.93%,$11.7m,$1.6m,+9.23%,0.01%,0.14,+0.0100%,+0.0100%,$28.6k
105,Mask Network-MASK,$1.32,+2.12%,$11.0m,$6.6m,+1.10%,0.03%,0.60,+0.0020%,+0.0122%,$1.8k
106,Bitcoin SV-BSV,$52.77,+0.88%,$11.0m,$32.5m,+0.69%,0.14%,2.96,+0.0100%,+0.0085%,$3.2k
107,Storj-STORJ,$0.5443,+0.91%,$10.9m,$11.5m,+1.75%,0.05%,1.05,+0.0099%,+0.0050%,$2.4k
108,Coti-COTI,$0.0948,+0.43%,$10.9m,$4.4m,-4.87%,0.02%,0.41,+0.0100%,+0.0011%,$10.3k
109,Litentry-LIT,$0.7100,+0.28%,$10.8m,$4.9m,+1.51%,0.02%,0.45,+0.0100%,+0.0100%,$938.6
110,Metal-MTL,$1.15,-0.64%,$10.8m,$5.9m,-2.07%,0.02%,0.55,-0.0025%,-0.0140%,$5.2k
111,Qtum-QTUM,$3.17,+0.04%,$10.4m,$15.2m,-0.18%,0.06%,1.46,+0.0036%,+0.0106%,$3.1k
112,Origin Protocol-OGN,$0.1710,+1.14%,$10.1m,$7.4m,+2.99%,0.03%,0.73,+0.0100%,+0.0100%,$228.8
113,Yield Guild Games-YGG,$0.4981,-4.10%,$10.1m,$4.6m,-7.50%,0.02%,0.46,+0.0107%,+0.0031%,$13.4k
114,Arweave-AR,$10.04,-0.93%,$9.7m,$12.9m,-2.09%,0.05%,1.33,+0.0054%,+0.0025%,$2.1k
115,BakeryToken-BAKE,$0.2505,+1.05%,$9.5m,$3.7m,-2.62%,0.02%,0.39,-0.0082%,-0.0082%,$16.3k
116,Swipe-SXP,$0.3806,+0.87%,$9.3m,$8.6m,+3.29%,0.04%,0.93,+0.0074%,+0.0077%,$7.1k
117,Dusk Network-DUSK,$0.1350,-3.33%,$9.3m,$3.7m,+0.66%,0.02%,0.40,-0.0149%,-0.0064%,$3.4k
118,Ren-REN,$0.1213,+0.21%,$9.3m,$7.3m,-1.97%,0.03%,0.78,+0.0016%,+0.0042%,$2.4k
119,LooksRare-LOOKS,$0.2692,-1.62%,$9.1m,$13.7m,-2.59%,0.06%,1.52,+0.0002%,-0.0002%,$7.3k
120,Linear-LINA,$0.0083,+3.22%,$8.9m,$5.0m,+6.41%,0.02%,0.56,-0.0077%,+0.0085%,$9.3k
121,Immutable X-IMX,$0.8280,+0.70%,$8.9m,$8.7m,+0.30%,0.04%,0.97,+0.0062%,+0.0050%,$96.4
122,SafePal-SFP,$0.3761,+1.27%,$8.7m,$5.8m,-10.66%,0.02%,0.66,+0.0100%,+0.0100%,$11.2k
123,Band Protocol-BAND,$1.31,-0.11%,$8.5m,$5.4m,-0.16%,0.02%,0.64,-0.0030%,+0.0076%,$2.8k
124,API3-API3,$1.79,+0.01%,$8.2m,$4.6m,+2.33%,0.02%,0.56,+0.0152%,+0.0093%,$2.2k
125,Badger DAO-BADGER,$5.16,+7.84%,$8.1m,$2.9m,+17.17%,0.01%,0.36,-0.0047%,-0.1007%,$3.7k
126,Ocean Protocol-OCEAN,$0.1623,+0.45%,$8.1m,$3.7m,-0.15%,0.02%,0.46,+0.0100%,+0.0100%,$7.7k
127,Mines of Dalarnia-DAR,$0.2479,+0.45%,$7.8m,$3.1m,+7.18%,0.01%,0.40,+0.0100%,+0.0100%,$1.6k
128,Dent-DENT,$0.0010,+1.26%,$7.7m,$5.7m,+5.16%,0.02%,0.73,-0.0056%,-0.0025%,$4.9k
129,StormX-STMX,$0.0080,+3.72%,$7.6m,$3.5m,-0.76%,0.01%,0.46,+0.0008%,-0.0047%,$6.2k
130,Livepeer-LPT,$10.40,+3.83%,$7.6m,$6.6m,+4.96%,0.03%,0.87,-0.0117%,+0.0127%,$693.7
131,Holo-HOT,$0.0021,+1.41%,$7.5m,$5.3m,-2.47%,0.02%,0.71,+0.0082%,+0.0073%,$8.3k
132,IOST-IOST,$0.0129,+0.75%,$7.5m,$12.2m,+0.09%,0.05%,1.62,+0.0113%,+0.0039%,$3.9k
133,SKALE Network-SKL,$0.0489,+0.64%,$7.5m,$5.8m,+2.54%,0.02%,0.78,+0.0072%,+0.0051%,$3.8k
134,Crypto.com Coin-CRO,$0.1184,-0.61%,$7.4m,$12.1m,+0.28%,0.05%,1.64,-0.0331%,-0.0142%,$3.7k
135,Celer Network-CELR,$0.0175,+0.55%,$7.4m,$4.8m,-3.67%,0.02%,0.65,+0.0100%,+0.0100%,$164.4
136,NKN-NKN,$0.1002,+0.47%,$7.4m,$3.5m,+0.10%,0.01%,0.47,+0.0100%,+0.0100%,$1.7k
137,Celo-CELO,$0.8258,-0.48%,$7.3m,$9.0m,+1.17%,0.04%,1.23,+0.0088%,+0.0104%,$10.2k
138,LUNA2-LUNA2,n/a,n/a,$7.1m,$3.4m,-5.91%,0.01%,0.48,+0.0100%,+0.0100%,$51.7k
139,Reef-REEF,$0.0038,+0.59%,$7.1m,$4.4m,+0.51%,0.02%,0.62,+0.0055%,+0.0048%,$3.4k
140,DigiByte-DGB,$0.0105,+0.60%,$7.0m,$3.8m,+5.49%,0.02%,0.54,+0.0100%,+0.0100%,$6.7k
141,Wootrade-WOO,$0.1527,+0.23%,$7.0m,$4.3m,-3.14%,0.02%,0.62,+0.0100%,+0.0100%,$106.3
142,Automata Network-ATA,$0.1554,+1.19%,$6.8m,$2.9m,+4.59%,0.01%,0.43,-0.0034%,+0.0100%,$138.1
143,0x-ZRX,$0.2943,+0.64%,$6.6m,$8.4m,+0.67%,0.04%,1.26,-0.0005%,+0.0031%,$1.5k
144,Alpha Finance Lab-ALPHA,$0.1183,-0.63%,$6.3m,$5.3m,+2.45%,0.02%,0.84,-0.0065%,+0.0141%,$16.1k
145,Raydium-RAY,$0.6503,+1.94%,$6.3m,$7.9m,+1.68%,0.03%,1.25,-0.0070%,-0.0038%,$5.6k
146,Cartesi-CTSI,$0.1413,+2.68%,$5.8m,$3.1m,-0.20%,0.01%,0.53,-0.0588%,-0.0404%,$192.1
147,Akropolis -AKRO,$0.0037,+1.99%,$5.6m,$298.3k,+1.53%,0.00%,0.05,+0.0100%,+0.0100%,$38.8k
148,Icon-ICX,$0.2665,+1.07%,$5.5m,$4.2m,+2.57%,0.02%,0.76,+0.0015%,+0.0035%,$5.0
149,IoTeX-IOTX,$0.0337,-2.10%,$5.5m,$6.2m,-4.47%,0.03%,1.13,+0.0100%,+0.0100%,$449.4
150,Civic-CVC,$0.1412,-0.13%,$5.5m,$7.2m,+3.64%,0.03%,1.32,+0.0071%,+0.0090%,$158.8
151,Binance BTCDOM Index-BTCDOM,"$1,187.20",-0.75%,$5.4m,$10.6m,+7.53%,0.04%,1.97,+0.0717%,+0.1328%,$6.2k
152,Adventure Gold-AGLD,$0.3540,-3.63%,$5.0m,$1.3m,-9.17%,0.01%,0.26,+0.0181%,+0.0158%,$13.2k
153,TomoChain-TOMO,$0.4825,-0.19%,$4.4m,$3.4m,+1.21%,0.01%,0.78,+0.0042%,+0.0062%,$343.6
154,Klaytn-KLAY,$0.2288,+0.07%,$3.9m,$5.1m,+1.78%,0.02%,1.29,-0.0051%,+0.0083%,$124.7
155,APENFT-NFT,$0.0000,+0.16%,$3.9m,$437.6k,+11.99%,0.00%,0.11,+0.0086%,+0.0231%,$64.7
156,JUST-JST,$0.0274,+0.61%,$3.9m,$1.7m,+4.29%,0.01%,0.44,-0.0047%,+0.0200%,$0.0
157,OKB-OKB,$15.25,-1.58%,$3.9m,$4.4m,-0.33%,0.02%,1.15,+0.0030%,+0.0028%,$0.0
158,Mina-MINA,$0.6669,+1.33%,$3.8m,$3.1m,+7.59%,0.01%,0.81,+0.0050%,+0.0018%,$471.8
159,Clover Finance-CLV,$0.1016,+8.10%,$3.4m,$700.8k,+17.94%,0.00%,0.21,-0.0265%,-0.1262%,$16.1k
160,Injective Protocol-INJ,$1.55,+0.08%,$3.2m,$1.9m,-0.37%,0.01%,0.60,+0.0100%,+0.0100%,$67.8
161,Smooth Love Potion-SLP,$0.0040,-2.15%,$3.1m,$4.2m,-9.95%,0.02%,1.34,-0.0166%,-0.0123%,$2.7k
162,Step App-FITFI,$0.0760,+0.07%,$3.1m,$2.6m,+1.55%,0.01%,0.84,-0.0031%,+0.0206%,$852.7
163,Tether-USDT,$1.0000,-0.01%,$2.9m,$292.8m,+24.51%,1.22%,101.59,+0.0004%,+0.0003%,$0.0
164,Tornado Cash-TORN,$8.80,+0.92%,$2.9m,$1.0m,-7.81%,0.00%,0.36,+0.0070%,-0.0630%,$108.4
165,Altcoin Index FTX-ALT,"$1,912.60",+0.45%,$2.8m,$13.5m,+0.41%,0.06%,4.86,-0.0018%,-0.0026%,$0.0
166,DeFi Binance-DEFI,$754.60,+0.73%,$2.7m,$1.9m,+10.21%,0.01%,0.71,+0.0100%,+0.0100%,$2.3k
167,Tribe-TRIBE,$0.2869,+6.80%,$2.6m,$89.7k,-4.25%,0.00%,0.03,-0.0947%,-0.2451%,$0.0
168,UMA-UMA,$2.76,-0.02%,$2.5m,$916.4k,+2.83%,0.00%,0.37,-0.1579%,+0.1213%,$525.1
169,Dora Factory-DORA,$2.80,-2.55%,$2.5m,$312.4k,-18.23%,0.00%,0.13,-0.0585%,+0.0133%,$138.5
170,Quant-QNT,$94.35,+1.54%,$2.5m,$50.0k,-8.73%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,Gods Unchained-GODS,$0.3540,-1.47%,$2.3m,$507.9k,-18.55%,0.00%,0.22,+0.0223%,+0.0397%,$2.7k
172,Perpetual Protocol-PERP,$0.6811,+0.52%,$2.2m,$1.6m,-4.21%,0.01%,0.74,-0.0038%,-0.0206%,$686.6
173,Exchange Token Index FTX-EXCH,"$6,685.40",-0.89%,$1.9m,$3.9m,+15.24%,0.02%,2.10,-0.0039%,-0.0053%,$0.0
174,NYM-NYM,$0.3208,-0.50%,$1.7m,$540.5k,-0.61%,0.00%,0.31,-0.0100%,+0.0263%,$2.1k
175,Wrapped NXM-WNXM,$16.02,-0.68%,$1.7m,$474.0k,-6.86%,0.00%,0.28,+0.0320%,+0.0748%,$937.3
176,Chain-XCN,$0.0741,-0.56%,$1.6m,$1.1m,+4.09%,0.00%,0.65,-0.7955%,-0.8377%,$6.2
177,Render Token-RNDR,$0.5098,-0.15%,$1.6m,$3.1m,-1.06%,0.01%,1.97,+0.0074%,+0.0088%,$0.0
178,Request-REQ,$0.1106,+0.37%,$1.4m,$333.2k,+63.89%,0.00%,0.23,+0.4613%,+0.4613%,$5.8k
179,Spell Token-SPELL,$0.0013,-0.08%,$1.4m,$2.6m,-1.11%,0.01%,1.83,-0.0038%,-0.0022%,$918.0
180,Convex Finance-CVX,$5.30,+0.19%,$1.3m,$4.1m,+0.04%,0.02%,3.28,+0.0007%,+0.0007%,$0.0
181,Conflux Network-CFX,$0.0514,+1.53%,$1.2m,$1.1m,+3.96%,0.00%,0.91,-0.0872%,+0.0913%,$152.9
182,Moonbeam-GLMR,$0.5179,-1.48%,$1.2m,$2.1m,+3.03%,0.01%,1.79,-0.0129%,-0.0128%,$0.0
183,Siacoin-SC,$0.0040,+0.16%,$1.1m,$947.0k,-1.05%,0.00%,0.83,-0.0009%,-0.0065%,$2.0
184,Frax Share-FXS,$6.30,+1.62%,$1.1m,$7.4m,+4.93%,0.03%,6.51,+0.0034%,+0.0041%,$0.0
185,Chia Network-XCH,$36.39,-0.27%,$1.0m,$1.1m,-0.25%,0.00%,1.08,+0.2388%,-0.2124%,$544.7
186,Anchor Protocol-ANC,$0.0876,-0.56%,$1.0m,$1.2m,+2.92%,0.01%,1.21,-0.0092%,-0.0025%,$4.8k
187,Alien Worlds-TLM,$0.0248,+0.33%,$969.3k,$1.3m,+3.79%,0.01%,1.32,+0.0036%,+0.0038%,$15.1
188,Everdome-DOME,$0.0017,-1.70%,$955.5k,$800.8k,+3.39%,0.00%,0.84,+0.1037%,-0.1168%,$8.3k
189,DODO-DODO,$0.1267,+1.12%,$952.1k,$1.1m,-18.16%,0.00%,1.21,+0.0014%,+0.0032%,$0.0
190,Shitcoin Index FTX-SHIT,"$2,535.90",+0.47%,$949.5k,$11.6m,+92.14%,0.05%,12.18,+0.0020%,-0.0011%,$0.0
191,Green Satoshi Token-GST,$0.0358,-4.36%,$906.9k,$4.1m,-4.99%,0.02%,4.53,-0.0891%,-0.0019%,$585.0
192,PancakeSwap-CAKE,$4.08,+2.12%,$872.8k,$3.6m,+2.47%,0.02%,4.15,-0.0009%,-0.0007%,$612.5
193,Baby Doge Coin-BABYDOGE,$0.0000,+0.67%,$763.7k,$1.4m,+0.05%,0.01%,1.84,+0.0586%,+0.0067%,$1.9k
