,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
21,The Sandbox-SAND,$0.9672,+4.56%,$262.0m,$89.5m,+16.44%,0.38%,0.34,+0.0121%,+0.0064%,$396.8k
22,Polkadot-DOT,$7.29,+0.17%,$252.0m,$268.4m,+0.45%,1.13%,1.06,-0.0088%,+0.0059%,$291.6k
23,Tellor-TRB,$18.76,-0.05%,$213.3m,$62.6m,-9.70%,0.26%,0.29,-0.2121%,-0.1236%,$263.6k
24,Unifi Protocol DAO-UNFI,$8.00,+4.54%,$177.4m,$21.4m,-0.77%,0.09%,0.12,+0.0063%,+0.0020%,$187.9k
25,NEAR Protocol-NEAR,$4.23,+1.82%,$159.5m,$90.9m,+2.14%,0.38%,0.57,+0.0047%,-0.0002%,$175.6k
26,ApeCoin-APE,$4.78,+1.07%,$142.2m,$69.4m,+2.75%,0.29%,0.49,+0.0042%,+0.0024%,$86.3k
27,Decentraland-MANA,$0.8074,+3.16%,$138.8m,$43.6m,+11.64%,0.18%,0.31,+0.0096%,+0.0111%,$221.1k
28,Bitcoin Cash-BCH,$117.58,+0.28%,$129.8m,$170.9m,+2.33%,0.72%,1.32,-0.0037%,-0.0129%,$56.0k
29,Curve DAO Token-CRV,$1.10,+3.17%,$126.1m,$59.4m,+2.51%,0.25%,0.47,-0.0403%,-0.0195%,$150.4k
30,SHIBA INU-SHIB,$0.0000,+4.88%,$123.0m,$22.1m,+10.47%,0.09%,0.18,+0.0067%,+0.0084%,$512.6k
31,Helium-HNT,$4.36,+4.27%,$118.5m,$20.4m,+20.98%,0.09%,0.17,+0.0032%,+0.0041%,$274.3k
32,Waves-WAVES,$4.60,+2.32%,$97.2m,$53.5m,+2.43%,0.23%,0.55,+0.0056%,+0.0088%,$65.2k
33,Algorand-ALGO,$0.3110,+2.98%,$96.8m,$31.7m,+7.98%,0.13%,0.33,-0.0108%,-0.0092%,$58.5k
34,Fantom-FTM,$0.2720,+1.71%,$83.5m,$49.6m,+2.87%,0.21%,0.59,+0.0075%,+0.0128%,$40.8k
35,ConstitutionDAO-PEOPLE,$0.0215,+4.85%,$82.8m,$28.2m,+7.64%,0.12%,0.34,-0.0151%,+0.0086%,$115.9k
36,Uniswap-UNI,$6.44,+2.51%,$79.1m,$48.6m,+4.78%,0.21%,0.61,-0.0029%,+0.0029%,$41.8k
37,Tron-TRX,$0.0634,+0.61%,$76.4m,$143.5m,+2.88%,0.61%,1.88,-0.0030%,-0.0010%,$3.2k
38,Gala-GALA,$0.0515,+2.85%,$70.3m,$36.4m,+2.83%,0.15%,0.52,+0.0085%,+0.0075%,$45.2k
39,yearn.finance-YFI,"$9,408.65",-3.79%,$69.3m,$38.9m,-9.35%,0.16%,0.56,+0.0082%,-0.0004%,$93.1k
40,Aave-AAVE,$88.64,+2.27%,$68.0m,$46.6m,+2.22%,0.20%,0.68,-0.0064%,+0.0035%,$802.7
41,ZCash-ZEC,$63.77,+2.54%,$60.8m,$23.8m,+1.80%,0.10%,0.39,-0.0042%,+0.0178%,$131.6k
42,Synthetix Network Token-SNX,$3.03,+3.90%,$58.9m,$36.4m,+0.95%,0.15%,0.62,-0.0173%,-0.0208%,$10.1k
43,Monero-XMR,$154.80,+0.67%,$58.9m,$47.4m,+6.14%,0.20%,0.81,-0.0486%,-0.0602%,$45.5k
44,Ethereum Name Service-ENS,$13.66,-1.99%,$57.3m,$27.2m,-7.23%,0.11%,0.47,+0.0111%,+0.0057%,$12.0k
45,dYdX-DYDX,$1.58,+2.18%,$53.8m,$37.9m,+2.03%,0.16%,0.71,-0.0040%,+0.0046%,$6.2k
46,Stargate Finance-STG,$0.6253,-0.49%,$51.8m,$15.6m,+3.04%,0.07%,0.30,-0.0777%,-0.0889%,$62.9k
47,Ankr-ANKR,$0.0355,+3.10%,$51.6m,$16.6m,+13.90%,0.07%,0.32,-0.0585%,-0.1178%,$94.3k
48,Kusama-KSM,$50.56,+3.93%,$51.0m,$19.5m,+24.04%,0.08%,0.38,-0.0276%,-0.0418%,$47.4k
49,Celsius-CEL,$1.45,-0.22%,$49.5m,$26.6m,-0.84%,0.11%,0.54,-0.0990%,-0.0701%,$257.9k
50,Stellar Lumens-XLM,$0.1058,+0.72%,$48.3m,$37.1m,+3.32%,0.16%,0.77,-0.0014%,-0.0028%,$44.0k
51,1inch-1INCH,$0.6695,-2.34%,$47.7m,$24.6m,-5.62%,0.10%,0.52,-0.0044%,+0.0045%,$86.1k
52,SushiSwap-SUSHI,$1.15,+2.92%,$47.1m,$30.9m,+2.85%,0.13%,0.66,-0.0112%,+0.0047%,$36.9k
53,Enjin Coin-ENJ,$0.5318,+3.02%,$46.3m,$15.8m,+10.72%,0.07%,0.34,+0.0073%,+0.0019%,$135.9k
54,CertiK-CTK,$0.9857,-2.15%,$45.7m,$9.8m,-17.69%,0.04%,0.21,+0.0100%,+0.0007%,$112.4k
55,THETA-THETA,$1.16,+2.22%,$44.5m,$22.3m,+0.44%,0.09%,0.50,-0.0045%,-0.0019%,$95.9k
56,Kyber Network Crystal-KNC,$1.68,-1.09%,$40.4m,$18.3m,-5.03%,0.08%,0.45,-0.0087%,-0.0022%,$34.5k
57,Serum-SRM,$0.8225,+5.16%,$38.4m,$30.2m,+21.41%,0.13%,0.79,-0.0004%,+0.0062%,$19.9k
58,Balancer-BAL,$7.14,-1.00%,$37.9m,$16.9m,-13.88%,0.07%,0.45,+0.0096%,-0.0021%,$53.6k
59,THORChain-RUNE,$1.93,+2.33%,$37.2m,$21.8m,+2.12%,0.09%,0.59,+0.0080%,+0.0081%,$41.7k
60,Flow (Dapper labs)-FLOW,$1.95,+0.04%,$36.2m,$26.6m,-1.10%,0.11%,0.74,+0.0044%,+0.0042%,$5.7k
61,Holo-HOT,$0.0022,+5.96%,$33.6m,$7.0m,+32.32%,0.03%,0.21,-0.0262%,-0.0598%,$111.2k
62,FOOTBALL-FOOTBALL,"$1,136.11",-3.31%,$33.4m,$7.5m,-11.12%,0.03%,0.22,+0.1275%,+0.0100%,$83.0k
63,Compound-COMP,$48.43,+1.72%,$33.4m,$24.2m,+1.93%,0.10%,0.72,+0.0082%,+0.0024%,$22.6k
64,Bella Protocol-BEL,$0.6861,+2.91%,$32.7m,$4.7m,+20.11%,0.02%,0.14,+0.0100%,+0.0100%,$40.8k
65,Flamingo-FLM,$0.1203,+1.65%,$31.9m,$20.1m,-1.85%,0.08%,0.63,-0.0276%,-0.0175%,$3.5k
66,NEO-NEO,$9.49,+3.98%,$30.2m,$15.6m,+11.51%,0.07%,0.52,-0.0011%,+0.0120%,$14.8k
67,VeChain-VET,$0.0249,+3.34%,$28.0m,$17.3m,+6.41%,0.07%,0.62,+0.0084%,+0.0083%,$7.0k
68,Lido DAO Token-LDO,$2.02,+0.16%,$27.9m,$17.4m,-0.27%,0.07%,0.62,-0.0162%,-0.0159%,$37.8k
69,Elrond-EGLD,$51.27,+0.14%,$27.0m,$16.5m,+2.98%,0.07%,0.61,+0.0018%,+0.0103%,$14.8k
70,Oasis Network-ROSE,$0.0644,+2.75%,$26.6m,$12.0m,-0.61%,0.05%,0.45,+0.0080%,+0.0079%,$7.0k
71,Horizen-ZEN,$16.30,+5.33%,$26.5m,$8.0m,+23.85%,0.03%,0.30,-0.0007%,+0.0227%,$11.5k
72,Terra-LUNA,$1.80,-2.14%,$26.2m,$6.8m,-3.81%,0.03%,0.26,+0.0161%,+0.0070%,$73.8k
73,Tezos-XTZ,$1.55,+2.78%,$25.7m,$28.9m,+4.86%,0.12%,1.12,-0.0037%,+0.0055%,$36.8k
74,Loopring-LRC,$0.3673,+3.90%,$25.3m,$14.8m,+11.63%,0.06%,0.58,+0.0069%,+0.0111%,$30.8k
75,Dash-DASH,$47.16,+1.09%,$24.6m,$16.0m,+4.27%,0.07%,0.65,+0.0155%,-0.0032%,$5.3k
76,Zilliqa-ZIL,$0.0364,+2.29%,$23.7m,$23.6m,+2.85%,0.10%,1.00,+0.0076%,+0.0084%,$3.3k
77,Coin98-C98,$0.4335,-0.94%,$22.9m,$14.6m,-9.27%,0.06%,0.64,+0.0061%,-0.0047%,$3.9k
78,Iota-IOTA,$0.2903,+3.89%,$22.6m,$12.0m,+13.27%,0.05%,0.53,+0.0116%,+0.0172%,$17.9k
79,OmiseGO-OMG,$1.89,+5.78%,$21.6m,$14.5m,+21.67%,0.06%,0.67,+0.0083%,+0.0033%,$7.3k
80,Internet Computer-ICP,$6.61,+2.75%,$21.4m,$13.7m,+1.54%,0.06%,0.64,+0.0023%,+0.0054%,$44.1k
81,Storj-STORJ,$0.5521,+2.01%,$20.7m,$12.2m,+7.75%,0.05%,0.59,+0.0057%,+0.0077%,$15.5k
82,1000XEC-1000XEC,$0.0441,-0.61%,$20.7m,$7.7m,-6.38%,0.03%,0.37,-0.0250%,-0.0803%,$40.8k
83,Cartesi-CTSI,$0.1461,+6.03%,$20.5m,$3.9m,+22.98%,0.02%,0.19,-0.0150%,-0.0212%,$11.6k
84,The Graph-GRT,$0.1041,+2.58%,$19.6m,$22.0m,+0.65%,0.09%,1.12,+0.0026%,+0.0019%,$2.9k
85,MyNeighborAlice-ALICE,$2.12,+3.94%,$19.5m,$11.1m,+8.78%,0.05%,0.57,+0.0074%,+0.0078%,$8.8k
86,Harmony-ONE,$0.0209,+3.73%,$18.9m,$14.1m,-0.17%,0.06%,0.75,+0.0062%,+0.0037%,$13.5k
87,Jasmy-JASMY,$0.0089,+2.35%,$18.5m,$11.8m,+1.44%,0.05%,0.64,+0.0070%,+0.0060%,$22.3k
88,Gitcoin-GTC,$2.27,+0.99%,$18.5m,$4.4m,+1.57%,0.02%,0.24,+0.0046%,+0.0046%,$45.5k
89,Chromia-CHR,$0.1783,+2.23%,$17.5m,$9.1m,+0.96%,0.04%,0.52,-0.0063%,-0.0057%,$15.7k
90,FTX Token-FTT,$26.26,+0.22%,$17.2m,$68.1m,+1.00%,0.29%,3.95,-0.0013%,-0.0202%,$94.1
91,Dent-DENT,$0.0010,+3.46%,$16.9m,$6.3m,+14.78%,0.03%,0.37,+0.0023%,+0.0051%,$39.5k
92,Ontology-ONT,$0.2264,-4.74%,$16.8m,$8.9m,+1.12%,0.04%,0.53,+0.0009%,+0.0095%,$31.4k
93,Reserve Rights-RSR,$0.0063,+1.82%,$16.7m,$15.1m,+1.12%,0.06%,0.91,+0.0090%,+0.0051%,$1.6k
94,Bluzelle-BLZ,$0.0958,+0.68%,$16.6m,$6.9m,-6.68%,0.03%,0.42,+0.0100%,+0.0100%,$5.1k
95,Kava-KAVA,$1.69,+1.19%,$16.4m,$11.8m,-0.06%,0.05%,0.72,+0.0043%,+0.0064%,$13.3k
96,iExec RLC-RLC,$1.13,+0.75%,$16.3m,$6.3m,-3.97%,0.03%,0.39,-0.0166%,-0.0037%,$13.6k
97,Project Galaxy-GAL,$2.51,+2.13%,$14.4m,$11.8m,+4.18%,0.05%,0.82,-0.0049%,-0.0013%,$3.4k
98,Basic Attention Token-BAT,$0.3487,+3.88%,$14.2m,$11.9m,+9.89%,0.05%,0.83,+0.0138%,+0.0089%,$5.1k
99,Maker-MKR,$746.48,+0.67%,$14.2m,$16.5m,+1.12%,0.07%,1.17,-0.0038%,+0.0014%,$9.0k
100,Audius-AUDIO,$0.2933,+3.05%,$14.0m,$8.2m,+5.76%,0.03%,0.58,+0.0056%,+0.0058%,$741.1
101,ARPA Chain-ARPA,$0.0365,+3.13%,$13.3m,$3.7m,+8.57%,0.02%,0.28,+0.0100%,+0.0071%,$68.9k
102,Aragon-ANT,$1.85,+0.91%,$13.2m,$5.8m,-7.57%,0.02%,0.44,+0.0101%,-0.0016%,$12.9k
103,Mask Network-MASK,$1.34,+4.31%,$13.1m,$6.9m,+4.44%,0.03%,0.53,+0.0141%,+0.0007%,$15.3k
104,Badger DAO-BADGER,$5.08,+7.56%,$12.5m,$3.0m,+26.51%,0.01%,0.24,-0.1143%,-0.0191%,$10.7k
105,Bitcoin SV-BSV,$52.94,+0.88%,$12.0m,$32.6m,+0.74%,0.14%,2.72,+0.0081%,+0.0040%,$3.2k
106,BitDAO-BIT,$0.6373,+2.19%,$11.9m,$25.4m,+3.92%,0.11%,2.14,-0.2600%,-0.2595%,$133.8k
107,Qtum-QTUM,$3.21,+2.11%,$11.5m,$15.6m,+3.59%,0.07%,1.35,+0.0102%,+0.0088%,$2.0k
108,BinaryX-BNX,$134.11,-1.80%,$11.4m,$27.1m,-5.56%,0.11%,2.37,+0.0065%,+0.0074%,$13.4k
109,Hedera-HBAR,$0.0613,+1.24%,$11.2m,$9.4m,+9.96%,0.04%,0.84,+0.0070%,+0.0082%,$17.5k
110,Litentry-LIT,$0.7195,+1.84%,$10.9m,$5.0m,+4.01%,0.02%,0.46,+0.0100%,+0.0100%,$1.6k
111,Swipe-SXP,$0.3851,+2.19%,$10.8m,$9.0m,+7.19%,0.04%,0.83,+0.0074%,+0.0080%,$12.0k
112,NEM-XEM,$0.0440,+1.22%,$10.8m,$9.1m,+4.68%,0.04%,0.84,-0.0239%,+0.0337%,$1.1k
113,SKALE Network-SKL,$0.0504,+4.01%,$10.8m,$6.4m,+11.91%,0.03%,0.59,+0.0069%,+0.0077%,$10.2k
114,Arweave-AR,$10.16,+0.88%,$10.7m,$13.2m,+1.54%,0.06%,1.23,+0.0051%,+0.0070%,$2.0k
115,Metal-MTL,$1.16,+0.54%,$10.4m,$5.9m,-0.52%,0.03%,0.57,-0.0241%,-0.0385%,$4.5k
116,DFI.Money-YFII,"$1,002.19",+0.51%,$10.4m,$18.8m,+0.27%,0.08%,1.81,-0.1341%,-0.1691%,$9.1k
117,Terra Classic-LUNC,$0.0002,-6.29%,$10.4m,$1.4m,-8.58%,0.01%,0.13,+0.0100%,+0.0100%,$28.6k
118,Coti-COTI,$0.0956,+0.13%,$10.1m,$4.5m,-8.85%,0.02%,0.45,+0.0007%,+0.0063%,$7.1k
119,Livepeer-LPT,$10.53,+3.68%,$9.9m,$6.7m,+5.08%,0.03%,0.67,+0.0161%,+0.0080%,$1.3k
120,Origin Protocol-OGN,$0.1742,+3.16%,$9.9m,$7.6m,+4.59%,0.03%,0.77,+0.0100%,+0.0100%,$1.2k
121,Injective Protocol-INJ,$1.59,+3.82%,$9.9m,$3.2m,+70.48%,0.01%,0.33,+0.0100%,+0.0100%,$4.6k
122,API3-API3,$1.71,+2.04%,$9.9m,$4.7m,+6.41%,0.02%,0.48,+0.0083%,-0.0108%,$1.4k
123,StormX-STMX,$0.0080,+4.20%,$9.8m,$3.5m,+0.85%,0.01%,0.36,+0.0024%,+0.0055%,$13.4k
124,Immutable X-IMX,$0.8387,+1.84%,$9.4m,$8.9m,+1.07%,0.04%,0.95,+0.0046%,+0.0083%,$523.8
125,0x-ZRX,$0.2984,+1.86%,$9.2m,$8.5m,+2.14%,0.04%,0.93,+0.0032%,+0.0028%,$1.4k
126,Linear-LINA,$0.0083,+3.57%,$9.1m,$4.9m,+3.30%,0.02%,0.54,+0.0063%,+0.0117%,$8.9k
127,Ren-REN,$0.1224,+1.04%,$9.1m,$7.4m,+0.90%,0.03%,0.81,+0.0049%,+0.0163%,$1.7k
128,Band Protocol-BAND,$1.32,+0.85%,$9.1m,$5.5m,+1.66%,0.02%,0.60,+0.0061%,+0.0073%,$2.3k
129,BakeryToken-BAKE,$0.2529,+1.98%,$8.9m,$3.7m,+1.46%,0.02%,0.42,+0.0100%,+0.0100%,$15.4k
130,Automata Network-ATA,$0.1570,+2.56%,$8.8m,$2.7m,-3.57%,0.01%,0.30,+0.0100%,+0.0085%,$7.4k
131,Raydium-RAY,$0.6721,+5.43%,$8.6m,$8.3m,+4.92%,0.03%,0.96,+0.0024%,+0.0025%,$9.9k
132,SafePal-SFP,$0.3769,+2.35%,$8.3m,$5.7m,-10.95%,0.02%,0.69,+0.0100%,+0.0086%,$5.0k
133,LooksRare-LOOKS,$0.2746,+0.50%,$8.1m,$13.9m,-1.16%,0.06%,1.72,+0.0002%,+0.0005%,$7.3k
134,Ocean Protocol-OCEAN,$0.1633,+1.38%,$7.9m,$3.7m,+2.35%,0.02%,0.47,+0.0100%,+0.0100%,$7.0k
135,Celer Network-CELR,$0.0177,+1.89%,$7.9m,$4.8m,-3.69%,0.02%,0.61,+0.0100%,+0.0096%,$164.4
136,Mines of Dalarnia-DAR,$0.2495,+1.42%,$7.7m,$3.1m,+4.30%,0.01%,0.40,+0.0100%,+0.0100%,$263.9
137,IOST-IOST,$0.0131,+1.85%,$7.7m,$12.4m,+2.22%,0.05%,1.61,+0.0026%,+0.0134%,$3.8k
138,Wootrade-WOO,$0.1547,+1.40%,$7.4m,$4.4m,-0.98%,0.02%,0.59,+0.0100%,+0.0100%,$175.0
139,Crypto.com Coin-CRO,$0.1190,-0.15%,$7.4m,$12.3m,+1.12%,0.05%,1.66,-0.0101%,-0.0264%,$3.7k
140,NKN-NKN,$0.1014,+1.88%,$7.3m,$3.5m,+0.05%,0.01%,0.48,+0.0097%,+0.0100%,$1.2k
141,DigiByte-DGB,$0.0107,+2.64%,$7.2m,$3.8m,+7.11%,0.02%,0.53,+0.0100%,+0.0000%,$6.7k
142,Reef-REEF,$0.0038,+1.71%,$7.2m,$4.6m,+5.24%,0.02%,0.63,+0.0067%,+0.0071%,$205.5
143,Yield Guild Games-YGG,$0.5014,-3.64%,$6.9m,$4.6m,-7.72%,0.02%,0.66,+0.0008%,+0.0044%,$10.5k
144,Celo-CELO,$0.8348,+0.73%,$6.8m,$9.1m,+2.95%,0.04%,1.34,+0.0099%,+0.0066%,$292.2
145,Alpha Finance Lab-ALPHA,$0.1192,+1.26%,$6.2m,$5.4m,+1.88%,0.02%,0.87,+0.0125%,+0.0030%,$10.9k
146,LUNA2-LUNA2,n/a,n/a,$6.2m,$3.4m,-1.08%,0.01%,0.56,+0.0100%,+0.0100%,$49.9k
147,Icon-ICX,$0.2714,+2.45%,$5.7m,$4.2m,+4.42%,0.02%,0.73,+0.0072%,+0.0075%,$0.0
148,IoTeX-IOTX,$0.0337,-1.70%,$5.6m,$6.2m,-3.19%,0.03%,1.11,+0.0100%,+0.0091%,$437.2
149,Akropolis -AKRO,$0.0037,+1.14%,$5.6m,$294.1k,+1.30%,0.00%,0.05,+0.0100%,+0.0100%,$38.8k
150,Civic-CVC,$0.1426,+0.87%,$5.4m,$7.3m,+5.17%,0.03%,1.36,+0.0108%,+0.0125%,$18.1
151,TomoChain-TOMO,$0.4866,+0.95%,$5.0m,$3.5m,+5.71%,0.01%,0.71,+0.0062%,+0.0072%,$272.9
152,Binance BTCDOM Index-BTCDOM,"$1,184.30",-0.43%,$4.7m,$10.8m,+10.61%,0.05%,2.28,+0.1047%,+0.0881%,$9.1k
153,OKB-OKB,$15.47,+0.06%,$4.7m,$4.5m,+1.63%,0.02%,0.95,+0.0027%,+0.0023%,$0.0
154,Dusk Network-DUSK,$0.1374,+1.10%,$4.6m,$3.7m,-12.05%,0.02%,0.79,+0.0037%,+0.0054%,$840.9
155,Klaytn-KLAY,$0.2307,+1.00%,$4.2m,$5.3m,+8.13%,0.02%,1.27,+0.0100%,+0.0100%,$114.6
156,Mina-MINA,$0.6723,+1.79%,$4.1m,$3.2m,+10.39%,0.01%,0.77,+0.0042%,+0.0038%,$471.8
157,Clover Finance-CLV,$0.1005,+6.25%,$4.0m,$648.3k,+8.13%,0.00%,0.16,-0.1236%,-0.0596%,$15.9k
158,APENFT-NFT,$0.0000,+0.53%,$3.9m,$422.1k,+1.71%,0.00%,0.11,+0.0197%,+0.0237%,$64.7
159,JUST-JST,$0.0276,+1.24%,$3.7m,$1.7m,+7.54%,0.01%,0.47,+0.0201%,-0.0006%,$0.0
160,Step App-FITFI,$0.0765,+0.02%,$3.6m,$2.7m,+5.17%,0.01%,0.75,+0.0246%,+0.0137%,$468.5
161,Quant-QNT,$95.32,+2.09%,$3.0m,$50.0k,-4.36%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
162,Adventure Gold-AGLD,$0.3567,-5.17%,$3.0m,$1.3m,-9.92%,0.01%,0.44,+0.0105%,+0.0060%,$7.1k
163,DeFi Binance-DEFI,$761.40,+2.05%,$2.8m,$2.0m,+16.80%,0.01%,0.71,+0.0100%,+0.0100%,$2.0k
164,Altcoin Index FTX-ALT,"$1,926.55",+0.85%,$2.7m,$13.5m,+0.47%,0.06%,4.97,-0.0006%,-0.0010%,$0.0
165,Tribe-TRIBE,$0.2856,+5.50%,$2.5m,$88.3k,-3.53%,0.00%,0.04,-0.2409%,-0.1987%,$2.2k
166,Dora Factory-DORA,$2.98,+6.80%,$2.5m,$366.9k,+9.13%,0.00%,0.15,+0.0185%,+0.0451%,$8.4k
167,Smooth Love Potion-SLP,$0.0040,-0.23%,$2.4m,$4.3m,-4.85%,0.02%,1.79,-0.0020%,-0.0160%,$40.6
168,Tether-USDT,$1.00,+0.00%,$1.9m,$292.7m,+23.98%,1.24%,155.33,+0.0001%,+0.0001%,$0.0
169,Tornado Cash-TORN,$9.00,+3.15%,$1.9m,$1.1m,+2.11%,0.00%,0.58,-0.0556%,+0.1177%,$0.0
170,UMA-UMA,$2.76,+0.67%,$1.8m,$888.0k,+0.78%,0.00%,0.50,+0.1287%,-0.1381%,$83.4
171,Perpetual Protocol-PERP,$0.6806,+0.78%,$1.7m,$1.6m,-1.11%,0.01%,0.95,-0.0198%,-0.0198%,$0.0
172,Spell Token-SPELL,$0.0013,+1.20%,$1.7m,$2.6m,-0.19%,0.01%,1.52,+0.0068%,+0.0056%,$918.0
173,Gods Unchained-GODS,$0.3592,+0.40%,$1.6m,$506.2k,-11.51%,0.00%,0.31,+0.0332%,+0.0312%,$1.1k
174,Render Token-RNDR,$0.5141,+0.78%,$1.6m,$3.1m,+0.70%,0.01%,1.93,+0.0085%,+0.0080%,$0.0
175,Request-REQ,$0.1109,+1.06%,$1.6m,$317.6k,+58.67%,0.00%,0.20,+0.3637%,+0.3637%,$5.8k
176,Wrapped NXM-WNXM,$16.00,+1.81%,$1.4m,$487.9k,-1.70%,0.00%,0.34,+0.0617%,+0.0282%,$3.1
177,Convex Finance-CVX,$5.33,+1.02%,$1.3m,$4.2m,+3.35%,0.02%,3.09,+0.0084%,+0.0109%,$0.0
178,Chain-XCN,$0.0742,+0.20%,$1.3m,$1.1m,+0.68%,0.00%,0.81,-0.7546%,-0.7284%,$0.0
179,Shitcoin Index FTX-SHIT,"$2,561.00",+1.38%,$1.2m,$11.6m,-0.52%,0.05%,9.40,-0.0019%,-0.0039%,$0.0
180,Conflux Network-CFX,$0.0522,+2.46%,$1.2m,$1.1m,+3.26%,0.00%,0.94,+0.0773%,-0.0771%,$152.9
181,Siacoin-SC,$0.0040,+0.32%,$1.2m,$961.4k,+1.18%,0.00%,0.82,-0.0133%,-0.0180%,$2.0
182,Frax Share-FXS,$6.26,+3.28%,$1.1m,$7.6m,+7.88%,0.03%,6.87,+0.0056%,+0.0049%,$0.0
183,Moonbeam-GLMR,$0.5246,+0.11%,$1.1m,$2.1m,+4.86%,0.01%,2.00,-0.0122%,-0.0123%,$0.0
184,PancakeSwap-CAKE,$4.06,+1.58%,$1.0m,$3.5m,-0.12%,0.01%,3.40,+0.0001%,+0.0000%,$612.5
185,Everdome-DOME,$0.0017,+0.00%,$984.5k,$773.6k,+4.29%,0.00%,0.79,-0.1274%,+0.2481%,$6.3k
186,Anchor Protocol-ANC,$0.0883,-0.42%,$963.5k,$1.2m,+5.34%,0.01%,1.27,-0.0005%,-0.0005%,$3.6k
187,Green Satoshi Token-GST,$0.0363,-4.68%,$952.9k,$4.2m,-3.87%,0.02%,4.37,+0.0065%,+0.0012%,$901.9
188,Chia Network-XCH,$36.45,-0.95%,$926.6k,$1.1m,-3.03%,0.00%,1.19,-0.2118%,+0.1980%,$544.7
189,NYM-NYM,$0.3196,-3.60%,$874.1k,$522.2k,-13.00%,0.00%,0.60,+0.0159%,+0.0191%,$1.4k
190,DODO-DODO,$0.1289,+3.26%,$813.3k,$1.1m,-8.67%,0.00%,1.38,+0.0121%,+0.0109%,$0.0
191,Alien Worlds-TLM,$0.0250,+1.40%,$795.8k,$1.2m,+3.08%,0.01%,1.57,+0.0030%,+0.0026%,$15.1
192,Baby Doge Coin-BABYDOGE,$0.0000,+1.76%,$794.0k,$1.4m,+4.29%,0.01%,1.82,+0.0147%,+0.0504%,$1.1k
193,Bancor-BNT,$0.4681,+2.16%,$780.0k,$1.7m,+3.19%,0.01%,2.18,-0.0740%,+0.0494%,$0.0
