,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
30,Bitcoin Cash-BCH,$118.02,+0.34%,$124.5m,$171.2m,+1.67%,0.72%,1.37,-0.0043%,-0.0100%,$56.5k
31,Helium-HNT,$4.33,+3.69%,$114.8m,$20.4m,+16.91%,0.09%,0.18,+0.0036%,+0.0067%,$251.3k
32,Algorand-ALGO,$0.3123,+3.25%,$100.2m,$31.9m,+8.20%,0.13%,0.32,-0.0109%,-0.0051%,$58.5k
33,Waves-WAVES,$4.61,+2.06%,$98.7m,$53.7m,+2.53%,0.23%,0.54,+0.0056%,+0.0093%,$65.4k
34,Fantom-FTM,$0.2726,+2.15%,$87.8m,$49.8m,+2.96%,0.21%,0.57,+0.0076%,+0.0121%,$39.1k
35,ConstitutionDAO-PEOPLE,$0.0215,+4.52%,$85.9m,$27.9m,+5.56%,0.12%,0.32,-0.0152%,+0.0087%,$115.9k
36,Uniswap-UNI,$6.45,+2.46%,$82.6m,$48.7m,+3.23%,0.21%,0.59,-0.0031%,+0.0004%,$41.8k
37,Tron-TRX,$0.0635,+0.64%,$77.1m,$143.4m,+2.70%,0.60%,1.86,-0.0034%,-0.0014%,$3.4k
38,Gala-GALA,$0.0515,+2.77%,$73.3m,$36.1m,+2.33%,0.15%,0.49,+0.0084%,+0.0070%,$45.5k
39,Aave-AAVE,$88.68,+2.00%,$70.0m,$46.9m,+2.49%,0.20%,0.67,-0.0057%,+0.0061%,$1.1k
40,yearn.finance-YFI,"$9,416.84",-3.88%,$69.5m,$39.1m,-8.38%,0.16%,0.56,+0.0082%,-0.0062%,$88.2k
41,Ethereum Name Service-ENS,$13.78,-1.72%,$60.1m,$27.3m,-7.93%,0.11%,0.45,+0.0111%,+0.0054%,$12.2k
42,ZCash-ZEC,$63.80,+2.17%,$60.0m,$23.6m,-0.07%,0.10%,0.39,-0.0045%,+0.0193%,$131.4k
43,Monero-XMR,$155.38,+0.95%,$59.6m,$47.2m,+5.44%,0.20%,0.79,-0.0486%,-0.0541%,$46.1k
44,Synthetix Network Token-SNX,$3.03,+3.49%,$58.4m,$36.3m,-0.80%,0.15%,0.62,-0.0164%,-0.0192%,$10.1k
45,dYdX-DYDX,$1.58,+1.84%,$55.5m,$38.1m,+1.61%,0.16%,0.69,-0.0037%,+0.0077%,$6.2k
46,Kusama-KSM,$50.42,+3.48%,$54.1m,$19.1m,+22.00%,0.08%,0.35,-0.0239%,-0.0314%,$52.5k
47,Ankr-ANKR,$0.0355,+3.09%,$53.9m,$16.7m,+15.30%,0.07%,0.31,-0.0478%,-0.0962%,$96.3k
48,Stargate Finance-STG,$0.6314,+1.59%,$51.5m,$15.7m,+6.80%,0.07%,0.30,-0.0714%,-0.0829%,$58.0k
49,Stellar Lumens-XLM,$0.1063,+1.01%,$49.3m,$37.2m,+4.17%,0.16%,0.76,-0.0016%,-0.0014%,$44.1k
50,SushiSwap-SUSHI,$1.16,+2.41%,$48.9m,$30.9m,+1.49%,0.13%,0.63,-0.0110%,+0.0039%,$36.8k
51,1inch-1INCH,$0.6708,-2.25%,$48.1m,$24.4m,-5.97%,0.10%,0.51,-0.0042%,+0.0069%,$85.7k
52,CertiK-CTK,$0.9778,-3.08%,$47.3m,$9.7m,-16.88%,0.04%,0.20,+0.0100%,+0.0034%,$120.6k
53,Enjin Coin-ENJ,$0.5337,+2.46%,$46.1m,$15.9m,+9.88%,0.07%,0.34,+0.0073%,+0.0050%,$136.0k
54,THETA-THETA,$1.17,+2.15%,$45.8m,$22.4m,+0.43%,0.09%,0.49,-0.0045%,-0.0010%,$96.0k
55,Celsius-CEL,$1.44,-2.24%,$43.7m,$26.4m,-4.54%,0.11%,0.61,-0.0963%,-0.0721%,$142.8k
56,Serum-SRM,$0.8198,+4.47%,$42.8m,$29.5m,+18.34%,0.12%,0.69,+0.0019%,+0.0081%,$22.1k
57,Kyber Network Crystal-KNC,$1.69,-0.84%,$40.3m,$18.4m,-4.29%,0.08%,0.46,-0.0087%,-0.0029%,$29.9k
58,Holo-HOT,$0.0022,+5.15%,$39.8m,$7.2m,+34.91%,0.03%,0.18,-0.0149%,-0.0435%,$114.9k
59,THORChain-RUNE,$1.94,+2.66%,$39.0m,$21.8m,+2.58%,0.09%,0.56,+0.0083%,+0.0085%,$44.0k
60,Flow (Dapper labs)-FLOW,$1.94,-0.23%,$37.4m,$26.5m,-1.14%,0.11%,0.71,+0.0031%,+0.0034%,$5.7k
61,Balancer-BAL,$7.19,+0.06%,$37.3m,$16.8m,-13.39%,0.07%,0.45,+0.0096%,-0.0068%,$35.0k
62,Bella Protocol-BEL,$0.6858,+2.78%,$33.4m,$4.6m,+18.56%,0.02%,0.14,+0.0100%,+0.0100%,$41.8k
63,Compound-COMP,$48.50,+1.64%,$32.9m,$24.1m,+1.46%,0.10%,0.73,+0.0079%,-0.0011%,$22.2k
64,FOOTBALL-FOOTBALL,"$1,148.04",-1.52%,$32.9m,$7.5m,-10.01%,0.03%,0.23,+0.1275%,+0.0335%,$78.0k
65,NEO-NEO,$9.51,+4.16%,$31.3m,$15.7m,+11.27%,0.07%,0.50,-0.0009%,+0.0115%,$14.8k
66,Flamingo-FLM,$0.1208,+1.26%,$31.0m,$20.0m,-3.95%,0.08%,0.64,-0.0241%,-0.0109%,$3.9k
67,Lido DAO Token-LDO,$2.06,+2.81%,$29.8m,$17.8m,+1.44%,0.07%,0.60,-0.0173%,-0.0163%,$45.1k
68,VeChain-VET,$0.0250,+3.35%,$28.9m,$17.5m,+7.28%,0.07%,0.60,+0.0087%,+0.0085%,$7.1k
69,OmiseGO-OMG,$1.90,+6.04%,$28.7m,$16.0m,+33.95%,0.07%,0.56,+0.0081%,+0.0005%,$10.0k
70,Internet Computer-ICP,$6.68,+3.56%,$28.0m,$13.9m,+2.73%,0.06%,0.50,+0.0014%,+0.0046%,$46.4k
71,Horizen-ZEN,$16.33,+5.30%,$27.6m,$7.9m,+22.10%,0.03%,0.29,-0.0007%,+0.0256%,$13.1k
72,Elrond-EGLD,$51.56,+1.15%,$27.5m,$16.5m,+2.43%,0.07%,0.60,+0.0019%,+0.0105%,$10.6k
73,Loopring-LRC,$0.3682,+3.95%,$27.2m,$14.8m,+11.47%,0.06%,0.54,+0.0069%,+0.0103%,$30.8k
74,Oasis Network-ROSE,$0.0646,+2.89%,$26.7m,$12.0m,-0.67%,0.05%,0.45,+0.0079%,+0.0080%,$6.9k
75,Terra-LUNA,$1.81,-1.95%,$26.1m,$7.0m,-1.74%,0.03%,0.27,+0.0161%,+0.0079%,$72.2k
76,Dash-DASH,$47.39,+1.49%,$24.9m,$16.0m,+4.09%,0.07%,0.64,+0.0151%,-0.0033%,$6.0k
77,Zilliqa-ZIL,$0.0364,+2.21%,$24.7m,$23.6m,+2.75%,0.10%,0.96,+0.0077%,+0.0088%,$3.3k
78,Tezos-XTZ,$1.56,+2.57%,$24.3m,$29.0m,+4.94%,0.12%,1.19,-0.0037%,+0.0057%,$40.5k
79,Coin98-C98,$0.4346,-1.30%,$24.0m,$14.4m,-10.40%,0.06%,0.60,+0.0072%,+0.0052%,$5.6k
80,Iota-IOTA,$0.2894,+3.54%,$23.7m,$11.8m,+11.49%,0.05%,0.50,+0.0116%,+0.0169%,$17.9k
81,Storj-STORJ,$0.5534,+1.94%,$22.3m,$12.0m,+5.50%,0.05%,0.54,+0.0056%,+0.0076%,$21.3k
82,Cartesi-CTSI,$0.1463,+5.90%,$21.9m,$4.1m,+29.91%,0.02%,0.19,-0.0081%,-0.0110%,$13.3k
83,Harmony-ONE,$0.0210,+4.45%,$21.7m,$14.0m,-1.38%,0.06%,0.65,+0.0074%,+0.0069%,$13.7k
84,The Graph-GRT,$0.1041,+2.60%,$21.1m,$22.0m,+0.05%,0.09%,1.04,+0.0025%,+0.0041%,$3.9k
85,1000XEC-1000XEC,$0.0442,-0.99%,$21.0m,$7.7m,-9.63%,0.03%,0.37,-0.0251%,-0.0869%,$40.8k
86,MyNeighborAlice-ALICE,$2.12,+3.53%,$20.7m,$11.1m,+8.11%,0.05%,0.54,+0.0077%,+0.0081%,$8.8k
87,Jasmy-JASMY,$0.0089,+2.40%,$18.6m,$11.8m,+1.31%,0.05%,0.63,+0.0069%,+0.0003%,$22.3k
88,Gitcoin-GTC,$2.27,+1.48%,$18.2m,$4.4m,+3.34%,0.02%,0.24,+0.0040%,+0.0040%,$43.4k
89,Dent-DENT,$0.0010,+4.60%,$18.0m,$6.4m,+15.80%,0.03%,0.36,-0.0029%,-0.0018%,$39.5k
90,Chromia-CHR,$0.1783,+2.06%,$17.9m,$9.0m,-0.27%,0.04%,0.50,-0.0026%,-0.0013%,$15.6k
91,FTX Token-FTT,$26.31,+0.39%,$17.7m,$68.3m,+1.23%,0.29%,3.86,-0.0003%,-0.0174%,$94.1
92,Reserve Rights-RSR,$0.0063,+1.68%,$17.6m,$15.0m,-0.32%,0.06%,0.85,+0.0094%,+0.0075%,$1.6k
93,Ontology-ONT,$0.2264,-4.80%,$17.2m,$8.9m,+0.88%,0.04%,0.52,+0.0010%,+0.0106%,$31.4k
94,Kava-KAVA,$1.70,+1.43%,$17.1m,$11.7m,+0.59%,0.05%,0.69,+0.0040%,+0.0063%,$13.1k
95,Bluzelle-BLZ,$0.0965,+1.51%,$17.0m,$6.9m,-6.54%,0.03%,0.41,+0.0100%,+0.0100%,$5.1k
96,iExec RLC-RLC,$1.13,+0.09%,$16.7m,$6.3m,-6.95%,0.03%,0.38,-0.0166%,-0.0048%,$13.6k
97,Basic Attention Token-BAT,$0.3492,+4.03%,$15.2m,$12.0m,+10.29%,0.05%,0.79,+0.0138%,+0.0086%,$5.1k
98,Maker-MKR,$749.54,+1.02%,$14.9m,$16.5m,+1.61%,0.07%,1.11,-0.0045%,-0.0029%,$9.0k
99,Project Galaxy-GAL,$2.52,+2.41%,$14.8m,$11.9m,+5.42%,0.05%,0.80,-0.0054%,-0.0031%,$3.6k
100,Audius-AUDIO,$0.2949,+3.32%,$14.5m,$8.3m,+6.69%,0.03%,0.57,+0.0060%,+0.0078%,$1.0k
101,Mask Network-MASK,$1.35,+4.29%,$14.4m,$7.2m,+9.39%,0.03%,0.50,+0.0141%,-0.0009%,$15.3k
102,ARPA Chain-ARPA,$0.0364,+2.83%,$13.6m,$3.7m,+6.84%,0.02%,0.27,+0.0100%,+0.0072%,$68.9k
103,Badger DAO-BADGER,$5.13,+8.68%,$13.4m,$3.0m,+31.72%,0.01%,0.23,-0.1135%,-0.0084%,$10.7k
104,Aragon-ANT,$1.86,+1.64%,$12.9m,$5.9m,-5.89%,0.02%,0.46,+0.0101%,+0.0049%,$13.5k
105,BitDAO-BIT,$0.6403,+2.44%,$12.9m,$25.6m,+4.72%,0.11%,1.98,-0.2639%,-0.2644%,$139.5k
106,Qtum-QTUM,$3.22,+2.46%,$12.6m,$15.7m,+4.81%,0.07%,1.25,+0.0105%,+0.0099%,$2.0k
107,Bitcoin SV-BSV,$53.20,+1.34%,$12.1m,$32.8m,+1.29%,0.14%,2.72,+0.0082%,+0.0070%,$3.2k
108,Arweave-AR,$10.22,+1.35%,$11.8m,$13.2m,+2.01%,0.06%,1.12,+0.0041%,+0.0057%,$2.0k
109,BinaryX-BNX,$134.07,-1.56%,$11.7m,$26.9m,-6.25%,0.11%,2.30,+0.0065%,+0.0100%,$13.5k
110,Injective Protocol-INJ,$1.59,+3.49%,$11.7m,$2.9m,+54.04%,0.01%,0.25,+0.0100%,+0.0100%,$5.8k
111,Litentry-LIT,$0.7205,+1.69%,$11.5m,$5.0m,+2.92%,0.02%,0.44,+0.0100%,+0.0100%,$1.6k
112,Swipe-SXP,$0.3859,+2.10%,$11.5m,$9.0m,+8.76%,0.04%,0.79,+0.0067%,+0.0072%,$12.2k
113,Hedera-HBAR,$0.0614,+0.92%,$11.4m,$9.3m,+7.89%,0.04%,0.82,+0.0067%,+0.0073%,$17.5k
114,SKALE Network-SKL,$0.0506,+4.17%,$11.3m,$6.4m,+12.58%,0.03%,0.57,+0.0078%,+0.0088%,$10.2k
115,NEM-XEM,$0.0441,+1.15%,$11.2m,$9.1m,+4.93%,0.04%,0.81,-0.0224%,+0.0375%,$1.1k
116,Terra Classic-LUNC,$0.0003,-2.06%,$10.9m,$1.3m,-9.00%,0.01%,0.12,+0.0100%,+0.0100%,$28.6k
117,Metal-MTL,$1.16,+0.70%,$10.8m,$5.9m,+0.15%,0.03%,0.55,-0.0229%,-0.0314%,$4.5k
118,StormX-STMX,$0.0081,+4.38%,$10.4m,$3.5m,+3.35%,0.01%,0.34,-0.0004%,+0.0059%,$14.2k
119,Coti-COTI,$0.0958,+0.35%,$10.3m,$4.5m,-8.39%,0.02%,0.43,+0.0007%,-0.0010%,$9.2k
120,API3-API3,$1.72,+2.63%,$10.3m,$4.7m,+6.48%,0.02%,0.46,+0.0033%,-0.0175%,$1.4k
121,Livepeer-LPT,$10.54,+3.23%,$10.3m,$6.6m,+3.33%,0.03%,0.64,+0.0161%,+0.0098%,$1.3k
122,Origin Protocol-OGN,$0.1744,+2.91%,$10.3m,$7.6m,+2.23%,0.03%,0.74,+0.0100%,+0.0100%,$1.2k
123,Raydium-RAY,$0.6751,+5.55%,$9.9m,$8.3m,+5.43%,0.04%,0.84,+0.0038%,+0.0035%,$10.8k
124,0x-ZRX,$0.2988,+1.97%,$9.7m,$8.5m,+2.25%,0.04%,0.88,+0.0033%,+0.0030%,$1.4k
125,Linear-LINA,$0.0084,+3.81%,$9.6m,$4.9m,+4.72%,0.02%,0.51,+0.0064%,+0.0061%,$8.9k
126,Immutable X-IMX,$0.8400,+1.89%,$9.5m,$8.9m,+1.84%,0.04%,0.94,+0.0043%,+0.0082%,$523.8
127,Automata Network-ATA,$0.1571,+2.07%,$9.5m,$2.7m,-2.67%,0.01%,0.29,+0.0100%,+0.0085%,$7.4k
128,BakeryToken-BAKE,$0.2548,+2.41%,$9.4m,$3.8m,+2.19%,0.02%,0.40,+0.0100%,+0.0100%,$15.4k
129,Ren-REN,$0.1227,+1.07%,$9.3m,$7.5m,+1.56%,0.03%,0.80,+0.0035%,+0.0124%,$1.7k
130,Band Protocol-BAND,$1.33,+0.93%,$9.3m,$5.4m,+1.34%,0.02%,0.58,+0.0055%,+0.0012%,$2.3k
131,DFI.Money-YFII,$998.39,+0.13%,$9.1m,$18.8m,-0.04%,0.08%,2.06,-0.1341%,-0.1668%,$7.2k
132,SafePal-SFP,$0.3788,+2.53%,$8.3m,$5.6m,-11.53%,0.02%,0.68,+0.0100%,+0.0086%,$4.9k
133,LooksRare-LOOKS,$0.2768,+1.19%,$8.1m,$14.1m,-0.09%,0.06%,1.73,-0.0007%,-0.0015%,$7.3k
134,Wootrade-WOO,$0.1548,+1.32%,$8.1m,$4.5m,-0.93%,0.02%,0.55,+0.0090%,+0.0090%,$175.0
135,Ocean Protocol-OCEAN,$0.1635,+0.98%,$8.1m,$3.8m,+0.92%,0.02%,0.47,+0.0100%,+0.0100%,$6.9k
136,IOST-IOST,$0.0131,+1.80%,$8.1m,$12.4m,+1.86%,0.05%,1.54,+0.0031%,+0.0150%,$3.8k
137,Crypto.com Coin-CRO,$0.1198,+0.49%,$8.0m,$12.5m,+3.41%,0.05%,1.57,-0.0085%,-0.0256%,$3.7k
138,Celer Network-CELR,$0.0178,+1.71%,$7.9m,$4.8m,-3.49%,0.02%,0.61,+0.0100%,+0.0100%,$164.4
139,Mines of Dalarnia-DAR,$0.2503,+1.64%,$7.8m,$3.1m,+4.46%,0.01%,0.40,+0.0100%,+0.0100%,$263.9
140,DigiByte-DGB,$0.0107,+3.24%,$7.7m,$3.9m,+8.69%,0.02%,0.51,+0.0100%,+0.0100%,$6.7k
141,NKN-NKN,$0.1009,+1.48%,$7.7m,$3.5m,-0.78%,0.01%,0.45,+0.0097%,+0.0100%,$1.2k
142,Celo-CELO,$0.8365,+0.98%,$7.5m,$9.0m,+2.43%,0.04%,1.20,+0.0097%,+0.0069%,$292.2
143,Reef-REEF,$0.0038,+1.33%,$7.3m,$4.6m,+7.04%,0.02%,0.63,+0.0053%,+0.0056%,$205.5
144,Yield Guild Games-YGG,$0.5009,-1.95%,$6.5m,$4.6m,-6.38%,0.02%,0.71,+0.0008%,+0.0025%,$8.9k
145,Icon-ICX,$0.2721,+2.53%,$6.2m,$4.1m,+2.47%,0.02%,0.66,+0.0070%,+0.0072%,$0.0
146,Alpha Finance Lab-ALPHA,$0.1193,+1.01%,$6.2m,$5.4m,+1.97%,0.02%,0.87,+0.0122%,+0.0021%,$10.9k
147,LUNA2-LUNA2,n/a,n/a,$6.2m,$3.4m,-3.68%,0.01%,0.56,+0.0100%,+0.0100%,$49.9k
148,IoTeX-IOTX,$0.0338,-1.64%,$5.8m,$6.3m,-2.49%,0.03%,1.09,+0.0100%,+0.0064%,$437.2
149,Civic-CVC,$0.1434,+1.21%,$5.6m,$7.3m,+5.51%,0.03%,1.30,+0.0100%,+0.0098%,$18.1
150,Akropolis -AKRO,$0.0037,+1.55%,$5.5m,$298.1k,+1.53%,0.00%,0.05,+0.0100%,+0.0100%,$38.8k
151,TomoChain-TOMO,$0.4904,+2.11%,$5.1m,$3.5m,+4.18%,0.01%,0.68,+0.0047%,+0.0066%,$272.9
152,Binance BTCDOM Index-BTCDOM,"$1,187.50",-0.39%,$4.8m,$10.9m,+10.51%,0.05%,2.27,+0.1047%,+0.0836%,$9.1k
153,Dusk Network-DUSK,$0.1384,+1.78%,$4.7m,$3.7m,-11.29%,0.02%,0.78,+0.0030%,+0.0047%,$921.2
154,OKB-OKB,$15.50,+1.77%,$4.7m,$4.5m,+3.23%,0.02%,0.95,+0.0034%,+0.0041%,$0.0
155,Klaytn-KLAY,$0.2314,+1.24%,$4.3m,$5.3m,+7.90%,0.02%,1.22,+0.0100%,+0.0100%,$114.6
156,Clover Finance-CLV,$0.1024,+8.00%,$4.1m,$662.6k,+14.09%,0.00%,0.16,-0.1199%,-0.0546%,$15.9k
157,JUST-JST,$0.0278,+1.63%,$3.8m,$1.8m,+8.77%,0.01%,0.47,+0.0201%,+0.0011%,$0.0
158,APENFT-NFT,$0.0000,+0.38%,$3.7m,$431.1k,+3.83%,0.00%,0.12,+0.0197%,+0.0129%,$64.7
159,Step App-FITFI,$0.0766,-0.15%,$3.7m,$2.7m,+5.32%,0.01%,0.73,+0.0216%,+0.0070%,$468.5
160,Mina-MINA,$0.6717,+0.20%,$3.3m,$3.1m,+0.16%,0.01%,0.96,+0.0038%,-0.0035%,$418.3
161,DeFi Binance-DEFI,$762.50,+1.88%,$3.2m,$2.1m,+20.48%,0.01%,0.64,+0.0100%,+0.0100%,$2.0k
162,Altcoin Index FTX-ALT,"$1,935.90",+1.49%,$3.1m,$13.6m,+1.32%,0.06%,4.36,-0.0030%,-0.0002%,$0.0
163,Quant-QNT,$95.24,+1.63%,$3.0m,$50.4k,-5.14%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
164,Adventure Gold-AGLD,$0.3567,-2.58%,$2.8m,$1.3m,-8.03%,0.01%,0.47,+0.0104%,+0.0068%,$6.5k
165,Dora Factory-DORA,$2.90,+4.30%,$2.6m,$345.5k,+2.55%,0.00%,0.13,+0.0185%,-0.0255%,$8.4k
166,Smooth Love Potion-SLP,$0.0040,-1.05%,$2.4m,$4.2m,-6.03%,0.02%,1.75,-0.0030%,-0.0050%,$40.6
167,Tribe-TRIBE,$0.2875,+5.29%,$2.4m,$87.9k,-2.06%,0.00%,0.04,-0.2409%,-0.1900%,$2.2k
168,Tornado Cash-TORN,$8.98,+2.10%,$2.0m,$1.1m,-0.45%,0.00%,0.54,-0.0556%,+0.1075%,$0.0
169,Tether-USDT,$1.00,+0.00%,$1.8m,$292.7m,+23.97%,1.23%,161.96,+0.0001%,+0.0001%,$0.0
170,Spell Token-SPELL,$0.0013,+0.64%,$1.7m,$2.6m,-0.69%,0.01%,1.51,-0.0021%,-0.0007%,$918.0
171,UMA-UMA,$2.77,+0.49%,$1.7m,$887.5k,-2.06%,0.00%,0.52,+0.1287%,-0.1317%,$83.4
172,Render Token-RNDR,$0.5153,+1.29%,$1.7m,$3.1m,+2.30%,0.01%,1.90,+0.0084%,+0.0086%,$0.0
173,Request-REQ,$0.1121,+2.35%,$1.6m,$317.8k,+58.28%,0.00%,0.20,+0.3025%,+0.3025%,$5.8k
174,Gods Unchained-GODS,$0.3604,-0.23%,$1.6m,$512.1k,-11.60%,0.00%,0.32,+0.0332%,+0.0104%,$1.0k
175,Perpetual Protocol-PERP,$0.6855,-0.15%,$1.5m,$1.7m,-6.71%,0.01%,1.10,-0.0296%,-0.0070%,$0.0
176,Convex Finance-CVX,$5.34,+1.00%,$1.4m,$4.2m,+4.18%,0.02%,3.03,+0.0143%,+0.0159%,$0.0
177,Wrapped NXM-WNXM,$16.10,+1.93%,$1.4m,$489.0k,-1.65%,0.00%,0.35,+0.0617%,+0.0076%,$3.1
178,Siacoin-SC,$0.0040,+1.41%,$1.3m,$957.8k,+0.79%,0.00%,0.74,-0.0117%,-0.0075%,$2.0
179,Shitcoin Index FTX-SHIT,"$2,568.30",+1.31%,$1.3m,$11.6m,-0.74%,0.05%,9.24,-0.0043%,-0.0034%,$0.0
180,Conflux Network-CFX,$0.0526,+3.25%,$1.2m,$1.2m,+2.50%,0.00%,0.92,+0.0773%,-0.0702%,$152.9
181,Frax Share-FXS,$6.26,+3.37%,$1.2m,$7.6m,+8.14%,0.03%,6.30,+0.0036%,+0.0050%,$0.0
182,Chain-XCN,$0.0741,+0.00%,$1.2m,$1.1m,+1.39%,0.00%,0.92,-0.7114%,-0.6559%,$0.0
183,PancakeSwap-CAKE,$4.12,+2.74%,$1.1m,$3.6m,+0.30%,0.02%,3.21,+0.0011%,+0.0011%,$612.5
184,Moonbeam-GLMR,$0.5234,-0.04%,$1.1m,$2.1m,+3.89%,0.01%,2.01,-0.0064%,-0.0054%,$0.0
185,Anchor Protocol-ANC,$0.0882,-0.74%,$1.0m,$1.2m,+2.79%,0.01%,1.17,+0.0065%,+0.0064%,$3.6k
186,Everdome-DOME,$0.0017,-1.16%,$1.0m,$772.6k,+3.58%,0.00%,0.76,-0.1274%,+0.2510%,$6.5k
187,Green Satoshi Token-GST,$0.0363,-2.97%,$903.9k,$4.2m,-3.57%,0.02%,4.62,+0.0072%,+0.0131%,$574.0
188,NYM-NYM,$0.3229,-1.36%,$880.2k,$528.7k,-9.74%,0.00%,0.60,+0.0159%,+0.0254%,$1.2k
189,Chia Network-XCH,$36.37,-1.38%,$875.6k,$1.1m,-4.31%,0.00%,1.25,-0.2118%,+0.1801%,$544.7
190,Baby Doge Coin-BABYDOGE,$0.0000,+1.59%,$833.0k,$1.4m,+4.16%,0.01%,1.73,+0.0147%,+0.0416%,$1.1k
191,Alien Worlds-TLM,$0.0251,+1.73%,$816.3k,$1.3m,+4.76%,0.01%,1.56,+0.0037%,+0.0022%,$15.1
192,Bancor-BNT,$0.4682,+1.66%,$808.7k,$1.7m,+2.40%,0.01%,2.09,-0.0746%,+0.0411%,$0.0
193,DeFi FTX-DEFI,"$2,840.10",+1.93%,$794.7k,$3.5m,+2.10%,0.01%,4.36,-0.0044%,-0.0062%,$0.0
