,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
43,SushiSwap-SUSHI,$1.12,-7.83%,$104.2m,$27.2m,-20.36%,0.12%,0.26,-0.0101%,-0.0119%,$284.3k
44,THETA-THETA,$1.09,-7.24%,$94.6m,$22.5m,-3.49%,0.10%,0.24,-0.0111%,-0.0182%,$476.6k
45,Algorand-ALGO,$0.2911,-3.40%,$92.5m,$28.4m,-3.26%,0.12%,0.31,+0.0024%,+0.0038%,$192.2k
46,Synthetix Network Token-SNX,$2.83,-4.73%,$92.1m,$32.3m,-5.18%,0.14%,0.35,-0.0002%,-0.0167%,$452.5k
47,BinaryX-BNX,$138.01,-1.49%,$90.8m,$30.6m,+20.41%,0.13%,0.34,+0.0100%,+0.0085%,$180.7k
48,Terra-LUNA,$1.87,-5.16%,$89.2m,$6.7m,-15.60%,0.03%,0.07,-0.0001%,-0.0010%,$609.0k
49,ConstitutionDAO-PEOPLE,$0.0201,-3.22%,$85.8m,$23.5m,-7.98%,0.10%,0.27,-0.0027%,+0.0121%,$727.1k
50,THORChain-RUNE,$1.79,-7.88%,$83.6m,$21.4m,-10.28%,0.09%,0.26,+0.0066%,+0.0063%,$284.3k
51,SHIBA INU-SHIB,$0.0000,-3.63%,$80.1m,$18.9m,-6.40%,0.08%,0.24,+0.0091%,+0.0032%,$555.9k
52,yearn.finance-YFI,"$8,872.87",-5.53%,$78.6m,$33.0m,-10.09%,0.14%,0.42,-0.0127%,-0.0212%,$467.1k
53,ZCash-ZEC,$58.00,-7.46%,$73.9m,$20.5m,-3.06%,0.09%,0.28,+0.0025%,+0.0086%,$335.3k
54,Stellar Lumens-XLM,$0.1006,-5.15%,$68.3m,$36.3m,-3.89%,0.16%,0.53,-0.0351%,-0.0228%,$164.0k
55,CertiK-CTK,$1.04,+4.33%,$67.8m,$11.5m,+17.20%,0.05%,0.17,-0.0051%,-0.0051%,$303.8k
56,1inch-1INCH,$0.6160,-5.57%,$65.7m,$20.1m,-11.45%,0.09%,0.31,+0.0030%,-0.0050%,$304.8k
57,Lido DAO Token-LDO,$1.88,-13.04%,$64.8m,$18.0m,-15.31%,0.08%,0.28,+0.0049%,+0.0044%,$323.1k
58,Elrond-EGLD,$49.51,-5.38%,$64.1m,$15.7m,-10.70%,0.07%,0.24,+0.0017%,+0.0053%,$242.8k
59,The Graph-GRT,$0.1007,-4.99%,$62.5m,$21.4m,-6.64%,0.09%,0.34,+0.0114%,-0.0052%,$171.4k
60,Tezos-XTZ,$1.44,-7.41%,$59.5m,$26.4m,-6.49%,0.11%,0.44,-0.0111%,-0.0240%,$219.2k
61,Zilliqa-ZIL,$0.0341,-5.64%,$57.6m,$21.7m,-7.92%,0.09%,0.38,+0.0048%,+0.0019%,$252.1k
62,Chromia-CHR,$0.1719,-7.94%,$56.2m,$8.8m,-8.40%,0.04%,0.16,-0.0037%,-0.0048%,$243.6k
63,Celsius-CEL,$1.32,-11.39%,$55.3m,$23.1m,-10.71%,0.10%,0.42,-0.0881%,-0.0453%,$554.8k
64,API3-API3,$1.76,+0.39%,$53.9m,$6.3m,+21.54%,0.03%,0.12,-0.0309%,-0.0430%,$188.6k
65,Enjin Coin-ENJ,$0.4985,-6.82%,$53.3m,$14.2m,-8.99%,0.06%,0.27,-0.0199%,-0.0057%,$280.1k
66,Harmony-ONE,$0.0194,-9.01%,$52.3m,$15.3m,-6.19%,0.07%,0.29,-0.0097%,-0.0044%,$288.1k
67,VeChain-VET,$0.0234,-5.12%,$52.3m,$15.7m,-10.55%,0.07%,0.30,-0.0063%,+0.0030%,$164.3k
68,Terra Classic-LUNC,$0.0004,+6.90%,$51.7m,$4.0m,+87.89%,0.02%,0.08,-0.0013%,+0.0023%,$348.3k
69,Flow (Dapper labs)-FLOW,$1.82,-4.79%,$51.5m,$23.0m,-7.12%,0.10%,0.45,+0.0043%,+0.0037%,$256.9k
70,Serum-SRM,$0.7536,-6.86%,$49.8m,$24.1m,-7.07%,0.10%,0.48,-0.0204%,+0.0066%,$142.0k
71,FOOTBALL-FOOTBALL,"$1,102.71",+0.35%,$49.5m,$5.2m,-25.28%,0.02%,0.10,+0.0727%,+0.0386%,$289.9k
72,Oasis Network-ROSE,$0.0592,-7.20%,$46.8m,$12.5m,+1.13%,0.05%,0.27,+0.0060%,+0.0075%,$221.1k
73,NEO-NEO,$8.65,-7.87%,$45.0m,$12.5m,-10.92%,0.05%,0.28,-0.0221%,+0.0019%,$136.4k
74,Maker-MKR,$724.48,-2.70%,$44.6m,$15.7m,+0.51%,0.07%,0.35,-0.0114%,-0.0149%,$108.6k
75,Compound-COMP,$45.79,-6.66%,$44.4m,$20.9m,-8.90%,0.09%,0.47,-0.0713%,-0.0787%,$147.8k
76,Kusama-KSM,$46.78,-7.35%,$42.4m,$15.3m,-6.19%,0.07%,0.36,-0.0041%,-0.0172%,$179.1k
77,Ankr-ANKR,$0.0332,-7.37%,$42.0m,$13.1m,-11.67%,0.06%,0.31,-0.0038%,-0.0068%,$257.4k
78,Flamingo-FLM,$0.1088,-8.17%,$41.8m,$17.6m,-4.52%,0.08%,0.42,-0.0042%,-0.0652%,$235.2k
79,Dash-DASH,$43.43,-6.95%,$41.5m,$13.7m,-5.04%,0.06%,0.33,+0.0085%,-0.0150%,$240.5k
80,Aragon-ANT,$1.90,+1.92%,$40.5m,$7.1m,+28.28%,0.03%,0.18,+0.0042%,+0.0155%,$60.3k
81,Loopring-LRC,$0.3346,-6.64%,$40.4m,$13.0m,-6.00%,0.06%,0.32,-0.0299%,-0.0333%,$274.0k
82,Ocean Protocol-OCEAN,$0.1751,+3.35%,$40.1m,$5.6m,+35.54%,0.02%,0.14,-0.0714%,-0.0113%,$194.2k
83,Adventure Gold-AGLD,$0.4293,+8.61%,$38.7m,$3.2m,+119.36%,0.01%,0.08,-0.1119%,-0.1786%,$177.7k
84,Balancer-BAL,$6.78,-8.49%,$38.1m,$13.9m,-19.18%,0.06%,0.37,-0.0230%,-0.0650%,$183.8k
85,ARPA Chain-ARPA,$0.0386,+3.19%,$37.6m,$5.0m,+37.96%,0.02%,0.13,-0.0434%,-0.0271%,$129.5k
86,BitDAO-BIT,$0.6192,-3.01%,$36.9m,$25.3m,+0.48%,0.11%,0.69,+0.0056%,+0.0078%,$95.6k
87,OmiseGO-OMG,$1.78,-4.97%,$36.6m,$12.2m,-8.61%,0.05%,0.33,+0.0086%,-0.0007%,$205.8k
88,MyNeighborAlice-ALICE,$1.98,-7.29%,$36.6m,$10.1m,-5.97%,0.04%,0.28,+0.0040%,+0.0021%,$172.1k
89,Immutable X-IMX,$0.8044,-5.59%,$36.5m,$9.8m,-5.11%,0.04%,0.27,-0.0037%,-0.0139%,$177.8k
90,Jasmy-JASMY,$0.0086,-3.56%,$34.9m,$11.5m,+2.44%,0.05%,0.33,+0.0033%,+0.0067%,$149.9k
91,DFI.Money-YFII,$946.68,-3.89%,$34.9m,$18.5m,+0.53%,0.08%,0.53,-0.0635%,-0.2557%,$230.7k
92,Reserve Rights-RSR,$0.0059,-6.13%,$34.4m,$13.2m,-11.06%,0.06%,0.38,+0.0105%,-0.0001%,$143.1k
93,Bluzelle-BLZ,$0.0866,-7.07%,$34.3m,$5.8m,-10.39%,0.03%,0.17,+0.0100%,+0.0100%,$186.5k
94,FTX Token-FTT,$25.34,-4.20%,$33.8m,$65.7m,-3.63%,0.28%,1.95,+0.0019%,+0.0020%,$167.5k
95,Spell Token-SPELL,$0.0013,-10.97%,$33.0m,$5.0m,+18.33%,0.02%,0.15,-0.1384%,-0.1916%,$135.4k
96,Audius-AUDIO,$0.2708,-5.39%,$33.0m,$7.5m,-1.65%,0.03%,0.23,+0.0019%,+0.0040%,$146.4k
97,Storj-STORJ,$0.5031,-7.73%,$31.8m,$10.2m,-11.71%,0.04%,0.32,+0.0031%,-0.0028%,$180.1k
98,Swipe-SXP,$0.3500,-8.04%,$31.6m,$7.8m,-10.27%,0.03%,0.25,-0.0029%,-0.0049%,$160.7k
99,Litentry-LIT,$0.6720,-7.44%,$30.9m,$4.7m,-11.22%,0.02%,0.15,+0.0100%,+0.0100%,$154.2k
100,iExec RLC-RLC,$1.07,-5.13%,$30.2m,$5.6m,-9.57%,0.02%,0.19,-0.0306%,-0.0905%,$215.3k
101,LUNA2-LUNA2,n/a,n/a,$29.7m,$2.9m,-34.93%,0.01%,0.10,+0.0100%,+0.0100%,$46.7k
102,NEM-XEM,$0.0420,-3.67%,$29.6m,$8.7m,-0.34%,0.04%,0.29,+0.0192%,+0.0011%,$74.3k
103,Qtum-QTUM,$3.04,-7.27%,$29.5m,$15.2m,-6.12%,0.07%,0.52,-0.0018%,+0.0032%,$119.0k
104,1000XEC-1000XEC,$0.0404,-6.75%,$29.2m,$4.8m,-22.90%,0.02%,0.17,-0.0006%,+0.0011%,$189.6k
105,Holo-HOT,$0.0020,-5.20%,$28.4m,$5.0m,-11.08%,0.02%,0.18,-0.0509%,-0.0145%,$213.0k
106,Bella Protocol-BEL,$0.6274,-7.35%,$28.3m,$3.3m,-21.53%,0.01%,0.12,-0.0087%,-0.0140%,$138.1k
107,Tether-USDT,$0.9999,+0.00%,$28.3m,$283.5m,-0.65%,1.22%,10.02,-0.0004%,-0.0003%,$210.0
108,Kava-KAVA,$1.55,-6.81%,$28.0m,$10.1m,-8.46%,0.04%,0.36,-0.0081%,-0.0098%,$203.7k
109,Coin98-C98,$0.3981,-8.15%,$27.4m,$12.2m,-10.78%,0.05%,0.45,+0.0071%,+0.0061%,$163.4k
110,Celo-CELO,$0.8045,-6.44%,$27.2m,$8.6m,-14.20%,0.04%,0.32,+0.0065%,+0.0076%,$128.1k
111,Origin Protocol-OGN,$0.1640,-5.76%,$26.8m,$6.8m,-8.72%,0.03%,0.25,+0.0080%,+0.0067%,$271.3k
112,Internet Computer-ICP,$6.35,-5.75%,$26.5m,$13.2m,-4.41%,0.06%,0.50,+0.0057%,-0.0015%,$55.8k
113,Raydium-RAY,$0.6186,-8.47%,$25.6m,$7.5m,-7.90%,0.03%,0.29,+0.0027%,+0.0065%,$201.7k
114,Iota-IOTA,$0.2655,-6.49%,$25.2m,$9.6m,-13.62%,0.04%,0.38,+0.0038%,+0.0016%,$177.0k
115,Hedera-HBAR,$0.0594,-5.27%,$25.2m,$7.7m,-10.02%,0.03%,0.30,+0.0071%,+0.0068%,$182.3k
116,Alpha Finance Lab-ALPHA,$0.1119,-10.13%,$25.0m,$5.8m,-8.73%,0.02%,0.23,-0.0112%,-0.0206%,$179.3k
117,Ontology-ONT,$0.2250,-6.94%,$24.9m,$7.8m,-14.57%,0.03%,0.31,-0.0091%,-0.0063%,$78.6k
118,Horizen-ZEN,$14.62,-10.32%,$24.5m,$6.9m,-1.68%,0.03%,0.28,+0.0394%,-0.0134%,$69.0k
119,Basic Attention Token-BAT,$0.3178,-6.59%,$24.4m,$10.9m,-5.19%,0.05%,0.45,+0.0111%,-0.0056%,$123.7k
120,Mask Network-MASK,$1.28,-6.01%,$23.9m,$6.7m,-1.92%,0.03%,0.28,-0.0025%,-0.0315%,$128.2k
121,Bitcoin SV-BSV,$50.47,-5.16%,$23.8m,$31.7m,-3.33%,0.14%,1.33,+0.0130%,+0.0049%,$83.1k
122,IOST-IOST,$0.0123,-5.29%,$23.5m,$11.0m,-4.68%,0.05%,0.47,-0.0071%,-0.0076%,$143.0k
123,Arweave-AR,$9.61,-5.44%,$23.5m,$11.4m,-11.75%,0.05%,0.48,+0.0073%,+0.0072%,$110.0k
124,Ren-REN,$0.1177,-5.00%,$22.1m,$7.8m,-9.68%,0.03%,0.36,-0.0011%,-0.0101%,$139.7k
125,Gitcoin-GTC,$2.23,-3.49%,$21.9m,$3.8m,-8.60%,0.02%,0.17,+0.0068%,+0.0089%,$116.6k
126,0x-ZRX,$0.2742,-8.49%,$21.5m,$7.7m,-13.04%,0.03%,0.36,-0.0152%,-0.0186%,$102.6k
127,BakeryToken-BAKE,$0.2375,-6.03%,$21.3m,$3.3m,-14.24%,0.01%,0.16,+0.0100%,+0.0100%,$107.9k
128,Civic-CVC,$0.1316,-9.27%,$20.5m,$6.6m,-9.27%,0.03%,0.32,+0.0033%,-0.0002%,$87.4k
129,Binance BTCDOM Index-BTCDOM,"$1,157.60",+1.59%,$20.3m,$10.8m,-10.24%,0.05%,0.53,+0.0700%,+0.0447%,$67.7k
130,Metal-MTL,$1.11,-6.09%,$20.2m,$5.4m,-14.53%,0.02%,0.27,-0.0285%,-0.0371%,$182.7k
131,Linear-LINA,$0.0077,-7.87%,$19.6m,$4.5m,-3.49%,0.02%,0.23,+0.0066%,+0.0029%,$90.5k
132,Reef-REEF,$0.0035,-5.28%,$18.6m,$4.5m,-1.04%,0.02%,0.24,-0.0199%,-0.0172%,$80.3k
133,Coti-COTI,$0.0919,-1.51%,$17.7m,$4.5m,+8.33%,0.02%,0.25,+0.0022%,-0.0037%,$132.7k
134,Icon-ICX,$0.2545,-6.60%,$17.5m,$3.8m,-17.93%,0.02%,0.22,-0.0099%,-0.0170%,$73.1k
135,Band Protocol-BAND,$1.24,-5.54%,$17.5m,$5.1m,+0.93%,0.02%,0.29,+0.0170%,-0.0217%,$99.9k
136,Wootrade-WOO,$0.1489,-6.69%,$17.4m,$4.1m,-9.70%,0.02%,0.24,+0.0100%,+0.0100%,$71.1k
137,Celer Network-CELR,$0.0167,-6.30%,$17.2m,$4.9m,-3.56%,0.02%,0.28,+0.0078%,+0.0007%,$145.0k
138,Dent-DENT,$0.0009,-4.68%,$16.7m,$5.6m,-3.28%,0.02%,0.33,+0.0013%,+0.0037%,$107.5k
139,Cartesi-CTSI,$0.1355,-5.84%,$16.3m,$3.5m,-2.82%,0.01%,0.21,-0.1011%,-0.0900%,$83.5k
140,Livepeer-LPT,$9.66,-8.58%,$15.7m,$6.6m,-1.02%,0.03%,0.42,-0.0314%,-0.0146%,$70.5k
141,Injective Protocol-INJ,$1.53,-3.54%,$15.7m,$2.4m,-16.90%,0.01%,0.15,+0.0100%,+0.0100%,$131.6k
142,SKALE Network-SKL,$0.0461,-8.20%,$15.0m,$5.6m,-7.93%,0.02%,0.37,+0.0069%,+0.0031%,$89.7k
143,TomoChain-TOMO,$0.4696,-7.79%,$14.3m,$3.1m,-11.03%,0.01%,0.22,+0.0067%,+0.0081%,$80.0k
144,Dusk Network-DUSK,$0.1292,-8.05%,$14.2m,$3.6m,-17.65%,0.02%,0.26,+0.0100%,-0.0069%,$92.9k
145,Step App-FITFI,$0.0670,-11.51%,$13.5m,$2.5m,-10.75%,0.01%,0.18,+0.0123%,-0.0189%,$232.1k
146,Automata Network-ATA,$0.1477,-9.39%,$13.2m,$2.4m,-19.08%,0.01%,0.18,+0.0100%,+0.0100%,$155.7k
147,NKN-NKN,$0.0943,-4.44%,$12.6m,$3.1m,-8.54%,0.01%,0.25,+0.0100%,+0.0069%,$129.6k
148,SafePal-SFP,$0.3667,-3.78%,$12.4m,$4.6m,-11.83%,0.02%,0.37,+0.0016%,-0.0003%,$167.0k
149,LooksRare-LOOKS,$0.2569,-6.94%,$11.9m,$12.6m,-6.15%,0.05%,1.06,+0.0021%,+0.0027%,$42.3k
150,Frax Share-FXS,$6.04,-6.68%,$11.9m,$7.0m,-14.57%,0.03%,0.59,-0.0082%,-0.0127%,$18.8k
151,StormX-STMX,$0.0074,-4.86%,$11.6m,$3.4m,-5.30%,0.01%,0.29,-0.0065%,-0.0111%,$130.4k
152,Mines of Dalarnia-DAR,$0.2321,-7.24%,$11.0m,$2.8m,-12.69%,0.01%,0.26,+0.0100%,+0.0100%,$128.9k
153,IoTeX-IOTX,$0.0338,-5.55%,$10.8m,$5.9m,-5.13%,0.03%,0.54,+0.0010%,+0.0044%,$92.7k
154,Yield Guild Games-YGG,$0.4688,-4.15%,$9.4m,$4.1m,-4.59%,0.02%,0.43,+0.0160%,+0.0213%,$86.3k
155,Klaytn-KLAY,$0.2140,-5.40%,$9.2m,$4.8m,-6.24%,0.02%,0.52,-0.0350%,-0.0260%,$48.3k
156,DigiByte-DGB,$0.0097,-6.96%,$7.8m,$3.5m,-4.44%,0.01%,0.45,+0.0100%,+0.0100%,$93.5k
157,Altcoin Index FTX-ALT,"$1,850.75",-5.76%,$7.6m,$13.8m,+1.20%,0.06%,1.81,-0.0031%,-0.0016%,$1.2k
158,Crypto.com Coin-CRO,$0.1110,-6.80%,$6.8m,$11.4m,-6.88%,0.05%,1.68,+0.0101%,-0.0516%,$87.8k
159,Anchor Protocol-ANC,$0.0912,-5.36%,$6.7m,$831.3k,-33.83%,0.00%,0.12,-0.0031%,+0.0013%,$78.2k
160,APENFT-NFT,$0.0000,-2.02%,$5.9m,$442.2k,+11.30%,0.00%,0.07,-0.1255%,+0.1467%,$2.9k
161,Badger DAO-BADGER,$4.96,-6.35%,$5.7m,$2.5m,-14.41%,0.01%,0.44,+0.0181%,-0.0051%,$7.0k
162,DeFi Binance-DEFI,$711.30,-6.31%,$5.0m,$1.8m,-8.42%,0.01%,0.35,+0.0100%,-0.0214%,$13.3k
163,JUST-JST,$0.0254,-6.32%,$4.9m,$1.6m,-5.01%,0.01%,0.32,+0.0217%,-0.0145%,$24.7k
164,OKB-OKB,$14.35,-4.23%,$4.9m,$4.3m,-5.23%,0.02%,0.88,-0.0425%,-0.0081%,$3.6k
165,Convex Finance-CVX,$5.20,-5.91%,$4.5m,$4.4m,-2.73%,0.02%,0.96,+0.0077%,+0.0077%,$2.6k
166,Shitcoin Index FTX-SHIT,"$2,385.20",-6.61%,$4.3m,$12.2m,+5.88%,0.05%,2.85,-0.0087%,-0.0077%,$122.7
167,Render Token-RNDR,$0.4924,-0.63%,$3.6m,$2.5m,-6.55%,0.01%,0.70,-0.1616%,-0.1657%,$10.7k
168,Mina-MINA,$0.6376,-4.79%,$3.6m,$2.9m,-7.19%,0.01%,0.81,-0.0162%,-0.0081%,$19.7k
169,Perpetual Protocol-PERP,$0.6455,-6.92%,$3.3m,$1.6m,-11.29%,0.01%,0.48,-0.0487%,-0.0452%,$11.2k
170,Request-REQ,$0.1274,+7.64%,$3.0m,$433.3k,-21.61%,0.00%,0.14,+0.0150%,+0.0150%,$18.3k
171,Siacoin-SC,$0.0038,-6.44%,$3.0m,$884.2k,-5.22%,0.00%,0.30,+0.0032%,-0.0221%,$4.4k
172,Quant-QNT,$91.24,-2.10%,$2.8m,$50.9k,-0.61%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
173,Dora Factory-DORA,$2.68,-3.49%,$2.8m,$246.7k,-9.76%,0.00%,0.09,+0.0711%,+0.1060%,$6.3k
174,Smooth Love Potion-SLP,$0.0037,-6.74%,$2.7m,$3.8m,-11.05%,0.02%,1.38,-0.0533%,-0.0448%,$52.8k
175,Tornado Cash-TORN,$7.86,-9.09%,$2.6m,$833.8k,-8.01%,0.00%,0.31,+0.0528%,-0.0680%,$43.9k
176,Bancor-BNT,$0.4577,-2.39%,$2.4m,$1.8m,+3.18%,0.01%,0.72,-0.0846%,+0.0174%,$119.0
177,Moonbeam-GLMR,$0.4850,-5.90%,$2.3m,$2.2m,-1.57%,0.01%,0.95,-0.0343%,-0.0339%,$36.8k
178,DeFi FTX-DEFI,"$2,707.70",-5.91%,$2.3m,$3.6m,-0.76%,0.02%,1.58,-0.0048%,-0.0045%,$163.6
179,Chain-XCN,$0.0680,-4.30%,$2.1m,$1.2m,+5.09%,0.00%,0.55,-0.7137%,-0.4314%,$36.4
180,Huobi Token-HT,$4.62,-4.01%,$2.0m,$4.3m,-13.17%,0.02%,2.15,+0.0050%,+0.0043%,$94.2k
181,Tribe-TRIBE,$0.2562,-11.48%,$2.0m,$55.7k,-48.00%,0.00%,0.03,-0.2169%,-0.0466%,$296.6
182,Everdome-DOME,$0.0015,-12.35%,$2.0m,$600.4k,-25.30%,0.00%,0.31,+0.1563%,+0.2052%,$52.4k
183,Midcap Index FTX-MID,"$1,303.45",-4.16%,$1.9m,$4.8m,-3.61%,0.02%,2.51,-0.0038%,-0.0049%,$0.0
184,Biconomy-BICO,$0.4910,-4.07%,$1.9m,$856.1k,-5.64%,0.00%,0.46,+0.0251%,-0.0268%,$1.1k
185,Wrapped NXM-WNXM,$15.29,-5.76%,$1.9m,$368.3k,-13.67%,0.00%,0.20,-0.0974%,+0.0621%,$1.0k
186,Chia Network-XCH,$34.56,-2.78%,$1.8m,$979.2k,-11.64%,0.00%,0.53,-0.0611%,+0.0988%,$11.1k
187,Gods Unchained-GODS,$0.3196,-5.56%,$1.8m,$419.9k,-14.91%,0.00%,0.24,-0.0010%,+0.0026%,$35.6k
188,Akropolis -AKRO,$0.0034,-7.20%,$1.8m,$280.3k,-1.68%,0.00%,0.16,+0.0100%,+0.0100%,$23.3k
189,Secret-SCRT,$1.04,-2.62%,$1.7m,$788.2k,-9.74%,0.00%,0.45,+0.0048%,+0.0093%,$15.1k
190,Exchange Token Index FTX-EXCH,"$6,495.00",-3.48%,$1.7m,$4.1m,+3.38%,0.02%,2.44,-0.0003%,-0.0023%,$973.6
191,Conflux Network-CFX,$0.0513,-2.04%,$1.6m,$1.0m,-5.42%,0.00%,0.66,-0.0029%,+0.0000%,$467.8
192,Kadena-KDA,$1.45,-3.48%,$1.5m,$971.2k,-4.85%,0.00%,0.63,+0.0100%,+0.0100%,$6.1k
193,PancakeSwap-CAKE,$3.95,-4.55%,$1.5m,$3.0m,-5.98%,0.01%,1.99,-0.0058%,-0.0008%,$24.8k
