,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
53,THORChain-RUNE,$1.85,+3.41%,$62.6m,$21.0m,-1.72%,0.09%,0.34,+0.0070%,+0.0068%,$40.7k
54,Project Galaxy-GAL,$2.47,+1.54%,$61.7m,$13.3m,-9.23%,0.06%,0.22,-0.0150%,-0.0119%,$79.9k
55,BakeryToken-BAKE,$0.2566,+8.00%,$59.3m,$5.2m,+54.42%,0.02%,0.09,-0.0252%,-0.0507%,$137.2k
56,THETA-THETA,$1.11,+2.03%,$57.0m,$22.3m,-0.78%,0.10%,0.39,+0.0082%,+0.0019%,$40.7k
57,ZCash-ZEC,$59.83,+2.87%,$56.8m,$20.4m,-0.29%,0.09%,0.36,+0.0117%,-0.0083%,$73.9k
58,CertiK-CTK,$1.01,-2.86%,$53.3m,$9.1m,-20.88%,0.04%,0.17,+0.0062%,+0.0000%,$169.2k
59,Compound-COMP,$49.58,+7.97%,$53.1m,$24.7m,+18.72%,0.11%,0.46,-0.0364%,-0.0224%,$86.3k
60,Metal-MTL,$1.17,+5.75%,$50.8m,$6.7m,+24.18%,0.03%,0.13,-0.0333%,-0.0246%,$83.3k
61,Stellar Lumens-XLM,$0.1021,+1.57%,$50.2m,$37.4m,+2.95%,0.16%,0.74,+0.0021%,+0.0038%,$47.4k
62,Mask Network-MASK,$1.36,+5.45%,$49.7m,$7.4m,+11.02%,0.03%,0.15,-0.0063%,+0.0208%,$52.5k
63,Tezos-XTZ,$1.54,+6.13%,$48.7m,$28.4m,+7.50%,0.12%,0.58,-0.0179%,-0.0020%,$64.2k
64,Spell Token-SPELL,$0.0013,+4.57%,$45.5m,$6.7m,+34.19%,0.03%,0.15,+0.0057%,+0.0047%,$157.7k
65,SHIBA INU-SHIB,$0.0000,+0.00%,$44.0m,$20.0m,+5.78%,0.09%,0.46,+0.0100%,+0.0069%,$144.7k
66,FTX Token-FTT,$26.03,+2.44%,$43.8m,$68.1m,+3.61%,0.29%,1.55,-0.0073%,-0.0186%,$113.8k
67,1inch-1INCH,$0.6328,+1.82%,$42.6m,$21.5m,+7.28%,0.09%,0.51,+0.0119%,-0.0085%,$55.2k
68,Lido DAO Token-LDO,$1.91,+1.58%,$41.1m,$18.5m,+2.42%,0.08%,0.45,+0.0053%,+0.0054%,$117.0k
69,BinaryX-BNX,$144.75,+4.78%,$40.7m,$32.5m,+6.52%,0.14%,0.80,+0.0095%,+0.0067%,$194.7k
70,Serum-SRM,$0.8002,+5.79%,$39.9m,$24.9m,+2.81%,0.11%,0.62,-0.0008%,-0.0061%,$24.3k
71,Enjin Coin-ENJ,$0.5116,+2.20%,$39.6m,$14.3m,+0.34%,0.06%,0.36,+0.0055%,+0.0010%,$186.3k
72,Celsius-CEL,$1.28,-3.66%,$39.3m,$23.4m,+0.53%,0.10%,0.59,-0.3416%,-0.2935%,$124.6k
73,Elrond-EGLD,$51.08,+3.12%,$38.4m,$14.8m,-5.18%,0.06%,0.39,+0.0023%,+0.0039%,$32.0k
74,Jasmy-JASMY,$0.0087,+0.98%,$36.1m,$11.4m,-1.21%,0.05%,0.32,+0.0073%,+0.0018%,$17.5k
75,Harmony-ONE,$0.0200,+2.88%,$35.2m,$14.3m,-6.53%,0.06%,0.41,+0.0039%,+0.0023%,$39.1k
76,Anchor Protocol-ANC,$0.1080,+18.25%,$34.8m,$1.6m,+93.24%,0.01%,0.05,-0.0020%,+0.0031%,$156.5k
77,Zilliqa-ZIL,$0.0345,+0.73%,$34.5m,$22.2m,+2.62%,0.09%,0.64,+0.0060%,+0.0052%,$10.8k
78,VeChain-VET,$0.0238,+1.82%,$34.2m,$16.2m,+2.92%,0.07%,0.47,+0.0084%,+0.0080%,$16.2k
79,API3-API3,$1.76,-0.51%,$33.4m,$5.5m,-12.94%,0.02%,0.16,-0.0216%,-0.0419%,$40.8k
80,Dent-DENT,$0.0010,+6.67%,$33.1m,$5.9m,+5.86%,0.03%,0.18,+0.0015%,-0.0004%,$109.5k
81,The Graph-GRT,$0.1027,+1.68%,$31.7m,$21.1m,-1.18%,0.09%,0.67,+0.0057%,+0.0052%,$49.5k
82,NEM-XEM,$0.0430,+2.36%,$31.5m,$8.2m,-6.41%,0.03%,0.26,+0.0158%,-0.0097%,$4.4k
83,LUNA2-LUNA2,n/a,n/a,$31.5m,$3.1m,+8.12%,0.01%,0.10,+0.0100%,+0.0100%,$306.6k
84,Flamingo-FLM,$0.1112,+2.13%,$30.9m,$18.1m,+2.93%,0.08%,0.59,-0.0620%,-0.0785%,$7.8k
85,Kava-KAVA,$1.61,+3.49%,$30.7m,$11.3m,+11.18%,0.05%,0.37,-0.0072%,-0.0414%,$16.9k
86,Oasis Network-ROSE,$0.0600,+1.18%,$30.5m,$11.8m,-5.45%,0.05%,0.39,+0.0083%,+0.0081%,$15.3k
87,NEO-NEO,$8.97,+3.40%,$30.2m,$12.9m,+3.19%,0.05%,0.43,-0.0020%,-0.0194%,$3.2k
88,OmiseGO-OMG,$1.79,-0.15%,$30.2m,$12.3m,+1.11%,0.05%,0.41,-0.0023%,+0.0011%,$30.9k
89,Maker-MKR,$730.95,+0.90%,$29.7m,$15.6m,-0.79%,0.07%,0.53,-0.0063%,+0.0050%,$42.3k
90,Kusama-KSM,$49.04,+4.09%,$29.6m,$15.7m,+2.11%,0.07%,0.53,-0.0105%,+0.0132%,$62.1k
91,Audius-AUDIO,$0.2768,+2.00%,$29.6m,$7.2m,-4.91%,0.03%,0.24,+0.0004%,-0.0004%,$16.5k
92,Chromia-CHR,$0.1753,+1.70%,$29.1m,$9.0m,+2.91%,0.04%,0.31,+0.0040%,+0.0052%,$67.7k
93,Gitcoin-GTC,$2.25,+0.11%,$29.0m,$4.3m,+11.95%,0.02%,0.15,+0.0100%,+0.0096%,$93.1k
94,Loopring-LRC,$0.3369,+0.51%,$28.8m,$13.1m,+0.18%,0.06%,0.46,+0.0056%,+0.0018%,$25.9k
95,Dash-DASH,$45.13,+2.72%,$28.3m,$14.2m,+3.50%,0.06%,0.50,+0.0041%,+0.0068%,$11.9k
96,Aragon-ANT,$1.79,-6.33%,$28.2m,$7.1m,-0.77%,0.03%,0.25,+0.0078%,-0.0158%,$58.4k
97,FOOTBALL-FOOTBALL,"$1,091.73",-0.97%,$28.1m,$6.3m,+23.00%,0.03%,0.23,+0.3342%,+0.1425%,$34.9k
98,MyNeighborAlice-ALICE,$2.05,+3.67%,$27.8m,$9.8m,-3.18%,0.04%,0.35,+0.0079%,+0.0079%,$26.1k
99,Bitcoin SV-BSV,$53.46,+5.86%,$25.6m,$33.5m,+5.68%,0.14%,1.30,-0.0117%,-0.0042%,$317.6
100,Ankr-ANKR,$0.0339,+1.79%,$25.6m,$13.2m,+0.83%,0.06%,0.52,+0.0100%,+0.0100%,$27.8k
101,Litentry-LIT,$0.6750,+0.37%,$24.6m,$4.5m,-5.12%,0.02%,0.18,+0.0100%,+0.0100%,$6.5k
102,BitDAO-BIT,$0.6223,+0.48%,$22.9m,$25.1m,-0.60%,0.11%,1.10,+0.0057%,+0.0063%,$26.4k
103,Origin Protocol-OGN,$0.1697,+3.47%,$21.9m,$6.6m,-2.56%,0.03%,0.30,+0.0100%,+0.0100%,$19.2k
104,Bluzelle-BLZ,$0.0854,-1.37%,$21.6m,$6.2m,+6.47%,0.03%,0.29,+0.0100%,+0.0100%,$49.2k
105,Coin98-C98,$0.3915,-1.48%,$21.3m,$12.5m,+2.36%,0.05%,0.59,+0.0042%,+0.0018%,$13.8k
106,ARPA Chain-ARPA,$0.0378,-2.44%,$21.3m,$4.2m,-15.49%,0.02%,0.20,+0.0100%,+0.0058%,$32.8k
107,Immutable X-IMX,$0.8123,+0.51%,$21.3m,$8.8m,-11.08%,0.04%,0.41,+0.0072%,+0.0063%,$47.6k
108,Reserve Rights-RSR,$0.0059,+0.22%,$21.1m,$12.8m,-2.51%,0.05%,0.61,-0.0017%,+0.0048%,$10.0k
109,Band Protocol-BAND,$1.28,+2.17%,$20.9m,$5.1m,-0.41%,0.02%,0.25,-0.0099%,+0.0076%,$31.9k
110,Storj-STORJ,$0.5132,+1.91%,$20.5m,$10.2m,+0.14%,0.04%,0.50,+0.0027%,+0.0054%,$13.8k
111,Qtum-QTUM,$3.09,+1.49%,$19.9m,$15.2m,-0.10%,0.06%,0.76,-0.0021%,-0.0079%,$10.4k
112,Swipe-SXP,$0.3605,+2.65%,$19.4m,$7.6m,-3.54%,0.03%,0.39,+0.0057%,+0.0040%,$12.2k
113,Raydium-RAY,$0.6079,-2.08%,$18.5m,$7.5m,+0.66%,0.03%,0.41,+0.0047%,-0.0011%,$8.8k
114,1000XEC-1000XEC,$0.0417,+3.19%,$18.5m,$5.0m,+2.80%,0.02%,0.27,+0.0008%,-0.0009%,$24.6k
115,Iota-IOTA,$0.2729,+2.63%,$18.3m,$9.7m,+0.40%,0.04%,0.53,+0.0134%,+0.0039%,$33.2k
116,Bella Protocol-BEL,$0.6425,+2.33%,$18.3m,$3.3m,-0.56%,0.01%,0.18,+0.0100%,+0.0076%,$10.6k
117,Coti-COTI,$0.0961,+3.95%,$18.1m,$5.0m,+11.68%,0.02%,0.28,+0.0328%,+0.0325%,$42.3k
118,Tether-USDT,$1.0000,+0.01%,$17.8m,$279.7m,-1.33%,1.19%,15.76,-0.0005%,-0.0004%,$0.0
119,Hedera-HBAR,$0.0599,+0.91%,$17.7m,$7.8m,+1.98%,0.03%,0.44,+0.0080%,+0.0079%,$9.6k
120,Holo-HOT,$0.0020,+0.60%,$16.5m,$4.9m,-2.39%,0.02%,0.30,+0.0057%,+0.0054%,$21.1k
121,Alpha Finance Lab-ALPHA,$0.1354,+20.65%,$16.2m,$5.3m,-8.41%,0.02%,0.33,+0.0024%,+0.0111%,$41.7k
122,DFI.Money-YFII,$942.43,-0.72%,$15.8m,$18.3m,-1.16%,0.08%,1.15,-0.1356%,-0.1560%,$8.8k
123,Ren-REN,$0.1201,+2.23%,$15.8m,$8.0m,+1.84%,0.03%,0.51,-0.0030%,+0.0020%,$42.4k
124,0x-ZRX,$0.2849,+3.83%,$15.4m,$8.0m,+3.75%,0.03%,0.52,-0.0162%,+0.0053%,$21.2k
125,Horizen-ZEN,$15.06,+2.82%,$15.2m,$6.2m,-10.57%,0.03%,0.41,-0.0093%,+0.0221%,$15.2k
126,Ontology-ONT,$0.2303,+2.29%,$15.2m,$8.0m,+2.50%,0.03%,0.53,-0.0103%,-0.0041%,$2.7k
127,Celo-CELO,$0.8040,+0.38%,$14.9m,$8.6m,+0.41%,0.04%,0.58,+0.0052%,+0.0086%,$905.9
128,Linear-LINA,$0.0079,+2.56%,$14.7m,$4.3m,-5.18%,0.02%,0.29,+0.0071%,+0.0026%,$25.9k
129,Internet Computer-ICP,$6.46,+1.77%,$14.7m,$14.0m,+6.74%,0.06%,0.96,+0.0077%,+0.0008%,$22.4k
130,Injective Protocol-INJ,$1.52,-0.51%,$14.6m,$2.3m,-3.52%,0.01%,0.16,+0.0100%,+0.0100%,$18.0k
131,Basic Attention Token-BAT,$0.3208,+0.46%,$14.6m,$10.8m,-1.19%,0.05%,0.74,+0.0031%,+0.0019%,$40.8k
132,Cartesi-CTSI,$0.1423,+4.83%,$14.6m,$3.6m,+2.27%,0.02%,0.25,+0.0068%,+0.0100%,$27.8k
133,Celer Network-CELR,$0.0173,+3.58%,$14.3m,$4.7m,-5.04%,0.02%,0.33,+0.0100%,+0.0100%,$15.2k
134,IOST-IOST,$0.0126,+1.86%,$13.7m,$11.1m,+0.56%,0.05%,0.81,+0.0030%,-0.0008%,$10.2k
135,Binance BTCDOM Index-BTCDOM,"$1,126.60",-2.65%,$13.3m,$11.1m,+3.20%,0.05%,0.83,+0.0153%,+0.0473%,$45.1k
136,Reef-REEF,$0.0035,+1.03%,$13.3m,$4.8m,+7.20%,0.02%,0.36,+0.0022%,+0.0056%,$17.4k
137,NKN-NKN,$0.0975,+2.36%,$13.0m,$3.3m,+6.09%,0.01%,0.25,-0.0137%,-0.0186%,$16.4k
138,Civic-CVC,$0.1352,+2.69%,$12.8m,$6.5m,-1.20%,0.03%,0.51,-0.0020%,-0.0090%,$16.9k
139,Arweave-AR,$9.73,+1.47%,$12.5m,$11.7m,+2.74%,0.05%,0.93,+0.0075%,+0.0079%,$8.3k
140,Wootrade-WOO,$0.1512,+0.50%,$11.4m,$4.0m,-3.93%,0.02%,0.35,+0.0100%,+0.0100%,$7.9k
141,Icon-ICX,$0.2614,+2.73%,$11.2m,$3.8m,-0.45%,0.02%,0.34,-0.0151%,-0.0094%,$3.7k
142,Livepeer-LPT,$9.94,+2.77%,$10.4m,$7.0m,+5.23%,0.03%,0.67,+0.0039%,+0.0037%,$5.4k
143,SKALE Network-SKL,$0.0471,+1.71%,$10.1m,$5.5m,-2.54%,0.02%,0.54,+0.0066%,+0.0022%,$8.0k
144,Dusk Network-DUSK,$0.1295,+0.25%,$9.4m,$3.7m,+1.07%,0.02%,0.39,+0.0019%,-0.0018%,$19.7k
145,StormX-STMX,$0.0076,+2.76%,$9.4m,$3.5m,+1.88%,0.01%,0.37,-0.0064%,-0.0130%,$6.4k
146,Yield Guild Games-YGG,$0.4677,-0.34%,$9.2m,$4.1m,+0.44%,0.02%,0.45,-0.0099%,+0.0174%,$27.4k
147,APENFT-NFT,$0.0000,-0.11%,$8.8m,$427.3k,-0.15%,0.00%,0.05,+0.1096%,-0.0927%,$667.6
148,TomoChain-TOMO,$0.4775,+1.62%,$8.5m,$3.1m,-0.54%,0.01%,0.36,+0.0027%,+0.0039%,$5.4k
149,Automata Network-ATA,$0.1507,+0.22%,$8.5m,$2.3m,-5.20%,0.01%,0.27,+0.0100%,+0.0100%,$3.0k
150,Adventure Gold-AGLD,$0.4098,-4.25%,$8.2m,$2.4m,-26.21%,0.01%,0.29,-0.0151%,+0.0188%,$12.8k
151,SafePal-SFP,$0.3745,+2.20%,$8.1m,$4.7m,-0.15%,0.02%,0.58,+0.0041%,+0.0041%,$7.8k
152,OKB-OKB,$13.80,-3.98%,$7.7m,$4.4m,+2.33%,0.02%,0.57,+0.0037%,+0.0039%,$308.2
153,LooksRare-LOOKS,$0.2595,+1.00%,$7.6m,$12.5m,-1.06%,0.05%,1.63,+0.0002%,-0.0038%,$5.2k
154,Mines of Dalarnia-DAR,$0.2359,+1.52%,$7.2m,$2.8m,-1.25%,0.01%,0.39,+0.0100%,+0.0100%,$4.2k
155,IoTeX-IOTX,$0.0345,-1.53%,$7.1m,$5.8m,-0.48%,0.02%,0.82,+0.0085%,+0.0100%,$7.2k
156,Klaytn-KLAY,$0.2177,+1.17%,$7.1m,$4.6m,-2.68%,0.02%,0.66,-0.0005%,-0.0018%,$820.6
157,Convex Finance-CVX,$5.32,+0.37%,$6.6m,$4.0m,-7.33%,0.02%,0.62,-0.0021%,-0.0045%,$2.9k
158,Altcoin Index FTX-ALT,"$1,938.10",+4.54%,$6.6m,$14.6m,+6.18%,0.06%,2.23,+0.0005%,+0.0000%,$614.5
159,DeFi Binance-DEFI,$738.90,+3.81%,$5.6m,$1.8m,+5.99%,0.01%,0.33,-0.0061%,-0.0019%,$3.0k
160,Tornado Cash-TORN,$9.84,+25.59%,$5.4m,$1.0m,+23.53%,0.00%,0.19,+0.1021%,-0.2037%,$28.6k
161,Step App-FITFI,$0.0648,-3.41%,$5.2m,$2.3m,-7.04%,0.01%,0.44,-0.0066%,+0.0232%,$29.4k
162,Badger DAO-BADGER,$5.08,+2.86%,$5.1m,$2.6m,+3.69%,0.01%,0.50,-0.0127%,+0.0010%,$956.4
163,Frax Share-FXS,$6.27,+4.69%,$4.8m,$7.5m,+6.52%,0.03%,1.54,+0.0043%,+0.0031%,$2.0k
164,Crypto.com Coin-CRO,$0.1127,+1.60%,$4.8m,$11.6m,+1.99%,0.05%,2.43,-0.0104%,-0.0201%,$3.0k
165,DigiByte-DGB,$0.0098,+1.61%,$4.5m,$3.4m,-1.79%,0.01%,0.75,+0.0032%,-0.0191%,$2.9k
166,JUST-JST,$0.0259,+2.05%,$4.1m,$1.6m,-0.29%,0.01%,0.39,-0.0216%,+0.0126%,$0.0
167,Perpetual Protocol-PERP,$0.6841,+5.93%,$4.1m,$1.8m,+10.57%,0.01%,0.44,-0.0967%,+0.0506%,$1.4k
168,Quant-QNT,$97.93,+7.45%,$3.3m,$53.4k,+4.57%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
169,Render Token-RNDR,$0.4961,+1.33%,$3.3m,$2.4m,-5.06%,0.01%,0.73,-0.0461%,-0.0723%,$1.9k
170,Mina-MINA,$0.6436,+1.10%,$3.3m,$3.0m,+2.88%,0.01%,0.91,+0.0016%,+0.0145%,$791.6
171,NYM-NYM,$0.3170,-1.28%,$2.7m,$751.5k,+9.51%,0.00%,0.28,+0.0284%,+0.0220%,$3.7k
172,Bancor-BNT,$0.4715,+1.72%,$2.6m,$1.9m,+6.65%,0.01%,0.73,+0.0576%,-0.1813%,$509.0
173,Smooth Love Potion-SLP,$0.0038,+2.99%,$2.4m,$3.9m,+2.75%,0.02%,1.63,+0.0024%,-0.0063%,$3.9k
174,Moonbeam-GLMR,$0.4860,+0.14%,$2.2m,$2.4m,+6.86%,0.01%,1.05,-0.0704%,-0.0787%,$326.1
175,Siacoin-SC,$0.0039,+2.58%,$2.2m,$949.0k,+7.48%,0.00%,0.44,-0.0251%,+0.0035%,$148.9
176,Tribe-TRIBE,$0.2553,-0.38%,$2.1m,$61.2k,+10.40%,0.00%,0.03,-0.0341%,+0.0100%,$0.0
177,Huobi Token-HT,$4.62,-0.02%,$2.1m,$4.1m,-5.59%,0.02%,1.90,+0.0048%,+0.0042%,$36.1
178,Dora Factory-DORA,$2.70,+1.38%,$1.9m,$255.7k,+3.57%,0.00%,0.14,-0.0113%,+0.1312%,$1.7k
179,Chain-XCN,$0.0658,-4.02%,$1.8m,$1.1m,-5.38%,0.00%,0.59,-0.0945%,-0.0549%,$1.4k
180,Shitcoin Index FTX-SHIT,"$2,435.80",+2.12%,$1.8m,$12.3m,+1.23%,0.05%,6.71,-0.0054%,-0.0068%,$938.1
181,Gods Unchained-GODS,$0.3232,-0.43%,$1.8m,$452.0k,+7.57%,0.00%,0.25,+0.0199%,-0.0305%,$276.7
182,Wrapped NXM-WNXM,$16.01,+4.74%,$1.8m,$417.9k,+13.55%,0.00%,0.23,+0.0427%,-0.0144%,$717.3
183,Conflux Network-CFX,$0.0516,+0.64%,$1.5m,$1.1m,+6.82%,0.00%,0.70,-0.0059%,+0.0740%,$519.8
184,UMA-UMA,$2.64,+1.16%,$1.5m,$764.0k,-3.71%,0.00%,0.49,-0.1229%,+0.1451%,$579.4
185,DeFi FTX-DEFI,"$2,820.70",+4.17%,$1.5m,$3.6m,-0.53%,0.02%,2.46,-0.0033%,-0.0038%,$0.0
186,Baby Doge Coin-BABYDOGE,$0.0000,+0.52%,$1.4m,$1.4m,+1.85%,0.01%,1.01,+0.1234%,+0.0244%,$1.7k
187,Everdome-DOME,$0.0015,+1.34%,$1.3m,$783.7k,+31.72%,0.00%,0.59,+0.2346%,+0.0348%,$879.4
188,Secret-SCRT,$1.08,+4.65%,$1.3m,$818.5k,+3.87%,0.00%,0.64,+0.0001%,+0.0010%,$2.4k
189,Boba Network-BOBA,$0.3020,-0.16%,$1.3m,$814.6k,+4.05%,0.00%,0.65,+0.0110%,+0.0116%,$614.3
190,PancakeSwap-CAKE,$4.07,+2.93%,$1.2m,$3.1m,+3.81%,0.01%,2.58,-0.0064%,-0.0035%,$206.2
191,Biconomy-BICO,$0.5036,+2.24%,$1.1m,$851.2k,-1.26%,0.00%,0.77,+0.0066%,-0.0025%,$1.0k
192,Dogelon Mars-ELON,$0.0000,+1.61%,$1.1m,$407.7k,+5.74%,0.00%,0.37,-0.0122%,-0.0022%,$621.7
193,Alchemy Pay-ACH,$0.0134,+3.56%,$1.1m,$339.0k,-4.73%,0.00%,0.32,+0.0064%,+0.0064%,$0.0
