,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,595.55",+2.35%,$33.6b,$7.1b,+3.59%,30.66%,0.21,-0.0027%,+0.0031%,$67.2m
1,Bitcoin-BTC,"$19,874.31",+0.39%,$28.3b,$9.5b,-3.74%,41.02%,0.34,+0.0002%,-0.0051%,$25.8m
2,Ethereum Classic-ETC,$32.94,+2.66%,$1.5b,$391.0m,+1.77%,1.68%,0.27,+0.0022%,-0.0012%,$2.2m
3,Polygon-MATIC,$0.8787,+2.30%,$1.2b,$254.1m,+13.77%,1.09%,0.20,-0.0172%,-0.0168%,$2.7m
4,EOS-EOS,$1.52,+5.81%,$1.2b,$200.8m,+10.46%,0.86%,0.17,+0.0068%,-0.0037%,$2.5m
5,Solana-SOL,$31.42,+1.65%,$1.1b,$383.9m,-1.98%,1.65%,0.36,+0.0102%,+0.0043%,$2.1m
6,Litecoin-LTC,$60.81,+8.73%,$841.9m,$221.5m,+16.55%,0.95%,0.26,+0.0024%,+0.0063%,$2.7m
7,Tellor-TRB,$19.03,+0.21%,$773.3m,$64.2m,+0.62%,0.28%,0.08,-0.4660%,-0.6035%,$1.4m
8,Chiliz-CHZ,$0.2142,+3.61%,$747.8m,$102.5m,+9.96%,0.44%,0.14,+0.0051%,+0.0147%,$1.2m
9,Optimism-OP,$1.24,+10.68%,$738.4m,$81.0m,+29.50%,0.35%,0.11,+0.0010%,-0.0008%,$1.4m
10,Cosmos-ATOM,$12.70,+6.76%,$698.8m,$137.1m,+6.84%,0.59%,0.20,-0.0061%,-0.0098%,$1.5m
11,Binance Coin-BNB,$277.43,+1.28%,$652.9m,$261.6m,-4.90%,1.13%,0.40,+0.0061%,+0.0018%,$347.2k
12,Ripple-XRP,$0.3270,+0.53%,$558.7m,$317.4m,-0.85%,1.37%,0.57,+0.0108%,+0.0081%,$918.4k
13,Cardano-ADA,$0.4564,+1.34%,$528.3m,$269.9m,-0.80%,1.16%,0.51,+0.0106%,+0.0100%,$318.2k
14,Avalanche-AVAX,$18.99,+1.49%,$518.5m,$136.2m,+1.30%,0.59%,0.26,-0.0032%,-0.0173%,$1.1m
15,Polkadot-DOT,$7.37,+5.00%,$429.5m,$277.6m,+6.28%,1.20%,0.65,+0.0060%,+0.0026%,$879.7k
16,Chainlink-LINK,$7.03,+6.22%,$366.3m,$108.5m,+10.18%,0.47%,0.30,+0.0053%,+0.0105%,$694.0k
17,NEAR Protocol-NEAR,$4.18,-2.30%,$334.2m,$92.4m,-6.80%,0.40%,0.28,+0.0071%,+0.0047%,$753.2k
18,Dogecoin-DOGE,$0.0614,-0.38%,$315.4m,$122.9m,+0.37%,0.53%,0.39,+0.0097%,+0.0038%,$327.6k
19,STEPN-GMT,$0.6744,+0.93%,$309.7m,$107.4m,-0.46%,0.46%,0.35,+0.0095%,+0.0030%,$916.4k
20,Filecoin-FIL,$5.79,+2.01%,$266.6m,$99.6m,-0.70%,0.43%,0.37,+0.0076%,+0.0105%,$254.6k
21,Curve DAO Token-CRV,$1.13,+2.32%,$235.2m,$58.0m,-2.11%,0.25%,0.25,-0.0084%,-0.0028%,$511.2k
22,1000SHIB-1000SHIB,$0.0121,+1.02%,$228.4m,$37.9m,-3.86%,0.16%,0.17,+0.0030%,+0.0026%,$366.1k
23,1inch-1INCH,$0.7120,+8.16%,$220.1m,$34.5m,+72.56%,0.15%,0.16,-0.0595%,-0.0129%,$451.3k
24,Stargate Finance-STG,$0.6529,+2.31%,$209.8m,$18.6m,-4.02%,0.08%,0.09,-0.0975%,-0.1170%,$322.4k
25,Bitcoin Cash-BCH,$116.92,+1.50%,$207.6m,$166.5m,+0.15%,0.72%,0.80,-0.0054%,-0.0114%,$323.5k
26,ApeCoin-APE,$4.72,+0.71%,$202.9m,$65.6m,+0.86%,0.28%,0.32,+0.0027%,-0.0091%,$204.7k
27,The Sandbox-SAND,$0.9305,+1.08%,$172.6m,$74.2m,-1.54%,0.32%,0.43,+0.0023%,+0.0004%,$154.0k
28,Synthetix Network Token-SNX,$3.12,+6.46%,$165.5m,$40.2m,+5.00%,0.17%,0.24,-0.0113%,+0.0050%,$200.3k
29,Aave-AAVE,$88.55,+4.65%,$159.4m,$51.5m,+18.49%,0.22%,0.32,-0.0061%,-0.0009%,$189.3k
30,Celsius-CEL,$1.42,+16.19%,$149.5m,$26.5m,+14.08%,0.11%,0.18,-0.1054%,-0.1159%,$1.8m
