,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
15,Tellor-TRB,$18.93,-0.60%,$313.5m,$68.0m,-2.65%,0.29%,0.22,-0.3589%,-0.4000%,$207.8k
16,Binance Coin-BNB,$277.28,+0.20%,$294.6m,$259.9m,-0.01%,1.10%,0.88,+0.0044%,+0.0031%,$83.7k
17,Avalanche-AVAX,$18.83,+0.00%,$256.9m,$135.6m,-0.83%,0.58%,0.53,+0.0026%,-0.0088%,$138.8k
18,Polkadot-DOT,$7.27,-0.16%,$217.2m,$267.6m,-1.56%,1.14%,1.23,+0.0006%,-0.0012%,$79.9k
19,STEPN-GMT,$0.6764,+0.65%,$178.3m,$109.2m,+1.88%,0.46%,0.61,-0.0026%,-0.0031%,$97.1k
20,1000SHIB-1000SHIB,$0.0123,+1.22%,$152.6m,$39.6m,+3.49%,0.17%,0.26,+0.0100%,+0.0100%,$233.3k
21,Bitcoin Cash-BCH,$117.53,+1.17%,$141.2m,$169.5m,+3.61%,0.72%,1.20,-0.0116%,-0.0126%,$68.7k
22,NEAR Protocol-NEAR,$4.15,-0.16%,$139.5m,$88.8m,-1.58%,0.38%,0.64,+0.0043%,+0.0036%,$114.2k
23,Chainlink-LINK,$6.82,-1.14%,$136.9m,$98.8m,-3.57%,0.42%,0.72,+0.0059%,+0.0062%,$183.7k
24,ApeCoin-APE,$4.73,+0.81%,$130.2m,$68.3m,+2.57%,0.29%,0.52,-0.0002%,+0.0034%,$187.6k
25,Curve DAO Token-CRV,$1.07,-1.26%,$128.9m,$58.4m,+3.32%,0.25%,0.45,-0.0201%,-0.0151%,$164.9k
26,yearn.finance-YFI,"$9,787.84",-2.70%,$114.7m,$42.7m,-11.46%,0.18%,0.37,+0.0030%,+0.0086%,$219.1k
27,Unifi Protocol DAO-UNFI,$7.76,+3.09%,$113.8m,$21.9m,+4.93%,0.09%,0.19,+0.0100%,+0.0087%,$69.3k
28,The Sandbox-SAND,$0.9276,+0.08%,$98.4m,$77.2m,+3.45%,0.33%,0.78,+0.0004%,+0.0106%,$86.5k
29,Synthetix Network Token-SNX,$2.99,-1.05%,$91.5m,$36.6m,-4.75%,0.16%,0.40,-0.0175%,-0.0376%,$124.7k
30,Aave-AAVE,$86.85,-1.10%,$90.2m,$45.7m,-4.68%,0.19%,0.51,-0.0240%,-0.0156%,$6.2k
31,FOOTBALL-FOOTBALL,"$1,166.43",-3.67%,$90.2m,$8.3m,-9.58%,0.04%,0.09,+0.0100%,+0.1319%,$160.3k
32,Helium-HNT,$4.16,-7.34%,$81.7m,$17.4m,+15.49%,0.07%,0.21,-0.0057%,+0.0029%,$245.1k
33,Ethereum Name Service-ENS,$14.03,+1.24%,$81.0m,$29.6m,+12.08%,0.13%,0.37,-0.0038%,-0.0028%,$14.2k
34,Fantom-FTM,$0.2669,-0.79%,$71.2m,$48.4m,+1.47%,0.21%,0.68,+0.0088%,+0.0059%,$30.4k
35,CertiK-CTK,$1.01,+1.12%,$67.0m,$11.6m,+11.21%,0.05%,0.17,+0.0031%,+0.0035%,$122.6k
36,ZCash-ZEC,$62.46,+4.10%,$66.1m,$23.6m,+11.39%,0.10%,0.36,+0.0015%,-0.0041%,$44.7k
37,SushiSwap-SUSHI,$1.13,+1.77%,$62.1m,$30.5m,+4.22%,0.13%,0.49,-0.0051%,-0.0076%,$19.1k
38,1inch-1INCH,$0.6866,-3.57%,$61.7m,$26.0m,-15.03%,0.11%,0.42,+0.0071%,-0.0144%,$140.9k
39,Decentraland-MANA,$0.7861,+1.62%,$58.1m,$39.6m,+2.60%,0.17%,0.68,-0.0079%,+0.0102%,$52.8k
40,Flamingo-FLM,$0.1191,+2.52%,$57.2m,$20.8m,+11.00%,0.09%,0.36,-0.0936%,-0.1524%,$36.2k
41,Uniswap-UNI,$6.29,-1.38%,$56.7m,$47.1m,-1.91%,0.20%,0.83,-0.0092%,-0.0090%,$19.7k
42,Celsius-CEL,$1.50,+5.70%,$54.6m,$27.5m,+5.85%,0.12%,0.50,-0.0312%,-0.1275%,$329.2k
43,Gala-GALA,$0.0501,+0.82%,$51.8m,$35.3m,+2.34%,0.15%,0.68,+0.0088%,+0.0068%,$9.8k
44,Tron-TRX,$0.0630,+0.78%,$51.6m,$139.8m,+1.92%,0.59%,2.71,-0.0092%,-0.0024%,$1.8k
45,Monero-XMR,$153.95,+0.66%,$51.3m,$44.7m,+5.32%,0.19%,0.87,-0.0903%,-0.0729%,$6.5k
46,Stargate Finance-STG,$0.6226,-4.19%,$50.0m,$14.7m,-15.22%,0.06%,0.29,-0.0250%,-0.0408%,$60.0k
47,Balancer-BAL,$7.19,-5.76%,$46.9m,$19.4m,-14.53%,0.08%,0.41,-0.0067%,-0.0035%,$114.7k
48,dYdX-DYDX,$1.55,+1.00%,$46.6m,$37.5m,+0.95%,0.16%,0.80,+0.0039%,-0.0065%,$4.4k
49,THETA-THETA,$1.14,+0.84%,$46.5m,$22.3m,+0.00%,0.09%,0.48,+0.0001%,+0.0052%,$4.8k
50,Flow (Dapper labs)-FLOW,$1.95,-0.48%,$46.0m,$26.9m,-1.92%,0.11%,0.58,+0.0017%,+0.0039%,$66.0k
51,Kyber Network Crystal-KNC,$1.71,-4.13%,$44.2m,$19.2m,-11.35%,0.08%,0.43,+0.0081%,-0.0085%,$55.5k
52,Waves-WAVES,$4.51,+0.55%,$44.0m,$52.4m,+0.63%,0.22%,1.19,+0.0054%,+0.0070%,$28.5k
53,Terra-LUNA,$1.84,-0.88%,$42.3m,$7.1m,-0.97%,0.03%,0.17,+0.0088%,+0.0125%,$102.2k
54,Coin98-C98,$0.4405,+0.96%,$40.4m,$16.1m,+9.89%,0.07%,0.40,+0.0075%,+0.0068%,$41.3k
55,Algorand-ALGO,$0.3022,+0.61%,$40.2m,$29.4m,+1.12%,0.13%,0.73,+0.0061%,+0.0034%,$5.4k
56,ConstitutionDAO-PEOPLE,$0.0206,+1.69%,$38.6m,$26.4m,+1.91%,0.11%,0.68,-0.0052%,-0.0070%,$19.7k
57,Lido DAO Token-LDO,$2.00,-8.41%,$38.3m,$17.5m,-11.18%,0.07%,0.46,-0.0186%,-0.0183%,$50.6k
58,SHIBA INU-SHIB,$0.0000,+0.86%,$37.9m,$20.1m,+0.94%,0.09%,0.53,+0.0106%,+0.0119%,$50.3k
59,Compound-COMP,$47.71,+3.52%,$37.5m,$23.7m,+5.38%,0.10%,0.63,-0.0008%,+0.0036%,$27.3k
60,THORChain-RUNE,$1.89,-0.82%,$32.3m,$22.0m,+5.97%,0.09%,0.68,+0.0083%,+0.0083%,$7.5k
61,Tezos-XTZ,$1.52,+2.17%,$31.6m,$27.6m,+9.62%,0.12%,0.87,-0.0049%,-0.0112%,$7.7k
62,Dash-DASH,$46.73,+2.60%,$30.2m,$15.4m,+7.84%,0.07%,0.51,+0.0024%,+0.0121%,$14.3k
63,BitDAO-BIT,$0.6245,-5.08%,$29.5m,$24.5m,-10.52%,0.10%,0.83,-0.1411%,-0.1388%,$435.3k
64,1000XEC-1000XEC,$0.0446,-2.60%,$28.6m,$8.5m,-14.84%,0.04%,0.30,-0.0584%,-0.1714%,$28.9k
65,Oasis Network-ROSE,$0.0625,-3.42%,$28.2m,$12.0m,-0.38%,0.05%,0.43,+0.0081%,+0.0067%,$47.3k
66,Stellar Lumens-XLM,$0.1052,+0.91%,$25.3m,$35.7m,+0.64%,0.15%,1.41,-0.0006%,+0.0051%,$4.3k
67,Aragon-ANT,$1.84,+3.92%,$23.8m,$6.3m,+16.99%,0.03%,0.26,-0.0058%,-0.0081%,$62.4k
68,Enjin Coin-ENJ,$0.5191,+2.38%,$23.1m,$14.4m,+2.28%,0.06%,0.62,-0.0048%,+0.0044%,$46.9k
69,Kusama-KSM,$48.62,+2.04%,$22.0m,$15.6m,+1.12%,0.07%,0.71,-0.0128%,-0.0170%,$20.6k
70,Elrond-EGLD,$50.97,-2.31%,$21.8m,$16.1m,+1.81%,0.07%,0.74,+0.0019%,+0.0045%,$30.6k
71,Internet Computer-ICP,$6.45,+2.66%,$21.7m,$13.5m,+3.76%,0.06%,0.62,+0.0081%,+0.0098%,$23.0k
72,Chromia-CHR,$0.1744,-1.13%,$21.0m,$9.1m,-1.63%,0.04%,0.43,+0.0059%,+0.0031%,$50.4k
73,Kava-KAVA,$1.67,-2.46%,$20.4m,$11.7m,+2.23%,0.05%,0.57,+0.0063%,+0.0043%,$43.0k
74,NEM-XEM,$0.0435,-1.13%,$19.8m,$8.7m,-0.48%,0.04%,0.44,+0.0041%,-0.0340%,$6.0k
75,Zilliqa-ZIL,$0.0356,-0.31%,$19.6m,$23.0m,+1.59%,0.10%,1.17,+0.0065%,+0.0073%,$5.6k
76,iExec RLC-RLC,$1.12,+1.73%,$19.6m,$6.8m,-0.51%,0.03%,0.35,-0.2603%,-0.1688%,$9.2k
77,The Graph-GRT,$0.1014,-1.60%,$19.5m,$22.1m,+1.72%,0.09%,1.13,+0.0084%,+0.0041%,$6.1k
78,Terra Classic-LUNC,$0.0003,+9.11%,$18.7m,$1.5m,+15.11%,0.01%,0.08,+0.0100%,+0.0100%,$69.7k
79,NEO-NEO,$9.13,+1.19%,$18.6m,$14.1m,+1.45%,0.06%,0.76,-0.0173%,-0.0034%,$306.5
80,Serum-SRM,$0.7807,+0.17%,$18.6m,$25.0m,+2.00%,0.11%,1.34,-0.0019%,-0.0095%,$4.0k
81,BinaryX-BNX,$136.23,+1.43%,$18.6m,$28.7m,+9.23%,0.12%,1.54,+0.0100%,+0.0100%,$6.8k
82,VeChain-VET,$0.0242,+0.41%,$17.9m,$16.3m,+1.76%,0.07%,0.91,+0.0062%,+0.0080%,$55.4
83,Bluzelle-BLZ,$0.0951,-0.98%,$17.6m,$7.4m,-1.45%,0.03%,0.42,+0.0100%,+0.0100%,$6.1k
84,Reserve Rights-RSR,$0.0062,+0.82%,$17.2m,$15.0m,-1.95%,0.06%,0.87,+0.0077%,+0.0114%,$1.8k
85,Loopring-LRC,$0.3534,+0.06%,$16.7m,$13.3m,+0.93%,0.06%,0.79,+0.0097%,+0.0002%,$2.0k
86,Harmony-ONE,$0.0201,-0.84%,$16.7m,$14.2m,+1.99%,0.06%,0.85,+0.0016%,+0.0047%,$18.9k
87,Gitcoin-GTC,$2.23,+1.36%,$16.7m,$4.3m,+6.30%,0.02%,0.26,+0.0100%,+0.0100%,$38.4k
88,Jasmy-JASMY,$0.0087,-0.56%,$16.6m,$11.6m,+4.42%,0.05%,0.70,+0.0076%,+0.0071%,$459.6
89,FTX Token-FTT,$26.15,-0.74%,$15.5m,$67.4m,-0.76%,0.29%,4.36,+0.0038%,+0.0071%,$9.4k
90,Ankr-ANKR,$0.0347,-0.21%,$15.1m,$14.5m,-1.82%,0.06%,0.96,-0.0041%,+0.0021%,$6.3k
91,DFI.Money-YFII,$997.28,+0.44%,$14.2m,$18.8m,+0.95%,0.08%,1.32,-0.0788%,-0.0936%,$16.6k
92,Yield Guild Games-YGG,$0.5143,+7.82%,$14.2m,$4.9m,+12.55%,0.02%,0.34,+0.0048%,+0.0086%,$38.1k
93,Storj-STORJ,$0.5427,+0.87%,$14.0m,$11.3m,+1.15%,0.05%,0.81,+0.0065%,+0.0068%,$5.6k
94,Coti-COTI,$0.0948,+2.31%,$13.7m,$4.9m,+21.68%,0.02%,0.36,-0.0049%,+0.0100%,$45.2k
95,Mask Network-MASK,$1.29,-0.92%,$13.5m,$6.6m,+6.42%,0.03%,0.49,-0.0043%,+0.0096%,$1.8k
96,MyNeighborAlice-ALICE,$2.04,+0.29%,$13.2m,$10.2m,+1.24%,0.04%,0.77,+0.0076%,+0.0077%,$1.6k
97,Arweave-AR,$10.07,+0.53%,$13.2m,$13.0m,+1.01%,0.06%,0.98,+0.0076%,+0.0073%,$1.8k
98,Litentry-LIT,$0.7090,+1.87%,$12.9m,$4.9m,-1.29%,0.02%,0.38,+0.0100%,+0.0100%,$2.2k
99,SafePal-SFP,$0.3695,-0.65%,$12.6m,$6.3m,-7.62%,0.03%,0.50,-0.0056%,+0.0051%,$29.4k
100,Bitcoin SV-BSV,$52.48,-1.99%,$12.6m,$32.4m,-1.72%,0.14%,2.57,+0.0001%,+0.0010%,$573.4
101,OmiseGO-OMG,$1.79,-0.02%,$12.3m,$12.0m,+1.89%,0.05%,0.98,+0.0046%,+0.0040%,$224.9
102,Ontology-ONT,$0.2228,-6.25%,$12.3m,$8.8m,+5.06%,0.04%,0.72,-0.0007%,-0.0077%,$7.9k
103,Maker-MKR,$740.78,-1.12%,$11.4m,$16.3m,+1.77%,0.07%,1.43,-0.0166%,-0.0070%,$7.4k
104,Adventure Gold-AGLD,$0.3661,+3.98%,$11.3m,$1.4m,+31.04%,0.01%,0.13,+0.0024%,+0.0011%,$20.4k
105,Audius-AUDIO,$0.2854,+1.90%,$11.1m,$7.7m,-1.28%,0.03%,0.70,-0.0023%,-0.0086%,$16.3
106,LUNA2-LUNA2,n/a,n/a,$11.0m,$3.5m,-2.29%,0.02%,0.32,+0.0100%,+0.0100%,$37.2k
107,Ren-REN,$0.1211,+0.59%,$10.9m,$7.4m,+0.75%,0.03%,0.67,+0.0034%,+0.0105%,$5.1k
108,Hedera-HBAR,$0.0608,-1.59%,$10.7m,$8.6m,+2.30%,0.04%,0.80,+0.0071%,+0.0074%,$7.7k
109,Project Galaxy-GAL,$2.46,-1.20%,$10.7m,$11.4m,+0.10%,0.05%,1.06,+0.0020%,-0.0015%,$3.3k
110,Origin Protocol-OGN,$0.1692,+0.63%,$10.4m,$7.4m,+4.43%,0.03%,0.71,+0.0100%,+0.0100%,$376.5
111,Bella Protocol-BEL,$0.6676,+0.11%,$10.4m,$3.9m,+4.05%,0.02%,0.38,+0.0070%,+0.0068%,$0.7
112,Dusk Network-DUSK,$0.1360,+1.27%,$10.2m,$4.2m,+20.78%,0.02%,0.41,-0.0347%,-0.0340%,$9.0k
113,BakeryToken-BAKE,$0.2487,+0.85%,$10.0m,$3.7m,-6.79%,0.02%,0.37,+0.0039%,+0.0039%,$18.5k
114,Metal-MTL,$1.16,-1.99%,$9.4m,$5.9m,-4.50%,0.03%,0.63,-0.0227%,-0.0150%,$3.5k
115,Ravencoin-RVN,$0.0287,+1.29%,$9.4m,$5.9m,+8.26%,0.02%,0.63,-0.0104%,-0.0202%,$1.3k
116,Ocean Protocol-OCEAN,$0.1619,+0.80%,$9.3m,$3.7m,-1.76%,0.02%,0.40,+0.0100%,+0.0100%,$2.2k
117,Iota-IOTA,$0.2799,-0.25%,$8.8m,$10.6m,+1.94%,0.05%,1.20,-0.0014%,+0.0037%,$687.8
118,NKN-NKN,$0.0992,+0.12%,$8.8m,$3.5m,+3.70%,0.01%,0.40,+0.0075%,+0.0100%,$4.5k
119,Immutable X-IMX,$0.8239,+0.01%,$8.6m,$8.8m,+0.89%,0.04%,1.02,+0.0036%,+0.0055%,$25.2
120,Band Protocol-BAND,$1.31,+0.61%,$8.5m,$5.3m,+1.32%,0.02%,0.63,+0.0052%,+0.0005%,$4.1k
121,Basic Attention Token-BAT,$0.3351,-0.35%,$8.5m,$10.9m,+1.17%,0.05%,1.28,-0.0052%,+0.0126%,$5.3k
122,Swipe-SXP,$0.3768,+0.07%,$8.4m,$8.4m,+0.70%,0.04%,1.00,+0.0052%,+0.0070%,$3.1k
123,Qtum-QTUM,$3.15,+0.22%,$8.2m,$15.0m,+1.31%,0.06%,1.83,+0.0028%,+0.0109%,$1.4k
124,IOST-IOST,$0.0128,-0.30%,$8.2m,$12.2m,+2.20%,0.05%,1.48,-0.0032%,-0.0026%,$1.6k
125,Mines of Dalarnia-DAR,$0.2460,+0.63%,$8.1m,$3.0m,+6.28%,0.01%,0.36,+0.0100%,+0.0100%,$1.3k
126,Celo-CELO,$0.8245,-1.37%,$8.1m,$8.8m,-1.15%,0.04%,1.08,+0.0072%,+0.0077%,$14.2k
127,Holo-HOT,$0.0021,+1.00%,$7.8m,$5.3m,-5.20%,0.02%,0.68,+0.0055%,+0.0000%,$8.0k
128,Linear-LINA,$0.0080,-1.06%,$7.8m,$4.7m,-0.75%,0.02%,0.60,+0.0050%,+0.0068%,$21.2k
129,Horizen-ZEN,$15.48,-0.08%,$7.6m,$6.5m,-0.37%,0.03%,0.85,-0.0013%,+0.0031%,$3.2k
130,Raydium-RAY,$0.6384,+0.02%,$7.5m,$7.9m,+1.80%,0.03%,1.05,+0.0020%,-0.0100%,$2.5k
131,Wootrade-WOO,$0.1523,+0.81%,$7.4m,$4.5m,-4.31%,0.02%,0.60,+0.0100%,+0.0100%,$1.3k
132,API3-API3,$1.77,-0.96%,$7.0m,$4.4m,-3.00%,0.02%,0.63,+0.0006%,+0.0009%,$1.4k
133,LooksRare-LOOKS,$0.2735,-0.94%,$6.7m,$14.1m,-1.82%,0.06%,2.10,-0.0101%,-0.0016%,$5.2k
134,Celer Network-CELR,$0.0174,-0.29%,$6.7m,$4.9m,+7.73%,0.02%,0.74,+0.0100%,+0.0058%,$1.7
135,Binance BTCDOM Index-BTCDOM,"$1,192.50",-0.41%,$6.7m,$9.9m,+3.70%,0.04%,1.48,+0.0801%,+0.0100%,$5.0k
136,Dent-DENT,$0.0009,-1.14%,$6.6m,$5.5m,+0.17%,0.02%,0.83,-0.0060%,-0.0102%,$8.8k
137,Reef-REEF,$0.0038,+0.56%,$6.4m,$4.3m,-1.75%,0.02%,0.67,+0.0064%,+0.0020%,$10.5k
138,Livepeer-LPT,$10.12,+0.20%,$6.3m,$6.4m,-0.98%,0.03%,1.01,-0.0092%,-0.0022%,$29.7
139,Icon-ICX,$0.2653,-1.40%,$6.2m,$4.0m,+9.03%,0.02%,0.65,-0.0283%,-0.0288%,$56.4
140,Alpha Finance Lab-ALPHA,$0.1188,-1.70%,$6.2m,$5.3m,+11.99%,0.02%,0.85,-0.0042%,-0.0020%,$6.8k
141,0x-ZRX,$0.2924,-0.01%,$6.1m,$8.3m,-0.16%,0.04%,1.36,-0.0201%,-0.0267%,$123.0
142,Smooth Love Potion-SLP,$0.0040,+3.82%,$6.0m,$4.5m,+10.78%,0.02%,0.76,-0.0169%,+0.0042%,$16.9k
143,IoTeX-IOTX,$0.0352,+6.66%,$5.9m,$6.4m,-1.16%,0.03%,1.10,-0.0011%,+0.0055%,$12.3
144,Gods Unchained-GODS,$0.3589,+0.88%,$5.8m,$579.1k,+18.96%,0.00%,0.10,-0.0024%,+0.0277%,$15.9k
145,Step App-FITFI,$0.0767,-2.81%,$5.8m,$2.6m,-1.79%,0.01%,0.44,+0.0005%,+0.0225%,$7.2k
146,TomoChain-TOMO,$0.4811,-0.16%,$5.6m,$3.4m,+0.11%,0.01%,0.60,+0.0063%,+0.0050%,$2.5k
147,Automata Network-ATA,$0.1531,+0.02%,$5.2m,$2.8m,+4.78%,0.01%,0.53,+0.0070%,-0.0248%,$9.3k
148,StormX-STMX,$0.0078,+0.92%,$5.0m,$3.4m,-0.12%,0.01%,0.68,+0.0059%,+0.0044%,$5.0k
149,SKALE Network-SKL,$0.0484,+0.19%,$4.9m,$5.7m,-2.00%,0.02%,1.16,+0.0075%,+0.0074%,$7.7k
150,ARPA Chain-ARPA,$0.0354,+0.90%,$4.7m,$3.4m,+9.56%,0.01%,0.73,+0.0100%,+0.0049%,$0.0
151,Civic-CVC,$0.1417,+0.95%,$4.6m,$7.0m,+0.75%,0.03%,1.51,+0.0079%,+0.0021%,$242.4
152,Badger DAO-BADGER,$4.79,-3.07%,$4.6m,$2.3m,-12.46%,0.01%,0.50,-0.0135%,-0.0346%,$0.0
153,Cartesi-CTSI,$0.1378,-0.55%,$4.6m,$3.1m,+14.21%,0.01%,0.68,-0.0702%,-0.0782%,$1.3k
154,Klaytn-KLAY,$0.2302,-0.69%,$4.5m,$4.9m,+5.09%,0.02%,1.10,-0.0075%,+0.0053%,$496.7
155,DigiByte-DGB,$0.0104,-0.40%,$4.0m,$3.6m,-3.34%,0.02%,0.90,+0.0469%,+0.0100%,$956.1
156,Tornado Cash-TORN,$8.79,-0.34%,$3.5m,$1.1m,-8.05%,0.00%,0.31,+0.0242%,+0.0137%,$213.3
157,APENFT-NFT,$0.0000,+0.69%,$3.4m,$415.0k,+4.62%,0.00%,0.12,-0.0288%,+0.0291%,$3.6k
158,Dora Factory-DORA,$2.78,+5.39%,$3.3m,$336.0k,+15.35%,0.00%,0.10,-0.1013%,-0.0089%,$847.3
159,Crypto.com Coin-CRO,$0.1192,-0.35%,$3.3m,$12.1m,+0.69%,0.05%,3.71,-0.0008%,+0.0072%,$18.8
160,Tether-USDT,$1.00,-0.01%,$3.2m,$292.5m,+0.27%,1.24%,92.13,+0.0002%,+0.0002%,$0.0
161,Perpetual Protocol-PERP,$0.6941,+2.33%,$3.1m,$1.8m,+9.48%,0.01%,0.57,+0.0071%,-0.0232%,$686.6
162,JUST-JST,$0.0273,+0.41%,$2.8m,$1.6m,-0.73%,0.01%,0.58,-0.0091%,+0.0127%,$0.0
163,DeFi Binance-DEFI,$748.10,-0.90%,$2.7m,$1.7m,-1.73%,0.01%,0.64,-0.0011%,-0.0176%,$280.7
164,Wrapped NXM-WNXM,$15.79,-2.89%,$2.5m,$492.5k,-11.83%,0.00%,0.20,+0.0142%,-0.1340%,$934.2
165,Injective Protocol-INJ,$1.53,-0.33%,$2.4m,$1.9m,+0.26%,0.01%,0.77,+0.0100%,+0.0100%,$3.9k
166,Anchor Protocol-ANC,$0.0883,-1.30%,$2.4m,$1.2m,+4.78%,0.01%,0.49,+0.0008%,-0.0037%,$23.9k
167,Mina-MINA,$0.6704,+1.85%,$2.4m,$3.1m,+8.28%,0.01%,1.30,-0.0033%,+0.0155%,$53.5
168,Clover Finance-CLV,$0.0947,+6.34%,$2.4m,$583.6k,+25.04%,0.00%,0.25,-0.0054%,-0.1054%,$5.3k
169,UMA-UMA,$2.76,+0.14%,$2.1m,$905.6k,+0.58%,0.00%,0.43,-0.2550%,+0.1550%,$441.8
170,Tribe-TRIBE,$0.2711,-0.12%,$2.1m,$89.5k,-7.31%,0.00%,0.04,-0.2060%,-0.0871%,$0.0
171,Altcoin Index FTX-ALT,"$1,907.50",+0.53%,$1.9m,$13.4m,-0.26%,0.06%,7.22,-0.0003%,-0.0024%,$0.0
172,Exchange Token Index FTX-EXCH,"$6,689.85",-1.25%,$1.9m,$3.9m,+12.16%,0.02%,2.12,-0.0038%,-0.0053%,$0.0
173,NYM-NYM,$0.3278,+5.76%,$1.7m,$585.3k,+16.57%,0.00%,0.35,-0.0082%,+0.0464%,$1.4k
174,DODO-DODO,$0.1256,+2.20%,$1.6m,$1.2m,-37.41%,0.01%,0.78,+0.0038%,+0.0045%,$23.5
175,Siacoin-SC,$0.0040,+0.41%,$1.6m,$948.8k,+5.50%,0.00%,0.60,-0.0164%,-0.0049%,$0.0
176,Chain-XCN,$0.0741,-2.04%,$1.6m,$1.1m,+6.55%,0.00%,0.68,-0.4087%,-0.4720%,$18.6
177,OKB-OKB,$15.22,-2.16%,$1.6m,$4.4m,-2.05%,0.02%,2.82,+0.0047%,+0.0044%,$0.0
178,Quant-QNT,$93.68,+1.06%,$1.5m,$52.8k,-16.52%,0.00%,0.04,+0.0100%,+0.0100%,$0.0
179,Render Token-RNDR,$0.5086,-1.59%,$1.5m,$3.1m,-3.55%,0.01%,2.11,+0.0096%,+0.0030%,$0.1
180,Everdome-DOME,$0.0017,-6.01%,$1.3m,$745.9k,+2.50%,0.00%,0.59,+0.0758%,-0.0659%,$7.6k
181,Huobi Token-HT,$4.72,-2.71%,$1.2m,$4.8m,-1.53%,0.02%,3.94,+0.0065%,+0.0066%,$0.0
182,Chia Network-XCH,$36.89,+1.82%,$1.2m,$1.1m,+7.06%,0.00%,0.95,+0.2163%,-0.2247%,$0.0
183,CEEK VR-CEEK,n/a,n/a,$1.1m,$379.7k,+12.67%,0.00%,0.35,+0.0100%,+0.0100%,$2.2k
184,Moonbeam-GLMR,$0.5234,-2.49%,$1.0m,$2.1m,+0.77%,0.01%,1.98,-0.0319%,-0.0336%,$2.6
185,Biconomy-BICO,$0.5004,+0.12%,$1.0m,$931.0k,+0.79%,0.00%,0.90,-0.0068%,+0.0131%,$107.7
186,Akropolis -AKRO,$0.0037,+1.81%,$1.0m,$293.4k,+0.32%,0.00%,0.29,+0.0100%,+0.0100%,$0.0
187,Convex Finance-CVX,$5.24,-3.27%,$1.0m,$4.0m,-2.74%,0.02%,4.04,+0.0043%,+0.0039%,$0.0
188,Bancor-BNT,$0.4563,-1.65%,$955.2k,$1.6m,-1.89%,0.01%,1.72,+0.0882%,-0.0931%,$90.6
189,Frax Share-FXS,$6.18,-1.15%,$946.2k,$7.0m,-1.25%,0.03%,7.39,+0.0183%,+0.0172%,$694.1
190,Boba Network-BOBA,$0.3093,-2.68%,$922.3k,$781.9k,+2.64%,0.00%,0.85,+0.0107%,+0.0077%,$236.9
191,Conflux Network-CFX,$0.0511,+1.02%,$888.7k,$1.1m,+7.25%,0.00%,1.27,+0.0066%,+0.0379%,$0.0
192,Verasity-VRA,$0.0046,-0.46%,$863.7k,$23.7k,-0.83%,0.00%,0.03,+0.0100%,+0.0100%,$0.0
193,Green Satoshi Token-GST,$0.0375,+1.70%,$841.1k,$4.3m,+0.42%,0.02%,5.12,-0.0855%,-0.2406%,$808.3
194,Alien Worlds-TLM,$0.0247,+0.43%,$816.9k,$1.2m,+0.95%,0.01%,1.49,+0.0018%,+0.0037%,$0.0
