,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
30,The Sandbox-SAND,$0.9366,+0.62%,$166.6m,$77.0m,+2.10%,0.33%,0.46,+0.0022%,-0.0035%,$343.2k
31,Axie Infinity-AXS,$14.38,+3.03%,$134.3m,$82.8m,+4.19%,0.36%,0.62,-0.0217%,-0.0258%,$233.8k
32,Waves-WAVES,$4.52,+1.33%,$130.3m,$52.7m,+4.71%,0.23%,0.40,+0.0061%,+0.0090%,$187.1k
33,Fantom-FTM,$0.2710,+0.45%,$127.5m,$49.0m,+4.68%,0.21%,0.38,+0.0039%,+0.0061%,$159.7k
34,Ethereum Name Service-ENS,$13.30,+4.84%,$127.3m,$23.4m,+15.88%,0.10%,0.18,+0.0010%,+0.0084%,$109.4k
35,1000XEC-1000XEC,$0.0479,+3.68%,$125.7m,$11.7m,-16.70%,0.05%,0.09,-0.0080%,-0.0169%,$204.5k
36,Aave-AAVE,$86.01,+2.30%,$118.7m,$44.1m,+2.12%,0.19%,0.37,-0.0007%,-0.0018%,$64.4k
37,Unifi Protocol DAO-UNFI,$7.52,+0.58%,$115.2m,$20.0m,+4.31%,0.09%,0.17,+0.0073%,+0.0079%,$144.8k
38,Tron-TRX,$0.0631,-0.45%,$114.7m,$143.8m,+0.34%,0.62%,1.25,-0.0153%,-0.0182%,$57.6k
39,Uniswap-UNI,$6.30,+3.70%,$113.7m,$48.2m,+5.26%,0.21%,0.42,+0.0047%,+0.0046%,$136.6k
40,Helium-HNT,$4.84,-7.46%,$95.0m,$14.5m,+8.50%,0.06%,0.15,-0.1139%,-0.1171%,$350.8k
41,Monero-XMR,$152.63,+2.68%,$94.6m,$43.6m,+5.63%,0.19%,0.46,+0.0081%,+0.0081%,$49.5k
42,SafePal-SFP,$0.3966,+1.04%,$94.0m,$6.6m,+9.79%,0.03%,0.07,+0.0063%,+0.0058%,$233.6k
43,Celsius-CEL,$1.41,+23.93%,$92.6m,$27.6m,+22.65%,0.12%,0.30,-0.2468%,-0.2350%,$878.0k
44,Kyber Network Crystal-KNC,$1.77,+2.78%,$92.0m,$21.6m,+7.30%,0.09%,0.23,+0.0070%,+0.0099%,$68.9k
45,Gala-GALA,$0.0503,+0.69%,$89.7m,$33.9m,+4.07%,0.15%,0.38,+0.0092%,+0.0113%,$291.1k
46,Decentraland-MANA,$0.7773,+1.68%,$83.8m,$39.5m,+2.29%,0.17%,0.47,+0.0053%,+0.0082%,$48.8k
47,Flow (Dapper labs)-FLOW,$2.03,+0.55%,$80.3m,$30.5m,-6.86%,0.13%,0.38,-0.0020%,-0.0014%,$78.0k
48,LUNA2-LUNA2,n/a,n/a,$77.6m,$4.5m,+169.49%,0.02%,0.06,-0.0395%,-0.0395%,$412.5k
49,ConstitutionDAO-PEOPLE,$0.0205,+3.85%,$77.5m,$26.7m,+0.74%,0.11%,0.34,-0.0065%,-0.0139%,$69.2k
50,THETA-THETA,$1.16,+1.14%,$74.7m,$22.0m,+3.38%,0.09%,0.29,-0.0102%,+0.0009%,$176.4k
51,Compound-COMP,$48.14,+4.88%,$74.4m,$24.5m,+15.77%,0.11%,0.33,-0.0696%,-0.1254%,$44.8k
52,ZCash-ZEC,$58.66,-0.91%,$68.2m,$21.8m,+6.30%,0.09%,0.32,+0.0048%,+0.0042%,$139.3k
53,dYdX-DYDX,$1.53,+1.50%,$65.2m,$35.6m,+4.83%,0.15%,0.55,-0.0047%,-0.0057%,$105.2k
54,Lido DAO Token-LDO,$2.06,+5.76%,$65.0m,$18.4m,-0.69%,0.08%,0.28,-0.0154%,-0.0152%,$177.8k
55,yearn.finance-YFI,"$9,153.16",+2.51%,$61.7m,$36.7m,+1.07%,0.16%,0.59,+0.0086%,+0.0061%,$96.8k
56,THORChain-RUNE,$1.93,+1.78%,$57.1m,$22.3m,+2.73%,0.10%,0.39,+0.0070%,+0.0077%,$96.0k
57,CertiK-CTK,$0.9724,+8.51%,$55.9m,$11.1m,+9.85%,0.05%,0.20,+0.0029%,+0.0056%,$209.0k
58,SHIBA INU-SHIB,$0.0000,+0.83%,$54.5m,$19.9m,+6.36%,0.09%,0.36,+0.0117%,+0.0085%,$72.0k
59,Chromia-CHR,$0.1821,+2.17%,$46.8m,$9.9m,-7.04%,0.04%,0.21,+0.0071%,+0.0067%,$121.8k
60,1inch-1INCH,$0.6675,+1.45%,$46.6m,$20.6m,+6.72%,0.09%,0.44,-0.0320%,-0.0304%,$41.5k
61,SushiSwap-SUSHI,$1.06,+2.33%,$46.2m,$26.9m,+2.55%,0.12%,0.58,+0.0008%,-0.0084%,$27.8k
62,Kava-KAVA,$1.72,-1.34%,$44.2m,$12.6m,-10.63%,0.05%,0.28,-0.0166%,-0.0161%,$91.8k
63,Stellar Lumens-XLM,$0.1049,+0.90%,$42.0m,$36.0m,-0.82%,0.15%,0.86,+0.0115%,+0.0051%,$115.6k
64,Maker-MKR,$753.84,-0.47%,$40.2m,$17.0m,+3.87%,0.07%,0.42,+0.0038%,-0.0090%,$53.8k
65,Algorand-ALGO,$0.2925,+1.84%,$39.9m,$27.7m,+5.71%,0.12%,0.69,+0.0079%,+0.0032%,$16.3k
66,Zilliqa-ZIL,$0.0362,+1.47%,$39.3m,$23.0m,+3.04%,0.10%,0.58,+0.0059%,-0.0014%,$20.8k
67,Oasis Network-ROSE,$0.0644,+4.86%,$39.2m,$12.0m,+1.36%,0.05%,0.31,+0.0060%,+0.0054%,$44.1k
68,Elrond-EGLD,$52.69,+0.84%,$37.6m,$16.4m,+1.93%,0.07%,0.44,+0.0093%,+0.0073%,$34.1k
69,NEM-XEM,$0.0439,+0.91%,$37.3m,$8.9m,+6.65%,0.04%,0.24,-0.0584%,-0.0255%,$39.4k
70,VeChain-VET,$0.0242,+0.71%,$37.1m,$16.0m,-0.48%,0.07%,0.43,+0.0081%,+0.0077%,$66.9k
71,iExec RLC-RLC,$1.13,-0.80%,$36.6m,$6.5m,-5.17%,0.03%,0.18,-0.1647%,-0.1588%,$109.5k
72,Bluzelle-BLZ,$0.0975,+2.49%,$35.7m,$7.6m,-2.41%,0.03%,0.21,+0.0100%,+0.0028%,$32.0k
73,Coin98-C98,$0.4261,-1.89%,$35.5m,$14.9m,-9.09%,0.06%,0.42,+0.0052%,+0.0055%,$27.0k
74,Terra Classic-LUNC,$0.0003,+25.62%,$35.3m,$1.4m,+110.12%,0.01%,0.04,+0.0100%,+0.0673%,$234.6k
75,Flamingo-FLM,$0.1163,+1.75%,$35.0m,$18.5m,+0.09%,0.08%,0.53,-0.0115%,+0.0029%,$96.4k
76,The Graph-GRT,$0.1042,+2.09%,$34.3m,$22.3m,+1.52%,0.10%,0.65,+0.0005%,+0.0056%,$41.4k
77,NEO-NEO,$9.12,+1.68%,$34.3m,$14.1m,+3.25%,0.06%,0.41,-0.0075%,-0.0068%,$27.5k
78,Tezos-XTZ,$1.53,+2.52%,$34.2m,$26.5m,+1.72%,0.11%,0.78,-0.0011%,+0.0024%,$22.2k
79,Serum-SRM,$0.7968,+2.58%,$33.6m,$24.8m,+7.75%,0.11%,0.74,+0.0044%,+0.0138%,$8.6k
80,Dash-DASH,$44.61,+1.55%,$33.5m,$14.4m,+5.90%,0.06%,0.43,+0.0002%,-0.0053%,$27.4k
81,Enjin Coin-ENJ,$0.5153,+0.71%,$33.1m,$13.9m,-2.12%,0.06%,0.42,+0.0042%,-0.0044%,$65.4k
82,Reserve Rights-RSR,$0.0064,+4.38%,$32.8m,$16.0m,-0.83%,0.07%,0.49,+0.0120%,+0.0128%,$38.4k
83,Harmony-ONE,$0.0207,-1.82%,$32.1m,$14.1m,-5.64%,0.06%,0.44,-0.0020%,-0.0014%,$28.9k
84,Ankr-ANKR,$0.0350,-0.55%,$30.4m,$14.7m,+2.19%,0.06%,0.48,-0.0360%,-0.0360%,$70.6k
85,Loopring-LRC,$0.3518,+1.32%,$26.6m,$13.5m,+4.71%,0.06%,0.51,+0.0000%,+0.0004%,$37.1k
86,Ocean Protocol-OCEAN,$0.1676,+4.09%,$25.5m,$4.2m,+26.25%,0.02%,0.17,+0.0100%,+0.0097%,$63.9k
87,BitDAO-BIT,$0.6230,+2.92%,$25.5m,$28.0m,+8.21%,0.12%,1.10,-0.2832%,-0.2846%,$44.6k
88,Aragon-ANT,$1.72,+4.50%,$25.4m,$5.7m,+10.49%,0.02%,0.22,+0.0100%,-0.0432%,$37.6k
89,Anchor Protocol-ANC,$0.0981,+7.81%,$24.8m,$1.4m,+13.13%,0.01%,0.06,-0.0018%,-0.0026%,$104.6k
90,DFI.Money-YFII,$992.26,+0.89%,$23.8m,$19.8m,-1.01%,0.09%,0.83,-0.1100%,-0.2108%,$42.7k
91,BinaryX-BNX,$134.58,+3.92%,$23.7m,$26.4m,+9.07%,0.11%,1.12,+0.0100%,+0.0100%,$102.7k
92,FTX Token-FTT,$26.81,+1.24%,$23.1m,$67.3m,+0.54%,0.29%,2.91,+0.0042%,+0.0065%,$15.8k
93,MyNeighborAlice-ALICE,$2.04,+2.63%,$22.7m,$10.0m,+2.43%,0.04%,0.44,+0.0057%,+0.0064%,$30.3k
94,Kusama-KSM,$47.08,-0.30%,$22.7m,$15.5m,+0.32%,0.07%,0.68,-0.0150%,-0.0084%,$34.3k
95,Arweave-AR,$10.08,-0.12%,$22.3m,$13.4m,+1.19%,0.06%,0.60,+0.0012%,+0.0012%,$8.4k
96,Jasmy-JASMY,$0.0087,+1.84%,$21.9m,$11.4m,+1.70%,0.05%,0.52,-0.0009%,+0.0008%,$24.4k
97,Celo-CELO,$0.8479,+3.72%,$21.5m,$9.2m,+6.96%,0.04%,0.43,+0.0033%,+0.0042%,$6.0k
98,Storj-STORJ,$0.5462,+0.56%,$20.8m,$11.2m,-4.64%,0.05%,0.54,+0.0091%,+0.0118%,$22.7k
99,Litentry-LIT,$0.7215,+1.26%,$20.2m,$5.0m,+6.21%,0.02%,0.25,+0.0100%,+0.0100%,$45.4k
100,Immutable X-IMX,$0.8376,+1.35%,$19.8m,$9.5m,+9.13%,0.04%,0.48,+0.0075%,+0.0069%,$10.6k
101,Mask Network-MASK,$1.32,+0.36%,$19.6m,$6.8m,+16.61%,0.03%,0.34,-0.0039%,+0.0103%,$16.9k
102,Bella Protocol-BEL,$0.6746,+1.00%,$19.3m,$4.0m,+1.78%,0.02%,0.21,+0.0057%,+0.0057%,$25.4k
103,Gitcoin-GTC,$2.24,+4.57%,$18.8m,$4.1m,+5.54%,0.02%,0.22,+0.0100%,+0.0100%,$70.5k
104,Raydium-RAY,$0.6505,-0.90%,$18.3m,$7.8m,+5.15%,0.03%,0.43,-0.0387%,-0.0384%,$46.4k
105,Qtum-QTUM,$3.17,+2.32%,$18.0m,$15.5m,+2.69%,0.07%,0.86,+0.0004%,+0.0051%,$7.3k
106,Hedera-HBAR,$0.0632,+1.08%,$17.9m,$8.1m,+12.29%,0.03%,0.45,+0.0078%,+0.0079%,$32.9k
107,LooksRare-LOOKS,$0.2905,+11.20%,$17.7m,$15.9m,+14.67%,0.07%,0.90,-0.0485%,-0.0518%,$18.2k
108,Ravencoin-RVN,$0.0286,+1.11%,$17.7m,$5.4m,+0.00%,0.02%,0.31,+0.0185%,+0.0051%,$19.5k
109,Basic Attention Token-BAT,$0.3374,+1.43%,$17.7m,$11.0m,+1.86%,0.05%,0.62,+0.0018%,+0.0060%,$15.6k
110,Audius-AUDIO,$0.2815,+1.77%,$17.2m,$7.5m,-6.89%,0.03%,0.43,+0.0682%,+0.0690%,$13.6k
111,IOST-IOST,$0.0130,+0.90%,$17.2m,$12.2m,+0.24%,0.05%,0.71,+0.0080%,+0.0122%,$23.1k
112,Ren-REN,$0.1228,+3.11%,$17.2m,$7.7m,+7.25%,0.03%,0.45,+0.0032%,+0.0073%,$28.5k
113,Project Galaxy-GAL,$2.52,+1.42%,$16.9m,$11.4m,+1.96%,0.05%,0.67,-0.0105%,-0.0081%,$22.0k
114,OmiseGO-OMG,$1.79,+0.48%,$16.8m,$11.8m,+1.71%,0.05%,0.70,+0.0004%,+0.0020%,$93.9k
115,Swipe-SXP,$0.3789,+1.78%,$16.8m,$8.1m,+6.29%,0.03%,0.48,+0.0033%,+0.0040%,$27.0k
116,Origin Protocol-OGN,$0.1701,+1.48%,$16.8m,$7.2m,+3.63%,0.03%,0.43,+0.0100%,+0.0100%,$16.1k
117,Iota-IOTA,$0.2827,+1.23%,$16.7m,$10.7m,-1.13%,0.05%,0.64,+0.0038%,+0.0042%,$40.2k
118,BakeryToken-BAKE,$0.2527,+1.34%,$15.5m,$3.7m,-2.11%,0.02%,0.24,-0.0270%,-0.0270%,$22.6k
119,Ontology-ONT,$0.2481,+2.56%,$14.5m,$9.1m,+2.33%,0.04%,0.62,+0.0104%,+0.0002%,$7.1k
120,Internet Computer-ICP,$6.28,+1.43%,$14.3m,$12.9m,+2.12%,0.06%,0.91,+0.0113%,-0.0037%,$14.4k
121,Tether-USDT,$1.00,+0.00%,$14.2m,$288.5m,+1.06%,1.24%,20.31,+0.0002%,+0.0002%,$2.0
122,Bitcoin SV-BSV,$52.40,+1.88%,$14.1m,$32.4m,+2.77%,0.14%,2.29,+0.0068%,-0.0001%,$3.4k
123,Metal-MTL,$1.18,-1.36%,$14.1m,$6.1m,-10.35%,0.03%,0.43,-0.0114%,-0.0240%,$10.6k
124,Linear-LINA,$0.0081,+1.72%,$14.1m,$4.9m,+7.15%,0.02%,0.35,+0.0075%,+0.0064%,$15.5k
125,NKN-NKN,$0.0986,+0.60%,$13.7m,$3.4m,-6.76%,0.01%,0.25,+0.0091%,+0.0100%,$11.1k
126,Band Protocol-BAND,$1.28,+0.89%,$13.5m,$5.1m,-4.61%,0.02%,0.37,-0.0007%,-0.0101%,$14.5k
127,StormX-STMX,$0.0078,-3.49%,$13.3m,$3.8m,-21.58%,0.02%,0.28,-0.0001%,+0.0003%,$52.6k
128,Civic-CVC,$0.1425,-0.94%,$13.2m,$7.4m,+4.83%,0.03%,0.56,-0.0057%,-0.0102%,$32.1k
129,Dusk Network-DUSK,$0.1383,+5.10%,$13.1m,$3.9m,+9.13%,0.02%,0.29,+0.0100%,+0.0100%,$4.6k
130,Coti-COTI,$0.0917,+2.35%,$12.9m,$3.9m,+9.94%,0.02%,0.30,+0.0017%,+0.0028%,$9.9k
131,Horizen-ZEN,$15.72,+1.89%,$12.8m,$6.4m,-3.64%,0.03%,0.50,+0.0005%,-0.0070%,$3.1k
132,API3-API3,$1.79,+2.96%,$11.8m,$4.8m,+3.40%,0.02%,0.41,-0.0005%,-0.0067%,$38.0k
133,Step App-FITFI,$0.0772,+2.78%,$11.8m,$2.4m,-3.95%,0.01%,0.20,+0.0129%,+0.0190%,$18.4k
134,IoTeX-IOTX,$0.0353,+6.93%,$11.8m,$6.7m,+2.45%,0.03%,0.57,+0.0070%,+0.0055%,$40.1k
135,Holo-HOT,$0.0021,-0.05%,$11.7m,$5.7m,+6.08%,0.02%,0.49,+0.0040%,+0.0071%,$28.1k
136,Dent-DENT,$0.0010,+1.48%,$11.3m,$5.4m,-4.23%,0.02%,0.48,-0.0016%,-0.0025%,$29.8k
137,Celer Network-CELR,$0.0182,+0.91%,$11.2m,$4.9m,+0.27%,0.02%,0.43,+0.0100%,+0.0100%,$31.7k
138,0x-ZRX,$0.2956,+0.16%,$11.2m,$8.1m,+3.54%,0.03%,0.72,+0.0013%,-0.0073%,$14.4k
139,Reef-REEF,$0.0037,+1.32%,$10.6m,$4.2m,-0.85%,0.02%,0.40,-0.0098%,-0.0010%,$13.3k
140,SKALE Network-SKL,$0.0483,+0.73%,$10.4m,$5.8m,+2.94%,0.02%,0.56,+0.0048%,+0.0038%,$20.4k
141,Wootrade-WOO,$0.1513,+1.22%,$10.3m,$4.4m,+1.15%,0.02%,0.43,+0.0100%,+0.0100%,$32.0k
142,Icon-ICX,$0.2701,-0.24%,$9.5m,$4.0m,+2.89%,0.02%,0.42,+0.0010%,+0.0001%,$6.1k
143,Livepeer-LPT,$10.06,-0.54%,$8.7m,$6.4m,-0.40%,0.03%,0.73,-0.0019%,-0.0224%,$1.6k
144,Binance BTCDOM Index-BTCDOM,"$1,203.30",-1.70%,$8.7m,$10.1m,+2.25%,0.04%,1.17,+0.0787%,+0.0880%,$2.5k
145,TomoChain-TOMO,$0.4973,-1.44%,$8.6m,$3.1m,-5.37%,0.01%,0.36,+0.0077%,+0.0079%,$18.7k
146,Klaytn-KLAY,$0.2326,+1.23%,$8.3m,$4.7m,-1.22%,0.02%,0.57,+0.0100%,+0.0100%,$6.0k
147,Mines of Dalarnia-DAR,$0.2473,+1.65%,$8.1m,$2.8m,+4.38%,0.01%,0.35,+0.0100%,+0.0100%,$11.5k
148,Alpha Finance Lab-ALPHA,$0.1223,+0.93%,$7.9m,$4.9m,+3.13%,0.02%,0.62,-0.0007%,-0.0200%,$11.1k
149,Wrapped NXM-WNXM,$15.85,+3.46%,$7.8m,$554.2k,+19.54%,0.00%,0.07,-0.0079%,-0.0335%,$14.2k
150,DigiByte-DGB,$0.0105,+0.88%,$7.6m,$3.7m,-3.16%,0.02%,0.48,-0.0057%,-0.0024%,$12.3k
151,ARPA Chain-ARPA,$0.0351,+0.35%,$7.2m,$3.2m,+4.11%,0.01%,0.45,+0.0100%,+0.0100%,$5.1k
152,Badger DAO-BADGER,$4.86,+4.35%,$6.9m,$2.6m,+17.90%,0.01%,0.38,+0.0078%,-0.0137%,$51.7
153,Cartesi-CTSI,$0.1399,+1.21%,$6.6m,$2.8m,+4.82%,0.01%,0.43,-0.0112%,-0.0067%,$26.7k
154,Automata Network-ATA,$0.1596,-1.19%,$6.6m,$2.3m,+4.02%,0.01%,0.35,+0.0100%,+0.0100%,$4.8k
155,Crypto.com Coin-CRO,$0.1215,-0.09%,$6.5m,$12.2m,+1.19%,0.05%,1.87,+0.0031%,+0.0013%,$5.1k
156,Yield Guild Games-YGG,$0.4856,+2.03%,$6.2m,$4.3m,-4.61%,0.02%,0.70,-0.1030%,-0.1167%,$5.8k
157,DeFi Binance-DEFI,$756.70,+2.74%,$5.3m,$2.1m,+19.80%,0.01%,0.39,-0.1160%,-0.1215%,$1.9k
158,Everdome-DOME,$0.0020,+5.38%,$4.5m,$786.0k,+12.49%,0.00%,0.18,+0.0758%,-0.0529%,$71.0k
159,Tornado Cash-TORN,$8.74,+2.34%,$3.9m,$922.6k,+1.12%,0.00%,0.24,+0.0575%,-0.0212%,$5.3k
160,Injective Protocol-INJ,$1.54,-0.62%,$3.7m,$2.0m,+1.33%,0.01%,0.53,+0.0100%,+0.0100%,$4.4k
161,Altcoin Index FTX-ALT,"$1,895.05",+2.26%,$3.5m,$13.6m,+2.42%,0.06%,3.88,-0.0004%,-0.0007%,$0.0
162,Dora Factory-DORA,$2.69,+2.26%,$3.5m,$304.3k,-7.16%,0.00%,0.09,-0.0192%,-0.2898%,$1.1k
163,DODO-DODO,$0.1268,-0.23%,$3.3m,$2.0m,+111.38%,0.01%,0.59,-0.7590%,-0.7564%,$2.3k
164,Adventure Gold-AGLD,$0.3454,-0.05%,$3.2m,$1.1m,-4.50%,0.00%,0.34,+0.0421%,+0.0049%,$758.5
165,Quant-QNT,$94.72,-1.59%,$3.0m,$57.8k,-2.08%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
166,Bancor-BNT,$0.4677,+3.63%,$2.9m,$1.7m,+2.11%,0.01%,0.59,-0.1383%,+0.0601%,$427.6
167,Spell Token-SPELL,$0.0013,+0.22%,$2.9m,$2.7m,+4.17%,0.01%,0.93,-0.0653%,-0.0647%,$16.9k
168,Siacoin-SC,$0.0040,-1.24%,$2.6m,$965.3k,-5.78%,0.00%,0.37,+0.0106%,-0.0388%,$16.9
169,USD Coin-USDC,$0.9998,-0.01%,$2.6m,$1.3m,+9.49%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
170,Smooth Love Potion-SLP,$0.0039,+0.58%,$2.6m,$4.0m,+0.57%,0.02%,1.55,-0.0154%,-0.0418%,$1.5k
171,Mina-MINA,$0.6650,+0.52%,$2.6m,$2.9m,+0.48%,0.01%,1.14,+0.0125%,-0.0261%,$352.1
172,DeFi FTX-DEFI,"$2,797.30",+2.31%,$2.4m,$3.4m,+5.01%,0.01%,1.41,-0.0017%,-0.0022%,$5.5
173,Render Token-RNDR,$0.5230,+1.47%,$2.4m,$3.2m,+3.54%,0.01%,1.36,+0.0080%,+0.0087%,$1.4k
174,JUST-JST,$0.0274,-1.14%,$2.4m,$1.6m,+0.96%,0.01%,0.69,-0.0330%,+0.0166%,$0.0
175,Convex Finance-CVX,$5.32,+2.50%,$2.3m,$4.2m,+2.56%,0.02%,1.77,-0.0236%,-0.0275%,$177.1
176,Tribe-TRIBE,$0.2749,+6.74%,$2.1m,$87.3k,+24.09%,0.00%,0.04,-0.0838%,+0.0021%,$11.2
177,Frax Share-FXS,$5.94,-0.42%,$2.1m,$6.7m,-4.51%,0.03%,3.15,-0.1972%,-0.1966%,$749.7
178,UMA-UMA,$2.72,-0.97%,$2.1m,$915.0k,+6.29%,0.00%,0.44,+0.2630%,-0.2348%,$8.4k
179,OKB-OKB,$15.45,+1.16%,$2.1m,$4.4m,-3.28%,0.02%,2.12,+0.0042%,+0.0025%,$39.6k
180,Perpetual Protocol-PERP,$0.6851,-0.15%,$2.0m,$1.6m,-0.53%,0.01%,0.80,-0.0297%,-0.0459%,$422.2
181,APENFT-NFT,$0.0000,+1.66%,$1.8m,$433.1k,+3.80%,0.00%,0.24,-0.0171%,+0.0164%,$208.0
182,Shitcoin Index FTX-SHIT,"$2,527.10",+1.94%,$1.8m,$11.8m,+2.65%,0.05%,6.51,-0.0002%,+0.0017%,$0.0
183,Conflux Network-CFX,$0.0505,+0.74%,$1.7m,$1.1m,+5.12%,0.00%,0.60,+0.0685%,+0.0157%,$883.1
184,Alchemy Pay-ACH,$0.0130,+1.87%,$1.7m,$356.5k,+7.26%,0.00%,0.21,+0.0456%,+0.0456%,$15.2
185,Chain-XCN,$0.0869,+24.39%,$1.5m,$925.5k,+3.65%,0.00%,0.62,-0.5620%,-0.6276%,$0.0
186,PancakeSwap-CAKE,$3.96,+1.69%,$1.4m,$3.5m,+3.39%,0.01%,2.57,-0.0004%,-0.0055%,$0.4
187,Chia Network-XCH,$36.20,-0.60%,$1.3m,$1.0m,-0.77%,0.00%,0.79,-0.2129%,+0.1708%,$0.0
188,Casper-CSPR,$0.0290,+1.71%,$1.3m,$452.6k,+2.07%,0.00%,0.35,+0.0417%,-0.0708%,$0.0
189,Huobi Token-HT,$4.74,+1.41%,$1.3m,$5.0m,+0.21%,0.02%,3.94,+0.0065%,+0.0065%,$2.3k
190,Moonbeam-GLMR,$0.5248,+0.37%,$1.3m,$2.0m,-2.64%,0.01%,1.61,+0.0059%,-0.0135%,$0.0
191,Verasity-VRA,$0.0048,+1.67%,$1.2m,$12.8k,-8.49%,0.00%,0.01,+0.0100%,+0.0100%,$0.0
192,Biconomy-BICO,$0.4989,-1.05%,$1.2m,$952.3k,+0.68%,0.00%,0.81,+0.0104%,+0.0182%,$2.1k
193,Akropolis -AKRO,$0.0036,+0.14%,$1.1m,$322.6k,+6.55%,0.00%,0.29,+0.0100%,+0.0100%,$16.0k
