,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
22,The Sandbox-SAND,$0.9611,+1.83%,$285.9m,$83.1m,-1.12%,0.34%,0.29,+0.0102%,+0.0043%,$496.4k
23,NEAR Protocol-NEAR,$4.41,+5.82%,$281.3m,$95.8m,+6.71%,0.39%,0.34,+0.0081%,-0.0023%,$545.0k
24,Tellor-TRB,$16.95,-7.50%,$265.8m,$48.3m,-18.43%,0.20%,0.18,-0.2484%,-0.2249%,$569.4k
25,STEPN-GMT,$0.6929,+0.92%,$258.1m,$111.3m,+0.23%,0.46%,0.43,+0.0043%,+0.0082%,$397.1k
26,Axie Infinity-AXS,$14.45,+1.14%,$186.4m,$84.5m,-2.78%,0.35%,0.45,-0.0209%,-0.0107%,$253.3k
27,ApeCoin-APE,$4.74,+1.44%,$177.4m,$68.3m,+0.43%,0.28%,0.38,+0.0050%,+0.0089%,$208.2k
28,Ethereum Name Service-ENS,$14.73,+9.27%,$161.6m,$31.4m,+20.26%,0.13%,0.19,-0.0090%,-0.0106%,$432.0k
29,Helium-HNT,$3.71,-6.18%,$158.2m,$21.7m,-0.44%,0.09%,0.14,+0.0064%,+0.0072%,$328.0k
30,Fantom-FTM,$0.2689,+1.29%,$153.3m,$50.7m,-1.66%,0.21%,0.33,+0.0098%,+0.0072%,$222.8k
31,Uniswap-UNI,$6.49,+2.88%,$138.7m,$48.7m,+3.39%,0.20%,0.35,+0.0025%,-0.0020%,$190.1k
32,SushiSwap-SUSHI,$1.22,+7.47%,$136.6m,$35.1m,+16.43%,0.14%,0.26,+0.0103%,+0.0027%,$253.6k
33,Aave-AAVE,$92.19,+5.20%,$136.3m,$51.7m,+11.26%,0.21%,0.38,+0.0028%,+0.0050%,$241.5k
34,Terra-LUNA,$2.03,+10.57%,$127.2m,$8.7m,+17.20%,0.04%,0.07,+0.0038%,-0.0143%,$497.1k
35,Unifi Protocol DAO-UNFI,$7.77,+1.76%,$117.5m,$20.1m,-3.60%,0.08%,0.17,+0.0075%,+0.0099%,$116.0k
36,Stargate Finance-STG,$0.6359,+7.02%,$117.5m,$18.1m,+12.16%,0.07%,0.15,-0.0889%,-0.0808%,$223.1k
37,Tron-TRX,$0.0636,+1.10%,$110.4m,$143.5m,+1.33%,0.59%,1.30,+0.0026%,+0.0000%,$65.6k
38,Decentraland-MANA,$0.7980,+1.33%,$102.5m,$40.3m,-1.95%,0.17%,0.39,+0.0079%,+0.0078%,$185.0k
39,Waves-WAVES,$4.62,+2.66%,$89.7m,$52.6m,+1.53%,0.22%,0.59,+0.0124%,+0.0084%,$237.2k
40,Gala-GALA,$0.0510,+1.67%,$82.2m,$35.9m,+0.75%,0.15%,0.44,+0.0106%,+0.0081%,$50.1k
41,Monero-XMR,$156.32,-0.25%,$79.6m,$47.2m,-7.03%,0.19%,0.59,+0.0047%,-0.0029%,$92.0k
42,THETA-THETA,$1.18,+1.38%,$77.1m,$23.4m,+1.45%,0.10%,0.30,-0.0013%,+0.0010%,$112.2k
43,CertiK-CTK,$1.01,-0.83%,$74.2m,$9.9m,-19.40%,0.04%,0.13,-0.0078%,-0.0066%,$147.8k
44,Synthetix Network Token-SNX,$2.99,+0.03%,$73.1m,$34.1m,-4.51%,0.14%,0.47,-0.0005%,-0.0034%,$72.7k
45,SHIBA INU-SHIB,$0.0000,+1.54%,$70.7m,$20.9m,+1.24%,0.09%,0.30,+0.0045%,+0.0106%,$133.0k
46,yearn.finance-YFI,"$9,513.28",+1.67%,$70.5m,$37.1m,-3.09%,0.15%,0.53,-0.0063%,-0.0036%,$140.7k
47,THORChain-RUNE,$1.95,+3.19%,$65.3m,$23.5m,+7.32%,0.10%,0.36,+0.0083%,+0.0078%,$78.9k
48,Lido DAO Token-LDO,$2.16,+11.14%,$63.8m,$20.8m,+22.96%,0.09%,0.33,+0.0048%,+0.0051%,$224.3k
49,dYdX-DYDX,$1.59,+2.86%,$63.7m,$37.2m,+0.60%,0.15%,0.58,-0.0028%,-0.0101%,$37.1k
50,Ankr-ANKR,$0.0365,+4.00%,$62.9m,$15.5m,+1.59%,0.06%,0.25,-0.0084%,-0.0144%,$147.7k
51,ConstitutionDAO-PEOPLE,$0.0211,+2.24%,$62.9m,$26.1m,+1.89%,0.11%,0.42,+0.0122%,-0.0140%,$70.5k
52,Balancer-BAL,$7.52,+4.55%,$58.0m,$18.1m,+13.07%,0.07%,0.31,-0.0100%,-0.0152%,$153.0k
53,Celsius-CEL,$1.51,+5.29%,$53.0m,$27.7m,+5.61%,0.11%,0.52,-0.2269%,-0.2938%,$405.2k
54,ZCash-ZEC,$64.49,+2.83%,$51.9m,$21.4m,-1.02%,0.09%,0.41,+0.0170%,+0.0029%,$149.4k
55,Algorand-ALGO,$0.3051,+1.43%,$50.8m,$29.8m,-1.38%,0.12%,0.59,+0.0071%,+0.0017%,$49.0k
56,Terra Classic-LUNC,$0.0004,+41.48%,$50.1m,$2.2m,+71.84%,0.01%,0.04,+0.0100%,+0.0100%,$619.5k
57,LUNA2-LUNA2,n/a,n/a,$48.7m,$5.2m,+36.78%,0.02%,0.11,+0.0100%,+0.0100%,$177.6k
58,Flow (Dapper labs)-FLOW,$1.92,+2.48%,$48.5m,$24.7m,-4.31%,0.10%,0.51,+0.0057%,+0.0036%,$93.0k
59,BitDAO-BIT,$0.6268,+0.63%,$48.0m,$24.6m,-6.41%,0.10%,0.51,+0.0047%,+0.0045%,$197.8k
60,Zilliqa-ZIL,$0.0364,+2.15%,$47.6m,$23.6m,-1.06%,0.10%,0.50,+0.0102%,+0.0083%,$23.1k
61,Stellar Lumens-XLM,$0.1061,+1.90%,$47.5m,$37.9m,+1.96%,0.16%,0.80,+0.0063%,+0.0072%,$21.0k
62,Tezos-XTZ,$1.58,+3.99%,$46.2m,$28.7m,+8.71%,0.12%,0.62,+0.0079%,+0.0021%,$35.6k
63,Harmony-ONE,$0.0215,+4.15%,$45.9m,$16.4m,+6.24%,0.07%,0.36,+0.0079%,+0.0077%,$54.6k
64,1inch-1INCH,$0.6635,+0.25%,$44.3m,$22.9m,-2.97%,0.09%,0.52,+0.0086%,+0.0018%,$40.0k
65,Serum-SRM,$0.8134,+2.96%,$43.7m,$26.4m,+3.64%,0.11%,0.60,+0.0112%,-0.0045%,$39.8k
66,Compound-COMP,$49.64,+4.99%,$43.7m,$23.8m,+5.79%,0.10%,0.54,-0.0080%,-0.0084%,$38.2k
67,Kyber Network Crystal-KNC,$1.68,+1.63%,$43.7m,$17.8m,-4.28%,0.07%,0.41,-0.0119%,-0.0176%,$79.5k
68,Jasmy-JASMY,$0.0090,+4.10%,$43.4m,$11.3m,-2.20%,0.05%,0.26,+0.0037%,+0.0075%,$28.6k
69,Kusama-KSM,$50.67,+2.55%,$39.8m,$16.6m,-1.76%,0.07%,0.42,-0.0047%,+0.0074%,$53.9k
70,The Graph-GRT,$0.1064,+4.35%,$39.4m,$22.7m,+6.08%,0.09%,0.57,+0.0126%,+0.0088%,$32.7k
71,Enjin Coin-ENJ,$0.5415,+3.19%,$37.0m,$15.8m,+1.84%,0.06%,0.43,+0.0080%,-0.0017%,$35.3k
72,NEO-NEO,$9.42,+2.55%,$36.8m,$14.0m,-4.95%,0.06%,0.38,+0.0125%,+0.0053%,$16.0k
73,VeChain-VET,$0.0249,+2.85%,$35.5m,$17.9m,+5.36%,0.07%,0.50,+0.0085%,+0.0079%,$33.1k
74,Flamingo-FLM,$0.1183,+0.90%,$35.1m,$18.5m,-2.51%,0.08%,0.53,-0.0121%,-0.0154%,$40.4k
75,Chromia-CHR,$0.1869,+5.60%,$35.1m,$9.5m,+7.48%,0.04%,0.27,-0.0146%,-0.0164%,$72.0k
76,Elrond-EGLD,$52.18,+2.31%,$34.5m,$15.9m,-0.68%,0.07%,0.46,+0.0116%,+0.0101%,$60.6k
77,Qtum-QTUM,$3.29,+4.98%,$34.0m,$16.5m,+6.55%,0.07%,0.49,+0.0093%,+0.0073%,$47.3k
78,FOOTBALL-FOOTBALL,"$1,121.99",-3.43%,$32.8m,$7.4m,+1.33%,0.03%,0.23,+0.5334%,+0.3938%,$109.5k
79,Loopring-LRC,$0.3606,+1.03%,$31.1m,$13.7m,+1.03%,0.06%,0.44,+0.0052%,+0.0038%,$22.7k
80,Internet Computer-ICP,$6.76,+4.08%,$30.5m,$14.0m,+2.32%,0.06%,0.46,+0.0050%,+0.0046%,$31.2k
81,Dash-DASH,$47.37,+1.04%,$29.1m,$14.5m,-2.63%,0.06%,0.50,-0.0056%,+0.0190%,$53.9k
82,Ren-REN,$0.1270,+3.59%,$28.3m,$8.9m,+16.35%,0.04%,0.31,-0.0008%,+0.0083%,$31.6k
83,Reserve Rights-RSR,$0.0064,+2.25%,$27.6m,$15.0m,+2.73%,0.06%,0.54,+0.0139%,+0.0099%,$40.3k
84,Kava-KAVA,$1.68,+0.86%,$27.3m,$11.4m,-1.99%,0.05%,0.42,+0.0055%,+0.0055%,$20.1k
85,Oasis Network-ROSE,$0.0642,+1.84%,$26.4m,$12.3m,+4.71%,0.05%,0.47,+0.0083%,+0.0081%,$23.5k
86,OmiseGO-OMG,$1.90,+3.17%,$26.3m,$13.3m,-3.66%,0.05%,0.50,+0.0105%,+0.0126%,$18.8k
87,Dusk Network-DUSK,$0.1408,-1.26%,$25.6m,$4.6m,-25.72%,0.02%,0.18,-0.0082%,-0.0077%,$58.6k
88,Audius-AUDIO,$0.2863,-1.06%,$25.5m,$7.8m,-5.04%,0.03%,0.31,+0.0007%,+0.0039%,$33.8k
89,MyNeighborAlice-ALICE,$2.15,+3.46%,$24.2m,$11.1m,+3.53%,0.05%,0.46,+0.0078%,+0.0075%,$31.3k
90,1000XEC-1000XEC,$0.0433,+2.22%,$24.1m,$6.4m,-7.80%,0.03%,0.26,-0.0115%,-0.0116%,$56.7k
91,Maker-MKR,$751.81,+0.64%,$23.8m,$15.9m,+0.36%,0.07%,0.67,+0.0026%,-0.0083%,$29.7k
92,iExec RLC-RLC,$1.14,+2.76%,$23.7m,$6.4m,+0.22%,0.03%,0.27,-0.0216%,-0.0296%,$35.9k
93,Iota-IOTA,$0.2844,+0.78%,$23.1m,$11.1m,+1.46%,0.05%,0.48,+0.0040%,+0.0044%,$16.1k
94,Swipe-SXP,$0.3824,+2.68%,$22.7m,$8.7m,+2.51%,0.04%,0.38,+0.0075%,+0.0074%,$5.1k
95,Litentry-LIT,$0.7350,+2.58%,$22.1m,$5.5m,+10.67%,0.02%,0.25,+0.0100%,+0.0100%,$14.4k
96,NEM-XEM,$0.0441,+1.57%,$21.4m,$8.8m,+0.03%,0.04%,0.41,+0.0254%,-0.0144%,$7.1k
97,Project Galaxy-GAL,$2.47,+0.89%,$21.3m,$11.9m,+1.05%,0.05%,0.56,-0.0040%,+0.0016%,$12.4k
98,Hedera-HBAR,$0.0628,+2.91%,$21.2m,$8.7m,-3.25%,0.04%,0.41,+0.0077%,+0.0076%,$33.2k
99,Holo-HOT,$0.0021,+1.74%,$21.1m,$5.7m,-6.95%,0.02%,0.27,+0.0073%,+0.0053%,$26.8k
100,Coin98-C98,$0.4325,+2.55%,$20.5m,$13.8m,+2.07%,0.06%,0.67,+0.0075%,+0.0071%,$53.2k
101,Bella Protocol-BEL,$0.6807,+0.88%,$20.3m,$4.1m,+1.23%,0.02%,0.20,+0.0100%,+0.0100%,$16.6k
102,FTX Token-FTT,$26.67,+2.22%,$19.8m,$68.9m,+1.50%,0.28%,3.48,-0.0068%,-0.0083%,$4.3k
103,Alpha Finance Lab-ALPHA,$0.1260,+6.71%,$19.7m,$6.4m,+22.35%,0.03%,0.32,+0.0051%,-0.0052%,$37.1k
104,Storj-STORJ,$0.5521,+1.45%,$19.5m,$11.8m,+1.39%,0.05%,0.61,+0.0113%,+0.0172%,$37.4k
105,Bluzelle-BLZ,$0.0938,-0.10%,$19.4m,$6.7m,+0.11%,0.03%,0.34,+0.0100%,+0.0100%,$39.4k
106,Bitcoin SV-BSV,$53.65,+2.56%,$19.1m,$33.1m,+1.88%,0.14%,1.73,+0.0086%,+0.0005%,$5.8k
107,Ontology-ONT,$0.2449,+2.83%,$19.1m,$9.0m,+2.09%,0.04%,0.47,+0.0170%,+0.0069%,$23.1k
108,Celo-CELO,$0.8583,+4.73%,$18.9m,$9.7m,+9.19%,0.04%,0.51,+0.0086%,+0.0131%,$22.4k
109,Mask Network-MASK,$1.37,+3.34%,$18.7m,$7.0m,-3.94%,0.03%,0.37,+0.0126%,-0.0177%,$29.6k
110,Wootrade-WOO,$0.1601,+4.14%,$18.1m,$4.6m,+5.73%,0.02%,0.25,+0.0100%,+0.0100%,$16.2k
111,Reef-REEF,$0.0037,+0.58%,$18.0m,$4.5m,+3.57%,0.02%,0.25,-0.0128%,-0.0102%,$36.9k
112,Immutable X-IMX,$0.8461,+2.15%,$17.5m,$9.3m,+8.36%,0.04%,0.53,+0.0105%,+0.0122%,$11.4k
113,Metal-MTL,$1.19,+3.07%,$17.1m,$6.5m,+7.31%,0.03%,0.38,-0.0020%,+0.0011%,$13.3k
114,Gitcoin-GTC,$2.33,+3.52%,$17.0m,$4.1m,+1.50%,0.02%,0.24,+0.0100%,+0.0100%,$73.5k
115,Aragon-ANT,$1.89,+4.20%,$16.9m,$6.0m,+3.48%,0.02%,0.35,+0.0247%,+0.0088%,$104.7k
116,Basic Attention Token-BAT,$0.3431,+1.51%,$16.4m,$11.6m,+3.13%,0.05%,0.71,+0.0135%,+0.0106%,$6.8k
117,Binance BTCDOM Index-BTCDOM,"$1,144.50",-3.67%,$16.3m,$11.9m,+6.04%,0.05%,0.73,+0.0737%,+0.0706%,$142.0k
118,Horizen-ZEN,$16.42,+2.43%,$16.2m,$7.1m,-2.33%,0.03%,0.44,+0.0200%,+0.0148%,$25.0k
119,Arweave-AR,$10.30,+2.83%,$15.8m,$13.1m,+2.25%,0.05%,0.82,+0.0080%,+0.0080%,$14.1k
120,Ocean Protocol-OCEAN,$0.1703,+4.91%,$15.6m,$4.3m,+10.37%,0.02%,0.27,+0.0041%,+0.0028%,$29.7k
121,Raydium-RAY,$0.6789,+3.87%,$15.6m,$8.0m,-1.06%,0.03%,0.52,+0.0067%,+0.0067%,$5.3k
122,Band Protocol-BAND,$1.32,+1.31%,$15.5m,$5.2m,-2.13%,0.02%,0.33,+0.0011%,+0.0050%,$4.1k
123,IOST-IOST,$0.0131,+2.31%,$15.4m,$11.7m,-3.75%,0.05%,0.76,+0.0132%,+0.0095%,$13.3k
124,BakeryToken-BAKE,$0.2549,+2.76%,$15.3m,$3.8m,+4.08%,0.02%,0.25,+0.0100%,+0.0100%,$13.8k
125,DFI.Money-YFII,$982.15,-0.51%,$15.2m,$18.6m,+0.68%,0.08%,1.22,-0.1450%,-0.2271%,$22.6k
126,BinaryX-BNX,$129.31,-2.10%,$15.2m,$24.1m,-7.89%,0.10%,1.59,+0.0092%,+0.0078%,$49.2k
127,Automata Network-ATA,$0.1643,+5.55%,$15.1m,$3.1m,+14.84%,0.01%,0.21,+0.0100%,+0.0086%,$19.6k
128,API3-API3,$1.74,+3.67%,$14.8m,$5.0m,+10.33%,0.02%,0.34,-0.0173%,-0.0164%,$27.4k
129,Injective Protocol-INJ,$1.60,+2.77%,$14.6m,$2.9m,+1.62%,0.01%,0.20,+0.0100%,+0.0100%,$54.7k
130,Dent-DENT,$0.0010,+1.66%,$14.3m,$5.8m,-6.63%,0.02%,0.40,+0.0033%,+0.0089%,$34.2k
131,0x-ZRX,$0.3019,+2.82%,$14.2m,$8.8m,+4.60%,0.04%,0.62,+0.0055%,+0.0038%,$3.8k
132,Icon-ICX,$0.2764,+1.87%,$14.1m,$4.7m,-1.24%,0.02%,0.33,+0.0078%,+0.0078%,$4.6k
133,LooksRare-LOOKS,$0.2784,+3.76%,$14.1m,$13.7m,+1.36%,0.06%,0.98,+0.0226%,+0.0029%,$15.8k
134,Anchor Protocol-ANC,$0.0999,+8.24%,$13.8m,$1.5m,+27.89%,0.01%,0.11,+0.0089%,+0.0099%,$98.1k
135,Livepeer-LPT,$10.60,+2.52%,$13.8m,$6.7m,+5.57%,0.03%,0.49,+0.0179%,+0.0013%,$60.1k
136,Linear-LINA,$0.0084,+3.87%,$13.7m,$4.8m,+2.57%,0.02%,0.35,+0.0071%,+0.0077%,$58.3k
137,Origin Protocol-OGN,$0.1747,+1.82%,$13.6m,$7.5m,-2.22%,0.03%,0.55,+0.0100%,+0.0100%,$7.3k
138,NKN-NKN,$0.0997,+0.55%,$13.2m,$3.6m,+1.03%,0.01%,0.27,+0.0081%,+0.0077%,$8.1k
139,Cartesi-CTSI,$0.1476,+5.06%,$12.9m,$3.5m,-3.31%,0.01%,0.27,+0.0087%,+0.0087%,$10.2k
140,Tether-USDT,$1.0000,+0.00%,$12.7m,$285.5m,-1.87%,1.18%,22.46,+0.0001%,+0.0001%,$0.0
141,SKALE Network-SKL,$0.0507,+3.77%,$12.2m,$6.1m,+0.07%,0.03%,0.50,+0.0067%,+0.0069%,$15.1k
142,StormX-STMX,$0.0080,+1.68%,$10.9m,$3.7m,+8.09%,0.02%,0.34,+0.0088%,+0.0081%,$21.2k
143,Klaytn-KLAY,$0.2279,+1.27%,$10.2m,$5.2m,+1.90%,0.02%,0.50,+0.0097%,+0.0019%,$8.2k
144,SafePal-SFP,$0.3848,+1.95%,$10.2m,$5.0m,-7.35%,0.02%,0.49,+0.0043%,+0.0035%,$8.4k
145,Civic-CVC,$0.1460,+3.43%,$9.7m,$7.4m,+3.93%,0.03%,0.76,+0.0119%,-0.0061%,$5.6k
146,IoTeX-IOTX,$0.0350,-1.20%,$9.6m,$6.2m,+2.36%,0.03%,0.65,+0.0100%,+0.0100%,$22.6k
147,ARPA Chain-ARPA,$0.0379,+5.46%,$9.5m,$3.8m,+12.63%,0.02%,0.40,+0.0100%,+0.0100%,$33.2k
148,Coti-COTI,$0.0946,+0.55%,$9.4m,$4.2m,-0.43%,0.02%,0.44,+0.0100%,+0.0100%,$10.0k
149,Celer Network-CELR,$0.0179,+2.42%,$8.8m,$5.0m,+8.89%,0.02%,0.57,+0.0100%,+0.0100%,$10.6k
150,Mines of Dalarnia-DAR,$0.2515,+2.54%,$7.9m,$3.3m,+9.67%,0.01%,0.41,+0.0100%,+0.0100%,$6.7k
151,TomoChain-TOMO,$0.5093,+4.46%,$7.8m,$3.4m,-3.20%,0.01%,0.44,+0.0075%,+0.0068%,$3.7k
152,OKB-OKB,$15.05,-1.89%,$7.7m,$4.5m,+0.32%,0.02%,0.59,+0.0042%,+0.0025%,$0.0
153,Badger DAO-BADGER,$5.27,+2.08%,$7.2m,$2.9m,-4.40%,0.01%,0.40,-0.0060%,-0.0187%,$2.9k
154,Adventure Gold-AGLD,$0.3943,+9.70%,$6.2m,$1.5m,+17.24%,0.01%,0.24,-0.0468%,-0.0439%,$2.4k
155,Spell Token-SPELL,$0.0014,+9.57%,$6.0m,$3.0m,+17.20%,0.01%,0.50,-0.0492%,-0.0579%,$824.2
156,Crypto.com Coin-CRO,$0.1194,+0.71%,$5.6m,$12.3m,-0.60%,0.05%,2.19,+0.0003%,+0.0008%,$250.7
157,Altcoin Index FTX-ALT,"$1,968.10",+2.98%,$5.5m,$13.7m,+2.12%,0.06%,2.50,+0.0003%,-0.0002%,$250.3
158,Step App-FITFI,$0.0757,-0.18%,$5.1m,$2.7m,+0.81%,0.01%,0.54,+0.0138%,+0.0087%,$13.8k
159,DeFi Binance-DEFI,$764.60,+2.29%,$5.0m,$2.1m,+14.72%,0.01%,0.41,+0.0100%,+0.0100%,$433.4
160,DigiByte-DGB,$0.0105,+0.70%,$4.9m,$3.7m,+0.60%,0.02%,0.75,+0.0076%,+0.0100%,$5.4k
161,Request-REQ,$0.1191,-3.67%,$4.3m,$578.0k,-66.92%,0.00%,0.14,+0.2851%,+0.2851%,$15.9k
162,Yield Guild Games-YGG,$0.4885,-0.72%,$4.0m,$4.3m,-2.12%,0.02%,1.07,+0.0137%,+0.0111%,$4.6k
163,JUST-JST,$0.0275,+1.50%,$3.9m,$1.7m,+3.92%,0.01%,0.45,+0.0270%,-0.0109%,$0.0
164,Biswap-BSW,$0.3044,+4.39%,$3.6m,$1.1m,+17.44%,0.00%,0.29,+0.0100%,+0.0100%,$5.9k
165,APENFT-NFT,$0.0000,+1.32%,$3.6m,$405.6k,-6.48%,0.00%,0.11,+0.1321%,-0.1292%,$113.6
166,Convex Finance-CVX,$5.51,+3.50%,$3.5m,$4.6m,+7.87%,0.02%,1.31,+0.0417%,+0.0414%,$0.0
167,Perpetual Protocol-PERP,$0.6855,+2.38%,$3.3m,$1.7m,+7.60%,0.01%,0.53,-0.0306%,+0.0242%,$72.2
168,Quant-QNT,$94.42,+0.79%,$3.0m,$54.7k,+3.59%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
169,Render Token-RNDR,$0.5009,+2.28%,$2.9m,$2.8m,+0.37%,0.01%,0.95,-0.0463%,-0.0657%,$911.6
170,Frax Share-FXS,$6.45,+4.47%,$2.9m,$8.4m,+9.21%,0.03%,2.93,+0.0064%,+0.0054%,$895.5
171,Mina-MINA,$0.6776,+2.78%,$2.9m,$3.2m,+3.45%,0.01%,1.11,+0.0202%,+0.0000%,$138.9
172,Siacoin-SC,$0.0040,+2.25%,$2.7m,$976.1k,+9.20%,0.00%,0.37,+0.0238%,-0.0378%,$1.6k
173,Everdome-DOME,$0.0017,+3.03%,$2.4m,$856.3k,+5.17%,0.00%,0.36,+0.3658%,+0.0276%,$13.9k
174,Biconomy-BICO,$0.5153,+1.18%,$2.3m,$906.4k,-3.40%,0.00%,0.40,+0.0076%,-0.0134%,$445.5
175,Conflux Network-CFX,$0.0529,+4.39%,$2.2m,$1.1m,-0.55%,0.00%,0.50,-0.0579%,-0.0004%,$179.5
176,Tribe-TRIBE,$0.2797,-1.26%,$2.2m,$93.8k,+17.69%,0.00%,0.04,-0.3074%,-0.5059%,$884.5
177,Dora Factory-DORA,$2.80,-1.36%,$2.1m,$270.6k,-3.83%,0.00%,0.13,+0.1690%,-0.0840%,$140.2
178,Smooth Love Potion-SLP,$0.0040,+1.23%,$2.1m,$4.2m,+2.91%,0.02%,2.05,+0.0043%,+0.0055%,$137.5
179,Chain-XCN,$0.0726,-0.81%,$2.0m,$1.1m,+5.10%,0.00%,0.53,-0.2794%,-0.3282%,$0.0
180,Gods Unchained-GODS,$0.3392,-4.44%,$1.8m,$470.0k,-5.73%,0.00%,0.26,-0.0023%,-0.0125%,$922.7
181,NYM-NYM,$0.3066,-1.69%,$1.8m,$571.1k,+17.71%,0.00%,0.32,+0.0059%,-0.0391%,$1.8k
182,Huobi Token-HT,$4.82,+1.94%,$1.8m,$4.5m,-7.81%,0.02%,2.51,+0.0046%,+0.0042%,$6.0k
183,Tornado Cash-TORN,$8.73,-0.11%,$1.7m,$966.0k,+0.09%,0.00%,0.58,+0.0513%,-0.0163%,$3.5k
184,Clover Finance-CLV,$0.0982,+0.76%,$1.6m,$547.7k,-10.40%,0.00%,0.34,+0.0063%,+0.0059%,$2.2k
185,Bancor-BNT,$0.4731,+1.49%,$1.5m,$1.7m,+2.22%,0.01%,1.13,+0.0769%,-0.1323%,$0.0
186,Wrapped NXM-WNXM,$16.13,+1.26%,$1.5m,$456.2k,-1.13%,0.00%,0.31,-0.0498%,-0.0330%,$640.0
187,Chia Network-XCH,$35.75,+0.03%,$1.5m,$1.1m,+2.33%,0.00%,0.75,+0.1962%,-0.1861%,$2.2k
188,Moonbeam-GLMR,$0.5203,+0.78%,$1.5m,$2.2m,+0.64%,0.01%,1.51,-0.0058%,-0.0060%,$0.0
189,Akropolis -AKRO,$0.0037,+1.81%,$1.4m,$275.0k,+2.99%,0.00%,0.19,+0.0100%,+0.0100%,$412.2
190,PancakeSwap-CAKE,$4.15,+1.27%,$1.3m,$3.2m,-2.38%,0.01%,2.52,-0.0023%,-0.0013%,$594.7
191,DODO-DODO,$0.1302,+3.20%,$1.2m,$1.1m,+6.70%,0.00%,0.93,+0.0206%,+0.0198%,$673.7
192,Alchemy Pay-ACH,$0.0128,+1.43%,$1.2m,$383.2k,+1.44%,0.00%,0.33,+0.0100%,+0.0100%,$49.3
193,UMA-UMA,$2.75,+0.90%,$1.2m,$832.7k,-5.64%,0.00%,0.72,-0.0781%,+0.1009%,$0.0
