,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
19,Ripple-XRP,$0.3307,+0.16%,$314.5m,$321.7m,+1.03%,1.36%,1.02,+0.0078%,+0.0073%,$141.0k
20,The Sandbox-SAND,$0.9732,+4.69%,$304.8m,$89.1m,+14.80%,0.38%,0.29,+0.0064%,+0.0069%,$515.6k
21,Optimism-OP,$1.16,-2.26%,$299.8m,$69.9m,-5.19%,0.29%,0.23,-0.0101%,-0.0086%,$248.1k
22,Tellor-TRB,$18.77,-0.09%,$214.6m,$60.4m,-10.46%,0.25%,0.28,-0.1108%,-0.2144%,$272.6k
23,Axie Infinity-AXS,$14.53,-0.65%,$199.2m,$91.2m,-14.03%,0.38%,0.46,-0.0180%,-0.0327%,$238.8k
24,Unifi Protocol DAO-UNFI,$7.93,+1.69%,$184.2m,$20.6m,-10.79%,0.09%,0.11,+0.0032%,+0.0040%,$203.9k
25,NEAR Protocol-NEAR,$4.25,+1.67%,$178.5m,$91.8m,+2.32%,0.39%,0.51,-0.0005%,-0.0003%,$241.2k
26,ApeCoin-APE,$4.77,-0.05%,$151.9m,$68.7m,+0.55%,0.29%,0.45,+0.0010%,+0.0016%,$113.7k
27,Curve DAO Token-CRV,$1.09,+1.42%,$146.9m,$58.1m,-0.65%,0.25%,0.40,+0.0025%,+0.0010%,$134.8k
28,Decentraland-MANA,$0.8055,+1.94%,$140.4m,$42.4m,+5.23%,0.18%,0.30,+0.0109%,+0.0061%,$229.0k
29,Bitcoin Cash-BCH,$118.40,+0.58%,$138.5m,$172.7m,+1.87%,0.73%,1.25,-0.0084%,-0.0037%,$102.4k
30,SHIBA INU-SHIB,$0.0000,+3.69%,$127.6m,$21.5m,+5.62%,0.09%,0.17,+0.0090%,+0.0059%,$501.1k
31,Helium-HNT,$4.12,-0.83%,$113.1m,$20.2m,+4.66%,0.09%,0.18,+0.0122%,+0.0118%,$242.5k
32,Fantom-FTM,$0.2722,+1.43%,$99.2m,$50.4m,+2.86%,0.21%,0.51,+0.0119%,+0.0102%,$55.6k
33,Uniswap-UNI,$6.42,+1.22%,$89.6m,$47.9m,+0.38%,0.20%,0.54,+0.0012%,-0.0116%,$44.6k
34,Tron-TRX,$0.0632,+0.72%,$77.9m,$142.7m,+2.03%,0.60%,1.83,-0.0028%,-0.0082%,$8.2k
35,Aave-AAVE,$88.94,+2.28%,$74.0m,$47.0m,+3.83%,0.20%,0.63,+0.0066%,+0.0080%,$13.0k
36,Gala-GALA,$0.0515,+1.73%,$73.7m,$35.7m,+0.95%,0.15%,0.48,+0.0070%,+0.0079%,$40.6k
37,Waves-WAVES,$4.64,+1.04%,$72.9m,$53.6m,-1.40%,0.23%,0.74,+0.0091%,+0.0043%,$31.6k
38,yearn.finance-YFI,"$9,470.04",-2.37%,$70.6m,$39.0m,-6.15%,0.16%,0.55,-0.0059%,+0.0116%,$87.2k
39,ConstitutionDAO-PEOPLE,$0.0213,+0.37%,$67.6m,$27.1m,-5.85%,0.11%,0.40,+0.0090%,-0.0060%,$72.6k
40,Ethereum Name Service-ENS,$13.55,-2.48%,$62.1m,$26.7m,-8.46%,0.11%,0.43,+0.0053%,+0.0075%,$21.4k
41,Algorand-ALGO,$0.3104,-0.76%,$60.0m,$31.5m,-6.17%,0.13%,0.53,-0.0048%,-0.0077%,$16.0k
42,Monero-XMR,$155.54,+1.13%,$59.1m,$47.1m,+4.91%,0.20%,0.80,+0.0022%,+0.0001%,$38.0k
43,ZCash-ZEC,$63.72,+2.38%,$58.7m,$23.8m,+1.97%,0.10%,0.41,+0.0190%,-0.0024%,$129.9k
44,Synthetix Network Token-SNX,$3.01,+1.32%,$57.6m,$36.2m,+0.08%,0.15%,0.63,-0.0228%,-0.0160%,$9.9k
45,Kusama-KSM,$50.88,+3.11%,$56.8m,$18.9m,+19.50%,0.08%,0.33,-0.0270%,-0.0072%,$51.6k
46,dYdX-DYDX,$1.58,+0.84%,$56.1m,$38.1m,+1.77%,0.16%,0.68,+0.0077%,+0.0052%,$3.3k
47,Stargate Finance-STG,$0.6233,+0.71%,$50.1m,$15.7m,+6.28%,0.07%,0.31,-0.1109%,-0.1290%,$56.9k
48,SushiSwap-SUSHI,$1.15,+2.76%,$49.9m,$30.9m,+3.67%,0.13%,0.62,+0.0039%,-0.0171%,$27.0k
49,Ankr-ANKR,$0.0355,+2.38%,$49.6m,$16.2m,+11.30%,0.07%,0.33,-0.1317%,-0.1233%,$87.8k
50,Serum-SRM,$0.8107,+2.94%,$49.3m,$27.5m,+9.85%,0.12%,0.56,+0.0100%,-0.0071%,$25.7k
51,Stellar Lumens-XLM,$0.1058,-0.40%,$49.1m,$37.3m,+3.40%,0.16%,0.76,-0.0008%,+0.0087%,$43.0k
52,THETA-THETA,$1.17,+2.28%,$48.7m,$22.4m,+2.06%,0.09%,0.46,-0.0010%,-0.0073%,$96.9k
53,1inch-1INCH,$0.6711,-2.22%,$47.7m,$24.0m,-5.06%,0.10%,0.50,+0.0066%,+0.0005%,$89.3k
54,CertiK-CTK,$0.9831,-0.87%,$44.8m,$9.7m,-5.94%,0.04%,0.22,+0.0047%,+0.0064%,$79.2k
55,Holo-HOT,$0.0022,+4.50%,$43.8m,$7.1m,+33.69%,0.03%,0.16,-0.0249%,+0.0019%,$119.9k
56,THORChain-RUNE,$1.95,+2.63%,$41.1m,$21.9m,-1.57%,0.09%,0.53,+0.0083%,+0.0083%,$46.1k
57,Kyber Network Crystal-KNC,$1.68,-1.42%,$39.5m,$18.3m,-1.60%,0.08%,0.46,+0.0010%,-0.0023%,$29.3k
58,Flow (Dapper labs)-FLOW,$1.93,-1.14%,$39.0m,$26.7m,-0.83%,0.11%,0.68,+0.0036%,+0.0041%,$5.3k
59,Celsius-CEL,$1.46,-0.02%,$38.7m,$27.2m,+0.28%,0.11%,0.70,-0.0724%,-0.0970%,$138.3k
60,OmiseGO-OMG,$1.89,+4.95%,$35.8m,$15.3m,+26.33%,0.06%,0.43,+0.0009%,+0.0126%,$10.7k
61,Harmony-ONE,$0.0214,+5.70%,$35.4m,$15.8m,+10.10%,0.07%,0.45,+0.0082%,+0.0074%,$36.8k
62,NEO-NEO,$9.46,+3.39%,$35.2m,$15.5m,+10.60%,0.07%,0.44,+0.0106%,-0.0009%,$19.9k
63,Bella Protocol-BEL,$0.6923,+2.85%,$34.9m,$4.3m,+9.58%,0.02%,0.12,+0.0100%,+0.0100%,$41.7k
64,Balancer-BAL,$7.23,+1.03%,$34.7m,$16.3m,-11.19%,0.07%,0.47,-0.0090%,-0.0066%,$33.7k
65,Lido DAO Token-LDO,$2.03,+1.05%,$32.1m,$17.4m,-1.40%,0.07%,0.54,-0.0082%,-0.0070%,$55.0k
66,Enjin Coin-ENJ,$0.5357,+2.23%,$31.9m,$15.9m,+5.63%,0.07%,0.50,+0.0051%,+0.0057%,$98.2k
67,FOOTBALL-FOOTBALL,"$1,145.04",-1.58%,$31.7m,$7.4m,-5.87%,0.03%,0.23,+0.0401%,+0.0253%,$79.2k
68,Flamingo-FLM,$0.1206,+1.32%,$30.9m,$19.7m,-4.62%,0.08%,0.64,-0.0077%,-0.0100%,$3.9k
69,Compound-COMP,$48.56,+0.60%,$30.7m,$23.8m,-2.63%,0.10%,0.78,-0.0010%,+0.0047%,$14.0k
70,VeChain-VET,$0.0248,+2.53%,$30.6m,$17.6m,+8.85%,0.07%,0.57,+0.0086%,+0.0088%,$10.9k
71,Loopring-LRC,$0.3669,+3.08%,$28.7m,$14.5m,+8.89%,0.06%,0.50,+0.0102%,+0.0032%,$30.8k
72,Tezos-XTZ,$1.56,+3.05%,$28.5m,$29.2m,+5.93%,0.12%,1.03,+0.0060%,+0.0022%,$57.6k
73,Dash-DASH,$48.20,+2.70%,$28.0m,$16.2m,+5.10%,0.07%,0.58,-0.0067%,+0.0221%,$16.8k
74,Elrond-EGLD,$51.70,+2.25%,$27.7m,$16.4m,+0.17%,0.07%,0.59,+0.0103%,+0.0049%,$15.8k
75,Zilliqa-ZIL,$0.0364,+1.53%,$26.5m,$23.6m,+2.24%,0.10%,0.89,+0.0088%,+0.0063%,$4.9k
76,Oasis Network-ROSE,$0.0646,+2.42%,$26.2m,$12.0m,-2.45%,0.05%,0.46,+0.0080%,+0.0082%,$10.9k
77,Internet Computer-ICP,$6.62,+2.65%,$25.8m,$13.6m,+1.77%,0.06%,0.53,+0.0057%,+0.0026%,$46.9k
78,Terra-LUNA,$1.83,+0.53%,$25.4m,$7.0m,+0.24%,0.03%,0.28,+0.0078%,+0.0134%,$73.2k
79,Cartesi-CTSI,$0.1446,+4.24%,$24.0m,$4.0m,+25.01%,0.02%,0.17,-0.0281%,-0.0380%,$13.4k
80,Iota-IOTA,$0.2894,+2.24%,$23.8m,$11.6m,+8.96%,0.05%,0.49,+0.0168%,+0.0176%,$18.6k
81,Storj-STORJ,$0.5536,+1.81%,$23.5m,$12.0m,+4.48%,0.05%,0.51,+0.0079%,+0.0078%,$21.3k
82,Coin98-C98,$0.4358,+0.24%,$23.4m,$14.3m,-7.87%,0.06%,0.61,+0.0044%,+0.0069%,$4.9k
83,The Graph-GRT,$0.1046,+2.74%,$22.9m,$22.1m,+1.12%,0.09%,0.96,+0.0037%,+0.0169%,$14.2k
84,MyNeighborAlice-ALICE,$2.12,+3.11%,$21.6m,$10.9m,+5.56%,0.05%,0.50,+0.0075%,+0.0076%,$9.6k
85,SKALE Network-SKL,$0.0510,+4.64%,$21.4m,$7.4m,+31.52%,0.03%,0.35,+0.0026%,-0.0009%,$42.7k
86,Horizen-ZEN,$16.36,+2.27%,$19.9m,$7.8m,+3.54%,0.03%,0.39,+0.0232%,+0.0011%,$14.0k
87,1000XEC-1000XEC,$0.0440,+1.15%,$19.5m,$7.1m,-15.20%,0.03%,0.37,-0.0657%,-0.0226%,$7.1k
88,Chromia-CHR,$0.1796,+2.01%,$19.3m,$9.2m,+4.61%,0.04%,0.48,+0.0053%,+0.0050%,$15.0k
89,Dent-DENT,$0.0010,+4.42%,$19.2m,$6.3m,+15.37%,0.03%,0.33,+0.0017%,+0.0033%,$39.2k
90,Jasmy-JASMY,$0.0089,+1.99%,$18.6m,$11.7m,+0.68%,0.05%,0.63,-0.0005%,+0.0074%,$22.9k
91,FTX Token-FTT,$26.28,+0.34%,$18.6m,$68.2m,+1.34%,0.29%,3.68,-0.0122%,+0.0013%,$94.1
92,Kava-KAVA,$1.70,+1.41%,$17.9m,$11.7m,+0.95%,0.05%,0.66,+0.0065%,+0.0071%,$11.4k
93,Reserve Rights-RSR,$0.0063,+1.40%,$17.7m,$14.9m,-1.08%,0.06%,0.84,+0.0074%,+0.0145%,$5.3k
94,Bluzelle-BLZ,$0.0964,+0.98%,$17.7m,$6.8m,-7.60%,0.03%,0.38,+0.0100%,+0.0100%,$8.2k
95,Icon-ICX,$0.2776,+4.55%,$17.7m,$4.9m,+21.13%,0.02%,0.28,-0.0014%,-0.0026%,$17.6k
96,Maker-MKR,$753.46,+1.45%,$17.6m,$16.1m,-1.32%,0.07%,0.91,-0.0008%,+0.0113%,$8.9k
97,Gitcoin-GTC,$2.27,-0.09%,$17.0m,$4.2m,-7.70%,0.02%,0.25,+0.0100%,+0.0100%,$45.7k
98,Basic Attention Token-BAT,$0.3490,+3.63%,$16.8m,$11.9m,+8.86%,0.05%,0.71,+0.0085%,+0.0043%,$6.6k
99,Ontology-ONT,$0.2267,-5.00%,$16.8m,$8.9m,+2.44%,0.04%,0.53,+0.0111%,-0.0071%,$32.1k
100,Hedera-HBAR,$0.0618,+1.36%,$16.6m,$9.3m,+4.32%,0.04%,0.56,+0.0073%,+0.0011%,$19.2k
101,iExec RLC-RLC,$1.13,+0.47%,$16.1m,$6.3m,-6.18%,0.03%,0.39,-0.0047%,-0.0349%,$13.9k
102,Mask Network-MASK,$1.35,+3.69%,$16.0m,$7.2m,+11.94%,0.03%,0.45,-0.0003%,+0.0216%,$15.4k
103,Injective Protocol-INJ,$1.60,+3.78%,$16.0m,$3.4m,+79.30%,0.01%,0.21,+0.0100%,+0.0096%,$25.0k
104,Project Galaxy-GAL,$2.52,+1.79%,$14.9m,$12.0m,+6.51%,0.05%,0.81,-0.0051%,-0.0046%,$4.6k
105,BitDAO-BIT,$0.6299,+0.83%,$14.9m,$25.3m,+2.99%,0.11%,1.70,-0.3663%,-0.3670%,$33.9k
106,NEM-XEM,$0.0440,+0.48%,$14.4m,$9.0m,+3.02%,0.04%,0.63,+0.0328%,-0.0083%,$10.1k
107,Qtum-QTUM,$3.21,+1.67%,$14.1m,$15.9m,+4.97%,0.07%,1.13,+0.0098%,+0.0067%,$3.9k
108,Badger DAO-BADGER,$5.13,+8.06%,$13.9m,$3.0m,+27.00%,0.01%,0.22,-0.0049%,-0.0420%,$10.7k
109,Litentry-LIT,$0.7330,+2.73%,$13.6m,$5.1m,+5.37%,0.02%,0.38,+0.0100%,+0.0100%,$5.3k
110,Audius-AUDIO,$0.2955,+2.55%,$13.4m,$8.3m,+3.76%,0.03%,0.62,+0.0059%,+0.0063%,$727.8
111,Arweave-AR,$10.20,+1.00%,$13.3m,$13.2m,+2.12%,0.06%,0.99,+0.0058%,+0.0073%,$12.0k
112,ARPA Chain-ARPA,$0.0366,+1.68%,$13.2m,$3.6m,+7.95%,0.02%,0.27,+0.0072%,+0.0100%,$41.9k
113,Aragon-ANT,$1.86,+2.75%,$13.0m,$5.9m,-2.41%,0.02%,0.46,+0.0046%,-0.0078%,$23.6k
114,BinaryX-BNX,$133.61,-1.13%,$12.2m,$26.6m,-6.00%,0.11%,2.18,+0.0100%,+0.0100%,$14.9k
115,Raydium-RAY,$0.6726,+4.94%,$12.1m,$8.5m,+8.03%,0.04%,0.70,+0.0068%,+0.0066%,$10.8k
116,Swipe-SXP,$0.3856,+1.73%,$12.0m,$9.0m,+9.11%,0.04%,0.75,+0.0067%,+0.0075%,$11.7k
117,Dusk Network-DUSK,$0.1448,+6.40%,$12.0m,$5.7m,+42.89%,0.02%,0.48,+0.0026%,+0.0026%,$49.8k
118,Ren-REN,$0.1248,+2.58%,$11.9m,$7.7m,+4.48%,0.03%,0.65,+0.0133%,+0.0017%,$20.7k
119,0x-ZRX,$0.3005,+2.18%,$11.9m,$8.6m,+2.01%,0.04%,0.72,+0.0032%,+0.0039%,$7.4k
120,Bitcoin SV-BSV,$53.11,+1.26%,$11.8m,$32.8m,+1.22%,0.14%,2.79,+0.0071%,+0.0151%,$3.2k
121,API3-API3,$1.73,+2.96%,$11.5m,$4.7m,+4.40%,0.02%,0.40,-0.0135%,+0.0095%,$1.5k
122,Metal-MTL,$1.16,+0.64%,$11.5m,$6.0m,+0.24%,0.03%,0.52,-0.0332%,-0.0331%,$4.3k
123,BakeryToken-BAKE,$0.2578,+3.24%,$11.4m,$3.9m,+5.84%,0.02%,0.34,-0.0107%,-0.0107%,$18.2k
124,StormX-STMX,$0.0080,+3.25%,$11.2m,$3.5m,+1.63%,0.01%,0.31,+0.0066%,+0.0048%,$20.2k
125,Origin Protocol-OGN,$0.1755,+3.17%,$11.1m,$7.6m,+2.57%,0.03%,0.69,+0.0100%,+0.0100%,$1.3k
126,Linear-LINA,$0.0084,+3.19%,$10.6m,$5.0m,+6.57%,0.02%,0.47,+0.0075%,+0.0070%,$21.2k
127,Livepeer-LPT,$10.56,+2.87%,$10.4m,$6.6m,+3.14%,0.03%,0.63,+0.0096%,+0.0096%,$1.3k
128,Coti-COTI,$0.0959,+1.30%,$10.4m,$4.5m,-6.52%,0.02%,0.43,-0.0002%,+0.0085%,$11.0k
129,Terra Classic-LUNC,$0.0003,+2.72%,$10.0m,$1.4m,-8.11%,0.01%,0.14,+0.0100%,+0.0100%,$16.6k
130,Band Protocol-BAND,$1.33,+1.18%,$9.7m,$5.5m,+2.69%,0.02%,0.57,+0.0010%,+0.0049%,$6.5k
131,Celo-CELO,$0.8410,+1.30%,$9.6m,$9.2m,+2.96%,0.04%,0.95,+0.0071%,+0.0129%,$300.7
132,Immutable X-IMX,$0.8437,+1.50%,$9.4m,$9.0m,+2.71%,0.04%,0.95,+0.0085%,+0.0043%,$5.8k
133,Automata Network-ATA,$0.1577,+1.61%,$9.4m,$2.7m,-3.68%,0.01%,0.29,+0.0091%,+0.0100%,$7.5k
134,DFI.Money-YFII,"$1,000.61",+0.27%,$9.2m,$18.7m,-0.28%,0.08%,2.03,-0.1630%,-0.0918%,$8.0k
135,Wootrade-WOO,$0.1555,+1.36%,$8.9m,$4.4m,-2.02%,0.02%,0.49,+0.0100%,+0.0100%,$175.0
136,Ocean Protocol-OCEAN,$0.1653,+1.39%,$8.8m,$3.9m,+5.99%,0.02%,0.44,+0.0100%,+0.0100%,$1.3k
137,LooksRare-LOOKS,$0.2743,+1.11%,$8.5m,$13.8m,-0.27%,0.06%,1.64,-0.0023%,-0.0080%,$7.3k
138,SafePal-SFP,$0.3829,+2.90%,$8.3m,$5.6m,-8.13%,0.02%,0.67,+0.0091%,+0.0086%,$6.1k
139,IOST-IOST,$0.0131,+1.08%,$8.2m,$12.4m,+1.82%,0.05%,1.51,+0.0152%,+0.0094%,$1.5k
140,NKN-NKN,$0.1017,+2.02%,$8.2m,$3.5m,-0.44%,0.01%,0.42,+0.0100%,+0.0093%,$1.6k
141,DigiByte-DGB,$0.0107,+2.73%,$8.1m,$3.9m,+6.70%,0.02%,0.48,+0.0100%,+0.0100%,$6.7k
142,Mines of Dalarnia-DAR,$0.2518,+2.01%,$8.1m,$3.1m,+2.08%,0.01%,0.38,+0.0100%,+0.0100%,$263.9
143,Celer Network-CELR,$0.0180,+0.18%,$8.0m,$4.9m,+0.99%,0.02%,0.61,+0.0100%,+0.0100%,$1.3k
144,Reef-REEF,$0.0038,+0.51%,$7.9m,$4.7m,+6.85%,0.02%,0.59,+0.0046%,+0.0052%,$623.6
145,Civic-CVC,$0.1442,+1.76%,$7.8m,$7.3m,+3.51%,0.03%,0.93,+0.0100%,-0.0022%,$4.1k
146,Alpha Finance Lab-ALPHA,$0.1197,+1.37%,$6.5m,$5.4m,+3.15%,0.02%,0.83,+0.0028%,-0.0047%,$14.4k
147,IoTeX-IOTX,$0.0350,+0.48%,$6.0m,$6.2m,-2.19%,0.03%,1.04,+0.0058%,+0.0070%,$428.3
148,LUNA2-LUNA2,n/a,n/a,$5.9m,$3.4m,-1.54%,0.01%,0.58,+0.0100%,+0.0100%,$49.3k
149,Yield Guild Games-YGG,$0.4995,-1.91%,$5.7m,$4.5m,-6.67%,0.02%,0.79,+0.0019%,-0.0020%,$8.6k
150,Binance BTCDOM Index-BTCDOM,"$1,182.70",-0.71%,$5.4m,$11.1m,+11.26%,0.05%,2.04,+0.0821%,+0.1506%,$18.3k
151,TomoChain-TOMO,$0.4926,+1.92%,$5.4m,$3.5m,+3.54%,0.01%,0.66,+0.0070%,+0.0075%,$375.9
152,Klaytn-KLAY,$0.2310,+1.18%,$5.2m,$5.2m,+4.40%,0.02%,1.01,+0.0100%,+0.0100%,$114.6
153,Akropolis -AKRO,$0.0037,+0.91%,$5.1m,$294.4k,+11.32%,0.00%,0.06,+0.0100%,+0.0100%,$38.8k
154,OKB-OKB,$15.42,+1.09%,$4.6m,$4.5m,+1.31%,0.02%,0.97,+0.0035%,+0.0037%,$0.0
155,Clover Finance-CLV,$0.1007,+7.45%,$4.4m,$627.2k,+9.86%,0.00%,0.14,-0.0484%,+0.0074%,$15.9k
156,JUST-JST,$0.0274,+0.66%,$4.4m,$1.6m,+0.52%,0.01%,0.38,+0.0013%,+0.0047%,$0.0
157,Crypto.com Coin-CRO,$0.1195,+1.23%,$4.3m,$12.5m,+5.49%,0.05%,2.92,-0.0407%,-0.0408%,$495.2
158,Altcoin Index FTX-ALT,"$1,933.80",+1.01%,$3.7m,$13.5m,-0.01%,0.06%,3.65,-0.0015%,-0.0013%,$0.0
159,Step App-FITFI,$0.0767,+0.93%,$3.7m,$2.7m,+5.03%,0.01%,0.74,+0.0159%,+0.0192%,$441.1
160,APENFT-NFT,$0.0000,-0.69%,$3.6m,$447.8k,+5.89%,0.00%,0.13,+0.0129%,-0.0873%,$64.7
161,DeFi Binance-DEFI,$763.50,+1.53%,$3.3m,$2.0m,+16.22%,0.01%,0.59,+0.0100%,+0.0100%,$2.0k
162,Quant-QNT,$94.79,+0.66%,$3.1m,$51.7k,+0.31%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
163,Dora Factory-DORA,$2.86,+1.95%,$2.7m,$307.4k,-9.46%,0.00%,0.11,-0.0303%,-0.1015%,$8.4k
164,Adventure Gold-AGLD,$0.3570,-2.94%,$2.6m,$1.3m,-6.77%,0.01%,0.50,+0.0087%,+0.0345%,$6.5k
165,Mina-MINA,$0.6721,-0.24%,$2.3m,$3.1m,-3.48%,0.01%,1.33,-0.0037%,+0.0089%,$0.0
166,Tribe-TRIBE,$0.2830,+3.33%,$2.3m,$87.5k,-0.16%,0.00%,0.04,-0.1860%,-0.2307%,$2.2k
167,Request-REQ,$0.1202,+9.95%,$2.3m,$481.4k,+141.54%,0.00%,0.21,+0.1266%,+0.1266%,$5.9k
168,Smooth Love Potion-SLP,$0.0040,+0.37%,$2.1m,$4.2m,-1.27%,0.02%,1.96,-0.0028%,+0.0025%,$0.0
169,Render Token-RNDR,$0.5088,+0.08%,$2.1m,$3.2m,+4.12%,0.01%,1.50,+0.0080%,+0.0071%,$0.0
170,USD Coin-USDC,$0.9999,+0.00%,$2.1m,$1.1m,-1.71%,0.00%,0.53,+0.0000%,+0.0000%,$0.0
171,Tether-USDT,$1.00,-0.01%,$2.0m,$292.2m,-0.24%,1.23%,143.66,+0.0003%,+0.0003%,$0.0
172,Tornado Cash-TORN,$8.90,+0.45%,$2.0m,$1.0m,-7.75%,0.00%,0.50,+0.1039%,-0.0917%,$0.0
173,PancakeSwap-CAKE,$4.16,+2.96%,$1.7m,$3.5m,-3.50%,0.01%,1.99,-0.0062%,-0.0040%,$612.5
174,Spell Token-SPELL,$0.0013,+1.52%,$1.7m,$2.6m,+0.67%,0.01%,1.55,+0.0031%,+0.0047%,$914.0
175,UMA-UMA,$2.77,+0.86%,$1.7m,$879.8k,-3.49%,0.00%,0.52,-0.1313%,+0.1086%,$83.4
176,Frax Share-FXS,$6.26,+2.11%,$1.5m,$7.6m,+6.28%,0.03%,4.91,+0.0043%,+0.0035%,$136.7
177,Perpetual Protocol-PERP,$0.6809,+0.54%,$1.5m,$1.6m,-5.49%,0.01%,1.07,-0.0029%,+0.0081%,$0.0
178,Gods Unchained-GODS,$0.3585,+2.17%,$1.5m,$501.3k,-7.35%,0.00%,0.34,+0.0087%,+0.0127%,$561.2
179,Wrapped NXM-WNXM,$15.97,+0.44%,$1.4m,$472.1k,-2.77%,0.00%,0.33,+0.0111%,-0.0210%,$3.1
180,Siacoin-SC,$0.0040,+1.09%,$1.4m,$921.4k,-3.90%,0.00%,0.66,-0.0039%,+0.0293%,$2.0
181,Convex Finance-CVX,$5.38,+1.44%,$1.3m,$4.2m,+3.73%,0.02%,3.19,+0.0413%,+0.0402%,$0.0
182,Shitcoin Index FTX-SHIT,"$2,554.70",+0.81%,$1.3m,$11.6m,-0.37%,0.05%,9.21,-0.0045%,-0.0049%,$0.0
183,Conflux Network-CFX,$0.0522,+2.17%,$1.2m,$1.1m,+2.05%,0.00%,0.92,-0.0720%,+0.0227%,$152.9
184,Anchor Protocol-ANC,$0.0889,+0.29%,$1.2m,$1.1m,-3.00%,0.00%,0.99,-0.0024%,-0.0054%,$3.2k
185,Moonbeam-GLMR,$0.5241,+1.13%,$1.1m,$2.2m,+4.66%,0.01%,1.94,+0.0036%,+0.0043%,$0.0
186,Chain-XCN,$0.0727,-1.79%,$1.1m,$1.0m,+0.48%,0.00%,0.97,-0.6825%,-0.7147%,$1.2k
187,Everdome-DOME,$0.0017,+0.59%,$927.4k,$798.2k,+4.05%,0.00%,0.86,+0.2506%,-0.1740%,$2.2k
188,Baby Doge Coin-BABYDOGE,$0.0000,+1.50%,$883.6k,$1.4m,+3.83%,0.01%,1.63,+0.0437%,+0.0490%,$1.1k
189,DODO-DODO,$0.1291,+3.14%,$866.2k,$1.1m,-8.66%,0.00%,1.27,+0.0170%,+0.0140%,$0.0
190,Bancor-BNT,$0.4656,+1.11%,$855.4k,$1.7m,+0.88%,0.01%,1.95,+0.0410%,-0.1025%,$1.4k
191,DeFi FTX-DEFI,"$2,852.40",+2.10%,$838.8k,$3.4m,+1.27%,0.01%,4.10,-0.0011%,-0.0015%,$0.0
192,Chia Network-XCH,$36.29,-0.60%,$823.2k,$1.1m,-0.61%,0.00%,1.34,+0.1811%,-0.0593%,$1.9k
193,NYM-NYM,$0.3217,-1.70%,$779.6k,$525.4k,-5.45%,0.00%,0.67,+0.0260%,-0.0181%,$1.2k
