,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,552.79",-4.05%,$28.9b,$7.0b,-2.73%,29.63%,0.24,-0.0031%,-0.0147%,$55.2m
1,Bitcoin-BTC,"$19,816.68",-2.20%,$23.2b,$9.9b,+2.06%,42.06%,0.43,+0.0025%,+0.0009%,$18.9m
2,Ethereum Classic-ETC,$32.43,-2.42%,$1.2b,$382.1m,-1.43%,1.63%,0.32,-0.0057%,-0.0073%,$2.8m
3,Litecoin-LTC,$60.46,+2.68%,$1.2b,$234.5m,+18.37%,1.00%,0.20,+0.0006%,+0.0004%,$2.1m
4,EOS-EOS,$1.54,-1.41%,$1.0b,$199.9m,-6.61%,0.85%,0.19,-0.0013%,+0.0000%,$1.8m
5,Filecoin-FIL,$6.49,+11.37%,$968.8m,$148.9m,+47.09%,0.63%,0.15,+0.0056%,+0.0026%,$1.3m
6,Solana-SOL,$31.13,-2.72%,$852.0m,$388.3m,-1.65%,1.65%,0.46,+0.0015%,+0.0019%,$1.1m
7,Cardano-ADA,$0.4696,+2.28%,$801.5m,$288.2m,+6.32%,1.23%,0.36,+0.0179%,+0.0078%,$901.9k
8,Polygon-MATIC,$0.8755,-3.01%,$780.6m,$235.5m,-11.97%,1.00%,0.30,+0.0070%,-0.0006%,$987.6k
9,Optimism-OP,$1.19,+0.45%,$778.2m,$71.5m,+10.08%,0.30%,0.09,+0.0099%,+0.0064%,$1.3m
10,Chiliz-CHZ,$0.2203,-1.11%,$675.5m,$103.4m,-4.33%,0.44%,0.15,+0.0062%,+0.0085%,$781.7k
11,Cosmos-ATOM,$12.27,-3.53%,$557.1m,$124.6m,-4.82%,0.53%,0.22,-0.0032%,-0.0171%,$968.3k
12,Binance Coin-BNB,$276.65,-1.52%,$500.7m,$261.8m,-2.68%,1.12%,0.52,-0.0026%,-0.0021%,$257.7k
13,Ripple-XRP,$0.3287,-0.95%,$452.9m,$318.8m,+0.17%,1.36%,0.70,-0.0007%,+0.0030%,$424.2k
14,Avalanche-AVAX,$18.86,-2.72%,$408.1m,$135.4m,+0.92%,0.58%,0.33,-0.0076%,+0.0027%,$722.0k
15,Polkadot-DOT,$7.24,-1.57%,$384.7m,$267.2m,-3.17%,1.14%,0.69,-0.0003%,+0.0042%,$606.9k
16,Tellor-TRB,$19.20,-2.27%,$372.1m,$70.3m,+5.49%,0.30%,0.19,-0.6396%,-0.5425%,$320.9k
17,Dogecoin-DOGE,$0.0622,+0.20%,$360.1m,$126.7m,+2.81%,0.54%,0.35,+0.0112%,+0.0017%,$650.6k
18,Axie Infinity-AXS,$15.03,+4.98%,$281.7m,$116.7m,+39.89%,0.50%,0.41,-0.0148%,-0.0225%,$351.1k
19,Chainlink-LINK,$6.85,-2.95%,$268.2m,$100.3m,-5.17%,0.43%,0.37,+0.0078%,+0.0072%,$425.8k
20,NEAR Protocol-NEAR,$4.18,-2.19%,$262.2m,$90.6m,-4.18%,0.39%,0.35,+0.0042%,+0.0047%,$414.4k
21,yearn.finance-YFI,"$9,492.73",+1.18%,$260.0m,$42.2m,+11.56%,0.18%,0.16,+0.0083%,+0.0039%,$628.2k
22,STEPN-GMT,$0.6736,-2.12%,$259.4m,$109.1m,-1.34%,0.46%,0.42,-0.0011%,-0.0009%,$385.3k
23,Curve DAO Token-CRV,$1.08,-6.71%,$207.5m,$57.3m,-5.87%,0.24%,0.28,+0.0002%,-0.0107%,$424.5k
24,1000SHIB-1000SHIB,$0.0123,-0.45%,$200.3m,$40.3m,+7.13%,0.17%,0.20,+0.0092%,+0.0100%,$259.4k
25,Bitcoin Cash-BCH,$117.82,-0.25%,$198.7m,$168.6m,+0.92%,0.72%,0.85,-0.0102%,-0.0131%,$123.2k
26,Synthetix Network Token-SNX,$2.94,-1.84%,$176.5m,$34.9m,-11.46%,0.15%,0.20,+0.0008%,-0.0007%,$279.7k
27,ApeCoin-APE,$4.76,-0.50%,$168.0m,$68.2m,+3.66%,0.29%,0.41,+0.0056%,+0.0080%,$131.9k
28,Aave-AAVE,$86.70,-1.62%,$167.8m,$45.8m,-3.28%,0.20%,0.27,-0.0058%,-0.0241%,$202.7k
29,1inch-1INCH,$0.6852,-5.38%,$142.4m,$26.5m,-25.86%,0.11%,0.19,-0.0258%,+0.0100%,$280.1k
30,The Sandbox-SAND,$0.9244,-2.27%,$138.6m,$77.2m,-0.75%,0.33%,0.56,-0.0004%,-0.0069%,$164.2k
31,Unifi Protocol DAO-UNFI,$7.72,+1.45%,$127.3m,$22.1m,+10.27%,0.09%,0.17,+0.0100%,+0.0100%,$128.9k
32,Fantom-FTM,$0.2690,-2.01%,$118.1m,$48.1m,-1.00%,0.20%,0.41,+0.0085%,+0.0085%,$114.6k
33,FOOTBALL-FOOTBALL,"$1,181.92",+0.89%,$115.2m,$9.4m,+15.28%,0.04%,0.08,+0.1933%,-0.1342%,$246.3k
34,Uniswap-UNI,$6.34,-1.04%,$114.1m,$47.6m,-3.57%,0.20%,0.42,-0.0015%,-0.0009%,$298.6k
35,SushiSwap-SUSHI,$1.10,+2.36%,$100.3m,$29.5m,+6.59%,0.13%,0.29,+0.0065%,-0.0032%,$100.0k
36,Ethereum Name Service-ENS,$14.03,+2.25%,$99.5m,$30.3m,+25.66%,0.13%,0.30,-0.0009%,-0.0005%,$61.5k
37,Stargate Finance-STG,$0.6488,-2.07%,$83.3m,$16.7m,-16.83%,0.07%,0.20,-0.0240%,-0.0098%,$165.6k
38,Gala-GALA,$0.0501,-0.75%,$78.8m,$35.7m,+2.23%,0.15%,0.45,+0.0074%,+0.0093%,$60.6k
39,Celsius-CEL,$1.42,-4.80%,$78.4m,$26.3m,-8.11%,0.11%,0.33,-0.0260%,-0.0273%,$574.7k
40,dYdX-DYDX,$1.55,-0.88%,$77.3m,$37.1m,-1.78%,0.16%,0.48,+0.0000%,-0.0039%,$24.8k
41,Decentraland-MANA,$0.7747,-1.45%,$74.9m,$38.9m,-2.72%,0.17%,0.52,-0.0008%,-0.0124%,$98.8k
42,Helium-HNT,$4.58,-4.25%,$72.5m,$15.9m,+11.27%,0.07%,0.22,-0.0020%,-0.0039%,$124.2k
43,Algorand-ALGO,$0.3004,-0.02%,$71.5m,$29.7m,+3.43%,0.13%,0.42,+0.0093%,+0.0062%,$38.6k
44,Lido DAO Token-LDO,$2.03,-6.71%,$69.0m,$17.1m,-13.64%,0.07%,0.25,-0.0057%,-0.0061%,$140.3k
45,Tron-TRX,$0.0628,-0.80%,$68.2m,$138.8m,+0.73%,0.59%,2.04,-0.0066%,-0.0097%,$9.8k
46,Flow (Dapper labs)-FLOW,$1.93,-4.08%,$66.1m,$27.1m,-6.60%,0.12%,0.41,-0.0014%,-0.0015%,$97.5k
47,ZCash-ZEC,$61.69,+3.43%,$65.8m,$22.0m,+0.33%,0.09%,0.33,-0.0006%,+0.0080%,$179.7k
48,Waves-WAVES,$4.48,-1.12%,$65.2m,$52.8m,-0.04%,0.22%,0.81,+0.0004%,+0.0038%,$86.6k
49,Monero-XMR,$154.12,+0.62%,$64.5m,$45.0m,+6.07%,0.19%,0.70,-0.0643%,-0.0903%,$22.3k
50,THETA-THETA,$1.14,-2.73%,$64.4m,$22.0m,-1.36%,0.09%,0.34,-0.0015%,-0.0003%,$100.9k
51,Flamingo-FLM,$0.1194,+2.62%,$61.2m,$20.9m,+13.41%,0.09%,0.34,-0.0852%,-0.1079%,$40.3k
52,Kyber Network Crystal-KNC,$1.75,-1.81%,$60.4m,$19.5m,-5.71%,0.08%,0.32,+0.0061%,+0.0079%,$71.1k
53,ConstitutionDAO-PEOPLE,$0.0204,-0.14%,$58.5m,$26.0m,+0.69%,0.11%,0.44,+0.0005%,+0.0062%,$139.5k
54,CertiK-CTK,$1.02,+5.63%,$57.0m,$11.4m,+19.35%,0.05%,0.20,-0.0033%,-0.0087%,$110.8k
55,Balancer-BAL,$7.46,-2.68%,$54.7m,$21.3m,-9.39%,0.09%,0.39,+0.0093%,-0.0052%,$62.3k
56,Terra-LUNA,$1.87,-0.98%,$54.1m,$7.4m,-2.67%,0.03%,0.14,+0.0135%,+0.0078%,$114.2k
57,SHIBA INU-SHIB,$0.0000,-0.18%,$53.3m,$20.2m,+2.30%,0.09%,0.38,+0.0077%,+0.0096%,$122.5k
58,THORChain-RUNE,$1.89,-3.38%,$50.5m,$22.1m,-0.04%,0.09%,0.44,+0.0076%,+0.0079%,$53.1k
