,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Bitcoin-BTC,"$19,709.67",-0.29%,$19.1b,$10.2b,+0.13%,42.57%,0.53,-0.0004%,+0.0038%,$10.1m
1,Ethereum-ETH,"$1,567.11",+0.71%,$18.0b,$7.0b,-0.16%,29.30%,0.39,-0.0026%,-0.0060%,$29.1m
2,Cardano-ADA,$0.4871,-3.10%,$1.0b,$320.6m,-11.53%,1.34%,0.31,+0.0046%,+0.0067%,$1.4m
3,Ethereum Classic-ETC,$32.01,-0.71%,$845.4m,$392.2m,+2.08%,1.64%,0.46,-0.0118%,-0.0118%,$1.2m
4,Solana-SOL,$31.29,-1.41%,$732.4m,$385.9m,-2.39%,1.62%,0.53,+0.0150%,+0.0075%,$1.3m
5,Litecoin-LTC,$59.83,-0.36%,$558.2m,$223.6m,-1.46%,0.94%,0.40,+0.0058%,+0.0121%,$945.6k
6,Cosmos-ATOM,$12.70,-0.73%,$520.3m,$141.0m,-4.82%,0.59%,0.27,-0.0111%,+0.0003%,$1.0m
7,Polygon-MATIC,$0.8681,-1.32%,$514.1m,$224.1m,-4.24%,0.94%,0.44,+0.0025%,+0.0056%,$415.2k
8,Chainlink-LINK,$7.16,+2.00%,$485.5m,$124.4m,+19.23%,0.52%,0.26,+0.0094%,+0.0045%,$434.1k
9,Ravencoin-RVN,$0.0322,+8.33%,$483.0m,$22.8m,+157.44%,0.10%,0.05,-0.0047%,-0.1577%,$916.4k
10,Binance Coin-BNB,$274.49,-1.17%,$469.6m,$270.4m,+3.23%,1.13%,0.58,-0.0007%,-0.0091%,$269.0k
11,The Sandbox-SAND,$0.9438,-0.48%,$468.1m,$85.0m,+1.15%,0.36%,0.18,+0.0071%,+0.0077%,$782.1k
12,EOS-EOS,$1.44,-3.06%,$461.4m,$181.7m,-3.38%,0.76%,0.39,+0.0060%,+0.0081%,$832.9k
13,1000SHIB-1000SHIB,$0.0123,-4.51%,$421.4m,$48.4m,-26.20%,0.20%,0.11,+0.0100%,+0.0022%,$730.2k
14,Polkadot-DOT,$7.48,+3.38%,$406.3m,$289.3m,+8.65%,1.21%,0.71,+0.0065%,+0.0066%,$529.1k
15,Ripple-XRP,$0.3243,-1.90%,$398.1m,$332.5m,+4.25%,1.39%,0.84,+0.0056%,+0.0094%,$408.3k
16,Avalanche-AVAX,$18.58,-1.66%,$379.8m,$146.8m,+6.71%,0.62%,0.39,+0.0014%,-0.0088%,$385.2k
17,Filecoin-FIL,$5.98,-4.29%,$374.1m,$114.8m,-11.37%,0.48%,0.31,+0.0114%,+0.0135%,$732.0k
18,STEPN-GMT,$0.6831,-1.52%,$332.8m,$110.1m,-3.70%,0.46%,0.33,-0.0001%,+0.0013%,$391.2k
19,Chiliz-CHZ,$0.2050,-3.70%,$327.5m,$98.2m,-0.89%,0.41%,0.30,+0.0020%,+0.0114%,$538.6k
20,Dogecoin-DOGE,$0.0617,-2.27%,$298.4m,$129.0m,-2.10%,0.54%,0.43,+0.0088%,+0.0106%,$550.6k
21,Optimism-OP,$1.13,-2.67%,$279.4m,$71.9m,+4.19%,0.30%,0.26,+0.0027%,+0.0069%,$466.2k
22,NEAR Protocol-NEAR,$4.15,-0.62%,$208.4m,$89.4m,-0.08%,0.37%,0.43,+0.0018%,+0.0035%,$331.5k
23,Axie Infinity-AXS,$14.03,-2.91%,$203.8m,$85.3m,-10.37%,0.36%,0.42,-0.0200%,-0.0032%,$665.7k
24,Tellor-TRB,$18.23,-0.29%,$189.5m,$59.5m,-11.67%,0.25%,0.31,-0.2268%,-0.2307%,$226.9k
25,Bitcoin Cash-BCH,$117.92,+1.05%,$155.1m,$172.2m,+2.03%,0.72%,1.11,-0.0003%,-0.0049%,$118.1k
26,Curve DAO Token-CRV,$1.08,+0.83%,$151.2m,$59.2m,+0.78%,0.25%,0.39,+0.0011%,+0.0065%,$88.0k
27,ApeCoin-APE,$4.68,-1.33%,$151.0m,$68.3m,-0.75%,0.29%,0.45,+0.0032%,+0.0036%,$175.3k
28,Unifi Protocol DAO-UNFI,$7.57,-4.32%,$143.5m,$21.5m,-5.94%,0.09%,0.15,+0.0098%,+0.0082%,$282.5k
29,Helium-HNT,$3.90,-7.23%,$140.3m,$22.1m,+1.84%,0.09%,0.16,+0.0060%,+0.0037%,$347.3k
30,Fantom-FTM,$0.2623,-2.84%,$136.5m,$51.3m,+4.34%,0.22%,0.38,+0.0075%,+0.0034%,$247.4k
31,Decentraland-MANA,$0.7859,-2.70%,$135.5m,$40.9m,-10.05%,0.17%,0.30,+0.0036%,+0.0072%,$192.5k
32,Uniswap-UNI,$6.25,-1.56%,$105.4m,$46.6m,-1.61%,0.20%,0.44,-0.0120%,+0.0057%,$117.1k
33,SHIBA INU-SHIB,$0.0000,-4.37%,$87.1m,$21.0m,-13.36%,0.09%,0.24,+0.0062%,+0.0073%,$361.1k
