,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
130,Ocean Protocol-OCEAN,$0.1633,+1.31%,$7.8m,$3.8m,+2.82%,0.02%,0.48,+0.0100%,+0.0100%,$7.5k
131,Dent-DENT,$0.0010,+3.16%,$7.8m,$5.8m,+7.14%,0.02%,0.74,-0.0019%,+0.0042%,$3.8k
132,Celer Network-CELR,$0.0177,+1.93%,$7.6m,$4.8m,-2.36%,0.02%,0.64,+0.0100%,+0.0100%,$164.4
133,IOST-IOST,$0.0131,+1.72%,$7.5m,$12.4m,+2.51%,0.05%,1.65,+0.0026%,+0.0158%,$3.8k
134,Automata Network-ATA,$0.1556,+1.83%,$7.4m,$2.8m,+2.01%,0.01%,0.37,+0.0100%,+0.0100%,$138.1
135,Crypto.com Coin-CRO,$0.1190,+0.15%,$7.4m,$12.2m,+1.36%,0.05%,1.65,-0.0082%,-0.0210%,$3.7k
136,Yield Guild Games-YGG,$0.4997,-4.31%,$7.4m,$4.6m,-8.84%,0.02%,0.62,+0.0008%,+0.0022%,$10.5k
137,Mines of Dalarnia-DAR,$0.2502,+2.06%,$7.3m,$3.0m,+2.17%,0.01%,0.41,+0.0100%,+0.0100%,$263.9
138,DigiByte-DGB,$0.0107,+2.33%,$7.1m,$3.8m,+8.03%,0.02%,0.54,+0.0100%,-0.0244%,$6.7k
139,0x-ZRX,$0.2973,+1.45%,$7.1m,$8.5m,+1.88%,0.04%,1.20,+0.0032%,+0.0034%,$1.4k
140,Reef-REEF,$0.0038,+1.36%,$7.1m,$4.5m,+3.18%,0.02%,0.63,+0.0060%,+0.0069%,$205.5
141,NKN-NKN,$0.1009,+1.35%,$7.0m,$3.5m,-0.42%,0.01%,0.49,+0.0097%,+0.0100%,$1.2k
142,Celo-CELO,$0.8320,+0.20%,$6.9m,$9.1m,+2.95%,0.04%,1.31,+0.0101%,+0.0053%,$302.3
143,Wootrade-WOO,$0.1537,+0.89%,$6.9m,$4.4m,-0.71%,0.02%,0.64,+0.0099%,+0.0099%,$98.6
144,Alpha Finance Lab-ALPHA,$0.1194,+0.81%,$6.3m,$5.3m,+2.20%,0.02%,0.85,+0.0124%,+0.0039%,$11.3k
145,LUNA2-LUNA2,n/a,n/a,$6.3m,$3.5m,+2.97%,0.01%,0.55,+0.0100%,+0.0100%,$49.9k
146,IoTeX-IOTX,$0.0337,-1.80%,$5.7m,$6.2m,-3.23%,0.03%,1.09,+0.0100%,+0.0079%,$449.4
147,Akropolis -AKRO,$0.0037,+2.58%,$5.6m,$294.3k,+4.69%,0.00%,0.05,+0.0100%,+0.0100%,$38.8k
148,Civic-CVC,$0.1424,+0.55%,$5.3m,$7.3m,+4.93%,0.03%,1.38,+0.0105%,+0.0135%,$18.1
149,Icon-ICX,$0.2694,+1.73%,$5.0m,$4.3m,+7.44%,0.02%,0.85,+0.0071%,+0.0066%,$5.0
150,Binance BTCDOM Index-BTCDOM,"$1,188.40",-0.18%,$4.9m,$10.8m,+9.89%,0.05%,2.18,+0.1047%,+0.1285%,$1.2k
151,Dusk Network-DUSK,$0.1370,+0.67%,$4.8m,$3.6m,-13.15%,0.02%,0.76,-0.0034%,-0.0017%,$840.9
152,TomoChain-TOMO,$0.4867,+0.64%,$4.8m,$3.5m,+4.76%,0.01%,0.74,+0.0061%,+0.0034%,$20.2
153,OKB-OKB,$15.44,-0.45%,$4.6m,$4.5m,+1.49%,0.02%,0.97,+0.0031%,+0.0031%,$0.0
154,Adventure Gold-AGLD,$0.3576,-3.07%,$4.5m,$1.3m,-6.95%,0.01%,0.29,+0.0105%,-0.0217%,$11.9k
155,Mina-MINA,$0.6723,+2.05%,$4.1m,$3.1m,+9.51%,0.01%,0.76,+0.0043%,+0.0133%,$471.8
156,Klaytn-KLAY,$0.2312,+1.13%,$4.0m,$5.2m,+6.82%,0.02%,1.29,+0.0100%,+0.0100%,$124.7
157,APENFT-NFT,$0.0000,+0.46%,$3.8m,$431.0k,+3.68%,0.00%,0.11,+0.0197%,+0.0255%,$64.7
158,Clover Finance-CLV,$0.0995,+6.14%,$3.7m,$655.2k,+10.98%,0.00%,0.18,-0.1234%,-0.0925%,$15.9k
159,JUST-JST,$0.0276,+0.68%,$3.6m,$1.7m,+4.90%,0.01%,0.47,+0.0201%,-0.0027%,$0.0
160,Step App-FITFI,$0.0765,+0.39%,$3.5m,$2.7m,+5.49%,0.01%,0.76,+0.0244%,+0.0140%,$468.5
161,Injective Protocol-INJ,$1.56,+1.01%,$3.0m,$2.0m,+4.56%,0.01%,0.66,+0.0100%,+0.0100%,$960.3
162,Quant-QNT,$95.45,+2.81%,$2.8m,$52.3k,-0.05%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
163,DeFi Binance-DEFI,$762.60,+2.07%,$2.8m,$2.0m,+15.01%,0.01%,0.70,+0.0100%,+0.0100%,$2.0k
164,Altcoin Index FTX-ALT,"$1,924.65",+0.89%,$2.8m,$13.5m,+0.87%,0.06%,4.81,-0.0004%,-0.0005%,$0.0
165,Tribe-TRIBE,$0.2854,+5.39%,$2.5m,$90.6k,-1.11%,0.00%,0.04,-0.2409%,-0.2521%,$2.2k
166,Smooth Love Potion-SLP,$0.0040,-1.01%,$2.5m,$4.3m,-5.07%,0.02%,1.73,-0.0051%,-0.0170%,$40.6
167,Dora Factory-DORA,$2.95,+6.53%,$2.4m,$364.7k,+6.42%,0.00%,0.16,+0.0185%,+0.0523%,$5.8k
168,Perpetual Protocol-PERP,$0.6856,+2.48%,$2.0m,$1.6m,+1.14%,0.01%,0.83,-0.0286%,-0.0470%,$0.0
169,Tether-USDT,$1.00,+0.00%,$1.8m,$292.8m,+0.09%,1.23%,160.65,+0.0002%,+0.0002%,$0.0
170,UMA-UMA,$2.76,+0.43%,$1.8m,$896.1k,+2.15%,0.00%,0.51,+0.1287%,-0.1274%,$83.4
171,Gods Unchained-GODS,$0.3578,+0.17%,$1.7m,$500.5k,-14.63%,0.00%,0.30,+0.0332%,+0.0288%,$1.1k
172,Spell Token-SPELL,$0.0013,+0.71%,$1.7m,$2.6m,-1.64%,0.01%,1.56,+0.0047%,+0.0037%,$918.0
173,Render Token-RNDR,$0.5141,+0.29%,$1.7m,$3.1m,+1.07%,0.01%,1.89,+0.0081%,+0.0084%,$0.0
174,Tornado Cash-TORN,$9.00,+3.21%,$1.6m,$1.0m,-1.84%,0.00%,0.64,-0.0556%,+0.0683%,$0.0
175,Request-REQ,$0.1107,+1.21%,$1.6m,$317.1k,+57.76%,0.00%,0.20,+0.4528%,+0.4528%,$5.8k
176,Wrapped NXM-WNXM,$16.06,+1.74%,$1.4m,$483.6k,-3.25%,0.00%,0.34,+0.0617%,+0.0485%,$3.1
177,Chain-XCN,$0.0741,-0.03%,$1.4m,$1.1m,+0.67%,0.00%,0.78,-0.7692%,-0.7605%,$0.0
178,Convex Finance-CVX,$5.33,+0.69%,$1.4m,$4.2m,+3.16%,0.02%,3.06,+0.0035%,+0.0041%,$0.0
179,Conflux Network-CFX,$0.0520,+2.08%,$1.2m,$1.1m,+3.23%,0.00%,0.96,+0.0773%,-0.0477%,$152.9
180,Siacoin-SC,$0.0040,+0.56%,$1.2m,$968.0k,+2.52%,0.00%,0.84,-0.0240%,-0.0276%,$2.0
181,Shitcoin Index FTX-SHIT,"$2,562.80",+1.46%,$1.1m,$11.6m,-0.11%,0.05%,10.26,-0.0027%,-0.0020%,$0.0
182,Moonbeam-GLMR,$0.5232,-0.21%,$1.1m,$2.1m,+5.42%,0.01%,1.97,-0.0163%,-0.0167%,$0.0
183,Frax Share-FXS,$6.36,+2.49%,$1.1m,$7.5m,+7.16%,0.03%,7.02,+0.0042%,+0.0037%,$0.0
184,Everdome-DOME,$0.0017,-1.72%,$1.1m,$772.9k,-0.27%,0.00%,0.72,-0.1274%,+0.1736%,$8.2k
185,Green Satoshi Token-GST,$0.0355,-5.08%,$1.0m,$4.0m,-8.52%,0.02%,3.89,+0.0197%,+0.0000%,$835.5
186,PancakeSwap-CAKE,$4.06,+1.54%,$1.0m,$3.6m,+0.68%,0.01%,3.46,+0.0009%,+0.0014%,$612.5
187,Chia Network-XCH,$36.42,-1.09%,$951.7k,$1.1m,-2.71%,0.00%,1.16,-0.2118%,+0.2173%,$544.7
188,NYM-NYM,$0.3192,-4.00%,$919.2k,$526.4k,-12.87%,0.00%,0.57,+0.0159%,+0.0093%,$1.4k
189,Anchor Protocol-ANC,$0.0879,-0.01%,$897.6k,$1.2m,+4.35%,0.01%,1.35,+0.0005%,-0.0071%,$3.6k
190,Alien Worlds-TLM,$0.0249,+0.99%,$810.2k,$1.3m,+3.71%,0.01%,1.56,+0.0034%,+0.0023%,$15.1
191,DODO-DODO,$0.1272,+1.62%,$796.1k,$1.1m,-8.04%,0.00%,1.44,+0.0122%,+0.0115%,$0.0
192,Baby Doge Coin-BABYDOGE,$0.0000,+1.34%,$789.7k,$1.4m,+3.86%,0.01%,1.82,+0.0147%,+0.0611%,$1.1k
193,Bancor-BNT,$0.4659,+1.79%,$753.3k,$1.7m,+2.97%,0.01%,2.25,-0.0746%,+0.0594%,$0.0
