,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
20,Chainlink-LINK,$6.63,-8.82%,$406.2m,$100.8m,-13.32%,0.44%,0.25,+0.0030%,+0.0049%,$1.6m
21,STEPN-GMT,$0.6280,-9.00%,$385.5m,$103.4m,-5.83%,0.45%,0.27,-0.0057%,-0.0100%,$1.1m
22,1000SHIB-1000SHIB,$0.0120,-5.30%,$355.0m,$40.8m,-7.75%,0.18%,0.11,-0.0077%,+0.0100%,$861.0k
23,Bitcoin Cash-BCH,$111.84,-10.95%,$326.4m,$161.8m,-15.25%,0.71%,0.50,-0.0147%,-0.0117%,$888.9k
24,The Sandbox-SAND,$0.8652,-9.43%,$313.8m,$70.7m,-14.15%,0.31%,0.23,-0.0047%,+0.0017%,$1.4m
25,Stargate Finance-STG,$0.7201,+18.92%,$291.6m,$27.7m,+66.29%,0.12%,0.09,-0.0831%,-0.0645%,$706.0k
26,ApeCoin-APE,$4.24,-10.08%,$289.3m,$62.1m,-7.94%,0.27%,0.21,-0.0021%,-0.0096%,$1.1m
27,Tellor-TRB,$15.89,-6.76%,$279.4m,$43.3m,-12.75%,0.19%,0.16,-0.1424%,-0.0105%,$576.7k
28,Helium-HNT,$3.91,+1.87%,$242.4m,$22.3m,+7.82%,0.10%,0.09,+0.0044%,+0.0071%,$816.7k
29,Project Galaxy-GAL,$2.41,-1.13%,$235.5m,$14.0m,+16.59%,0.06%,0.06,+0.0063%,+0.0052%,$686.0k
30,Ethereum Name Service-ENS,$13.58,-4.74%,$232.8m,$27.3m,-5.00%,0.12%,0.12,+0.0102%,+0.0104%,$612.9k
31,Axie Infinity-AXS,$12.97,-8.61%,$221.7m,$76.8m,-8.92%,0.34%,0.35,-0.0342%,-0.0208%,$1.1m
32,Fantom-FTM,$0.2446,-8.32%,$193.9m,$48.1m,-4.97%,0.21%,0.25,-0.0022%,+0.0015%,$719.1k
33,Unifi Protocol DAO-UNFI,$6.90,-10.10%,$167.9m,$17.7m,-13.56%,0.08%,0.11,-0.0070%,-0.0009%,$368.7k
34,Aave-AAVE,$82.68,-9.86%,$158.8m,$44.0m,-11.04%,0.19%,0.28,-0.0321%,-0.0344%,$333.5k
35,Tron-TRX,$0.0602,-4.60%,$156.3m,$139.4m,-1.74%,0.61%,0.89,-0.0307%,-0.0465%,$312.2k
36,Gala-GALA,$0.0471,-7.58%,$145.8m,$32.9m,-4.94%,0.14%,0.23,-0.0031%,-0.0062%,$463.5k
37,Uniswap-UNI,$5.80,-11.44%,$143.4m,$43.4m,-12.25%,0.19%,0.30,-0.0146%,-0.0043%,$492.2k
38,Decentraland-MANA,$0.7298,-8.20%,$138.9m,$37.4m,-6.78%,0.16%,0.27,-0.0196%,-0.0070%,$520.7k
39,Waves-WAVES,$4.22,-8.32%,$129.6m,$46.9m,-10.30%,0.21%,0.36,-0.0206%,+0.0064%,$568.4k
40,Terra-LUNA,$1.85,-5.56%,$122.7m,$6.0m,-20.84%,0.03%,0.05,-0.0106%,-0.0012%,$878.4k
41,Synthetix Network Token-SNX,$2.77,-7.12%,$119.8m,$31.9m,-6.38%,0.14%,0.27,-0.0354%,+0.0016%,$473.8k
42,SushiSwap-SUSHI,$1.11,-9.43%,$112.8m,$27.2m,-23.52%,0.12%,0.24,-0.0131%,-0.0202%,$253.7k
43,Monero-XMR,$144.20,-8.21%,$103.5m,$39.2m,-18.95%,0.17%,0.38,-0.0026%,+0.0040%,$412.9k
44,Kyber Network Crystal-KNC,$1.70,+1.83%,$101.5m,$20.4m,+17.48%,0.09%,0.20,+0.0045%,+0.0047%,$182.7k
45,THETA-THETA,$1.07,-9.55%,$101.0m,$22.0m,-6.22%,0.10%,0.22,-0.0351%,-0.0196%,$486.9k
46,THORChain-RUNE,$1.75,-9.81%,$94.9m,$19.7m,-12.65%,0.09%,0.21,+0.0014%,+0.0062%,$297.0k
47,dYdX-DYDX,$1.42,-10.75%,$93.5m,$32.9m,-11.01%,0.14%,0.35,-0.0086%,+0.0180%,$505.0k
48,BinaryX-BNX,$135.95,+4.96%,$92.6m,$29.6m,+21.57%,0.13%,0.32,+0.0085%,+0.0094%,$251.0k
49,ConstitutionDAO-PEOPLE,$0.0193,-8.74%,$90.6m,$23.7m,-8.12%,0.10%,0.26,-0.0045%,-0.0045%,$713.6k
50,SHIBA INU-SHIB,$0.0000,-5.68%,$88.5m,$19.1m,-9.26%,0.08%,0.22,-0.0068%,+0.0092%,$531.4k
51,yearn.finance-YFI,"$8,555.27",-10.42%,$88.0m,$32.3m,-13.05%,0.14%,0.37,-0.0338%,-0.0218%,$435.2k
52,Algorand-ALGO,$0.2845,-6.45%,$85.4m,$27.9m,-5.08%,0.12%,0.33,-0.0085%,-0.0034%,$180.4k
53,Lido DAO Token-LDO,$1.83,-15.95%,$79.0m,$17.2m,-13.86%,0.08%,0.22,+0.0061%,+0.0050%,$301.7k
54,ZCash-ZEC,$58.42,-8.63%,$78.0m,$19.0m,-11.36%,0.08%,0.24,+0.0037%,-0.0077%,$341.6k
55,Elrond-EGLD,$48.63,-5.56%,$71.4m,$15.7m,+0.78%,0.07%,0.22,-0.0267%,-0.0146%,$246.3k
56,Tezos-XTZ,$1.42,-8.36%,$68.6m,$25.7m,-8.01%,0.11%,0.38,-0.0219%,-0.0219%,$221.2k
57,The Graph-GRT,$0.0985,-7.05%,$67.7m,$20.8m,-6.65%,0.09%,0.31,-0.0189%,-0.0011%,$173.3k
58,Stellar Lumens-XLM,$0.0990,-6.08%,$67.5m,$35.5m,-4.81%,0.16%,0.53,-0.0427%,-0.0475%,$162.2k
59,1inch-1INCH,$0.6120,-6.92%,$66.9m,$20.1m,-11.30%,0.09%,0.30,-0.0045%,+0.0026%,$303.9k
60,Harmony-ONE,$0.0188,-9.45%,$61.7m,$14.5m,-1.62%,0.06%,0.24,-0.0152%,-0.0155%,$270.4k
61,Zilliqa-ZIL,$0.0335,-7.16%,$59.5m,$21.1m,-9.62%,0.09%,0.35,-0.0073%,+0.0003%,$253.2k
62,Chromia-CHR,$0.1708,-7.58%,$59.1m,$8.7m,-2.88%,0.04%,0.15,+0.0069%,+0.0046%,$262.3k
63,Ankr-ANKR,$0.0328,-8.05%,$58.2m,$12.9m,-13.58%,0.06%,0.22,-0.0175%,-0.0135%,$303.1k
64,Celsius-CEL,$1.36,-7.56%,$57.2m,$22.4m,-16.00%,0.10%,0.39,-0.2488%,-0.1823%,$545.5k
65,Flow (Dapper labs)-FLOW,$1.75,-8.64%,$55.3m,$22.3m,-9.84%,0.10%,0.40,-0.0050%,-0.0015%,$270.3k
66,VeChain-VET,$0.0228,-7.99%,$52.3m,$15.3m,-12.05%,0.07%,0.29,-0.0096%,-0.0127%,$163.6k
67,Terra Classic-LUNC,$0.0004,-7.45%,$51.3m,$2.0m,-10.21%,0.01%,0.04,+0.0017%,-0.0004%,$336.8k
68,Serum-SRM,$0.7456,-8.15%,$51.2m,$23.3m,-10.86%,0.10%,0.45,-0.0528%,-0.0755%,$136.3k
69,Enjin Coin-ENJ,$0.4805,-11.03%,$48.9m,$13.3m,-16.79%,0.06%,0.27,-0.0299%,-0.0246%,$227.3k
70,Compound-COMP,$44.42,-10.39%,$48.3m,$20.0m,-13.73%,0.09%,0.41,-0.0550%,-0.0620%,$162.4k
71,NEO-NEO,$8.47,-9.57%,$48.3m,$12.0m,-11.03%,0.05%,0.25,-0.0319%,-0.0394%,$136.8k
72,Oasis Network-ROSE,$0.0571,-10.52%,$48.2m,$11.5m,-0.53%,0.05%,0.24,+0.0048%,+0.0075%,$218.4k
73,BitDAO-BIT,$0.6099,-2.64%,$47.6m,$24.2m,-0.74%,0.11%,0.51,+0.0046%,+0.0073%,$102.0k
74,Kusama-KSM,$45.91,-10.45%,$47.5m,$14.9m,-11.58%,0.07%,0.31,-0.0488%,-0.0138%,$186.0k
75,Maker-MKR,$718.29,-4.55%,$46.7m,$15.6m,-2.00%,0.07%,0.33,-0.0133%,-0.0133%,$93.6k
76,Loopring-LRC,$0.3253,-9.02%,$45.8m,$12.7m,-6.35%,0.06%,0.28,-0.0485%,-0.0454%,$275.7k
77,Flamingo-FLM,$0.1072,-9.19%,$45.8m,$17.0m,-8.46%,0.07%,0.37,-0.1093%,-0.0198%,$239.5k
78,LUNA2-LUNA2,n/a,n/a,$45.1m,$2.7m,-34.80%,0.01%,0.06,+0.0100%,+0.0100%,$171.6k
79,CertiK-CTK,$0.9800,-4.49%,$45.1m,$8.7m,-16.34%,0.04%,0.19,-0.0009%,+0.0100%,$226.9k
80,Dash-DASH,$43.16,-8.84%,$43.9m,$13.1m,-11.99%,0.06%,0.30,-0.0188%,+0.0045%,$240.7k
81,Balancer-BAL,$6.73,-10.86%,$43.6m,$14.2m,-20.95%,0.06%,0.33,-0.0141%,-0.0163%,$199.5k
82,FOOTBALL-FOOTBALL,"$1,100.82",-3.84%,$42.0m,$5.6m,-25.09%,0.02%,0.13,+0.0718%,+0.0100%,$343.5k
83,MyNeighborAlice-ALICE,$1.93,-10.21%,$40.8m,$10.2m,-6.72%,0.04%,0.25,-0.0022%,-0.0023%,$172.3k
84,Audius-AUDIO,$0.2607,-7.87%,$37.9m,$7.0m,-11.66%,0.03%,0.19,-0.0209%,-0.0033%,$129.9k
85,Jasmy-JASMY,$0.0084,-6.62%,$37.1m,$11.5m,+1.60%,0.05%,0.31,+0.0068%,+0.0067%,$151.4k
86,OmiseGO-OMG,$1.68,-10.98%,$35.4m,$11.2m,-11.40%,0.05%,0.32,-0.0170%,+0.0060%,$194.5k
87,Immutable X-IMX,$0.7714,-9.09%,$34.5m,$8.8m,-4.71%,0.04%,0.26,-0.0185%,-0.0053%,$178.3k
88,Swipe-SXP,$0.3447,-9.01%,$34.5m,$7.2m,-11.55%,0.03%,0.21,-0.0164%,-0.0038%,$156.9k
89,Reserve Rights-RSR,$0.0058,-9.67%,$34.3m,$12.6m,-16.80%,0.06%,0.37,-0.0126%,-0.0043%,$140.8k
90,Litentry-LIT,$0.6505,-9.53%,$33.2m,$4.7m,-6.47%,0.02%,0.14,+0.0037%,+0.0052%,$155.9k
91,Alpha Finance Lab-ALPHA,$0.1086,-10.61%,$32.6m,$5.5m,+7.28%,0.02%,0.17,-0.0295%,-0.0377%,$198.0k
92,API3-API3,$1.65,-4.10%,$32.6m,$5.0m,+3.89%,0.02%,0.15,-0.0549%,-0.0466%,$186.2k
93,Storj-STORJ,$0.4935,-10.17%,$32.3m,$10.2m,-13.01%,0.04%,0.32,-0.0067%,+0.0123%,$180.3k
94,FTX Token-FTT,$25.42,-4.51%,$32.1m,$65.3m,-4.89%,0.29%,2.03,-0.0449%,-0.0124%,$140.2k
95,Kava-KAVA,$1.53,-8.17%,$31.9m,$9.9m,-9.94%,0.04%,0.31,-0.0510%,-0.0444%,$205.9k
96,Qtum-QTUM,$2.95,-10.81%,$31.6m,$14.7m,-12.47%,0.06%,0.46,-0.0237%,-0.0288%,$117.4k
97,1000XEC-1000XEC,$0.0392,-8.94%,$31.6m,$4.8m,-22.41%,0.02%,0.15,+0.0022%,+0.0078%,$192.5k
98,Spell Token-SPELL,$0.0012,-11.73%,$31.5m,$3.9m,+41.96%,0.02%,0.12,+0.0053%,+0.0067%,$127.4k
99,Internet Computer-ICP,$6.15,-7.96%,$31.3m,$12.6m,-9.56%,0.06%,0.40,-0.0025%,-0.0019%,$57.8k
100,Celo-CELO,$0.7900,-6.47%,$31.0m,$8.5m,-5.87%,0.04%,0.28,-0.0092%,+0.0033%,$130.6k
101,Bluzelle-BLZ,$0.0841,-9.38%,$30.9m,$5.6m,-15.51%,0.02%,0.18,+0.0096%,+0.0100%,$183.3k
102,Bella Protocol-BEL,$0.6116,-9.87%,$29.8m,$3.3m,-18.23%,0.01%,0.11,-0.0087%,-0.0053%,$137.4k
103,iExec RLC-RLC,$1.03,-8.88%,$29.7m,$5.3m,-17.17%,0.02%,0.18,-0.1005%,-0.0620%,$208.3k
104,NEM-XEM,$0.0413,-5.61%,$29.0m,$8.8m,+1.30%,0.04%,0.30,-0.0615%,-0.0100%,$72.6k
105,Ocean Protocol-OCEAN,$0.1621,-4.87%,$29.0m,$4.1m,-2.47%,0.02%,0.14,-0.2468%,-0.2257%,$96.5k
106,Holo-HOT,$0.0019,-8.37%,$28.3m,$4.7m,-17.27%,0.02%,0.17,-0.0799%,-0.0845%,$210.4k
107,Coin98-C98,$0.3937,-8.99%,$28.0m,$12.0m,-12.03%,0.05%,0.43,+0.0006%,+0.0074%,$166.0k
108,Iota-IOTA,$0.2592,-8.16%,$27.9m,$9.5m,-13.30%,0.04%,0.34,-0.0301%,-0.0138%,$176.2k
109,Adventure Gold-AGLD,$0.4077,+8.42%,$27.8m,$2.2m,+72.27%,0.01%,0.08,-0.0448%,-0.0691%,$107.2k
110,Aragon-ANT,$1.90,-1.39%,$27.6m,$6.7m,+10.55%,0.03%,0.24,+0.0249%,+0.0100%,$41.7k
111,Ontology-ONT,$0.2199,-8.35%,$27.2m,$7.9m,-11.42%,0.03%,0.29,-0.0136%,-0.0108%,$78.5k
112,Hedera-HBAR,$0.0585,-6.19%,$26.8m,$7.5m,-11.25%,0.03%,0.28,-0.0111%,-0.0017%,$191.7k
113,Origin Protocol-OGN,$0.1582,-9.01%,$26.6m,$6.7m,-10.77%,0.03%,0.25,+0.0055%,+0.0054%,$271.2k
114,Basic Attention Token-BAT,$0.3110,-8.99%,$26.5m,$10.7m,-4.11%,0.05%,0.40,-0.0158%,+0.0032%,$123.5k
115,Tether-USDT,$1.0000,+0.00%,$26.3m,$282.3m,-0.97%,1.24%,10.72,-0.0005%,-0.0005%,$210.0
116,Raydium-RAY,$0.5994,-9.83%,$26.3m,$7.5m,-3.65%,0.03%,0.29,-0.0397%,-0.0348%,$213.1k
117,Arweave-AR,$9.35,-8.04%,$23.6m,$11.0m,-15.35%,0.05%,0.47,+0.0001%,+0.0031%,$106.5k
118,IOST-IOST,$0.0121,-6.94%,$23.5m,$10.6m,-10.01%,0.05%,0.45,-0.0121%,-0.0048%,$141.3k
119,Ren-REN,$0.1140,-10.77%,$23.2m,$8.0m,-10.47%,0.04%,0.34,-0.0105%,-0.0016%,$148.3k
120,BakeryToken-BAKE,$0.2306,-8.29%,$22.9m,$3.4m,-6.52%,0.01%,0.15,-0.0611%,-0.0368%,$110.7k
121,Mask Network-MASK,$1.24,-9.12%,$22.8m,$6.6m,-5.82%,0.03%,0.29,-0.0106%,-0.0177%,$125.4k
122,Bitcoin SV-BSV,$49.25,-7.92%,$22.4m,$31.3m,-5.00%,0.14%,1.39,-0.0076%,+0.0082%,$84.6k
123,0x-ZRX,$0.2670,-10.99%,$21.9m,$7.7m,-11.06%,0.03%,0.35,-0.0248%,-0.0141%,$103.1k
124,DFI.Money-YFII,$900.06,-8.34%,$21.2m,$17.0m,-8.46%,0.07%,0.80,-0.5073%,-0.0549%,$185.5k
125,Binance BTCDOM Index-BTCDOM,"$1,173.00",+2.34%,$20.9m,$11.8m,+0.66%,0.05%,0.56,+0.0775%,+0.0642%,$72.3k
126,Gitcoin-GTC,$2.12,-8.82%,$20.8m,$3.4m,-16.54%,0.01%,0.16,+0.0100%,+0.0100%,$123.9k
127,Wootrade-WOO,$0.1467,-7.40%,$20.8m,$4.0m,-10.18%,0.02%,0.19,+0.0069%,+0.0069%,$72.6k
128,Reef-REEF,$0.0034,-7.34%,$20.7m,$4.4m,-0.48%,0.02%,0.21,-0.1032%,-0.0783%,$93.4k
129,Metal-MTL,$1.09,-6.63%,$20.5m,$5.5m,-8.46%,0.02%,0.27,-0.0203%,-0.0219%,$188.8k
130,Horizen-ZEN,$14.71,-9.64%,$20.1m,$6.4m,-13.14%,0.03%,0.32,-0.0347%,+0.0446%,$63.2k
131,Linear-LINA,$0.0075,-10.69%,$19.7m,$4.4m,-10.77%,0.02%,0.22,+0.0056%,+0.0080%,$96.3k
132,Civic-CVC,$0.1298,-10.56%,$19.6m,$6.6m,-8.90%,0.03%,0.34,+0.0039%,+0.0105%,$89.7k
133,Injective Protocol-INJ,$1.52,-4.03%,$18.4m,$2.3m,-18.08%,0.01%,0.13,+0.0100%,+0.0100%,$164.4k
134,Dent-DENT,$0.0009,-9.20%,$18.3m,$5.4m,-8.00%,0.02%,0.29,+0.0002%,+0.0058%,$106.4k
135,Cartesi-CTSI,$0.1308,-8.34%,$18.3m,$3.3m,+2.40%,0.01%,0.18,-0.1963%,-0.2613%,$83.7k
136,Band Protocol-BAND,$1.21,-7.78%,$17.8m,$5.0m,-3.84%,0.02%,0.28,-0.0224%,+0.0251%,$97.6k
137,Icon-ICX,$0.2476,-9.97%,$17.6m,$3.8m,-17.61%,0.02%,0.22,-0.0676%,-0.0409%,$70.4k
138,SKALE Network-SKL,$0.0455,-10.40%,$17.0m,$5.6m,-8.32%,0.02%,0.33,+0.0020%,+0.0049%,$91.3k
139,Celer Network-CELR,$0.0158,-11.60%,$16.3m,$4.7m,-3.97%,0.02%,0.29,-0.0031%,+0.0002%,$143.6k
140,Coti-COTI,$0.0903,-4.15%,$16.1m,$4.2m,+4.82%,0.02%,0.26,-0.1150%,-0.0861%,$126.9k
141,TomoChain-TOMO,$0.4581,-7.94%,$15.6m,$3.0m,-9.58%,0.01%,0.19,+0.0069%,+0.0080%,$77.6k
142,Livepeer-LPT,$9.51,-10.97%,$15.1m,$6.3m,-6.79%,0.03%,0.42,-0.0150%,-0.0549%,$76.0k
143,SafePal-SFP,$0.3564,-7.58%,$14.8m,$4.7m,-10.44%,0.02%,0.32,-0.0422%,-0.0232%,$176.1k
144,Automata Network-ATA,$0.1465,-10.23%,$14.6m,$2.2m,-23.13%,0.01%,0.15,-0.0122%,-0.0086%,$156.0k
145,Dusk Network-DUSK,$0.1298,-7.84%,$14.5m,$3.7m,-22.47%,0.02%,0.26,-0.0158%,+0.0063%,$93.6k
146,Anchor Protocol-ANC,$0.0884,-9.85%,$13.8m,$816.1k,-39.87%,0.00%,0.06,+0.0029%,+0.0078%,$152.2k
147,LooksRare-LOOKS,$0.2601,-4.21%,$13.7m,$12.5m,-7.65%,0.05%,0.91,+0.0054%,+0.0003%,$32.7k
148,NKN-NKN,$0.0922,-6.17%,$13.6m,$3.0m,-17.20%,0.01%,0.22,+0.0060%,+0.0100%,$129.3k
149,StormX-STMX,$0.0073,-5.98%,$12.0m,$3.2m,-10.11%,0.01%,0.27,-0.0796%,-0.0945%,$129.6k
150,Frax Share-FXS,$6.04,-7.41%,$11.7m,$7.2m,-12.74%,0.03%,0.61,-0.0201%,-0.0191%,$18.8k
151,IoTeX-IOTX,$0.0335,-7.44%,$11.6m,$5.7m,-8.68%,0.03%,0.49,-0.0027%,-0.0002%,$92.7k
152,Step App-FITFI,$0.0644,-15.84%,$11.6m,$2.2m,-22.04%,0.01%,0.19,-0.0396%,+0.0221%,$224.6k
153,Mines of Dalarnia-DAR,$0.2275,-8.71%,$11.3m,$2.9m,-5.96%,0.01%,0.25,+0.0100%,+0.0100%,$129.0k
154,ARPA Chain-ARPA,$0.0358,-4.33%,$11.1m,$3.2m,-10.02%,0.01%,0.28,-0.0232%,-0.0289%,$62.0k
155,Klaytn-KLAY,$0.2165,-4.00%,$10.6m,$4.6m,-6.72%,0.02%,0.44,-0.1450%,-0.1217%,$48.3k
156,DigiByte-DGB,$0.0094,-9.93%,$8.4m,$3.4m,-7.29%,0.01%,0.40,-0.0109%,-0.0157%,$98.9k
157,Crypto.com Coin-CRO,$0.1098,-7.73%,$8.4m,$11.3m,-7.67%,0.05%,1.34,-0.0439%,-0.0038%,$87.6k
158,Yield Guild Games-YGG,$0.4413,-9.99%,$7.7m,$3.9m,-11.00%,0.02%,0.50,-0.0030%,+0.0104%,$85.4k
159,Altcoin Index FTX-ALT,"$1,815.25",-7.15%,$7.2m,$13.1m,-3.85%,0.06%,1.82,-0.0044%,-0.0045%,$1.2k
160,Badger DAO-BADGER,$4.91,-7.94%,$6.7m,$2.4m,-17.27%,0.01%,0.36,-0.0049%,+0.0051%,$7.1k
161,Huobi Token-HT,$4.59,-5.28%,$5.8m,$4.4m,-5.20%,0.02%,0.76,+0.0050%,+0.0017%,$92.2k
162,OKB-OKB,$14.12,-2.97%,$5.8m,$4.2m,-6.59%,0.02%,0.73,-0.1395%,-0.0712%,$3.6k
163,Convex Finance-CVX,$5.20,-5.10%,$5.3m,$4.4m,+2.40%,0.02%,0.83,+0.0474%,+0.0477%,$2.6k
164,JUST-JST,$0.0249,-9.43%,$5.0m,$1.6m,-7.90%,0.01%,0.31,-0.0371%,+0.0012%,$24.7k
165,DeFi Binance-DEFI,$695.70,-8.96%,$5.0m,$1.7m,-17.55%,0.01%,0.34,-0.0699%,-0.0225%,$13.3k
166,Perpetual Protocol-PERP,$0.6311,-6.81%,$4.7m,$1.6m,-6.29%,0.01%,0.34,-0.0980%,-0.0855%,$11.3k
167,Mina-MINA,$0.6166,-7.66%,$4.4m,$2.8m,-11.08%,0.01%,0.64,+0.0048%,-0.0025%,$19.7k
168,Render Token-RNDR,$0.4671,-5.76%,$3.6m,$2.5m,-9.39%,0.01%,0.70,-0.1369%,-0.1773%,$10.1k
169,Shitcoin Index FTX-SHIT,"$2,335.50",-8.38%,$3.4m,$11.9m,+3.11%,0.05%,3.52,-0.0139%,-0.0122%,$122.7
170,Quant-QNT,$87.86,-5.75%,$3.2m,$53.3k,+1.43%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,Siacoin-SC,$0.0037,-8.11%,$3.1m,$874.4k,-7.17%,0.00%,0.28,-0.0251%,-0.0089%,$5.9k
172,Smooth Love Potion-SLP,$0.0036,-7.95%,$3.0m,$3.7m,-9.81%,0.02%,1.26,-0.0269%,-0.0674%,$52.8k
173,APENFT-NFT,$0.0000,-3.05%,$2.7m,$403.1k,-2.95%,0.00%,0.15,+0.1100%,-0.1343%,$2.2k
174,Tornado Cash-TORN,$7.68,-11.37%,$2.7m,$814.8k,-14.90%,0.00%,0.30,-0.0018%,+0.0596%,$43.9k
175,Dora Factory-DORA,$2.50,-11.93%,$2.7m,$231.1k,-13.39%,0.00%,0.09,+0.0290%,-0.0254%,$6.3k
176,DeFi FTX-DEFI,"$2,652.10",-8.35%,$2.6m,$3.5m,-0.08%,0.02%,1.35,-0.0027%,-0.0019%,$163.6
177,Tribe-TRIBE,$0.2512,-11.65%,$2.4m,$48.7k,-51.60%,0.00%,0.02,-0.5130%,-0.4095%,$296.6
178,UMA-UMA,$2.50,-11.28%,$2.2m,$749.3k,-12.34%,0.00%,0.34,-0.1228%,+0.0764%,$510.7
179,Chain-XCN,$0.0677,-5.49%,$2.2m,$1.1m,+7.05%,0.00%,0.51,-0.7489%,-1.2650%,$36.4
180,Wrapped NXM-WNXM,$15.07,-7.55%,$2.2m,$385.9k,-17.40%,0.00%,0.18,-0.0564%,-0.1281%,$1.0k
181,Gods Unchained-GODS,$0.3149,-10.20%,$2.2m,$417.9k,-3.40%,0.00%,0.19,-0.0333%,-0.0015%,$35.7k
182,Moonbeam-GLMR,$0.4756,-8.21%,$2.1m,$2.1m,-4.34%,0.01%,0.99,-0.1009%,-0.0998%,$36.8k
183,Akropolis -AKRO,$0.0033,-7.30%,$2.1m,$272.8k,+2.43%,0.00%,0.13,+0.0100%,+0.0100%,$23.1k
184,Conflux Network-CFX,$0.0504,-4.29%,$2.1m,$998.5k,-5.90%,0.00%,0.48,-0.0139%,-0.0220%,$488.3
185,Bancor-BNT,$0.4406,-7.27%,$2.0m,$1.6m,-6.69%,0.01%,0.80,+0.0180%,-0.0861%,$119.0
186,Everdome-DOME,$0.0015,-11.24%,$2.0m,$524.1k,-35.37%,0.00%,0.26,-0.0521%,-0.1104%,$52.1k
187,Secret-SCRT,$1.02,-0.01%,$1.9m,$831.5k,+3.13%,0.00%,0.43,-0.0768%,-0.0767%,$15.1k
188,Chia Network-XCH,$34.01,-4.57%,$1.9m,$972.3k,-11.72%,0.00%,0.50,+0.1051%,-0.0560%,$11.4k
189,Biconomy-BICO,$0.4929,-3.75%,$1.8m,$841.3k,-8.95%,0.00%,0.48,-0.0446%,+0.0389%,$1.1k
190,Kadena-KDA,$1.44,-5.00%,$1.7m,$939.9k,-6.89%,0.00%,0.56,+0.0100%,+0.0100%,$6.1k
191,PancakeSwap-CAKE,$3.88,-6.72%,$1.6m,$3.0m,-9.26%,0.01%,1.86,-0.0041%,-0.0056%,$24.8k
192,Casper-CSPR,$0.0254,-6.78%,$1.6m,$487.0k,-12.80%,0.00%,0.31,-0.0948%,-0.0160%,$17.3k
193,Baby Doge Coin-BABYDOGE,$0.0000,-6.79%,$1.5m,$1.3m,-11.04%,0.01%,0.91,+0.0314%,-0.0706%,$67.0k
