,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
129,Dent-DENT,$0.0010,+4.78%,$11.3m,$5.8m,+5.40%,0.02%,0.51,+0.0061%,+0.0076%,$18.7k
130,Step App-FITFI,$0.0773,+3.52%,$11.1m,$2.6m,+3.44%,0.01%,0.24,+0.0131%,+0.0184%,$19.7k
131,Reef-REEF,$0.0038,+3.94%,$11.0m,$4.6m,+10.94%,0.02%,0.42,+0.0062%,+0.0060%,$7.8k
132,IoTeX-IOTX,$0.0356,+8.21%,$10.9m,$6.6m,-0.42%,0.03%,0.61,+0.0042%,+0.0040%,$387.1
133,0x-ZRX,$0.3003,+3.25%,$10.8m,$8.5m,+5.98%,0.04%,0.79,-0.0085%,-0.0077%,$4.7k
134,Celer Network-CELR,$0.0178,+0.76%,$10.7m,$4.7m,-3.43%,0.02%,0.44,+0.0076%,+0.0100%,$2.9k
135,Civic-CVC,$0.1443,+2.61%,$10.5m,$7.2m,-3.73%,0.03%,0.68,-0.0002%,+0.0097%,$10.6k
136,Binance BTCDOM Index-BTCDOM,"$1,183.20",-2.62%,$10.2m,$9.8m,+0.34%,0.04%,0.96,+0.0194%,+0.0400%,$28.0k
137,Dusk Network-DUSK,$0.1377,+1.94%,$10.2m,$3.7m,-4.16%,0.02%,0.36,+0.0100%,+0.0100%,$15.8k
138,API3-API3,$1.82,+4.23%,$9.7m,$4.8m,+1.68%,0.02%,0.50,-0.0054%,-0.0032%,$26.9k
139,Wootrade-WOO,$0.1543,+3.24%,$9.5m,$4.7m,+6.91%,0.02%,0.49,+0.0100%,+0.0100%,$6.7k
140,Mines of Dalarnia-DAR,$0.2493,+2.53%,$9.5m,$3.0m,+4.03%,0.01%,0.32,+0.0100%,+0.0100%,$5.0k
141,SKALE Network-SKL,$0.0493,+4.83%,$9.3m,$5.9m,+4.26%,0.02%,0.64,+0.0085%,+0.0084%,$8.5k
142,Tether-USDT,$1.00,+0.01%,$9.0m,$291.4m,+1.66%,1.22%,32.50,+0.0000%,+0.0001%,$2.0
143,Anchor Protocol-ANC,$0.0914,-9.75%,$8.9m,$1.2m,-36.86%,0.00%,0.13,-0.0109%,-0.0039%,$62.6k
144,Icon-ICX,$0.2762,+4.24%,$8.7m,$3.9m,-4.80%,0.02%,0.45,+0.0075%,+0.0073%,$290.7
145,Automata Network-ATA,$0.1600,+0.50%,$8.5m,$2.6m,+17.30%,0.01%,0.30,+0.0032%,+0.0100%,$8.3k
146,Alpha Finance Lab-ALPHA,$0.1244,+3.77%,$8.1m,$4.8m,+0.30%,0.02%,0.59,-0.0024%,+0.0057%,$4.7k
147,Livepeer-LPT,$10.30,+4.08%,$8.0m,$6.5m,+3.01%,0.03%,0.81,-0.0057%,+0.0050%,$5.3k
148,Badger DAO-BADGER,$4.94,+3.68%,$7.7m,$2.7m,+4.95%,0.01%,0.35,-0.0187%,+0.0014%,$415.3
149,Cartesi-CTSI,$0.1437,+4.87%,$7.7m,$3.2m,+5.03%,0.01%,0.41,+0.0095%,+0.0085%,$2.2k
150,TomoChain-TOMO,$0.5047,+3.55%,$7.3m,$3.2m,+1.66%,0.01%,0.44,+0.0067%,+0.0072%,$3.2k
151,ARPA Chain-ARPA,$0.0357,+3.44%,$6.5m,$3.4m,+5.64%,0.01%,0.51,+0.0032%,+0.0100%,$1.7k
152,Klaytn-KLAY,$0.2350,+2.55%,$5.9m,$4.9m,+5.84%,0.02%,0.83,+0.0060%,+0.0100%,$13.8
153,DeFi Binance-DEFI,$780.70,+6.62%,$5.6m,$1.9m,+0.27%,0.01%,0.34,+0.0022%,-0.0303%,$11.9k
154,DigiByte-DGB,$0.0106,+3.93%,$5.5m,$3.7m,+1.34%,0.02%,0.68,+0.0082%,+0.0100%,$5.3k
155,Yield Guild Games-YGG,$0.4947,+4.35%,$5.2m,$4.4m,+2.87%,0.02%,0.85,-0.0343%,-0.0416%,$1.3k
156,Crypto.com Coin-CRO,$0.1225,+3.71%,$5.0m,$12.4m,+4.69%,0.05%,2.48,+0.0045%,+0.0033%,$1.5k
157,Everdome-DOME,$0.0019,+13.02%,$4.6m,$776.0k,+6.39%,0.00%,0.17,+0.0497%,-0.1120%,$41.6k
158,Altcoin Index FTX-ALT,"$1,939.15",+4.57%,$4.4m,$14.0m,+6.06%,0.06%,3.18,+0.0002%,+0.0001%,$0.0
159,Spell Token-SPELL,$0.0014,+6.90%,$3.7m,$2.8m,+12.39%,0.01%,0.75,+0.0025%,+0.0007%,$5.1k
160,Wrapped NXM-WNXM,$16.09,+0.12%,$3.7m,$551.7k,-4.53%,0.00%,0.15,+0.0418%,-0.0283%,$3.2k
161,DODO-DODO,$0.1263,+0.80%,$3.5m,$2.3m,+45.35%,0.01%,0.66,-0.1221%,-0.1177%,$212.2
162,Injective Protocol-INJ,$1.56,+3.36%,$3.5m,$1.9m,+0.26%,0.01%,0.56,+0.0100%,+0.0100%,$387.7
163,Adventure Gold-AGLD,$0.3559,+4.70%,$3.2m,$1.2m,+7.64%,0.00%,0.36,-0.0109%,+0.0137%,$96.4
164,Dora Factory-DORA,$2.71,+5.25%,$3.1m,$303.6k,-2.10%,0.00%,0.10,+0.0915%,-0.0031%,$347.8
165,Quant-QNT,$95.03,-0.02%,$2.7m,$60.0k,+1.33%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
166,APENFT-NFT,$0.0000,+0.14%,$2.7m,$469.8k,+3.47%,0.00%,0.18,+0.0460%,-0.0188%,$166.1
167,USD Coin-USDC,$1.0000,+0.02%,$2.6m,$1.2m,-4.14%,0.00%,0.44,+0.0000%,+0.0000%,$0.0
168,Tornado Cash-TORN,$8.74,+1.87%,$2.6m,$989.2k,+8.15%,0.00%,0.38,-0.0245%,+0.0711%,$1.8k
169,Render Token-RNDR,$0.5323,+4.36%,$2.6m,$3.3m,+6.33%,0.01%,1.30,+0.0077%,+0.0080%,$680.0
170,Bancor-BNT,$0.4708,+4.19%,$2.5m,$1.7m,+3.44%,0.01%,0.69,+0.0905%,-0.1161%,$178.7
171,JUST-JST,$0.0278,+2.56%,$2.4m,$1.7m,+5.77%,0.01%,0.70,+0.0039%,-0.0142%,$0.0
172,Frax Share-FXS,$6.26,+5.51%,$2.4m,$7.1m,+2.97%,0.03%,2.99,+0.0036%,-0.0007%,$1.1k
173,Mina-MINA,$0.6748,+3.78%,$2.4m,$2.9m,+0.88%,0.01%,1.23,-0.0108%,+0.0146%,$0.0
174,Smooth Love Potion-SLP,$0.0039,+2.80%,$2.3m,$4.1m,+4.16%,0.02%,1.80,+0.0025%,+0.0150%,$161.1
175,Siacoin-SC,$0.0040,+3.19%,$2.3m,$945.1k,-3.82%,0.00%,0.41,-0.0131%,+0.0318%,$0.0
176,OKB-OKB,$15.92,+4.10%,$2.2m,$4.6m,+2.93%,0.02%,2.10,+0.0024%,+0.0029%,$9.2k
177,Tribe-TRIBE,$0.2725,+7.06%,$2.1m,$84.5k,+4.83%,0.00%,0.04,-0.0424%,-0.0116%,$11.2
178,UMA-UMA,$2.74,+1.36%,$2.0m,$912.8k,+5.47%,0.00%,0.45,-0.2907%,+0.2825%,$0.0
179,Huobi Token-HT,$4.86,+4.04%,$2.0m,$4.9m,-2.61%,0.02%,2.44,+0.0058%,+0.0058%,$901.2
180,Convex Finance-CVX,$5.45,+4.79%,$1.9m,$4.3m,+7.26%,0.02%,2.23,+0.0048%,+0.0059%,$360.3
181,Perpetual Protocol-PERP,$0.6920,+3.05%,$1.8m,$1.6m,+0.67%,0.01%,0.89,-0.0346%,+0.0055%,$0.0
182,Chain-XCN,$0.0869,+26.07%,$1.8m,$984.7k,+19.56%,0.00%,0.55,-0.4721%,-0.5966%,$0.0
183,DeFi FTX-DEFI,"$2,910.45",+7.05%,$1.7m,$3.5m,+1.49%,0.01%,2.09,-0.0007%,-0.0003%,$0.0
184,Boba Network-BOBA,$0.3244,+3.42%,$1.7m,$791.7k,+5.41%,0.00%,0.48,+0.0053%,+0.0059%,$485.9
185,Moonbeam-GLMR,$0.5623,+8.61%,$1.6m,$2.1m,+5.57%,0.01%,1.31,+0.0065%,+0.0071%,$0.0
186,Prometeus-PROM,$5.96,+6.30%,$1.5m,$608.7k,-4.89%,0.00%,0.42,-0.0335%,-0.0559%,$10.1k
187,Conflux Network-CFX,$0.0517,+2.91%,$1.4m,$1.1m,+0.09%,0.00%,0.76,-0.0309%,+0.0122%,$149.9
188,Chia Network-XCH,$36.50,+0.52%,$1.4m,$1.1m,+5.50%,0.00%,0.79,+0.2397%,-0.2317%,$671.8
189,Shitcoin Index FTX-SHIT,"$2,568.60",+3.69%,$1.3m,$11.8m,+2.03%,0.05%,9.08,+0.0027%,+0.0019%,$0.0
190,Akropolis -AKRO,$0.0036,+3.01%,$1.3m,$289.3k,-4.74%,0.00%,0.22,+0.0100%,+0.0100%,$0.0
191,Alchemy Pay-ACH,$0.0134,+4.86%,$1.1m,$390.2k,+26.90%,0.00%,0.34,+0.0239%,+0.0239%,$0.0
192,Casper-CSPR,$0.0291,+1.73%,$1.1m,$491.0k,+17.31%,0.00%,0.44,-0.0332%,+0.0202%,$0.0
193,Verasity-VRA,$0.0048,+3.03%,$1.1m,$13.1k,-40.19%,0.00%,0.01,+0.0100%,+0.0100%,$0.0
