,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
50,THORChain-RUNE,$1.94,-0.01%,$50.9m,$22.6m,+3.84%,0.09%,0.44,+0.0085%,+0.0083%,$57.4k
51,Balancer-BAL,$7.45,+3.30%,$50.8m,$17.6m,+7.38%,0.07%,0.35,-0.0044%,-0.0078%,$117.3k
52,Ankr-ANKR,$0.0358,+1.29%,$49.0m,$15.8m,-4.11%,0.06%,0.32,-0.0223%,-0.0168%,$122.6k
53,BitDAO-BIT,$0.6244,-2.39%,$48.0m,$25.1m,-0.66%,0.10%,0.52,-0.0479%,-0.0473%,$273.8k
54,Harmony-ONE,$0.0210,-1.21%,$48.0m,$15.1m,+4.43%,0.06%,0.31,+0.0021%,+0.0022%,$65.1k
55,Flow (Dapper labs)-FLOW,$1.95,+0.30%,$45.3m,$25.3m,-5.16%,0.10%,0.56,+0.0052%,+0.0048%,$110.6k
56,Lido DAO Token-LDO,$2.14,+4.85%,$45.3m,$19.7m,+9.84%,0.08%,0.43,+0.0052%,+0.0057%,$81.2k
57,Serum-SRM,$0.8135,+0.22%,$45.1m,$26.2m,-9.86%,0.11%,0.58,-0.0136%,+0.0143%,$54.7k
58,Celsius-CEL,$1.52,+5.38%,$45.0m,$27.7m,+5.34%,0.11%,0.62,-0.1235%,-0.1457%,$346.4k
59,Dusk Network-DUSK,$0.1448,+2.40%,$45.0m,$5.2m,+27.13%,0.02%,0.12,-0.0231%,-0.0261%,$66.0k
60,ZCash-ZEC,$64.90,+2.30%,$45.0m,$21.7m,-4.42%,0.09%,0.48,+0.0006%,+0.0254%,$153.3k
61,Kyber Network Crystal-KNC,$1.69,+0.75%,$44.2m,$18.2m,-1.23%,0.07%,0.41,-0.0015%,+0.0079%,$90.2k
62,Zilliqa-ZIL,$0.0366,+0.41%,$42.2m,$23.9m,+1.33%,0.10%,0.57,+0.0048%,+0.0099%,$17.4k
63,FOOTBALL-FOOTBALL,"$1,148.85",-0.93%,$40.3m,$7.2m,-1.92%,0.03%,0.18,+0.3160%,+0.2786%,$99.7k
64,1inch-1INCH,$0.6702,-0.75%,$40.3m,$23.5m,-2.70%,0.10%,0.58,+0.0024%,+0.0129%,$53.0k
65,Stellar Lumens-XLM,$0.1063,+0.44%,$40.3m,$38.0m,+2.30%,0.16%,0.94,+0.0053%,+0.0052%,$37.1k
66,Kusama-KSM,$51.93,+2.92%,$39.8m,$17.3m,-8.32%,0.07%,0.43,+0.0043%,-0.0100%,$48.5k
67,Compound-COMP,$49.53,+1.72%,$37.7m,$23.1m,-3.11%,0.09%,0.61,+0.0054%,+0.0057%,$33.1k
68,Tezos-XTZ,$1.56,+0.32%,$37.4m,$27.9m,-3.81%,0.11%,0.75,-0.0013%,+0.0179%,$21.9k
69,Jasmy-JASMY,$0.0090,+1.58%,$35.5m,$12.0m,+1.70%,0.05%,0.34,-0.0004%,+0.0002%,$19.8k
70,Enjin Coin-ENJ,$0.5435,+1.06%,$34.3m,$16.1m,+0.84%,0.07%,0.47,+0.0071%,+0.0144%,$83.4k
71,Flamingo-FLM,$0.1195,-0.71%,$33.8m,$18.9m,-4.66%,0.08%,0.56,+0.0003%,+0.0075%,$47.3k
72,The Graph-GRT,$0.1057,+1.28%,$32.6m,$22.2m,+1.38%,0.09%,0.68,+0.0084%,+0.0264%,$32.2k
73,Terra Classic-LUNC,$0.0004,+61.02%,$32.2m,$2.1m,+62.28%,0.01%,0.07,+0.0100%,+0.0100%,$537.2k
74,NEO-NEO,$9.47,-0.08%,$32.2m,$13.8m,-11.47%,0.06%,0.43,-0.0104%,+0.0168%,$15.6k
75,OmiseGO-OMG,$1.88,-0.50%,$30.5m,$12.4m,-20.77%,0.05%,0.41,+0.0069%,+0.0184%,$23.4k
76,VeChain-VET,$0.0247,-0.72%,$30.4m,$17.5m,-0.33%,0.07%,0.57,+0.0087%,+0.0083%,$19.5k
77,Dash-DASH,$48.27,+1.46%,$30.1m,$15.4m,+0.55%,0.06%,0.51,+0.0299%,+0.0093%,$49.5k
78,Qtum-QTUM,$3.36,+4.31%,$29.8m,$17.4m,+10.33%,0.07%,0.58,+0.0050%,+0.0213%,$43.1k
79,Chromia-CHR,$0.1866,+4.28%,$29.6m,$9.3m,+2.04%,0.04%,0.31,-0.0012%,-0.0026%,$48.8k
80,Internet Computer-ICP,$6.82,+2.87%,$29.2m,$14.5m,+5.25%,0.06%,0.50,+0.0023%,+0.0002%,$31.1k
81,Ren-REN,$0.1306,+4.83%,$27.9m,$9.2m,+19.92%,0.04%,0.33,+0.0089%,+0.0079%,$34.0k
82,Elrond-EGLD,$51.91,+0.29%,$27.0m,$16.3m,-1.37%,0.07%,0.61,+0.0063%,+0.0104%,$59.9k
83,Loopring-LRC,$0.3602,-2.00%,$26.9m,$14.3m,-2.81%,0.06%,0.53,+0.0014%,+0.0033%,$15.4k
84,LUNA2-LUNA2,n/a,n/a,$26.1m,$4.3m,+24.45%,0.02%,0.16,+0.0100%,+0.0100%,$52.3k
85,Hedera-HBAR,$0.0631,+2.80%,$25.6m,$9.0m,-3.63%,0.04%,0.35,+0.0070%,+0.0078%,$37.4k
86,Kava-KAVA,$1.69,+0.08%,$25.1m,$11.3m,-3.34%,0.05%,0.45,+0.0045%,+0.0063%,$19.1k
87,Reserve Rights-RSR,$0.0065,+3.35%,$24.4m,$15.4m,+3.26%,0.06%,0.63,+0.0054%,+0.0101%,$10.0k
88,1000XEC-1000XEC,$0.0439,-0.45%,$22.6m,$6.6m,-10.82%,0.03%,0.29,+0.0036%,+0.0050%,$101.1k
89,MyNeighborAlice-ALICE,$2.16,+1.59%,$22.3m,$11.1m,+1.41%,0.05%,0.50,+0.0080%,+0.0082%,$18.7k
90,Holo-HOT,$0.0021,-1.14%,$22.2m,$5.9m,-19.17%,0.02%,0.27,+0.0037%,+0.0032%,$39.6k
91,Oasis Network-ROSE,$0.0647,+0.14%,$22.1m,$12.0m,+0.11%,0.05%,0.54,+0.0083%,+0.0083%,$9.2k
92,Iota-IOTA,$0.2850,-1.47%,$21.8m,$11.1m,-5.60%,0.05%,0.51,+0.0034%,+0.0260%,$24.4k
93,SKALE Network-SKL,$0.0502,-1.23%,$21.8m,$6.1m,-7.81%,0.02%,0.28,+0.0074%,+0.0074%,$68.2k
94,iExec RLC-RLC,$1.14,+1.25%,$21.6m,$6.8m,+9.10%,0.03%,0.31,-0.0463%,-0.0510%,$29.8k
95,Coin98-C98,$0.4356,+0.05%,$20.3m,$13.9m,-3.02%,0.06%,0.68,+0.0056%,+0.0073%,$43.8k
96,Icon-ICX,$0.2793,-0.16%,$20.3m,$4.9m,-0.92%,0.02%,0.24,+0.0051%,+0.0071%,$25.2k
97,Maker-MKR,$748.61,-0.11%,$19.6m,$16.4m,+0.78%,0.07%,0.83,-0.0128%,+0.0042%,$26.4k
98,Audius-AUDIO,$0.2857,-3.16%,$19.4m,$8.2m,-0.91%,0.03%,0.42,+0.0076%,+0.0076%,$29.0k
99,Injective Protocol-INJ,$1.60,+1.31%,$19.4m,$3.2m,+8.56%,0.01%,0.16,+0.0100%,+0.0100%,$101.5k
100,Storj-STORJ,$0.5591,+1.18%,$19.1m,$12.1m,+1.87%,0.05%,0.63,+0.0077%,+0.0174%,$39.7k
101,Litentry-LIT,$0.7280,+0.62%,$19.1m,$5.1m,+1.66%,0.02%,0.27,+0.0118%,+0.0118%,$17.0k
102,Mask Network-MASK,$1.39,+2.34%,$19.0m,$7.5m,+5.49%,0.03%,0.40,+0.0169%,+0.0378%,$14.3k
103,Project Galaxy-GAL,$2.49,-0.62%,$18.3m,$12.4m,+5.32%,0.05%,0.68,-0.0033%,-0.0032%,$10.7k
104,Bella Protocol-BEL,$0.6866,-0.30%,$18.0m,$4.2m,-8.57%,0.02%,0.23,+0.0100%,+0.0100%,$44.3k
105,Swipe-SXP,$0.3806,-0.21%,$18.0m,$8.0m,-11.78%,0.03%,0.44,+0.0075%,+0.0082%,$15.5k
106,NEM-XEM,$0.0440,-0.95%,$17.6m,$8.8m,-3.53%,0.04%,0.50,-0.0063%,+0.0205%,$12.3k
107,FTX Token-FTT,$26.65,+1.57%,$17.4m,$69.7m,+2.30%,0.29%,4.00,-0.0101%,-0.0068%,$3.3k
108,Bitcoin SV-BSV,$54.06,+2.08%,$17.2m,$33.3m,+1.94%,0.14%,1.93,+0.0042%,+0.0116%,$7.1k
109,Bluzelle-BLZ,$0.0945,-1.66%,$16.9m,$7.0m,+2.38%,0.03%,0.41,+0.0100%,+0.0100%,$34.3k
110,Reef-REEF,$0.0038,-2.15%,$16.7m,$4.5m,-5.70%,0.02%,0.27,-0.0004%,-0.0003%,$26.6k
111,Celo-CELO,$0.8512,+1.50%,$16.5m,$9.1m,+0.25%,0.04%,0.55,+0.0052%,+0.0121%,$25.4k
112,Ontology-ONT,$0.2434,+0.53%,$16.4m,$9.1m,+2.38%,0.04%,0.55,-0.0049%,+0.0211%,$19.0k
113,Metal-MTL,$1.19,+2.31%,$16.0m,$6.3m,+6.19%,0.03%,0.39,-0.0158%,-0.0089%,$11.5k
114,Immutable X-IMX,$0.8533,+1.48%,$15.6m,$9.3m,+4.20%,0.04%,0.60,+0.0066%,+0.0198%,$12.7k
115,Basic Attention Token-BAT,$0.3440,-1.23%,$15.6m,$11.3m,-4.99%,0.05%,0.73,+0.0060%,+0.0023%,$11.4k
116,Aragon-ANT,$1.96,+5.43%,$15.4m,$6.1m,+4.30%,0.03%,0.40,+0.0029%,+0.0262%,$75.0k
117,Band Protocol-BAND,$1.32,-1.43%,$15.4m,$5.4m,-1.38%,0.02%,0.35,+0.0054%,+0.0046%,$20.9k
118,Horizen-ZEN,$16.70,+2.51%,$15.2m,$7.7m,-1.08%,0.03%,0.50,+0.0056%,+0.0499%,$22.0k
119,Raydium-RAY,$0.6700,-0.26%,$15.2m,$8.0m,-4.91%,0.03%,0.53,+0.0067%,+0.0071%,$8.4k
120,Gitcoin-GTC,$2.32,+2.19%,$14.9m,$4.1m,-4.99%,0.02%,0.28,+0.0100%,+0.0100%,$60.9k
121,BakeryToken-BAKE,$0.2544,-0.90%,$14.6m,$3.7m,-6.72%,0.01%,0.25,+0.0100%,+0.0100%,$3.1k
122,Dent-DENT,$0.0010,-0.11%,$14.6m,$6.2m,-2.40%,0.03%,0.42,+0.0117%,+0.0108%,$29.9k
123,Arweave-AR,$10.27,+0.35%,$14.5m,$13.2m,+0.69%,0.05%,0.91,+0.0079%,+0.0078%,$11.6k
124,0x-ZRX,$0.3022,+0.67%,$14.2m,$8.8m,+4.29%,0.04%,0.62,+0.0036%,+0.0039%,$2.4k
125,IOST-IOST,$0.0132,+0.55%,$14.0m,$12.2m,-1.86%,0.05%,0.87,+0.0036%,+0.0277%,$10.9k
126,BinaryX-BNX,$131.43,-1.50%,$14.0m,$24.8m,-7.36%,0.10%,1.78,+0.0082%,+0.0079%,$26.1k
127,Wootrade-WOO,$0.1591,+2.69%,$13.5m,$4.6m,+5.57%,0.02%,0.34,+0.0100%,+0.0100%,$13.1k
128,Origin Protocol-OGN,$0.1751,+0.47%,$13.0m,$7.9m,+4.55%,0.03%,0.61,+0.0100%,+0.0100%,$5.6k
129,Linear-LINA,$0.0086,+2.08%,$12.6m,$5.0m,-1.55%,0.02%,0.40,+0.0075%,+0.0077%,$57.7k
130,Livepeer-LPT,$10.87,+3.37%,$12.6m,$7.1m,+6.63%,0.03%,0.56,-0.0014%,+0.0200%,$53.6k
131,Automata Network-ATA,$0.1629,+3.39%,$12.3m,$3.0m,+14.36%,0.01%,0.25,-0.0217%,-0.0101%,$16.7k
132,Cartesi-CTSI,$0.1423,-2.37%,$12.3m,$3.6m,-15.39%,0.01%,0.29,-0.0606%,-0.0496%,$18.5k
133,DFI.Money-YFII,$989.37,-0.87%,$12.3m,$18.6m,-0.36%,0.08%,1.52,-0.0485%,-0.1210%,$34.4k
134,NKN-NKN,$0.1003,-0.86%,$12.2m,$3.8m,+11.00%,0.02%,0.31,+0.0021%,+0.0081%,$4.6k
135,API3-API3,$1.75,+1.66%,$12.1m,$4.7m,+2.29%,0.02%,0.39,+0.0026%,+0.0256%,$10.3k
136,Tether-USDT,$0.9999,-0.01%,$11.5m,$285.1m,+20.85%,1.17%,24.78,+0.0001%,+0.0002%,$0.0
137,Ocean Protocol-OCEAN,$0.1695,+3.00%,$11.4m,$4.1m,+7.15%,0.02%,0.36,+0.0100%,+0.0100%,$18.8k
138,Binance BTCDOM Index-BTCDOM,"$1,149.00",-3.10%,$10.5m,$11.4m,+4.05%,0.05%,1.08,+0.1015%,+0.1117%,$101.8k
139,Badger DAO-BADGER,$5.23,+3.21%,$10.5m,$2.9m,-2.68%,0.01%,0.28,+0.0238%,-0.0129%,$36.5k
140,StormX-STMX,$0.0080,+0.31%,$10.5m,$3.7m,+6.95%,0.02%,0.36,+0.0056%,+0.0070%,$22.1k
141,Request-REQ,$0.1199,+5.81%,$10.2m,$697.4k,+120.19%,0.00%,0.07,+0.4324%,+0.4324%,$64.0k
142,SafePal-SFP,$0.3892,+2.41%,$9.8m,$5.3m,-4.17%,0.02%,0.54,+0.0041%,+0.0041%,$14.8k
143,Klaytn-KLAY,$0.2270,-1.72%,$9.5m,$5.2m,-0.54%,0.02%,0.55,-0.0084%,-0.0050%,$8.3k
144,Coti-COTI,$0.0950,-1.25%,$9.3m,$4.1m,-6.72%,0.02%,0.45,+0.0100%,+0.0100%,$18.9k
145,LooksRare-LOOKS,$0.2765,+0.44%,$9.0m,$14.1m,+0.83%,0.06%,1.57,-0.0243%,+0.0176%,$10.8k
146,IoTeX-IOTX,$0.0365,+1.47%,$8.7m,$6.5m,+3.93%,0.03%,0.74,+0.0009%,+0.0010%,$19.5k
147,Celer Network-CELR,$0.0181,-0.96%,$8.6m,$5.0m,+3.48%,0.02%,0.58,+0.0100%,+0.0100%,$4.8k
148,Civic-CVC,$0.1456,+1.09%,$8.4m,$7.4m,-0.17%,0.03%,0.87,+0.0075%,+0.0192%,$5.7k
149,Alpha Finance Lab-ALPHA,$0.1219,+2.07%,$8.4m,$5.1m,-5.11%,0.02%,0.61,+0.0112%,+0.0184%,$19.1k
150,ARPA Chain-ARPA,$0.0372,+1.55%,$8.0m,$3.6m,-0.14%,0.01%,0.45,+0.0100%,+0.0100%,$21.3k
151,Mines of Dalarnia-DAR,$0.2528,+0.81%,$7.8m,$3.2m,+3.62%,0.01%,0.41,+0.0100%,+0.0100%,$3.2k
152,TomoChain-TOMO,$0.4957,+0.72%,$6.7m,$3.4m,-4.51%,0.01%,0.50,+0.0069%,+0.0083%,$6.4k
153,Anchor Protocol-ANC,$0.0928,+5.97%,$6.5m,$1.2m,-0.07%,0.00%,0.18,-0.0033%,-0.0023%,$31.1k
154,DigiByte-DGB,$0.0106,-0.45%,$6.1m,$3.6m,-6.62%,0.01%,0.59,+0.0100%,+0.0100%,$7.3k
155,OKB-OKB,$15.53,+0.12%,$5.0m,$4.7m,+5.02%,0.02%,0.95,+0.0013%,+0.0004%,$0.0
156,JUST-JST,$0.0278,+0.10%,$4.7m,$1.8m,-0.93%,0.01%,0.38,-0.0028%,+0.0484%,$0.0
157,Step App-FITFI,$0.0770,+0.54%,$4.6m,$2.9m,+8.56%,0.01%,0.63,+0.0348%,+0.0446%,$11.2k
158,Altcoin Index FTX-ALT,"$1,975.80",+2.22%,$4.3m,$14.0m,+3.48%,0.06%,3.26,+0.0001%,+0.0015%,$250.3
159,Render Token-RNDR,$0.5002,-1.54%,$4.2m,$2.8m,-9.41%,0.01%,0.68,+0.0040%,+0.0024%,$4.0k
160,DeFi Binance-DEFI,$776.00,+1.82%,$4.1m,$1.9m,-5.63%,0.01%,0.45,+0.0085%,+0.0100%,$893.9
161,Frax Share-FXS,$6.45,+2.59%,$3.6m,$8.3m,+8.79%,0.03%,2.31,+0.0052%,+0.0049%,$1.0k
162,Biswap-BSW,$0.3138,+6.48%,$3.6m,$1.1m,+24.13%,0.00%,0.32,+0.0100%,+0.0100%,$5.9k
163,Yield Guild Games-YGG,$0.4918,-1.77%,$3.5m,$4.5m,-1.49%,0.02%,1.27,+0.0127%,+0.0305%,$6.1k
164,Adventure Gold-AGLD,$0.3766,+5.03%,$3.5m,$1.3m,-1.45%,0.01%,0.37,+0.0277%,+0.0153%,$1.1k
165,Crypto.com Coin-CRO,$0.1217,+1.97%,$3.5m,$12.6m,+1.18%,0.05%,3.63,-0.0017%,+0.0057%,$250.7
166,Clover Finance-CLV,$0.0990,-2.22%,$3.2m,$579.1k,-11.68%,0.00%,0.18,+0.0022%,+0.0044%,$7.7k
167,APENFT-NFT,$0.0000,+0.19%,$3.1m,$431.1k,-1.32%,0.00%,0.14,-0.0965%,+0.1572%,$798.5
168,Quant-QNT,$94.00,-0.88%,$3.0m,$51.8k,+2.20%,0.00%,0.02,+0.0100%,+0.0100%,$326.7
169,Convex Finance-CVX,$5.47,+1.30%,$2.8m,$4.4m,+4.98%,0.02%,1.59,+0.1087%,+0.1077%,$0.0
170,Perpetual Protocol-PERP,$0.6902,+0.82%,$2.6m,$1.8m,+7.72%,0.01%,0.69,+0.0031%,+0.0594%,$395.0
171,Siacoin-SC,$0.0040,+0.41%,$2.4m,$951.0k,+1.24%,0.00%,0.40,-0.0046%,+0.0057%,$64.6
172,Everdome-DOME,$0.0017,+1.76%,$2.2m,$844.1k,+7.95%,0.00%,0.38,-0.1328%,+0.2679%,$15.0k
173,Mina-MINA,$0.6712,+0.09%,$2.2m,$3.2m,+2.48%,0.01%,1.43,-0.0006%,+0.0421%,$136.8
174,Biconomy-BICO,$0.5206,+3.26%,$2.2m,$964.2k,+6.24%,0.00%,0.44,+0.0197%,+0.0462%,$445.5
175,USD Coin-USDC,$0.9999,+0.00%,$2.2m,$1.2m,+3.31%,0.00%,0.54,+0.0000%,+0.0000%,$0.0
176,Tribe-TRIBE,$0.2701,-5.57%,$2.1m,$93.0k,+5.97%,0.00%,0.04,-0.2398%,-0.1380%,$904.2
177,PancakeSwap-CAKE,$4.20,+1.78%,$1.8m,$3.4m,-5.38%,0.01%,1.85,+0.0000%,-0.0049%,$122.4
178,Chain-XCN,$0.0732,-2.25%,$1.8m,$1.1m,-0.82%,0.00%,0.58,-0.3343%,-0.3483%,$3.4k
179,Dora Factory-DORA,$2.83,-1.38%,$1.8m,$257.6k,-20.66%,0.00%,0.14,-0.0768%,+0.3003%,$280.5
180,Conflux Network-CFX,$0.0537,+2.74%,$1.8m,$1.1m,-2.77%,0.00%,0.62,+0.0332%,-0.0002%,$202.4
181,Smooth Love Potion-SLP,$0.0040,-0.39%,$1.7m,$4.2m,+0.24%,0.02%,2.52,-0.0300%,+0.0211%,$275.6
182,Moonbeam-GLMR,$0.5236,+0.35%,$1.6m,$2.2m,+4.28%,0.01%,1.40,+0.0059%,+0.0075%,$0.0
183,Chia Network-XCH,$36.21,-0.14%,$1.6m,$1.1m,+0.35%,0.00%,0.71,-0.1696%,+0.2412%,$6.8k
184,NYM-NYM,$0.3094,-3.26%,$1.5m,$601.6k,+14.85%,0.00%,0.40,+0.0137%,+0.0335%,$10.5k
185,Tornado Cash-TORN,$8.77,-2.23%,$1.5m,$976.4k,-5.30%,0.00%,0.66,-0.0604%,-0.0156%,$2.5k
186,Gods Unchained-GODS,$0.3553,-1.04%,$1.4m,$477.4k,-4.87%,0.00%,0.35,+0.0232%,+0.1167%,$717.3
187,Akropolis -AKRO,$0.0036,-2.55%,$1.3m,$278.1k,-5.01%,0.00%,0.22,+0.0100%,+0.0100%,$420.8
188,Bancor-BNT,$0.4793,+2.35%,$1.3m,$1.8m,+6.58%,0.01%,1.39,-0.0840%,+0.1056%,$0.0
189,Spell Token-SPELL,$0.0013,+0.03%,$1.2m,$2.7m,+2.08%,0.01%,2.19,+0.0024%,+0.0044%,$923.2
190,Wrapped NXM-WNXM,$16.28,+1.40%,$1.1m,$480.1k,+0.58%,0.00%,0.43,+0.0064%,+0.0053%,$317.4
191,Casper-CSPR,$0.0276,-0.04%,$1.0m,$560.6k,-1.79%,0.00%,0.54,+0.0429%,+0.0240%,$1.3k
192,UMA-UMA,$2.74,-0.47%,$1.0m,$877.7k,-0.03%,0.00%,0.86,+0.0846%,+0.0101%,$0.0
193,DODO-DODO,$0.1298,+0.70%,$991.8k,$1.1m,+1.61%,0.00%,1.13,+0.0246%,+0.0258%,$749.3
