,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
107,Project Galaxy-GAL,$2.44,-1.48%,$16.9m,$11.8m,+2.60%,0.05%,0.70,-0.0053%,-0.0036%,$9.9k
108,Litentry-LIT,$0.7100,-0.42%,$16.7m,$5.1m,+2.34%,0.02%,0.30,+0.0100%,+0.0100%,$12.5k
109,Raydium-RAY,$0.6483,+0.18%,$16.2m,$8.0m,+0.31%,0.03%,0.49,-0.0024%,-0.0022%,$16.8k
110,Ren-REN,$0.1216,+0.66%,$16.0m,$7.5m,+1.89%,0.03%,0.47,-0.0025%,+0.0061%,$27.3k
111,Swipe-SXP,$0.3691,-1.91%,$15.3m,$8.3m,-2.31%,0.04%,0.54,+0.0050%,+0.0057%,$24.1k
112,Arweave-AR,$9.96,-1.21%,$15.2m,$12.8m,-1.18%,0.05%,0.84,+0.0075%,+0.0078%,$12.1k
113,NEM-XEM,$0.0431,-1.82%,$15.2m,$8.8m,-1.97%,0.04%,0.58,-0.0121%,+0.0195%,$13.1k
114,Audius-AUDIO,$0.2869,-0.90%,$14.9m,$8.1m,+1.52%,0.03%,0.55,+0.0072%,+0.0077%,$749.8
115,0x-ZRX,$0.2930,-0.67%,$14.4m,$8.4m,-2.39%,0.04%,0.58,+0.0051%,+0.0025%,$6.8k
116,Aragon-ANT,$1.80,-0.24%,$13.9m,$5.6m,-2.15%,0.02%,0.40,-0.0011%,+0.0106%,$21.8k
117,BakeryToken-BAKE,$0.2466,-1.71%,$13.7m,$3.5m,-3.44%,0.01%,0.26,-0.0016%,-0.0016%,$15.6k
118,API3-API3,$1.67,-0.85%,$13.3m,$4.5m,+1.68%,0.02%,0.34,+0.0022%,-0.0022%,$1.3k
119,Celo-CELO,$0.8126,-2.18%,$13.3m,$9.1m,+0.19%,0.04%,0.68,+0.0102%,+0.0007%,$14.1k
120,Metal-MTL,$1.15,-0.39%,$13.1m,$6.3m,+5.32%,0.03%,0.48,-0.0260%,-0.0058%,$2.2k
121,Band Protocol-BAND,$1.29,-2.55%,$13.0m,$5.2m,-2.15%,0.02%,0.40,+0.0013%,+0.0086%,$24.7k
122,Gitcoin-GTC,$2.24,-0.92%,$13.0m,$4.0m,-11.34%,0.02%,0.31,-0.0044%,-0.0025%,$20.9k
123,Origin Protocol-OGN,$0.1707,-0.28%,$12.8m,$7.7m,+4.11%,0.03%,0.60,+0.0100%,+0.0100%,$2.6k
124,Reef-REEF,$0.0037,-3.13%,$12.1m,$4.4m,+0.62%,0.02%,0.36,+0.0034%,-0.0023%,$3.6k
125,Terra Classic-LUNC,$0.0003,+17.63%,$12.1m,$1.5m,-9.41%,0.01%,0.12,+0.0100%,+0.0100%,$60.4k
126,Bitcoin SV-BSV,$51.98,-1.10%,$12.0m,$32.2m,-0.61%,0.14%,2.68,+0.0145%,+0.0020%,$3.4k
127,Immutable X-IMX,$0.8211,-0.88%,$11.9m,$8.5m,-2.86%,0.04%,0.71,+0.0032%,+0.0032%,$6.4k
128,BinaryX-BNX,$131.32,-2.48%,$11.8m,$25.9m,-7.22%,0.11%,2.19,+0.0100%,+0.0084%,$5.2k
129,Linear-LINA,$0.0080,-2.18%,$11.6m,$4.6m,-6.88%,0.02%,0.40,+0.0060%,+0.0068%,$37.9k
130,StormX-STMX,$0.0079,+0.16%,$11.3m,$3.4m,-3.74%,0.01%,0.30,+0.0071%,+0.0066%,$30.7k
131,Coti-COTI,$0.0933,-1.36%,$11.0m,$4.1m,-9.09%,0.02%,0.37,+0.0095%,+0.0100%,$20.3k
132,Livepeer-LPT,$10.28,-0.16%,$10.8m,$6.3m,-1.84%,0.03%,0.59,-0.0008%,+0.0004%,$2.6k
133,NKN-NKN,$0.0986,-2.18%,$10.7m,$3.6m,+4.10%,0.02%,0.34,+0.0045%,+0.0034%,$841.8
134,DFI.Money-YFII,$967.46,-2.55%,$10.6m,$18.1m,-2.70%,0.08%,1.71,-0.0593%,-0.1537%,$25.7k
135,IOST-IOST,$0.0127,-1.32%,$10.2m,$12.2m,+0.04%,0.05%,1.20,+0.0004%,+0.0029%,$4.1k
136,DigiByte-DGB,$0.0104,-0.72%,$9.9m,$3.6m,-3.36%,0.02%,0.37,+0.0090%,+0.0100%,$9.0k
137,Wootrade-WOO,$0.1534,-0.16%,$9.8m,$4.4m,-2.10%,0.02%,0.45,+0.0100%,+0.0100%,$337.4
138,Celer Network-CELR,$0.0176,-2.20%,$9.6m,$4.6m,-4.71%,0.02%,0.47,+0.0100%,+0.0100%,$2.9k
139,Ocean Protocol-OCEAN,$0.1617,-0.92%,$9.6m,$3.8m,+3.72%,0.02%,0.40,+0.0100%,+0.0100%,$3.0k
140,Mines of Dalarnia-DAR,$0.2438,-1.81%,$9.6m,$2.9m,-4.33%,0.01%,0.31,+0.0100%,+0.0100%,$1.6k
141,LUNA2-LUNA2,n/a,n/a,$9.4m,$3.7m,+9.34%,0.02%,0.40,+0.0100%,+0.0100%,$12.2k
142,SafePal-SFP,$0.3763,+0.71%,$9.0m,$5.4m,-7.83%,0.02%,0.60,+0.0100%,+0.0093%,$14.5k
143,Automata Network-ATA,$0.1552,-0.58%,$8.7m,$2.7m,-11.26%,0.01%,0.31,+0.0100%,+0.0100%,$8.6k
144,ARPA Chain-ARPA,$0.0357,-2.18%,$8.6m,$3.3m,-10.70%,0.01%,0.39,+0.0100%,+0.0100%,$2.5k
145,Civic-CVC,$0.1405,-0.73%,$8.1m,$7.1m,-0.84%,0.03%,0.88,-0.0003%,+0.0004%,$4.9k
146,Alpha Finance Lab-ALPHA,$0.1164,-1.52%,$7.7m,$5.1m,-4.31%,0.02%,0.66,+0.0041%,-0.0034%,$16.5k
147,Klaytn-KLAY,$0.2266,-1.16%,$7.3m,$5.1m,-0.29%,0.02%,0.70,+0.0029%,-0.0041%,$4.2k
148,IoTeX-IOTX,$0.0345,-1.15%,$7.2m,$6.0m,-3.79%,0.03%,0.84,+0.0100%,+0.0100%,$18.7k
149,Request-REQ,$0.1224,+10.77%,$7.2m,$1.6m,+295.92%,0.01%,0.22,-0.4836%,-0.4836%,$59.7k
150,LooksRare-LOOKS,$0.2654,-1.10%,$7.0m,$13.4m,-3.15%,0.06%,1.90,-0.0148%,-0.0135%,$4.2k
151,TomoChain-TOMO,$0.4847,-0.11%,$6.8m,$3.5m,+0.70%,0.01%,0.52,+0.0063%,+0.0061%,$5.3k
152,Binance BTCDOM Index-BTCDOM,"$1,186.60",-0.14%,$6.2m,$11.2m,+8.49%,0.05%,1.80,+0.0884%,+0.0631%,$18.4k
153,JUST-JST,$0.0270,-1.05%,$5.2m,$1.6m,-0.01%,0.01%,0.32,-0.0020%,+0.0006%,$0.0
154,OKB-OKB,$15.24,+0.15%,$4.6m,$4.5m,+1.51%,0.02%,0.97,+0.0024%,+0.0018%,$0.0
155,Yield Guild Games-YGG,$0.4856,-1.97%,$4.4m,$4.3m,-5.39%,0.02%,0.99,+0.0084%,+0.0067%,$6.3k
156,Tether-USDT,$0.9999,-0.01%,$4.3m,$289.8m,-1.02%,1.22%,67.05,+0.0003%,+0.0004%,$0.0
157,Clover Finance-CLV,$0.0977,-4.38%,$4.3m,$605.1k,-14.62%,0.00%,0.14,-0.0905%,-0.0556%,$8.4k
158,Altcoin Index FTX-ALT,"$1,899.70",-1.04%,$4.3m,$13.4m,-0.63%,0.06%,3.15,+0.0005%,-0.0004%,$0.0
159,Crypto.com Coin-CRO,$0.1182,-0.08%,$4.1m,$12.2m,+2.13%,0.05%,2.97,-0.0139%,-0.0134%,$704.7
160,Step App-FITFI,$0.0755,-1.22%,$3.9m,$2.7m,+4.97%,0.01%,0.70,+0.0266%,+0.0281%,$426.5
161,Render Token-RNDR,$0.4855,-2.93%,$3.8m,$2.7m,-11.07%,0.01%,0.72,+0.0054%,+0.0052%,$3.3k
162,DeFi Binance-DEFI,$741.50,-1.45%,$3.3m,$1.8m,+1.08%,0.01%,0.56,+0.0089%,-0.0075%,$919.6
163,Quant-QNT,$93.00,-2.86%,$3.2m,$53.2k,+0.66%,0.00%,0.02,+0.0100%,+0.0100%,$326.7
164,APENFT-NFT,$0.0000,-1.24%,$3.1m,$438.2k,+4.69%,0.00%,0.14,-0.0914%,+0.0399%,$863.1
165,Anchor Protocol-ANC,$0.0911,+4.13%,$3.0m,$1.2m,+1.26%,0.01%,0.40,+0.0006%,+0.0028%,$6.4k
166,Adventure Gold-AGLD,$0.3591,-0.06%,$2.9m,$1.3m,+1.51%,0.01%,0.45,+0.0208%,-0.0004%,$870.9
167,Frax Share-FXS,$6.20,+0.52%,$2.7m,$7.8m,+8.65%,0.03%,2.89,+0.0186%,+0.0183%,$136.7
168,Dora Factory-DORA,$2.83,-0.46%,$2.7m,$278.9k,-17.94%,0.00%,0.10,-0.0362%,-0.0766%,$8.6k
169,Mina-MINA,$0.6586,-2.04%,$2.4m,$3.1m,-3.30%,0.01%,1.27,+0.0057%,+0.0191%,$0.0
170,Tribe-TRIBE,$0.2877,+2.55%,$2.1m,$80.3k,+3.67%,0.00%,0.04,-0.2222%,-0.2497%,$2.2k
171,USD Coin-USDC,$0.9999,+0.00%,$2.1m,$1.1m,-0.44%,0.00%,0.54,+0.0000%,+0.0000%,$0.0
172,Smooth Love Potion-SLP,$0.0039,-2.67%,$1.9m,$4.1m,-5.05%,0.02%,2.11,-0.0046%,-0.0080%,$174.0
173,Siacoin-SC,$0.0040,+0.30%,$1.9m,$897.9k,-4.67%,0.00%,0.47,+0.0195%,+0.0172%,$0.0
174,PancakeSwap-CAKE,$4.07,-0.47%,$1.9m,$3.3m,-11.08%,0.01%,1.73,-0.0041%,-0.0026%,$711.5
175,Tornado Cash-TORN,$8.65,-2.70%,$1.9m,$954.4k,-8.82%,0.00%,0.51,-0.1002%,+0.0220%,$43.8
176,Convex Finance-CVX,$5.26,-0.27%,$1.7m,$4.2m,+3.64%,0.02%,2.43,+0.0359%,+0.0361%,$0.0
177,Perpetual Protocol-PERP,$0.6710,-1.48%,$1.6m,$1.6m,-1.11%,0.01%,1.01,+0.0236%,+0.0315%,$334.4
178,Shitcoin Index FTX-SHIT,"$2,486.50",-1.89%,$1.5m,$11.4m,-2.05%,0.05%,7.59,-0.0063%,-0.0071%,$0.0
179,Moonbeam-GLMR,$0.5111,-2.87%,$1.5m,$2.2m,+3.95%,0.01%,1.48,-0.0256%,-0.0251%,$0.0
180,Chia Network-XCH,$35.48,-2.39%,$1.3m,$1.1m,-2.37%,0.00%,0.86,-0.1186%,+0.1069%,$5.8k
181,Gods Unchained-GODS,$0.3540,-1.06%,$1.3m,$487.8k,-4.80%,0.00%,0.39,+0.0177%,+0.0373%,$561.2
182,Wrapped NXM-WNXM,$15.83,-1.16%,$1.2m,$455.5k,-3.50%,0.00%,0.37,-0.0287%,+0.0791%,$317.4
183,Akropolis -AKRO,$0.0036,-4.46%,$1.2m,$257.0k,-23.66%,0.00%,0.21,+0.0100%,+0.0100%,$445.4
184,Spell Token-SPELL,$0.0013,-1.19%,$1.2m,$2.6m,-0.30%,0.01%,2.16,+0.0043%,-0.0003%,$918.9
185,Conflux Network-CFX,$0.0504,-2.45%,$1.2m,$1.1m,-3.68%,0.00%,0.93,+0.0178%,+0.0294%,$43.5
186,Everdome-DOME,$0.0017,-4.05%,$1.0m,$825.4k,+0.22%,0.00%,0.80,-0.1965%,+0.3676%,$6.0k
187,DeFi FTX-DEFI,"$2,782.10",-0.59%,$981.0k,$3.4m,+0.29%,0.01%,3.48,-0.0055%,-0.0054%,$132.2
188,UMA-UMA,$2.71,-1.47%,$975.8k,$876.8k,-5.47%,0.00%,0.90,+0.0852%,-0.1485%,$0.0
189,Bancor-BNT,$0.4624,+0.27%,$953.5k,$1.7m,+1.13%,0.01%,1.76,-0.0925%,+0.0509%,$1.4k
190,Casper-CSPR,$0.0269,-2.47%,$913.8k,$546.0k,+0.29%,0.00%,0.60,+0.0583%,-0.0253%,$747.0
191,DODO-DODO,$0.1258,+0.08%,$897.9k,$1.1m,-4.05%,0.00%,1.19,+0.0060%,+0.0075%,$75.6
192,Baby Doge Coin-BABYDOGE,$0.0000,-1.96%,$855.9k,$1.4m,-1.10%,0.01%,1.67,+0.0392%,+0.0945%,$754.6
193,Green Satoshi Token-GST,$0.0362,-0.63%,$822.8k,$4.0m,-2.92%,0.02%,4.92,-0.0197%,-0.1128%,$415.9
