,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,587.50",+2.36%,$33.0b,$7.1b,+3.07%,30.22%,0.21,+0.0080%,+0.0015%,$73.2m
1,Bitcoin-BTC,"$20,089.66",+0.49%,$28.5b,$9.8b,+1.98%,41.73%,0.34,+0.0027%,+0.0027%,$26.0m
2,Ethereum Classic-ETC,$32.75,+2.24%,$1.4b,$393.4m,+1.46%,1.68%,0.27,-0.0022%,+0.0013%,$3.2m
3,EOS-EOS,$1.54,+12.10%,$1.3b,$214.6m,+25.04%,0.92%,0.16,-0.0004%,-0.0053%,$2.5m
4,Polygon-MATIC,$0.8799,+5.39%,$1.1b,$241.2m,+18.70%,1.03%,0.21,-0.0129%,-0.0246%,$2.7m
5,Solana-SOL,$31.49,+0.99%,$1.0b,$391.9m,+2.33%,1.67%,0.38,+0.0099%,+0.0111%,$1.9m
6,Tellor-TRB,$19.92,+5.16%,$925.2m,$67.4m,-2.40%,0.29%,0.07,-1.2500%,-1.0398%,$2.0m
7,Binance Coin-BNB,$277.46,+0.02%,$785.5m,$266.9m,+2.39%,1.14%,0.34,-0.0025%,+0.0021%,$619.3k
8,Cosmos-ATOM,$12.39,+6.23%,$733.5m,$125.9m,+9.57%,0.54%,0.17,-0.0074%,-0.0039%,$1.5m
9,Litecoin-LTC,$57.40,+4.83%,$649.0m,$199.7m,+10.95%,0.85%,0.31,+0.0076%,+0.0055%,$971.6k
10,Cardano-ADA,$0.4572,+2.24%,$607.5m,$275.6m,+3.44%,1.18%,0.45,+0.0045%,+0.0071%,$619.0k
11,Chiliz-CHZ,$0.2201,+6.47%,$601.8m,$106.8m,+6.27%,0.46%,0.18,+0.0092%,+0.0102%,$821.6k
12,Avalanche-AVAX,$19.20,+0.66%,$555.0m,$133.6m,+1.06%,0.57%,0.24,-0.0025%,+0.0140%,$859.5k
13,Ripple-XRP,$0.3342,+2.49%,$503.7m,$331.1m,+2.94%,1.41%,0.66,+0.0023%,+0.0071%,$768.4k
14,Optimism-OP,$1.17,+4.92%,$447.2m,$64.4m,+4.24%,0.27%,0.14,+0.0135%,+0.0137%,$656.2k
15,NEAR Protocol-NEAR,$4.29,+0.48%,$363.8m,$96.6m,-6.65%,0.41%,0.27,+0.0048%,+0.0022%,$488.7k
16,Dogecoin-DOGE,$0.0620,+2.23%,$341.0m,$122.4m,+0.78%,0.52%,0.36,+0.0101%,+0.0079%,$380.6k
17,Polkadot-DOT,$7.22,+3.31%,$325.5m,$269.8m,+4.33%,1.15%,0.83,+0.0047%,-0.0001%,$315.9k
18,Chainlink-LINK,$6.87,+4.54%,$307.5m,$104.2m,+5.65%,0.45%,0.34,+0.0051%,+0.0010%,$486.6k
19,STEPN-GMT,$0.6813,+2.39%,$287.9m,$109.9m,+3.91%,0.47%,0.38,+0.0089%,+0.0061%,$594.8k
20,Balancer-BAL,$7.57,+4.23%,$262.0m,$25.1m,+38.55%,0.11%,0.10,+0.0456%,-0.0336%,$665.4k
21,Terra-LUNA,$1.99,+7.33%,$252.0m,$8.7m,+28.26%,0.04%,0.03,+0.0150%,+0.0104%,$1.5m
22,Curve DAO Token-CRV,$1.14,+3.39%,$247.2m,$60.6m,-1.17%,0.26%,0.25,+0.0054%,+0.0043%,$545.9k
23,Filecoin-FIL,$5.76,+0.50%,$236.1m,$100.4m,+1.74%,0.43%,0.43,+0.0062%,+0.0043%,$241.0k
24,1000SHIB-1000SHIB,$0.0122,+0.64%,$223.7m,$37.5m,-2.96%,0.16%,0.17,+0.0001%,+0.0100%,$318.1k
25,Stargate Finance-STG,$0.6728,+9.50%,$223.1m,$20.8m,+10.58%,0.09%,0.09,-0.1599%,-0.1991%,$482.6k
26,FOOTBALL-FOOTBALL,"$1,196.19",+5.08%,$212.7m,$7.8m,+31.66%,0.03%,0.04,+0.7500%,+0.1742%,$641.3k
27,ApeCoin-APE,$4.77,+1.24%,$201.0m,$66.1m,+0.54%,0.28%,0.33,+0.0023%,-0.0027%,$312.1k
28,The Sandbox-SAND,$0.9405,+0.99%,$173.1m,$77.5m,+1.19%,0.33%,0.45,+0.0023%,-0.0027%,$388.1k
29,Bitcoin Cash-BCH,$117.24,+2.42%,$171.3m,$169.2m,+2.51%,0.72%,0.99,-0.0076%,-0.0067%,$267.3k
30,Synthetix Network Token-SNX,$3.02,-1.53%,$147.2m,$39.4m,-7.14%,0.17%,0.27,-0.0282%,-0.0214%,$194.3k
