,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
102,Project Galaxy-GAL,$2.47,-2.41%,$17.8m,$11.4m,-0.05%,0.05%,0.64,-0.0030%,-0.0020%,$22.2k
103,Bella Protocol-BEL,$0.6656,-2.13%,$17.3m,$3.7m,-3.95%,0.02%,0.22,-0.0155%,-0.0174%,$23.3k
104,Storj-STORJ,$0.5369,-1.89%,$17.3m,$11.2m,-1.23%,0.05%,0.65,+0.0055%,-0.0013%,$16.9k
105,Ren-REN,$0.1204,-1.83%,$17.1m,$7.4m,-4.11%,0.03%,0.43,-0.0008%,-0.0018%,$10.1k
106,Mask Network-MASK,$1.30,-1.71%,$16.8m,$6.2m,-7.74%,0.03%,0.37,+0.0198%,+0.0077%,$47.7k
107,Bitcoin SV-BSV,$52.74,-0.30%,$16.7m,$32.3m,-1.09%,0.14%,1.93,+0.0204%,+0.0063%,$5.3k
108,Ocean Protocol-OCEAN,$0.1602,-4.82%,$16.6m,$3.7m,-13.21%,0.02%,0.22,+0.0060%,+0.0100%,$48.4k
109,Celo-CELO,$0.8312,-1.78%,$16.5m,$8.9m,-2.24%,0.04%,0.54,-0.0010%,+0.0107%,$7.1k
110,Internet Computer-ICP,$6.26,-1.08%,$15.6m,$12.9m,-0.82%,0.06%,0.83,+0.0043%,-0.0073%,$10.7k
111,Qtum-QTUM,$3.13,-2.07%,$15.5m,$14.8m,-3.77%,0.06%,0.96,+0.0022%,-0.0084%,$4.6k
112,Iota-IOTA,$0.2790,-1.49%,$15.4m,$10.3m,-3.74%,0.04%,0.67,+0.0006%,-0.0051%,$11.1k
113,Band Protocol-BAND,$1.30,+0.38%,$15.0m,$5.4m,+6.34%,0.02%,0.36,+0.0065%,-0.0068%,$29.5k
114,Horizen-ZEN,$15.42,-3.20%,$14.8m,$6.4m,+0.10%,0.03%,0.43,+0.0072%,-0.0129%,$16.1k
115,Aragon-ANT,$1.77,+1.69%,$14.8m,$5.6m,+1.69%,0.02%,0.38,-0.0089%,-0.0152%,$31.5k
116,Ravencoin-RVN,$0.0283,-2.02%,$14.5m,$5.4m,-0.73%,0.02%,0.37,-0.0080%,+0.0170%,$11.3k
117,Gitcoin-GTC,$2.18,-3.31%,$14.4m,$3.8m,-5.93%,0.02%,0.27,+0.0092%,+0.0100%,$20.6k
118,Basic Attention Token-BAT,$0.3349,-1.62%,$14.3m,$10.7m,-2.67%,0.05%,0.75,-0.0076%,+0.0130%,$13.3k
119,Coti-COTI,$0.0936,+1.10%,$14.2m,$4.2m,+7.13%,0.02%,0.30,-0.0020%,-0.0352%,$41.6k
120,Origin Protocol-OGN,$0.1677,-2.23%,$13.8m,$7.0m,-2.09%,0.03%,0.51,+0.0100%,+0.0100%,$1.1k
121,Holo-HOT,$0.0020,-1.66%,$13.6m,$5.6m,-2.99%,0.02%,0.41,-0.0239%,-0.0113%,$28.2k
122,IOST-IOST,$0.0128,-2.12%,$13.4m,$12.1m,-0.98%,0.05%,0.90,-0.0010%,-0.0034%,$19.4k
123,Linear-LINA,$0.0080,-1.46%,$13.1m,$4.7m,-0.92%,0.02%,0.36,+0.0050%,-0.0033%,$42.2k
124,Raydium-RAY,$0.6364,-2.82%,$12.8m,$7.7m,-3.04%,0.03%,0.60,-0.0026%,-0.0057%,$10.4k
125,LooksRare-LOOKS,$0.2743,-4.62%,$12.8m,$14.2m,-6.85%,0.06%,1.11,-0.0007%,-0.0003%,$53.4k
126,Wootrade-WOO,$0.1501,-1.12%,$12.3m,$4.6m,+1.80%,0.02%,0.37,+0.0100%,+0.0100%,$9.8k
127,Metal-MTL,$1.19,-0.42%,$12.2m,$6.1m,-1.04%,0.03%,0.50,-0.0054%,-0.0093%,$2.8k
128,Reef-REEF,$0.0038,+0.42%,$11.8m,$4.5m,+6.67%,0.02%,0.38,-0.0002%,-0.0017%,$15.4k
129,Binance BTCDOM Index-BTCDOM,"$1,200.40",+0.20%,$11.6m,$9.6m,-5.95%,0.04%,0.82,+0.0420%,+0.0683%,$34.9k
130,IoTeX-IOTX,$0.0351,+5.26%,$10.9m,$6.5m,-2.07%,0.03%,0.60,+0.0016%,-0.0062%,$11.8k
131,Dent-DENT,$0.0009,-1.28%,$10.8m,$5.4m,-1.96%,0.02%,0.50,+0.0056%,+0.0022%,$38.9k
132,StormX-STMX,$0.0078,+0.29%,$10.7m,$3.5m,-7.69%,0.02%,0.32,-0.0015%,-0.0005%,$15.2k
133,0x-ZRX,$0.2909,-1.78%,$10.7m,$8.3m,+1.18%,0.04%,0.78,-0.0178%,-0.0153%,$2.1k
134,NKN-NKN,$0.0988,-0.78%,$10.6m,$3.5m,+1.85%,0.01%,0.33,+0.0039%,+0.0100%,$6.4k
135,Step App-FITFI,$0.0769,-0.49%,$10.4m,$2.5m,+5.62%,0.01%,0.24,-0.0001%,+0.0235%,$30.3k
136,API3-API3,$1.78,-1.49%,$10.3m,$4.4m,-8.93%,0.02%,0.43,+0.0117%,+0.0088%,$3.1k
137,Civic-CVC,$0.1405,-1.89%,$9.8m,$6.9m,-5.95%,0.03%,0.71,-0.0084%,-0.0158%,$28.4k
138,Automata Network-ATA,$0.1518,-5.19%,$9.7m,$2.8m,+19.06%,0.01%,0.28,+0.0100%,-0.0246%,$41.6k
139,Mines of Dalarnia-DAR,$0.2451,-1.16%,$9.4m,$2.9m,+4.07%,0.01%,0.31,+0.0048%,+0.0100%,$23.2k
140,Celer Network-CELR,$0.0172,-4.50%,$9.3m,$4.6m,-3.90%,0.02%,0.50,+0.0086%,+0.0063%,$3.8k
141,Alpha Finance Lab-ALPHA,$0.1208,-1.75%,$9.2m,$4.7m,-3.00%,0.02%,0.51,+0.0044%,-0.0072%,$13.1k
142,Cartesi-CTSI,$0.1380,-1.96%,$9.1m,$2.8m,+0.14%,0.01%,0.31,-0.0054%,-0.0006%,$25.0k
143,SKALE Network-SKL,$0.0482,-1.41%,$9.0m,$5.7m,-1.25%,0.02%,0.64,+0.0060%,+0.0051%,$19.6k
144,Tether-USDT,$1.00,+0.01%,$8.6m,$291.8m,+25.63%,1.27%,33.85,+0.0002%,+0.0000%,$0.0
145,Icon-ICX,$0.2672,-1.82%,$8.5m,$3.7m,-6.26%,0.02%,0.44,+0.0064%,+0.0062%,$481.9
146,Livepeer-LPT,$10.08,-0.56%,$8.3m,$6.4m,-1.89%,0.03%,0.77,+0.0048%,-0.0024%,$2.5k
147,TomoChain-TOMO,$0.4785,-4.61%,$7.8m,$3.5m,+10.42%,0.02%,0.45,+0.0022%,-0.0059%,$13.5k
148,Dusk Network-DUSK,$0.1344,-2.66%,$7.0m,$3.4m,-11.16%,0.01%,0.49,+0.0100%,+0.0033%,$15.3k
149,Badger DAO-BADGER,$4.87,+1.29%,$6.5m,$2.6m,+3.31%,0.01%,0.40,-0.0116%,+0.0088%,$430.4
150,DigiByte-DGB,$0.0104,-0.84%,$6.2m,$3.8m,+2.09%,0.02%,0.61,-0.0228%,-0.0432%,$6.9k
151,ARPA Chain-ARPA,$0.0351,-0.63%,$6.2m,$3.1m,-1.99%,0.01%,0.51,+0.0033%,+0.0068%,$1.6k
152,DeFi Binance-DEFI,$747.80,-1.95%,$5.7m,$1.7m,-17.24%,0.01%,0.30,-0.1118%,-0.0873%,$7.0k
153,Tornado Cash-TORN,$8.84,+1.38%,$5.3m,$1.2m,+24.04%,0.01%,0.22,+0.0221%,+0.0374%,$5.5k
154,Klaytn-KLAY,$0.2310,-0.89%,$5.1m,$4.6m,-3.05%,0.02%,0.91,+0.0008%,+0.0010%,$262.5
155,Yield Guild Games-YGG,$0.4743,-2.97%,$4.8m,$4.3m,-3.11%,0.02%,0.88,+0.0068%,-0.0028%,$1.6k
156,Injective Protocol-INJ,$1.54,-0.18%,$4.5m,$1.9m,-4.82%,0.01%,0.42,+0.0100%,+0.0100%,$725.9
157,Crypto.com Coin-CRO,$0.1185,-3.16%,$4.4m,$12.0m,-2.23%,0.05%,2.75,-0.0037%,+0.0008%,$974.2
158,Altcoin Index FTX-ALT,"$1,894.80",-1.10%,$4.3m,$13.4m,-3.09%,0.06%,3.08,-0.0026%,-0.0022%,$0.0
159,Gods Unchained-GODS,$0.3443,+8.64%,$4.3m,$479.9k,+37.56%,0.00%,0.11,+0.0084%,+0.0339%,$27.2k
160,Anchor Protocol-ANC,$0.0880,-8.35%,$4.1m,$1.1m,-18.66%,0.00%,0.26,-0.0136%,-0.0126%,$41.4k
161,APENFT-NFT,$0.0000,-2.17%,$4.0m,$396.2k,-16.63%,0.00%,0.10,-0.0074%,+0.0043%,$1.2k
162,Adventure Gold-AGLD,$0.3627,+4.09%,$3.6m,$1.3m,+19.21%,0.01%,0.36,-0.0010%,-0.0028%,$2.4
163,Wrapped NXM-WNXM,$16.04,+0.34%,$3.4m,$526.2k,-0.63%,0.00%,0.15,+0.0153%,+0.0138%,$63.4
164,UMA-UMA,$2.75,+0.77%,$3.2m,$875.4k,-1.67%,0.00%,0.27,-0.2531%,+0.2668%,$49.6
165,DODO-DODO,$0.1238,-2.49%,$3.0m,$1.9m,-5.52%,0.01%,0.62,-0.0130%,-0.0136%,$182.6
166,JUST-JST,$0.0272,-1.58%,$2.8m,$1.6m,-0.29%,0.01%,0.59,-0.0027%,+0.0032%,$0.0
167,Render Token-RNDR,$0.5155,-1.94%,$2.7m,$3.1m,-2.77%,0.01%,1.15,+0.0079%,+0.0075%,$680.0
168,Quant-QNT,$92.51,-2.89%,$2.7m,$57.2k,+5.92%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
169,Moonbeam-GLMR,$0.5236,-0.66%,$2.6m,$2.0m,-1.83%,0.01%,0.75,-0.0010%,-0.0007%,$1.7k
170,Dora Factory-DORA,$2.65,+0.58%,$2.6m,$290.8k,-0.45%,0.00%,0.11,-0.0486%,-0.0386%,$2.1k
171,Siacoin-SC,$0.0040,-1.26%,$2.5m,$913.9k,-4.69%,0.00%,0.36,-0.0270%,-0.0485%,$126.3
172,Smooth Love Potion-SLP,$0.0039,+0.24%,$2.5m,$4.2m,+3.35%,0.02%,1.71,+0.0021%,+0.0141%,$1.7k
173,Everdome-DOME,$0.0018,-10.71%,$2.2m,$711.5k,-9.76%,0.00%,0.32,+0.1468%,+0.0016%,$13.1k
174,Mina-MINA,$0.6544,-1.99%,$2.2m,$2.9m,-2.11%,0.01%,1.29,-0.0015%,+0.0205%,$30.9
175,Frax Share-FXS,$6.18,+3.26%,$2.2m,$6.9m,+2.95%,0.03%,3.18,-0.0093%,-0.0111%,$502.9
176,Spell Token-SPELL,$0.0013,-0.66%,$2.2m,$2.7m,-0.61%,0.01%,1.23,+0.0036%,+0.0041%,$1.6k
177,Perpetual Protocol-PERP,$0.6757,-1.78%,$2.1m,$1.6m,-0.53%,0.01%,0.76,-0.0136%,+0.0047%,$0.0
178,OKB-OKB,$15.55,+0.42%,$2.1m,$4.5m,+0.86%,0.02%,2.09,+0.0029%,+0.0029%,$5.9k
179,Huobi Token-HT,$4.86,+2.49%,$2.0m,$4.9m,-2.18%,0.02%,2.50,+0.0084%,+0.0077%,$0.0
180,Convex Finance-CVX,$5.28,-1.77%,$2.0m,$4.1m,-2.12%,0.02%,2.10,-0.1370%,-0.1368%,$183.2
181,Chain-XCN,$0.0757,-0.67%,$1.9m,$998.8k,+6.05%,0.00%,0.51,-0.5990%,-0.5826%,$0.0
182,Tribe-TRIBE,$0.2679,-1.99%,$1.9m,$95.4k,+11.08%,0.00%,0.05,+0.0100%,+0.0100%,$0.0
183,Boba Network-BOBA,$0.3180,+0.14%,$1.6m,$770.2k,+0.30%,0.00%,0.47,+0.0061%,+0.0069%,$2.1k
184,DeFi FTX-DEFI,"$2,781.70",-1.45%,$1.6m,$3.4m,-1.38%,0.01%,2.13,-0.0037%,-0.0040%,$576.8
185,Akropolis -AKRO,$0.0036,-0.93%,$1.6m,$293.8k,-7.92%,0.00%,0.19,+0.0100%,+0.0100%,$0.0
186,Bancor-BNT,$0.4574,-1.85%,$1.6m,$1.6m,-5.65%,0.01%,1.05,+0.0674%,-0.1494%,$961.9
187,Casper-CSPR,$0.0276,-1.07%,$1.4m,$532.6k,+16.23%,0.00%,0.38,+0.0547%,+0.0770%,$877.8
188,Chia Network-XCH,$36.11,-0.61%,$1.3m,$1.1m,+2.88%,0.00%,0.82,+0.2352%,-0.2388%,$767.7
189,Shitcoin Index FTX-SHIT,"$2,510.30",-1.71%,$1.3m,$11.7m,-0.76%,0.05%,9.05,+0.0000%,-0.0030%,$0.0
190,Conflux Network-CFX,$0.0506,-1.18%,$1.3m,$1.1m,-2.20%,0.00%,0.83,+0.0165%,+0.0428%,$0.5
191,Alchemy Pay-ACH,$0.0129,-0.79%,$1.2m,$347.5k,-3.64%,0.00%,0.28,+0.0100%,+0.0100%,$297.8
192,Prometeus-PROM,$6.03,+6.55%,$1.1m,$633.5k,+14.18%,0.00%,0.56,-0.0957%,-0.0260%,$8.2k
193,Biconomy-BICO,$0.5086,+1.40%,$1.1m,$984.6k,+2.88%,0.00%,0.87,-0.0009%,-0.0099%,$107.7
