,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
48,Waves-WAVES,$4.39,+2.33%,$70.9m,$49.3m,+2.64%,0.21%,0.69,+0.0064%,-0.0027%,$57.8k
49,Ocean Protocol-OCEAN,$0.1842,+8.99%,$70.3m,$7.2m,+53.62%,0.03%,0.10,+0.0100%,+0.0100%,$213.6k
50,Algorand-ALGO,$0.2971,+2.90%,$70.0m,$28.8m,+1.81%,0.12%,0.41,+0.0017%,+0.0082%,$22.2k
51,Monero-XMR,$149.89,+4.06%,$66.3m,$40.4m,+0.12%,0.17%,0.61,+0.0005%,-0.0038%,$113.5k
52,Project Galaxy-GAL,$2.53,+6.63%,$65.5m,$13.4m,-6.72%,0.06%,0.20,-0.0106%,-0.0137%,$88.8k
53,Flow (Dapper labs)-FLOW,$1.93,+7.89%,$62.1m,$26.2m,+14.17%,0.11%,0.42,+0.0032%,+0.0022%,$73.7k
54,CertiK-CTK,$1.02,+0.06%,$58.2m,$9.6m,-16.19%,0.04%,0.17,+0.0002%,-0.0089%,$146.6k
55,THORChain-RUNE,$1.84,+4.27%,$55.8m,$21.1m,+1.57%,0.09%,0.38,+0.0052%,+0.0052%,$34.6k
56,THETA-THETA,$1.11,+3.07%,$55.0m,$21.8m,-2.89%,0.09%,0.40,+0.0082%,+0.0027%,$36.3k
57,ZCash-ZEC,$59.54,+3.58%,$51.2m,$20.5m,+3.25%,0.09%,0.40,+0.0115%,-0.0018%,$54.7k
58,Stellar Lumens-XLM,$0.1022,+2.51%,$50.5m,$37.6m,+5.19%,0.16%,0.75,+0.0006%,-0.0028%,$46.9k
59,Compound-COMP,$49.63,+9.60%,$49.2m,$25.4m,+24.00%,0.11%,0.52,-0.0405%,-0.0343%,$71.0k
60,Metal-MTL,$1.18,+8.44%,$48.5m,$6.9m,+29.74%,0.03%,0.14,-0.0368%,-0.0342%,$63.5k
61,Mask Network-MASK,$1.36,+8.00%,$47.3m,$7.7m,+15.99%,0.03%,0.16,-0.0063%,+0.0136%,$54.3k
62,BakeryToken-BAKE,$0.2692,+15.47%,$45.4m,$5.5m,+61.30%,0.02%,0.12,-0.0207%,-0.0280%,$100.1k
63,Spell Token-SPELL,$0.0014,+9.09%,$42.6m,$7.5m,+57.09%,0.03%,0.18,+0.0059%,+0.0064%,$97.9k
64,Lido DAO Token-LDO,$1.91,+4.88%,$42.4m,$18.4m,+4.07%,0.08%,0.44,+0.0051%,+0.0048%,$153.1k
65,Celsius-CEL,$1.32,+0.67%,$40.4m,$24.2m,+5.59%,0.10%,0.60,-0.3435%,-0.3481%,$106.1k
66,FTX Token-FTT,$25.94,+2.98%,$39.9m,$67.8m,+4.26%,0.29%,1.70,-0.0074%,-0.0162%,$124.0k
67,SHIBA INU-SHIB,$0.0000,+0.74%,$39.6m,$20.0m,+5.18%,0.09%,0.51,+0.0099%,+0.0053%,$116.6k
68,Enjin Coin-ENJ,$0.5176,+6.14%,$38.6m,$14.2m,+2.58%,0.06%,0.37,+0.0055%,+0.0013%,$235.8k
69,API3-API3,$1.77,+0.07%,$38.3m,$5.6m,-12.14%,0.02%,0.15,-0.0207%,-0.0384%,$45.7k
70,1inch-1INCH,$0.6293,+2.42%,$38.0m,$20.3m,+2.46%,0.09%,0.53,+0.0120%,-0.0069%,$49.1k
71,Serum-SRM,$0.7949,+6.34%,$37.2m,$24.8m,+4.69%,0.11%,0.67,-0.0061%,-0.0139%,$24.8k
72,Elrond-EGLD,$51.20,+4.25%,$36.6m,$15.0m,-5.16%,0.06%,0.41,+0.0025%,+0.0024%,$29.0k
73,Jasmy-JASMY,$0.0088,+2.58%,$34.9m,$11.4m,-1.32%,0.05%,0.33,+0.0068%,+0.0069%,$11.9k
74,Tezos-XTZ,$1.51,+6.07%,$34.7m,$28.0m,+6.55%,0.12%,0.81,-0.0199%,-0.0222%,$38.2k
75,VeChain-VET,$0.0238,+2.78%,$34.0m,$15.9m,+1.08%,0.07%,0.47,+0.0079%,+0.0074%,$15.3k
76,Zilliqa-ZIL,$0.0346,+2.53%,$33.6m,$22.2m,+3.92%,0.09%,0.66,+0.0058%,+0.0046%,$5.6k
77,Harmony-ONE,$0.0199,+4.56%,$33.4m,$14.3m,-4.02%,0.06%,0.43,+0.0023%,+0.0018%,$63.3k
78,BinaryX-BNX,$139.84,+2.02%,$32.5m,$30.0m,+1.41%,0.13%,0.92,+0.0095%,+0.0062%,$87.4k
79,The Graph-GRT,$0.1029,+2.49%,$32.3m,$21.2m,-1.41%,0.09%,0.66,+0.0059%,+0.0051%,$49.5k
80,OmiseGO-OMG,$1.79,+2.82%,$31.5m,$12.4m,+8.74%,0.05%,0.40,-0.0008%,+0.0050%,$38.3k
81,Dent-DENT,$0.0010,+11.70%,$31.2m,$6.1m,+12.59%,0.03%,0.20,+0.0001%,-0.0011%,$103.7k
82,NEM-XEM,$0.0430,+2.99%,$30.5m,$8.3m,-5.51%,0.04%,0.27,+0.0166%,-0.0136%,$5.9k
83,Flamingo-FLM,$0.1111,+3.57%,$30.1m,$18.1m,+4.54%,0.08%,0.60,-0.0595%,-0.0686%,$8.0k
84,Audius-AUDIO,$0.2809,+5.46%,$29.9m,$7.3m,-0.03%,0.03%,0.24,-0.0013%,-0.0013%,$29.8k
85,Gitcoin-GTC,$2.25,+3.14%,$29.8m,$4.5m,+24.48%,0.02%,0.15,+0.0100%,+0.0100%,$84.4k
86,Oasis Network-ROSE,$0.0598,+2.86%,$29.5m,$11.7m,-5.36%,0.05%,0.40,+0.0082%,+0.0081%,$18.2k
87,FOOTBALL-FOOTBALL,"$1,106.17",-0.11%,$29.4m,$6.4m,+28.49%,0.03%,0.22,+0.3342%,+0.2325%,$23.2k
88,Aragon-ANT,$1.80,-7.05%,$29.1m,$7.1m,-5.64%,0.03%,0.24,+0.0078%,-0.0155%,$66.1k
89,Chromia-CHR,$0.1774,+3.90%,$28.5m,$9.2m,+4.93%,0.04%,0.32,+0.0042%,+0.0063%,$50.7k
90,Dash-DASH,$44.76,+3.26%,$27.4m,$13.8m,+2.04%,0.06%,0.50,+0.0037%,+0.0012%,$12.7k
91,ARPA Chain-ARPA,$0.0379,-1.66%,$27.2m,$4.5m,-5.89%,0.02%,0.16,+0.0100%,+0.0100%,$28.8k
92,LUNA2-LUNA2,n/a,n/a,$27.1m,$3.4m,+19.43%,0.01%,0.13,+0.0100%,+0.0100%,$291.3k
93,Kusama-KSM,$49.00,+5.24%,$27.1m,$15.5m,+1.85%,0.07%,0.57,-0.0115%,+0.0069%,$62.3k
94,Maker-MKR,$735.17,+2.75%,$27.1m,$15.9m,+2.22%,0.07%,0.59,-0.0078%,-0.0030%,$38.3k
95,NEO-NEO,$8.86,+3.45%,$26.9m,$12.8m,+2.73%,0.05%,0.48,+0.0020%,-0.0178%,$1.9k
96,Loopring-LRC,$0.3391,+2.24%,$26.6m,$13.0m,+1.68%,0.06%,0.49,+0.0020%,-0.0022%,$20.0k
97,Anchor Protocol-ANC,$0.1195,+37.13%,$26.6m,$1.8m,+132.56%,0.01%,0.07,+0.0017%,-0.0028%,$99.9k
98,Immutable X-IMX,$0.8180,+3.76%,$26.5m,$8.8m,-3.74%,0.04%,0.33,+0.0072%,+0.0094%,$38.6k
99,BitDAO-BIT,$0.6228,+1.60%,$25.9m,$24.9m,-0.26%,0.11%,0.96,+0.0059%,+0.0066%,$35.0k
100,Ankr-ANKR,$0.0342,+3.11%,$24.5m,$13.4m,+0.56%,0.06%,0.54,+0.0100%,+0.0100%,$19.1k
101,MyNeighborAlice-ALICE,$2.06,+5.51%,$24.0m,$10.3m,+0.96%,0.04%,0.43,+0.0076%,+0.0077%,$26.1k
102,Litentry-LIT,$0.6795,+2.26%,$23.6m,$4.6m,+0.63%,0.02%,0.20,+0.0100%,+0.0100%,$6.2k
103,Reserve Rights-RSR,$0.0059,+1.85%,$22.6m,$12.8m,+0.99%,0.05%,0.57,-0.0019%,-0.0036%,$14.3k
104,Bluzelle-BLZ,$0.0855,+1.36%,$22.5m,$5.7m,-1.46%,0.02%,0.25,+0.0100%,+0.0100%,$40.7k
105,Origin Protocol-OGN,$0.1691,+3.77%,$22.4m,$6.8m,-0.72%,0.03%,0.30,+0.0100%,+0.0100%,$16.8k
106,Bitcoin SV-BSV,$53.35,+6.82%,$21.3m,$33.4m,+6.15%,0.14%,1.57,-0.0095%,+0.0012%,$0.0
107,Kava-KAVA,$1.59,+3.49%,$20.6m,$10.9m,+8.96%,0.05%,0.53,+0.0040%,-0.0084%,$10.4k
108,Band Protocol-BAND,$1.29,+4.76%,$20.6m,$5.3m,+4.51%,0.02%,0.26,-0.0121%,-0.0094%,$12.5k
109,Coin98-C98,$0.3972,+0.46%,$20.5m,$12.6m,+3.61%,0.05%,0.61,+0.0052%,+0.0014%,$2.0k
110,Storj-STORJ,$0.5164,+3.88%,$19.8m,$10.4m,+2.55%,0.04%,0.52,+0.0027%,+0.0029%,$13.9k
111,Qtum-QTUM,$3.07,+2.58%,$18.8m,$15.1m,+1.36%,0.06%,0.80,-0.0010%,-0.0066%,$8.2k
112,1000XEC-1000XEC,$0.0414,+4.20%,$18.6m,$4.8m,+5.94%,0.02%,0.26,+0.0006%,-0.0027%,$23.6k
113,Swipe-SXP,$0.3588,+2.85%,$18.2m,$7.7m,+2.69%,0.03%,0.42,+0.0063%,+0.0078%,$15.2k
114,Raydium-RAY,$0.6127,-0.07%,$18.2m,$7.5m,+1.51%,0.03%,0.42,+0.0053%,+0.0062%,$7.8k
115,Coti-COTI,$0.0957,+5.87%,$17.8m,$5.1m,+18.13%,0.02%,0.29,+0.0458%,+0.0461%,$45.6k
116,Iota-IOTA,$0.2731,+3.80%,$17.7m,$9.7m,+0.99%,0.04%,0.55,+0.0137%,+0.0049%,$32.5k
117,Horizen-ZEN,$15.02,+3.88%,$17.3m,$6.2m,-4.69%,0.03%,0.36,-0.0093%,+0.0407%,$24.0k
118,Bella Protocol-BEL,$0.6474,+3.33%,$17.2m,$3.2m,-3.61%,0.01%,0.19,+0.0063%,+0.0059%,$9.1k
119,Hedera-HBAR,$0.0609,+3.49%,$17.1m,$7.5m,-1.13%,0.03%,0.44,+0.0081%,+0.0078%,$7.9k
120,Alpha Finance Lab-ALPHA,$0.1181,+6.69%,$17.0m,$5.4m,-4.58%,0.02%,0.32,+0.0023%,+0.0068%,$32.1k
121,DFI.Money-YFII,$952.20,+1.17%,$16.5m,$18.6m,+1.60%,0.08%,1.13,-0.1352%,-0.1830%,$15.1k
122,Holo-HOT,$0.0020,+2.81%,$15.8m,$4.8m,-3.15%,0.02%,0.30,+0.0046%,+0.0043%,$24.4k
123,Ren-REN,$0.1200,+3.85%,$15.8m,$8.0m,+2.57%,0.03%,0.50,-0.0044%,-0.0026%,$60.1k
124,Celo-CELO,$0.8158,+1.53%,$15.0m,$8.7m,+1.70%,0.04%,0.58,+0.0050%,+0.0091%,$905.9
125,Celer Network-CELR,$0.0173,+6.02%,$14.5m,$4.7m,-1.09%,0.02%,0.32,+0.0100%,+0.0100%,$13.0k
126,Cartesi-CTSI,$0.1431,+7.10%,$14.5m,$3.6m,+4.03%,0.02%,0.25,+0.0068%,+0.0100%,$7.5k
127,Linear-LINA,$0.0080,+4.78%,$14.5m,$4.4m,-2.52%,0.02%,0.30,+0.0069%,+0.0078%,$13.4k
128,Binance BTCDOM Index-BTCDOM,"$1,132.60",-3.06%,$14.4m,$11.1m,-4.16%,0.05%,0.77,+0.0153%,+0.0379%,$43.9k
129,Ontology-ONT,$0.2308,+4.02%,$14.3m,$8.1m,+6.32%,0.03%,0.57,-0.0107%,-0.0193%,$2.8k
130,0x-ZRX,$0.2861,+5.79%,$14.2m,$8.1m,+8.41%,0.03%,0.57,-0.0165%,-0.0030%,$19.7k
131,Internet Computer-ICP,$6.42,+3.10%,$14.2m,$13.6m,+6.26%,0.06%,0.96,+0.0077%,+0.0009%,$22.4k
132,Injective Protocol-INJ,$1.54,+1.51%,$14.2m,$2.3m,-3.42%,0.01%,0.16,+0.0100%,+0.0100%,$15.3k
133,Adventure Gold-AGLD,$0.4134,-5.51%,$13.9m,$2.5m,-27.81%,0.01%,0.18,-0.0158%,+0.0072%,$42.3k
134,Basic Attention Token-BAT,$0.3233,+2.53%,$13.6m,$10.7m,+0.13%,0.05%,0.79,+0.0031%,+0.0011%,$39.5k
135,IOST-IOST,$0.0126,+3.12%,$12.9m,$11.0m,+1.31%,0.05%,0.85,+0.0026%,-0.0035%,$8.8k
136,Civic-CVC,$0.1362,+4.46%,$12.7m,$6.6m,-0.45%,0.03%,0.52,-0.0023%,-0.0054%,$15.6k
137,NKN-NKN,$0.0978,+3.92%,$12.3m,$3.3m,+5.82%,0.01%,0.27,-0.0137%,-0.0096%,$10.5k
138,Arweave-AR,$9.75,+2.26%,$12.3m,$11.5m,+2.00%,0.05%,0.93,+0.0073%,+0.0073%,$6.7k
139,Wootrade-WOO,$0.1514,+0.67%,$11.9m,$4.1m,+3.92%,0.02%,0.35,+0.0100%,+0.0100%,$7.9k
140,Reef-REEF,$0.0036,+3.67%,$11.7m,$5.0m,+11.26%,0.02%,0.43,-0.0002%,+0.0008%,$7.3k
141,Icon-ICX,$0.2619,+4.30%,$10.8m,$3.8m,-0.81%,0.02%,0.35,-0.0190%,-0.0165%,$3.7k
142,Livepeer-LPT,$10.11,+6.04%,$10.2m,$7.0m,+8.58%,0.03%,0.68,+0.0039%,+0.0018%,$2.3k
143,Tether-USDT,$1.0000,+0.00%,$9.9m,$283.9m,+25.90%,1.21%,28.65,-0.0006%,-0.0005%,$0.0
144,SKALE Network-SKL,$0.0471,+1.67%,$9.8m,$5.4m,-3.38%,0.02%,0.55,+0.0065%,+0.0025%,$7.8k
145,APENFT-NFT,$0.0000,+0.41%,$9.7m,$433.0k,+7.88%,0.00%,0.04,+0.1096%,-0.0805%,$722.2
146,Yield Guild Games-YGG,$0.4710,+2.10%,$8.9m,$4.1m,+1.67%,0.02%,0.46,-0.0099%,-0.0028%,$25.6k
147,Dusk Network-DUSK,$0.1294,+0.09%,$8.9m,$3.6m,-3.74%,0.02%,0.40,-0.0054%,-0.0121%,$19.7k
148,LooksRare-LOOKS,$0.2615,+0.96%,$8.9m,$12.6m,+1.68%,0.05%,1.42,-0.0014%,-0.0159%,$5.0k
149,TomoChain-TOMO,$0.4802,+3.49%,$8.5m,$3.1m,-0.36%,0.01%,0.37,+0.0058%,+0.0046%,$6.3k
150,StormX-STMX,$0.0076,+3.94%,$8.4m,$3.4m,+5.03%,0.01%,0.41,-0.0006%,-0.0035%,$3.0k
151,Automata Network-ATA,$0.1525,+3.46%,$8.3m,$2.3m,-1.09%,0.01%,0.28,+0.0100%,+0.0100%,$3.0k
152,SafePal-SFP,$0.3717,+3.47%,$7.6m,$4.5m,-2.52%,0.02%,0.59,+0.0075%,+0.0075%,$6.9k
153,Altcoin Index FTX-ALT,"$1,925.60",+5.29%,$7.5m,$14.5m,+8.15%,0.06%,1.92,+0.0004%,+0.0009%,$443.9
154,OKB-OKB,$13.83,-3.30%,$7.5m,$4.4m,+1.73%,0.02%,0.58,+0.0030%,+0.0029%,$308.2
155,Klaytn-KLAY,$0.2180,+2.31%,$7.2m,$4.6m,-0.11%,0.02%,0.64,-0.0051%,-0.0083%,$820.6
156,IoTeX-IOTX,$0.0353,+0.92%,$6.8m,$5.8m,-0.07%,0.02%,0.85,+0.0085%,+0.0100%,$4.1k
157,Mines of Dalarnia-DAR,$0.2369,+3.61%,$6.7m,$2.7m,-3.09%,0.01%,0.41,+0.0100%,+0.0100%,$388.2
158,Convex Finance-CVX,$5.40,+3.47%,$6.1m,$4.1m,-5.62%,0.02%,0.67,+0.0018%,+0.0020%,$2.9k
159,Step App-FITFI,$0.0658,+0.23%,$5.4m,$2.3m,-8.32%,0.01%,0.42,-0.0066%,+0.0193%,$20.9k
160,DeFi Binance-DEFI,$738.90,+5.27%,$5.2m,$1.8m,+10.57%,0.01%,0.36,-0.0061%,-0.0109%,$3.0k
161,Badger DAO-BADGER,$5.10,+4.70%,$4.9m,$2.6m,+7.19%,0.01%,0.53,-0.0111%,+0.0208%,$584.0
162,Crypto.com Coin-CRO,$0.1128,+2.47%,$4.4m,$11.5m,+2.37%,0.05%,2.62,-0.0175%,-0.0483%,$2.8k
163,DigiByte-DGB,$0.0099,+3.34%,$4.3m,$3.4m,+0.65%,0.01%,0.80,+0.0032%,-0.0343%,$3.7k
164,Frax Share-FXS,$6.37,+6.77%,$4.2m,$7.9m,+13.04%,0.03%,1.90,+0.0169%,+0.0172%,$981.2
165,JUST-JST,$0.0260,+3.29%,$3.9m,$1.6m,+1.54%,0.01%,0.42,-0.0216%,+0.0027%,$0.0
166,Perpetual Protocol-PERP,$0.6849,+7.31%,$3.6m,$1.7m,+6.90%,0.01%,0.48,-0.0956%,+0.0211%,$1.3k
167,Render Token-RNDR,$0.4976,+3.30%,$3.5m,$2.4m,-2.92%,0.01%,0.69,-0.0501%,-0.0795%,$4.4k
168,Quant-QNT,$97.60,+8.50%,$2.9m,$53.4k,-0.88%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
169,NYM-NYM,$0.3200,+6.97%,$2.9m,$753.9k,+29.05%,0.00%,0.26,+0.0284%,+0.0097%,$3.6k
170,Bancor-BNT,$0.4659,+2.96%,$2.9m,$1.9m,+11.28%,0.01%,0.64,+0.0580%,-0.1468%,$509.0
171,Mina-MINA,$0.6495,+3.22%,$2.8m,$3.0m,+6.17%,0.01%,1.09,+0.0025%,+0.0021%,$82.5
172,Huobi Token-HT,$4.62,+0.79%,$2.3m,$4.1m,-6.86%,0.02%,1.78,+0.0043%,+0.0045%,$7.6k
173,Smooth Love Potion-SLP,$0.0038,+4.99%,$2.2m,$3.9m,+3.67%,0.02%,1.74,-0.0045%,-0.0036%,$3.2k
174,Siacoin-SC,$0.0039,+3.51%,$2.2m,$924.2k,+5.84%,0.00%,0.42,-0.0245%,+0.0166%,$148.9
175,Request-REQ,$0.1219,-0.55%,$2.2m,$319.6k,-14.48%,0.00%,0.15,+0.0100%,+0.0100%,$17.7k
176,Moonbeam-GLMR,$0.4930,+2.82%,$2.1m,$2.4m,+10.92%,0.01%,1.12,-0.0778%,-0.0926%,$326.1
177,Dora Factory-DORA,$2.67,+0.26%,$2.0m,$254.5k,+3.89%,0.00%,0.13,-0.0113%,-0.0290%,$1.7k
178,Tribe-TRIBE,$0.2590,+1.54%,$2.0m,$62.7k,+12.26%,0.00%,0.03,-0.0341%,+0.0100%,$0.0
179,Tornado Cash-TORN,$8.02,+3.02%,$1.8m,$836.2k,+1.03%,0.00%,0.46,+0.1021%,-0.1125%,$0.0
180,Chain-XCN,$0.0633,-10.00%,$1.8m,$1.1m,-6.02%,0.00%,0.63,-0.0909%,-0.0152%,$1.4k
181,Shitcoin Index FTX-SHIT,"$2,442.80",+3.73%,$1.7m,$12.4m,+3.33%,0.05%,7.08,-0.0039%,-0.0014%,$938.1
182,Wrapped NXM-WNXM,$15.92,+4.57%,$1.6m,$419.8k,+13.88%,0.00%,0.26,+0.0427%,+0.0032%,$717.3
183,Gods Unchained-GODS,$0.3229,+0.93%,$1.6m,$450.0k,+6.86%,0.00%,0.28,+0.0199%,-0.0491%,$276.7
184,DeFi FTX-DEFI,"$2,810.40",+5.11%,$1.4m,$3.6m,-0.03%,0.02%,2.50,-0.0028%,-0.0016%,$0.0
185,Conflux Network-CFX,$0.0521,+2.86%,$1.4m,$1.1m,+13.73%,0.00%,0.79,-0.0059%,+0.1061%,$1.0
186,UMA-UMA,$2.65,+2.26%,$1.4m,$787.2k,+2.73%,0.00%,0.57,-0.1229%,+0.1426%,$64.8
187,Everdome-DOME,$0.0015,+4.11%,$1.3m,$783.0k,+43.24%,0.00%,0.58,+0.2346%,-0.0149%,$952.4
188,Baby Doge Coin-BABYDOGE,$0.0000,+2.72%,$1.3m,$1.4m,+3.56%,0.01%,1.04,+0.1234%,+0.0257%,$2.4k
189,Boba Network-BOBA,$0.3031,+3.54%,$1.3m,$813.0k,+8.71%,0.00%,0.65,+0.0074%,+0.0059%,$584.1
190,PancakeSwap-CAKE,$4.04,+3.65%,$1.1m,$3.1m,+1.07%,0.01%,2.70,-0.0028%,-0.0002%,$206.2
191,Biconomy-BICO,$0.5048,+3.61%,$1.0m,$851.5k,+1.76%,0.00%,0.81,+0.0066%,-0.0149%,$54.0
192,Chia Network-XCH,$34.61,+1.29%,$1.0m,$944.2k,-2.56%,0.00%,0.93,+0.0165%,+0.0168%,$944.6
193,Secret-SCRT,$1.07,+3.76%,$961.4k,$838.4k,+4.27%,0.00%,0.87,+0.0066%,+0.0081%,$2.4k
