,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
37,Unifi Protocol DAO-UNFI,$7.75,+1.27%,$116.0m,$20.1m,-10.48%,0.08%,0.17,+0.0099%,+0.0097%,$112.2k
38,Project Galaxy-GAL,$2.84,+15.83%,$112.1m,$20.0m,+68.48%,0.08%,0.18,+0.0008%,+0.0082%,$270.7k
39,Decentraland-MANA,$0.7895,-0.31%,$100.3m,$40.5m,-1.02%,0.17%,0.40,+0.0049%,+0.0060%,$196.5k
40,Synthetix Network Token-SNX,$2.99,-0.62%,$93.0m,$34.2m,-5.64%,0.14%,0.37,-0.0220%,-0.0215%,$103.4k
41,Gala-GALA,$0.0506,+0.38%,$89.8m,$35.7m,+1.81%,0.15%,0.40,+0.0058%,+0.0068%,$38.8k
42,Monero-XMR,$154.62,-1.06%,$82.3m,$45.3m,-8.83%,0.19%,0.55,-0.0051%,+0.0096%,$196.7k
43,Waves-WAVES,$4.57,+1.03%,$82.0m,$51.6m,-1.25%,0.21%,0.63,+0.0057%,+0.0090%,$248.9k
44,THETA-THETA,$1.17,+0.87%,$76.0m,$22.8m,-3.36%,0.09%,0.30,+0.0091%,+0.0137%,$123.3k
45,Lido DAO Token-LDO,$2.05,+1.68%,$75.4m,$20.1m,+9.97%,0.08%,0.27,+0.0052%,+0.0050%,$244.3k
46,THORChain-RUNE,$1.93,+2.12%,$73.8m,$23.4m,+4.63%,0.10%,0.32,+0.0083%,+0.0088%,$60.8k
47,Ankr-ANKR,$0.0359,+1.50%,$67.7m,$14.5m,-6.90%,0.06%,0.21,+0.0036%,+0.0048%,$152.5k
48,ConstitutionDAO-PEOPLE,$0.0209,-0.15%,$67.0m,$25.1m,-2.48%,0.10%,0.37,-0.0039%,+0.0038%,$86.6k
49,yearn.finance-YFI,"$9,375.14",-1.05%,$66.9m,$36.2m,-6.46%,0.15%,0.54,-0.0170%,-0.0090%,$89.9k
50,SHIBA INU-SHIB,$0.0000,+0.47%,$66.2m,$20.4m,-4.68%,0.08%,0.31,+0.0091%,+0.0103%,$121.2k
51,dYdX-DYDX,$1.59,+1.71%,$63.5m,$36.9m,-2.65%,0.15%,0.58,-0.0014%,+0.0056%,$38.3k
52,BinaryX-BNX,$138.76,+5.72%,$61.9m,$28.9m,+14.15%,0.12%,0.47,+0.0082%,+0.0079%,$224.0k
53,CertiK-CTK,$0.9996,-3.56%,$57.9m,$9.6m,-22.67%,0.04%,0.17,+0.0080%,+0.0068%,$135.0k
54,ZCash-ZEC,$62.94,-0.23%,$57.2m,$21.1m,-1.59%,0.09%,0.37,+0.0020%,+0.0275%,$191.8k
55,Algorand-ALGO,$0.3004,-0.65%,$53.1m,$29.5m,-1.06%,0.12%,0.56,+0.0020%,+0.0034%,$42.8k
56,Kyber Network Crystal-KNC,$1.71,+2.71%,$50.3m,$18.6m,+2.39%,0.08%,0.37,-0.0239%,-0.0126%,$96.5k
57,Terra Classic-LUNC,$0.0004,+16.57%,$49.7m,$2.0m,+20.71%,0.01%,0.04,+0.0100%,+0.0100%,$440.5k
58,Celsius-CEL,$1.49,-1.43%,$49.5m,$25.9m,-6.45%,0.11%,0.52,-0.2856%,-0.2468%,$255.5k
59,Stellar Lumens-XLM,$0.1054,+1.07%,$48.0m,$37.5m,+0.23%,0.15%,0.78,+0.0029%,-0.0010%,$18.4k
60,Harmony-ONE,$0.0214,+4.14%,$47.6m,$16.6m,+9.60%,0.07%,0.35,+0.0071%,+0.0077%,$67.0k
61,Elrond-EGLD,$51.68,+1.07%,$46.7m,$16.2m,+0.20%,0.07%,0.35,+0.0042%,+0.0025%,$77.8k
62,LUNA2-LUNA2,n/a,n/a,$46.6m,$3.8m,-4.43%,0.02%,0.08,+0.0100%,+0.0100%,$196.7k
63,The Graph-GRT,$0.1069,+4.48%,$45.7m,$23.0m,+6.50%,0.09%,0.50,+0.0039%,+0.0090%,$38.1k
64,Jasmy-JASMY,$0.0090,+3.33%,$45.6m,$11.2m,-5.47%,0.05%,0.25,+0.0076%,+0.0078%,$30.0k
65,Tezos-XTZ,$1.56,+2.55%,$45.2m,$28.3m,+4.03%,0.12%,0.63,+0.0046%,+0.0123%,$29.8k
66,Flow (Dapper labs)-FLOW,$1.90,-0.16%,$44.8m,$24.8m,-0.57%,0.10%,0.55,+0.0047%,+0.0042%,$64.3k
67,Balancer-BAL,$7.40,+0.45%,$44.7m,$17.0m,-5.10%,0.07%,0.38,-0.0111%,-0.0182%,$110.6k
68,1inch-1INCH,$0.6571,-0.70%,$44.1m,$22.6m,-3.16%,0.09%,0.51,-0.0061%,+0.0121%,$48.9k
69,BitDAO-BIT,$0.6469,+4.08%,$42.7m,$26.1m,-2.33%,0.11%,0.61,-0.0016%,-0.0019%,$45.3k
70,Kusama-KSM,$49.91,+0.60%,$42.2m,$16.5m,+1.24%,0.07%,0.39,+0.0020%,-0.0064%,$90.2k
71,Zilliqa-ZIL,$0.0360,+0.78%,$42.0m,$23.3m,-2.65%,0.10%,0.56,+0.0069%,+0.0083%,$14.8k
72,Serum-SRM,$0.8076,+1.82%,$41.7m,$25.8m,+1.41%,0.11%,0.62,-0.0212%,-0.0288%,$30.2k
73,Compound-COMP,$48.94,+2.38%,$41.4m,$22.6m,+2.01%,0.09%,0.54,-0.0343%,-0.0493%,$38.2k
74,Chromia-CHR,$0.1904,+5.57%,$38.0m,$10.1m,+12.79%,0.04%,0.27,+0.0055%,+0.0056%,$87.6k
75,VeChain-VET,$0.0245,+0.99%,$36.0m,$17.4m,+2.02%,0.07%,0.48,+0.0084%,+0.0087%,$27.3k
76,Enjin Coin-ENJ,$0.5324,+1.40%,$35.4m,$15.1m,+0.50%,0.06%,0.43,+0.0020%,+0.0080%,$15.5k
77,Loopring-LRC,$0.3597,+1.10%,$34.5m,$13.6m,+0.22%,0.06%,0.40,+0.0054%,-0.0008%,$26.5k
78,Flamingo-FLM,$0.1191,+2.08%,$34.3m,$18.5m,-1.05%,0.08%,0.54,-0.0817%,-0.0700%,$26.4k
79,Qtum-QTUM,$3.27,+2.44%,$33.7m,$16.2m,+2.16%,0.07%,0.48,-0.0021%,+0.0076%,$42.9k
80,NEO-NEO,$9.37,+1.91%,$33.4m,$14.1m,+0.51%,0.06%,0.42,-0.0034%,+0.0111%,$14.5k
81,Oasis Network-ROSE,$0.0635,+0.23%,$32.4m,$12.6m,+7.99%,0.05%,0.39,+0.0082%,+0.0080%,$27.1k
82,Dash-DASH,$46.76,-1.69%,$32.2m,$14.3m,-5.28%,0.06%,0.44,+0.0210%,+0.0107%,$78.4k
83,Internet Computer-ICP,$6.70,+0.49%,$30.9m,$13.7m,-2.37%,0.06%,0.44,+0.0007%,+0.0079%,$18.3k
84,FOOTBALL-FOOTBALL,"$1,099.46",-2.53%,$30.3m,$6.6m,-10.66%,0.03%,0.22,+0.0100%,+0.0100%,$151.7k
85,Kava-KAVA,$1.65,-0.07%,$29.9m,$11.2m,-3.69%,0.05%,0.38,+0.0037%,-0.0054%,$31.1k
86,Reserve Rights-RSR,$0.0063,-0.84%,$27.9m,$14.4m,-2.73%,0.06%,0.52,+0.0039%,+0.0086%,$67.6k
87,Audius-AUDIO,$0.2847,+0.27%,$27.5m,$7.6m,-1.74%,0.03%,0.28,-0.0137%,-0.0172%,$30.1k
88,Immutable X-IMX,$0.8394,+1.12%,$27.2m,$9.7m,+11.96%,0.04%,0.35,+0.0071%,+0.0064%,$34.0k
89,MyNeighborAlice-ALICE,$2.14,+2.30%,$27.0m,$11.1m,+2.76%,0.05%,0.41,+0.0081%,+0.0076%,$34.8k
90,iExec RLC-RLC,$1.13,+1.75%,$26.6m,$6.0m,-8.26%,0.02%,0.23,-0.0542%,-0.0474%,$65.1k
91,Ren-REN,$0.1243,+0.70%,$25.1m,$8.7m,+6.76%,0.04%,0.35,-0.0023%,-0.0049%,$53.0k
92,1000XEC-1000XEC,$0.0433,+1.19%,$24.6m,$6.3m,-8.35%,0.03%,0.25,+0.0034%,+0.0035%,$48.2k
93,OmiseGO-OMG,$1.86,+1.31%,$24.5m,$13.2m,+8.69%,0.05%,0.54,+0.0097%,+0.0085%,$7.7k
94,Litentry-LIT,$0.7290,+2.24%,$24.3m,$5.3m,+3.02%,0.02%,0.22,+0.0100%,+0.0100%,$3.5k
95,Maker-MKR,$743.65,+1.42%,$23.9m,$15.8m,-0.77%,0.06%,0.66,+0.0013%,+0.0169%,$16.4k
96,Alpha Finance Lab-ALPHA,$0.1237,+4.81%,$23.8m,$6.2m,+19.19%,0.03%,0.26,+0.0123%,+0.0181%,$32.5k
97,API3-API3,$1.77,+5.77%,$23.6m,$5.6m,+27.78%,0.02%,0.24,-0.0356%,-0.0445%,$65.1k
98,Swipe-SXP,$0.3795,+2.11%,$23.0m,$8.5m,+5.85%,0.04%,0.37,+0.0075%,+0.0065%,$2.1k
99,Celo-CELO,$0.8589,+3.69%,$22.4m,$9.7m,+7.33%,0.04%,0.43,+0.0099%,+0.0113%,$15.2k
100,NEM-XEM,$0.0438,+0.69%,$22.2m,$8.9m,+2.13%,0.04%,0.40,-0.0207%,-0.0459%,$6.8k
101,FTX Token-FTT,$26.65,+1.02%,$22.2m,$68.0m,-0.66%,0.28%,3.07,-0.0397%,-0.0485%,$1.9k
102,Iota-IOTA,$0.2829,+0.82%,$21.7m,$10.8m,-4.51%,0.04%,0.50,+0.0048%,+0.0089%,$12.0k
103,Bella Protocol-BEL,$0.6786,+0.87%,$21.2m,$4.2m,+3.51%,0.02%,0.20,-0.0081%,-0.0113%,$15.4k
104,Hedera-HBAR,$0.0623,+1.66%,$20.9m,$8.4m,-9.40%,0.03%,0.40,+0.0075%,+0.0073%,$30.0k
105,Storj-STORJ,$0.5493,+0.51%,$20.8m,$11.3m,-1.53%,0.05%,0.54,+0.0085%,+0.0013%,$37.2k
106,Wootrade-WOO,$0.1598,+2.44%,$20.0m,$4.6m,+5.04%,0.02%,0.23,+0.0100%,+0.0100%,$17.3k
107,Ontology-ONT,$0.2437,+2.39%,$19.7m,$9.0m,-0.05%,0.04%,0.46,+0.0008%,-0.0016%,$19.8k
108,Coin98-C98,$0.4338,+1.50%,$19.6m,$13.6m,-1.52%,0.06%,0.69,+0.0073%,+0.0075%,$30.2k
109,Spell Token-SPELL,$0.0014,+3.45%,$19.5m,$4.5m,+67.42%,0.02%,0.23,+0.0062%,+0.0044%,$25.8k
110,Raydium-RAY,$0.6753,+3.38%,$19.4m,$8.0m,+3.52%,0.03%,0.41,-0.0030%,-0.0029%,$23.4k
111,Holo-HOT,$0.0021,+1.55%,$19.0m,$5.6m,-8.65%,0.02%,0.30,+0.0050%,+0.0066%,$22.6k
112,Injective Protocol-INJ,$1.59,+2.39%,$18.7m,$2.8m,-1.78%,0.01%,0.15,+0.0085%,+0.0100%,$53.4k
113,Bluzelle-BLZ,$0.0925,-0.09%,$18.6m,$6.8m,-1.65%,0.03%,0.36,+0.0100%,+0.0100%,$30.4k
114,Tether-USDT,$0.9999,-0.01%,$18.5m,$280.0m,+20.69%,1.15%,15.17,+0.0002%,+0.0002%,$0.0
115,Reef-REEF,$0.0037,+0.84%,$17.9m,$4.5m,+0.39%,0.02%,0.25,-0.0064%,-0.0072%,$30.6k
116,Binance BTCDOM Index-BTCDOM,"$1,134.60",-3.24%,$17.4m,$11.7m,+6.09%,0.05%,0.67,+0.0864%,+0.0765%,$133.2k
117,Aragon-ANT,$1.85,-0.32%,$17.2m,$5.4m,-5.54%,0.02%,0.32,+0.0058%,+0.0117%,$103.3k
118,BakeryToken-BAKE,$0.2519,+1.65%,$16.7m,$3.9m,+9.38%,0.02%,0.23,+0.0100%,+0.0100%,$19.8k
119,Arweave-AR,$10.20,+1.11%,$16.6m,$13.1m,+1.42%,0.05%,0.79,+0.0073%,+0.0078%,$9.7k
120,Ocean Protocol-OCEAN,$0.1716,+3.89%,$16.6m,$4.1m,+7.11%,0.02%,0.25,+0.0012%,+0.0012%,$28.1k
121,Mask Network-MASK,$1.35,+0.89%,$16.4m,$6.9m,-5.35%,0.03%,0.42,-0.0008%,+0.0078%,$29.9k
122,Basic Attention Token-BAT,$0.3400,+0.35%,$16.2m,$11.5m,+4.73%,0.05%,0.71,+0.0073%,+0.0077%,$4.3k
123,Bitcoin SV-BSV,$52.98,+0.30%,$15.9m,$32.6m,+0.10%,0.13%,2.05,+0.0045%,+0.0024%,$4.9k
124,Gitcoin-GTC,$2.34,+3.51%,$15.9m,$4.5m,+10.46%,0.02%,0.28,+0.0100%,+0.0100%,$65.7k
125,Metal-MTL,$1.18,+1.94%,$15.7m,$6.3m,-3.10%,0.03%,0.40,-0.0051%,-0.0081%,$20.1k
126,Origin Protocol-OGN,$0.1778,+4.07%,$15.5m,$7.9m,+1.28%,0.03%,0.51,+0.0100%,+0.0100%,$29.3k
127,IOST-IOST,$0.0130,+1.25%,$15.4m,$11.6m,-6.32%,0.05%,0.75,+0.0001%,+0.0172%,$16.7k
128,Dusk Network-DUSK,$0.1387,-3.93%,$14.9m,$4.3m,-25.03%,0.02%,0.29,-0.0181%,-0.0202%,$34.6k
129,0x-ZRX,$0.2984,+1.47%,$14.9m,$8.9m,+5.08%,0.04%,0.59,+0.0062%,+0.0113%,$6.9k
130,Automata Network-ATA,$0.1621,+2.00%,$14.7m,$2.9m,+1.26%,0.01%,0.20,+0.0100%,+0.0100%,$18.6k
131,LooksRare-LOOKS,$0.2815,+5.08%,$14.5m,$13.8m,+1.63%,0.06%,0.95,-0.0062%,+0.0238%,$13.8k
132,Linear-LINA,$0.0083,+0.36%,$14.4m,$4.6m,-2.40%,0.02%,0.32,+0.0066%,+0.0075%,$54.3k
133,Horizen-ZEN,$16.34,+2.15%,$14.3m,$6.9m,+1.17%,0.03%,0.49,+0.0103%,-0.0036%,$23.0k
134,Dent-DENT,$0.0010,+1.07%,$14.2m,$5.7m,-6.89%,0.02%,0.40,-0.0039%,-0.0033%,$36.0k
135,Anchor Protocol-ANC,$0.0979,+6.68%,$13.8m,$1.2m,-8.49%,0.00%,0.08,+0.0033%,+0.0044%,$116.2k
136,DFI.Money-YFII,$981.09,+0.22%,$13.8m,$18.4m,-0.52%,0.08%,1.33,-0.2424%,-0.2579%,$19.1k
137,Band Protocol-BAND,$1.31,+0.57%,$13.1m,$5.1m,-3.44%,0.02%,0.39,+0.0064%,-0.0035%,$9.0k
138,NKN-NKN,$0.0996,+0.51%,$12.8m,$3.4m,-12.76%,0.01%,0.26,+0.0100%,+0.0100%,$8.1k
139,Cartesi-CTSI,$0.1456,+4.92%,$12.7m,$3.5m,+0.31%,0.01%,0.27,+0.0100%,+0.0100%,$9.5k
140,SKALE Network-SKL,$0.0497,+0.96%,$12.7m,$6.1m,+1.70%,0.02%,0.48,+0.0066%,+0.0069%,$6.3k
141,Icon-ICX,$0.2712,-0.92%,$12.3m,$4.3m,-10.13%,0.02%,0.35,+0.0077%,+0.0072%,$5.9k
142,SafePal-SFP,$0.3819,+0.39%,$12.1m,$5.1m,-4.12%,0.02%,0.42,+0.0100%,+0.0100%,$21.9k
143,Adventure Gold-AGLD,$0.4258,+16.35%,$11.3m,$1.9m,+45.58%,0.01%,0.17,+0.0034%,+0.0225%,$29.6k
144,Civic-CVC,$0.1438,+0.80%,$10.8m,$7.2m,+1.28%,0.03%,0.66,-0.0031%,+0.0107%,$13.9k
145,Livepeer-LPT,$10.64,+0.04%,$10.4m,$6.8m,-4.08%,0.03%,0.65,-0.0020%,+0.0159%,$28.2k
146,Coti-COTI,$0.0923,-0.98%,$10.3m,$4.1m,-0.79%,0.02%,0.39,+0.0068%,+0.0060%,$41.7k
147,StormX-STMX,$0.0077,+0.47%,$10.3m,$3.6m,+2.15%,0.01%,0.35,+0.0066%,+0.0079%,$25.7k
148,TomoChain-TOMO,$0.5129,+4.98%,$10.2m,$3.5m,+1.85%,0.01%,0.35,+0.0073%,+0.0075%,$8.8k
149,Celer Network-CELR,$0.0177,-0.22%,$10.0m,$5.1m,+11.09%,0.02%,0.51,+0.0100%,+0.0100%,$10.8k
150,ARPA Chain-ARPA,$0.0375,+3.19%,$9.9m,$3.5m,+2.64%,0.01%,0.36,+0.0068%,+0.0068%,$34.7k
151,IoTeX-IOTX,$0.0350,-2.43%,$9.8m,$6.2m,-1.56%,0.03%,0.63,+0.0100%,+0.0100%,$6.7k
152,Klaytn-KLAY,$0.2263,+0.99%,$8.9m,$5.1m,-4.23%,0.02%,0.57,+0.0029%,+0.0051%,$2.8k
153,Mines of Dalarnia-DAR,$0.2495,+0.87%,$8.7m,$3.2m,+9.66%,0.01%,0.37,+0.0100%,+0.0100%,$5.4k
154,OKB-OKB,$15.02,-1.65%,$7.6m,$4.6m,-1.20%,0.02%,0.60,-0.0100%,-0.0425%,$0.0
155,Crypto.com Coin-CRO,$0.1176,-1.87%,$7.4m,$12.1m,-2.49%,0.05%,1.65,-0.0097%,-0.0410%,$76.6
156,Altcoin Index FTX-ALT,"$1,960.15",+1.64%,$6.5m,$13.6m,+0.12%,0.06%,2.08,+0.0010%,+0.0005%,$250.3
157,Huobi Token-HT,$4.78,+0.86%,$6.0m,$4.8m,-2.02%,0.02%,0.79,+0.0048%,+0.0061%,$6.3k
158,Badger DAO-BADGER,$5.23,+1.95%,$6.0m,$2.9m,-1.70%,0.01%,0.48,-0.0078%,+0.0141%,$2.9k
159,DigiByte-DGB,$0.0103,-1.33%,$5.7m,$3.7m,+1.98%,0.02%,0.65,+0.0100%,+0.0100%,$15.0k
160,Frax Share-FXS,$6.94,+7.81%,$5.1m,$9.0m,+8.32%,0.04%,1.76,-0.0071%,-0.0175%,$4.3k
161,DeFi Binance-DEFI,$757.50,+0.70%,$5.0m,$1.8m,+0.19%,0.01%,0.36,-0.0068%,-0.0072%,$431.1
162,Yield Guild Games-YGG,$0.4961,+2.35%,$4.9m,$4.4m,-0.31%,0.02%,0.90,+0.0080%,-0.0048%,$1.4k
163,Convex Finance-CVX,$5.57,+3.25%,$4.6m,$4.7m,+8.90%,0.02%,1.02,+0.0478%,+0.0465%,$2.8
164,JUST-JST,$0.0271,-0.21%,$4.2m,$1.7m,+0.67%,0.01%,0.40,-0.0141%,+0.0234%,$0.0
165,Perpetual Protocol-PERP,$0.7025,+3.56%,$4.2m,$1.8m,+5.62%,0.01%,0.43,+0.0282%,+0.0503%,$59.2
166,Step App-FITFI,$0.0756,-0.40%,$3.7m,$2.9m,+3.35%,0.01%,0.77,+0.0248%,+0.0247%,$2.7k
167,Mina-MINA,$0.6723,+1.63%,$3.4m,$3.1m,+0.46%,0.01%,0.91,-0.0006%,+0.0271%,$2.1
168,APENFT-NFT,$0.0000,+0.63%,$3.4m,$405.1k,-7.31%,0.00%,0.12,-0.1549%,+0.1065%,$0.0
169,Render Token-RNDR,$0.4983,+0.84%,$3.2m,$2.7m,-1.92%,0.01%,0.85,-0.0618%,-0.0575%,$660.2
170,Quant-QNT,$93.50,-0.27%,$3.1m,$56.2k,+7.31%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,Siacoin-SC,$0.0040,+0.68%,$2.6m,$852.4k,-5.50%,0.00%,0.33,-0.0187%,-0.0220%,$2.7k
172,Dora Factory-DORA,$2.76,-2.19%,$2.3m,$255.2k,-2.35%,0.00%,0.11,-0.0980%,-0.0322%,$140.2
173,Tribe-TRIBE,$0.2875,+2.93%,$2.3m,$98.7k,+14.20%,0.00%,0.04,-0.5253%,-0.5083%,$153.3
174,Smooth Love Potion-SLP,$0.0039,+0.79%,$2.2m,$4.3m,+3.81%,0.02%,1.93,-0.0089%,-0.0128%,$12.8
175,Biconomy-BICO,$0.5181,+2.63%,$2.2m,$906.1k,-2.10%,0.00%,0.41,+0.0368%,-0.0401%,$369.6
176,Chain-XCN,$0.0727,-0.63%,$2.2m,$1.1m,+4.92%,0.00%,0.50,-0.3996%,-0.3693%,$0.0
177,Conflux Network-CFX,$0.0526,+0.46%,$2.1m,$1.1m,-4.55%,0.00%,0.52,+0.0013%,+0.0822%,$179.5
178,Gods Unchained-GODS,$0.3395,-6.14%,$2.0m,$495.5k,-2.09%,0.00%,0.25,+0.0059%,+0.0216%,$5.5k
179,UMA-UMA,$2.74,+0.00%,$1.9m,$864.2k,-1.77%,0.00%,0.46,+0.0824%,-0.0543%,$49.8
180,Everdome-DOME,$0.0017,-6.59%,$1.7m,$833.9k,-11.47%,0.00%,0.49,+0.0392%,+0.2597%,$7.1k
181,Wrapped NXM-WNXM,$16.17,+1.32%,$1.7m,$422.5k,-8.96%,0.00%,0.26,+0.0063%,-0.0500%,$322.6
182,Tornado Cash-TORN,$8.61,-0.81%,$1.6m,$915.4k,-4.68%,0.00%,0.57,+0.0426%,+0.0354%,$2.9k
183,Bancor-BNT,$0.4734,+1.14%,$1.5m,$1.7m,+3.81%,0.01%,1.17,-0.1540%,-0.0119%,$0.0
184,Akropolis -AKRO,$0.0036,+1.30%,$1.5m,$296.1k,+11.50%,0.00%,0.20,+0.0100%,+0.0100%,$247.8
185,Moonbeam-GLMR,$0.5154,-0.05%,$1.4m,$2.3m,+5.64%,0.01%,1.59,-0.0042%,-0.0036%,$0.0
186,Chia Network-XCH,$35.53,-0.70%,$1.4m,$1.1m,+4.40%,0.00%,0.78,-0.1887%,+0.2053%,$1.6k
187,PancakeSwap-CAKE,$4.13,-0.15%,$1.4m,$3.2m,-3.11%,0.01%,2.29,-0.0009%,-0.0029%,$594.7
188,Clover Finance-CLV,$0.0970,-0.12%,$1.4m,$537.6k,-10.12%,0.00%,0.39,+0.0025%,-0.0360%,$1.2k
189,NYM-NYM,$0.2985,-2.40%,$1.4m,$566.2k,-0.77%,0.00%,0.42,-0.0183%,+0.0501%,$4.0k
190,PAX Gold-PAXG,"$1,701.30",-0.74%,$1.3m,$5.8m,-5.29%,0.02%,4.33,+0.0039%,+0.0039%,$0.0
191,Alchemy Pay-ACH,$0.0127,-0.81%,$1.3m,$388.4k,-5.99%,0.00%,0.29,+0.0100%,+0.0100%,$0.0
192,DeFi FTX-DEFI,"$2,886.60",+2.21%,$1.3m,$3.7m,+6.18%,0.02%,2.80,-0.0046%,-0.0029%,$0.0
193,Request-REQ,$0.1205,-0.47%,$1.3m,$549.9k,-47.19%,0.00%,0.42,+0.1839%,+0.1839%,$204.8
