,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
71,Enjin Coin-ENJ,$0.4816,-10.79%,$48.9m,$13.3m,-17.07%,0.06%,0.27,-0.0310%,-0.0318%,$215.1k
72,Kusama-KSM,$45.65,-11.67%,$48.7m,$14.9m,-12.82%,0.07%,0.31,-0.0507%,-0.0204%,$187.0k
73,LUNA2-LUNA2,n/a,n/a,$48.4m,$2.7m,-39.37%,0.01%,0.06,+0.0100%,+0.0100%,$171.3k
74,CertiK-CTK,$0.9514,-9.15%,$48.4m,$8.2m,-28.25%,0.04%,0.17,-0.0009%,+0.0080%,$222.6k
75,BitDAO-BIT,$0.6154,-1.55%,$47.4m,$24.1m,-2.16%,0.11%,0.51,+0.0059%,+0.0060%,$93.4k
76,NEO-NEO,$8.52,-9.60%,$47.1m,$12.0m,-12.49%,0.05%,0.26,-0.0375%,-0.0540%,$104.8k
77,Maker-MKR,$721.66,-4.67%,$46.8m,$15.8m,-2.91%,0.07%,0.34,-0.0175%,-0.0305%,$89.5k
78,Flamingo-FLM,$0.1074,-9.50%,$46.8m,$17.0m,-8.76%,0.07%,0.36,-0.1227%,-0.0559%,$185.7k
79,Balancer-BAL,$6.74,-10.92%,$46.6m,$14.3m,-19.64%,0.06%,0.31,-0.0166%,-0.0290%,$166.0k
80,Loopring-LRC,$0.3258,-9.60%,$46.2m,$12.9m,-9.00%,0.06%,0.28,-0.0463%,-0.0412%,$254.7k
81,Dash-DASH,$43.05,-10.35%,$44.2m,$13.1m,-15.13%,0.06%,0.30,-0.0186%,+0.0037%,$246.0k
82,FOOTBALL-FOOTBALL,"$1,085.51",-6.54%,$40.6m,$5.4m,-29.47%,0.02%,0.13,+0.0718%,+0.0100%,$338.2k
83,MyNeighborAlice-ALICE,$1.94,-10.01%,$40.5m,$10.3m,-7.66%,0.04%,0.25,-0.0020%,-0.0033%,$156.4k
84,Audius-AUDIO,$0.2584,-9.62%,$38.2m,$7.0m,-13.50%,0.03%,0.18,-0.0226%,-0.0149%,$129.7k
85,Jasmy-JASMY,$0.0085,-6.48%,$37.5m,$11.6m,-0.71%,0.05%,0.31,+0.0067%,+0.0024%,$103.4k
86,OmiseGO-OMG,$1.68,-10.81%,$35.7m,$11.3m,-10.58%,0.05%,0.32,-0.0179%,-0.0024%,$187.8k
87,Reserve Rights-RSR,$0.0058,-11.24%,$35.3m,$12.6m,-18.51%,0.06%,0.36,-0.0129%,-0.0151%,$126.2k
88,Swipe-SXP,$0.3456,-9.37%,$34.9m,$7.2m,-11.62%,0.03%,0.21,-0.0213%,-0.0153%,$147.4k
89,Alpha Finance Lab-ALPHA,$0.1085,-10.73%,$34.1m,$5.5m,+10.38%,0.02%,0.16,-0.0319%,-0.0347%,$193.0k
90,Immutable X-IMX,$0.7742,-9.14%,$33.9m,$8.9m,-5.31%,0.04%,0.26,-0.0236%,-0.0147%,$164.2k
91,Litentry-LIT,$0.6525,-9.94%,$33.6m,$4.8m,-7.30%,0.02%,0.14,+0.0085%,+0.0100%,$149.0k
92,Kava-KAVA,$1.52,-9.92%,$32.7m,$9.9m,-10.26%,0.04%,0.30,-0.0502%,-0.0468%,$200.1k
93,API3-API3,$1.62,-6.07%,$32.6m,$4.7m,-0.90%,0.02%,0.14,-0.0449%,-0.0193%,$156.8k
94,Qtum-QTUM,$2.97,-10.78%,$32.2m,$14.7m,-14.88%,0.06%,0.45,-0.0263%,-0.0450%,$88.6k
95,Storj-STORJ,$0.4964,-10.18%,$31.5m,$10.3m,-14.55%,0.04%,0.32,-0.0072%,+0.0085%,$155.7k
96,Celo-CELO,$0.7894,-7.48%,$31.5m,$8.6m,-6.13%,0.04%,0.27,-0.0090%,-0.0040%,$120.0k
97,Bluzelle-BLZ,$0.0836,-10.63%,$31.5m,$5.5m,-18.69%,0.02%,0.17,+0.0096%,+0.0100%,$185.2k
98,Internet Computer-ICP,$6.19,-8.21%,$31.0m,$12.7m,-11.87%,0.06%,0.41,-0.0009%,+0.0028%,$55.1k
99,Bella Protocol-BEL,$0.6127,-10.35%,$31.0m,$3.3m,-17.81%,0.01%,0.11,-0.0082%,-0.0062%,$131.6k
100,FTX Token-FTT,$25.58,-4.28%,$30.8m,$66.4m,-4.42%,0.29%,2.16,-0.0508%,-0.0239%,$130.1k
101,Spell Token-SPELL,$0.0013,-5.95%,$30.3m,$3.9m,+37.89%,0.02%,0.13,+0.0053%,+0.0045%,$103.1k
102,iExec RLC-RLC,$1.03,-9.60%,$30.2m,$5.4m,-17.72%,0.02%,0.18,-0.1005%,-0.0932%,$193.6k
103,1000XEC-1000XEC,$0.0395,-9.44%,$30.2m,$5.0m,-23.05%,0.02%,0.16,+0.0022%,+0.0096%,$172.2k
104,Ocean Protocol-OCEAN,$0.1591,-6.51%,$28.8m,$3.9m,-5.28%,0.02%,0.14,-0.2647%,-0.2563%,$83.8k
105,Holo-HOT,$0.0019,-9.01%,$28.6m,$4.7m,-19.40%,0.02%,0.16,-0.0842%,-0.0870%,$208.2k
106,NEM-XEM,$0.0409,-7.43%,$28.5m,$8.8m,-0.30%,0.04%,0.31,-0.0629%,-0.0372%,$70.8k
107,Iota-IOTA,$0.2591,-8.95%,$28.5m,$9.6m,-13.36%,0.04%,0.34,-0.0301%,-0.0299%,$169.8k
108,Coin98-C98,$0.3923,-9.78%,$28.3m,$12.0m,-13.35%,0.05%,0.42,+0.0008%,+0.0028%,$163.4k
109,Ontology-ONT,$0.2208,-8.76%,$27.3m,$8.0m,-12.69%,0.04%,0.29,-0.0135%,-0.0072%,$64.6k
110,Raydium-RAY,$0.5997,-10.12%,$27.2m,$7.7m,-3.93%,0.03%,0.28,-0.0498%,-0.0508%,$211.4k
111,Hedera-HBAR,$0.0584,-6.73%,$27.1m,$7.5m,-14.79%,0.03%,0.28,-0.0108%,-0.0070%,$193.1k
112,Tether-USDT,$1.0000,+0.00%,$26.9m,$282.4m,-0.91%,1.24%,10.48,-0.0003%,-0.0004%,$210.0
113,Origin Protocol-OGN,$0.1592,-8.96%,$26.6m,$6.7m,-12.81%,0.03%,0.25,+0.0055%,+0.0043%,$234.4k
114,Aragon-ANT,$1.89,-1.89%,$26.4m,$6.5m,+6.29%,0.03%,0.24,+0.0249%,+0.0033%,$40.2k
115,Adventure Gold-AGLD,$0.4188,+11.23%,$25.7m,$2.4m,+91.28%,0.01%,0.09,-0.0689%,-0.0933%,$81.0k
116,Basic Attention Token-BAT,$0.3135,-9.11%,$25.6m,$10.6m,-5.99%,0.05%,0.42,-0.0162%,-0.0040%,$114.3k
117,Arweave-AR,$9.36,-9.21%,$24.2m,$11.1m,-16.01%,0.05%,0.46,+0.0006%,+0.0013%,$103.9k
118,BakeryToken-BAKE,$0.2287,-9.87%,$23.8m,$3.4m,-8.30%,0.01%,0.14,-0.0670%,-0.0615%,$100.6k
119,Mask Network-MASK,$1.24,-10.14%,$23.4m,$6.6m,-11.31%,0.03%,0.28,-0.0106%,-0.0296%,$131.0k
120,IOST-IOST,$0.0121,-7.53%,$23.0m,$10.7m,-12.25%,0.05%,0.46,-0.0139%,-0.0102%,$111.5k
121,Ren-REN,$0.1143,-11.30%,$22.6m,$8.0m,-10.96%,0.04%,0.36,-0.0089%,-0.0078%,$129.5k
122,Bitcoin SV-BSV,$49.55,-7.75%,$22.5m,$31.3m,-5.28%,0.14%,1.39,-0.0076%,+0.0082%,$70.9k
123,Reef-REEF,$0.0034,-7.79%,$21.6m,$4.4m,-4.70%,0.02%,0.20,-0.1286%,-0.1147%,$86.1k
124,Gitcoin-GTC,$2.11,-9.11%,$21.6m,$3.4m,-15.58%,0.02%,0.16,+0.0100%,+0.0100%,$125.7k
125,Wootrade-WOO,$0.1465,-7.68%,$21.5m,$4.0m,-11.98%,0.02%,0.19,+0.0100%,+0.0100%,$73.5k
126,0x-ZRX,$0.2719,-10.29%,$21.4m,$7.8m,-12.07%,0.03%,0.36,-0.0321%,-0.0328%,$96.3k
127,DFI.Money-YFII,$901.21,-8.29%,$21.4m,$17.0m,-8.53%,0.07%,0.80,-0.5078%,-0.0952%,$168.0k
128,Metal-MTL,$1.10,-7.22%,$20.9m,$5.5m,-12.02%,0.02%,0.26,-0.0307%,-0.0336%,$167.9k
129,Binance BTCDOM Index-BTCDOM,"$1,167.70",+2.68%,$20.6m,$11.6m,+2.80%,0.05%,0.56,+0.0775%,+0.0574%,$72.3k
130,Horizen-ZEN,$14.72,-10.14%,$20.4m,$6.4m,-14.60%,0.03%,0.31,-0.0347%,+0.0538%,$63.5k
131,Linear-LINA,$0.0076,-11.49%,$20.1m,$4.4m,-12.42%,0.02%,0.22,+0.0060%,+0.0033%,$77.2k
132,Civic-CVC,$0.1308,-10.48%,$19.4m,$6.6m,-10.88%,0.03%,0.34,+0.0040%,+0.0021%,$71.9k
133,Dent-DENT,$0.0009,-9.22%,$18.9m,$5.3m,-11.27%,0.02%,0.28,-0.0007%,-0.0020%,$107.1k
134,Injective Protocol-INJ,$1.50,-6.20%,$18.6m,$2.3m,-25.46%,0.01%,0.12,+0.0100%,+0.0100%,$163.9k
135,Cartesi-CTSI,$0.1300,-8.99%,$18.2m,$3.3m,-3.44%,0.01%,0.18,-0.2127%,-0.3041%,$80.8k
136,Band Protocol-BAND,$1.21,-8.31%,$17.9m,$5.0m,-6.76%,0.02%,0.28,-0.0229%,+0.0271%,$90.8k
137,Icon-ICX,$0.2483,-10.32%,$17.3m,$3.9m,-18.66%,0.02%,0.22,-0.0819%,-0.0749%,$54.4k
138,SKALE Network-SKL,$0.0455,-10.15%,$17.0m,$5.7m,-6.63%,0.03%,0.34,+0.0007%,+0.0006%,$72.8k
139,Celer Network-CELR,$0.0158,-12.35%,$16.3m,$4.7m,-5.77%,0.02%,0.29,-0.0031%,-0.0026%,$133.2k
140,TomoChain-TOMO,$0.4581,-8.12%,$15.7m,$3.1m,-7.85%,0.01%,0.20,+0.0062%,+0.0047%,$70.6k
141,Dusk Network-DUSK,$0.1280,-10.62%,$15.5m,$3.7m,-27.71%,0.02%,0.24,-0.0169%,-0.0075%,$90.8k
142,SafePal-SFP,$0.3510,-9.74%,$15.3m,$4.5m,-14.40%,0.02%,0.30,-0.0474%,-0.0385%,$171.4k
143,Automata Network-ATA,$0.1468,-9.41%,$15.3m,$2.2m,-24.37%,0.01%,0.15,-0.0122%,-0.0064%,$153.8k
144,Livepeer-LPT,$9.51,-11.89%,$15.2m,$6.3m,-9.70%,0.03%,0.41,-0.0192%,-0.0611%,$64.4k
145,Anchor Protocol-ANC,$0.0924,-6.71%,$15.1m,$883.0k,-28.68%,0.00%,0.06,+0.0066%,+0.0046%,$143.4k
146,Coti-COTI,$0.0892,-5.84%,$15.0m,$4.0m,-1.22%,0.02%,0.27,-0.1424%,-0.1427%,$126.5k
147,NKN-NKN,$0.0921,-6.81%,$14.1m,$3.0m,-19.97%,0.01%,0.21,+0.0060%,+0.0078%,$105.3k
148,LooksRare-LOOKS,$0.2685,-2.62%,$14.0m,$13.0m,-6.87%,0.06%,0.93,+0.0061%,+0.0060%,$27.1k
149,Mines of Dalarnia-DAR,$0.2285,-8.84%,$12.5m,$2.9m,-8.63%,0.01%,0.23,+0.0100%,+0.0100%,$104.4k
150,IoTeX-IOTX,$0.0336,-8.06%,$12.2m,$5.7m,-11.18%,0.03%,0.47,-0.0027%,-0.0015%,$89.3k
151,StormX-STMX,$0.0073,-6.31%,$12.0m,$3.3m,-11.92%,0.01%,0.27,-0.0881%,-0.1151%,$109.2k
152,ARPA Chain-ARPA,$0.0351,-6.44%,$11.5m,$3.0m,-15.27%,0.01%,0.26,-0.0278%,-0.0343%,$62.3k
153,Frax Share-FXS,$6.05,-7.42%,$11.4m,$7.3m,-12.35%,0.03%,0.64,-0.0128%,-0.0131%,$12.6k
154,Step App-FITFI,$0.0648,-15.39%,$11.0m,$2.2m,-20.92%,0.01%,0.20,-0.0396%,+0.0131%,$203.1k
155,Klaytn-KLAY,$0.2173,-4.27%,$10.9m,$4.6m,-9.47%,0.02%,0.42,-0.1405%,-0.1278%,$46.3k
156,Crypto.com Coin-CRO,$0.1112,-8.37%,$8.6m,$11.4m,-9.65%,0.05%,1.33,-0.0433%,-0.0163%,$12.3k
157,DigiByte-DGB,$0.0095,-10.37%,$8.4m,$3.4m,-6.68%,0.01%,0.40,-0.0109%,-0.0032%,$76.9k
158,Yield Guild Games-YGG,$0.4436,-9.63%,$7.7m,$3.8m,-13.11%,0.02%,0.50,-0.0030%,+0.0202%,$85.1k
159,OKB-OKB,$14.14,-8.83%,$7.6m,$4.2m,-11.12%,0.02%,0.55,-0.1407%,-0.0961%,$3.5k
160,Altcoin Index FTX-ALT,"$1,822.95",-7.91%,$7.3m,$13.2m,-4.58%,0.06%,1.80,-0.0050%,-0.0050%,$1.2k
161,Badger DAO-BADGER,$4.91,-7.57%,$6.9m,$2.5m,-15.69%,0.01%,0.36,-0.0024%,-0.0107%,$6.0k
162,Huobi Token-HT,$4.61,-7.05%,$6.3m,$4.4m,-10.49%,0.02%,0.71,+0.0047%,-0.0171%,$80.2k
163,Convex Finance-CVX,$5.28,-4.59%,$5.4m,$4.5m,+2.41%,0.02%,0.84,+0.0495%,+0.0507%,$2.4k
164,DeFi Binance-DEFI,$697.00,-9.88%,$5.2m,$1.7m,-11.81%,0.01%,0.33,-0.0699%,-0.0512%,$9.4k
165,JUST-JST,$0.0251,-9.28%,$5.0m,$1.6m,-10.04%,0.01%,0.31,-0.0444%,-0.0119%,$21.4k
166,Perpetual Protocol-PERP,$0.6370,-6.65%,$4.6m,$1.6m,-9.27%,0.01%,0.34,-0.0969%,-0.0793%,$9.5k
167,Mina-MINA,$0.6206,-7.95%,$4.5m,$2.8m,-10.59%,0.01%,0.63,+0.0060%,+0.0035%,$19.4k
168,Render Token-RNDR,$0.4656,-6.63%,$3.6m,$2.5m,-9.61%,0.01%,0.70,-0.1286%,-0.1443%,$4.4k
169,Quant-QNT,$88.15,-5.64%,$3.2m,$58.1k,+11.28%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
170,Smooth Love Potion-SLP,$0.0037,-7.03%,$3.1m,$3.8m,-11.97%,0.02%,1.22,-0.0273%,-0.0544%,$48.3k
171,Siacoin-SC,$0.0037,-6.91%,$3.1m,$877.9k,-6.48%,0.00%,0.29,-0.0356%,+0.0010%,$5.4k
172,Dora Factory-DORA,$2.52,-12.16%,$2.8m,$236.4k,-9.26%,0.00%,0.09,+0.0290%,-0.0826%,$4.6k
173,Shitcoin Index FTX-SHIT,"$2,345.80",-9.08%,$2.7m,$11.6m,-0.33%,0.05%,4.37,-0.0176%,-0.0166%,$0.0
174,APENFT-NFT,$0.0000,-2.68%,$2.6m,$411.2k,-3.32%,0.00%,0.16,+0.1100%,-0.1319%,$1.1k
175,Tornado Cash-TORN,$7.82,-10.58%,$2.6m,$820.0k,-16.53%,0.00%,0.32,-0.0018%,+0.1707%,$34.0k
176,DeFi FTX-DEFI,"$2,664.90",-8.86%,$2.6m,$3.6m,+0.61%,0.02%,1.41,-0.0048%,-0.0027%,$163.6
177,Gods Unchained-GODS,$0.3148,-10.78%,$2.3m,$426.8k,-7.32%,0.00%,0.19,-0.0333%,+0.0056%,$30.6k
178,Tribe-TRIBE,$0.2582,-4.83%,$2.3m,$83.1k,-12.63%,0.00%,0.04,-0.5130%,-0.4280%,$296.6
179,UMA-UMA,$2.56,-9.43%,$2.3m,$750.7k,-12.14%,0.00%,0.33,-0.1228%,+0.0912%,$510.7
180,Conflux Network-CFX,$0.0507,-4.66%,$2.2m,$999.8k,-8.60%,0.00%,0.45,-0.0139%,+0.0033%,$337.3
181,Chain-XCN,$0.0678,-5.37%,$2.2m,$1.1m,+4.93%,0.00%,0.50,-0.7581%,-1.1848%,$36.4
182,Wrapped NXM-WNXM,$15.13,-7.35%,$2.2m,$375.1k,-22.55%,0.00%,0.17,-0.0564%,-0.1484%,$913.9
183,Akropolis -AKRO,$0.0034,-7.18%,$2.2m,$268.4k,-4.26%,0.00%,0.12,+0.0100%,+0.0100%,$23.1k
184,Moonbeam-GLMR,$0.4756,-8.46%,$2.1m,$2.1m,-5.07%,0.01%,0.99,-0.1203%,-0.1609%,$36.7k
185,Everdome-DOME,$0.0015,-11.63%,$2.1m,$543.4k,-36.11%,0.00%,0.26,-0.0521%,-0.2792%,$54.9k
186,Secret-SCRT,$1.03,-0.09%,$1.9m,$834.3k,+0.48%,0.00%,0.43,-0.0620%,-0.0605%,$14.2k
187,Bancor-BNT,$0.4402,-7.73%,$1.9m,$1.7m,-7.00%,0.01%,0.86,+0.0108%,-0.1543%,$119.0
188,PAX Gold-PAXG,"$1,695.46",-1.42%,$1.8m,$5.9m,-4.69%,0.03%,3.22,+0.0316%,+0.0331%,$2.8k
189,Chia Network-XCH,$34.56,-3.63%,$1.8m,$1.0m,-6.42%,0.00%,0.58,+0.1051%,-0.0166%,$5.7k
190,Biconomy-BICO,$0.4995,-3.26%,$1.8m,$857.8k,-8.51%,0.00%,0.49,-0.0446%,+0.0301%,$683.3
191,Kadena-KDA,$1.45,-4.62%,$1.7m,$979.6k,-6.92%,0.00%,0.59,+0.0100%,+0.0100%,$5.2k
192,PancakeSwap-CAKE,$3.89,-7.52%,$1.6m,$3.0m,-10.78%,0.01%,1.88,-0.0004%,+0.0003%,$24.8k
193,Casper-CSPR,$0.0255,-6.91%,$1.5m,$500.2k,-10.07%,0.00%,0.33,-0.0948%,-0.0287%,$15.5k
