,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
18,Dogecoin-DOGE,$0.0616,-0.70%,$312.7m,$122.1m,-0.28%,0.53%,0.39,-0.0003%,+0.0096%,$456.4k
19,STEPN-GMT,$0.6728,-0.58%,$302.8m,$108.1m,-1.44%,0.47%,0.36,+0.0007%,+0.0010%,$766.6k
20,Filecoin-FIL,$5.86,+2.16%,$293.0m,$101.9m,+1.37%,0.44%,0.35,+0.0075%,+0.0110%,$354.4k
21,1inch-1INCH,$0.6874,+2.33%,$263.3m,$28.8m,+40.33%,0.12%,0.11,+0.0064%,-0.0222%,$536.1k
22,yearn.finance-YFI,"$9,764.03",+6.81%,$252.6m,$46.5m,+26.73%,0.20%,0.18,+0.0053%,+0.0117%,$528.4k
23,Curve DAO Token-CRV,$1.09,-3.48%,$233.4m,$56.9m,-4.57%,0.25%,0.24,-0.0201%,-0.0166%,$535.6k
24,Bitcoin Cash-BCH,$117.11,+0.97%,$216.2m,$166.1m,-1.43%,0.72%,0.77,-0.0063%,-0.0039%,$299.9k
25,1000SHIB-1000SHIB,$0.0122,+0.36%,$208.1m,$38.3m,+0.08%,0.17%,0.18,-0.0053%,+0.0038%,$262.1k
26,ApeCoin-APE,$4.71,-0.13%,$207.5m,$67.1m,+2.35%,0.29%,0.32,-0.0074%,+0.0011%,$195.2k
27,Synthetix Network Token-SNX,$2.98,-1.19%,$184.2m,$37.0m,-5.71%,0.16%,0.20,+0.0065%,+0.0038%,$266.5k
28,Aave-AAVE,$87.78,+2.96%,$181.3m,$47.2m,+7.65%,0.21%,0.26,+0.0055%,+0.0004%,$254.4k
29,The Sandbox-SAND,$0.9239,-1.00%,$175.2m,$74.6m,-2.85%,0.32%,0.43,-0.0077%,-0.0073%,$211.3k
30,Stargate Finance-STG,$0.6520,-3.00%,$166.1m,$17.0m,-17.07%,0.07%,0.10,-0.0746%,-0.0624%,$330.6k
31,Axie Infinity-AXS,$14.15,+0.63%,$138.0m,$82.9m,+2.05%,0.36%,0.60,-0.0074%,+0.0005%,$408.3k
32,Uniswap-UNI,$6.31,+1.40%,$136.2m,$47.6m,-0.50%,0.21%,0.35,+0.0019%,-0.0005%,$307.9k
33,Fantom-FTM,$0.2687,-0.65%,$131.8m,$47.9m,-1.74%,0.21%,0.36,+0.0023%,+0.0067%,$148.1k
34,FOOTBALL-FOOTBALL,"$1,209.10",+7.02%,$121.7m,$9.5m,+58.38%,0.04%,0.08,+0.3368%,+0.0426%,$202.1k
35,Unifi Protocol DAO-UNFI,$7.56,+0.66%,$116.6m,$21.1m,+4.68%,0.09%,0.18,-0.0006%,+0.0051%,$131.3k
36,Celsius-CEL,$1.42,+1.97%,$116.2m,$26.6m,-3.20%,0.12%,0.23,-0.0578%,-0.0299%,$1.2m
37,SushiSwap-SUSHI,$1.12,+6.25%,$96.3m,$31.1m,+16.94%,0.13%,0.32,+0.0015%,+0.0115%,$94.4k
38,dYdX-DYDX,$1.53,+1.01%,$90.4m,$36.6m,+4.13%,0.16%,0.40,-0.0014%,+0.0091%,$32.2k
39,Decentraland-MANA,$0.7730,-0.10%,$88.0m,$38.6m,-1.47%,0.17%,0.44,-0.0087%,+0.0006%,$113.2k
40,Gala-GALA,$0.0498,-0.06%,$87.9m,$34.8m,+3.36%,0.15%,0.40,+0.0008%,+0.0044%,$84.6k
41,Tron-TRX,$0.0627,-0.11%,$86.9m,$138.0m,-3.60%,0.60%,1.59,-0.0200%,-0.0201%,$50.8k
42,Terra-LUNA,$1.89,-4.61%,$83.4m,$7.9m,-12.93%,0.03%,0.09,+0.0107%,+0.0156%,$306.5k
43,Lido DAO Token-LDO,$2.07,+1.78%,$81.5m,$18.6m,+4.08%,0.08%,0.23,-0.0057%,-0.0058%,$276.2k
44,Ethereum Name Service-ENS,$13.81,+3.93%,$81.3m,$26.8m,+16.01%,0.12%,0.33,-0.0028%,-0.0057%,$73.6k
45,Balancer-BAL,$7.64,-0.54%,$81.2m,$22.4m,-14.53%,0.10%,0.28,-0.0118%,+0.0078%,$107.8k
46,Helium-HNT,$4.52,-5.92%,$78.5m,$15.9m,+11.79%,0.07%,0.20,-0.0293%,-0.0074%,$182.8k
47,Waves-WAVES,$4.47,-0.60%,$78.1m,$52.0m,-0.80%,0.23%,0.67,-0.0003%,-0.0041%,$97.3k
48,Algorand-ALGO,$0.3003,+3.31%,$77.4m,$29.3m,+7.64%,0.13%,0.38,+0.0052%,+0.0044%,$53.7k
49,Monero-XMR,$152.73,+0.46%,$72.3m,$42.7m,-1.49%,0.19%,0.59,-0.0498%,-0.0622%,$52.9k
50,THETA-THETA,$1.13,-1.05%,$72.1m,$22.0m,+1.04%,0.10%,0.30,-0.0146%,-0.0047%,$145.7k
51,Kyber Network Crystal-KNC,$1.76,-0.14%,$71.4m,$20.4m,-3.57%,0.09%,0.29,+0.0103%,+0.0058%,$56.5k
52,ConstitutionDAO-PEOPLE,$0.0203,+0.22%,$69.9m,$25.8m,-1.16%,0.11%,0.37,-0.0037%,+0.0034%,$132.1k
53,ZCash-ZEC,$60.46,+3.56%,$66.4m,$21.7m,+1.17%,0.09%,0.33,+0.0064%,-0.0031%,$175.1k
54,Flow (Dapper labs)-FLOW,$1.95,-2.43%,$61.0m,$26.6m,-11.04%,0.12%,0.44,+0.0037%,+0.0023%,$66.4k
55,THORChain-RUNE,$1.90,-1.25%,$60.1m,$20.8m,-5.32%,0.09%,0.35,+0.0078%,+0.0075%,$85.3k
56,CertiK-CTK,$1.00,+4.34%,$60.0m,$10.3m,-6.41%,0.04%,0.17,+0.0100%,+0.0084%,$114.0k
57,SHIBA INU-SHIB,$0.0000,+0.01%,$58.4m,$20.1m,+2.36%,0.09%,0.34,-0.0010%,+0.0035%,$79.9k
58,Oasis Network-ROSE,$0.0647,+1.76%,$52.3m,$11.8m,+0.41%,0.05%,0.23,+0.0075%,+0.0074%,$61.7k
59,Compound-COMP,$46.22,-2.16%,$51.7m,$22.4m,-8.24%,0.10%,0.43,-0.0145%,-0.0082%,$27.2k
60,BitDAO-BIT,$0.6289,+0.65%,$51.6m,$25.1m,-8.14%,0.11%,0.49,-0.0935%,-0.0915%,$586.3k
61,1000XEC-1000XEC,$0.0455,-2.91%,$43.4m,$9.7m,-15.05%,0.04%,0.22,+0.0100%,+0.0046%,$61.8k
62,Bluzelle-BLZ,$0.0959,-0.36%,$42.8m,$7.4m,-0.19%,0.03%,0.17,+0.0081%,+0.0089%,$213.5k
63,Tezos-XTZ,$1.49,-2.37%,$41.8m,$26.2m,-0.02%,0.11%,0.63,-0.0418%,-0.0419%,$27.8k
64,Kava-KAVA,$1.69,-1.23%,$41.8m,$11.4m,-6.50%,0.05%,0.27,+0.0035%,+0.0049%,$121.2k
65,Stellar Lumens-XLM,$0.1050,+0.54%,$39.6m,$35.2m,-0.88%,0.15%,0.89,-0.0065%,+0.0030%,$43.3k
66,Flamingo-FLM,$0.1171,+1.23%,$38.7m,$18.8m,+2.46%,0.08%,0.49,-0.1094%,-0.0848%,$35.6k
67,Reserve Rights-RSR,$0.0062,-2.87%,$37.3m,$15.3m,-5.53%,0.07%,0.41,+0.0000%,+0.0072%,$35.8k
68,DFI.Money-YFII,$989.15,+1.34%,$37.3m,$18.6m,-5.02%,0.08%,0.50,-0.2487%,-0.0932%,$155.0k
69,Zilliqa-ZIL,$0.0356,-1.05%,$37.1m,$22.6m,-0.61%,0.10%,0.61,+0.0025%,+0.0037%,$44.4k
70,Coin98-C98,$0.4355,+3.64%,$36.0m,$14.8m,-0.10%,0.06%,0.41,+0.0072%,+0.0036%,$76.8k
71,Elrond-EGLD,$52.23,-0.14%,$33.7m,$15.7m,-4.58%,0.07%,0.47,-0.0010%,+0.0066%,$33.7k
72,The Graph-GRT,$0.1023,-1.82%,$33.6m,$21.7m,-1.08%,0.09%,0.65,-0.0003%,+0.0063%,$58.6k
73,FTX Token-FTT,$26.26,-1.77%,$33.6m,$67.9m,+1.12%,0.30%,2.02,-0.0360%,-0.0197%,$7.8k
74,Dash-DASH,$45.74,+2.63%,$31.6m,$14.3m,-0.33%,0.06%,0.45,-0.0020%,+0.0045%,$38.4k
75,NEM-XEM,$0.0437,-0.55%,$31.3m,$8.7m,-3.46%,0.04%,0.28,+0.0138%,-0.0164%,$16.7k
76,SafePal-SFP,$0.3735,-4.57%,$31.2m,$7.0m,+10.44%,0.03%,0.23,-0.0525%,-0.0505%,$144.7k
77,Harmony-ONE,$0.0203,-0.60%,$30.1m,$14.0m,-1.62%,0.06%,0.47,+0.0080%,+0.0071%,$19.7k
78,VeChain-VET,$0.0241,+0.17%,$29.8m,$16.0m,+0.66%,0.07%,0.54,+0.0050%,+0.0055%,$9.2k
79,Enjin Coin-ENJ,$0.5079,-1.23%,$29.7m,$14.1m,+2.32%,0.06%,0.47,-0.0008%,-0.0005%,$47.9k
80,Serum-SRM,$0.7820,-1.39%,$29.6m,$24.6m,+0.38%,0.11%,0.83,-0.0369%,-0.0715%,$21.1k
81,Chromia-CHR,$0.1786,-1.71%,$29.3m,$9.3m,-5.04%,0.04%,0.32,-0.0158%,-0.0088%,$52.7k
82,NEO-NEO,$9.03,-0.28%,$29.2m,$14.0m,-0.21%,0.06%,0.48,-0.0206%,+0.0034%,$22.4k
83,MyNeighborAlice-ALICE,$2.03,-0.04%,$28.6m,$10.1m,+2.79%,0.04%,0.36,+0.0072%,+0.0077%,$28.4k
84,iExec RLC-RLC,$1.11,-1.57%,$28.2m,$6.7m,+5.23%,0.03%,0.24,-0.1041%,-0.1007%,$51.2k
85,LUNA2-LUNA2,n/a,n/a,$27.8m,$3.7m,-13.64%,0.02%,0.13,+0.0100%,+0.0100%,$70.3k
86,Ankr-ANKR,$0.0346,-0.83%,$27.6m,$14.9m,+2.25%,0.06%,0.54,-0.0857%,-0.0875%,$34.6k
87,Terra Classic-LUNC,$0.0002,-8.81%,$26.4m,$1.3m,-3.84%,0.01%,0.05,+0.0100%,+0.0100%,$193.1k
88,Loopring-LRC,$0.3544,+1.45%,$26.4m,$13.1m,-1.68%,0.06%,0.50,+0.0051%,-0.0002%,$8.4k
89,Kusama-KSM,$47.73,+1.11%,$25.6m,$15.4m,-0.30%,0.07%,0.60,-0.0097%,-0.0180%,$14.2k
90,Arweave-AR,$9.96,-0.79%,$23.2m,$12.7m,-3.54%,0.06%,0.55,+0.0020%,+0.0051%,$17.3k
91,Litentry-LIT,$0.6985,-2.38%,$22.3m,$4.9m,-3.06%,0.02%,0.22,+0.0060%,+0.0057%,$24.4k
92,Maker-MKR,$742.11,-1.30%,$21.6m,$16.2m,-4.80%,0.07%,0.75,+0.0024%,+0.0143%,$8.1k
93,Jasmy-JASMY,$0.0087,+0.81%,$21.4m,$11.1m,-1.90%,0.05%,0.52,+0.0016%,+0.0066%,$15.6k
94,Immutable X-IMX,$0.8215,-0.31%,$20.1m,$8.6m,-5.31%,0.04%,0.43,-0.0010%,+0.0029%,$6.3k
95,Hedera-HBAR,$0.0616,-1.72%,$20.0m,$8.4m,+2.52%,0.04%,0.42,+0.0026%,+0.0079%,$35.5k
96,BakeryToken-BAKE,$0.2451,-1.98%,$19.8m,$4.0m,+7.77%,0.02%,0.20,-0.0085%,+0.0016%,$33.9k
97,Ontology-ONT,$0.2377,-2.18%,$19.7m,$8.3m,-6.80%,0.04%,0.42,-0.0068%,-0.0137%,$20.6k
98,Swipe-SXP,$0.3757,-0.60%,$19.4m,$8.3m,+2.71%,0.04%,0.43,+0.0036%,+0.0073%,$25.4k
99,OmiseGO-OMG,$1.79,+0.04%,$19.3m,$11.8m,+1.42%,0.05%,0.61,-0.0013%,-0.0053%,$13.8k
100,BinaryX-BNX,$135.62,+1.51%,$19.2m,$26.7m,+1.48%,0.12%,1.39,+0.0100%,+0.0100%,$40.8k
101,Audius-AUDIO,$0.2797,-0.08%,$18.2m,$7.8m,+5.20%,0.03%,0.43,-0.0246%,-0.0223%,$8.1k
102,Project Galaxy-GAL,$2.49,-0.48%,$18.1m,$11.4m,+2.24%,0.05%,0.63,-0.0031%,-0.0011%,$22.2k
103,Bella Protocol-BEL,$0.6675,-0.28%,$17.7m,$3.8m,-2.63%,0.02%,0.21,-0.0115%,-0.0127%,$23.4k
104,Storj-STORJ,$0.5383,-0.51%,$17.7m,$11.2m,+0.22%,0.05%,0.63,+0.0056%,+0.0017%,$19.9k
105,Mask Network-MASK,$1.30,-0.14%,$17.4m,$6.1m,-7.78%,0.03%,0.35,+0.0198%,+0.0138%,$48.2k
106,Ren-REN,$0.1210,+0.04%,$17.3m,$7.4m,-2.59%,0.03%,0.43,-0.0011%,-0.0033%,$10.1k
107,Ocean Protocol-OCEAN,$0.1602,-3.77%,$17.2m,$3.7m,-10.76%,0.02%,0.22,+0.0060%,+0.0089%,$48.5k
108,Celo-CELO,$0.8347,-0.28%,$17.2m,$9.0m,-0.17%,0.04%,0.52,-0.0004%,+0.0131%,$7.7k
109,Bitcoin SV-BSV,$53.04,+1.24%,$16.8m,$32.5m,+0.15%,0.14%,1.93,+0.0203%,+0.0112%,$5.3k
110,Qtum-QTUM,$3.14,-0.41%,$16.3m,$14.9m,-2.65%,0.06%,0.91,+0.0021%,-0.0050%,$4.6k
111,Internet Computer-ICP,$6.28,+0.56%,$16.1m,$12.9m,+0.22%,0.06%,0.80,+0.0043%,-0.0049%,$10.7k
112,Iota-IOTA,$0.2793,-0.17%,$16.0m,$10.4m,-2.38%,0.05%,0.65,+0.0004%,-0.0048%,$16.0k
113,Band Protocol-BAND,$1.30,+1.67%,$15.5m,$5.4m,+6.19%,0.02%,0.35,+0.0072%,-0.0057%,$29.5k
114,Horizen-ZEN,$15.46,-1.58%,$15.2m,$6.4m,+2.07%,0.03%,0.42,+0.0072%,-0.0094%,$16.4k
115,Basic Attention Token-BAT,$0.3359,-0.08%,$14.7m,$10.8m,-0.80%,0.05%,0.73,-0.0077%,+0.0132%,$13.4k
116,Ravencoin-RVN,$0.0284,-0.44%,$14.7m,$5.5m,+1.34%,0.02%,0.37,-0.0080%,+0.0169%,$12.1k
117,Gitcoin-GTC,$2.18,-2.47%,$14.6m,$3.8m,-6.84%,0.02%,0.26,+0.0092%,+0.0100%,$20.6k
118,Origin Protocol-OGN,$0.1686,-0.43%,$14.4m,$7.1m,-0.01%,0.03%,0.49,+0.0100%,+0.0100%,$1.1k
119,Coti-COTI,$0.0938,+2.42%,$14.3m,$4.1m,+7.06%,0.02%,0.29,-0.0020%,-0.0236%,$41.9k
120,Aragon-ANT,$1.78,+3.31%,$13.9m,$5.6m,+1.38%,0.02%,0.40,-0.0089%,-0.0181%,$30.6k
121,Holo-HOT,$0.0020,-0.13%,$13.8m,$5.6m,-1.68%,0.02%,0.41,-0.0159%,-0.0001%,$28.6k
122,IOST-IOST,$0.0128,-0.35%,$13.7m,$12.1m,+0.75%,0.05%,0.88,+0.0008%,+0.0025%,$18.4k
123,Raydium-RAY,$0.6408,-0.46%,$13.3m,$7.7m,-1.17%,0.03%,0.58,-0.0028%,-0.0027%,$10.4k
124,Linear-LINA,$0.0081,+1.18%,$13.3m,$4.7m,-0.43%,0.02%,0.36,+0.0039%,-0.0002%,$36.2k
125,LooksRare-LOOKS,$0.2751,-3.48%,$13.0m,$14.2m,-6.04%,0.06%,1.09,-0.0012%,+0.0005%,$53.4k
126,Metal-MTL,$1.18,+0.78%,$12.7m,$6.1m,+1.23%,0.03%,0.48,-0.0048%,-0.0150%,$2.8k
127,Wootrade-WOO,$0.1504,-0.18%,$12.6m,$4.6m,+4.11%,0.02%,0.37,+0.0100%,+0.0100%,$9.8k
128,Reef-REEF,$0.0038,+2.41%,$11.8m,$4.5m,+7.33%,0.02%,0.38,-0.0033%,-0.0047%,$15.3k
129,Binance BTCDOM Index-BTCDOM,"$1,199.40",-0.29%,$11.7m,$9.7m,-4.21%,0.04%,0.83,+0.0420%,+0.0794%,$34.9k
130,IoTeX-IOTX,$0.0352,+6.48%,$11.2m,$6.5m,-0.20%,0.03%,0.58,+0.0016%,-0.0009%,$11.8k
131,Dent-DENT,$0.0010,+0.35%,$11.2m,$5.4m,+1.50%,0.02%,0.49,+0.0072%,+0.0066%,$37.9k
132,StormX-STMX,$0.0078,+1.32%,$11.1m,$3.5m,-6.98%,0.01%,0.31,+0.0021%,+0.0049%,$15.2k
133,0x-ZRX,$0.2916,-0.45%,$11.0m,$8.3m,+2.92%,0.04%,0.75,-0.0206%,-0.0214%,$2.6k
134,NKN-NKN,$0.0987,+0.52%,$10.9m,$3.4m,+0.87%,0.01%,0.31,+0.0039%,+0.0081%,$6.9k
135,Step App-FITFI,$0.0784,+3.56%,$10.5m,$2.6m,+8.15%,0.01%,0.25,-0.0001%,+0.0285%,$31.3k
136,Civic-CVC,$0.1406,-0.86%,$10.2m,$6.9m,-4.60%,0.03%,0.68,-0.0094%,-0.0192%,$28.4k
137,Celer Network-CELR,$0.0173,-2.06%,$10.2m,$4.6m,-5.21%,0.02%,0.45,+0.0086%,+0.0100%,$6.3k
138,API3-API3,$1.80,+0.93%,$9.9m,$4.5m,-5.43%,0.02%,0.46,+0.0118%,+0.0102%,$3.1k
139,Automata Network-ATA,$0.1519,-4.22%,$9.8m,$2.7m,+19.80%,0.01%,0.28,+0.0100%,-0.0239%,$41.2k
140,Mines of Dalarnia-DAR,$0.2464,+0.96%,$9.5m,$2.9m,+5.50%,0.01%,0.31,+0.0048%,+0.0100%,$23.2k
141,Alpha Finance Lab-ALPHA,$0.1211,-0.26%,$9.4m,$4.7m,-1.33%,0.02%,0.50,+0.0043%,+0.0045%,$13.1k
142,Cartesi-CTSI,$0.1381,-0.70%,$9.2m,$2.8m,+0.64%,0.01%,0.30,-0.0009%,+0.0053%,$25.0k
143,SKALE Network-SKL,$0.0483,+0.22%,$9.1m,$5.7m,-1.13%,0.02%,0.63,+0.0061%,+0.0055%,$19.7k
144,Icon-ICX,$0.2683,-0.02%,$8.7m,$3.7m,-6.18%,0.02%,0.43,+0.0071%,+0.0069%,$708.1
145,Tether-USDT,$1.00,+0.01%,$8.6m,$291.8m,+1.09%,1.27%,33.79,+0.0002%,+0.0003%,$0.0
146,Livepeer-LPT,$10.16,+1.71%,$7.9m,$6.4m,+1.13%,0.03%,0.81,+0.0048%,+0.0023%,$6.8k
147,TomoChain-TOMO,$0.4810,-2.76%,$7.8m,$3.5m,+10.46%,0.02%,0.44,+0.0033%,-0.0016%,$12.9k
148,Dusk Network-DUSK,$0.1347,-1.64%,$7.2m,$3.4m,-10.37%,0.01%,0.47,+0.0100%,+0.0099%,$15.2k
149,Badger DAO-BADGER,$4.92,+3.24%,$6.6m,$2.7m,+5.68%,0.01%,0.40,-0.0108%,+0.0296%,$430.4
150,DigiByte-DGB,$0.0104,+0.33%,$6.5m,$3.8m,+4.42%,0.02%,0.58,-0.0228%,-0.0398%,$7.0k
151,ARPA Chain-ARPA,$0.0351,+0.35%,$6.3m,$3.1m,-1.43%,0.01%,0.50,+0.0033%,+0.0084%,$1.6k
152,DeFi Binance-DEFI,$751.80,+0.31%,$6.0m,$1.7m,-13.71%,0.01%,0.29,-0.1118%,-0.0943%,$7.0k
153,Tornado Cash-TORN,$8.92,+3.18%,$5.3m,$1.2m,+30.35%,0.01%,0.23,+0.0221%,+0.0433%,$5.5k
154,Klaytn-KLAY,$0.2317,+0.25%,$5.2m,$4.6m,-0.49%,0.02%,0.88,+0.0008%,+0.0033%,$262.5
155,Yield Guild Games-YGG,$0.4756,-1.51%,$5.1m,$4.3m,-1.00%,0.02%,0.85,+0.0068%,-0.0020%,$1.6k
156,Crypto.com Coin-CRO,$0.1189,-1.67%,$4.8m,$12.1m,-0.25%,0.05%,2.54,-0.0039%,+0.0019%,$974.2
157,Injective Protocol-INJ,$1.54,+0.64%,$4.7m,$1.9m,-3.11%,0.01%,0.41,+0.0100%,+0.0100%,$605.2
158,Altcoin Index FTX-ALT,"$1,900.25",+0.77%,$4.6m,$13.4m,-0.77%,0.06%,2.88,-0.0017%,-0.0025%,$0.0
159,Anchor Protocol-ANC,$0.0888,-7.56%,$4.3m,$1.1m,-15.93%,0.00%,0.25,-0.0130%,-0.0108%,$43.9k
160,APENFT-NFT,$0.0000,-1.30%,$4.1m,$392.5k,-8.35%,0.00%,0.10,-0.0074%,+0.0176%,$1.2k
161,Gods Unchained-GODS,$0.3483,+11.16%,$4.0m,$446.4k,+28.73%,0.00%,0.11,+0.0084%,+0.0259%,$22.0k
162,Wrapped NXM-WNXM,$16.13,+1.57%,$3.6m,$535.0k,+0.80%,0.00%,0.15,+0.0153%,+0.0079%,$63.4
163,UMA-UMA,$2.75,+1.14%,$3.3m,$873.3k,-2.08%,0.00%,0.27,-0.2531%,+0.2727%,$49.6
164,DODO-DODO,$0.1235,-1.85%,$3.1m,$1.9m,-1.93%,0.01%,0.62,-0.0183%,-0.0175%,$182.6
165,Adventure Gold-AGLD,$0.3540,+2.91%,$3.0m,$1.1m,+2.44%,0.00%,0.37,+0.0005%,+0.0001%,$2.4
166,JUST-JST,$0.0273,+0.14%,$2.9m,$1.6m,+1.45%,0.01%,0.57,-0.0027%,+0.0056%,$0.0
167,Render Token-RNDR,$0.5172,-0.26%,$2.8m,$3.2m,+0.39%,0.01%,1.12,+0.0077%,+0.0075%,$680.0
168,Quant-QNT,$92.60,-2.39%,$2.8m,$56.9k,+5.75%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
169,Dora Factory-DORA,$2.64,+1.01%,$2.7m,$288.7k,-0.69%,0.00%,0.11,-0.0486%,-0.0263%,$2.1k
170,Moonbeam-GLMR,$0.5237,+0.61%,$2.7m,$2.0m,-0.35%,0.01%,0.75,-0.0099%,-0.0091%,$1.7k
171,Siacoin-SC,$0.0040,-0.11%,$2.6m,$911.9k,-3.87%,0.00%,0.35,-0.0274%,-0.0368%,$126.3
172,Smooth Love Potion-SLP,$0.0039,+1.01%,$2.5m,$4.2m,+4.07%,0.02%,1.64,+0.0001%,+0.0115%,$1.7k
173,Everdome-DOME,$0.0018,-12.44%,$2.4m,$718.4k,-13.79%,0.00%,0.30,+0.1468%,-0.0124%,$13.1k
174,Mina-MINA,$0.6548,-0.73%,$2.3m,$2.9m,-1.37%,0.01%,1.23,-0.0006%,+0.0176%,$30.9
175,OKB-OKB,$15.59,+1.74%,$2.2m,$4.5m,+1.61%,0.02%,1.99,+0.0030%,+0.0028%,$5.9k
176,Frax Share-FXS,$6.19,+4.64%,$2.2m,$7.0m,+4.58%,0.03%,3.16,-0.0226%,-0.0231%,$502.9
177,Spell Token-SPELL,$0.0013,+0.79%,$2.2m,$2.7m,+0.51%,0.01%,1.23,+0.0021%,+0.0032%,$1.7k
178,Perpetual Protocol-PERP,$0.6777,-0.67%,$2.2m,$1.6m,+0.26%,0.01%,0.75,-0.0153%,-0.0045%,$0.0
179,Huobi Token-HT,$4.86,+3.45%,$2.0m,$4.9m,-1.77%,0.02%,2.41,+0.0081%,+0.0087%,$0.0
180,Convex Finance-CVX,$5.30,-1.13%,$2.0m,$4.1m,-1.03%,0.02%,2.04,-0.1640%,-0.1635%,$183.2
181,Chain-XCN,$0.0757,-0.32%,$1.9m,$999.3k,+6.95%,0.00%,0.52,-0.6026%,-0.5824%,$0.0
182,Tribe-TRIBE,$0.2684,-2.95%,$1.9m,$95.0k,+10.45%,0.00%,0.05,+0.0100%,+0.0100%,$0.0
183,Boba Network-BOBA,$0.3179,+0.26%,$1.7m,$761.2k,+0.36%,0.00%,0.46,+0.0048%,+0.0067%,$2.1k
184,DeFi FTX-DEFI,"$2,799.30",+0.86%,$1.7m,$3.4m,+1.59%,0.01%,2.05,-0.0038%,-0.0036%,$576.8
185,Akropolis -AKRO,$0.0036,-0.09%,$1.6m,$291.5k,-7.68%,0.00%,0.18,+0.0100%,+0.0100%,$0.0
186,Bancor-BNT,$0.4581,-1.07%,$1.6m,$1.6m,-3.73%,0.01%,1.01,+0.0680%,-0.1484%,$961.9
187,Casper-CSPR,$0.0278,+0.33%,$1.5m,$536.7k,+18.80%,0.00%,0.37,+0.0547%,+0.0963%,$877.8
188,Conflux Network-CFX,$0.0508,+0.72%,$1.4m,$1.1m,-0.68%,0.00%,0.78,+0.0165%,+0.0514%,$0.5
189,Chia Network-XCH,$36.13,-0.03%,$1.3m,$1.1m,+3.67%,0.00%,0.80,+0.2352%,-0.2552%,$767.7
190,Shitcoin Index FTX-SHIT,"$2,525.00",+0.35%,$1.3m,$11.6m,-1.14%,0.05%,9.17,+0.0003%,+0.0000%,$0.0
191,Alchemy Pay-ACH,$0.0128,-0.46%,$1.2m,$347.9k,-1.35%,0.00%,0.28,+0.0100%,+0.0100%,$297.8
192,Biconomy-BICO,$0.5116,+3.21%,$1.2m,$987.0k,+4.55%,0.00%,0.85,+0.0042%,-0.0210%,$107.7
193,Verasity-VRA,$0.0046,-1.70%,$1.1m,$23.3k,+15.72%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
