,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
94,Audius-AUDIO,$0.2782,+1.33%,$28.8m,$7.3m,-3.14%,0.03%,0.25,-0.0117%,-0.0124%,$16.0k
95,Bitcoin SV-BSV,$53.57,+5.74%,$28.6m,$33.9m,+6.30%,0.14%,1.18,+0.0026%,+0.0055%,$317.6
96,OmiseGO-OMG,$1.82,+0.54%,$28.0m,$12.6m,-4.28%,0.05%,0.45,+0.0063%,+0.0053%,$29.7k
97,Qtum-QTUM,$3.13,+1.97%,$26.0m,$15.4m,+0.52%,0.07%,0.59,-0.0047%,+0.0053%,$10.4k
98,Litentry-LIT,$0.6775,+0.07%,$25.4m,$4.4m,-4.64%,0.02%,0.18,+0.0100%,+0.0100%,$6.5k
99,Maker-MKR,$728.27,+0.42%,$25.3m,$15.5m,-0.89%,0.07%,0.61,+0.0071%,+0.0084%,$39.6k
100,Coin98-C98,$0.3956,-1.28%,$23.7m,$12.6m,+2.45%,0.05%,0.53,+0.0015%,+0.0025%,$14.3k
101,Storj-STORJ,$0.5211,+2.74%,$23.5m,$10.4m,+0.35%,0.04%,0.44,+0.0064%,+0.0011%,$13.6k
102,Reserve Rights-RSR,$0.0060,+0.55%,$23.2m,$12.8m,-3.14%,0.05%,0.55,+0.0007%,-0.0244%,$10.7k
103,Gitcoin-GTC,$2.26,-2.77%,$23.2m,$4.3m,-8.71%,0.02%,0.19,+0.0100%,+0.0100%,$80.0k
104,Bluzelle-BLZ,$0.0857,-0.65%,$22.8m,$6.1m,+4.08%,0.03%,0.27,+0.0100%,+0.0081%,$49.4k
105,BitDAO-BIT,$0.6209,-0.60%,$22.6m,$25.2m,+0.37%,0.11%,1.11,+0.0059%,+0.0069%,$26.4k
106,Swipe-SXP,$0.3645,+3.11%,$21.8m,$7.7m,-2.84%,0.03%,0.35,+0.0065%,+0.0054%,$15.6k
107,API3-API3,$1.75,-3.25%,$21.7m,$5.3m,-15.40%,0.02%,0.25,-0.0224%,-0.0223%,$24.2k
108,Immutable X-IMX,$0.8179,+0.65%,$21.4m,$8.8m,-10.17%,0.04%,0.41,+0.0058%,+0.0034%,$47.9k
109,1000XEC-1000XEC,$0.0417,+1.41%,$21.1m,$5.0m,+5.09%,0.02%,0.24,+0.0067%,+0.0090%,$31.2k
110,FOOTBALL-FOOTBALL,"$1,094.62",-2.59%,$21.0m,$6.4m,+4.84%,0.03%,0.30,+0.1213%,+0.1280%,$29.9k
111,Iota-IOTA,$0.2768,+1.86%,$20.1m,$9.6m,-0.30%,0.04%,0.48,+0.0049%,+0.0167%,$33.4k
112,Coti-COTI,$0.0962,+2.19%,$20.0m,$5.2m,+7.67%,0.02%,0.26,+0.1187%,+0.1148%,$58.7k
113,Band Protocol-BAND,$1.29,+1.75%,$20.0m,$5.1m,-2.00%,0.02%,0.26,+0.0070%,-0.0125%,$32.7k
114,Bella Protocol-BEL,$0.6431,+1.33%,$19.2m,$3.5m,+4.69%,0.01%,0.18,+0.0065%,+0.0065%,$8.5k
115,Raydium-RAY,$0.6123,-0.56%,$19.1m,$7.6m,+2.71%,0.03%,0.39,-0.0010%,-0.0042%,$8.8k
116,Civic-CVC,$0.1383,+3.25%,$19.0m,$7.2m,+7.54%,0.03%,0.38,-0.0145%,-0.0381%,$21.3k
117,Tornado Cash-TORN,$9.12,+15.53%,$18.8m,$1.3m,+56.58%,0.01%,0.07,-0.3534%,+0.2745%,$68.3k
118,Ontology-ONT,$0.2365,+4.27%,$18.7m,$8.6m,+9.88%,0.04%,0.46,-0.0109%,-0.0285%,$3.4k
119,Arweave-AR,$9.95,+3.26%,$18.7m,$12.0m,+4.65%,0.05%,0.64,+0.0067%,+0.0069%,$16.9k
120,0x-ZRX,$0.2896,+3.70%,$18.4m,$8.1m,+3.81%,0.03%,0.44,+0.0029%,-0.0036%,$8.8k
121,Hedera-HBAR,$0.0603,+1.00%,$17.9m,$8.0m,+2.43%,0.03%,0.45,+0.0081%,+0.0079%,$9.6k
122,Alpha Finance Lab-ALPHA,$0.1178,+2.35%,$17.7m,$5.5m,-4.53%,0.02%,0.31,+0.0071%,+0.0043%,$44.9k
123,ARPA Chain-ARPA,$0.0381,-0.81%,$17.4m,$4.2m,-18.09%,0.02%,0.24,+0.0097%,+0.0090%,$18.1k
124,Basic Attention Token-BAT,$0.3263,+1.76%,$17.3m,$10.7m,-3.38%,0.05%,0.62,+0.0015%,-0.0002%,$40.9k
125,Holo-HOT,$0.0020,+0.58%,$17.1m,$4.9m,-1.68%,0.02%,0.29,+0.0028%,+0.0008%,$22.4k
126,Cartesi-CTSI,$0.1480,+6.18%,$17.0m,$3.9m,+14.44%,0.02%,0.23,+0.0100%,+0.0100%,$36.6k
127,Ren-REN,$0.1212,+1.24%,$17.0m,$8.1m,+0.38%,0.03%,0.48,+0.0068%,+0.0066%,$42.4k
128,Internet Computer-ICP,$6.46,+0.82%,$16.7m,$13.9m,+4.33%,0.06%,0.83,+0.0016%,+0.0049%,$22.6k
129,DFI.Money-YFII,$948.12,-1.11%,$16.6m,$18.2m,-3.09%,0.08%,1.09,-0.1151%,-0.0778%,$9.7k
130,Celer Network-CELR,$0.0175,+2.46%,$16.5m,$4.9m,-0.92%,0.02%,0.30,+0.0100%,+0.0100%,$21.4k
131,Origin Protocol-OGN,$0.1694,+1.39%,$16.2m,$6.6m,-4.94%,0.03%,0.41,+0.0100%,+0.0100%,$10.7k
132,Horizen-ZEN,$15.36,+3.83%,$15.9m,$6.5m,-4.17%,0.03%,0.41,+0.0243%,-0.0243%,$17.0k
133,Linear-LINA,$0.0079,+2.08%,$15.7m,$4.4m,-1.20%,0.02%,0.28,-0.0058%,-0.0101%,$25.9k
134,Tether-USDT,$1.0000,+0.00%,$15.4m,$279.7m,+23.19%,1.18%,18.14,-0.0006%,-0.0006%,$0.0
135,IOST-IOST,$0.0127,+2.05%,$15.0m,$11.0m,-0.07%,0.05%,0.74,+0.0022%,+0.0090%,$9.7k
136,Celo-CELO,$0.8160,+1.37%,$14.9m,$8.6m,+0.62%,0.04%,0.58,+0.0106%,+0.0035%,$905.9
137,NKN-NKN,$0.0983,+2.79%,$14.8m,$3.3m,+6.69%,0.01%,0.22,-0.0050%,+0.0067%,$37.6k
138,Injective Protocol-INJ,$1.53,-0.98%,$14.7m,$2.5m,+4.92%,0.01%,0.17,+0.0100%,+0.0100%,$17.7k
139,Reef-REEF,$0.0036,+1.32%,$14.3m,$4.7m,+3.00%,0.02%,0.33,+0.0073%,+0.0067%,$17.6k
140,Binance BTCDOM Index-BTCDOM,"$1,124.60",-2.23%,$14.0m,$11.2m,+3.76%,0.05%,0.80,+0.0473%,+0.0662%,$96.1k
141,OKB-OKB,$16.53,+20.22%,$13.5m,$5.2m,+18.01%,0.02%,0.38,-0.0077%,-0.0956%,$35.2k
142,Icon-ICX,$0.2684,+4.38%,$13.1m,$3.8m,+0.08%,0.02%,0.29,-0.0271%,-0.0346%,$7.2k
143,Wootrade-WOO,$0.1516,+0.14%,$11.9m,$4.0m,-2.47%,0.02%,0.34,+0.0100%,+0.0100%,$7.6k
144,StormX-STMX,$0.0078,+4.40%,$11.7m,$3.7m,+7.62%,0.02%,0.32,-0.0067%,-0.0137%,$9.0k
145,Livepeer-LPT,$9.96,+1.18%,$10.6m,$6.9m,+0.25%,0.03%,0.66,+0.0056%,+0.0185%,$4.6k
146,SKALE Network-SKL,$0.0475,+1.68%,$10.4m,$5.6m,-0.88%,0.02%,0.54,+0.0008%,+0.0005%,$6.4k
147,Dusk Network-DUSK,$0.1288,-0.38%,$9.9m,$3.7m,+3.27%,0.02%,0.37,+0.0019%,-0.0013%,$13.6k
148,Automata Network-ATA,$0.1527,+0.39%,$9.0m,$2.4m,+3.30%,0.01%,0.27,+0.0100%,+0.0100%,$3.0k
149,TomoChain-TOMO,$0.4794,+1.18%,$8.9m,$3.0m,-2.08%,0.01%,0.34,+0.0050%,+0.0053%,$5.7k
150,SafePal-SFP,$0.3762,+2.49%,$8.7m,$4.6m,+1.24%,0.02%,0.53,+0.0001%,+0.0001%,$13.2k
151,APENFT-NFT,$0.0000,+0.44%,$8.6m,$451.2k,+3.11%,0.00%,0.05,-0.0862%,+0.1241%,$757.1
152,Yield Guild Games-YGG,$0.4670,-6.30%,$8.0m,$4.1m,-4.47%,0.02%,0.51,+0.0182%,-0.0038%,$23.5k
153,IoTeX-IOTX,$0.0346,-1.96%,$7.8m,$5.9m,+0.39%,0.03%,0.76,+0.0100%,+0.0100%,$5.8k
154,Mines of Dalarnia-DAR,$0.2372,+1.05%,$7.5m,$2.9m,+2.75%,0.01%,0.38,+0.0100%,+0.0100%,$4.2k
155,Klaytn-KLAY,$0.2175,+0.92%,$7.4m,$4.8m,-0.01%,0.02%,0.65,+0.0053%,+0.0044%,$534.4
156,Adventure Gold-AGLD,$0.4049,-4.92%,$7.3m,$2.3m,-22.30%,0.01%,0.31,+0.0174%,+0.0002%,$11.3k
157,LooksRare-LOOKS,$0.2603,-0.26%,$7.3m,$12.5m,-1.73%,0.05%,1.71,-0.0078%,-0.0098%,$5.9k
158,DeFi Binance-DEFI,$741.50,+2.70%,$6.6m,$1.9m,+10.53%,0.01%,0.29,+0.0100%,+0.0057%,$6.0k
159,Altcoin Index FTX-ALT,"$1,935.95",+3.22%,$6.5m,$14.6m,+4.69%,0.06%,2.23,-0.0003%,+0.0017%,$300.9
160,Crypto.com Coin-CRO,$0.1151,+3.14%,$6.4m,$12.2m,+6.73%,0.05%,1.89,-0.0065%,+0.0106%,$3.2k
161,DigiByte-DGB,$0.0100,+1.72%,$5.3m,$3.4m,-0.34%,0.01%,0.65,+0.0100%,+0.0100%,$3.1k
162,JUST-JST,$0.0265,+3.56%,$4.9m,$1.7m,+4.53%,0.01%,0.34,+0.0040%,-0.0432%,$0.0
163,Badger DAO-BADGER,$5.11,+2.93%,$4.8m,$2.6m,+2.10%,0.01%,0.54,-0.0074%,+0.0018%,$956.4
164,Perpetual Protocol-PERP,$0.6936,+6.23%,$4.8m,$1.8m,+11.63%,0.01%,0.37,+0.0710%,-0.0550%,$1.4k
165,Step App-FITFI,$0.0646,-3.02%,$4.7m,$2.3m,-8.44%,0.01%,0.49,+0.0250%,-0.0158%,$28.8k
166,Frax Share-FXS,$6.31,+4.15%,$4.6m,$7.5m,+5.52%,0.03%,1.64,+0.0141%,+0.0123%,$2.7k
167,Convex Finance-CVX,$5.38,+1.63%,$3.9m,$4.1m,+2.66%,0.02%,1.05,+0.0018%,+0.0042%,$2.9k
168,Mina-MINA,$0.6474,+0.15%,$3.4m,$3.0m,+1.61%,0.01%,0.89,+0.0170%,+0.0128%,$890.9
169,Quant-QNT,$100.79,+7.92%,$3.4m,$56.7k,+9.04%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
170,Huobi Token-HT,$4.75,+2.37%,$3.2m,$4.1m,-6.39%,0.02%,1.28,+0.0063%,+0.0052%,$36.1
171,Render Token-RNDR,$0.5076,+2.89%,$3.0m,$2.5m,-1.91%,0.01%,0.84,-0.0635%,-0.0592%,$1.7k
172,Dora Factory-DORA,$2.93,+9.05%,$2.6m,$323.0k,+27.48%,0.00%,0.12,+0.1521%,-0.1304%,$1.7k
173,Siacoin-SC,$0.0039,+3.65%,$2.6m,$919.0k,+0.80%,0.00%,0.36,+0.0092%,-0.0153%,$763.0
174,Blockstack-STX,$0.3592,+4.52%,$2.6m,$1.3m,+30.77%,0.01%,0.53,-0.0049%,-0.0081%,$6.0k
175,Bancor-BNT,$0.4693,+0.66%,$2.4m,$1.9m,+3.47%,0.01%,0.80,-0.1831%,-0.0484%,$509.0
176,Smooth Love Potion-SLP,$0.0038,+1.40%,$2.4m,$3.9m,+0.61%,0.02%,1.65,-0.0173%,-0.0267%,$3.9k
177,Moonbeam-GLMR,$0.4939,+0.66%,$2.2m,$2.4m,+0.66%,0.01%,1.07,-0.0674%,-0.0604%,$326.1
178,Tribe-TRIBE,$0.2505,-2.74%,$2.1m,$64.5k,+3.87%,0.00%,0.03,+0.0100%,-0.2909%,$0.0
179,Shitcoin Index FTX-SHIT,"$2,477.60",+2.55%,$2.1m,$12.6m,+1.93%,0.05%,6.12,-0.0084%,-0.0017%,$938.1
180,Wrapped NXM-WNXM,$16.09,+3.64%,$2.0m,$416.8k,+12.15%,0.00%,0.21,-0.0460%,-0.1020%,$717.3
181,Chain-XCN,$0.0655,-3.91%,$1.9m,$936.4k,-16.65%,0.00%,0.49,+0.0347%,+0.0641%,$1.3k
182,NYM-NYM,$0.3221,+0.37%,$1.9m,$786.8k,+0.91%,0.00%,0.41,+0.0151%,+0.0044%,$2.7k
183,Gods Unchained-GODS,$0.3241,-0.93%,$1.9m,$456.7k,+6.51%,0.00%,0.24,-0.0253%,-0.0380%,$598.4
184,UMA-UMA,$2.64,+0.78%,$1.8m,$801.3k,+0.10%,0.00%,0.45,+0.1545%,-0.1018%,$579.4
185,DeFi FTX-DEFI,"$2,830.30",+2.94%,$1.8m,$3.5m,-2.11%,0.01%,2.01,-0.0038%,-0.0028%,$0.0
186,Conflux Network-CFX,$0.0518,+0.58%,$1.7m,$1.1m,+2.97%,0.00%,0.64,+0.0598%,-0.0656%,$718.9
187,Boba Network-BOBA,$0.3080,+3.13%,$1.6m,$870.1k,+12.43%,0.00%,0.55,+0.0105%,+0.0097%,$441.6
188,Cream Finance-CREAM,$17.20,+5.86%,$1.4m,$1.1m,+16.15%,0.00%,0.79,+0.0410%,+0.0470%,$5.0k
189,Secret-SCRT,$1.07,+1.18%,$1.4m,$879.9k,+7.79%,0.00%,0.65,-0.0748%,-0.0782%,$2.4k
190,PancakeSwap-CAKE,$4.08,+2.10%,$1.3m,$3.1m,+1.56%,0.01%,2.32,-0.0037%,-0.0014%,$206.2
191,Everdome-DOME,$0.0015,+2.00%,$1.3m,$842.4k,+34.56%,0.00%,0.64,+0.1221%,+0.0648%,$867.3
192,Biconomy-BICO,$0.5016,+1.16%,$1.1m,$858.2k,-2.43%,0.00%,0.76,-0.0081%,+0.0378%,$1.0k
193,Alchemy Pay-ACH,$0.0134,+2.89%,$1.1m,$358.2k,-1.68%,0.00%,0.32,+0.0100%,+0.0100%,$0.0
