,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
13,Avalanche-AVAX,$19.08,+4.65%,$505.7m,$130.3m,-0.02%,0.56%,0.26,+0.0054%,+0.0015%,$1.1m
14,NEAR Protocol-NEAR,$4.38,+7.18%,$419.8m,$94.2m,+5.55%,0.40%,0.22,-0.0043%,-0.0050%,$825.2k
15,Polkadot-DOT,$7.21,+4.57%,$403.9m,$264.6m,+3.01%,1.14%,0.66,-0.0101%,+0.0030%,$525.6k
16,Optimism-OP,$1.18,+6.54%,$389.6m,$60.4m,+4.09%,0.26%,0.15,+0.0025%,+0.0067%,$657.6k
17,Chiliz-CHZ,$0.1937,+4.61%,$387.5m,$75.6m,-1.43%,0.32%,0.20,+0.0024%,+0.0046%,$427.8k
18,Dogecoin-DOGE,$0.0613,+3.83%,$359.4m,$118.4m,-3.68%,0.51%,0.33,+0.0023%,+0.0062%,$847.4k
19,Chainlink-LINK,$7.10,+6.04%,$305.7m,$106.5m,+6.84%,0.46%,0.35,-0.0019%,+0.0011%,$547.3k
20,Filecoin-FIL,$5.89,+4.95%,$291.2m,$102.0m,+2.09%,0.44%,0.35,-0.0019%,+0.0112%,$766.9k
21,Curve DAO Token-CRV,$1.17,+12.93%,$267.4m,$64.5m,+18.29%,0.28%,0.24,+0.0033%,-0.0118%,$863.9k
22,STEPN-GMT,$0.6540,+3.04%,$237.5m,$105.7m,+1.65%,0.45%,0.45,-0.0072%,-0.0034%,$482.5k
23,Bitcoin Cash-BCH,$118.88,+5.63%,$226.6m,$169.3m,+3.66%,0.73%,0.75,-0.0140%,-0.0002%,$446.4k
24,1000SHIB-1000SHIB,$0.0123,+2.09%,$225.8m,$41.7m,+2.09%,0.18%,0.18,+0.0100%,+0.0089%,$261.0k
25,Ravencoin-RVN,$0.0371,-1.07%,$213.2m,$19.6m,-26.81%,0.08%,0.09,-0.0023%,+0.0202%,$539.4k
26,Tellor-TRB,$17.23,+7.66%,$204.2m,$42.9m,-0.78%,0.18%,0.21,-0.0758%,+0.0023%,$274.2k
27,ApeCoin-APE,$4.44,+3.23%,$180.5m,$65.0m,+2.24%,0.28%,0.36,-0.0047%,-0.0073%,$690.9k
28,The Sandbox-SAND,$0.9062,+2.78%,$175.3m,$73.1m,-0.04%,0.31%,0.42,-0.0050%,-0.0099%,$565.8k
29,Fantom-FTM,$0.2546,+4.20%,$152.3m,$48.3m,+0.37%,0.21%,0.32,-0.0051%,-0.0003%,$357.4k
30,Ethereum Name Service-ENS,$14.75,+3.06%,$140.7m,$29.6m,-2.24%,0.13%,0.21,+0.0050%,+0.0070%,$344.3k
31,Axie Infinity-AXS,$13.44,+1.48%,$131.6m,$78.5m,+1.71%,0.34%,0.60,-0.0307%,-0.0310%,$318.8k
32,Unifi Protocol DAO-UNFI,$7.21,+6.30%,$124.7m,$17.7m,+4.99%,0.08%,0.14,+0.0100%,+0.0046%,$112.5k
33,Aave-AAVE,$87.78,+4.80%,$117.5m,$45.4m,+1.63%,0.20%,0.39,-0.0214%,+0.0099%,$146.6k
34,Kyber Network Crystal-KNC,$1.74,+3.59%,$104.6m,$20.0m,+0.85%,0.09%,0.19,-0.0068%,-0.0204%,$196.3k
35,Tron-TRX,$0.0618,+1.56%,$97.0m,$142.3m,+1.56%,0.61%,1.47,-0.0152%,-0.0148%,$337.3k
36,Uniswap-UNI,$6.15,+5.04%,$94.6m,$45.6m,+4.16%,0.20%,0.48,-0.0085%,-0.0136%,$158.3k
37,dYdX-DYDX,$1.46,+0.91%,$94.2m,$36.6m,+9.61%,0.16%,0.39,-0.0043%,+0.0050%,$129.7k
38,SushiSwap-SUSHI,$1.26,+10.07%,$93.7m,$31.8m,+9.32%,0.14%,0.34,-0.0161%,+0.0035%,$267.5k
39,iExec RLC-RLC,$1.24,+20.58%,$91.7m,$8.1m,+50.60%,0.03%,0.09,-0.0993%,-0.0198%,$296.8k
40,Project Galaxy-GAL,$2.52,-5.15%,$90.3m,$14.1m,-10.74%,0.06%,0.16,-0.0145%,-0.0127%,$235.2k
41,Decentraland-MANA,$0.7654,+3.40%,$88.9m,$37.9m,-0.43%,0.16%,0.43,-0.0067%,+0.0025%,$195.3k
42,yearn.finance-YFI,"$9,390.22",+8.62%,$87.4m,$37.0m,+12.41%,0.16%,0.42,-0.0199%,-0.0122%,$240.6k
43,Terra Classic-LUNC,$0.0005,+17.85%,$84.4m,$7.3m,+308.62%,0.03%,0.09,+0.0019%,+0.0016%,$364.4k
44,Monero-XMR,$149.48,+2.57%,$80.3m,$40.3m,-0.79%,0.17%,0.50,-0.0019%,+0.0026%,$173.6k
45,Gala-GALA,$0.0490,+3.70%,$76.8m,$33.4m,+1.52%,0.14%,0.44,+0.0004%,+0.0043%,$107.9k
46,CertiK-CTK,$1.05,+11.51%,$76.5m,$11.9m,+47.76%,0.05%,0.16,-0.0295%,-0.0323%,$201.5k
47,Terra-LUNA,$1.89,+2.06%,$74.8m,$6.4m,+5.29%,0.03%,0.09,-0.0090%,-0.0115%,$176.1k
48,Waves-WAVES,$4.42,+3.16%,$74.1m,$48.5m,+2.69%,0.21%,0.66,+0.0058%,+0.0009%,$118.9k
49,ConstitutionDAO-PEOPLE,$0.0215,+12.04%,$74.0m,$25.3m,+9.18%,0.11%,0.34,+0.0077%,-0.0018%,$122.4k
50,Algorand-ALGO,$0.3001,+5.03%,$73.3m,$29.1m,+4.73%,0.13%,0.40,+0.0000%,+0.0076%,$38.4k
51,Synthetix Network Token-SNX,$2.98,+5.68%,$72.0m,$32.8m,-0.82%,0.14%,0.46,-0.0253%,+0.0102%,$72.2k
52,Ocean Protocol-OCEAN,$0.1817,+12.55%,$64.7m,$6.9m,+73.99%,0.03%,0.11,-0.0028%,-0.0091%,$212.8k
53,THETA-THETA,$1.11,+3.52%,$62.8m,$22.0m,+0.44%,0.09%,0.35,-0.0154%,-0.0027%,$125.3k
54,Stellar Lumens-XLM,$0.1030,+2.99%,$54.5m,$37.9m,+5.74%,0.16%,0.70,-0.0155%,-0.0050%,$99.5k
55,API3-API3,$1.79,+11.01%,$54.2m,$6.1m,+30.76%,0.03%,0.11,-0.0347%,-0.0220%,$104.8k
56,ZCash-ZEC,$59.59,+1.73%,$53.8m,$20.9m,+8.16%,0.09%,0.39,+0.0076%,-0.0023%,$111.4k
57,THORChain-RUNE,$1.84,+4.02%,$52.5m,$20.4m,+1.45%,0.09%,0.39,+0.0038%,-0.0008%,$96.7k
58,FOOTBALL-FOOTBALL,"$1,112.99",+5.06%,$47.9m,$5.8m,+10.40%,0.02%,0.12,+0.0340%,+0.2378%,$57.5k
59,Lido DAO Token-LDO,$1.96,+4.24%,$47.1m,$18.3m,+3.53%,0.08%,0.39,+0.0049%,+0.0049%,$215.1k
60,Celsius-CEL,$1.33,-2.49%,$46.8m,$23.1m,-2.12%,0.10%,0.49,-0.0431%,-0.0419%,$255.4k
61,BinaryX-BNX,$136.55,-1.65%,$46.8m,$28.8m,-6.21%,0.12%,0.62,+0.0100%,+0.0100%,$127.7k
62,ARPA Chain-ARPA,$0.0387,+10.00%,$42.5m,$4.9m,+61.57%,0.02%,0.12,+0.0030%,+0.0043%,$92.6k
63,SHIBA INU-SHIB,$0.0000,+2.17%,$42.4m,$19.3m,+1.85%,0.08%,0.45,+0.0045%,+0.0098%,$136.7k
64,Compound-COMP,$48.77,+9.13%,$41.8m,$23.3m,+16.61%,0.10%,0.56,-0.0701%,-0.0603%,$110.3k
65,FTX Token-FTT,$26.06,+1.47%,$41.0m,$68.0m,+1.51%,0.29%,1.66,+0.0040%,+0.0060%,$117.5k
66,1inch-1INCH,$0.6323,+2.80%,$40.9m,$20.4m,-0.22%,0.09%,0.50,-0.0089%,-0.0093%,$101.3k
67,The Graph-GRT,$0.1046,+6.84%,$40.3m,$21.6m,+4.02%,0.09%,0.54,-0.0097%,+0.0070%,$72.6k
68,Enjin Coin-ENJ,$0.5227,+7.67%,$40.1m,$14.7m,+9.49%,0.06%,0.37,-0.0029%,+0.0020%,$189.0k
69,Serum-SRM,$0.7932,+5.46%,$39.8m,$25.3m,+8.54%,0.11%,0.64,-0.0021%,-0.0011%,$67.9k
70,Elrond-EGLD,$51.30,+4.99%,$39.1m,$15.1m,-4.86%,0.06%,0.39,+0.0054%,+0.0067%,$79.2k
71,Tezos-XTZ,$1.49,+4.52%,$38.2m,$26.9m,+2.68%,0.12%,0.70,-0.0267%,-0.0105%,$86.5k
72,Mask Network-MASK,$1.42,+15.27%,$37.4m,$8.3m,+25.14%,0.04%,0.22,-0.0186%,+0.0279%,$52.5k
73,VeChain-VET,$0.0238,+3.74%,$36.8m,$15.7m,+0.87%,0.07%,0.43,+0.0067%,+0.0071%,$27.0k
74,Harmony-ONE,$0.0199,+5.28%,$35.7m,$14.5m,+1.35%,0.06%,0.41,-0.0020%,+0.0052%,$135.9k
75,Flow (Dapper labs)-FLOW,$1.87,+4.88%,$35.6m,$23.8m,+3.57%,0.10%,0.67,+0.0005%,+0.0014%,$67.0k
76,Chromia-CHR,$0.1778,-2.91%,$35.5m,$9.0m,-6.41%,0.04%,0.25,+0.0031%,-0.0045%,$147.7k
77,Aragon-ANT,$1.86,-1.77%,$35.4m,$6.3m,+0.29%,0.03%,0.18,+0.0113%,+0.0045%,$58.2k
78,Oasis Network-ROSE,$0.0603,+4.05%,$34.4m,$12.3m,+7.95%,0.05%,0.36,+0.0077%,+0.0081%,$73.6k
79,Zilliqa-ZIL,$0.0349,+3.45%,$34.2m,$22.4m,+3.94%,0.10%,0.65,+0.0033%,+0.0061%,$39.0k
80,Jasmy-JASMY,$0.0089,+4.49%,$33.1m,$11.5m,+1.88%,0.05%,0.35,+0.0072%,+0.0075%,$66.2k
81,NEO-NEO,$8.90,+3.86%,$32.4m,$12.5m,+3.78%,0.05%,0.39,+0.0028%,-0.0256%,$45.7k
82,OmiseGO-OMG,$1.82,+7.13%,$31.4m,$13.0m,+13.03%,0.06%,0.41,-0.0050%,+0.0070%,$49.5k
83,Maker-MKR,$740.49,+1.74%,$30.9m,$15.9m,-1.42%,0.07%,0.52,-0.0153%,+0.0018%,$39.4k
84,DFI.Money-YFII,$967.61,+5.40%,$30.7m,$18.7m,+9.31%,0.08%,0.61,-0.2110%,-0.0466%,$92.4k
85,NEM-XEM,$0.0426,+3.95%,$30.4m,$8.4m,-1.31%,0.04%,0.28,-0.0020%,-0.0064%,$6.7k
86,Dash-DASH,$44.99,+4.02%,$30.2m,$13.6m,+3.65%,0.06%,0.45,-0.0128%,-0.0026%,$31.6k
87,Flamingo-FLM,$0.1113,+2.39%,$30.1m,$18.1m,+5.23%,0.08%,0.60,-0.0865%,-0.1035%,$89.9k
88,Spell Token-SPELL,$0.0013,+2.98%,$29.8m,$5.4m,+38.53%,0.02%,0.18,-0.1239%,-0.0564%,$93.4k
89,Ankr-ANKR,$0.0343,+2.86%,$29.7m,$13.4m,+2.72%,0.06%,0.45,+0.0031%,+0.0001%,$75.4k
90,Balancer-BAL,$7.13,+4.86%,$29.3m,$14.2m,-1.55%,0.06%,0.49,-0.0576%,-0.0344%,$102.3k
91,Kusama-KSM,$48.55,+5.51%,$29.1m,$15.4m,+1.82%,0.07%,0.53,-0.0207%,-0.0025%,$45.4k
92,Loopring-LRC,$0.3428,+4.14%,$28.0m,$13.1m,+0.48%,0.06%,0.47,-0.0295%,-0.0033%,$50.4k
93,Immutable X-IMX,$0.8309,+6.71%,$27.5m,$9.3m,+5.88%,0.04%,0.34,-0.0084%,+0.0038%,$32.9k
94,Adventure Gold-AGLD,$0.4214,+1.13%,$27.4m,$2.7m,+13.18%,0.01%,0.10,-0.0520%,+0.0458%,$120.2k
95,Audius-AUDIO,$0.2858,+10.69%,$26.9m,$7.5m,+7.53%,0.03%,0.28,-0.0087%,-0.0015%,$37.9k
96,BitDAO-BIT,$0.6348,+0.92%,$25.6m,$25.3m,+1.43%,0.11%,0.99,+0.0060%,+0.0060%,$92.5k
97,Gitcoin-GTC,$2.33,+9.57%,$25.0m,$4.9m,+36.96%,0.02%,0.19,+0.0089%,+0.0100%,$72.4k
98,1000XEC-1000XEC,$0.0421,+3.26%,$24.6m,$4.9m,-6.68%,0.02%,0.20,+0.0015%,-0.0022%,$77.3k
99,Storj-STORJ,$0.5184,+2.38%,$24.0m,$10.6m,+1.99%,0.05%,0.44,-0.0053%,-0.0026%,$70.3k
100,MyNeighborAlice-ALICE,$2.05,+4.82%,$23.6m,$10.2m,-1.07%,0.04%,0.43,+0.0037%,+0.0071%,$80.8k
101,Reserve Rights-RSR,$0.0060,+3.15%,$22.9m,$13.1m,+3.72%,0.06%,0.57,-0.0029%,+0.0106%,$33.9k
102,Litentry-LIT,$0.6905,+5.18%,$22.5m,$4.6m,-3.91%,0.02%,0.21,+0.0100%,+0.0100%,$37.1k
103,Kava-KAVA,$1.59,+4.17%,$22.4m,$10.5m,+6.29%,0.04%,0.47,-0.0044%,-0.0031%,$28.1k
104,Origin Protocol-OGN,$0.1692,+5.81%,$22.1m,$6.8m,-1.23%,0.03%,0.31,+0.0064%,+0.0100%,$80.8k
105,BakeryToken-BAKE,$0.2590,+13.17%,$21.8m,$3.7m,+3.30%,0.02%,0.17,+0.0016%,-0.0162%,$57.2k
106,LUNA2-LUNA2,n/a,n/a,$21.5m,$3.0m,+6.53%,0.01%,0.14,+0.0100%,+0.0100%,$160.5k
107,Bluzelle-BLZ,$0.0876,+5.62%,$21.1m,$5.6m,+4.86%,0.02%,0.27,+0.0100%,+0.0100%,$41.3k
108,Bitcoin SV-BSV,$51.68,+3.91%,$20.1m,$32.8m,+5.85%,0.14%,1.63,+0.0032%,+0.0124%,$14.4k
109,Coin98-C98,$0.4039,+3.57%,$19.8m,$12.3m,+2.98%,0.05%,0.62,+0.0031%,+0.0033%,$8.2k
110,Swipe-SXP,$0.3584,+2.55%,$19.7m,$7.6m,+1.67%,0.03%,0.39,+0.0008%,+0.0029%,$28.8k
111,Qtum-QTUM,$3.10,+2.79%,$19.5m,$15.4m,+5.12%,0.07%,0.79,+0.0022%,-0.0082%,$39.2k
112,Horizen-ZEN,$15.01,+2.30%,$19.5m,$6.5m,+1.82%,0.03%,0.33,-0.0331%,+0.0150%,$29.9k
113,Holo-HOT,$0.0020,+5.98%,$18.5m,$4.8m,+1.04%,0.02%,0.26,-0.0001%,-0.0016%,$58.7k
114,Alpha Finance Lab-ALPHA,$0.1173,+6.93%,$18.1m,$5.4m,+3.54%,0.02%,0.30,-0.0076%,+0.0057%,$43.6k
115,Bella Protocol-BEL,$0.6515,+5.09%,$18.1m,$3.3m,-3.84%,0.01%,0.18,+0.0022%,+0.0017%,$41.1k
116,Raydium-RAY,$0.6204,+3.34%,$18.1m,$7.5m,-2.81%,0.03%,0.41,+0.0061%,+0.0063%,$35.1k
117,Binance BTCDOM Index-BTCDOM,"$1,128.40",-2.20%,$18.0m,$10.8m,-8.59%,0.05%,0.60,+0.0168%,+0.0429%,$45.1k
118,Coti-COTI,$0.0959,+7.99%,$17.9m,$4.9m,+24.55%,0.02%,0.27,-0.0060%,+0.0100%,$26.5k
119,Hedera-HBAR,$0.0609,+3.67%,$17.9m,$7.7m,+4.80%,0.03%,0.43,+0.0078%,+0.0079%,$17.2k
120,Ren-REN,$0.1215,+5.64%,$17.4m,$8.0m,-0.05%,0.03%,0.46,-0.0071%,+0.0060%,$87.8k
121,Iota-IOTA,$0.2772,+6.18%,$16.9m,$9.7m,+0.04%,0.04%,0.58,+0.0012%,-0.0009%,$62.0k
122,Internet Computer-ICP,$6.51,+4.44%,$16.8m,$13.6m,+6.26%,0.06%,0.81,+0.0008%,+0.0097%,$33.2k
123,Dent-DENT,$0.0010,+15.63%,$16.7m,$6.1m,+13.60%,0.03%,0.36,-0.0077%,+0.0022%,$56.9k
124,Celo-CELO,$0.8205,+3.60%,$16.3m,$8.5m,-2.56%,0.04%,0.52,+0.0070%,+0.0072%,$17.3k
125,IOST-IOST,$0.0127,+3.48%,$15.7m,$11.2m,+5.24%,0.05%,0.71,-0.0050%,+0.0101%,$46.6k
126,Band Protocol-BAND,$1.27,+3.84%,$15.2m,$5.3m,+6.24%,0.02%,0.35,-0.0217%,+0.0101%,$30.5k
127,Metal-MTL,$1.15,+4.32%,$14.8m,$5.6m,+1.97%,0.02%,0.38,-0.0282%,-0.0242%,$37.0k
128,Ontology-ONT,$0.2295,+2.84%,$14.6m,$8.0m,-2.92%,0.03%,0.54,-0.0084%,-0.0222%,$25.4k
129,Arweave-AR,$9.75,+3.67%,$14.6m,$11.5m,+2.07%,0.05%,0.78,+0.0071%,+0.0069%,$22.5k
130,Basic Attention Token-BAT,$0.3264,+3.44%,$14.6m,$10.9m,+1.67%,0.05%,0.75,-0.0066%,+0.0073%,$48.3k
131,Linear-LINA,$0.0080,+5.20%,$14.5m,$4.3m,-0.73%,0.02%,0.30,+0.0055%,+0.0074%,$29.2k
132,0x-ZRX,$0.2849,+4.26%,$13.8m,$8.1m,+2.12%,0.03%,0.58,-0.0107%,-0.0031%,$55.4k
133,Celer Network-CELR,$0.0175,+9.57%,$13.6m,$4.9m,+2.44%,0.02%,0.36,-0.0064%,+0.0100%,$51.9k
134,Civic-CVC,$0.1358,+2.74%,$13.2m,$6.6m,-1.39%,0.03%,0.50,-0.0042%,-0.0142%,$45.7k
135,Injective Protocol-INJ,$1.56,+4.88%,$13.1m,$2.2m,-3.10%,0.01%,0.17,+0.0100%,+0.0100%,$25.9k
136,Cartesi-CTSI,$0.1406,+7.10%,$12.1m,$3.3m,+2.36%,0.01%,0.27,-0.0603%,-0.0182%,$24.4k
137,Icon-ICX,$0.2642,+4.99%,$11.8m,$4.0m,+8.12%,0.02%,0.34,+0.0003%,+0.0060%,$23.3k
138,Livepeer-LPT,$10.24,+7.12%,$11.7m,$7.0m,+11.94%,0.03%,0.60,-0.0126%,-0.0181%,$19.2k
139,Wootrade-WOO,$0.1527,+3.01%,$11.0m,$4.1m,-0.63%,0.02%,0.37,+0.0100%,+0.0100%,$4.8k
140,SKALE Network-SKL,$0.0474,+2.64%,$10.5m,$5.5m,-2.24%,0.02%,0.52,-0.0019%,+0.0011%,$28.1k
141,NKN-NKN,$0.0966,+3.93%,$10.1m,$3.0m,+1.82%,0.01%,0.30,+0.0100%,+0.0066%,$42.8k
142,Tether-USDT,$1.00,+0.00%,$10.1m,$283.2m,+0.22%,1.22%,28.04,-0.0005%,-0.0005%,$0.0
143,Reef-REEF,$0.0036,+4.32%,$10.0m,$4.4m,+3.07%,0.02%,0.44,-0.0063%,-0.0062%,$14.9k
144,LooksRare-LOOKS,$0.2647,-0.81%,$9.9m,$12.7m,-1.31%,0.05%,1.29,+0.0007%,-0.0001%,$22.1k
145,Dusk Network-DUSK,$0.1307,+2.27%,$9.6m,$3.6m,-4.33%,0.02%,0.37,-0.0099%,-0.0034%,$28.5k
146,TomoChain-TOMO,$0.4815,+3.02%,$9.2m,$3.1m,-1.80%,0.01%,0.33,+0.0057%,+0.0076%,$20.0k
147,APENFT-NFT,$0.0000,+0.67%,$9.1m,$434.9k,+5.31%,0.00%,0.05,+0.1406%,-0.1142%,$2.0k
148,StormX-STMX,$0.0075,+2.80%,$8.7m,$3.5m,+5.47%,0.01%,0.40,+0.0017%,+0.0063%,$35.0k
149,Automata Network-ATA,$0.1532,+4.38%,$8.5m,$2.4m,+4.18%,0.01%,0.28,+0.0021%,+0.0100%,$50.7k
150,Yield Guild Games-YGG,$0.4969,+12.07%,$8.5m,$4.2m,+10.18%,0.02%,0.50,+0.0138%,-0.0061%,$22.0k
151,Altcoin Index FTX-ALT,"$1,936.95",+5.23%,$8.3m,$14.7m,+11.66%,0.06%,1.78,-0.0012%,-0.0007%,$472.7
152,SafePal-SFP,$0.3737,+6.23%,$8.2m,$4.5m,-1.41%,0.02%,0.55,+0.0003%,-0.0027%,$9.4k
153,Mines of Dalarnia-DAR,$0.2391,+3.05%,$7.7m,$2.8m,-7.94%,0.01%,0.36,+0.0100%,+0.0100%,$40.1k
154,Step App-FITFI,$0.0676,+0.68%,$7.7m,$2.4m,-0.44%,0.01%,0.31,-0.0139%,+0.0114%,$51.4k
155,Klaytn-KLAY,$0.2230,+4.05%,$7.2m,$4.7m,+1.21%,0.02%,0.65,-0.0176%,-0.0226%,$7.6k
156,OKB-OKB,$14.11,-0.97%,$7.0m,$4.5m,+4.54%,0.02%,0.63,-0.0307%,+0.0043%,$653.9
157,IoTeX-IOTX,$0.0355,+1.46%,$6.3m,$6.0m,+2.99%,0.03%,0.95,+0.0044%,+0.0100%,$15.4k
158,Convex Finance-CVX,$5.43,+2.45%,$5.8m,$4.0m,-9.07%,0.02%,0.69,+0.0019%,+0.0012%,$2.8k
159,DeFi Binance-DEFI,$741.90,+5.91%,$4.8m,$1.8m,+13.35%,0.01%,0.38,-0.0108%,-0.0176%,$9.0k
160,Anchor Protocol-ANC,$0.0938,+0.27%,$4.8m,$785.8k,-18.47%,0.00%,0.17,-0.0099%,+0.0018%,$32.0k
161,Badger DAO-BADGER,$5.08,+3.36%,$4.7m,$2.5m,+0.58%,0.01%,0.54,-0.0166%,+0.0167%,$1.8k
162,Crypto.com Coin-CRO,$0.1135,+0.74%,$4.6m,$11.6m,+0.98%,0.05%,2.53,-0.0468%,+0.0003%,$79.5k
163,DigiByte-DGB,$0.0100,+4.10%,$4.5m,$3.4m,-0.31%,0.01%,0.76,+0.0100%,+0.0100%,$32.6k
164,Frax Share-FXS,$6.20,-0.28%,$4.4m,$7.3m,-1.18%,0.03%,1.65,+0.0027%,+0.0013%,$10.2k
165,Shitcoin Index FTX-SHIT,"$2,460.40",+3.97%,$3.9m,$12.5m,+10.12%,0.05%,3.24,-0.0049%,-0.0037%,$1.1k
166,Render Token-RNDR,$0.5073,+7.57%,$3.8m,$2.6m,+1.99%,0.01%,0.67,-0.1022%,-0.0700%,$10.1k
167,JUST-JST,$0.0260,+2.59%,$3.7m,$1.7m,+1.84%,0.01%,0.44,-0.0209%,+0.0195%,$3.3k
168,Request-REQ,$0.1221,+6.43%,$3.0m,$338.3k,-20.28%,0.00%,0.11,+0.0381%,+0.0381%,$19.0k
169,Quant-QNT,$95.54,+4.77%,$2.8m,$51.7k,-13.20%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
170,Mina-MINA,$0.6563,+4.75%,$2.7m,$3.0m,+3.44%,0.01%,1.12,-0.0010%,+0.0069%,$8.4k
171,NYM-NYM,$0.3285,+11.84%,$2.5m,$795.7k,+40.73%,0.00%,0.32,+0.0335%,+0.0050%,$2.7k
172,Bancor-BNT,$0.4667,+4.28%,$2.5m,$1.9m,+12.76%,0.01%,0.76,+0.0166%,-0.1224%,$153.8
173,Siacoin-SC,$0.0039,+2.28%,$2.4m,$907.2k,+4.34%,0.00%,0.37,-0.0278%,+0.0140%,$2.7k
174,Dora Factory-DORA,$2.72,+7.02%,$2.3m,$257.0k,+8.18%,0.00%,0.11,+0.0862%,-0.0391%,$3.4k
175,Smooth Love Potion-SLP,$0.0039,+4.81%,$2.3m,$4.0m,+4.43%,0.02%,1.73,-0.0380%,-0.0100%,$19.1k
176,Perpetual Protocol-PERP,$0.6677,+3.73%,$2.2m,$1.6m,+1.44%,0.01%,0.73,-0.0329%,+0.0010%,$2.0k
177,Tribe-TRIBE,$0.2598,-1.52%,$1.9m,$70.9k,-26.46%,0.00%,0.04,-0.0152%,-0.0205%,$0.0
178,Tornado Cash-TORN,$8.09,+2.41%,$1.8m,$786.5k,+0.90%,0.00%,0.43,-0.0693%,-0.0456%,$13.1k
179,DeFi FTX-DEFI,"$2,812.90",+5.01%,$1.8m,$3.6m,+2.30%,0.02%,1.97,-0.0040%,-0.0028%,$0.0
180,Moonbeam-GLMR,$0.4984,+4.41%,$1.8m,$2.4m,+13.31%,0.01%,1.34,-0.0410%,-0.0867%,$3.8k
181,Chain-XCN,$0.0677,-3.30%,$1.8m,$1.1m,+2.01%,0.00%,0.63,-0.3149%,-0.3252%,$127.0
182,Wrapped NXM-WNXM,$15.93,+2.74%,$1.7m,$374.8k,-5.83%,0.00%,0.22,+0.0469%,-0.0434%,$1.2k
183,Exchange Token Index FTX-EXCH,"$6,627.90",+2.39%,$1.7m,$4.2m,+17.00%,0.02%,2.52,-0.0001%,-0.0003%,$38.9
184,Baby Doge Coin-BABYDOGE,$0.0000,+3.20%,$1.5m,$1.4m,-3.66%,0.01%,0.88,+0.0146%,-0.0057%,$43.7k
185,Chia Network-XCH,$35.15,+1.21%,$1.4m,$955.1k,-7.17%,0.00%,0.66,+0.0932%,-0.0432%,$7.5k
186,Midcap Index FTX-MID,"$1,329.20",+2.97%,$1.3m,$4.9m,+2.41%,0.02%,3.73,+0.0003%,-0.0008%,$0.0
187,Everdome-DOME,$0.0015,-1.31%,$1.2m,$659.3k,+19.97%,0.00%,0.53,+0.1997%,+0.0474%,$2.8k
188,PancakeSwap-CAKE,$4.12,+4.88%,$1.2m,$3.1m,+3.15%,0.01%,2.57,+0.0014%,+0.0006%,$220.4
189,Biconomy-BICO,$0.5057,-0.82%,$1.2m,$869.5k,+0.23%,0.00%,0.72,-0.0190%,+0.0016%,$501.9
190,Conflux Network-CFX,$0.0519,+2.61%,$1.2m,$1.1m,+9.86%,0.00%,0.92,-0.0302%,+0.0516%,$152.1
191,UMA-UMA,$2.68,+4.92%,$1.2m,$806.3k,+4.79%,0.00%,0.69,-0.1385%,+0.1288%,$64.8
192,Kishu Inu-KISHU,$0.0000,+7.84%,$1.2m,$293.6k,+13.69%,0.00%,0.25,-0.0375%,+0.0348%,$3.3k
193,Gods Unchained-GODS,$0.3246,+1.06%,$1.1m,$430.1k,-1.61%,0.00%,0.37,-0.0243%,-0.0233%,$5.1k
