,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,559.87",-1.36%,$34.2b,$6.9b,-0.98%,29.60%,0.20,-0.0039%,+0.0018%,$67.5m
1,Bitcoin-BTC,"$19,810.51",-2.07%,$27.9b,$9.9b,+2.32%,42.55%,0.35,-0.0006%,+0.0001%,$24.6m
2,Ethereum Classic-ETC,$32.28,-2.21%,$1.4b,$386.2m,-1.94%,1.66%,0.27,-0.0155%,-0.0111%,$3.1m
3,Solana-SOL,$30.91,-4.02%,$1.1b,$394.1m,+0.53%,1.70%,0.35,+0.0075%,+0.0075%,$1.3m
4,Polygon-MATIC,$0.8662,+3.37%,$989.1m,$227.9m,+16.47%,0.98%,0.23,-0.0009%,-0.0057%,$1.7m
5,EOS-EOS,$1.44,+3.83%,$974.7m,$183.4m,+5.83%,0.79%,0.19,+0.0067%,+0.0000%,$1.8m
6,Tellor-TRB,$20.11,+3.05%,$950.5m,$65.5m,-4.71%,0.28%,0.07,-0.4142%,-0.6548%,$2.3m
7,Binance Coin-BNB,$275.01,-2.70%,$803.1m,$278.5m,+6.74%,1.20%,0.35,-0.0036%,-0.0073%,$605.1k
8,Chiliz-CHZ,$0.2079,-2.40%,$749.6m,$92.8m,-12.49%,0.40%,0.12,+0.0064%,+0.0062%,$1.0m
9,Cosmos-ATOM,$12.05,-0.76%,$667.6m,$127.7m,+5.77%,0.55%,0.19,+0.0021%,-0.0057%,$709.1k
10,Cardano-ADA,$0.4525,-0.40%,$638.8m,$274.0m,-0.24%,1.18%,0.43,-0.0001%,+0.0033%,$1.2m
11,Litecoin-LTC,$56.92,+3.57%,$621.0m,$195.9m,+8.66%,0.84%,0.32,+0.0034%,+0.0037%,$974.4k
12,Avalanche-AVAX,$18.80,-3.37%,$538.3m,$136.1m,-0.66%,0.59%,0.25,+0.0016%,-0.0050%,$985.9k
13,Ripple-XRP,$0.3287,-0.31%,$492.5m,$323.0m,-0.41%,1.39%,0.66,+0.0047%,+0.0049%,$777.1k
14,NEAR Protocol-NEAR,$4.30,-2.32%,$456.4m,$99.4m,-12.28%,0.43%,0.22,+0.0041%,+0.0035%,$658.1k
15,Optimism-OP,$1.12,-2.97%,$387.8m,$63.6m,+0.86%,0.27%,0.16,+0.0150%,+0.0132%,$535.9k
16,Dogecoin-DOGE,$0.0616,-0.48%,$378.6m,$122.7m,+0.66%,0.53%,0.32,+0.0101%,+0.0090%,$670.0k
17,Polkadot-DOT,$7.04,-0.99%,$301.0m,$262.4m,-0.06%,1.13%,0.87,-0.0044%,+0.0004%,$221.7k
18,Curve DAO Token-CRV,$1.11,-5.40%,$298.8m,$60.2m,-13.18%,0.26%,0.20,+0.0018%,+0.0034%,$795.2k
19,STEPN-GMT,$0.6688,-1.59%,$278.6m,$108.8m,-0.05%,0.47%,0.39,-0.0067%,-0.0023%,$565.8k
20,Chainlink-LINK,$6.63,-0.55%,$273.3m,$99.5m,-1.49%,0.43%,0.36,+0.0113%,+0.0102%,$366.6k
21,Balancer-BAL,$7.57,+7.42%,$255.7m,$27.9m,+91.82%,0.12%,0.11,-0.1243%,+0.0167%,$620.5k
22,Stargate Finance-STG,$0.6370,-6.87%,$240.5m,$19.5m,+54.75%,0.08%,0.08,-0.1630%,-0.1511%,$866.9k
23,Filecoin-FIL,$5.69,-1.73%,$230.9m,$100.8m,+0.48%,0.43%,0.44,-0.0053%,+0.0053%,$241.1k
24,Terra-LUNA,$1.98,+11.15%,$229.0m,$8.4m,+38.85%,0.04%,0.04,-0.0006%,+0.0118%,$1.4m
25,1000SHIB-1000SHIB,$0.0121,-1.11%,$201.3m,$39.6m,+3.92%,0.17%,0.20,+0.0022%,+0.0022%,$313.6k
26,Synthetix Network Token-SNX,$2.86,-5.53%,$201.0m,$38.6m,-10.17%,0.17%,0.19,-0.0148%,-0.0113%,$332.1k
27,ApeCoin-APE,$4.70,-2.91%,$199.3m,$66.1m,+1.02%,0.28%,0.33,+0.0012%,+0.0013%,$283.7k
28,The Sandbox-SAND,$0.9225,-3.50%,$172.4m,$75.9m,-3.04%,0.33%,0.44,+0.0047%,+0.0045%,$404.2k
29,Bitcoin Cash-BCH,$115.43,-0.88%,$171.5m,$167.8m,+0.66%,0.72%,0.98,-0.0102%,-0.0039%,$222.8k
30,Axie Infinity-AXS,$13.80,-4.48%,$156.9m,$80.8m,-3.93%,0.35%,0.52,-0.0190%,-0.0156%,$261.3k
31,Fantom-FTM,$0.2671,-4.00%,$132.7m,$48.7m,+0.90%,0.21%,0.37,+0.0055%,+0.0029%,$309.5k
32,1000XEC-1000XEC,$0.0455,+2.15%,$131.0m,$11.4m,-18.76%,0.05%,0.09,-0.0617%,-0.0356%,$253.4k
33,Waves-WAVES,$4.48,-1.27%,$129.5m,$52.7m,+0.85%,0.23%,0.41,-0.0040%,-0.0060%,$200.8k
34,Unifi Protocol DAO-UNFI,$7.41,-4.08%,$124.0m,$20.0m,-0.72%,0.09%,0.16,+0.0092%,+0.0051%,$230.3k
35,Aave-AAVE,$84.78,-2.00%,$120.9m,$43.5m,-4.09%,0.19%,0.36,-0.0095%,-0.0020%,$68.8k
36,Ethereum Name Service-ENS,$13.12,+2.02%,$120.4m,$22.5m,+10.39%,0.10%,0.19,+0.0062%,+0.0027%,$97.8k
37,Tron-TRX,$0.0627,-1.65%,$115.4m,$143.5m,-0.93%,0.62%,1.24,-0.0148%,-0.0269%,$54.3k
38,Uniswap-UNI,$6.18,-1.22%,$111.8m,$46.6m,-1.87%,0.20%,0.42,+0.0053%,+0.0031%,$146.1k
39,SafePal-SFP,$0.4035,+1.18%,$92.9m,$6.8m,+7.94%,0.03%,0.07,+0.0075%,+0.0100%,$230.0k
40,Kyber Network Crystal-KNC,$1.75,+0.01%,$92.4m,$22.1m,+3.77%,0.10%,0.24,+0.0027%,+0.0061%,$72.8k
41,Gala-GALA,$0.0500,-1.96%,$91.3m,$34.0m,+1.73%,0.15%,0.37,+0.0065%,+0.0052%,$326.5k
42,Helium-HNT,$4.76,-11.98%,$90.8m,$14.7m,+5.34%,0.06%,0.16,-0.0153%,-0.0263%,$358.7k
43,Flow (Dapper labs)-FLOW,$2.01,-5.31%,$89.3m,$29.3m,-19.32%,0.13%,0.33,+0.0029%,+0.0016%,$110.2k
44,Monero-XMR,$151.80,+0.70%,$86.2m,$43.6m,+4.55%,0.19%,0.51,+0.0186%,+0.0169%,$41.9k
45,Decentraland-MANA,$0.7660,-2.09%,$84.5m,$39.0m,-1.65%,0.17%,0.46,+0.0060%,+0.0051%,$57.5k
46,ConstitutionDAO-PEOPLE,$0.0203,-1.14%,$83.6m,$28.1m,+2.73%,0.12%,0.34,+0.0063%,-0.0058%,$376.5k
47,THETA-THETA,$1.14,-3.30%,$80.3m,$21.7m,-2.11%,0.09%,0.27,+0.0031%,-0.0098%,$198.4k
48,Celsius-CEL,$1.38,+20.78%,$76.9m,$26.4m,+15.50%,0.11%,0.34,-0.0594%,-0.1792%,$460.3k
49,LUNA2-LUNA2,n/a,n/a,$74.4m,$4.9m,+190.07%,0.02%,0.07,-0.1108%,-0.1108%,$407.2k
50,ZCash-ZEC,$58.15,-3.99%,$69.1m,$22.2m,+3.99%,0.10%,0.32,+0.0055%,+0.0038%,$164.6k
51,Lido DAO Token-LDO,$2.06,+2.14%,$65.8m,$18.9m,-6.03%,0.08%,0.29,-0.0008%,-0.0020%,$161.8k
52,dYdX-DYDX,$1.50,-3.91%,$65.2m,$35.2m,+0.29%,0.15%,0.54,-0.0023%,-0.0145%,$102.7k
53,yearn.finance-YFI,"$9,023.77",-2.15%,$64.5m,$36.0m,-5.29%,0.16%,0.56,+0.0083%,+0.0051%,$100.4k
54,THORChain-RUNE,$1.88,-3.93%,$57.5m,$22.2m,-4.30%,0.10%,0.39,+0.0079%,+0.0080%,$79.6k
55,CertiK-CTK,$0.9700,+3.28%,$54.2m,$11.3m,+4.06%,0.05%,0.21,+0.0070%,+0.0011%,$230.4k
56,Kava-KAVA,$1.70,-6.75%,$53.8m,$12.6m,-24.55%,0.05%,0.23,+0.0016%,-0.0030%,$101.2k
57,1inch-1INCH,$0.6537,-4.00%,$51.9m,$20.1m,-3.46%,0.09%,0.39,-0.0177%,-0.0325%,$49.7k
58,SHIBA INU-SHIB,$0.0000,-1.48%,$50.5m,$19.6m,+4.85%,0.08%,0.39,+0.0065%,+0.0130%,$85.2k
59,SushiSwap-SUSHI,$1.03,-2.79%,$49.8m,$26.9m,-0.97%,0.12%,0.54,+0.0021%,+0.0071%,$34.0k
60,Chromia-CHR,$0.1773,-1.03%,$48.5m,$10.1m,-9.77%,0.04%,0.21,+0.0021%,+0.0028%,$132.7k
61,Maker-MKR,$750.01,-3.61%,$41.0m,$16.8m,+0.81%,0.07%,0.41,-0.0059%,+0.0070%,$57.0k
62,Stellar Lumens-XLM,$0.1036,-0.91%,$40.9m,$36.0m,-1.97%,0.15%,0.88,-0.0122%,+0.0039%,$143.2k
63,Coin98-C98,$0.4206,-6.54%,$40.4m,$14.9m,-15.32%,0.06%,0.37,+0.0072%,+0.0048%,$52.8k
64,Algorand-ALGO,$0.2888,-1.43%,$40.4m,$27.3m,+1.01%,0.12%,0.68,+0.0050%,+0.0072%,$28.3k
65,Zilliqa-ZIL,$0.0356,-2.48%,$40.0m,$22.8m,+1.21%,0.10%,0.57,+0.0065%,+0.0082%,$22.6k
