,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,555.30",-1.81%,$17.9b,$7.0b,-0.63%,29.51%,0.39,-0.0094%,-0.0056%,$33.9m
1,Bitcoin-BTC,"$19,800.05",-0.95%,$12.8b,$9.9b,+3.34%,42.08%,0.77,-0.0003%,-0.0007%,$5.9m
2,Filecoin-FIL,$6.41,+10.96%,$1.2b,$152.0m,+51.67%,0.64%,0.13,+0.0007%,+0.0134%,$1.5m
3,Cardano-ADA,$0.4832,+6.47%,$922.1m,$320.2m,+19.46%,1.36%,0.35,+0.0007%,+0.0018%,$1.6m
4,EOS-EOS,$1.52,+0.51%,$879.9m,$196.9m,-1.00%,0.83%,0.22,+0.0018%,+0.0060%,$1.5m
5,Litecoin-LTC,$60.89,-0.16%,$847.2m,$238.4m,+6.98%,1.01%,0.28,+0.0033%,-0.0008%,$856.5k
6,Ethereum Classic-ETC,$32.39,-0.49%,$760.9m,$383.4m,+1.31%,1.62%,0.50,-0.0097%,-0.0074%,$621.5k
7,Chiliz-CHZ,$0.2144,+0.04%,$619.9m,$96.7m,-4.41%,0.41%,0.16,+0.0054%,+0.0068%,$639.1k
8,Polygon-MATIC,$0.8822,+0.91%,$556.3m,$236.8m,-3.43%,1.00%,0.43,-0.0028%,+0.0031%,$438.2k
9,Solana-SOL,$31.17,-0.39%,$507.0m,$389.6m,+1.64%,1.65%,0.77,+0.0036%,+0.0044%,$372.1k
10,Cosmos-ATOM,$12.60,-0.63%,$444.0m,$132.2m,-2.82%,0.56%,0.30,-0.0166%,-0.0070%,$890.8k
11,Optimism-OP,$1.20,-3.68%,$425.8m,$73.3m,-6.52%,0.31%,0.17,+0.0031%,+0.0003%,$438.7k
12,Ripple-XRP,$0.3303,+0.81%,$363.1m,$320.4m,+0.82%,1.36%,0.88,-0.0018%,-0.0026%,$214.6k
13,Binance Coin-BNB,$277.14,-0.06%,$358.1m,$260.6m,-0.77%,1.10%,0.73,+0.0013%,+0.0058%,$150.7k
14,Axie Infinity-AXS,$15.05,+5.45%,$341.6m,$123.0m,+50.23%,0.52%,0.36,-0.0258%,-0.0307%,$339.0k
15,Dogecoin-DOGE,$0.0626,+1.88%,$338.9m,$128.3m,+5.03%,0.54%,0.38,+0.0075%,+0.0079%,$450.6k
16,Tellor-TRB,$19.07,-0.84%,$336.1m,$69.9m,+4.87%,0.30%,0.21,-0.4038%,-0.4879%,$226.4k
17,Avalanche-AVAX,$18.87,-0.73%,$285.8m,$135.8m,-0.91%,0.57%,0.48,+0.0007%,-0.0027%,$232.4k
18,Polkadot-DOT,$7.28,-1.26%,$243.6m,$267.7m,-3.24%,1.13%,1.10,+0.0011%,-0.0037%,$101.5k
19,STEPN-GMT,$0.6754,+0.16%,$193.7m,$109.6m,+1.99%,0.46%,0.57,+0.0001%,+0.0012%,$125.7k
20,yearn.finance-YFI,"$9,757.43",-4.80%,$162.3m,$43.3m,-9.43%,0.18%,0.27,+0.0028%,+0.0114%,$320.4k
21,1000SHIB-1000SHIB,$0.0123,+1.11%,$160.1m,$40.5m,+5.19%,0.17%,0.25,+0.0100%,+0.0100%,$180.2k
22,NEAR Protocol-NEAR,$4.17,-0.24%,$160.0m,$89.5m,-2.50%,0.38%,0.56,+0.0043%,+0.0027%,$132.2k
23,Chainlink-LINK,$6.82,-2.32%,$159.1m,$100.3m,-5.15%,0.42%,0.63,+0.0088%,+0.0045%,$310.1k
24,Curve DAO Token-CRV,$1.07,-3.58%,$150.3m,$58.6m,+2.20%,0.25%,0.39,-0.0258%,-0.0321%,$188.4k
25,Bitcoin Cash-BCH,$118.27,+2.08%,$139.0m,$169.8m,+3.21%,0.72%,1.22,-0.0130%,-0.0188%,$66.3k
