,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
21,Balancer-BAL,$7.67,+11.33%,$254.7m,$29.1m,+105.32%,0.13%,0.11,-0.1316%,+0.0024%,$679.3k
22,Stargate Finance-STG,$0.6376,-10.08%,$248.7m,$19.4m,+49.42%,0.08%,0.08,-0.1766%,-0.1677%,$916.9k
23,Filecoin-FIL,$5.67,-0.72%,$238.2m,$100.4m,+2.34%,0.43%,0.42,-0.0053%,+0.0124%,$250.8k
24,Terra-LUNA,$1.99,+12.60%,$227.8m,$8.4m,+40.08%,0.04%,0.04,-0.0006%,+0.0145%,$1.4m
25,Synthetix Network Token-SNX,$2.87,-2.67%,$216.8m,$38.4m,-5.92%,0.17%,0.18,-0.0136%,-0.0062%,$348.3k
26,1000SHIB-1000SHIB,$0.0120,-0.78%,$208.1m,$39.4m,+4.96%,0.17%,0.19,+0.0022%,+0.0029%,$318.8k
27,ApeCoin-APE,$4.68,-2.54%,$200.7m,$65.6m,+2.01%,0.28%,0.33,+0.0013%,+0.0021%,$288.1k
28,The Sandbox-SAND,$0.9200,-2.54%,$177.0m,$75.5m,-2.25%,0.33%,0.43,+0.0048%,+0.0063%,$406.8k
29,Bitcoin Cash-BCH,$115.12,-0.25%,$175.8m,$167.5m,+1.94%,0.72%,0.95,-0.0102%,-0.0032%,$222.4k
30,Axie Infinity-AXS,$13.77,-2.59%,$162.6m,$80.5m,-1.16%,0.35%,0.49,-0.0183%,-0.0140%,$354.1k
31,Fantom-FTM,$0.2668,-3.23%,$140.3m,$48.3m,+1.08%,0.21%,0.34,+0.0055%,+0.0043%,$325.6k
32,1000XEC-1000XEC,$0.0453,+1.21%,$134.1m,$11.4m,-20.77%,0.05%,0.09,-0.0742%,-0.0662%,$267.2k
33,Waves-WAVES,$4.45,-1.07%,$131.5m,$52.8m,+4.74%,0.23%,0.40,-0.0039%,-0.0076%,$199.5k
34,Unifi Protocol DAO-UNFI,$7.38,-3.30%,$127.2m,$19.7m,-0.19%,0.09%,0.16,+0.0092%,+0.0082%,$224.8k
35,Aave-AAVE,$84.51,-1.13%,$121.3m,$43.5m,-2.57%,0.19%,0.36,-0.0095%,-0.0024%,$69.6k
36,Ethereum Name Service-ENS,$13.04,+2.99%,$119.1m,$22.5m,+13.48%,0.10%,0.19,+0.0047%,+0.0045%,$97.9k
37,Tron-TRX,$0.0625,-1.66%,$119.1m,$143.2m,-0.80%,0.62%,1.20,-0.0161%,-0.0270%,$53.9k
38,Uniswap-UNI,$6.14,-0.60%,$119.0m,$46.3m,-0.32%,0.20%,0.39,+0.0052%,+0.0046%,$202.4k
39,Flow (Dapper labs)-FLOW,$2.02,-1.97%,$103.2m,$29.6m,-12.40%,0.13%,0.29,+0.0030%,+0.0022%,$211.4k
40,Gala-GALA,$0.0498,-1.29%,$93.2m,$33.8m,+3.21%,0.15%,0.36,+0.0065%,+0.0052%,$328.9k
41,SafePal-SFP,$0.4035,+3.26%,$93.2m,$7.0m,+17.99%,0.03%,0.08,+0.0075%,+0.0100%,$236.1k
42,Helium-HNT,$4.75,-10.85%,$89.4m,$14.7m,+8.04%,0.06%,0.16,-0.0137%,-0.0184%,$353.2k
43,Kyber Network Crystal-KNC,$1.75,+1.04%,$88.8m,$21.1m,+0.89%,0.09%,0.24,+0.0008%,+0.0039%,$64.6k
44,Decentraland-MANA,$0.7641,-1.40%,$87.7m,$39.0m,-0.28%,0.17%,0.44,+0.0060%,+0.0054%,$58.6k
45,Monero-XMR,$152.11,+1.66%,$86.0m,$43.6m,+4.83%,0.19%,0.51,+0.0185%,+0.0228%,$41.9k
46,ConstitutionDAO-PEOPLE,$0.0202,-0.07%,$85.4m,$27.9m,+4.96%,0.12%,0.33,+0.0060%,-0.0033%,$381.1k
47,THETA-THETA,$1.14,-2.06%,$82.3m,$21.6m,-0.11%,0.09%,0.26,+0.0031%,-0.0092%,$198.2k
48,LUNA2-LUNA2,n/a,n/a,$72.8m,$4.9m,+185.30%,0.02%,0.07,-0.1197%,-0.1197%,$408.9k
49,ZCash-ZEC,$58.12,-3.14%,$69.6m,$22.2m,+6.16%,0.10%,0.32,+0.0058%,+0.0049%,$165.4k
50,yearn.finance-YFI,"$9,006.89",-0.12%,$69.0m,$36.2m,+0.84%,0.16%,0.52,+0.0085%,+0.0110%,$105.5k
51,Lido DAO Token-LDO,$2.03,+3.67%,$68.6m,$18.2m,-4.28%,0.08%,0.26,+0.0041%,+0.0039%,$210.2k
52,dYdX-DYDX,$1.49,-3.17%,$66.4m,$35.2m,+3.63%,0.15%,0.53,-0.0034%,-0.0084%,$106.6k
53,Celsius-CEL,$1.20,+7.61%,$61.3m,$23.2m,+2.63%,0.10%,0.38,-0.0539%,-0.0853%,$274.4k
54,Kava-KAVA,$1.69,-7.02%,$60.1m,$12.4m,-28.65%,0.05%,0.21,+0.0017%,-0.0006%,$115.8k
55,THORChain-RUNE,$1.88,-2.12%,$59.6m,$22.3m,-1.65%,0.10%,0.37,+0.0082%,+0.0084%,$87.5k
56,1inch-1INCH,$0.6509,-3.68%,$52.9m,$20.0m,-3.17%,0.09%,0.38,-0.0181%,-0.0158%,$50.8k
57,CertiK-CTK,$0.9585,+2.65%,$52.6m,$11.1m,+1.81%,0.05%,0.21,+0.0100%,+0.0100%,$226.2k
58,SHIBA INU-SHIB,$0.0000,-1.65%,$51.3m,$19.4m,+6.70%,0.08%,0.38,+0.0065%,+0.0135%,$88.5k
59,SushiSwap-SUSHI,$1.03,-1.73%,$51.2m,$26.9m,+1.55%,0.12%,0.52,+0.0023%,+0.0118%,$34.0k
60,Chromia-CHR,$0.1776,+0.24%,$48.9m,$10.1m,-9.84%,0.04%,0.21,+0.0026%,+0.0010%,$135.8k
61,Coin98-C98,$0.4244,-3.08%,$45.1m,$15.0m,-9.81%,0.06%,0.33,+0.0073%,+0.0069%,$84.7k
62,Algorand-ALGO,$0.2888,-0.53%,$42.5m,$27.5m,+3.41%,0.12%,0.65,+0.0055%,+0.0057%,$28.3k
63,Stellar Lumens-XLM,$0.1031,-1.10%,$41.8m,$35.9m,-1.23%,0.15%,0.86,-0.0130%,-0.0001%,$148.7k
64,Elrond-EGLD,$52.00,-2.05%,$41.5m,$16.1m,-4.86%,0.07%,0.39,+0.0044%,+0.0079%,$51.6k
65,Maker-MKR,$751.90,-3.01%,$41.2m,$16.9m,+3.16%,0.07%,0.41,-0.0054%,+0.0109%,$57.0k
66,Tezos-XTZ,$1.51,-1.21%,$40.5m,$26.4m,-4.38%,0.11%,0.65,+0.0054%,+0.0012%,$80.3k
67,Zilliqa-ZIL,$0.0355,-1.76%,$40.3m,$22.8m,+2.57%,0.10%,0.57,+0.0065%,+0.0113%,$22.6k
68,Bluzelle-BLZ,$0.0961,-3.96%,$40.3m,$7.6m,-8.83%,0.03%,0.19,+0.0100%,+0.0100%,$146.8k
69,iExec RLC-RLC,$1.12,-6.40%,$39.7m,$6.7m,+0.03%,0.03%,0.17,-0.0709%,-0.0915%,$146.5k
70,Reserve Rights-RSR,$0.0062,-1.31%,$37.5m,$15.6m,-10.84%,0.07%,0.42,+0.0095%,+0.0012%,$47.4k
71,VeChain-VET,$0.0238,-2.21%,$36.9m,$15.9m,-1.33%,0.07%,0.43,-0.0018%,+0.0015%,$66.8k
72,Dash-DASH,$43.97,-1.40%,$36.5m,$14.3m,+2.57%,0.06%,0.39,-0.0101%,-0.0025%,$33.5k
73,Harmony-ONE,$0.0205,-3.85%,$36.5m,$13.9m,-7.94%,0.06%,0.38,+0.0030%,+0.0010%,$79.7k
74,NEO-NEO,$8.95,-1.43%,$36.4m,$13.8m,+6.19%,0.06%,0.38,-0.0286%,-0.0105%,$32.6k
75,Flamingo-FLM,$0.1129,-2.78%,$36.2m,$18.3m,-2.80%,0.08%,0.51,-0.0894%,-0.0747%,$104.8k
76,The Graph-GRT,$0.1025,-0.91%,$35.3m,$22.2m,-3.01%,0.10%,0.63,+0.0034%,+0.0039%,$46.0k
77,Enjin Coin-ENJ,$0.5024,-3.32%,$35.1m,$13.6m,-7.19%,0.06%,0.39,-0.0042%,-0.0015%,$73.0k
78,Oasis Network-ROSE,$0.0616,-2.21%,$34.9m,$11.5m,-2.01%,0.05%,0.33,+0.0068%,+0.0069%,$56.2k
79,Compound-COMP,$46.17,-1.28%,$33.9m,$20.6m,-3.82%,0.09%,0.61,-0.0081%,-0.0108%,$41.9k
80,Ankr-ANKR,$0.0345,-3.04%,$32.5m,$14.4m,-0.17%,0.06%,0.44,-0.0175%,-0.0203%,$81.9k
81,Serum-SRM,$0.7819,-0.45%,$32.2m,$24.4m,+5.32%,0.11%,0.76,-0.0064%,-0.0121%,$12.5k
82,Terra Classic-LUNC,$0.0003,+49.08%,$32.1m,$1.5m,+203.82%,0.01%,0.05,+0.0100%,+0.0100%,$382.2k
83,NEM-XEM,$0.0429,-2.63%,$30.7m,$8.3m,-6.12%,0.04%,0.27,+0.0104%,-0.0171%,$35.8k
84,Loopring-LRC,$0.3462,-2.27%,$27.9m,$13.5m,+5.85%,0.06%,0.48,-0.0057%,-0.0020%,$41.5k
85,FTX Token-FTT,$26.39,-1.31%,$27.3m,$66.6m,-1.47%,0.29%,2.44,-0.0069%,-0.0052%,$15.8k
86,DFI.Money-YFII,$983.19,-1.93%,$26.7m,$19.8m,-3.55%,0.09%,0.74,-0.1625%,-0.1107%,$80.1k
87,BitDAO-BIT,$0.6133,+2.54%,$26.4m,$27.7m,+9.60%,0.12%,1.05,-0.2332%,-0.2334%,$41.3k
88,Arweave-AR,$10.03,-0.14%,$26.2m,$13.6m,+4.95%,0.06%,0.52,+0.0061%,+0.0052%,$19.8k
89,Anchor Protocol-ANC,$0.1033,+23.03%,$24.3m,$1.9m,+79.56%,0.01%,0.08,-0.0053%,-0.0122%,$91.9k
90,Tether-USDT,$1.00,+0.00%,$24.1m,$286.6m,-0.83%,1.24%,11.90,+0.0002%,+0.0002%,$0.0
91,Aragon-ANT,$1.70,+3.56%,$24.0m,$5.8m,+8.62%,0.02%,0.24,-0.0030%,+0.0036%,$34.7k
92,Storj-STORJ,$0.5386,-1.23%,$23.4m,$11.2m,-5.59%,0.05%,0.48,+0.0092%,+0.0061%,$22.8k
93,Kusama-KSM,$46.48,-2.94%,$22.7m,$15.4m,-1.81%,0.07%,0.68,+0.0030%,-0.0013%,$50.8k
94,Ocean Protocol-OCEAN,$0.1659,+2.49%,$22.5m,$4.4m,+27.20%,0.02%,0.19,+0.0088%,+0.0084%,$45.9k
95,Jasmy-JASMY,$0.0086,-0.82%,$22.2m,$11.3m,+1.53%,0.05%,0.51,+0.0072%,+0.0055%,$47.5k
96,MyNeighborAlice-ALICE,$1.99,-1.59%,$22.1m,$9.8m,-0.35%,0.04%,0.44,+0.0073%,+0.0075%,$46.4k
97,Celo-CELO,$0.8301,+1.24%,$21.9m,$9.0m,+6.66%,0.04%,0.41,+0.0105%,+0.0034%,$2.2k
98,Litentry-LIT,$0.7070,-2.68%,$21.0m,$4.8m,-2.28%,0.02%,0.23,+0.0100%,+0.0100%,$22.4k
99,Raydium-RAY,$0.6418,-5.14%,$20.3m,$7.8m,-0.97%,0.03%,0.38,-0.1191%,-0.1222%,$57.6k
100,BinaryX-BNX,$133.79,+2.35%,$20.3m,$26.3m,+9.58%,0.11%,1.30,+0.0100%,+0.0100%,$33.6k
101,Gitcoin-GTC,$2.20,+1.48%,$20.0m,$4.2m,+3.84%,0.02%,0.21,+0.0100%,+0.0100%,$85.3k
102,Project Galaxy-GAL,$2.47,-2.07%,$19.5m,$11.1m,-1.04%,0.05%,0.57,-0.0106%,-0.0088%,$21.0k
103,Basic Attention Token-BAT,$0.3318,-1.55%,$19.4m,$10.9m,-0.84%,0.05%,0.56,+0.0018%,-0.0068%,$21.9k
104,IOST-IOST,$0.0129,-1.64%,$19.3m,$12.4m,-1.51%,0.05%,0.64,-0.0114%,-0.0022%,$27.8k
105,Bella Protocol-BEL,$0.6620,-2.05%,$19.2m,$3.9m,+3.08%,0.02%,0.20,+0.0100%,+0.0100%,$32.3k
106,Immutable X-IMX,$0.8131,-3.41%,$19.1m,$9.0m,+1.89%,0.04%,0.47,+0.0054%,+0.0083%,$14.7k
107,Audius-AUDIO,$0.2797,-0.69%,$18.9m,$7.3m,-12.78%,0.03%,0.38,+0.0059%,+0.0059%,$53.0k
108,Ravencoin-RVN,$0.0283,-1.24%,$18.3m,$5.4m,-2.11%,0.02%,0.30,+0.0027%,+0.0204%,$25.6k
109,Iota-IOTA,$0.2781,-1.23%,$18.3m,$10.5m,-5.93%,0.05%,0.57,+0.0026%,+0.0097%,$19.6k
110,Qtum-QTUM,$3.11,-0.90%,$18.3m,$15.3m,-0.02%,0.07%,0.84,+0.0109%,-0.0020%,$41.6k
111,OmiseGO-OMG,$1.77,-2.41%,$18.2m,$11.6m,-0.16%,0.05%,0.63,+0.0086%,+0.0013%,$95.8k
112,Swipe-SXP,$0.3721,-0.95%,$17.3m,$8.0m,+2.89%,0.03%,0.46,-0.0009%,-0.0003%,$26.4k
113,Mask Network-MASK,$1.30,-1.15%,$17.1m,$6.3m,+7.45%,0.03%,0.37,+0.0212%,+0.0072%,$18.1k
114,Metal-MTL,$1.16,-4.47%,$16.8m,$6.2m,-9.12%,0.03%,0.37,-0.0232%,-0.0092%,$17.7k
115,Hedera-HBAR,$0.0622,-2.20%,$16.7m,$7.7m,+4.69%,0.03%,0.46,+0.0068%,+0.0075%,$41.8k
116,Origin Protocol-OGN,$0.1667,-1.75%,$16.3m,$7.1m,+1.50%,0.03%,0.43,+0.0100%,+0.0100%,$20.7k
117,StormX-STMX,$0.0076,-4.96%,$16.0m,$3.7m,-28.76%,0.02%,0.23,+0.0017%,+0.0039%,$55.4k
118,IoTeX-IOTX,$0.0351,+3.82%,$15.5m,$6.6m,-0.92%,0.03%,0.43,+0.0040%,+0.0067%,$109.0k
119,Internet Computer-ICP,$6.24,-0.40%,$15.4m,$13.0m,+0.68%,0.06%,0.84,-0.0066%,+0.0048%,$10.8k
120,LooksRare-LOOKS,$0.2751,+5.91%,$15.2m,$14.9m,+9.16%,0.06%,0.98,-0.0301%,-0.0180%,$12.4k
121,Ontology-ONT,$0.2440,-0.25%,$15.2m,$8.9m,-0.73%,0.04%,0.59,-0.0190%,-0.0009%,$11.9k
122,BakeryToken-BAKE,$0.2495,+0.06%,$14.8m,$3.6m,-3.07%,0.02%,0.24,+0.0100%,+0.0100%,$25.6k
123,Band Protocol-BAND,$1.27,-1.02%,$14.7m,$5.0m,-12.71%,0.02%,0.34,+0.0108%,+0.0007%,$16.6k
124,Bitcoin SV-BSV,$51.48,-0.66%,$14.6m,$31.9m,+0.10%,0.14%,2.19,-0.0012%,+0.0154%,$17.1k
125,NKN-NKN,$0.0977,-1.01%,$14.0m,$3.4m,-2.75%,0.01%,0.24,-0.0004%,-0.0027%,$29.1k
126,Linear-LINA,$0.0079,-1.34%,$14.0m,$4.6m,+2.60%,0.02%,0.33,+0.0059%,+0.0066%,$23.5k
127,Horizen-ZEN,$15.52,-0.27%,$13.9m,$6.3m,-8.41%,0.03%,0.46,+0.0134%,+0.0037%,$15.0k
128,Ren-REN,$0.1180,-1.36%,$13.6m,$7.4m,+3.70%,0.03%,0.55,+0.0008%,-0.0026%,$8.2k
129,Civic-CVC,$0.1408,-2.77%,$13.5m,$7.4m,+4.47%,0.03%,0.55,+0.0042%,+0.0157%,$39.5k
130,API3-API3,$1.76,-0.29%,$12.9m,$4.7m,-2.67%,0.02%,0.37,-0.0027%,-0.0040%,$14.7k
131,Holo-HOT,$0.0020,-3.13%,$12.7m,$5.7m,+7.19%,0.02%,0.45,+0.0002%,-0.0038%,$40.1k
132,Celer Network-CELR,$0.0179,+2.15%,$12.0m,$4.9m,-2.52%,0.02%,0.41,+0.0100%,+0.0032%,$32.5k
133,Dusk Network-DUSK,$0.1361,+2.56%,$11.7m,$3.8m,+0.28%,0.02%,0.32,+0.0069%,+0.0075%,$4.3k
134,0x-ZRX,$0.2924,-1.93%,$11.7m,$8.0m,+0.81%,0.03%,0.69,-0.0194%,-0.0153%,$15.9k
135,Dent-DENT,$0.0009,-1.31%,$11.6m,$5.4m,-6.38%,0.02%,0.47,+0.0044%,-0.0013%,$40.7k
136,SKALE Network-SKL,$0.0473,-2.86%,$11.6m,$5.7m,-1.94%,0.02%,0.49,+0.0039%,+0.0052%,$53.5k
137,Reef-REEF,$0.0037,-0.41%,$11.4m,$4.2m,-3.87%,0.02%,0.37,+0.0003%,-0.0172%,$23.7k
138,Step App-FITFI,$0.0758,+0.13%,$11.3m,$2.5m,-0.23%,0.01%,0.22,+0.0181%,+0.0238%,$10.9k
139,Wootrade-WOO,$0.1491,-2.50%,$11.1m,$4.4m,+1.14%,0.02%,0.39,+0.0100%,+0.0100%,$29.5k
140,Coti-COTI,$0.0901,-0.40%,$10.9m,$4.0m,+11.29%,0.02%,0.37,+0.0075%,+0.0069%,$16.5k
141,Icon-ICX,$0.2660,-2.61%,$9.8m,$4.1m,+4.13%,0.02%,0.42,+0.0055%,+0.0056%,$6.2k
142,DigiByte-DGB,$0.0103,-2.25%,$9.2m,$3.6m,-5.18%,0.02%,0.40,+0.0100%,+0.0100%,$20.6k
143,TomoChain-TOMO,$0.4883,-4.55%,$9.1m,$3.1m,-9.80%,0.01%,0.34,+0.0067%,+0.0069%,$30.9k
144,Livepeer-LPT,$9.92,-3.09%,$9.0m,$6.3m,-3.49%,0.03%,0.70,-0.0003%,-0.0096%,$2.3k
145,Binance BTCDOM Index-BTCDOM,"$1,202.60",-1.20%,$8.8m,$9.8m,-1.70%,0.04%,1.12,+0.0492%,+0.0558%,$2.9k
146,Alpha Finance Lab-ALPHA,$0.1204,-2.28%,$8.7m,$4.8m,+0.24%,0.02%,0.56,+0.0044%,+0.0079%,$12.7k
147,Klaytn-KLAY,$0.2283,-0.92%,$8.5m,$4.6m,-6.23%,0.02%,0.54,+0.0001%,+0.0071%,$7.2k
148,Mines of Dalarnia-DAR,$0.2425,-1.62%,$8.4m,$2.7m,-1.83%,0.01%,0.32,+0.0100%,+0.0100%,$14.8k
149,Wrapped NXM-WNXM,$15.85,+1.64%,$7.7m,$588.1k,+24.22%,0.00%,0.08,+0.0611%,-0.0314%,$11.0k
150,ARPA Chain-ARPA,$0.0347,-1.86%,$6.9m,$3.2m,+1.47%,0.01%,0.47,+0.0100%,+0.0100%,$7.5k
151,Yield Guild Games-YGG,$0.4786,-0.40%,$6.7m,$4.3m,-0.40%,0.02%,0.64,-0.0145%,-0.0029%,$5.8k
152,Badger DAO-BADGER,$4.88,+5.05%,$6.5m,$2.8m,+25.39%,0.01%,0.43,-0.0112%,-0.0034%,$97.4
153,Automata Network-ATA,$0.1590,-3.55%,$6.4m,$2.2m,-3.24%,0.01%,0.35,+0.0100%,+0.0100%,$48.7k
154,Crypto.com Coin-CRO,$0.1186,-2.58%,$6.3m,$11.9m,-1.07%,0.05%,1.87,-0.0010%,+0.0045%,$3.6k
155,Cartesi-CTSI,$0.1377,-1.32%,$5.9m,$3.0m,+11.40%,0.01%,0.51,-0.0467%,-0.0580%,$26.5k
156,Adventure Gold-AGLD,$0.3398,-2.45%,$5.5m,$1.1m,-6.09%,0.00%,0.19,-0.0065%,+0.0327%,$5.1k
157,DeFi Binance-DEFI,$737.50,-1.51%,$4.8m,$1.9m,+6.12%,0.01%,0.39,-0.0051%,-0.0039%,$1.7k
158,Tornado Cash-TORN,$8.66,-0.52%,$4.4m,$907.6k,+3.10%,0.00%,0.21,+0.0674%,+0.0988%,$6.2k
159,Siacoin-SC,$0.0039,-2.34%,$4.2m,$977.5k,-0.01%,0.00%,0.23,+0.0057%,+0.0323%,$16.9
160,Everdome-DOME,$0.0020,+1.56%,$4.2m,$775.1k,-2.73%,0.00%,0.18,+0.0174%,+0.0223%,$71.4k
161,Injective Protocol-INJ,$1.52,-2.23%,$4.1m,$2.0m,-0.70%,0.01%,0.48,+0.0100%,+0.0100%,$7.4k
162,Dora Factory-DORA,$2.68,+0.39%,$3.6m,$324.5k,-2.22%,0.00%,0.09,+0.2587%,+0.0018%,$1.5k
163,Altcoin Index FTX-ALT,"$1,864.53",-0.39%,$3.6m,$13.3m,+0.15%,0.06%,3.74,-0.0022%,-0.0006%,$0.0
164,Quant-QNT,$95.18,-1.81%,$3.2m,$59.9k,-4.13%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
165,Bancor-BNT,$0.4483,-2.30%,$3.2m,$1.7m,+0.63%,0.01%,0.54,+0.1461%,-0.2742%,$540.5
166,Smooth Love Potion-SLP,$0.0038,-0.40%,$3.0m,$4.0m,+0.61%,0.02%,1.33,-0.0525%,-0.0598%,$1.4k
167,DODO-DODO,$0.1258,-2.58%,$2.9m,$1.7m,+80.95%,0.01%,0.60,-0.6563%,-0.6557%,$2.3k
168,OKB-OKB,$15.32,+0.46%,$2.7m,$4.4m,-1.69%,0.02%,1.65,+0.0020%,+0.0024%,$38.6k
169,Mina-MINA,$0.6542,-1.13%,$2.7m,$2.9m,-1.53%,0.01%,1.08,+0.0091%,+0.0027%,$352.8
170,DeFi FTX-DEFI,"$2,740.00",-1.28%,$2.7m,$3.4m,+6.53%,0.01%,1.27,-0.0016%,-0.0027%,$5.5
171,JUST-JST,$0.0271,-2.94%,$2.6m,$1.6m,+0.04%,0.01%,0.61,-0.0215%,-0.0449%,$0.0
172,USD Coin-USDC,$0.9998,+0.00%,$2.5m,$1.4m,+12.44%,0.01%,0.55,+0.0000%,+0.0000%,$0.0
173,Convex Finance-CVX,$5.18,-1.50%,$2.3m,$4.0m,-0.82%,0.02%,1.77,-0.0236%,-0.0191%,$650.1
174,Render Token-RNDR,$0.5135,-1.32%,$2.3m,$3.1m,-0.08%,0.01%,1.39,+0.0073%,+0.0073%,$1.4k
175,Tribe-TRIBE,$0.2521,-0.03%,$2.2m,$81.0k,+9.70%,0.00%,0.04,-0.0719%,-0.1196%,$0.0
176,UMA-UMA,$2.72,-1.52%,$2.2m,$891.4k,+3.89%,0.00%,0.40,-0.3138%,+0.1915%,$8.4k
177,Perpetual Protocol-PERP,$0.6772,-2.08%,$2.1m,$1.6m,-1.79%,0.01%,0.76,-0.0187%,-0.0130%,$612.6
178,APENFT-NFT,$0.0000,+0.79%,$1.8m,$427.4k,+1.68%,0.00%,0.24,+0.0619%,-0.0060%,$208.0
179,Frax Share-FXS,$5.96,-0.56%,$1.8m,$6.9m,-2.50%,0.03%,3.89,-0.0038%,-0.0040%,$2.3k
180,Conflux Network-CFX,$0.0498,-1.37%,$1.8m,$1.0m,+0.29%,0.00%,0.59,-0.0095%,+0.0491%,$883.6
181,Shitcoin Index FTX-SHIT,"$2,478.40",-0.61%,$1.7m,$11.6m,+1.34%,0.05%,6.72,-0.0054%,-0.0050%,$0.0
182,Alchemy Pay-ACH,$0.0132,-0.09%,$1.6m,$342.3k,+0.87%,0.00%,0.22,+0.0100%,+0.0105%,$15.2
183,Chain-XCN,$0.0869,+25.86%,$1.5m,$830.4k,-8.06%,0.00%,0.57,-0.4126%,-0.4126%,$0.0
184,Spell Token-SPELL,$0.0013,-5.01%,$1.4m,$2.5m,-4.13%,0.01%,1.72,-0.0006%,+0.0009%,$11.9k
185,Verasity-VRA,$0.0046,-4.09%,$1.4m,$24.3k,-9.79%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
186,Akropolis -AKRO,$0.0035,-2.50%,$1.4m,$328.0k,-6.58%,0.00%,0.24,+0.0100%,+0.0100%,$17.0k
187,Moonbeam-GLMR,$0.5194,-0.67%,$1.3m,$2.0m,-1.00%,0.01%,1.51,-0.0363%,-0.0360%,$105.6
188,Huobi Token-HT,$4.70,+0.54%,$1.3m,$5.0m,-0.32%,0.02%,3.80,+0.0067%,+0.0073%,$12.0k
189,PancakeSwap-CAKE,$3.89,-0.86%,$1.3m,$3.4m,+0.15%,0.01%,2.55,-0.0053%,-0.0024%,$108.5
190,Casper-CSPR,$0.0290,+1.55%,$1.3m,$429.4k,-8.39%,0.00%,0.33,-0.0169%,+0.0468%,$28.0
191,Chia Network-XCH,$36.55,+1.11%,$1.3m,$1.0m,+4.68%,0.00%,0.82,+0.2243%,-0.2148%,$6.2
192,Biconomy-BICO,$0.4945,-1.72%,$1.3m,$937.5k,-0.24%,0.00%,0.75,-0.0090%,+0.0198%,$2.1k
193,Boba Network-BOBA,$0.3201,-2.47%,$1.0m,$773.8k,-9.85%,0.00%,0.74,+0.0063%,+0.0054%,$2.2k
