,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,555.15",-1.09%,$14.2b,$6.9b,+0.45%,29.36%,0.49,-0.0048%,-0.0066%,$25.1m
1,Bitcoin-BTC,"$19,796.21",-0.71%,$11.5b,$10.0b,+4.13%,42.26%,0.87,-0.0012%,-0.0026%,$6.2m
2,Filecoin-FIL,$6.39,+8.47%,$1.3b,$146.8m,+43.81%,0.62%,0.11,+0.0149%,-0.0011%,$1.6m
3,Cardano-ADA,$0.4892,+6.38%,$1.1b,$323.6m,+19.86%,1.37%,0.30,-0.0034%,-0.0094%,$2.0m
4,Litecoin-LTC,$59.88,-1.20%,$748.6m,$228.3m,-1.11%,0.97%,0.30,-0.0013%,+0.0045%,$868.1k
5,EOS-EOS,$1.53,+0.38%,$696.8m,$195.2m,-0.70%,0.83%,0.28,+0.0088%,+0.0080%,$1.0m
6,Ethereum Classic-ETC,$32.17,-0.94%,$634.8m,$379.7m,+0.98%,1.61%,0.60,-0.0091%,-0.0073%,$285.5k
7,Chiliz-CHZ,$0.2146,-1.73%,$514.3m,$96.4m,-3.87%,0.41%,0.19,+0.0073%,+0.0077%,$499.9k
8,Polygon-MATIC,$0.8874,+0.87%,$507.5m,$239.5m,+1.55%,1.02%,0.47,+0.0046%,+0.0000%,$434.9k
9,Axie Infinity-AXS,$14.80,+4.46%,$452.9m,$113.6m,+40.20%,0.48%,0.25,-0.0224%,-0.0166%,$622.6k
10,Solana-SOL,$31.21,+0.26%,$448.2m,$390.7m,+1.56%,1.66%,0.87,-0.0006%,+0.0005%,$186.7k
11,Cosmos-ATOM,$12.52,-0.86%,$431.9m,$131.9m,+0.11%,0.56%,0.31,+0.0010%,-0.0053%,$597.7k
12,Optimism-OP,$1.20,-2.23%,$356.4m,$74.4m,+0.58%,0.32%,0.21,+0.0034%,+0.0031%,$379.7k
13,Dogecoin-DOGE,$0.0628,+1.94%,$356.2m,$127.2m,+4.23%,0.54%,0.36,+0.0075%,+0.0135%,$524.8k
14,Binance Coin-BNB,$278.72,+0.54%,$312.2m,$260.9m,+0.39%,1.11%,0.84,+0.0054%,+0.0083%,$77.2k
15,Tellor-TRB,$18.87,-0.25%,$300.2m,$68.1m,-3.11%,0.29%,0.23,-0.4178%,-0.3402%,$209.7k
16,Avalanche-AVAX,$18.99,+1.09%,$260.7m,$136.5m,-0.05%,0.58%,0.52,-0.0050%,-0.0046%,$145.2k
17,Ripple-XRP,$0.3300,+0.19%,$260.5m,$318.7m,-0.24%,1.35%,1.22,-0.0032%,-0.0017%,$129.1k
18,Polkadot-DOT,$7.34,+1.06%,$228.8m,$269.5m,-0.39%,1.14%,1.18,-0.0001%,+0.0024%,$120.0k
19,STEPN-GMT,$0.6786,+0.87%,$175.1m,$110.2m,+2.24%,0.47%,0.63,-0.0010%,-0.0026%,$108.5k
20,1000SHIB-1000SHIB,$0.0123,+1.23%,$153.8m,$39.7m,+3.41%,0.17%,0.26,+0.0100%,+0.0100%,$235.8k
21,Chainlink-LINK,$6.88,-0.31%,$149.9m,$101.4m,-1.34%,0.43%,0.68,+0.0033%,+0.0102%,$186.3k
22,Bitcoin Cash-BCH,$117.74,+1.21%,$142.0m,$170.1m,+3.75%,0.72%,1.20,-0.0116%,-0.0076%,$68.7k
23,NEAR Protocol-NEAR,$4.17,-0.08%,$130.7m,$89.5m,-0.28%,0.38%,0.69,+0.0038%,+0.0059%,$103.9k
24,ApeCoin-APE,$4.76,+1.22%,$129.9m,$68.9m,+3.65%,0.29%,0.53,-0.0035%,+0.0017%,$193.1k
25,Curve DAO Token-CRV,$1.07,-1.78%,$121.0m,$58.6m,+3.22%,0.25%,0.48,-0.0101%,+0.0020%,$175.0k
26,Unifi Protocol DAO-UNFI,$7.76,+2.15%,$112.1m,$22.0m,+3.78%,0.09%,0.20,+0.0096%,+0.0100%,$65.3k
27,yearn.finance-YFI,"$9,801.93",-1.18%,$103.9m,$42.4m,-10.35%,0.18%,0.41,+0.0083%,-0.0074%,$192.0k
28,The Sandbox-SAND,$0.9300,+0.69%,$97.7m,$77.8m,+4.34%,0.33%,0.80,+0.0105%,+0.0075%,$36.9k
29,Helium-HNT,$4.28,-4.51%,$88.8m,$18.4m,+15.65%,0.08%,0.21,+0.0046%,+0.0085%,$268.0k
30,Synthetix Network Token-SNX,$3.01,+1.32%,$85.8m,$36.7m,-2.07%,0.16%,0.43,-0.0312%,-0.0141%,$108.9k
31,Aave-AAVE,$87.23,-0.47%,$85.3m,$45.7m,-3.46%,0.19%,0.54,-0.0156%,-0.0217%,$6.2k
32,FOOTBALL-FOOTBALL,"$1,191.75",+0.38%,$84.5m,$8.2m,-7.12%,0.03%,0.10,+0.1136%,+0.1090%,$145.6k
33,Ethereum Name Service-ENS,$13.97,+0.85%,$81.9m,$29.1m,+9.26%,0.12%,0.36,+0.0006%,-0.0019%,$14.4k
34,Waves-WAVES,$4.61,+2.78%,$71.9m,$55.2m,+6.32%,0.23%,0.77,+0.0070%,+0.0101%,$68.4k
35,Fantom-FTM,$0.2675,-0.38%,$69.8m,$49.0m,+3.01%,0.21%,0.70,+0.0061%,+0.0109%,$31.8k
36,ZCash-ZEC,$62.63,+3.97%,$67.9m,$23.7m,+10.51%,0.10%,0.35,-0.0042%,+0.0142%,$59.6k
37,CertiK-CTK,$0.9799,-1.66%,$63.8m,$10.9m,+6.66%,0.05%,0.17,+0.0100%,+0.0100%,$150.7k
38,SushiSwap-SUSHI,$1.14,+0.68%,$59.6m,$30.3m,-2.07%,0.13%,0.51,-0.0054%,-0.0177%,$35.0k
39,Flamingo-FLM,$0.1188,+1.78%,$58.8m,$20.8m,+10.86%,0.09%,0.35,-0.2038%,-0.2338%,$36.3k
40,Decentraland-MANA,$0.7852,+1.55%,$57.8m,$39.5m,+2.18%,0.17%,0.68,+0.0096%,+0.0124%,$52.8k
41,Celsius-CEL,$1.48,+3.92%,$57.6m,$27.1m,+2.09%,0.11%,0.47,-0.1315%,-0.1085%,$341.0k
42,Algorand-ALGO,$0.3118,+3.68%,$56.6m,$31.5m,+7.72%,0.13%,0.56,+0.0038%,+0.0047%,$35.2k
43,Uniswap-UNI,$6.37,+0.42%,$56.3m,$47.7m,+0.31%,0.20%,0.85,-0.0066%,+0.0135%,$20.6k
44,1inch-1INCH,$0.6856,-1.72%,$53.0m,$25.6m,-10.96%,0.11%,0.48,-0.0146%,+0.0096%,$90.1k
45,Gala-GALA,$0.0505,+1.46%,$52.9m,$35.5m,+2.63%,0.15%,0.67,+0.0069%,+0.0100%,$26.9k
46,Monero-XMR,$154.41,+0.87%,$52.3m,$45.4m,+6.78%,0.19%,0.87,-0.0720%,-0.0918%,$19.0k
47,Tron-TRX,$0.0632,+0.77%,$51.5m,$140.1m,+1.76%,0.59%,2.72,-0.0029%,-0.0050%,$1.8k
48,Stargate Finance-STG,$0.6203,-3.96%,$47.6m,$14.8m,-13.28%,0.06%,0.31,-0.0725%,-0.0787%,$51.7k
49,Balancer-BAL,$7.16,-5.36%,$47.6m,$18.6m,-14.93%,0.08%,0.39,-0.0017%,-0.0124%,$112.4k
50,dYdX-DYDX,$1.57,+2.35%,$47.0m,$38.0m,+3.42%,0.16%,0.81,-0.0063%,-0.0016%,$6.2k
51,THETA-THETA,$1.15,+1.30%,$46.3m,$22.1m,+0.12%,0.09%,0.48,+0.0054%,+0.0059%,$5.0k
52,Flow (Dapper labs)-FLOW,$1.95,+0.13%,$45.6m,$26.8m,+0.56%,0.11%,0.59,+0.0041%,+0.0046%,$65.6k
53,Terra-LUNA,$1.84,-1.39%,$43.3m,$7.1m,-4.10%,0.03%,0.16,+0.0127%,+0.0113%,$101.4k
54,Kyber Network Crystal-KNC,$1.70,-3.13%,$42.4m,$18.9m,-9.25%,0.08%,0.45,-0.0121%,-0.0015%,$54.6k
55,ConstitutionDAO-PEOPLE,$0.0207,+2.63%,$40.0m,$27.0m,+4.64%,0.11%,0.68,-0.0047%,+0.0201%,$20.7k
56,Coin98-C98,$0.4356,+0.81%,$39.8m,$15.8m,+7.83%,0.07%,0.40,+0.0071%,+0.0068%,$29.2k
57,Compound-COMP,$48.02,+3.92%,$38.7m,$24.1m,+6.99%,0.10%,0.62,+0.0033%,-0.0037%,$33.5k
