,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,593.19",+3.27%,$32.3b,$7.1b,+3.59%,30.31%,0.22,+0.0077%,-0.0003%,$70.4m
1,Bitcoin-BTC,"$20,106.13",+1.11%,$27.3b,$9.8b,+1.56%,41.64%,0.36,+0.0027%,+0.0035%,$22.4m
2,Ethereum Classic-ETC,$32.81,+3.15%,$1.4b,$395.5m,+2.36%,1.68%,0.28,-0.0018%,+0.0024%,$2.7m
3,EOS-EOS,$1.53,+12.46%,$1.3b,$213.5m,+24.78%,0.91%,0.16,-0.0002%,-0.0042%,$2.4m
4,Polygon-MATIC,$0.8829,+6.67%,$1.1b,$243.3m,+20.17%,1.03%,0.22,-0.0116%,-0.0226%,$2.5m
5,Solana-SOL,$31.60,+1.95%,$1.0b,$393.3m,+2.27%,1.67%,0.39,+0.0101%,+0.0120%,$1.8m
6,Tellor-TRB,$19.88,+2.05%,$829.2m,$69.1m,+5.37%,0.29%,0.08,-1.2263%,-0.9390%,$1.6m
7,Binance Coin-BNB,$278.76,+1.16%,$759.0m,$268.5m,+2.10%,1.14%,0.35,-0.0024%,+0.0050%,$567.9k
8,Cosmos-ATOM,$12.42,+7.45%,$718.7m,$126.6m,+10.46%,0.54%,0.18,-0.0067%,-0.0025%,$1.3m
9,Litecoin-LTC,$57.26,+5.15%,$645.1m,$199.1m,+10.64%,0.85%,0.31,+0.0076%,+0.0045%,$959.4k
10,Chiliz-CHZ,$0.2238,+7.88%,$643.4m,$114.7m,+14.34%,0.49%,0.18,+0.0093%,+0.0101%,$906.7k
11,Cardano-ADA,$0.4586,+2.88%,$597.9m,$276.2m,+3.35%,1.17%,0.46,+0.0046%,+0.0068%,$578.2k
12,Avalanche-AVAX,$19.20,+1.55%,$539.2m,$133.7m,+1.41%,0.57%,0.25,-0.0024%,+0.0138%,$788.5k
13,Ripple-XRP,$0.3322,+2.08%,$506.0m,$329.9m,+2.48%,1.40%,0.65,+0.0029%,+0.0083%,$770.8k
14,Optimism-OP,$1.16,+5.03%,$437.1m,$63.7m,+3.30%,0.27%,0.15,+0.0134%,+0.0137%,$588.0k
15,NEAR Protocol-NEAR,$4.28,+0.87%,$349.5m,$96.6m,-5.50%,0.41%,0.28,+0.0048%,+0.0023%,$453.6k
16,Dogecoin-DOGE,$0.0620,+2.97%,$324.5m,$122.5m,+0.28%,0.52%,0.38,+0.0102%,+0.0089%,$280.0k
17,Polkadot-DOT,$7.25,+4.24%,$316.6m,$271.1m,+4.75%,1.15%,0.86,+0.0041%,-0.0010%,$285.1k
18,Chainlink-LINK,$6.87,+5.39%,$299.0m,$104.1m,+6.26%,0.44%,0.35,+0.0048%,-0.0016%,$464.2k
19,STEPN-GMT,$0.6835,+3.10%,$281.2m,$110.4m,+4.59%,0.47%,0.39,+0.0090%,+0.0061%,$576.7k
20,Balancer-BAL,$7.60,+3.36%,$253.6m,$24.7m,+18.83%,0.11%,0.10,+0.0465%,-0.0330%,$637.6k
21,Terra-LUNA,$1.94,+4.17%,$251.6m,$8.4m,+15.34%,0.04%,0.03,+0.0150%,+0.0104%,$1.5m
22,Curve DAO Token-CRV,$1.15,+5.12%,$238.8m,$61.0m,+1.12%,0.26%,0.26,+0.0054%,+0.0042%,$522.2k
23,Filecoin-FIL,$5.78,+1.76%,$220.9m,$100.8m,+1.80%,0.43%,0.46,+0.0063%,+0.0048%,$219.3k
24,Stargate Finance-STG,$0.6718,+8.81%,$220.4m,$20.8m,+7.07%,0.09%,0.09,-0.1461%,-0.1691%,$475.8k
25,1000SHIB-1000SHIB,$0.0123,+1.72%,$218.6m,$37.8m,-1.11%,0.16%,0.17,+0.0001%,+0.0100%,$312.3k
26,ApeCoin-APE,$4.79,+2.30%,$193.1m,$66.6m,+0.47%,0.28%,0.34,+0.0027%,-0.0025%,$264.5k
27,FOOTBALL-FOOTBALL,"$1,190.40",+11.43%,$189.5m,$9.1m,+64.38%,0.04%,0.05,+0.7500%,+0.1978%,$416.5k
28,Bitcoin Cash-BCH,$116.60,+2.57%,$169.3m,$168.9m,+2.50%,0.72%,1.00,-0.0074%,-0.0056%,$220.8k
29,The Sandbox-SAND,$0.9429,+2.18%,$166.3m,$77.7m,+1.45%,0.33%,0.47,+0.0023%,-0.0014%,$304.6k
30,Synthetix Network Token-SNX,$3.03,+0.17%,$140.1m,$39.6m,-5.32%,0.17%,0.28,-0.0275%,-0.0212%,$183.5k
31,Waves-WAVES,$4.53,+2.51%,$129.0m,$53.2m,+4.34%,0.23%,0.41,+0.0064%,+0.0069%,$148.4k
32,Axie Infinity-AXS,$14.43,+5.08%,$124.0m,$82.9m,+6.38%,0.35%,0.67,-0.0185%,-0.0194%,$220.1k
33,Celsius-CEL,$1.54,+34.20%,$122.5m,$29.8m,+31.55%,0.13%,0.24,-0.2484%,-0.2296%,$1.5m
34,Fantom-FTM,$0.2724,+1.51%,$116.3m,$48.6m,+0.78%,0.21%,0.42,+0.0040%,+0.0080%,$140.5k
35,Unifi Protocol DAO-UNFI,$7.61,+2.78%,$114.5m,$20.1m,+3.49%,0.09%,0.18,+0.0073%,+0.0044%,$178.1k
36,Aave-AAVE,$85.91,+3.08%,$108.9m,$44.0m,+3.36%,0.19%,0.40,-0.0009%,+0.0034%,$56.9k
37,Ethereum Name Service-ENS,$13.38,+3.01%,$106.5m,$23.1m,+4.38%,0.10%,0.22,+0.0009%,+0.0068%,$84.0k
38,Compound-COMP,$46.98,+3.21%,$104.0m,$23.8m,+14.04%,0.10%,0.23,-0.0363%,-0.0117%,$21.1k
39,Uniswap-UNI,$6.32,+4.56%,$100.0m,$48.6m,+5.91%,0.21%,0.49,+0.0029%,-0.0021%,$128.8k
40,Tron-TRX,$0.0632,+0.69%,$96.0m,$143.7m,+0.63%,0.61%,1.50,-0.0163%,-0.0183%,$49.3k
41,1000XEC-1000XEC,$0.0458,-3.09%,$89.7m,$11.1m,-30.34%,0.05%,0.12,+0.0067%,+0.0076%,$171.3k
42,Helium-HNT,$4.89,-1.45%,$89.1m,$14.4m,+3.36%,0.06%,0.16,-0.0420%,-0.0144%,$279.5k
43,LUNA2-LUNA2,n/a,n/a,$86.9m,$3.9m,+61.03%,0.02%,0.05,+0.0004%,+0.0004%,$501.6k
44,Monero-XMR,$152.07,+0.35%,$84.3m,$42.7m,-3.64%,0.18%,0.51,+0.0079%,-0.0018%,$77.5k
45,Kyber Network Crystal-KNC,$1.75,+2.56%,$83.7m,$20.3m,+1.04%,0.09%,0.24,+0.0068%,+0.0076%,$83.9k
