,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
23,Tellor-TRB,$16.89,-7.58%,$283.8m,$47.5m,-20.60%,0.19%,0.17,-0.1976%,-0.1090%,$591.3k
24,STEPN-GMT,$0.6890,+0.34%,$261.8m,$111.0m,-0.12%,0.46%,0.42,+0.0049%,+0.0061%,$392.5k
25,The Sandbox-SAND,$0.9554,+0.64%,$212.0m,$83.3m,-2.62%,0.34%,0.39,+0.0101%,+0.0054%,$472.5k
26,ApeCoin-APE,$4.71,+0.09%,$188.8m,$68.8m,+0.88%,0.28%,0.36,+0.0075%,+0.0069%,$161.6k
27,Axie Infinity-AXS,$14.35,+0.48%,$182.7m,$83.4m,-1.49%,0.34%,0.46,-0.0189%,-0.0142%,$227.0k
28,Ethereum Name Service-ENS,$14.91,+7.12%,$172.8m,$33.1m,+15.34%,0.14%,0.19,-0.0034%,+0.0022%,$448.0k
29,Stargate Finance-STG,$0.6482,+9.50%,$169.3m,$17.4m,-6.30%,0.07%,0.10,-0.0998%,-0.1039%,$324.2k
30,Helium-HNT,$3.63,-7.61%,$155.3m,$21.8m,-1.83%,0.09%,0.14,+0.0068%,+0.0020%,$309.8k
31,Fantom-FTM,$0.2657,+0.83%,$143.6m,$49.6m,-5.15%,0.20%,0.35,+0.0096%,+0.0073%,$146.4k
32,Aave-AAVE,$90.82,+2.63%,$142.1m,$49.8m,+7.49%,0.20%,0.35,+0.0031%,+0.0033%,$291.3k
33,Uniswap-UNI,$6.40,+1.11%,$139.9m,$47.2m,+0.30%,0.19%,0.34,+0.0030%,-0.0165%,$176.7k
34,SushiSwap-SUSHI,$1.21,+4.27%,$139.3m,$33.6m,+9.94%,0.14%,0.24,+0.0127%,-0.0039%,$257.8k
35,Unifi Protocol DAO-UNFI,$7.73,+0.72%,$121.9m,$19.9m,-14.46%,0.08%,0.16,+0.0075%,+0.0093%,$118.9k
36,Terra-LUNA,$1.96,+2.79%,$119.2m,$7.8m,-4.79%,0.03%,0.07,-0.0231%,-0.0050%,$529.6k
37,Tron-TRX,$0.0636,+1.38%,$114.1m,$142.5m,+0.97%,0.59%,1.25,+0.0026%,-0.0003%,$67.9k
38,Decentraland-MANA,$0.7872,-0.57%,$100.0m,$40.2m,-3.08%,0.17%,0.40,+0.0079%,+0.0051%,$199.1k
39,Synthetix Network Token-SNX,$3.00,-0.63%,$96.7m,$34.4m,-5.35%,0.14%,0.36,-0.0028%,-0.0111%,$112.7k
40,Waves-WAVES,$4.56,+0.99%,$90.7m,$51.6m,-2.51%,0.21%,0.57,+0.0121%,+0.0051%,$249.5k
41,Gala-GALA,$0.0504,+0.11%,$89.1m,$35.6m,+0.34%,0.15%,0.40,+0.0105%,+0.0062%,$38.9k
42,Monero-XMR,$153.79,-2.08%,$82.2m,$45.0m,-11.57%,0.18%,0.55,+0.0056%,-0.0029%,$201.1k
43,THETA-THETA,$1.16,-0.26%,$78.2m,$23.0m,-3.15%,0.09%,0.29,-0.0013%,+0.0072%,$120.0k
44,Lido DAO Token-LDO,$2.07,+4.12%,$75.9m,$20.7m,+14.80%,0.08%,0.27,+0.0057%,+0.0060%,$250.8k
45,THORChain-RUNE,$1.93,+2.36%,$73.3m,$23.1m,+2.23%,0.09%,0.31,+0.0076%,+0.0080%,$66.2k
46,yearn.finance-YFI,"$9,379.60",-1.72%,$70.5m,$36.3m,-7.27%,0.15%,0.52,-0.0086%,-0.0145%,$105.4k
47,Ankr-ANKR,$0.0358,+1.03%,$69.1m,$14.7m,-6.82%,0.06%,0.21,+0.0038%,-0.0032%,$177.7k
48,SHIBA INU-SHIB,$0.0000,+0.58%,$69.0m,$20.3m,-5.27%,0.08%,0.29,+0.0043%,+0.0082%,$122.4k
49,ConstitutionDAO-PEOPLE,$0.0208,-0.50%,$67.1m,$25.5m,-2.15%,0.10%,0.38,+0.0118%,-0.0061%,$89.9k
50,dYdX-DYDX,$1.58,+1.62%,$63.7m,$36.5m,-2.99%,0.15%,0.57,+0.0008%,-0.0007%,$38.3k
51,CertiK-CTK,$0.9998,-2.43%,$61.1m,$9.8m,-20.66%,0.04%,0.16,-0.0009%,+0.0043%,$139.5k
52,ZCash-ZEC,$63.11,-0.35%,$57.4m,$21.0m,-2.66%,0.09%,0.37,+0.0167%,+0.0010%,$207.1k
53,Celsius-CEL,$1.49,+0.75%,$54.8m,$25.7m,-4.44%,0.11%,0.47,-0.2278%,-0.3011%,$437.9k
54,Algorand-ALGO,$0.2998,-0.82%,$53.1m,$29.5m,-1.80%,0.12%,0.56,+0.0066%,+0.0024%,$42.2k
55,BinaryX-BNX,$140.86,+6.73%,$52.1m,$29.3m,+14.59%,0.12%,0.56,+0.0092%,+0.0100%,$189.1k
56,Terra Classic-LUNC,$0.0004,+20.78%,$51.3m,$2.2m,+26.01%,0.01%,0.04,+0.0100%,+0.0100%,$456.5k
57,Balancer-BAL,$7.43,+0.27%,$48.5m,$17.4m,-5.89%,0.07%,0.36,-0.0094%,-0.0063%,$144.8k
58,Project Galaxy-GAL,$2.72,+11.32%,$48.4m,$15.0m,+25.95%,0.06%,0.31,+0.0003%,+0.0089%,$68.4k
59,Stellar Lumens-XLM,$0.1060,+1.51%,$47.6m,$37.8m,+1.16%,0.16%,0.79,+0.0062%,+0.0040%,$16.7k
60,Harmony-ONE,$0.0213,+3.08%,$47.3m,$16.1m,+4.37%,0.07%,0.34,+0.0074%,+0.0075%,$71.8k
61,LUNA2-LUNA2,n/a,n/a,$47.3m,$4.1m,+6.38%,0.02%,0.09,+0.0100%,+0.0100%,$200.6k
62,Elrond-EGLD,$51.85,+1.13%,$46.5m,$16.3m,+0.18%,0.07%,0.35,+0.0116%,+0.0047%,$77.1k
63,Kyber Network Crystal-KNC,$1.70,+2.23%,$45.5m,$18.3m,+0.45%,0.08%,0.40,-0.0149%,-0.0223%,$72.3k
64,Jasmy-JASMY,$0.0089,+3.02%,$45.3m,$11.2m,-4.69%,0.05%,0.25,+0.0033%,+0.0074%,$30.0k
65,The Graph-GRT,$0.1062,+4.09%,$45.2m,$22.8m,+4.34%,0.09%,0.50,+0.0121%,+0.0038%,$37.7k
66,BitDAO-BIT,$0.6433,+3.02%,$45.2m,$25.9m,-3.89%,0.11%,0.57,+0.0061%,+0.0062%,$90.5k
67,Tezos-XTZ,$1.56,+3.08%,$45.2m,$28.3m,+3.91%,0.12%,0.63,+0.0079%,+0.0048%,$34.7k
68,Flow (Dapper labs)-FLOW,$1.90,+0.01%,$45.1m,$25.0m,-0.57%,0.10%,0.55,+0.0043%,+0.0039%,$65.1k
69,1inch-1INCH,$0.6550,-1.17%,$44.6m,$22.8m,-3.66%,0.09%,0.51,+0.0084%,-0.0081%,$39.3k
70,Zilliqa-ZIL,$0.0359,+0.82%,$43.4m,$23.4m,-4.55%,0.10%,0.54,+0.0099%,+0.0069%,$14.9k
71,Compound-COMP,$48.98,+2.54%,$42.6m,$22.8m,+1.16%,0.09%,0.53,-0.0035%,-0.0283%,$37.9k
72,Serum-SRM,$0.8048,+1.76%,$42.2m,$25.7m,+1.54%,0.11%,0.61,+0.0098%,-0.0211%,$30.8k
73,Kusama-KSM,$49.76,+0.19%,$40.8m,$16.0m,-3.09%,0.07%,0.39,-0.0048%,+0.0020%,$89.9k
74,VeChain-VET,$0.0245,+0.98%,$36.2m,$17.2m,+1.00%,0.07%,0.48,+0.0083%,+0.0084%,$27.3k
75,Enjin Coin-ENJ,$0.5310,+1.27%,$35.6m,$15.3m,+1.31%,0.06%,0.43,+0.0079%,+0.0007%,$23.5k
76,Chromia-CHR,$0.1863,+3.61%,$35.5m,$9.5m,+7.59%,0.04%,0.27,-0.0071%,-0.0055%,$79.1k
77,NEO-NEO,$9.35,+1.65%,$34.8m,$14.0m,-1.83%,0.06%,0.40,+0.0129%,-0.0014%,$14.5k
78,Flamingo-FLM,$0.1187,+1.39%,$34.6m,$18.5m,-1.01%,0.08%,0.54,-0.0283%,-0.0680%,$27.4k
79,Loopring-LRC,$0.3588,+0.65%,$34.6m,$13.6m,+0.00%,0.06%,0.39,+0.0050%,+0.0050%,$26.5k
80,Qtum-QTUM,$3.28,+3.98%,$34.0m,$16.1m,+2.71%,0.07%,0.47,+0.0091%,-0.0015%,$48.2k
81,Internet Computer-ICP,$6.72,+3.18%,$32.6m,$13.6m,+0.93%,0.06%,0.42,+0.0049%,-0.0003%,$23.8k
82,Oasis Network-ROSE,$0.0636,+0.61%,$31.9m,$12.5m,+6.70%,0.05%,0.39,+0.0077%,+0.0075%,$27.3k
83,FOOTBALL-FOOTBALL,"$1,098.61",-3.88%,$31.8m,$6.7m,-10.18%,0.03%,0.21,+0.5334%,+0.0515%,$178.4k
84,Dash-DASH,$46.57,-2.05%,$31.7m,$14.5m,-4.78%,0.06%,0.46,-0.0054%,+0.0242%,$77.9k
85,Kava-KAVA,$1.66,-0.55%,$30.3m,$11.2m,-4.73%,0.05%,0.37,+0.0029%,-0.0016%,$31.2k
86,Audius-AUDIO,$0.2843,-0.42%,$27.9m,$7.6m,-2.98%,0.03%,0.27,+0.0003%,+0.0043%,$33.3k
87,Ren-REN,$0.1241,+0.34%,$27.8m,$8.6m,+10.20%,0.04%,0.31,+0.0002%,+0.0057%,$69.5k
88,iExec RLC-RLC,$1.13,+2.04%,$27.2m,$6.1m,-7.33%,0.02%,0.22,-0.0216%,-0.0582%,$65.5k
89,Reserve Rights-RSR,$0.0063,-0.77%,$27.0m,$14.5m,-1.43%,0.06%,0.54,+0.0132%,+0.0056%,$67.7k
90,Immutable X-IMX,$0.8404,+1.01%,$26.7m,$9.7m,+12.77%,0.04%,0.37,+0.0100%,+0.0064%,$34.0k
91,MyNeighborAlice-ALICE,$2.13,+1.54%,$26.5m,$10.8m,+0.19%,0.04%,0.41,+0.0073%,+0.0076%,$34.8k
92,Maker-MKR,$742.99,-0.46%,$25.4m,$15.7m,-0.94%,0.06%,0.62,+0.0013%,-0.0014%,$29.4k
93,1000XEC-1000XEC,$0.0430,+0.33%,$25.0m,$6.2m,-8.99%,0.03%,0.25,-0.0115%,-0.0010%,$51.9k
94,OmiseGO-OMG,$1.87,+1.85%,$24.9m,$13.2m,+6.11%,0.05%,0.53,+0.0116%,+0.0093%,$7.7k
95,Litentry-LIT,$0.7245,+0.84%,$24.0m,$5.3m,+3.46%,0.02%,0.22,+0.0100%,+0.0100%,$7.8k
96,Alpha Finance Lab-ALPHA,$0.1239,+4.74%,$23.2m,$6.2m,+20.12%,0.03%,0.27,+0.0049%,+0.0078%,$32.0k
97,Swipe-SXP,$0.3803,+2.45%,$22.9m,$8.7m,+6.52%,0.04%,0.38,+0.0070%,+0.0071%,$2.1k
98,Iota-IOTA,$0.2826,+0.67%,$22.6m,$10.8m,-4.17%,0.04%,0.48,+0.0037%,+0.0030%,$14.0k
99,NEM-XEM,$0.0438,+1.12%,$22.5m,$8.8m,-0.03%,0.04%,0.39,+0.0256%,-0.0098%,$6.8k
100,FTX Token-FTT,$26.68,+1.40%,$22.4m,$68.0m,-0.35%,0.28%,3.04,-0.0052%,-0.0201%,$2.0k
101,Celo-CELO,$0.8553,+3.33%,$22.0m,$9.6m,+3.94%,0.04%,0.44,+0.0084%,+0.0091%,$15.2k
102,Bella Protocol-BEL,$0.6746,-0.14%,$21.3m,$4.2m,+4.47%,0.02%,0.20,+0.0100%,+0.0066%,$15.5k
103,Hedera-HBAR,$0.0622,+1.55%,$21.2m,$8.4m,-9.30%,0.03%,0.40,+0.0076%,+0.0074%,$30.0k
104,Storj-STORJ,$0.5470,+0.26%,$20.7m,$11.4m,-1.51%,0.05%,0.55,+0.0114%,+0.0097%,$37.7k
105,Coin98-C98,$0.4317,+0.77%,$20.4m,$13.6m,-2.99%,0.06%,0.66,+0.0068%,+0.0069%,$31.0k
106,Wootrade-WOO,$0.1592,+2.77%,$20.4m,$4.5m,+6.04%,0.02%,0.22,+0.0100%,+0.0100%,$17.5k
107,Ontology-ONT,$0.2430,+2.04%,$19.7m,$9.0m,-0.23%,0.04%,0.46,+0.0168%,+0.0017%,$19.5k
108,Holo-HOT,$0.0021,+1.24%,$19.6m,$5.6m,-10.06%,0.02%,0.29,+0.0075%,+0.0057%,$22.6k
109,Raydium-RAY,$0.6686,+2.50%,$18.5m,$8.0m,+1.65%,0.03%,0.43,+0.0059%,+0.0061%,$23.4k
110,Bluzelle-BLZ,$0.0925,-0.37%,$18.5m,$6.7m,-3.20%,0.03%,0.36,+0.0100%,+0.0100%,$31.2k
111,Binance BTCDOM Index-BTCDOM,"$1,138.00",-3.44%,$18.4m,$11.9m,+5.62%,0.05%,0.64,+0.0737%,+0.0971%,$142.1k
112,Injective Protocol-INJ,$1.59,+2.59%,$18.3m,$2.9m,+2.29%,0.01%,0.16,+0.0100%,+0.0026%,$58.3k
113,Dusk Network-DUSK,$0.1387,-4.22%,$17.9m,$4.4m,-26.72%,0.02%,0.24,+0.0014%,-0.0108%,$65.3k
114,API3-API3,$1.76,+4.07%,$17.6m,$5.2m,+14.34%,0.02%,0.29,-0.0206%,-0.0330%,$52.1k
115,Mask Network-MASK,$1.36,+0.23%,$17.5m,$6.8m,-7.53%,0.03%,0.39,+0.0126%,-0.0040%,$31.8k
116,Aragon-ANT,$1.86,+0.48%,$17.5m,$5.5m,-2.88%,0.02%,0.32,+0.0247%,+0.0051%,$104.2k
117,Bitcoin SV-BSV,$53.07,+0.55%,$17.4m,$32.6m,-1.20%,0.13%,1.88,+0.0102%,+0.0039%,$4.9k
118,Reef-REEF,$0.0037,+0.96%,$17.0m,$4.6m,+1.72%,0.02%,0.27,-0.0088%,-0.0065%,$42.3k
119,Spell Token-SPELL,$0.0014,+4.13%,$16.7m,$4.1m,+54.60%,0.02%,0.24,-0.0072%,-0.0015%,$24.2k
120,Arweave-AR,$10.14,+0.11%,$16.6m,$12.9m,-2.31%,0.05%,0.77,+0.0078%,+0.0076%,$9.7k
121,Basic Attention Token-BAT,$0.3391,+0.11%,$16.5m,$11.4m,+3.80%,0.05%,0.69,+0.0137%,+0.0078%,$4.3k
122,Metal-MTL,$1.18,+1.92%,$16.5m,$6.2m,-7.32%,0.03%,0.38,-0.0039%,-0.0046%,$20.4k
123,BakeryToken-BAKE,$0.2522,+2.04%,$16.4m,$3.9m,+8.20%,0.02%,0.24,+0.0100%,+0.0100%,$19.8k
124,Ocean Protocol-OCEAN,$0.1691,+2.26%,$16.2m,$4.1m,+3.62%,0.02%,0.25,+0.0078%,+0.0100%,$33.4k
125,IOST-IOST,$0.0130,+1.03%,$15.9m,$11.5m,-7.75%,0.05%,0.72,+0.0136%,+0.0016%,$16.8k
126,Automata Network-ATA,$0.1625,+3.44%,$15.4m,$2.9m,+6.07%,0.01%,0.19,+0.0100%,+0.0100%,$20.8k
127,0x-ZRX,$0.2974,+1.12%,$15.0m,$8.8m,+5.19%,0.04%,0.59,+0.0057%,+0.0058%,$6.9k
128,Gitcoin-GTC,$2.32,+1.82%,$14.9m,$4.2m,+2.37%,0.02%,0.28,+0.0100%,+0.0100%,$71.6k
129,Horizen-ZEN,$16.29,+1.83%,$14.7m,$6.9m,+2.07%,0.03%,0.47,+0.0200%,+0.0131%,$23.0k
130,Origin Protocol-OGN,$0.1740,+1.59%,$14.3m,$7.4m,-4.96%,0.03%,0.52,+0.0100%,+0.0100%,$30.8k
131,Linear-LINA,$0.0083,+1.14%,$14.3m,$4.6m,+1.48%,0.02%,0.32,+0.0071%,+0.0072%,$55.1k
132,Dent-DENT,$0.0010,+0.93%,$14.2m,$5.7m,-7.21%,0.02%,0.40,+0.0010%,-0.0002%,$36.0k
133,DFI.Money-YFII,$980.27,+0.42%,$14.1m,$18.4m,-0.38%,0.08%,1.31,-0.1474%,-0.2423%,$19.6k
134,Anchor Protocol-ANC,$0.0973,+2.43%,$14.0m,$1.2m,-1.72%,0.01%,0.09,+0.0101%,+0.0057%,$120.5k
135,LooksRare-LOOKS,$0.2768,+3.35%,$13.9m,$13.5m,+0.06%,0.06%,0.97,+0.0220%,-0.0048%,$13.7k
136,Band Protocol-BAND,$1.30,-0.61%,$13.0m,$5.1m,-2.69%,0.02%,0.39,+0.0001%,+0.0052%,$9.2k
137,NKN-NKN,$0.0996,+0.74%,$12.9m,$3.4m,-10.78%,0.01%,0.26,+0.0081%,+0.0100%,$8.1k
138,Cartesi-CTSI,$0.1457,+4.64%,$12.9m,$3.5m,+0.15%,0.01%,0.27,+0.0100%,+0.0100%,$10.0k
139,SKALE Network-SKL,$0.0499,+1.10%,$12.7m,$6.0m,+0.91%,0.02%,0.48,+0.0070%,+0.0065%,$11.7k
140,Icon-ICX,$0.2715,-0.77%,$12.7m,$4.5m,-10.46%,0.02%,0.35,+0.0075%,+0.0068%,$5.9k
141,SafePal-SFP,$0.3810,-0.30%,$12.2m,$5.2m,-6.01%,0.02%,0.42,+0.0068%,+0.0079%,$22.7k
142,Tether-USDT,$0.9999,+0.00%,$12.0m,$285.3m,+22.25%,1.17%,23.76,+0.0002%,+0.0002%,$0.0
143,Livepeer-LPT,$10.50,-2.68%,$11.5m,$6.6m,-7.48%,0.03%,0.58,+0.0179%,-0.0020%,$31.0k
144,Civic-CVC,$0.1439,+1.34%,$10.7m,$7.2m,+1.51%,0.03%,0.67,+0.0112%,-0.0057%,$13.9k
145,StormX-STMX,$0.0079,+0.92%,$10.4m,$3.5m,-1.09%,0.01%,0.34,+0.0055%,+0.0055%,$25.9k
146,Coti-COTI,$0.0924,-1.13%,$10.0m,$4.1m,+0.51%,0.02%,0.41,+0.0100%,+0.0100%,$41.9k
147,Celer Network-CELR,$0.0177,-0.50%,$10.0m,$5.1m,+10.83%,0.02%,0.51,+0.0100%,+0.0100%,$10.8k
148,ARPA Chain-ARPA,$0.0374,+2.60%,$10.0m,$3.6m,+2.13%,0.01%,0.36,+0.0100%,+0.0100%,$34.7k
149,IoTeX-IOTX,$0.0350,-2.85%,$9.9m,$6.2m,-1.44%,0.03%,0.63,+0.0100%,+0.0100%,$6.6k
150,Klaytn-KLAY,$0.2260,+0.79%,$9.1m,$5.1m,-5.42%,0.02%,0.56,+0.0097%,-0.0061%,$2.8k
151,TomoChain-TOMO,$0.5098,+4.33%,$9.1m,$3.4m,-1.73%,0.01%,0.38,+0.0063%,+0.0072%,$6.5k
152,Mines of Dalarnia-DAR,$0.2502,+1.48%,$8.6m,$3.3m,+9.70%,0.01%,0.38,+0.0100%,+0.0100%,$5.4k
153,OKB-OKB,$14.99,-2.33%,$7.9m,$4.5m,-0.21%,0.02%,0.58,+0.0031%,-0.0048%,$0.0
154,Crypto.com Coin-CRO,$0.1183,-0.67%,$7.2m,$12.1m,-1.63%,0.05%,1.69,+0.0006%,+0.0045%,$76.6
155,Adventure Gold-AGLD,$0.3971,+8.17%,$6.6m,$1.5m,+14.04%,0.01%,0.23,-0.0380%,-0.0188%,$10.8k
156,Badger DAO-BADGER,$5.24,+2.72%,$6.3m,$2.9m,-3.46%,0.01%,0.45,-0.0085%,-0.0173%,$2.9k
157,Altcoin Index FTX-ALT,"$1,957.05",+1.84%,$6.2m,$13.6m,+0.26%,0.06%,2.20,-0.0015%,-0.0013%,$250.3
158,Huobi Token-HT,$4.81,+1.84%,$5.7m,$4.9m,+1.59%,0.02%,0.88,+0.0059%,+0.0059%,$6.3k
159,DigiByte-DGB,$0.0103,-1.16%,$5.4m,$3.7m,+1.71%,0.02%,0.69,+0.0076%,+0.0110%,$15.0k
160,DeFi Binance-DEFI,$757.00,+0.64%,$5.2m,$1.8m,+0.82%,0.01%,0.35,+0.0100%,-0.0099%,$433.4
161,Perpetual Protocol-PERP,$0.6979,+3.64%,$4.3m,$1.8m,+6.71%,0.01%,0.41,-0.0327%,+0.0180%,$119.8
162,JUST-JST,$0.0271,+0.02%,$4.2m,$1.7m,+0.04%,0.01%,0.40,+0.0270%,-0.0128%,$0.0
163,Step App-FITFI,$0.0757,-1.41%,$4.0m,$2.8m,+2.87%,0.01%,0.71,+0.0198%,+0.0151%,$3.1k
164,Yield Guild Games-YGG,$0.4861,-0.25%,$4.0m,$4.2m,-3.54%,0.02%,1.07,+0.0137%,+0.0089%,$1.1k
165,Convex Finance-CVX,$5.47,+1.82%,$3.8m,$4.5m,+6.18%,0.02%,1.19,+0.0458%,+0.0470%,$0.0
166,APENFT-NFT,$0.0000,+0.69%,$3.6m,$408.6k,-6.15%,0.00%,0.11,+0.1321%,-0.1626%,$0.0
167,Mina-MINA,$0.6671,+0.91%,$3.3m,$3.1m,+1.13%,0.01%,0.93,+0.0201%,-0.0027%,$2.1
168,Render Token-RNDR,$0.4979,+1.08%,$3.3m,$2.8m,-0.91%,0.01%,0.85,-0.0355%,-0.0745%,$660.2
169,Quant-QNT,$93.49,-0.09%,$3.1m,$52.7k,+1.99%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
170,Frax Share-FXS,$6.31,+0.39%,$3.1m,$8.0m,-1.16%,0.03%,2.59,+0.0048%,+0.0044%,$1.6k
171,Siacoin-SC,$0.0040,+0.86%,$2.6m,$874.9k,-2.17%,0.00%,0.33,+0.0242%,-0.0282%,$2.7k
172,Everdome-DOME,$0.0017,+0.60%,$2.3m,$778.3k,-8.59%,0.00%,0.33,+0.3658%,+0.0463%,$13.8k
173,Conflux Network-CFX,$0.0526,+0.99%,$2.3m,$1.1m,-3.82%,0.00%,0.46,-0.0579%,+0.0049%,$179.5
174,Tribe-TRIBE,$0.2870,+1.33%,$2.2m,$106.7k,+33.30%,0.00%,0.05,-0.3074%,-0.5293%,$153.3
175,Dora Factory-DORA,$2.74,-3.12%,$2.2m,$270.7k,-0.41%,0.00%,0.12,+0.1690%,-0.1109%,$140.2
176,Smooth Love Potion-SLP,$0.0039,+0.81%,$2.2m,$4.3m,+4.60%,0.02%,1.94,+0.0073%,-0.0113%,$114.5
177,Biconomy-BICO,$0.5125,+1.38%,$2.1m,$898.1k,-2.33%,0.00%,0.42,+0.0020%,+0.0225%,$369.6
178,Chain-XCN,$0.0729,-0.65%,$2.1m,$1.1m,+5.08%,0.00%,0.52,-0.2386%,-0.2027%,$0.0
179,Gods Unchained-GODS,$0.3384,-5.26%,$2.1m,$483.9k,-3.03%,0.00%,0.23,-0.0023%,-0.0011%,$5.5k
180,UMA-UMA,$2.75,+0.92%,$1.9m,$857.7k,-2.26%,0.00%,0.45,-0.0781%,+0.0794%,$49.8
181,Request-REQ,$0.1186,-3.64%,$1.7m,$550.9k,-52.47%,0.00%,0.33,+0.2533%,+0.2533%,$529.2
182,Tornado Cash-TORN,$8.65,-0.92%,$1.7m,$914.5k,-4.35%,0.00%,0.55,+0.0513%,+0.0243%,$2.9k
183,Bancor-BNT,$0.4709,+0.65%,$1.6m,$1.7m,+2.59%,0.01%,1.07,+0.0728%,-0.1588%,$0.0
184,Wrapped NXM-WNXM,$16.20,+1.73%,$1.6m,$424.7k,-8.34%,0.00%,0.26,-0.0498%,-0.0078%,$322.6
185,Clover Finance-CLV,$0.0973,+0.81%,$1.5m,$544.4k,-8.65%,0.00%,0.37,+0.0037%,+0.0039%,$1.4k
186,PancakeSwap-CAKE,$4.13,+0.62%,$1.5m,$3.2m,-2.63%,0.01%,2.20,-0.0021%,-0.0017%,$594.7
187,Chia Network-XCH,$35.67,-1.16%,$1.4m,$1.1m,+2.93%,0.00%,0.77,+0.1962%,-0.1929%,$2.2k
188,Moonbeam-GLMR,$0.5165,-0.58%,$1.4m,$2.3m,+3.13%,0.01%,1.56,+0.0028%,+0.0009%,$0.0
189,DeFi FTX-DEFI,"$2,866.80",+1.70%,$1.4m,$3.7m,+7.02%,0.02%,2.67,-0.0048%,-0.0050%,$0.0
190,NYM-NYM,$0.3024,-0.91%,$1.4m,$566.0k,+0.27%,0.00%,0.41,+0.0059%,-0.0217%,$133.4
191,Akropolis -AKRO,$0.0036,+0.33%,$1.3m,$293.8k,+10.29%,0.00%,0.22,+0.0100%,+0.0100%,$247.8
192,PAX Gold-PAXG,"$1,703.44",-0.59%,$1.3m,$5.8m,-4.80%,0.02%,4.44,+0.0033%,+0.0040%,$0.0
193,DODO-DODO,$0.1284,+0.05%,$1.2m,$1.2m,+7.04%,0.00%,0.95,+0.0078%,+0.0078%,$542.9
