,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
17,Chiliz-CHZ,$0.1878,-0.08%,$353.7m,$74.6m,-4.26%,0.32%,0.21,+0.0045%,+0.0072%,$492.2k
18,Dogecoin-DOGE,$0.0605,+2.48%,$302.2m,$118.6m,-1.26%,0.51%,0.39,+0.0073%,+0.0142%,$495.3k
19,Filecoin-FIL,$5.78,+1.55%,$294.7m,$101.4m,-0.70%,0.44%,0.34,+0.0115%,+0.0077%,$678.6k
20,Curve DAO Token-CRV,$1.12,+7.91%,$284.1m,$61.2m,+9.17%,0.27%,0.22,-0.0095%,+0.0103%,$821.2k
21,Chainlink-LINK,$7.07,+5.93%,$270.7m,$106.3m,+4.25%,0.46%,0.39,+0.0035%,+0.0111%,$428.3k
22,STEPN-GMT,$0.6453,+2.31%,$222.3m,$103.6m,-1.04%,0.45%,0.47,+0.0003%,+0.0049%,$316.8k
23,1000SHIB-1000SHIB,$0.0122,+1.51%,$215.6m,$42.3m,+1.78%,0.18%,0.20,+0.0090%,+0.0100%,$282.1k
24,Bitcoin Cash-BCH,$117.31,+4.53%,$207.5m,$167.8m,+3.07%,0.73%,0.81,+0.0007%,-0.0018%,$304.8k
25,ApeCoin-APE,$4.44,+3.73%,$196.0m,$63.2m,-0.31%,0.27%,0.32,-0.0094%,-0.0177%,$458.8k
26,Tellor-TRB,$16.49,+3.78%,$192.0m,$38.6m,-11.25%,0.17%,0.20,+0.0058%,-0.0231%,$262.0k
27,Ravencoin-RVN,$0.0360,-0.06%,$170.3m,$18.3m,-14.35%,0.08%,0.11,+0.0198%,-0.0005%,$371.6k
28,The Sandbox-SAND,$0.8999,+2.98%,$159.4m,$72.2m,+1.01%,0.31%,0.45,-0.0067%,+0.0075%,$251.5k
29,Fantom-FTM,$0.2518,+2.56%,$145.5m,$46.0m,-5.47%,0.20%,0.32,+0.0052%,+0.0043%,$212.7k
30,Tron-TRX,$0.0606,+0.03%,$128.5m,$139.6m,-0.40%,0.61%,1.09,-0.0150%,-0.0076%,$342.0k
31,Axie Infinity-AXS,$13.43,+1.39%,$125.4m,$79.1m,+1.30%,0.34%,0.63,-0.0303%,-0.0196%,$134.8k
32,iExec RLC-RLC,$1.22,+14.73%,$120.2m,$8.0m,+52.29%,0.03%,0.07,-0.0175%,-0.0161%,$346.1k
33,Aave-AAVE,$86.94,+3.96%,$117.2m,$44.6m,+0.38%,0.19%,0.38,+0.0098%,+0.0074%,$149.2k
34,Unifi Protocol DAO-UNFI,$7.08,+1.66%,$115.8m,$17.2m,-5.97%,0.07%,0.15,+0.0044%,+0.0085%,$61.8k
35,Ethereum Name Service-ENS,$14.60,+7.17%,$114.7m,$30.0m,+10.66%,0.13%,0.26,+0.0071%,+0.0077%,$156.6k
36,Terra Classic-LUNC,$0.0005,+56.13%,$110.3m,$10.3m,+389.93%,0.04%,0.09,+0.0008%,+0.0014%,$628.7k
37,dYdX-DYDX,$1.43,+1.68%,$104.3m,$35.9m,+7.22%,0.16%,0.34,+0.0053%,+0.0024%,$75.8k
38,SushiSwap-SUSHI,$1.22,+11.12%,$94.1m,$31.8m,+18.93%,0.14%,0.34,-0.0005%,+0.0020%,$198.6k
39,Uniswap-UNI,$6.06,+3.31%,$88.9m,$44.4m,+0.37%,0.19%,0.50,-0.0143%,-0.0031%,$41.9k
40,Terra-LUNA,$2.02,+10.87%,$88.3m,$8.2m,+31.45%,0.04%,0.09,-0.0071%,-0.0197%,$227.2k
41,yearn.finance-YFI,"$9,170.57",+5.44%,$87.8m,$35.4m,+8.89%,0.15%,0.40,-0.0127%,-0.0103%,$182.3k
42,Decentraland-MANA,$0.7583,+2.58%,$84.2m,$37.1m,-1.94%,0.16%,0.44,+0.0035%,+0.0069%,$97.1k
43,ConstitutionDAO-PEOPLE,$0.0207,+5.79%,$83.3m,$24.2m,+1.26%,0.11%,0.29,-0.0018%,+0.0039%,$132.9k
44,Kyber Network Crystal-KNC,$1.75,+3.55%,$77.0m,$20.0m,-3.35%,0.09%,0.26,-0.0230%,-0.0162%,$133.3k
45,Gala-GALA,$0.0483,+1.69%,$75.0m,$32.6m,-2.17%,0.14%,0.43,+0.0044%,+0.0070%,$49.9k
46,Synthetix Network Token-SNX,$2.88,+3.07%,$71.0m,$31.3m,-1.78%,0.14%,0.44,+0.0076%,-0.0119%,$64.1k
47,Algorand-ALGO,$0.2953,+2.56%,$70.9m,$28.5m,+0.92%,0.12%,0.40,+0.0075%,+0.0020%,$33.7k
48,Waves-WAVES,$4.35,+1.55%,$70.2m,$48.7m,+1.78%,0.21%,0.69,+0.0007%,+0.0065%,$54.3k
49,Project Galaxy-GAL,$2.48,+3.72%,$68.6m,$13.2m,-8.48%,0.06%,0.19,-0.0134%,-0.0130%,$91.5k
50,Ocean Protocol-OCEAN,$0.1784,+6.57%,$68.0m,$6.6m,+47.34%,0.03%,0.10,-0.0005%,+0.0072%,$198.7k
51,Monero-XMR,$148.79,+3.93%,$67.6m,$40.0m,-0.16%,0.17%,0.59,+0.0028%,+0.0010%,$112.3k
52,CertiK-CTK,$1.02,-0.66%,$66.6m,$9.9m,-9.86%,0.04%,0.15,-0.0047%,-0.0003%,$157.2k
53,THETA-THETA,$1.10,+2.48%,$56.6m,$21.6m,-2.48%,0.09%,0.38,-0.0023%,+0.0084%,$35.3k
54,Balancer-BAL,$7.58,+14.03%,$56.0m,$19.1m,+40.30%,0.08%,0.34,-0.0265%,+0.0014%,$127.0k
55,THORChain-RUNE,$1.82,+3.92%,$54.9m,$20.4m,+1.32%,0.09%,0.37,+0.0015%,+0.0068%,$31.6k
56,API3-API3,$1.75,+2.86%,$53.9m,$5.6m,+9.15%,0.02%,0.10,-0.0165%,-0.0157%,$74.2k
57,Stellar Lumens-XLM,$0.1015,+2.03%,$52.6m,$37.4m,+4.55%,0.16%,0.71,-0.0029%,+0.0020%,$46.9k
58,ZCash-ZEC,$58.69,+1.74%,$49.4m,$20.1m,+3.60%,0.09%,0.41,-0.0021%,+0.0122%,$53.8k
59,Mask Network-MASK,$1.36,+8.83%,$46.3m,$7.8m,+17.16%,0.03%,0.17,+0.0269%,-0.0068%,$54.4k
60,Compound-COMP,$48.83,+8.47%,$44.6m,$24.0m,+17.32%,0.10%,0.54,-0.0614%,-0.0398%,$44.8k
61,Lido DAO Token-LDO,$1.90,+4.03%,$42.4m,$18.0m,+0.42%,0.08%,0.42,+0.0050%,+0.0050%,$153.1k
62,Spell Token-SPELL,$0.0014,+10.54%,$41.4m,$7.7m,+79.46%,0.03%,0.19,-0.0326%,+0.0079%,$102.7k
63,Enjin Coin-ENJ,$0.5152,+6.45%,$41.0m,$14.2m,+2.79%,0.06%,0.34,+0.0026%,+0.0057%,$236.2k
64,FTX Token-FTT,$25.84,+2.26%,$40.0m,$67.2m,+2.78%,0.29%,1.68,+0.0002%,-0.0048%,$124.7k
65,SHIBA INU-SHIB,$0.0000,+1.00%,$39.7m,$19.4m,+2.11%,0.08%,0.49,+0.0104%,+0.0101%,$111.1k
66,Celsius-CEL,$1.33,+2.32%,$39.6m,$22.6m,+0.36%,0.10%,0.57,-0.0429%,-0.3411%,$106.1k
67,ARPA Chain-ARPA,$0.0378,-2.16%,$38.5m,$4.6m,+3.82%,0.02%,0.12,+0.0064%,+0.0100%,$49.9k
68,1inch-1INCH,$0.6224,+1.17%,$37.9m,$20.0m,+0.32%,0.09%,0.53,-0.0102%,+0.0121%,$49.8k
69,Elrond-EGLD,$50.72,+2.93%,$37.5m,$14.8m,-6.76%,0.06%,0.39,+0.0059%,+0.0027%,$32.0k
70,Serum-SRM,$0.7865,+5.15%,$36.7m,$24.6m,+3.16%,0.11%,0.67,-0.0036%,+0.0030%,$24.8k
71,BakeryToken-BAKE,$0.2597,+10.99%,$36.7m,$4.5m,+34.20%,0.02%,0.12,-0.0170%,+0.0001%,$59.1k
72,Metal-MTL,$1.20,+10.38%,$35.6m,$7.3m,+35.85%,0.03%,0.20,-0.0270%,-0.0362%,$46.5k
73,Jasmy-JASMY,$0.0087,+2.39%,$35.0m,$11.0m,-4.28%,0.05%,0.31,+0.0059%,+0.0073%,$11.9k
74,BinaryX-BNX,$138.47,+1.24%,$34.2m,$29.3m,-0.94%,0.13%,0.86,+0.0100%,+0.0100%,$110.2k
75,VeChain-VET,$0.0237,+2.14%,$33.7m,$15.9m,+0.37%,0.07%,0.47,+0.0082%,+0.0091%,$15.3k
76,Harmony-ONE,$0.0198,+4.16%,$33.5m,$14.2m,-4.71%,0.06%,0.43,+0.0057%,+0.0052%,$63.3k
77,Zilliqa-ZIL,$0.0345,+2.09%,$33.3m,$22.1m,+2.43%,0.10%,0.66,+0.0060%,+0.0059%,$5.6k
78,Tezos-XTZ,$1.48,+4.04%,$33.0m,$27.0m,+3.60%,0.12%,0.82,-0.0085%,-0.0174%,$35.8k
79,The Graph-GRT,$0.1023,+1.97%,$32.7m,$21.1m,-1.06%,0.09%,0.65,+0.0071%,+0.0052%,$49.5k
80,FOOTBALL-FOOTBALL,"$1,098.83",-2.37%,$32.5m,$6.4m,+17.80%,0.03%,0.20,+0.2344%,+0.3563%,$24.0k
81,Flow (Dapper labs)-FLOW,$1.88,+5.76%,$32.4m,$24.3m,+6.75%,0.11%,0.75,+0.0018%,+0.0018%,$33.0k
82,OmiseGO-OMG,$1.78,+3.78%,$32.0m,$12.5m,+11.86%,0.05%,0.39,+0.0079%,-0.0021%,$41.3k
83,Aragon-ANT,$1.81,-6.47%,$31.2m,$6.7m,-9.85%,0.03%,0.22,+0.0045%,+0.0081%,$65.9k
84,NEM-XEM,$0.0429,+2.40%,$30.7m,$8.4m,-7.85%,0.04%,0.27,-0.0055%,+0.0168%,$5.9k
85,Oasis Network-ROSE,$0.0593,+1.82%,$30.5m,$11.8m,-5.22%,0.05%,0.38,+0.0076%,+0.0081%,$18.2k
86,Flamingo-FLM,$0.1102,+2.25%,$30.1m,$17.9m,+3.64%,0.08%,0.59,-0.0832%,-0.0516%,$8.4k
87,Audius-AUDIO,$0.2792,+4.96%,$30.1m,$7.3m,-0.10%,0.03%,0.24,+0.0017%,+0.0015%,$29.9k
88,Gitcoin-GTC,$2.28,+5.93%,$29.6m,$4.7m,+35.26%,0.02%,0.16,+0.0100%,+0.0100%,$84.4k
89,Dent-DENT,$0.0010,+10.86%,$29.6m,$6.6m,+18.22%,0.03%,0.22,+0.0020%,+0.0039%,$90.0k
90,Chromia-CHR,$0.1761,+3.85%,$28.5m,$8.9m,+3.05%,0.04%,0.31,-0.0036%,+0.0045%,$51.2k
91,NEO-NEO,$8.78,+2.03%,$27.9m,$12.7m,+1.84%,0.05%,0.45,-0.0243%,+0.0027%,$2.4k
92,Dash-DASH,$44.49,+2.91%,$27.6m,$13.7m,+1.15%,0.06%,0.49,-0.0016%,+0.0040%,$12.7k
93,Kusama-KSM,$48.61,+4.39%,$26.9m,$15.5m,+0.99%,0.07%,0.58,+0.0007%,-0.0113%,$61.8k
94,Loopring-LRC,$0.3364,+1.46%,$26.8m,$12.9m,-0.60%,0.06%,0.48,+0.0016%,+0.0049%,$16.6k
95,Maker-MKR,$731.52,+2.72%,$26.8m,$15.3m,-1.21%,0.07%,0.57,+0.0026%,-0.0064%,$38.4k
96,Immutable X-IMX,$0.8136,+3.50%,$26.5m,$8.8m,-3.07%,0.04%,0.33,+0.0041%,+0.0070%,$38.6k
97,BitDAO-BIT,$0.6200,+1.52%,$25.8m,$24.6m,-0.54%,0.11%,0.95,+0.0058%,+0.0061%,$34.8k
98,LUNA2-LUNA2,n/a,n/a,$25.3m,$3.3m,+21.36%,0.01%,0.13,+0.0100%,+0.0100%,$294.1k
99,Ankr-ANKR,$0.0339,+2.99%,$24.6m,$13.1m,+0.06%,0.06%,0.53,-0.0001%,+0.0100%,$19.1k
100,MyNeighborAlice-ALICE,$2.05,+5.37%,$23.5m,$10.3m,-0.22%,0.04%,0.44,+0.0076%,+0.0077%,$25.5k
101,Origin Protocol-OGN,$0.1687,+4.36%,$22.8m,$6.8m,+0.13%,0.03%,0.30,+0.0100%,+0.0100%,$16.8k
102,Reserve Rights-RSR,$0.0059,+0.76%,$22.7m,$12.8m,-0.06%,0.06%,0.56,+0.0104%,-0.0010%,$14.3k
103,Litentry-LIT,$0.6730,+1.66%,$22.4m,$4.7m,+1.26%,0.02%,0.21,+0.0100%,+0.0100%,$6.1k
104,DFI.Money-YFII,$945.30,-0.94%,$21.9m,$18.2m,-3.76%,0.08%,0.83,-0.0436%,-0.1332%,$35.6k
105,Bluzelle-BLZ,$0.0847,+0.39%,$21.8m,$5.6m,-3.49%,0.02%,0.26,+0.0100%,+0.0100%,$39.9k
106,Band Protocol-BAND,$1.29,+4.61%,$20.4m,$5.3m,+4.42%,0.02%,0.26,+0.0078%,-0.0157%,$12.2k
107,Coin98-C98,$0.3953,-0.17%,$20.3m,$12.4m,+0.89%,0.05%,0.61,+0.0039%,+0.0048%,$2.0k
108,Storj-STORJ,$0.5140,+3.66%,$19.9m,$10.4m,+1.65%,0.04%,0.52,-0.0038%,+0.0022%,$14.3k
109,Qtum-QTUM,$3.07,+2.51%,$19.5m,$15.1m,+1.42%,0.07%,0.77,-0.0095%,-0.0005%,$8.2k
110,Kava-KAVA,$1.56,+1.02%,$19.4m,$10.4m,+2.37%,0.05%,0.53,+0.0006%,+0.0020%,$10.4k
111,Anchor Protocol-ANC,$0.1202,+37.37%,$19.4m,$1.7m,+112.96%,0.01%,0.09,+0.0038%,+0.0028%,$66.4k
112,Adventure Gold-AGLD,$0.4101,-1.08%,$19.2m,$2.5m,+9.49%,0.01%,0.13,+0.0437%,-0.0162%,$85.5k
113,Bitcoin SV-BSV,$51.30,+3.05%,$19.1m,$32.0m,+1.57%,0.14%,1.68,+0.0083%,-0.0127%,$0.0
114,1000XEC-1000XEC,$0.0412,+3.11%,$18.5m,$4.8m,+1.83%,0.02%,0.26,-0.0029%,+0.0068%,$23.6k
115,Raydium-RAY,$0.6082,-0.11%,$18.4m,$7.4m,-1.31%,0.03%,0.40,+0.0055%,+0.0049%,$7.8k
116,Swipe-SXP,$0.3560,+2.00%,$17.9m,$7.5m,+1.68%,0.03%,0.42,+0.0050%,+0.0056%,$15.1k
117,Bella Protocol-BEL,$0.6407,+3.76%,$17.9m,$3.1m,-4.82%,0.01%,0.17,+0.0065%,+0.0100%,$9.1k
118,Horizen-ZEN,$14.89,+2.40%,$17.9m,$6.1m,-5.35%,0.03%,0.34,+0.0137%,-0.0090%,$23.8k
119,Hedera-HBAR,$0.0605,+1.89%,$17.4m,$7.5m,-2.52%,0.03%,0.43,+0.0079%,+0.0078%,$7.9k
120,Alpha Finance Lab-ALPHA,$0.1174,+6.05%,$17.3m,$5.3m,-6.94%,0.02%,0.31,+0.0047%,+0.0014%,$34.2k
121,Coti-COTI,$0.0961,+5.88%,$17.0m,$5.1m,+16.43%,0.02%,0.30,+0.0131%,+0.0105%,$44.2k
122,Iota-IOTA,$0.2724,+3.82%,$17.0m,$9.5m,-0.76%,0.04%,0.56,-0.0008%,+0.0139%,$34.7k
123,Holo-HOT,$0.0020,+1.28%,$16.7m,$4.8m,-5.88%,0.02%,0.29,+0.0006%,+0.0002%,$25.3k
124,Ren-REN,$0.1191,+3.76%,$15.9m,$7.9m,+0.41%,0.03%,0.50,+0.0035%,-0.0026%,$60.1k
125,Celo-CELO,$0.8102,+1.69%,$15.1m,$8.6m,-0.44%,0.04%,0.57,+0.0068%,+0.0060%,$1.5k
126,Binance BTCDOM Index-BTCDOM,"$1,136.00",-2.76%,$14.6m,$11.1m,-4.97%,0.05%,0.76,+0.0442%,+0.0176%,$43.9k
127,Linear-LINA,$0.0079,+3.69%,$14.5m,$4.2m,-5.40%,0.02%,0.29,+0.0042%,+0.0074%,$13.6k
128,Celer Network-CELR,$0.0172,+6.39%,$14.4m,$4.7m,-0.45%,0.02%,0.33,+0.0100%,+0.0100%,$13.0k
129,Cartesi-CTSI,$0.1433,+7.84%,$14.2m,$3.5m,+1.92%,0.02%,0.25,+0.0041%,+0.0054%,$7.5k
130,Ontology-ONT,$0.2278,+2.98%,$14.1m,$7.8m,-1.39%,0.03%,0.55,-0.0243%,-0.0167%,$2.8k
131,Injective Protocol-INJ,$1.53,+0.13%,$14.0m,$2.3m,-6.77%,0.01%,0.17,+0.0100%,+0.0100%,$15.3k
132,0x-ZRX,$0.2841,+5.03%,$14.0m,$8.0m,+5.39%,0.03%,0.57,-0.0048%,-0.0202%,$19.7k
133,Internet Computer-ICP,$6.38,+2.54%,$14.0m,$13.3m,+4.07%,0.06%,0.95,+0.0102%,+0.0081%,$22.4k
134,Basic Attention Token-BAT,$0.3219,+2.73%,$13.5m,$10.7m,+0.64%,0.05%,0.79,+0.0071%,+0.0037%,$39.5k
135,Arweave-AR,$9.66,+1.72%,$13.4m,$11.3m,+0.84%,0.05%,0.85,+0.0071%,+0.0077%,$6.7k
136,IOST-IOST,$0.0125,+2.06%,$13.2m,$10.9m,+0.25%,0.05%,0.82,+0.0103%,+0.0033%,$9.8k
137,Civic-CVC,$0.1349,+3.39%,$12.8m,$6.5m,-1.61%,0.03%,0.51,-0.0153%,-0.0019%,$15.6k
138,NKN-NKN,$0.0966,+2.81%,$11.7m,$3.1m,+0.93%,0.01%,0.27,+0.0074%,-0.0163%,$10.5k
139,Wootrade-WOO,$0.1517,+1.56%,$11.2m,$4.1m,+1.95%,0.02%,0.37,+0.0100%,+0.0100%,$7.9k
140,Icon-ICX,$0.2608,+4.25%,$10.8m,$3.7m,-3.11%,0.02%,0.34,-0.0021%,-0.0136%,$3.0k
141,Livepeer-LPT,$10.07,+5.36%,$10.4m,$6.9m,+6.74%,0.03%,0.66,-0.0181%,+0.0033%,$2.3k
142,Tether-USDT,$0.9999,-0.01%,$10.3m,$283.8m,+25.66%,1.23%,27.59,-0.0005%,-0.0004%,$0.0
143,SKALE Network-SKL,$0.0468,+0.58%,$9.8m,$5.3m,-5.45%,0.02%,0.55,+0.0029%,+0.0070%,$7.8k
144,APENFT-NFT,$0.0000,+0.19%,$9.4m,$423.8k,+1.32%,0.00%,0.05,-0.1165%,+0.1094%,$1.3k
145,Dusk Network-DUSK,$0.1286,-1.84%,$9.1m,$3.5m,-10.68%,0.02%,0.38,-0.0066%,-0.0034%,$19.7k
146,LooksRare-LOOKS,$0.2601,+0.78%,$9.0m,$12.6m,+1.42%,0.05%,1.40,+0.0002%,-0.0007%,$12.0k
147,Yield Guild Games-YGG,$0.4769,+4.88%,$8.9m,$4.0m,+0.98%,0.02%,0.45,-0.0059%,-0.0101%,$25.4k
148,TomoChain-TOMO,$0.4778,+2.96%,$8.9m,$3.1m,+0.37%,0.01%,0.35,+0.0064%,+0.0060%,$6.3k
149,Reef-REEF,$0.0036,+2.68%,$8.7m,$4.4m,-1.65%,0.02%,0.51,-0.0028%,-0.0031%,$7.3k
150,Automata Network-ATA,$0.1516,+2.30%,$8.5m,$2.3m,-4.35%,0.01%,0.27,+0.0100%,+0.0100%,$3.1k
151,StormX-STMX,$0.0075,+1.50%,$8.2m,$3.3m,+1.90%,0.01%,0.40,+0.0061%,-0.0007%,$3.0k
152,SafePal-SFP,$0.3675,+2.17%,$7.9m,$4.4m,-5.29%,0.02%,0.56,-0.0046%,+0.0010%,$7.5k
153,Altcoin Index FTX-ALT,"$1,910.30",+4.31%,$7.6m,$14.4m,+8.40%,0.06%,1.89,-0.0005%,-0.0013%,$443.9
154,Mines of Dalarnia-DAR,$0.2356,+3.11%,$7.4m,$2.7m,-5.83%,0.01%,0.37,+0.0100%,+0.0100%,$388.2
155,OKB-OKB,$13.86,-3.51%,$7.2m,$4.4m,+0.55%,0.02%,0.61,+0.0026%,+0.0026%,$302.0
156,Klaytn-KLAY,$0.2172,+2.07%,$7.1m,$4.5m,-1.84%,0.02%,0.64,-0.0066%,-0.0034%,$820.6
157,IoTeX-IOTX,$0.0352,+0.82%,$6.9m,$5.7m,-2.43%,0.02%,0.83,+0.0100%,+0.0079%,$4.1k
158,Convex Finance-CVX,$5.39,+2.33%,$5.8m,$3.9m,-10.10%,0.02%,0.68,+0.0018%,+0.0001%,$2.9k
159,Step App-FITFI,$0.0654,+0.42%,$5.8m,$2.2m,-7.61%,0.01%,0.39,+0.0110%,-0.0060%,$26.0k
160,DeFi Binance-DEFI,$731.40,+4.37%,$5.0m,$1.8m,+8.20%,0.01%,0.35,-0.0162%,-0.0037%,$3.0k
161,Badger DAO-BADGER,$5.06,+2.47%,$4.5m,$2.5m,+0.92%,0.01%,0.55,+0.0176%,-0.0158%,$421.2
162,Crypto.com Coin-CRO,$0.1119,+1.54%,$4.3m,$11.3m,+1.02%,0.05%,2.61,-0.0020%,-0.0118%,$2.8k
163,DigiByte-DGB,$0.0098,+2.58%,$4.2m,$3.4m,-1.28%,0.01%,0.80,+0.0100%,+0.0048%,$3.7k
164,Frax Share-FXS,$6.27,+3.89%,$3.8m,$7.8m,+9.43%,0.03%,2.02,+0.0118%,+0.0116%,$981.2
165,Render Token-RNDR,$0.4959,+5.37%,$3.7m,$2.4m,-1.13%,0.01%,0.66,-0.0501%,-0.0696%,$4.4k
166,JUST-JST,$0.0258,+2.54%,$3.6m,$1.6m,+0.38%,0.01%,0.45,+0.0090%,-0.0313%,$0.0
167,Perpetual Protocol-PERP,$0.6779,+5.90%,$2.9m,$1.7m,+6.09%,0.01%,0.61,-0.0040%,-0.0979%,$707.4
168,Quant-QNT,$95.76,+5.83%,$2.8m,$51.2k,-1.93%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
169,NYM-NYM,$0.3179,+7.83%,$2.8m,$727.4k,+29.35%,0.00%,0.26,+0.0060%,+0.0277%,$3.6k
170,Bancor-BNT,$0.4671,+1.72%,$2.8m,$1.8m,+10.88%,0.01%,0.66,-0.1176%,+0.0598%,$509.0
171,Mina-MINA,$0.6475,+3.47%,$2.7m,$3.0m,+4.29%,0.01%,1.10,+0.0070%,+0.0017%,$82.5
172,Request-REQ,$0.1206,+2.16%,$2.5m,$316.6k,-21.47%,0.00%,0.13,+0.0100%,+0.0100%,$17.7k
173,Huobi Token-HT,$4.60,-0.12%,$2.3m,$4.0m,-8.72%,0.02%,1.79,+0.0049%,+0.0019%,$7.7k
174,Smooth Love Potion-SLP,$0.0038,+4.74%,$2.2m,$3.8m,+2.73%,0.02%,1.77,-0.0029%,+0.0019%,$3.2k
175,Dora Factory-DORA,$2.69,+5.88%,$2.1m,$237.0k,+0.46%,0.00%,0.11,-0.0416%,-0.0020%,$1.7k
176,Siacoin-SC,$0.0039,+3.46%,$2.1m,$911.4k,+4.68%,0.00%,0.44,+0.0163%,-0.0209%,$148.9
177,Shitcoin Index FTX-SHIT,"$2,435.40",+3.22%,$2.0m,$12.3m,+2.37%,0.05%,6.06,-0.0035%,-0.0044%,$938.1
178,Moonbeam-GLMR,$0.4866,+0.94%,$2.0m,$2.4m,+10.73%,0.01%,1.20,-0.0881%,-0.0286%,$326.1
179,Tribe-TRIBE,$0.2562,+2.05%,$2.0m,$63.3k,+34.26%,0.00%,0.03,-0.0214%,-0.0378%,$0.0
180,Tornado Cash-TORN,$8.00,+4.03%,$1.8m,$796.2k,-5.34%,0.00%,0.45,-0.0487%,+0.1056%,$0.0
181,Chain-XCN,$0.0655,-4.08%,$1.7m,$1.1m,-8.07%,0.00%,0.63,-0.2873%,-0.2131%,$1.4k
182,Wrapped NXM-WNXM,$15.95,+5.70%,$1.6m,$380.2k,+2.52%,0.00%,0.23,-0.0485%,+0.0425%,$717.3
183,Gods Unchained-GODS,$0.3213,+0.02%,$1.5m,$444.0k,+5.06%,0.00%,0.30,-0.0210%,+0.0158%,$276.7
184,DeFi FTX-DEFI,"$2,780.80",+4.04%,$1.4m,$3.6m,-0.22%,0.02%,2.52,-0.0034%,-0.0042%,$0.0
185,Conflux Network-CFX,$0.0518,+2.57%,$1.4m,$1.1m,+10.00%,0.00%,0.78,+0.0532%,-0.0092%,$1.0
186,Everdome-DOME,$0.0015,+2.03%,$1.4m,$724.3k,+34.66%,0.00%,0.52,+0.0461%,+0.2364%,$1.1k
187,Baby Doge Coin-BABYDOGE,$0.0000,+2.10%,$1.3m,$1.4m,+0.19%,0.01%,1.05,-0.0014%,+0.1246%,$2.4k
188,Boba Network-BOBA,$0.3028,+4.13%,$1.3m,$799.1k,+8.73%,0.00%,0.62,+0.0055%,+0.0072%,$584.1
189,UMA-UMA,$2.65,+2.30%,$1.2m,$798.5k,+5.00%,0.00%,0.64,+0.1262%,-0.1230%,$64.8
190,Biconomy-BICO,$0.5037,+1.73%,$1.2m,$846.8k,-0.52%,0.00%,0.72,+0.0022%,+0.0083%,$109.7
191,PancakeSwap-CAKE,$4.01,+2.27%,$1.2m,$3.0m,+0.38%,0.01%,2.60,-0.0022%,-0.0008%,$206.2
192,Exchange Token Index FTX-EXCH,"$6,598.60",+1.97%,$1.1m,$4.1m,+5.54%,0.02%,3.63,-0.0008%,+0.0003%,$38.9
193,Chia Network-XCH,$34.55,+1.20%,$1.1m,$926.8k,-4.66%,0.00%,0.85,-0.0444%,+0.0164%,$948.0
